step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
23000	-688.943638765458900	-686.665366892891484	-2.278271872567466	0.000131890301613	0.000013821826086	0.104797895802794	0.411234145929868	1	4	6	7	8	7	10	11	12	11	12	11	15	12	14	13	14	13	13	13	14	13	14	16	15	18	16	16	15	16	18	17	16	18	16	18	17	16	16	18	18	19	18	19	20	18	20	20	20	21	20	21	20	22	20	21	20	21	22	18	20	21	21	22	22	23	24	21	24	21	22	24	24	21	25	25	22	24	25	25	23	24	26	25	26	25	27	26	26	27	27	27	28	28	27	28	28	30	30	32	32	33	37	37	38	0	1	1	1	3	1	2	6	1	2	3	4	18	7	11	2	20	9	1	4	22	8	11	9	22	19	13	5	8	21	33	4	25	30	14	32	9	21	11	24	17	38	1	27	37	28	28	31	1	31	31	1	33	49	9	51	43	45	26	19	40	35	51	43	25	56	64	26	54	4	51	31	58	44	43	42	16	43	4	63	68	54	73	51	46	59	72	64	32	35	71	43	70	71	58	89	64	55	58	36	36	96	96	0	0	1	1	2	3	1	3	3	2	5	4	3	2	1	1	1	5	1	1	5	3	1	1	1	2	1	2	1	4	1	1	1	5	1	1	2	1	3	1	2	1	3	2	10	2	2	1	3	1	8	2	1	7	1	1	3	1	1	1	2	4	1	2	1	2	3	1	1	2	1	5	1	3	1	1	3	2	4	2	6	2	1	2	1	2	4	2	2	2	4	6	1	4	5	4	4	1	3	5	2	7	5	4	5	1	1
23500	-671.146707238497243	-667.620706626774904	-3.526000611722321	0.000134245603330	0.000005674532850	0.042269785449903	0.360081182022150	0	3	5	8	7	7	10	11	11	11	12	11	14	13	13	14	15	14	13	14	15	15	15	15	17	18	16	15	15	16	18	17	17	19	18	18	18	17	18	16	18	19	17	19	21	16	20	20	21	20	21	22	20	21	19	21	20	19	22	21	22	20	22	22	21	23	23	20	23	21	23	24	23	23	25	25	23	23	25	25	22	24	24	26	25	24	25	26	27	27	25	27	29	28	29	27	28	29	30	32	32	33	37	35	39	0	1	1	3	3	1	4	4	3	5	1	4	12	1	10	14	15	10	7	10	1	1	11	4	7	12	18	4	9	21	15	15	16	28	8	9	18	8	43	24	24	22	1	8	33	29	33	16	1	26	48	1	39	57	29	9	35	46	29	23	32	37	43	25	11	34	44	19	31	29	24	74	45	36	26	45	64	55	67	77	26	21	47	60	67	1	40	42	59	34	36	85	97	37	79	79	66	32	87	36	65	94	96	0	0	1	2	3	1	2	3	1	1	3	2	6	1	1	4	1	1	2	1	2	1	7	7	1	4	5	3	1	3	1	1	3	2	1	2	3	4	2	2	1	1	1	2	9	3	2	1	2	3	8	1	1	9	1	1	2	5	1	1	4	4	2	1	3	2	3	1	2	3	3	3	3	1	1	2	3	2	1	3	1	1	3	4	2	3	1	10	3	4	3	3	4	1	1	6	2	1	2	5	3	8	5	3	4	1	1
24000	-644.420149837787108	-641.383640168839520	-3.036509668947576	0.000127804065991	0.000007386544220	0.057795846813334	0.429303627384423	0	3	5	8	8	7	9	11	11	11	12	12	14	12	13	13	13	13	14	15	15	15	16	17	16	18	14	16	16	16	19	17	17	17	17	18	18	18	18	17	19	18	17	19	20	19	17	19	22	20	19	21	19	22	19	21	22	21	20	20	21	20	23	21	21	22	23	23	23	23	23	25	23	22	23	26	23	24	23	25	23	25	24	25	26	26	26	26	26	25	26	26	27	28	28	28	28	28	30	30	31	31	38	35	39	0	1	1	2	6	1	6	4	4	4	3	1	11	1	1	10	11	9	18	12	16	4	22	21	19	29	8	21	16	13	24	28	19	23	4	28	25	8	11	20	17	30	1	32	30	22	30	17	1	16	14	1	18	32	32	19	21	53	1	47	32	36	28	38	36	33	64	33	32	59	58	8	32	51	43	74	25	17	31	77	60	60	31	83	37	11	79	64	22	63	78	46	70	80	43	88	82	87	79	80	64	58	104	0	0	1	2	2	2	1	3	1	2	2	2	5	4	1	5	5	1	1	1	1	2	1	4	1	2	1	1	1	1	1	1	1	1	2	1	5	1	1	3	2	1	2	2	8	1	2	3	1	2	12	3	4	11	4	2	1	4	3	1	10	1	3	2	4	2	1	2	1	2	4	3	1	7	2	2	3	2	3	7	2	1	2	2	2	1	4	10	1	2	5	1	2	2	1	2	7	1	1	1	5	2	5	5	2	1	1
24500	-890.531407153101668	-888.731021936470029	-1.800385216631604	0.000147575668281	0.000026045179792	0.176486951374446	0.314641869386254	2	4	5	6	8	4	9	12	11	10	11	9	14	10	14	13	14	13	13	15	15	16	16	16	16	18	16	16	15	17	18	17	16	19	17	18	19	18	18	16	17	19	18	20	20	18	17	19	22	19	21	21	20	21	21	22	20	21	19	20	21	20	22	22	21	24	24	21	23	22	22	24	23	22	24	27	23	23	25	26	22	25	25	25	26	26	26	26	26	26	26	26	28	28	27	28	29	30	30	31	33	34	38	37	37	0	1	1	1	6	1	6	5	1	4	5	1	1	1	1	11	8	1	4	1	15	5	1	8	12	21	15	4	15	2	15	3	21	15	19	28	5	40	25	19	13	47	28	22	6	1	19	19	1	22	50	1	29	24	21	16	13	42	1	5	42	30	68	30	25	81	56	18	68	7	40	51	45	32	42	60	65	65	33	75	31	18	59	55	53	47	65	64	42	33	5	50	46	72	52	64	67	28	65	87	64	40	102	0	0	1	1	2	2	2	1	2	2	5	2	1	4	6	4	5	2	1	5	4	5	1	4	6	1	4	2	1	5	1	7	2	6	1	3	1	1	5	1	1	2	1	1	1	1	8	9	3	3	10	2	2	9	2	2	4	7	3	1	7	5	1	2	1	2	2	1	1	3	1	5	3	3	2	2	2	4	1	1	3	1	2	7	3	3	2	4	2	1	3	4	7	4	5	2	3	3	3	8	5	3	4	8	2	1	1
25000	-687.304164029250842	-683.117051744313585	-4.187112284937252	0.000108777027227	0.000003173740720	0.029176571571436	0.365904239081794	2	4	5	8	7	6	10	12	11	11	9	12	15	11	13	14	15	13	13	14	15	14	15	16	15	16	16	16	13	16	18	17	17	18	16	19	17	19	18	18	18	19	17	19	20	18	19	19	21	20	20	21	20	22	20	21	21	21	22	18	20	21	22	20	21	24	22	21	24	22	23	25	22	22	25	27	23	23	25	25	20	25	26	24	25	25	25	25	27	26	26	27	28	28	29	28	29	29	30	31	33	35	38	37	37	0	1	1	1	3	1	3	5	1	3	2	3	1	1	5	4	9	1	10	1	1	9	3	21	12	8	1	22	11	14	16	12	1	5	5	14	9	7	8	12	20	21	5	12	16	1	60	39	1	30	13	1	37	19	16	51	24	44	47	18	8	44	27	7	37	42	43	60	65	64	32	51	24	45	59	74	65	32	65	55	21	33	19	60	50	45	9	13	19	69	42	83	43	45	67	84	76	24	78	9	55	46	105	0	0	1	1	2	2	1	3	3	3	4	3	1	5	5	4	3	3	2	5	1	6	6	1	4	1	3	1	7	1	3	2	2	3	7	6	5	5	4	4	3	2	2	1	4	3	3	10	1	1	9	2	3	9	2	4	3	1	2	1	2	1	4	1	2	6	2	2	3	2	2	1	4	3	2	1	1	2	1	3	2	3	3	5	7	4	3	3	6	4	9	1	4	1	5	4	4	2	1	7	3	7	5	6	1	1	1
25500	-690.678930357330046	-687.081006189866343	-3.597924167463711	0.000160647203889	0.000006505690492	0.040496755213509	0.405747334113363	2	4	6	8	9	8	10	11	10	12	11	12	15	11	13	13	14	13	14	12	14	14	14	15	16	18	17	15	16	15	18	17	18	18	17	18	18	17	18	15	19	17	19	19	19	17	19	17	23	20	19	21	20	21	21	22	21	20	22	19	19	22	22	21	20	24	22	21	21	22	23	24	24	23	23	26	23	24	23	24	22	25	26	24	25	24	26	25	27	27	26	27	29	28	28	28	27	28	30	30	31	33	37	35	39	0	1	2	3	1	1	6	7	3	5	4	3	1	5	4	4	3	4	12	5	9	11	1	18	15	21	24	1	20	7	10	24	22	1	12	21	19	16	1	21	32	5	28	27	38	1	24	25	1	21	27	1	39	39	13	25	36	26	37	31	1	27	45	53	11	18	39	47	12	15	37	4	37	62	50	44	24	62	21	56	51	60	82	58	25	56	64	64	59	34	37	61	70	92	61	28	12	55	54	92	55	98	102	0	0	1	1	1	1	3	3	2	1	2	2	1	2	7	1	3	2	5	3	1	1	3	2	5	1	2	3	1	5	2	3	4	1	4	8	4	2	2	2	4	1	1	4	2	1	1	9	2	1	11	5	1	9	1	3	3	3	2	1	2	1	8	3	1	1	4	6	2	1	4	4	3	7	3	1	2	3	3	1	5	1	2	3	1	2	3	1	3	2	3	5	3	7	3	1	4	11	8	4	3	1	6	2	1	1	1
26000	-725.758877426827098	-723.336232641634183	-2.422644785192967	0.000179162001032	0.000016513981946	0.092173462291621	0.368176728015939	2	4	5	5	8	6	9	12	11	11	11	11	13	12	13	14	15	13	13	14	15	15	14	15	17	18	17	16	16	16	19	18	17	18	17	17	18	17	18	17	19	19	19	19	20	18	19	19	23	19	20	22	19	20	20	21	20	20	21	19	22	21	23	21	21	21	23	23	24	23	24	24	22	23	23	26	23	23	24	25	22	26	25	25	25	25	27	27	26	26	26	25	27	27	28	28	27	29	30	30	31	35	37	36	36	0	1	1	1	6	1	6	4	4	1	1	4	11	1	12	14	2	2	1	7	15	13	1	14	18	21	11	22	24	18	32	18	28	1	8	16	22	21	24	11	40	27	15	20	26	1	25	17	8	12	39	30	11	35	44	47	23	40	33	16	4	22	17	58	55	45	31	22	56	62	28	15	60	54	36	12	55	36	28	35	58	26	50	17	21	25	84	64	78	55	69	8	31	83	77	78	83	55	67	65	84	98	102	0	0	1	1	2	1	1	2	2	4	2	4	3	3	1	5	1	1	4	3	6	2	1	1	5	1	1	1	3	1	1	2	1	2	1	8	3	2	1	1	1	3	1	2	3	5	2	8	1	2	7	4	1	3	6	2	1	1	5	1	2	2	9	4	4	1	1	1	3	4	2	1	5	6	2	1	3	8	1	5	4	3	1	3	3	4	6	3	1	5	2	3	1	6	3	1	2	4	1	4	4	5	3	4	1	1	1
26500	-657.692397106257204	-654.467479344962499	-3.224917761294745	0.000143577985889	0.000007321529100	0.050993396060308	0.412860866033944	2	3	5	6	8	7	10	12	10	10	11	12	12	13	13	14	15	13	13	14	15	16	16	15	16	18	17	15	14	16	19	17	17	19	17	19	19	18	18	16	15	19	19	19	21	17	20	19	22	18	20	21	19	22	20	21	22	20	21	20	20	20	22	18	22	23	23	21	22	23	24	24	22	23	25	27	23	23	23	25	23	26	25	24	25	25	26	25	27	27	27	25	26	28	28	28	28	30	30	31	33	34	36	37	36	0	1	2	1	2	1	6	10	5	3	1	9	10	1	2	15	14	12	1	5	12	18	1	14	29	17	30	9	15	20	23	24	18	16	19	40	33	22	1	15	11	64	1	1	44	28	48	16	1	16	17	38	9	44	40	1	37	29	44	26	17	64	40	11	55	34	31	60	42	14	54	59	47	39	66	39	45	16	55	77	60	59	22	59	56	59	79	78	81	58	85	25	70	49	87	88	63	87	28	87	98	96	102	0	0	1	1	2	1	2	3	1	1	2	3	7	1	2	5	4	1	1	1	7	3	1	2	7	1	1	2	1	2	1	1	2	1	3	1	2	2	1	1	7	1	2	1	7	6	1	1	1	2	8	2	3	2	4	1	2	11	1	4	1	1	2	1	2	2	1	1	1	1	2	5	1	2	1	3	1	6	1	4	2	1	1	2	5	2	2	1	2	1	1	3	1	3	1	3	2	2	4	2	6	3	2	3	1	1	1
27000	-661.593689504625786	-657.114114716995118	-4.479574787630662	0.000128649388548	0.000003230771626	0.025112996353611	0.341224017125321	1	4	6	6	8	7	9	12	11	11	10	12	14	12	13	13	13	13	13	14	15	15	15	15	16	19	17	16	14	16	18	17	16	19	16	18	19	18	17	18	19	17	17	19	18	19	19	20	21	21	20	22	20	21	20	21	20	22	22	20	21	21	22	22	21	24	24	23	22	22	23	21	21	22	24	26	23	24	24	25	23	24	25	25	25	25	25	26	27	26	25	26	26	26	29	27	28	29	31	31	32	33	36	35	39	0	1	1	2	2	1	1	9	2	7	4	9	1	1	12	11	9	8	1	7	4	16	1	12	17	21	12	17	3	29	29	20	16	1	21	13	7	7	21	5	29	18	13	27	24	23	12	40	1	40	38	54	28	26	27	1	18	15	53	9	38	25	30	55	47	37	53	37	40	24	45	45	16	29	36	24	17	37	55	72	59	81	30	47	13	58	55	58	60	59	71	23	34	60	94	72	28	87	95	85	55	72	76	0	0	1	2	3	1	2	3	3	1	3	1	3	1	6	4	1	1	2	1	7	2	4	1	5	2	1	2	2	2	4	1	2	1	1	9	1	1	6	6	1	6	3	2	1	1	1	2	3	1	9	2	1	1	2	2	2	11	4	5	1	4	2	2	4	1	2	2	2	2	3	3	2	1	3	5	2	4	4	3	2	2	1	1	4	5	5	2	3	2	3	2	1	5	3	3	1	2	6	2	1	3	6	7	5	1	1
27500	-706.121691403921091	-703.486676069954228	-2.635015333966907	0.000146880845354	0.000011377880837	0.077463339820053	0.397182681064431	2	4	3	7	9	7	9	11	11	9	10	11	11	10	14	13	15	14	14	15	15	16	15	17	17	18	17	14	16	17	19	17	17	18	17	18	19	18	17	16	18	17	18	19	21	19	20	19	23	20	20	21	20	20	20	21	20	21	22	21	22	20	22	22	20	23	24	22	23	22	23	25	23	24	24	26	22	23	24	24	24	26	26	25	25	24	24	25	27	25	27	26	26	28	27	28	29	28	30	31	32	34	35	36	38	0	1	1	1	6	1	1	7	1	1	1	1	5	1	9	5	14	13	11	11	28	28	11	23	19	21	21	12	19	40	18	12	21	1	13	29	13	21	29	6	42	16	29	28	51	23	38	33	1	37	34	1	13	35	29	1	18	33	23	19	60	42	29	33	28	26	63	43	59	24	50	60	12	34	26	67	14	31	57	46	38	87	68	33	19	57	9	77	75	74	25	64	31	80	29	88	67	84	95	73	94	98	101	0	0	1	1	1	3	1	3	4	2	4	3	3	4	1	5	2	3	3	3	2	3	1	2	2	1	1	2	1	2	1	1	2	4	2	8	2	1	3	1	1	4	1	3	1	2	1	3	1	2	9	1	1	9	3	1	3	8	3	1	2	4	1	2	4	3	3	3	1	2	1	3	2	1	5	3	3	1	5	2	2	3	3	1	2	5	5	2	7	1	2	1	4	3	2	2	4	2	3	2	1	4	2	3	2	1	1
28000	-688.496386287515520	-684.839922834336903	-3.656463453178641	0.000214982558810	0.000008411946481	0.039128506644626	0.354364890341369	2	3	6	8	9	7	9	11	10	10	10	11	13	11	13	13	15	13	12	14	15	15	16	16	15	19	17	16	15	16	18	17	18	19	17	19	19	17	17	17	16	19	19	18	20	18	20	19	22	19	21	22	19	21	20	22	21	22	21	19	20	22	21	21	21	23	23	22	23	23	24	25	24	23	24	26	24	23	24	25	24	25	26	26	25	25	26	26	28	27	27	27	29	29	28	28	28	30	30	32	32	34	37	37	37	0	1	1	1	3	1	6	2	7	3	1	11	12	7	10	12	11	2	12	4	10	19	1	25	5	39	12	13	13	8	3	29	38	1	14	33	21	19	8	24	20	35	24	24	27	40	29	27	1	27	55	1	39	37	40	57	44	5	24	24	43	36	60	42	38	12	47	19	29	22	26	31	16	62	47	66	55	25	64	26	26	47	47	37	68	25	66	65	56	39	69	50	95	91	8	65	73	87	88	65	65	96	95	0	0	1	1	2	4	1	3	1	5	1	2	4	1	1	1	2	1	2	4	1	2	4	2	6	1	4	2	4	1	1	3	4	1	1	8	3	1	1	3	3	1	1	1	2	1	1	1	2	1	11	1	1	9	1	1	2	1	1	5	2	2	1	2	1	1	1	5	3	6	5	4	2	4	4	1	2	2	2	5	2	3	3	2	4	4	2	5	2	3	3	4	2	5	1	1	9	4	2	3	2	6	7	3	4	1	1
28500	-744.392639290082911	-741.159088811021888	-3.233550479061028	0.000128642662528	0.000006523409245	0.050709532257979	0.412989622835300	2	3	6	7	9	8	9	11	10	11	11	10	12	11	13	14	14	14	13	15	15	16	15	17	17	17	16	17	14	16	19	18	18	18	18	17	19	17	18	17	18	17	17	19	20	18	19	20	21	20	19	21	20	20	21	22	21	22	23	21	21	21	22	22	20	23	23	21	23	23	22	24	22	22	25	27	23	23	24	23	23	26	25	25	25	24	26	27	26	25	25	27	29	28	28	28	28	29	28	32	31	32	37	36	38	0	1	1	1	4	1	6	7	1	9	12	1	4	1	8	10	3	1	11	1	13	5	1	29	19	21	21	3	6	20	26	11	43	1	28	18	26	13	25	20	1	12	20	27	36	22	18	5	41	30	29	1	21	16	9	53	5	51	23	26	43	47	25	50	21	5	22	36	30	45	53	44	21	29	66	74	30	22	28	23	45	60	26	73	45	22	62	65	84	68	59	40	70	72	48	24	83	96	34	87	95	99	100	0	0	1	1	2	3	1	3	1	1	6	1	1	3	2	4	1	1	3	7	1	7	1	4	7	2	2	2	1	5	3	1	1	3	1	9	1	2	1	2	1	1	8	3	1	1	2	1	2	5	2	2	2	9	4	4	5	1	7	2	6	2	2	1	2	1	3	5	3	2	3	3	1	3	3	4	1	3	5	3	4	3	2	2	4	2	2	4	2	4	1	2	1	4	3	1	5	5	2	1	4	3	1	2	2	1	1
29000	-684.158179000762061	-681.705788864691840	-2.452390136070175	0.000173186043655	0.000015563757045	0.089867270575675	0.388273560305445	1	3	5	6	8	7	10	10	11	11	12	11	14	12	13	13	14	13	14	15	16	14	16	17	17	19	16	16	15	16	18	15	17	16	17	18	18	18	18	16	16	18	18	19	19	18	17	20	21	20	21	21	20	21	20	21	21	21	21	20	20	20	22	21	22	22	23	23	23	22	23	24	24	20	25	26	24	23	25	25	24	26	25	25	24	24	27	27	27	25	26	26	28	28	28	27	28	29	29	30	30	33	37	36	38	0	1	2	1	6	1	4	5	3	3	1	3	9	1	3	3	11	12	1	9	4	18	16	6	14	25	13	18	18	15	17	18	9	1	28	32	14	29	9	20	1	47	16	23	24	18	17	15	40	33	43	1	44	42	39	40	61	23	32	23	40	42	60	22	33	27	36	58	59	38	36	51	12	38	12	19	51	55	48	71	7	84	69	69	22	48	79	79	41	85	29	33	29	91	29	55	78	79	91	95	80	100	85	0	0	1	1	1	2	1	3	2	1	3	2	5	2	1	5	4	4	1	1	7	2	6	1	2	5	3	1	1	3	1	1	2	1	2	7	1	1	2	2	3	1	10	1	2	2	1	2	2	4	2	2	2	9	1	1	1	2	1	2	2	3	2	1	1	4	3	3	3	1	1	2	2	2	7	1	5	10	1	1	2	1	6	1	1	1	6	2	1	1	5	1	5	3	5	1	4	4	2	3	1	1	3	2	6	1	1
29500	-653.177530349714630	-650.915103415722797	-2.262426933991806	0.000170337615787	0.000018115106513	0.106348245095238	0.439287357191139	2	3	6	8	9	7	10	12	12	10	12	11	15	12	14	13	14	11	13	15	14	16	15	15	16	17	17	16	15	16	19	16	17	19	17	19	16	17	18	17	19	18	19	19	21	18	20	17	21	20	20	21	20	20	21	22	22	20	22	20	19	22	23	21	21	23	23	22	23	23	24	25	23	22	24	25	23	24	24	25	23	26	26	25	25	26	27	27	28	26	25	26	29	28	28	28	28	29	31	30	32	34	37	37	39	0	1	1	1	3	1	4	3	4	1	18	10	19	1	18	18	8	2	9	11	9	12	19	9	15	19	22	19	11	14	25	6	21	37	7	37	21	3	25	23	1	22	38	33	58	22	28	17	61	46	61	1	39	31	22	19	36	30	9	42	5	51	54	35	28	31	36	28	61	54	73	46	35	27	56	69	65	55	77	56	55	69	63	67	57	30	56	8	86	7	73	57	54	90	5	65	77	64	62	78	87	101	31	0	0	1	1	3	4	1	2	1	4	2	4	1	1	1	5	2	1	1	3	1	2	1	2	1	1	1	2	1	2	2	2	2	5	2	2	4	1	2	4	1	1	10	1	1	1	1	1	2	1	1	2	1	8	1	1	2	4	1	2	4	2	5	1	2	2	3	3	2	3	2	2	1	2	3	3	1	1	1	1	1	1	1	1	2	1	1	5	3	8	1	6	1	3	5	2	6	3	2	4	5	4	2	1	9	1	1
30000	-671.332423735595512	-668.235818026062475	-3.096605709533047	0.000134465777093	0.000007461814747	0.055492296314805	0.389721081086970	1	4	5	7	9	7	8	11	12	11	11	10	14	12	12	14	14	14	14	15	16	14	15	16	16	17	16	16	16	17	18	18	18	18	17	19	18	19	18	15	17	18	18	19	18	18	20	19	23	20	19	22	21	21	20	21	21	22	22	21	21	21	23	22	21	23	24	22	22	22	23	24	23	22	24	26	23	23	24	24	24	25	22	25	23	24	26	27	28	27	26	25	29	26	28	29	28	30	30	32	32	34	37	37	38	0	1	1	2	4	1	1	4	1	1	1	1	15	2	1	14	9	5	4	10	11	3	22	11	12	22	5	20	20	17	10	18	13	23	25	26	13	4	16	15	24	21	5	21	9	25	37	43	38	46	45	11	37	38	9	33	25	51	18	25	22	39	32	42	1	32	60	65	33	38	15	52	62	65	66	42	54	40	25	73	62	62	19	71	54	60	39	32	60	82	78	51	65	13	78	38	60	95	77	88	52	98	96	0	0	1	2	2	2	1	4	3	2	6	6	3	3	1	5	4	1	1	2	4	2	3	4	1	2	4	1	2	1	1	1	4	2	1	2	1	1	2	6	2	2	1	1	4	2	4	1	1	1	2	1	1	6	1	1	4	1	3	2	2	2	2	1	3	2	8	2	2	1	1	1	5	1	1	1	1	4	1	4	5	1	2	1	3	1	2	1	3	6	4	1	2	2	3	4	3	5	3	1	4	3	5	2	4	1	1
30500	-667.465829731408348	-663.727995134521507	-3.737834596886799	0.000169489686915	0.000006327036528	0.037329920439659	0.320872689898658	2	3	6	7	9	8	9	10	12	10	10	11	15	12	13	13	13	13	13	14	15	15	16	17	17	18	15	16	15	16	19	17	17	18	18	17	18	18	18	16	17	19	17	20	19	19	19	19	23	18	21	21	20	18	18	20	20	20	22	20	21	21	20	21	21	20	21	22	23	23	23	24	23	22	25	26	24	23	23	25	22	25	26	26	25	26	25	26	27	27	27	27	28	28	29	29	29	28	30	31	33	34	37	36	37	0	1	1	1	3	1	4	1	4	1	1	8	18	1	8	12	5	8	8	5	18	1	8	12	28	23	19	18	19	17	21	20	21	8	11	23	13	40	18	9	29	20	23	27	36	32	5	10	31	24	15	1	25	36	20	29	22	43	44	26	30	55	24	16	8	21	54	16	53	11	62	78	16	44	69	30	39	29	24	42	38	9	62	66	79	33	77	87	38	49	29	65	73	86	17	88	48	64	51	91	78	98	68	0	0	1	1	3	2	1	3	1	5	2	5	5	1	1	4	2	1	2	1	2	2	1	7	4	2	1	1	1	1	2	3	2	2	1	2	4	1	1	1	3	2	1	3	1	3	2	1	4	4	2	1	4	9	2	1	2	3	3	1	1	1	3	2	2	3	6	4	1	4	2	7	1	1	6	2	1	6	4	4	3	3	3	5	2	4	2	4	1	1	4	2	7	2	3	1	10	1	5	4	5	1	5	3	6	1	1
31000	-624.607226123934993	-621.623582882569053	-2.983643241365883	0.000157788837306	0.000009457483381	0.059937594716347	0.453467183156774	2	4	5	8	8	7	10	11	12	12	11	10	15	13	12	13	15	13	13	14	15	15	15	16	16	19	17	16	14	16	17	15	18	18	16	18	18	18	18	17	19	19	18	19	20	18	19	19	22	21	20	22	20	22	21	22	22	21	21	21	22	22	22	21	21	23	22	21	23	23	23	23	22	23	23	27	23	24	23	25	23	24	25	25	25	25	27	24	28	26	25	25	29	29	27	28	28	29	31	30	31	34	37	36	38	0	1	2	3	3	1	6	4	1	5	5	1	4	1	12	8	6	4	4	1	20	8	16	13	18	32	23	21	15	21	25	29	31	4	12	13	5	23	28	17	20	39	32	1	41	25	37	18	45	22	37	20	31	53	34	31	26	47	51	22	24	51	60	31	8	59	9	31	63	60	24	58	38	52	67	91	65	55	42	70	56	56	69	53	53	73	55	44	81	56	19	19	37	90	65	78	77	87	98	96	97	88	87	0	0	1	1	1	1	1	3	1	2	4	2	1	4	4	5	1	1	4	2	3	6	1	2	1	1	1	2	1	1	1	1	1	1	1	5	2	3	6	1	1	1	1	1	2	7	1	2	1	4	1	4	1	4	2	1	2	2	1	2	1	3	2	1	1	2	4	1	4	2	1	1	3	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	3	3	4	2	6	5	8	2	3	2	2	1	2	1	2	6	4	1	1
