step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
22500	-603.722689443923741	-610.578177394883141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709958496830143	-1	1	3	4	5	6	6	8	7	8	7	8	8	10	11	11	9	11	11	7	13	12	11	10	12	11	12	13	14	12	15	14	14	13	12	13	12	13	14	12	15	14	16	15	16	15	17	16	14	14	16	14	15	16	16	16	17	18	16	16	17	18	18	17	17	17	17	18	17	18	20	17	19	19	17	19	20	19	19	18	19	23	22	20	22	21	19	20	21	20	21	21	22	22	22	24	21	23	21	23	23	25	23	23	25	25	25	25	28	0	1	2	2	4	3	5	6	4	2	2	5	20	11	9	8	10	11	6	7	19	17	4	20	10	9	12	16	8	6	25	22	25	22	24	35	8	18	28	17	33	34	35	25	29	34	52	32	40	37	38	40	32	39	28	40	41	42	32	52	40	48	56	53	53	53	55	45	32	49	64	49	56	59	60	60	54	61	48	59	70	92	68	68	86	75	39	56	78	80	80	57	84	77	77	93	90	91	84	68	77	68	91	93	97	103	96	91	108	1	1	2	1	1	2	1	1	1	3	3	1	1	1	2	2	1	1	2	1	1	2	4	2	2	1	3	2	3	3	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	3	1	4	2	1	2	1	1	2	2
23000	-551.750617753485130	-558.606105704444531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663581596867310	-1	1	3	6	4	6	6	8	8	9	8	9	8	8	11	10	10	10	11	10	10	12	11	11	13	12	12	12	13	12	15	14	14	13	14	12	13	14	14	11	15	14	15	15	15	14	15	15	15	14	14	14	15	15	16	15	16	18	16	16	18	16	18	16	17	17	18	18	17	17	20	17	19	19	18	19	20	19	18	19	20	22	22	20	21	21	19	20	21	20	21	21	21	21	23	23	22	23	22	24	21	25	23	24	24	25	25	27	28	0	1	2	5	2	5	5	6	7	14	6	6	7	4	9	6	10	3	6	13	4	17	12	13	15	18	18	23	21	12	22	40	22	17	36	20	19	27	28	17	33	34	20	25	29	22	32	32	32	28	11	40	32	39	39	40	22	42	49	52	47	48	72	53	64	53	55	45	32	49	64	40	56	72	60	60	39	61	62	57	72	92	84	68	75	75	54	72	61	80	80	57	84	54	87	84	90	91	68	84	77	93	91	99	97	91	100	91	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	2	2	1	2	4	2	1	1	2	3	1	2	1	1	1	1	1	2	1	2	2	1	1	1	3	1	3	2	1	1	1	1	2	1	2	1	1	2	2	1	3	1
23500	-551.834662977776361	-558.690150928735761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699990584846384	-1	2	3	5	4	6	6	5	8	8	7	8	8	9	10	10	10	10	10	10	11	12	11	11	13	12	12	12	14	13	13	14	14	13	13	13	13	13	15	13	15	14	15	16	16	15	16	15	15	14	15	15	14	14	16	15	16	17	15	15	18	18	16	16	17	17	18	18	19	18	19	17	18	19	19	19	18	20	18	18	20	23	22	20	21	20	18	20	21	20	20	21	21	22	23	23	22	23	21	22	22	25	24	23	26	26	25	26	28	0	1	2	3	3	8	5	5	7	5	3	8	7	9	4	12	10	4	8	13	9	17	16	20	19	15	11	15	18	19	22	10	22	22	24	24	28	27	54	15	33	34	36	25	29	32	53	40	32	37	38	40	40	28	19	40	33	42	32	40	56	48	52	53	64	56	55	45	32	49	32	52	72	59	60	60	54	61	48	32	71	92	68	68	75	75	54	73	78	80	80	57	68	77	101	93	90	91	84	68	77	100	91	93	97	98	96	103	108	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	3	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	3	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1
24000	-602.976978272118458	-609.832466223077859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690013547940984	-1	2	4	5	4	7	5	6	7	8	8	8	8	9	10	10	10	10	11	11	13	11	10	9	14	13	11	12	13	12	15	15	14	13	14	12	13	13	14	12	15	15	16	15	16	15	16	14	15	14	14	14	13	15	17	15	17	18	16	16	18	17	17	15	17	17	17	18	19	18	18	17	19	18	18	18	17	19	19	19	20	23	21	20	19	20	19	21	21	20	21	21	19	21	24	23	22	23	22	24	22	24	24	25	25	26	25	26	29	0	1	2	3	2	8	5	3	7	5	3	8	9	6	9	12	10	14	6	3	8	17	6	13	21	18	11	23	15	19	17	53	22	22	36	24	28	27	21	22	33	22	36	25	29	22	32	40	48	23	20	40	40	28	39	40	41	34	49	52	47	48	52	53	64	64	50	45	32	49	64	40	72	59	60	60	54	61	48	62	79	92	68	68	60	60	54	73	78	80	80	57	68	77	101	93	90	80	84	93	54	84	91	99	97	103	100	103	108	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	4	5	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	3	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	3	2	1	2	2	2	1	3	1	1	1	2	2	1	2	2	1	1	1	2	1	1	3	1	2	1	3	1	2	3	2	1	2	2	1	1	1	2
24500	-605.802529832538312	-612.658017783497712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682339643263968	0	2	4	5	4	6	6	7	7	9	8	8	8	10	11	11	9	10	11	9	12	11	11	10	13	12	12	11	14	11	15	15	13	13	13	13	12	14	14	13	15	14	16	16	17	15	16	15	15	14	16	14	15	16	16	14	17	17	16	16	18	18	16	16	17	18	18	17	19	18	19	16	19	18	18	19	20	20	19	18	19	23	21	20	22	20	19	18	21	20	19	21	19	21	23	24	22	22	22	23	22	25	23	24	26	25	26	27	28	0	1	2	2	2	3	2	6	7	7	7	6	7	11	7	6	4	11	12	13	12	10	8	13	16	18	18	8	15	6	22	40	22	22	24	24	8	27	19	22	33	34	24	25	21	16	48	22	40	28	38	40	22	28	39	40	41	42	22	52	53	59	22	53	32	64	55	29	32	47	64	56	40	59	60	60	39	61	48	59	64	92	45	93	75	75	39	72	78	80	80	57	68	54	77	99	90	91	93	84	87	84	98	100	97	103	96	106	108	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	3	2	1	2	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	3	1	2	1	1	1	3	1	3	2	1	2	1	1	2	1	1	3	1	1	1	2	4	1	1	1	2	1	1	1	1	2	2	1	2	1	3	1	2	2	3	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	3	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1
25000	-583.298619960832980	-590.154107911792380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747015121706111	-2	1	3	5	3	7	5	6	7	7	8	9	8	9	11	10	10	10	9	10	12	12	11	11	13	12	12	11	13	13	14	14	14	12	14	13	12	13	13	12	12	14	16	16	16	14	16	15	15	14	15	14	15	16	15	16	16	17	17	15	17	16	17	17	17	17	17	19	20	17	19	17	19	19	18	19	19	19	18	18	19	22	21	21	22	20	19	19	20	20	21	20	20	21	24	23	22	22	22	24	21	25	24	24	24	24	26	26	29	0	1	2	3	2	8	3	4	7	4	4	6	4	11	9	12	10	14	6	13	14	17	16	13	17	18	18	12	4	16	22	40	41	17	13	20	16	11	28	17	17	17	20	25	21	22	32	32	40	37	27	40	32	55	8	40	41	42	49	40	32	48	52	53	53	53	55	45	56	49	53	40	72	59	60	75	55	61	48	64	70	92	93	93	75	75	54	63	78	80	80	57	45	77	77	84	90	90	93	84	77	68	91	99	97	91	102	103	108	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	3	1	1	2	2	1	1	1	4	2	1	1	2	1	3	1	1	2	1	1	1	2	4	1	2	1	1	1	1	2	2	1	1	1	5	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	1	2	1	3	2	1	1	2	1	2	2
25500	-587.070522571973470	-593.926010522932870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678102626725482	-1	1	3	5	4	7	5	7	7	8	8	9	9	9	10	11	11	10	12	11	13	13	12	10	14	12	11	12	14	11	16	13	15	14	14	14	13	14	14	11	13	15	15	15	16	12	15	15	15	15	15	14	14	15	16	13	16	18	16	16	17	17	16	17	17	17	18	19	19	19	19	17	18	19	18	18	20	19	17	18	20	22	21	21	21	20	19	20	21	20	20	20	20	21	22	23	21	23	22	23	22	25	24	24	25	26	26	26	29	0	1	2	5	2	2	3	4	5	4	5	8	9	4	9	12	14	14	18	24	19	17	12	13	17	18	14	12	14	14	14	40	41	22	20	24	6	14	12	10	17	34	24	25	29	17	32	32	53	37	38	40	32	39	54	40	41	42	53	52	49	48	52	53	53	32	55	45	31	72	64	56	72	72	60	60	54	32	48	53	70	92	93	68	75	75	19	73	78	80	80	57	45	87	77	84	90	91	84	68	87	93	91	99	97	103	100	91	108	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	2	2	1	2	2	3	3	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	3	2
26000	-551.976598529688545	-558.832086480647945	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735941860761389	-1	0	3	6	4	6	5	8	7	9	8	8	8	8	9	10	10	10	11	10	13	11	11	10	12	12	11	13	10	11	13	14	13	13	13	12	13	14	14	12	15	15	15	14	16	15	17	16	15	14	16	14	14	15	16	15	16	18	17	16	19	17	17	16	17	17	18	18	19	17	19	17	20	18	18	18	19	19	18	18	18	22	20	21	22	20	19	21	22	21	21	20	19	21	24	24	23	23	22	23	22	23	24	24	26	25	26	27	28	0	1	2	5	3	5	5	6	3	7	4	6	9	4	7	7	10	11	8	13	23	10	6	13	17	18	7	11	9	6	22	40	22	22	13	24	15	27	28	17	33	34	36	25	21	31	32	32	32	37	38	40	40	28	54	40	33	42	49	52	47	48	52	53	64	56	55	45	47	49	64	40	72	59	60	60	39	47	48	47	70	92	68	93	75	75	54	73	47	80	80	57	68	87	101	93	90	91	93	93	77	84	91	99	97	103	96	103	108	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	2	1	2	2	1	1	1	2	2	1	3	1	1	1	1	3	1	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	3	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1
26500	-593.330325970694958	-600.185813921654358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668197499099850	0	2	3	5	3	6	5	7	8	8	7	8	9	7	10	10	9	10	12	10	12	12	11	11	13	11	12	12	12	12	15	13	14	14	14	14	13	13	13	14	15	15	14	15	16	15	16	15	14	13	15	15	15	16	16	15	16	17	16	16	19	17	17	16	18	16	17	18	20	17	18	17	18	18	17	19	20	20	18	19	19	23	22	20	22	20	19	20	21	20	21	21	20	22	22	23	22	24	22	22	22	24	24	24	25	25	24	26	28	0	1	2	2	2	3	5	6	7	14	4	8	7	4	9	12	10	11	16	13	15	23	16	20	17	11	18	2	7	16	17	17	28	32	20	24	28	27	8	22	33	34	24	28	29	22	49	32	32	23	38	32	40	39	28	40	33	42	49	52	70	48	40	53	64	53	55	45	80	48	64	56	40	70	60	60	54	32	48	32	70	92	84	45	75	75	54	72	78	80	80	41	68	87	77	84	80	91	93	93	77	93	91	99	97	103	96	98	98	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	5	4	1	2	3	1	1	1	2	1	1	3	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	3	2	3	1	1	1	2	2	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1
27000	-567.091959733834642	-573.947447684794042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771581739283671	0	2	4	6	4	6	6	8	7	9	7	9	8	9	10	8	11	10	12	10	12	12	10	11	14	11	12	13	13	12	14	14	14	13	14	13	12	12	12	13	13	14	15	16	15	15	16	16	15	13	16	15	15	15	16	14	17	17	17	16	18	17	17	17	18	17	18	19	19	18	19	15	17	18	19	18	18	18	18	19	20	22	22	20	21	21	19	20	20	21	21	21	22	21	23	23	23	23	22	23	20	24	24	24	25	23	25	27	28	0	1	2	2	2	3	5	6	7	9	3	6	4	6	9	4	14	4	12	13	14	17	8	20	17	10	15	37	21	6	22	40	41	14	24	24	23	11	23	17	22	34	24	25	29	31	32	32	32	23	38	40	32	28	39	40	17	42	49	52	47	48	52	53	53	72	55	45	73	49	64	40	40	47	76	60	54	47	48	47	80	92	84	68	75	75	54	73	78	80	80	57	84	87	101	84	90	91	84	84	54	93	98	100	97	91	96	103	98	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2
27500	-614.148331105125976	-621.003819056085376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692343989392113	-2	2	2	6	4	7	5	6	7	8	8	8	6	9	11	9	9	11	10	9	11	11	12	10	14	12	13	12	12	10	15	15	14	13	14	12	12	14	15	12	13	14	15	16	16	16	17	16	14	14	16	13	16	15	16	15	16	18	17	15	18	17	18	15	18	17	18	18	20	16	18	17	18	18	18	18	20	19	19	19	20	23	20	20	21	20	19	19	21	21	21	20	21	21	24	23	23	23	22	23	22	25	25	25	25	24	25	25	29	0	1	1	5	2	8	2	5	7	4	4	6	3	4	7	8	10	11	5	13	2	4	6	20	21	11	18	12	15	6	22	49	22	22	36	24	12	18	50	22	17	34	13	25	29	41	32	32	22	16	38	40	64	50	19	40	41	42	56	52	32	48	56	49	53	64	23	45	71	56	64	56	72	49	60	60	54	61	48	40	70	92	68	68	75	75	54	72	78	80	80	57	68	87	101	84	90	91	84	68	77	68	98	99	97	80	96	91	108	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	3	1	5	3	2	1	2	2	2	2	1	2	2	1	1	1	1	1	2	2	1	1	2	1	6	1	2	1	1	1	1	3	1	1	1	1	3	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	3	1	2	5	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	3	1	2	1	1	1	2	1	3	2
28000	-596.611008591784071	-603.466496542743471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602002549745997	0	2	3	6	4	6	6	8	7	9	7	9	9	8	10	10	11	10	11	9	13	12	11	11	13	13	12	13	14	12	15	15	12	14	13	14	13	14	15	13	14	14	15	16	17	16	16	16	15	14	15	15	15	15	16	15	17	18	16	16	18	17	17	14	17	16	17	17	19	18	18	17	19	18	18	19	20	20	18	19	20	23	22	18	21	19	18	20	22	21	20	21	21	21	23	24	23	24	22	24	22	22	24	24	25	26	26	26	28	0	1	2	3	2	5	2	6	2	9	3	8	4	4	9	12	14	3	12	9	22	10	16	20	18	4	18	23	17	12	22	33	10	22	24	20	16	18	28	17	33	22	35	25	29	31	32	32	22	37	38	40	64	28	29	40	41	42	53	52	47	48	52	22	53	64	55	29	71	65	53	40	56	47	60	60	54	61	48	66	70	92	68	68	75	75	54	73	78	80	80	57	84	87	77	102	80	91	93	84	87	84	91	99	97	91	102	91	108	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	3	1	1	1	2	1	1	2	3	2	1	2	2	2	2	2	2	1	3	1	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	2	2	2	1	1	3	2	2	1
28500	-629.125640161086267	-635.981128112045667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650623930295055	-1	1	3	4	5	5	3	8	8	7	8	7	7	10	10	9	10	9	11	10	12	12	10	11	13	12	11	12	13	12	15	14	14	13	12	13	12	14	13	13	15	14	16	15	16	15	17	16	13	14	15	15	15	15	15	16	17	17	16	17	18	18	17	17	16	17	17	17	20	18	19	17	19	19	18	19	19	20	19	19	20	22	19	20	21	20	19	21	21	21	21	21	21	21	23	23	22	24	22	22	21	24	25	24	25	25	25	26	28	0	1	2	3	4	2	2	12	7	6	13	3	4	11	7	12	10	11	12	13	9	10	16	13	17	4	9	15	21	23	17	49	22	22	9	11	23	27	28	17	33	17	24	25	9	22	32	32	22	37	38	40	22	50	39	40	33	42	49	56	32	48	40	53	53	56	19	45	47	48	66	40	40	49	72	60	54	61	48	47	74	57	68	68	60	60	54	73	61	80	80	57	68	77	101	84	80	91	84	93	87	100	91	84	97	91	96	106	108	1	1	1	1	1	2	1	1	2	1	1	2	3	1	2	1	2	1	2	2	2	2	1	2	2	3	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	3	1	1	1	3	1	1	1	1	2	3	4	1	1	2	1	1	1	1	2	1	2	3	1	2	1	2	1	2	3	2	1	1	2	1	2	1	1	1	1	3	3	1	3	1	1	2
29000	-618.574815849175593	-625.430303800134993	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687718775691522	0	2	3	5	4	6	5	7	7	8	8	8	9	10	9	10	11	8	9	11	13	13	11	11	12	12	11	11	14	12	16	15	14	12	13	12	12	13	15	14	12	14	15	15	16	15	16	16	14	13	14	15	13	15	15	16	15	18	17	16	17	18	17	16	16	16	17	19	19	18	20	17	18	19	19	19	20	19	18	19	20	23	20	20	21	21	20	20	21	21	20	21	21	22	24	22	23	23	22	23	23	25	24	23	25	26	24	25	29	0	1	2	2	2	3	3	6	7	6	4	6	5	6	9	8	10	5	8	11	27	17	8	13	10	11	18	16	13	19	22	53	22	10	36	20	23	27	26	53	10	34	36	25	29	22	49	40	53	16	27	53	10	23	37	40	33	42	64	52	32	53	52	32	53	53	39	45	47	66	64	40	56	59	60	60	54	61	48	70	70	92	45	45	76	75	54	73	78	80	80	57	68	87	87	84	90	91	68	93	87	100	91	99	97	103	96	91	108	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	3	2	3	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	2	2	2	2	1	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2
29500	-620.850480255704610	-627.705968206664011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687171922463017	0	2	4	5	5	6	5	7	7	7	9	8	9	6	9	11	8	11	11	9	11	13	10	11	13	10	12	12	13	12	16	16	14	14	12	14	14	14	14	12	14	15	15	16	16	16	17	15	15	15	15	14	13	15	14	15	17	18	16	15	19	17	18	15	17	17	18	18	18	18	17	16	19	18	18	18	19	20	19	19	19	22	21	20	21	20	19	20	22	21	21	20	20	21	23	24	23	23	22	24	23	23	24	24	25	25	26	25	27	0	1	2	3	2	3	3	6	7	4	14	6	5	4	10	6	3	11	17	7	3	17	12	20	17	4	26	8	21	8	33	49	40	22	24	35	28	18	21	10	19	34	24	25	29	26	32	40	53	28	38	40	40	39	16	40	33	42	49	40	71	48	46	53	64	64	39	45	65	72	53	40	56	59	60	60	54	61	62	71	49	92	84	68	75	75	54	65	78	80	80	41	68	87	77	84	90	91	93	93	77	93	91	102	97	103	100	103	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	5	3	1	1	2	3	1	3	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	3	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	2
30000	-592.920428736894678	-599.775916687854078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677609047647221	0	2	3	5	5	6	5	7	7	8	7	9	9	9	10	10	11	11	11	10	12	13	10	11	14	13	12	13	13	13	15	15	14	13	14	13	13	14	13	14	15	14	15	16	16	16	13	15	14	15	14	15	15	16	16	14	16	17	16	16	17	17	15	16	18	17	17	18	19	17	20	15	19	18	18	19	19	20	19	19	18	23	21	19	20	21	19	20	21	20	21	19	21	21	24	24	22	24	22	23	22	23	24	24	24	26	24	26	28	0	1	2	3	2	2	3	5	7	3	4	8	9	10	9	2	10	14	6	13	15	17	8	20	17	18	11	23	21	23	22	47	22	17	24	20	16	18	16	28	33	34	20	25	26	17	17	40	47	37	17	56	47	39	16	17	41	42	49	72	32	48	40	53	53	53	39	45	62	49	64	47	56	59	60	60	28	61	48	70	70	92	68	68	75	75	54	40	78	80	80	41	84	77	87	84	90	91	93	84	87	84	91	99	97	91	93	91	103	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	3	2	1	2	1	1	1	1	1	2	1	4	2	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	3	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	3	1	1	2	3	2	2	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	3	1	1	1	2	2	2	2	1	1	2	1	2	2
