"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"3aac4761be","samp-0.75-fixedMu",8,0.666666666666667,0.675,0.95,0.73203125,1,1,1,1,0.118853738405,6
