step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
24000	-301.227863495665247	-299.529417685025066	-1.698445810640183	0.000419335589845	0.000085542961227	0.203996425054974	0.154903427918562	0	2	5	8	12	13	14	18	16	17	20	19	18	22	22	22	21	23	23	23	25	26	26	28	32	34	34	38	0	1	1	2	2	2	1	1	6	7	4	3	9	6	4	13	4	6	13	16	12	16	13	8	12	15	12	8	1	1	3	3	4	4	5	9	2	2	6	6	2	5	8	1	6	5	3	1	3	2	4	5	5	5	8	11
24500	-284.179378311178709	-282.367574981171003	-1.811803330007701	0.000473067934923	0.000082237042786	0.173837702188836	0.200938262687508	0	3	6	9	10	12	14	19	17	18	19	19	21	22	23	23	23	22	25	22	24	26	25	28	31	34	33	37	0	1	1	2	1	1	2	2	5	3	2	9	4	3	12	9	9	4	12	12	8	9	5	8	8	8	8	8	1	1	3	3	5	7	5	8	2	6	7	1	5	7	2	5	5	7	3	1	3	4	7	3	5	7	7	8
25000	-284.934373595086583	-283.343862864530479	-1.590510730556106	0.000398891043446	0.000097415908396	0.244216835642082	0.195046184916826	0	2	7	8	11	13	13	19	16	17	21	20	20	22	21	21	21	22	24	23	23	24	26	30	29	33	34	37	0	1	2	1	1	1	2	2	4	4	3	9	3	9	10	12	3	3	9	16	11	12	20	8	8	11	17	11	1	2	3	4	5	6	5	8	4	5	8	2	6	3	2	1	7	6	4	1	1	2	2	6	4	7	8	8
25500	-280.162383486624890	-278.581392138577996	-1.580991348046888	0.000448350356962	0.000111454753103	0.248588523176276	0.230547166244823	-1	2	6	6	12	12	15	18	18	16	21	18	22	23	21	22	23	20	25	24	24	26	26	27	31	34	34	38	0	1	1	2	1	2	2	2	3	6	2	10	3	15	10	12	3	3	15	16	8	16	14	13	17	17	13	13	1	2	3	2	7	5	5	9	8	2	9	1	8	1	2	2	9	6	2	1	3	2	2	2	4	5	4	8
26000	-306.391740826537955	-304.746310595829868	-1.645430230708107	0.000415259248683	0.000092142775949	0.221892170352743	0.191047423085525	0	1	6	9	11	13	14	19	17	16	20	18	20	21	23	22	22	21	25	24	24	25	26	27	30	34	34	39	0	1	2	1	1	2	3	3	2	4	2	10	3	4	14	12	4	4	15	14	11	15	7	11	11	11	18	11	1	1	2	5	6	7	4	7	7	3	9	1	7	4	2	1	7	9	1	2	2	1	8	4	5	7	7	9
26500	-286.793198574748715	-285.199314528523360	-1.593884046225365	0.000435925424216	0.000105802445358	0.242707673102557	0.237138619422235	-1	2	5	8	11	12	13	19	18	16	20	21	22	23	21	20	22	22	24	24	23	24	25	30	30	33	34	37	0	1	1	1	1	1	3	10	4	4	2	16	3	8	8	8	5	16	18	16	11	9	14	11	13	13	6	13	1	2	3	3	5	6	4	2	4	4	8	1	8	2	1	1	5	1	1	2	3	4	1	4	2	4	9	11
27000	-263.362459735537470	-261.689666053756127	-1.672793681781321	0.000504507199467	0.000107095611174	0.212277666775387	0.381964685219156	0	2	6	9	11	12	14	19	17	19	19	20	21	22	22	22	21	21	25	23	24	26	24	29	29	33	35	39	0	1	2	1	1	2	2	9	6	6	1	8	8	8	10	13	9	10	10	12	7	10	14	11	11	21	11	27	1	1	2	4	6	3	6	1	2	3	7	1	1	1	2	1	2	1	2	3	5	3	1	4	4	3	10	3
27500	-272.591576185031272	-270.900369702587966	-1.691206482443322	0.000365395849893	0.000075369341725	0.206267645752307	0.337575126819347	0	2	6	8	10	13	14	20	17	16	20	20	22	22	22	22	22	23	24	24	25	23	26	29	31	34	34	39	0	1	2	1	2	2	2	2	4	4	3	10	4	6	10	12	4	12	10	16	8	12	19	8	8	8	8	26	1	1	2	4	4	6	8	10	3	4	6	2	7	3	3	1	8	2	5	1	3	1	1	5	5	8	9	2
28000	-287.185382808322117	-285.449973668548523	-1.735409139773582	0.000418057122011	0.000080737000479	0.193124327343441	0.239383486896965	-1	2	6	7	11	11	13	18	17	19	21	19	20	22	23	22	22	22	25	24	23	23	25	29	31	35	35	39	0	1	2	2	1	1	2	3	4	5	3	2	9	10	10	4	3	5	13	14	12	9	14	11	11	11	12	25	1	1	2	2	7	6	5	4	4	4	10	10	1	1	3	6	8	5	2	1	2	4	2	5	6	6	7	4
28500	-285.003031297046675	-283.177842885541224	-1.825188411505468	0.000411949426346	0.000070370831802	0.170823958721454	0.182269241879903	0	2	7	8	12	13	13	20	16	18	20	20	21	22	22	22	22	23	24	23	24	26	25	29	31	34	32	37	0	1	1	1	2	2	1	2	3	3	2	2	9	9	2	3	3	13	20	10	8	18	18	15	15	8	8	26	1	1	3	5	6	8	7	8	4	6	9	8	2	3	9	9	7	1	1	3	2	2	1	6	5	6	5	1
29000	-277.012741886150991	-275.397406735884772	-1.615335150266215	0.000397487844463	0.000092837999485	0.233561857999682	0.238340095558862	-1	2	6	8	9	12	15	20	18	19	20	21	21	23	20	22	21	22	24	23	25	25	24	30	30	35	35	36	0	1	2	1	1	2	1	3	3	6	3	10	5	12	2	1	10	17	12	10	16	3	18	16	22	22	7	22	1	1	2	4	4	6	9	7	6	3	7	2	5	2	10	11	1	1	2	2	2	11	2	3	3	5	9	7
29500	-282.048361233932440	-280.530558047525119	-1.517803186407331	0.000369280814071	0.000104446559540	0.282837763457490	0.214357353471824	-1	1	3	7	10	12	14	19	17	18	20	21	21	21	23	21	20	23	25	23	25	25	25	27	31	34	34	38	0	1	2	2	2	2	4	3	5	6	4	9	4	9	3	4	5	9	20	17	13	4	14	15	22	11	15	15	1	1	1	2	4	6	4	8	3	2	8	3	10	2	11	8	5	2	1	2	3	9	2	1	4	6	6	9
30000	-269.921259833461306	-268.268373479184731	-1.652886354276603	0.000404975477430	0.000088764703874	0.219185379908023	0.231935836442227	-1	1	7	7	9	11	14	20	16	19	20	21	21	22	23	21	23	23	25	24	24	25	25	29	32	34	34	39	0	1	2	1	2	2	2	2	4	5	9	9	9	10	9	10	16	3	17	16	8	17	17	21	8	8	8	8	1	1	4	4	5	6	6	9	4	3	3	2	4	1	5	1	1	7	1	2	2	2	1	3	5	8	8	8
30500	-303.288156439707222	-301.625312943567963	-1.662843496139264	0.000427769015341	0.000092258742729	0.215674205985952	0.331875268152517	-2	2	6	8	12	13	14	20	17	17	18	21	20	22	23	22	23	22	24	24	23	26	26	30	31	34	35	38	0	1	1	1	1	3	3	4	7	5	5	13	5	9	12	10	9	9	13	17	8	15	17	8	8	8	8	8	1	2	2	4	5	3	5	7	2	2	3	1	3	2	2	2	3	2	2	1	3	2	2	6	5	8	8	9
31000	-272.074559405839864	-270.492267458257231	-1.582291947582638	0.000395973763471	0.000098194015677	0.247981115758125	0.257826491148990	-1	1	6	8	10	12	15	20	17	19	20	21	21	22	21	23	22	22	24	20	24	26	25	29	31	34	32	37	0	1	1	1	2	5	2	2	4	5	6	6	3	10	9	20	15	6	17	10	7	16	19	7	8	8	7	8	1	2	3	4	5	1	8	9	4	4	5	4	8	2	2	2	1	5	1	1	4	2	1	6	5	8	6	8
31500	-279.223010144717136	-277.565480550061864	-1.657529594655280	0.000360396244494	0.000078398311251	0.217533652053418	0.236953353941873	-1	2	6	6	11	12	14	19	17	19	21	21	20	22	22	22	21	23	24	23	24	26	25	29	31	34	33	39	0	1	1	1	2	2	2	1	3	7	2	2	9	2	9	13	9	16	9	13	12	18	15	8	11	8	8	8	1	2	4	5	4	4	5	10	6	2	9	8	2	9	3	1	1	1	4	2	2	2	2	5	4	7	7	10
32000	-289.124907160475630	-287.588514046460773	-1.536393114014871	0.000351009068160	0.000095356036874	0.271662602263405	0.259002694151361	0	3	6	8	12	11	14	20	17	18	21	21	21	22	21	22	23	22	25	22	25	24	24	29	32	31	34	39	0	1	1	1	1	1	3	1	3	7	3	5	4	4	3	10	20	5	20	10	8	10	7	8	8	8	13	8	1	1	3	3	6	6	4	10	5	3	8	5	8	8	6	1	1	4	1	2	3	3	5	5	6	4	6	9
32500	-294.224337749481663	-292.442850056214866	-1.781487693266784	0.000356258926818	0.000064497086626	0.181039917237492	0.273593729618990	-2	3	6	8	11	12	15	20	17	19	21	21	21	20	20	22	22	22	24	24	25	25	25	29	31	33	34	38	0	1	1	2	4	5	2	2	3	9	4	2	9	6	10	15	9	4	17	13	12	11	19	8	12	8	12	8	1	2	5	2	1	1	5	8	4	1	4	9	2	4	1	1	2	6	1	1	3	3	1	5	5	9	7	9
33000	-266.850488342343510	-265.175731155901076	-1.674757186442407	0.000431089710544	0.000091227257074	0.211620121851241	0.327829920992487	-1	2	5	9	11	12	14	18	18	17	21	19	20	22	23	21	23	23	24	23	22	25	25	29	31	35	34	37	0	1	1	2	1	1	2	1	4	4	12	9	12	16	11	10	14	11	14	11	8	19	16	8	7	7	24	8	1	2	3	4	6	6	8	9	5	2	1	1	1	1	1	2	1	1	1	1	2	1	3	6	6	12	4	8
33500	-317.469358253149494	-315.939328323923121	-1.530029929226376	0.000587005852674	0.000161642554374	0.275367875188704	0.300727463920932	-1	3	6	8	11	12	14	20	15	17	20	18	21	21	22	20	23	21	24	23	24	25	26	29	30	34	33	38	0	1	1	1	1	1	2	10	2	5	12	9	5	16	12	12	18	11	14	14	9	15	19	3	4	6	9	7	1	1	4	4	5	6	5	1	6	4	1	1	3	1	2	1	1	1	2	1	4	1	1	10	7	11	8	9
34000	-273.264648430612453	-271.701791471791807	-1.562856958820660	0.000563044459138	0.000144936722051	0.257416123538869	0.259687531364248	0	3	6	7	10	12	11	18	16	18	20	21	22	21	22	21	22	23	25	23	24	25	23	29	31	34	33	38	0	1	1	1	1	1	1	9	2	3	8	11	11	11	11	11	11	17	15	12	7	16	14	6	5	7	21	21	1	2	3	3	5	6	6	1	4	6	1	1	1	1	1	1	1	1	2	1	5	1	1	10	8	11	4	6
34500	-313.263620767253940	-311.684791608397973	-1.578829158855991	0.000501058567364	0.000125067029893	0.249605611078644	0.254575184194841	-1	3	6	9	11	11	14	19	16	18	19	20	21	20	22	23	22	22	24	23	24	25	23	28	32	34	34	38	0	1	1	1	2	1	1	2	3	3	5	10	14	10	2	13	12	14	17	13	5	23	14	8	6	24	24	26	1	3	4	6	5	5	5	5	5	6	4	1	1	1	9	1	1	2	1	1	6	1	1	6	11	4	3	2
35000	-279.955752176644353	-278.264795946740321	-1.690956229904059	0.000386476532210	0.000079748293979	0.206347054304327	0.259265800679255	-1	3	7	8	11	11	14	20	16	16	21	20	22	21	21	22	22	20	23	24	24	26	26	29	29	33	34	38	0	1	2	2	2	2	3	3	4	6	10	10	18	10	4	10	10	10	10	12	5	20	11	8	21	25	25	21	1	2	2	4	5	3	4	7	4	4	2	2	1	3	7	3	3	2	3	2	8	1	2	4	2	2	4	5
35500	-299.500908854983152	-297.884989601867915	-1.615919253115239	0.000359397978980	0.000083855848461	0.233323094077932	0.238129992056189	0	2	6	9	11	12	15	19	16	17	20	19	21	21	22	22	23	23	24	23	24	25	26	29	31	34	33	38	0	1	2	1	1	2	3	2	4	7	9	3	11	9	3	11	9	11	18	11	4	19	17	15	12	27	15	8	1	1	2	4	5	6	4	10	4	1	2	7	1	3	7	1	3	2	1	1	5	1	1	5	6	1	5	7
36000	-287.244206525822108	-285.519941750137036	-1.724264775685078	0.000370379097615	0.000072698595353	0.196281582361266	0.318704975257344	0	2	3	8	10	12	14	20	18	17	20	21	20	20	23	22	23	22	22	24	24	26	24	28	28	34	34	38	0	1	2	1	3	2	3	3	5	4	9	3	4	10	10	11	19	4	14	17	8	17	10	8	12	25	12	12	1	1	1	5	3	6	5	8	4	5	1	9	5	1	4	1	1	7	1	1	2	3	3	5	2	5	7	11
36500	-278.111955708017547	-276.356601535574384	-1.755354172443151	0.000360387768033	0.000067648731452	0.187710953180490	0.261928307707734	-1	3	6	7	10	12	15	20	17	18	18	20	20	21	22	21	20	23	23	23	24	26	23	30	31	33	33	39	0	1	1	2	2	1	4	1	3	6	4	5	5	17	13	10	10	6	14	15	8	17	14	8	8	8	8	8	1	2	4	2	3	6	4	9	6	2	6	5	5	1	1	2	1	6	2	1	2	4	1	5	5	6	7	9
37000	-285.550734971228906	-283.882038698235931	-1.668696272992948	0.000431303556809	0.000092153681138	0.213663160627388	0.247478889347353	0	3	6	9	9	11	13	20	17	17	21	21	20	22	23	22	22	21	25	24	25	24	26	29	30	34	34	38	0	1	1	1	2	2	2	1	3	6	2	2	10	4	16	13	13	5	13	16	11	13	5	14	12	12	11	12	1	1	4	4	4	4	3	7	6	4	9	9	1	8	1	1	1	7	3	1	3	2	7	4	4	6	7	10
37500	-256.552050598659889	-254.843157846199830	-1.708892752460054	0.000391795761901	0.000078674344528	0.200804480748322	0.415076143645754	-1	2	7	8	12	12	14	20	17	19	21	19	21	23	21	22	23	22	24	23	23	25	25	28	31	34	35	38	0	1	2	2	2	2	4	2	4	5	7	5	10	16	12	10	13	7	14	15	8	14	14	8	8	8	8	8	1	1	3	2	5	6	2	9	5	4	5	3	1	1	1	1	1	4	1	2	2	1	1	3	5	6	7	7
38000	-283.223091361557294	-281.595599560444157	-1.627491801113130	0.000486170020091	0.000111185431904	0.228696602647600	0.330584230432216	0	3	7	8	12	12	15	19	16	16	20	21	21	22	23	23	22	22	24	23	24	26	25	27	29	34	34	38	0	1	2	1	1	2	2	2	3	5	9	10	10	12	12	12	3	12	12	12	7	18	19	8	17	17	8	17	1	1	3	4	6	5	7	7	3	1	3	2	4	1	1	1	7	1	1	1	4	2	1	3	3	5	8	10
38500	-269.305440015189333	-267.556913613014217	-1.748526402175094	0.000530501990354	0.000100546647907	0.189531141701940	0.413976681035152	0	2	6	8	10	13	14	20	18	17	21	20	21	21	23	23	23	22	24	22	24	25	25	28	31	34	34	38	0	1	1	1	2	1	2	2	5	7	10	9	10	12	12	13	10	12	13	10	8	13	18	6	8	8	6	24	1	1	4	6	3	6	5	9	4	2	2	1	2	1	1	1	3	1	2	2	3	3	2	7	6	6	10	6
39000	-282.814740503914436	-281.202690905577811	-1.612049598336624	0.000453662410729	0.000106571933560	0.234914621620524	0.298831757570411	0	3	7	9	11	12	14	19	18	18	20	20	20	23	22	22	20	22	24	23	25	25	26	28	31	34	34	38	0	1	1	1	2	1	2	3	5	7	10	10	9	13	11	17	9	17	17	11	8	18	20	8	8	8	7	26	1	1	3	6	4	7	6	6	3	2	1	2	1	2	1	1	2	1	3	2	5	1	2	5	4	7	9	2
39500	-296.971478547902450	-295.248004855972340	-1.723473691930101	0.000422717354337	0.000083067974976	0.196509497715704	0.300004302673082	-1	3	6	7	12	12	14	18	18	18	20	20	22	22	20	22	21	22	23	24	24	25	26	29	31	34	32	36	0	1	2	2	1	3	3	2	7	7	2	9	12	9	9	10	15	17	13	16	5	18	14	11	8	6	8	27	1	3	1	3	8	4	5	7	3	2	9	1	1	1	1	2	1	1	1	1	6	2	2	5	6	9	7	3
40000	-305.103678553363352	-303.371254070316411	-1.732424483046963	0.000411499431843	0.000079814529213	0.193960241586625	0.327100915823655	-1	3	6	7	11	13	14	17	18	17	20	21	21	22	23	22	20	23	24	23	24	25	25	30	31	33	34	38	0	1	1	2	2	2	2	2	3	4	4	9	3	10	16	12	6	10	13	17	11	15	6	11	5	11	11	27	1	2	2	2	5	5	6	6	6	4	8	1	6	4	1	1	2	3	2	1	2	2	4	6	10	6	8	2
40500	-292.492780468617184	-290.681824612945718	-1.810955855671471	0.000501915310933	0.000087349228825	0.174031807601984	0.288225727386011	0	2	6	8	10	13	14	18	17	17	19	19	22	22	23	21	23	22	24	23	24	26	25	30	32	35	34	39	0	1	2	2	1	2	2	1	3	7	4	4	16	16	13	10	3	3	13	7	8	14	16	17	6	17	8	27	1	1	1	3	7	6	3	9	6	2	5	5	1	1	1	2	8	8	1	4	3	2	2	2	7	6	9	3
41000	-259.401411077748435	-257.668716806588975	-1.732694271159436	0.000543079976033	0.000105294732840	0.193884395461691	0.292037586866811	0	2	6	7	10	13	14	20	17	19	19	20	21	22	22	22	22	22	23	23	23	23	26	29	32	35	35	38	0	1	2	2	1	3	2	3	3	6	3	10	12	13	12	12	6	10	14	13	8	3	19	22	22	8	22	27	1	1	2	4	4	2	5	9	5	2	5	1	1	1	1	1	5	2	1	1	1	8	2	3	6	8	5	2
41500	-269.887580382789736	-268.249119951923319	-1.638460430866417	0.000396500492795	0.000089008594381	0.224485457139767	0.225249515803235	0	2	6	9	11	12	14	19	17	18	20	20	21	23	22	22	23	20	24	23	25	24	25	30	30	34	34	38	0	1	2	1	2	2	3	3	4	3	3	9	10	9	2	13	3	9	14	13	8	12	19	15	17	17	17	8	1	1	2	5	6	5	5	7	4	6	8	2	2	2	12	1	11	2	1	1	4	2	1	4	4	7	6	8
42000	-296.014994906261052	-294.238114029930159	-1.776880876330906	0.000403762455961	0.000073558752242	0.182183239566986	0.238572374669415	0	3	6	9	11	12	14	19	18	19	20	20	22	23	23	21	22	21	24	23	24	26	25	29	32	34	34	38	0	1	1	2	2	2	2	1	3	3	2	9	16	18	2	12	4	10	14	12	8	18	14	11	5	15	15	8	1	2	4	3	4	6	3	9	7	6	9	1	1	2	10	1	6	1	1	1	2	3	1	3	10	5	6	14
42500	-317.279987971473702	-315.739769488894751	-1.540218482578944	0.000431882944402	0.000116388533170	0.269490922665162	0.225646348624686	-1	2	4	9	10	13	14	18	16	16	20	20	21	20	23	22	23	22	25	21	24	24	26	27	30	34	34	38	0	1	2	2	2	3	3	9	6	6	10	8	9	9	4	2	12	14	9	9	15	10	11	16	16	16	16	5	1	1	1	2	4	5	6	1	2	1	3	2	4	2	5	11	1	2	4	3	1	4	2	2	5	6	8	13
43000	-266.551247757556439	-264.950908928455192	-1.600338829101233	0.000341955753864	0.000082026826734	0.239875556435548	0.266093871156467	-2	2	6	8	12	12	13	20	17	18	21	19	21	22	23	23	20	22	24	24	23	25	24	29	32	33	34	38	0	1	1	1	1	3	2	9	5	6	2	3	4	8	8	8	4	8	14	8	11	18	9	21	11	11	11	11	1	2	2	5	5	4	6	1	4	2	11	5	6	1	2	2	6	1	1	2	1	1	3	3	6	5	5	9
43500	-279.970425472720933	-278.284972643803599	-1.685452828917361	0.000347820647554	0.000072384553724	0.208108846422726	0.241959127200427	-1	1	5	9	11	12	14	19	17	18	20	21	19	21	21	22	21	20	25	24	24	25	26	29	32	34	33	37	0	1	1	2	2	2	2	9	5	3	3	2	4	18	3	8	9	13	14	16	12	18	14	12	12	12	15	6	1	1	2	4	4	7	6	1	4	7	7	10	4	1	9	2	2	1	2	1	1	2	4	4	5	8	8	12
44000	-270.281857458751119	-268.691713285498395	-1.590144173252748	0.000359202762558	0.000087782710848	0.244382059376262	0.331786714386534	0	2	5	8	11	13	14	19	17	17	20	20	22	22	22	21	21	22	23	23	23	25	26	29	32	34	34	39	0	1	1	1	2	2	2	9	5	3	5	6	9	3	9	8	9	6	17	9	14	15	19	14	14	14	14	14	1	1	3	4	3	5	6	1	3	7	4	4	3	11	3	2	2	5	1	3	1	2	2	4	6	9	6	9
44500	-276.012050681709297	-274.271869138256307	-1.740181543452968	0.000543905106867	0.000104322100865	0.191802024926158	0.262666726304380	-1	2	6	8	11	11	14	19	17	19	20	20	22	21	22	22	23	23	24	23	24	25	25	28	31	34	34	39	0	1	1	2	2	1	1	9	3	3	3	3	8	8	8	14	8	14	14	15	11	19	19	11	11	12	11	12	1	1	3	3	5	7	5	1	6	7	7	6	1	1	1	1	2	1	1	1	3	1	1	2	5	8	7	11
45000	-304.702242351340146	-303.115956631968686	-1.586285719371481	0.000427818293721	0.000105301555750	0.246136168779572	0.267411433847200	-1	1	4	8	9	11	15	18	18	17	21	19	21	22	20	23	22	23	25	22	25	25	25	28	32	35	31	38	0	1	2	2	2	2	2	10	3	3	3	4	8	15	8	8	15	14	14	8	12	14	8	11	11	11	11	27	1	1	2	3	3	4	7	1	9	7	10	4	1	1	1	3	1	1	2	1	3	2	4	2	5	8	5	5
45500	-286.209157336032433	-284.602269961214688	-1.606887374817737	0.000563398949803	0.000133567313176	0.237074125222045	0.280716615184860	0	2	4	8	11	12	13	20	15	18	21	19	21	23	21	22	22	22	24	24	24	26	25	28	31	33	34	37	0	1	1	2	1	2	2	4	4	5	12	10	4	11	10	11	15	11	14	16	8	11	14	6	8	7	8	25	1	2	3	3	5	5	6	7	4	3	1	1	5	1	2	1	1	1	1	2	3	3	1	7	7	8	8	3
46000	-297.028588807900178	-295.375436178331654	-1.653152629568506	0.000329737039673	0.000072242076774	0.219089965889565	0.268560573695582	0	3	7	8	12	11	14	20	18	18	18	20	21	21	23	22	22	22	24	22	24	25	25	29	31	34	34	38	0	1	1	2	2	1	3	1	4	4	3	11	3	10	10	13	11	9	14	12	8	18	18	8	8	8	6	27	1	1	4	3	5	6	3	9	6	5	4	1	7	2	3	1	3	1	2	2	2	2	1	5	6	6	12	2
46500	-273.747092859848465	-272.174068821881974	-1.573024037966478	0.000440285974561	0.000111120480639	0.252382512864481	0.285631951492280	0	3	7	9	11	12	14	18	17	16	20	19	21	23	22	23	21	23	25	23	22	25	24	29	31	34	34	38	0	1	1	1	1	1	2	2	3	3	12	9	11	11	11	13	3	4	23	15	7	10	9	8	8	8	8	26	1	1	4	4	6	5	5	8	4	5	1	1	1	2	1	1	6	8	1	1	5	4	2	7	7	7	8	2
47000	-287.146654270967872	-285.272848944812495	-1.873805326155405	0.000537755909232	0.000086383099803	0.160636263256616	0.260701314476776	0	2	7	8	11	12	14	17	17	18	19	19	20	22	22	21	22	23	21	23	25	25	24	29	31	34	33	38	0	1	1	1	2	2	2	2	3	6	2	5	10	19	19	13	10	3	10	17	5	10	14	8	11	18	8	26	1	1	3	4	4	3	6	8	5	3	7	3	2	1	1	1	3	8	2	1	7	5	1	7	6	6	9	2
47500	-308.541039683102099	-306.663706083321699	-1.877333599780381	0.000495573144039	0.000079261736878	0.159939532300161	0.284231727753278	-1	3	6	7	12	12	14	19	17	19	19	21	20	22	21	22	22	22	23	20	25	25	24	29	32	35	34	37	0	1	2	3	2	2	2	2	4	3	3	3	9	10	13	15	20	2	20	10	8	14	20	12	12	11	18	26	1	1	2	1	4	5	6	7	6	5	6	7	1	1	1	1	1	8	2	1	3	2	2	4	4	9	7	1
48000	-276.849851668395843	-275.160699298135569	-1.689152370260273	0.000425576668815	0.000088060853740	0.206921244027738	0.279532659647663	0	3	6	8	11	12	14	18	16	18	20	19	20	22	22	21	21	23	24	24	24	26	24	30	31	32	33	38	0	1	1	1	2	3	2	9	5	4	2	3	8	3	16	13	6	3	6	16	14	10	9	11	14	11	18	27	1	2	3	3	4	2	5	1	4	5	9	6	1	9	1	1	4	9	4	2	2	5	4	5	4	7	7	2
48500	-291.938911964971112	-290.430241900997316	-1.508670063973802	0.000479488204517	0.000138451228190	0.288747933495654	0.308150893849969	0	2	7	8	12	10	14	19	16	18	19	17	21	22	21	23	21	22	23	22	24	25	25	30	31	32	34	38	0	1	2	1	1	1	2	10	3	5	2	2	8	10	8	15	10	10	18	3	20	15	19	11	11	20	11	26	1	1	3	4	7	5	6	1	5	3	8	4	1	2	1	1	2	3	1	6	1	3	1	5	7	4	6	2
49000	-268.383499566620344	-266.618584689677107	-1.764914876943240	0.000487930926111	0.000090373264092	0.185217331503137	0.235568839383070	-1	2	5	8	8	12	13	20	17	17	19	20	21	23	23	23	22	22	24	24	25	26	25	29	31	34	32	38	0	1	1	1	1	1	3	3	3	4	2	10	10	13	9	13	13	13	17	13	8	12	18	8	8	8	11	26	1	1	3	5	4	6	4	8	4	4	8	2	1	1	3	1	1	1	1	1	2	3	2	4	4	6	7	2
49500	-326.649526369870784	-324.829456395593184	-1.820069974277619	0.000427168714706	0.000073458070647	0.171965006138549	0.235911159382906	-1	3	7	8	12	12	14	19	17	18	20	20	22	23	22	22	23	22	25	21	24	26	25	29	29	34	35	38	0	1	2	1	2	1	4	2	3	3	2	7	7	7	12	10	12	5	12	7	10	7	17	6	6	6	8	27	1	2	2	4	3	7	3	5	5	6	8	3	5	4	1	2	2	5	3	3	3	5	1	6	7	13	10	2
50000	-274.041452045795324	-272.166352240340530	-1.875099805454772	0.000502582031700	0.000080604112274	0.160380011997578	0.354178797941690	0	3	6	8	11	13	15	20	17	17	20	21	21	22	23	22	20	22	24	24	25	24	25	28	31	35	32	39	0	1	1	2	2	1	1	2	4	5	5	9	10	13	13	13	9	4	14	16	8	15	22	8	8	7	8	25	1	1	5	2	4	6	7	7	5	3	4	1	2	1	1	1	2	7	1	1	3	1	1	3	5	10	5	4
50500	-285.209118203946446	-283.494526140283199	-1.714592063663239	0.000325268886933	0.000064762362872	0.199104081188412	0.254346688341307	0	2	6	8	11	12	15	19	17	18	19	21	22	22	22	21	22	22	24	23	23	25	24	30	31	34	34	38	0	1	2	1	3	2	2	2	4	4	10	11	11	6	11	11	6	3	11	15	8	4	16	8	8	8	8	27	1	1	2	3	4	5	6	8	4	6	1	1	1	4	1	1	5	7	3	1	2	9	1	6	7	8	10	2
51000	-268.229329348128147	-266.607054593595535	-1.622274754532621	0.000395262722734	0.000091210089920	0.230758138002157	0.222443129112169	-1	2	7	8	11	11	15	19	17	18	20	20	21	21	22	23	21	23	25	24	22	25	25	30	31	35	35	37	0	1	1	1	1	2	5	2	4	3	2	10	12	9	13	13	10	4	14	10	11	16	17	21	8	8	8	27	1	2	4	3	5	4	2	8	5	5	9	1	1	2	1	1	2	7	2	2	1	1	1	3	6	8	10	2
51500	-289.466877453493453	-287.713147597941941	-1.753729855551509	0.000439695264768	0.000082724684453	0.188140949155572	0.248908589979185	0	3	7	9	11	13	15	19	17	18	21	20	21	20	22	22	23	20	24	22	24	25	25	29	31	34	33	38	0	1	1	1	1	1	2	2	5	5	5	10	3	9	10	12	2	4	16	14	8	9	19	8	17	17	6	26	1	2	4	4	7	8	6	7	3	4	4	1	7	2	2	1	9	4	1	1	2	3	1	5	4	6	9	2
52000	-282.056585775511053	-280.440466072270283	-1.616119703240748	0.000423904891379	0.000098872117445	0.233241275238062	0.257292058753507	-1	2	7	8	11	11	15	19	17	18	20	20	21	19	23	22	22	23	23	23	24	24	25	29	31	33	34	38	0	1	1	2	3	2	5	2	4	3	2	7	9	7	16	12	3	12	4	16	8	3	13	8	11	19	11	26	1	1	3	3	2	6	2	7	6	7	9	2	2	2	1	1	8	2	8	1	2	8	2	3	6	6	7	1
52500	-285.308327034074466	-283.801124131183599	-1.507202902890853	0.000423566571041	0.000122718197084	0.289725878939584	0.282340557438244	0	2	6	7	11	11	12	20	17	17	20	20	21	23	23	21	22	23	23	23	24	26	25	29	30	34	35	38	0	1	1	2	2	2	2	9	5	6	3	9	12	3	13	10	5	13	3	3	14	12	10	21	14	7	11	26	1	1	3	4	5	6	5	3	3	3	7	2	1	10	1	3	6	1	7	7	1	3	5	4	3	9	8	2
