step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-388.519170958042480	-395.374658909001880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695287421807972	0	2	2	4	4	4	5	8	6	8	7	8	8	9	10	9	10	10	10	9	10	10	13	9	12	14	12	12	14	13	14	16	17	17	16	16	18	18	18	19	18	17	19	16	20	20	20	19	18	23	20	22	21	20	21	21	21	21	21	23	22	23	22	23	22	22	24	23	25	24	24	23	23	26	25	27	25	25	27	27	26	28	28	0	1	1	3	3	2	2	7	7	9	7	9	2	7	14	11	24	11	11	8	6	11	8	11	11	25	0	19	28	25	25	30	31	30	27	28	35	23	36	35	31	0	38	31	37	42	23	33	27	54	44	57	41	37	47	43	38	44	43	0	43	28	56	44	45	44	43	55	46	50	46	49	54	78	60	0	66	70	64	50	72	60	77	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	2	2	1	3	1	1	1	2	1	1	1	1	2	2	3	1	2	1	1	1	1	1	1	1	1	2	2	4	1	1	1	1	1	1	1	2	2	1	1	1	3	1	6	1	2	2	1	3	1	3	2	2	1	1	1	1	1	2	2	1	3	2
5500	-385.984196688049963	-392.839684639009363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811014462826859	0	2	1	3	4	5	6	9	5	5	7	7	7	9	8	8	8	9	9	11	9	11	13	11	12	13	13	11	15	14	14	16	17	15	16	17	17	18	19	18	17	18	18	20	21	19	20	19	19	24	20	22	21	22	20	20	20	19	22	25	22	22	22	19	22	23	24	23	24	24	24	23	26	26	24	26	25	25	26	27	27	27	28	0	3	1	1	2	5	5	15	5	4	7	10	7	15	13	6	11	12	12	14	15	16	20	14	18	8	0	19	23	26	24	21	29	23	27	34	26	32	41	41	34	0	35	42	39	41	39	42	36	55	39	35	48	47	49	43	43	36	45	0	43	47	48	41	42	49	62	65	63	59	65	62	70	75	52	0	65	75	71	78	71	12	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	7	1
6000	-343.500035077318785	-350.355523028278185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814426027248065	-1	2	1	3	5	5	7	7	5	7	6	9	8	8	9	8	7	8	11	10	10	11	12	10	12	12	12	12	14	15	14	16	15	16	16	18	18	17	20	19	17	18	18	20	21	20	20	20	19	23	20	22	21	21	21	21	20	21	23	25	22	23	23	23	23	23	24	22	24	25	24	24	25	26	24	26	24	26	26	26	27	28	25	0	1	1	2	4	4	5	6	3	11	9	17	8	10	14	7	5	11	6	14	16	12	24	15	22	21	0	19	23	23	10	26	23	29	27	41	32	30	30	33	34	0	38	42	38	37	19	40	27	52	36	55	30	49	48	51	42	34	52	0	40	53	45	45	44	56	63	46	54	62	55	52	62	70	53	0	65	77	77	44	79	60	61	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	3	2	1	1	1	1	1	1	3	1	3	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1
6500	-351.834639198319849	-358.690127149279249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705276680054490	0	2	2	1	5	4	7	8	6	8	6	7	8	9	9	8	9	9	11	11	10	11	12	11	10	13	13	12	15	15	14	17	15	17	16	17	19	18	20	16	18	17	18	20	21	19	20	19	19	23	19	22	20	21	21	22	20	20	23	25	22	22	21	23	23	22	24	22	25	24	24	24	24	25	24	25	25	26	26	27	28	28	29	0	4	1	1	2	3	5	7	5	7	2	2	9	7	12	11	12	16	18	25	7	7	14	21	11	21	0	22	13	31	26	35	18	30	27	30	29	35	28	30	35	0	26	42	36	34	33	27	27	38	26	53	36	51	27	45	33	41	66	0	32	28	48	52	48	54	51	22	56	65	68	58	53	59	64	0	65	75	62	75	78	60	64	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	3	1	1	1	2	2	2	1	2	3	2	2	3	2	1	1	3	1	3	1	1	1	2	5	1	1	1	1	1	4	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2
7000	-346.640984210654835	-353.496472161614236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744986888190798	0	3	1	3	4	5	7	8	6	7	7	7	5	10	9	8	10	9	10	9	9	11	13	12	11	14	13	12	14	14	14	16	16	17	16	17	19	18	19	17	19	18	18	19	19	20	21	19	20	23	18	22	21	21	21	21	19	22	20	25	22	22	23	23	23	22	24	21	23	21	24	24	25	25	25	27	25	26	27	25	27	26	27	0	3	1	3	4	2	13	9	2	13	6	6	2	12	9	12	3	11	21	13	12	18	17	17	17	28	0	22	28	14	22	30	26	27	27	15	43	27	38	32	36	0	31	42	40	42	45	27	27	47	30	70	51	34	26	39	43	47	39	0	49	59	57	46	46	54	58	39	54	43	62	49	65	58	63	0	63	54	52	67	82	60	50	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	4	1	2	1	1	1	1	3	1	1	1	1	3	2	2	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2
7500	-332.446966227976759	-339.302454178936159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754496301021751	-1	2	1	3	3	4	7	8	5	6	6	8	7	9	10	7	9	10	10	10	10	9	11	12	11	12	13	10	14	13	14	17	16	16	14	17	18	16	20	18	17	17	17	20	18	20	19	19	17	22	19	23	22	21	21	20	21	20	23	26	23	21	19	22	23	23	25	21	24	23	24	23	25	26	25	26	25	25	24	26	28	28	28	0	1	1	2	1	2	10	11	5	6	6	11	5	13	12	6	6	14	22	14	8	7	21	19	9	14	0	13	14	28	24	35	35	35	27	38	42	35	43	35	31	0	30	42	38	49	31	32	27	46	37	55	46	63	48	36	63	48	54	0	48	25	31	68	37	62	62	51	56	45	70	56	38	79	52	0	64	65	57	52	61	60	79	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2	1	2	1	2	2	1	1	4	1	1	1	2	1	1	1	2	1	2
8000	-338.946195643453962	-345.801683594413362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781923594451253	0	2	1	4	3	5	6	8	5	6	6	8	7	10	10	9	9	8	11	9	8	10	12	11	10	14	12	12	15	13	14	17	17	16	15	17	17	16	19	18	17	19	19	20	20	20	20	18	19	23	19	21	21	21	21	19	21	22	21	25	22	21	22	23	23	23	24	22	23	24	23	25	24	26	25	25	25	26	24	26	27	28	27	0	3	1	2	3	4	6	11	2	6	3	4	6	20	17	13	12	13	17	10	11	18	19	17	12	24	0	21	31	22	17	35	24	27	27	35	35	29	34	33	35	0	37	48	36	43	33	27	34	59	32	48	42	49	42	40	39	44	34	0	49	47	47	58	34	43	63	51	55	57	55	71	52	73	66	0	53	59	63	52	75	50	72	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2
8500	-365.502538753099714	-372.358026704059114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747644432527789	0	2	2	4	3	4	5	8	5	7	4	8	6	10	9	9	9	9	11	11	8	11	12	9	12	13	13	11	15	14	14	16	17	17	16	17	18	18	20	18	19	17	18	19	20	19	21	18	19	23	19	21	22	21	22	21	20	21	22	26	23	21	22	22	23	23	24	22	24	24	24	24	26	24	26	26	24	24	27	26	27	27	27	0	1	1	2	2	2	11	6	11	5	5	4	5	18	10	12	10	8	8	17	13	8	17	10	14	20	0	24	12	19	25	26	19	30	27	32	18	35	40	34	36	0	23	42	31	33	34	27	40	40	36	42	52	39	39	45	48	40	36	0	41	28	40	52	46	54	29	37	52	53	45	68	70	59	70	0	64	47	64	69	47	67	74	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	3	1	2	1	1	1	3	2	3	1	2	2	1	2	1	2	1	1	1	1	1	1	3	1	1	6	1	1	2	1	4	2	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1
9000	-351.108139240891319	-357.963627191850719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767216856285731	1	3	2	3	5	5	6	8	6	7	6	8	7	9	10	8	9	9	11	10	9	9	11	11	12	13	13	13	15	13	14	16	17	17	15	17	17	17	17	17	16	18	17	19	20	19	19	17	20	23	19	22	21	21	20	22	18	21	23	25	22	22	23	22	23	23	22	21	24	23	24	24	25	26	26	26	25	25	27	26	26	27	28	0	3	1	1	4	4	5	6	4	11	5	9	6	9	17	6	16	10	22	22	11	13	22	17	10	21	0	16	23	18	23	31	28	35	27	29	28	35	35	31	27	0	28	42	40	40	29	27	43	64	38	55	49	57	44	54	32	45	53	0	57	46	58	68	44	34	45	44	37	46	68	56	50	66	72	0	59	66	78	69	69	61	76	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	3	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	3	1
9500	-325.898010096990902	-332.753498047950302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.797660745311876	0	2	2	4	4	5	7	8	5	7	6	9	6	8	9	8	10	7	10	10	8	11	13	11	11	14	13	12	15	15	14	17	16	17	17	16	19	17	19	17	19	18	18	20	20	20	20	18	20	23	19	22	22	21	22	22	20	21	22	24	21	22	22	20	24	24	23	22	24	25	23	23	25	26	26	25	26	26	25	26	28	28	28	0	1	1	3	2	1	13	7	3	11	4	18	5	13	21	9	15	13	10	13	4	12	24	15	8	28	0	8	27	27	28	29	27	23	29	30	34	36	43	36	29	0	33	42	35	42	43	27	30	52	35	44	47	46	49	39	34	42	49	0	39	47	47	41	32	45	62	57	58	71	55	49	58	66	46	0	60	76	56	39	80	77	70	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	1	1	1	4	1	1	1
10000	-390.809674508269779	-397.665162459229180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856277131242171	0	3	2	2	4	4	5	8	6	6	6	8	5	10	7	8	10	7	9	11	9	8	12	10	11	14	13	12	15	15	14	17	16	16	17	18	18	18	19	19	17	18	17	19	20	20	20	19	20	23	20	22	21	21	22	22	20	19	22	26	23	21	22	21	22	23	24	23	24	25	24	24	25	25	24	26	24	25	26	25	28	28	27	0	1	1	1	2	4	6	5	6	6	5	18	6	18	7	7	18	10	22	21	12	11	19	7	14	27	0	14	31	31	20	19	27	29	27	34	43	43	35	43	34	0	29	26	36	35	41	32	48	53	44	45	44	45	62	41	38	43	49	0	47	32	35	41	37	47	62	49	65	67	55	45	77	59	63	0	59	61	72	66	73	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-316.778254774451909	-323.633742725411309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760001791164077	1	3	2	3	4	4	7	8	5	6	6	8	7	9	7	9	9	10	11	11	9	11	13	11	11	13	13	12	14	15	14	16	16	18	15	17	18	17	20	17	17	18	19	20	20	21	19	20	19	23	19	23	22	20	22	19	19	21	22	25	21	22	22	21	23	23	24	23	24	24	24	24	24	25	25	25	25	25	25	26	27	28	28	0	1	1	1	2	3	10	11	2	6	2	11	4	15	9	8	13	14	17	8	12	4	21	13	13	7	0	10	26	29	26	15	31	36	27	27	33	30	56	23	26	0	33	42	47	56	40	27	36	23	36	64	54	30	61	41	27	57	47	0	43	39	54	51	42	64	39	45	46	50	62	62	54	73	46	0	50	55	68	74	78	60	69	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	2	1	3	1	3	1	1	1	3	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	3	1	4	1	1	1	4	1	1	3	1	2	1	1	1	1	1	3	1	3	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2
11000	-363.010190814560360	-369.865678765519760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658286482544462	-1	2	1	2	4	4	5	9	6	7	6	9	8	8	9	9	9	8	11	10	9	11	13	11	12	13	12	13	15	14	14	15	16	17	16	17	19	18	20	19	18	19	18	19	20	20	21	18	18	22	18	21	22	20	21	21	19	22	22	26	23	23	21	22	23	23	24	22	23	24	24	24	25	25	25	26	26	25	26	26	27	28	28	0	3	1	1	2	2	2	10	6	2	2	11	11	7	9	10	10	9	9	14	6	14	25	21	6	22	0	24	30	27	20	28	31	26	30	23	36	32	36	33	33	0	26	49	38	49	32	27	26	39	33	44	51	49	48	43	36	57	56	0	63	33	36	49	42	58	31	52	63	66	68	59	67	62	69	0	75	52	53	70	71	60	81	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	2	1	1	2	1	2	1	1	1	3	2	1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1
11500	-332.417159557673017	-339.272647508632417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828101041766505	0	2	2	4	5	4	7	6	5	7	7	9	8	9	9	7	8	10	10	10	10	10	13	12	11	13	12	12	15	14	13	16	16	18	16	18	18	17	20	16	17	16	18	19	19	20	20	20	20	23	20	21	21	22	21	21	21	20	21	26	22	22	22	22	22	24	24	22	24	24	25	24	24	25	25	27	25	25	26	26	27	28	28	0	1	1	3	6	2	6	9	4	9	5	11	5	17	7	9	8	14	17	14	15	10	25	22	14	24	0	20	30	26	11	13	30	40	13	27	31	29	40	31	42	0	42	42	38	41	22	37	35	52	37	44	43	46	44	45	58	43	34	0	39	30	46	44	51	48	62	49	61	55	72	52	68	72	50	0	50	44	70	74	75	60	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1
12000	-324.503582132820554	-331.359070083779955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.864983864445354	0	2	2	2	4	4	6	6	5	7	6	8	8	7	9	8	7	10	10	9	10	10	11	11	12	11	13	12	14	14	15	17	15	18	16	17	18	18	19	19	19	18	19	20	20	20	20	17	20	23	20	22	22	20	22	21	21	21	20	26	23	21	22	21	24	23	24	23	24	24	24	24	25	25	25	25	24	25	26	27	27	28	28	0	1	1	1	4	1	4	6	6	3	6	7	10	9	9	8	11	15	11	14	7	11	16	12	21	15	0	23	28	28	21	33	23	30	30	33	31	28	32	32	38	0	36	38	42	42	40	35	48	49	42	45	51	38	44	42	44	43	38	0	51	34	54	39	53	56	34	45	46	63	61	58	62	65	69	0	56	72	61	70	52	60	76	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1
12500	-366.185916629708117	-373.041404580667518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641271567901670	-1	2	1	4	5	5	6	9	6	8	6	8	7	10	8	8	9	9	9	10	8	10	12	11	11	13	13	12	15	15	14	16	16	17	16	18	17	17	20	18	17	18	18	19	21	20	20	19	19	22	19	23	21	20	21	22	20	22	23	26	22	21	21	22	23	22	25	22	25	24	25	24	25	24	25	27	24	25	25	24	28	29	27	0	1	1	2	2	3	3	13	5	11	6	4	9	15	5	6	13	13	11	12	4	16	20	21	18	21	0	18	28	24	23	26	31	25	27	32	13	30	36	41	35	0	35	42	51	38	30	43	32	57	24	64	30	49	47	62	34	43	36	0	62	25	40	63	44	44	61	40	50	61	64	64	59	61	59	0	62	66	43	49	75	8	46	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	5	1	1	4	1	1	1	1	1	1	1	2	1	2	1	1	1	4	1	3	1	1	1	2	2	1	1	1	6	2	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	3	2	1	8	2
13000	-363.346593282323852	-370.202081233283252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.870296345204008	0	3	1	4	5	4	6	7	6	7	6	8	7	10	8	9	10	9	9	9	9	11	12	12	11	12	12	9	14	13	14	16	16	16	16	14	18	18	19	18	19	18	19	20	19	20	19	19	18	23	17	22	21	22	21	22	20	21	21	25	21	22	22	22	23	23	25	22	24	24	25	24	26	24	25	27	25	25	24	26	27	28	27	0	3	1	3	6	3	6	11	6	5	5	10	5	18	13	12	12	8	12	15	9	14	12	28	15	17	0	11	24	21	23	29	29	31	27	27	36	25	30	34	51	0	32	49	40	32	37	37	32	53	29	45	47	46	45	61	38	41	49	0	43	41	46	57	44	61	66	43	57	63	72	45	60	62	66	0	72	50	68	67	54	78	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	3	1	1
13500	-363.380829993389625	-370.236317944349025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707966984044481	-1	2	1	3	4	4	5	8	5	7	7	8	7	9	9	9	9	9	10	10	7	11	12	11	10	12	13	12	14	14	15	16	17	18	17	17	18	17	20	19	18	19	19	20	20	19	20	17	18	23	16	23	22	22	21	20	20	21	21	24	20	22	23	22	22	21	24	23	24	23	22	24	25	23	25	26	26	26	27	27	26	26	28	0	3	1	3	3	2	4	6	2	9	5	2	6	13	13	6	13	8	13	14	7	15	17	15	12	19	0	19	26	26	30	27	8	51	32	31	30	31	40	35	51	0	34	42	49	35	32	27	32	62	29	43	58	34	41	34	34	33	57	0	23	41	71	44	44	44	33	71	46	46	56	53	69	41	68	0	50	70	50	69	50	60	81	1	1	1	1	1	1	1	2	2	2	2	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	4	2	1	1	1	1	3	1	2	3	1	1	1	2	1	1	1	2	2	1	1	1	1
14000	-382.647187946964380	-389.502675897923780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741178023603353	0	2	2	3	5	4	7	8	5	6	7	8	6	8	9	8	9	10	10	10	9	10	12	12	11	13	13	11	13	15	15	16	16	17	16	18	19	18	17	19	18	18	18	19	19	20	20	18	17	24	19	23	19	22	20	21	20	21	21	24	22	23	21	22	23	22	24	22	24	24	24	24	24	25	26	26	25	24	27	25	26	28	28	0	1	1	3	4	4	13	9	6	5	13	13	5	10	7	7	9	7	17	14	7	15	20	17	14	20	0	16	21	29	25	26	26	31	27	39	34	32	30	35	49	0	34	42	34	48	11	27	27	54	49	37	33	47	43	51	36	38	37	0	40	47	42	58	46	56	26	46	56	34	59	40	52	65	52	0	34	62	80	72	72	60	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	3	2	1	1	2	1	1	2	1	1	2	2	1	1	1	5	1	1	2	2	4	1	1	1	1	3	1	1	1	1	2	1
14500	-299.122409373260666	-305.977897324220066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877909862959144	0	3	1	3	5	4	7	8	6	7	6	8	7	9	10	9	8	10	9	9	9	10	13	10	11	14	12	12	14	15	13	17	16	17	15	17	17	17	20	19	17	18	18	20	19	19	19	18	20	23	20	22	21	21	21	22	20	21	22	26	21	23	23	23	23	22	24	22	24	24	24	22	25	26	25	26	22	24	26	26	27	28	28	0	3	1	3	4	4	5	5	6	2	2	10	9	13	14	5	10	12	12	13	13	11	27	14	20	28	0	15	31	23	16	29	31	30	27	29	35	23	42	32	30	0	38	46	41	42	32	41	48	51	47	42	47	47	51	53	35	48	47	0	45	38	66	66	58	39	62	49	66	66	50	39	63	67	62	0	49	68	75	72	75	60	67	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1
15000	-358.858530537021295	-365.714018487980695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786172465236722	0	2	1	4	3	5	7	8	5	7	6	8	7	9	10	8	10	9	10	10	8	9	12	11	11	13	13	12	14	15	14	17	17	17	16	17	18	18	20	19	18	16	18	19	18	20	20	19	18	23	19	21	20	21	20	21	20	22	22	26	22	21	22	22	23	24	24	23	24	25	25	24	25	25	25	26	25	25	25	26	27	28	28	0	1	1	3	1	2	6	7	5	9	5	11	4	13	14	13	7	10	10	21	10	8	19	15	8	28	0	14	23	15	25	31	35	26	27	24	31	42	38	35	27	0	30	35	42	49	41	37	27	59	32	27	38	32	41	51	41	44	52	0	39	41	39	52	39	62	62	33	53	68	62	68	69	52	50	0	68	58	67	73	77	60	50	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	4	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2
15500	-405.540214734111885	-412.395702685071285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630212974596890	0	2	1	3	4	4	6	7	5	6	7	7	7	8	9	9	9	9	9	10	9	10	12	11	11	14	11	12	15	15	13	17	16	18	14	16	17	17	19	17	18	18	16	19	20	20	17	19	19	22	18	19	20	21	21	21	19	19	22	26	22	21	22	22	23	24	24	22	24	24	23	24	24	25	25	25	24	25	27	26	26	28	27	0	3	1	3	1	2	5	6	3	5	7	5	2	13	14	7	5	5	11	14	12	12	17	19	19	24	0	13	6	23	19	27	35	36	27	16	35	36	51	15	33	0	26	32	47	26	16	38	35	54	33	38	52	32	48	39	47	32	42	0	48	34	53	52	42	45	37	36	58	71	54	59	50	73	31	0	56	63	66	52	67	47	61	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	2	3	1	1	1	2	1	1	1	1	1	2	5	2	2	2	1	1	2	3	2	1	1	4	1	1	1	1	2	3	3	1	3	1	1	1	1	2	2	1	1	1	3	1	1	2	1	3	2	2	3	2	3	1	1	1	1	1	5	1	2	1	1	2	1	7	1
