"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"ca7e63d4bc","zuper",86,0.552941176470588,0.539044117647059,1.11940406976744,NA,1,0,0.0111306022943984
