step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
24000	-966.095727457369094	-972.951215408328494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602855701223739	-5	6	9	16	17	14	23	18	21	20	20	18	26	26	29	34	33	32	28	26	30	24	27	30	30	37	30	34	30	28	29	33	36	32	35	34	35	35	34	37	38	42	36	38	36	38	33	44	44	40	48	42	46	41	36	41	47	46	44	41	46	50	51	50	52	50	47	52	53	62	51	50	52	58	56	55	57	57	51	54	57	59	66	59	59	56	61	56	72	67	57	63	68	76	63	69	65	68	75	73	73	74	76	73	76	76	71	82	79	87	87	89	88	83	99	0	0	2	2	2	0	8	2	5	6	0	0	6	11	4	23	29	6	11	12	30	9	10	22	20	6	20	29	0	11	13	24	47	6	24	27	10	6	31	34	23	55	0	25	14	39	13	27	26	16	39	13	27	8	15	45	18	37	54	46	23	42	57	46	37	16	45	55	48	75	37	53	15	57	57	61	34	63	16	66	88	67	62	78	81	26	78	80	95	82	42	78	87	80	77	97	77	92	107	0	87	77	107	93	98	89	78	77	78	102	99	106	108	98	109	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	1	3	2	2	1	2	1	1	1	4	1	2	1	1	2	1	1	3	1	1	1	2	1	1	2	2	1	1	2	1	1	3	1	1	3	3	4	3	1	1	2	2	1	1	3	1	1	2	2	4	2	3	2	1	2	1	5	2	2	1	3	1	3	1	1	2	3	1	1	3	1	1	3	2	2	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	2	3	2	2	2	2	1	2	3
24500	-966.059615676049589	-972.915103627008989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579804430896203	-2	10	13	19	17	16	26	25	18	21	22	20	23	31	27	36	31	30	29	28	28	28	32	36	31	32	27	31	27	25	31	33	35	28	34	33	28	36	37	39	37	40	36	42	36	33	39	43	44	47	45	45	43	41	45	42	45	48	42	44	46	51	54	43	50	44	49	53	55	55	49	50	55	59	50	55	50	55	53	51	62	63	63	57	58	62	59	61	75	68	60	62	63	68	61	68	66	68	73	76	71	74	75	70	74	78	68	78	81	80	85	83	86	77	97	0	0	2	2	2	0	3	4	2	6	0	0	6	30	9	34	29	6	11	12	30	15	10	22	12	34	12	29	0	11	18	15	34	13	22	27	13	34	23	34	18	24	0	20	30	31	33	27	16	49	39	40	36	15	9	45	40	33	35	46	16	42	57	13	58	18	56	54	72	58	18	48	54	57	50	26	57	47	50	50	85	67	55	78	80	79	78	33	97	67	68	84	87	80	77	97	95	78	107	0	87	97	107	93	98	102	92	102	98	97	107	97	108	98	114	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	3	1	2	1	1	1	2	3	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	2	1	1	2	2	1	1	2	3	1	1	1	2	2	4	1	1	1	1	2	2	2	2	3	1	3	1	2	1	2	3	2	3	1	1	3	1	2	1	1	2	1	3	1	2	2	1	3	2	3	2	1	1	4	2	1	1	2	2	1	2	2	2	2	2	1	1	1	3	2	2	3	2	1	3
25000	-932.726296170298610	-939.581784121258011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638340876508687	3	10	13	16	14	18	21	24	19	20	20	18	27	27	29	31	30	37	30	25	26	30	30	31	29	35	29	32	22	31	32	29	34	30	34	30	35	32	36	42	31	34	38	42	37	39	34	41	35	40	44	41	44	43	43	37	47	48	46	43	41	50	52	41	44	47	49	48	53	58	55	49	52	53	56	54	54	56	49	49	58	55	62	64	62	61	59	58	70	61	63	60	62	73	65	69	61	70	72	73	72	72	73	73	74	76	67	76	82	81	77	89	85	82	96	0	0	2	2	2	0	3	4	2	6	0	0	6	11	9	6	29	6	14	12	11	9	10	15	20	38	12	29	0	14	34	9	6	6	24	12	38	34	31	38	6	15	0	20	21	31	34	27	34	16	64	18	36	35	42	21	40	37	54	31	49	54	47	46	37	40	56	54	72	63	63	48	24	33	58	47	80	80	65	65	80	67	55	78	74	79	78	80	97	82	73	63	87	81	97	97	77	92	107	0	87	97	92	87	98	102	78	89	105	89	99	106	108	105	109	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	3	1	1	2	2	2	1	1	1	1	2	1	1	1	2	3	2	1	2	1	1	1	2	3	1	1	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	3	1	2	1	1	3	2	4	1	2	3	1	2	2	1	3	2	1	2	1	2	1	2	2	1	2	2	3	2	1	1	3	1	2	3	1	2	1	1	2
25500	-931.878638163576170	-938.734126114535570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573696169516983	0	5	13	17	16	17	20	25	21	19	25	16	25	28	31	31	31	33	28	23	29	27	29	30	27	34	22	34	23	32	33	33	38	33	32	34	35	22	35	40	37	37	36	41	45	39	40	39	41	47	42	44	45	39	44	39	42	47	45	45	47	47	49	50	52	49	51	48	51	59	43	47	51	59	52	50	52	56	54	53	61	62	57	60	64	64	61	58	75	67	62	60	65	75	67	69	59	66	66	75	73	71	75	72	75	75	76	80	80	86	87	89	88	78	99	0	0	2	2	2	0	3	5	4	6	0	0	38	11	22	13	29	13	11	12	14	9	6	22	20	13	12	29	0	21	23	22	26	10	24	27	38	6	34	26	26	15	0	20	56	31	26	36	18	33	46	33	36	35	42	21	26	26	54	51	16	42	57	51	33	47	56	42	72	88	33	48	55	75	33	18	37	63	57	47	88	67	24	63	81	79	78	75	97	82	35	80	87	85	77	97	77	92	92	0	87	97	99	93	98	97	92	96	98	106	103	102	102	98	109	1	1	2	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	2	3	1	1	1	1	1	1	3	1	2	2	1	2	1	1	1	3	1	1	1	2	3	1	1	2	2	1	2	3	2	3	1	1	1	1	2	2	1	3	2	2	1	2	2	1	2	3	2	1	1	2	1	2	1	6	1	1	2	2	2	1	1	1	1	2	3	2	2	2	1	2	1	2	2	2	3	2	2	4
26000	-923.840563025041888	-930.696050976001288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570008883754128	-3	9	12	19	14	15	19	14	19	21	21	20	24	26	33	30	32	27	33	27	29	26	31	30	29	33	29	33	29	32	31	32	33	34	35	32	36	29	37	40	33	32	39	36	45	38	35	43	42	46	43	45	41	42	41	40	42	48	41	41	46	53	53	46	47	50	49	48	52	62	55	48	53	57	54	52	56	57	52	50	60	58	66	64	57	64	61	58	72	67	60	62	64	73	66	62	63	69	69	78	73	72	75	73	75	77	79	78	80	81	89	88	90	84	92	0	0	2	5	2	0	3	2	8	6	0	0	6	11	22	10	29	13	11	12	14	9	38	22	12	10	12	29	0	14	13	24	23	13	24	27	10	18	31	10	13	24	0	20	56	31	16	27	18	33	31	33	27	35	24	30	26	26	22	46	49	55	80	31	37	26	56	55	48	52	52	48	15	63	65	66	40	63	50	40	80	67	91	78	80	79	78	80	97	82	68	78	87	85	97	77	77	92	92	0	87	97	99	93	84	96	99	102	98	97	99	110	108	98	92	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	2	5	1	1	1	2	1	1	1	3	2	2	2	3	1	1	3	2	2	3	3	1	1	1	1	3	2	2	1	2	2	1	2	1	3	1	1	1	2	1	1	2	2	2	2	2	2	3	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	3	4	2	1	2	1	2	2	3	3	4
26500	-979.222218463321042	-986.077706414280442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642744023679003	-2	10	12	16	16	14	21	25	22	19	18	18	25	29	31	35	27	30	33	25	25	25	29	33	31	32	27	33	23	29	37	33	30	35	25	33	35	38	31	39	41	37	31	37	39	33	38	42	37	43	40	49	44	39	41	38	38	51	45	43	44	51	52	49	49	46	48	52	46	61	52	51	49	56	52	54	55	57	53	56	63	56	63	60	61	58	59	53	68	65	58	61	64	75	66	64	63	69	69	74	77	70	74	73	75	77	77	76	82	82	86	87	90	85	98	0	0	2	2	2	0	3	7	5	6	0	0	10	11	22	18	29	10	30	12	11	7	10	22	20	18	12	29	0	21	39	9	13	13	7	27	23	16	13	34	23	32	0	20	30	10	33	36	18	40	31	37	27	8	42	30	34	50	42	31	40	54	57	46	37	50	56	55	48	74	47	48	42	57	13	40	63	40	50	88	57	67	91	74	80	79	63	38	97	82	68	74	87	85	97	77	75	92	78	0	104	77	99	93	98	89	103	102	98	102	107	110	108	98	98	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	2	2	3	1	2	1	1	1	3	3	2	1	3	2	2	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	2	4	3	1	3	2	1	3	1	1	1	2	1	1	3	2	1	1	1	1	2	1	1	3	1	2	1	1	3	1	2	2	3	1	1	2	2	2	1	1	2	6
27000	-979.517334534675683	-986.372822485635083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483754801895738	-3	6	13	18	16	17	26	23	18	21	23	15	21	27	34	31	30	36	31	29	30	25	29	33	31	38	28	32	26	34	30	35	28	25	32	35	35	37	32	37	39	41	37	39	41	37	35	40	34	36	46	40	44	40	38	41	46	52	43	42	46	48	53	49	43	46	50	51	49	61	52	52	55	59	58	49	49	56	54	50	55	59	65	63	63	59	62	61	71	66	61	59	71	71	67	62	68	63	65	78	72	74	72	68	72	76	79	81	76	79	85	90	87	85	100	0	0	2	2	2	0	9	2	2	6	0	0	6	11	22	6	29	34	11	12	14	8	34	22	20	16	12	29	0	21	10	22	34	13	22	27	16	23	16	10	37	55	0	27	30	39	33	12	13	33	46	50	36	35	24	30	40	65	55	46	49	55	80	46	26	26	56	55	48	79	6	69	42	81	65	66	50	57	57	38	57	67	62	92	81	79	78	81	96	82	68	63	87	71	96	77	80	92	78	0	87	96	99	87	98	97	99	106	98	89	92	110	108	109	98	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	2	3	2	1	2	2	2	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	3	2	2	2	1	3	2	1	1	1	2	1	1	2	3	1	2	1	1	2	2	2	1	6	1	2	1	3	1	1	4	2	2	2	1	2	1	3	1	1	2	2	1	2	1	2	4	1	2	3	1	2	1	3	3	2	1	2	3	3	1	2	2	4	2	2	2	6
27500	-944.615744426981450	-951.471232377940851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608282134402932	1	9	15	23	12	13	19	25	20	22	21	19	27	31	34	35	30	32	25	23	27	26	29	34	28	36	26	35	26	31	37	28	25	35	24	31	36	30	38	37	41	40	39	43	36	39	34	43	41	37	44	43	43	38	36	44	40	49	45	45	44	51	48	43	52	51	49	52	51	52	55	52	52	58	49	54	54	56	52	52	59	57	63	58	55	57	60	59	72	65	61	63	63	73	65	65	60	68	68	77	71	69	76	72	75	78	79	78	80	81	83	93	88	83	98	0	0	5	7	2	0	3	5	5	6	0	0	6	11	22	23	29	38	11	12	11	35	10	35	20	13	12	29	0	19	23	4	10	33	5	27	47	10	26	38	18	55	0	20	21	39	13	36	6	16	46	16	27	22	24	45	33	37	55	31	49	42	16	39	58	75	56	42	48	63	58	48	24	77	37	66	63	63	57	63	57	67	73	63	80	79	78	85	97	82	55	84	87	81	97	97	77	92	84	0	93	97	99	93	98	77	99	89	98	89	99	110	108	98	92	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	1	2	1	1	4	2	1	2	1	5	1	2	2	2	2	1	1	3	2	1	2	1	2	2	1	1	1	1	2	1	1	1	2	3	1	2	1	1	1	3	1	3	2	2	2	1	1	1	2	2	1	4	1	1	2	1	2	1	1	2	1	1	2	1	2	2	4	3	1	1	1	2	2	2	3	5
28000	-913.342111546713340	-920.197599497672741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662011671682712	0	6	15	20	12	18	22	19	24	21	21	16	28	22	32	37	29	34	27	28	31	30	30	31	30	34	31	36	26	27	31	34	30	26	35	35	33	36	34	40	36	41	36	41	34	41	38	41	43	37	39	41	42	43	45	41	47	47	42	45	46	48	47	49	47	47	50	49	55	60	55	49	55	56	42	54	56	56	54	51	59	59	64	58	59	57	60	51	77	65	59	60	69	74	67	69	65	66	68	75	72	72	70	70	73	75	77	79	81	85	82	90	74	81	100	0	0	2	2	2	0	5	2	4	6	0	0	10	11	9	18	29	10	11	12	30	9	10	8	20	6	12	29	0	14	10	24	10	6	24	27	13	34	31	34	26	35	0	20	21	51	26	27	38	18	39	16	27	35	42	45	26	50	15	31	49	42	50	46	38	26	56	55	72	88	57	48	42	88	37	66	57	63	57	57	80	67	55	78	80	79	78	37	97	82	62	84	87	85	77	77	77	92	78	0	87	95	99	87	98	102	103	113	105	106	103	106	96	105	101	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	3	1	1	1	1	2	2	2	1	1	1	2	3	1	1	2	2	3	1	2	1	1	3	2	2	2	1	2	3	2	3	2	1	2	1	2	1	1	2	1	1	2	1	2	2	2	2	1	2	6
28500	-935.531604718471158	-942.387092669430558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685757163530535	-1	6	11	20	16	11	24	21	26	19	19	17	26	24	23	31	30	25	32	28	30	27	23	35	32	35	28	33	26	33	35	32	33	29	29	34	37	39	32	43	36	40	36	40	37	29	39	40	34	42	44	47	42	34	40	40	46	51	44	42	44	52	49	48	42	49	50	49	50	57	48	50	46	60	51	55	53	56	47	52	57	61	60	64	63	64	58	62	72	64	49	58	67	73	60	68	64	62	67	77	75	72	73	74	72	78	77	78	75	83	82	89	82	81	97	0	0	2	2	2	0	3	5	15	6	0	0	10	11	4	34	29	10	11	12	14	15	10	35	20	18	12	29	0	14	46	35	10	13	15	27	16	16	18	16	33	24	0	20	30	23	26	36	34	26	23	40	36	4	35	45	33	37	55	39	13	42	57	31	37	38	56	24	48	77	65	48	55	57	26	66	40	75	57	57	80	67	62	78	77	74	78	80	97	82	42	63	87	85	77	97	95	92	92	0	93	97	92	93	98	89	99	102	98	106	107	102	96	105	105	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	3	1	2	3	2	1	1	2	1	1	3	3	1	2	1	1	2	2	2	1	2	2	1	3	4	2	3	1	1	2	1	1	2	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	3	1	2	2	2	2	2	1	3	2	2	1	1	3	2	3	5
29000	-932.799178620783323	-939.654666571742723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617119798748718	-1	5	11	20	13	13	18	25	21	18	22	18	19	29	33	33	28	33	33	26	32	29	29	34	29	33	26	35	26	31	34	32	28	32	28	32	35	35	36	43	36	40	36	40	35	32	31	40	41	44	41	47	42	42	41	41	48	49	46	45	45	49	46	45	51	52	48	53	47	56	49	51	53	59	56	54	49	54	54	50	60	62	65	63	64	63	57	61	71	67	61	60	65	75	66	65	62	67	73	74	76	71	71	72	75	76	74	75	83	83	86	87	89	84	99	0	0	2	2	2	0	3	2	5	6	0	0	6	11	5	10	29	33	11	12	14	8	13	35	20	33	12	29	0	14	46	8	6	10	4	27	26	13	31	34	16	15	0	20	21	23	33	36	18	16	31	38	36	24	4	14	50	37	15	51	40	54	18	46	37	40	56	24	48	57	49	48	62	50	65	50	40	63	63	50	38	67	62	78	88	81	78	58	97	82	42	87	84	81	97	97	77	92	92	0	87	97	84	93	98	102	103	102	98	106	107	106	108	98	114	1	1	1	2	2	1	1	3	1	1	1	1	1	1	3	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	3	1	2	1	2	1	1	1	1	2	3	1	3	2	1	4	1	1	2	2	1	1	2	1	2	2	1	1	3	2	1	2	2	1	3	1	1	1	1	1	2	4	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	3	1	2	2	3	2	2
29500	-908.230441798040147	-915.085929748999547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612189838558483	2	10	16	16	14	16	23	21	21	20	23	22	27	31	32	33	29	30	31	26	32	26	26	30	30	34	28	35	21	34	35	34	38	30	29	32	36	33	34	42	39	33	39	41	37	37	40	39	42	42	45	48	43	42	43	43	48	53	46	43	40	53	50	48	47	47	47	48	43	61	56	52	47	58	51	55	55	59	54	51	57	61	63	64	64	57	63	54	72	68	63	60	69	75	69	66	63	66	73	77	73	70	69	75	73	72	76	82	82	81	88	92	88	83	98	0	0	2	5	2	0	3	2	4	6	0	0	10	11	22	10	29	10	11	12	11	9	6	35	20	18	12	29	0	14	16	22	26	6	22	27	34	10	34	23	16	35	0	20	14	31	26	27	16	38	46	26	36	22	42	45	40	37	42	31	13	55	38	31	49	47	56	55	48	81	13	48	55	58	52	66	63	63	57	57	80	67	68	78	80	79	92	80	97	82	68	63	87	85	97	97	77	92	92	0	87	97	63	84	98	96	92	96	98	97	114	106	108	98	109	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	2	2	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	1	3	1	1	1	3	1	1	1	2	2	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	2	1	3	3	2	1	2	3	2	3	2	3	1	3	2
30000	-953.447727505393573	-960.303215456352973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624052503921120	-1	11	16	17	16	14	22	24	22	21	19	14	21	31	31	37	31	32	29	26	28	24	29	27	31	35	31	37	22	34	36	30	34	28	31	31	36	36	40	43	41	39	38	40	44	40	40	40	40	47	45	48	46	41	43	37	42	53	44	44	45	52	49	39	47	48	51	50	52	53	54	50	50	59	57	54	54	54	54	53	59	61	65	65	57	60	60	52	72	67	60	57	65	73	62	63	62	62	71	70	75	69	76	74	72	77	76	78	80	84	84	89	88	77	97	0	0	2	2	2	0	3	2	5	6	0	0	6	11	22	13	29	34	11	12	11	4	13	22	20	13	12	29	0	14	34	24	23	6	24	12	33	34	31	38	33	22	0	20	56	31	26	27	38	34	31	38	27	9	24	30	26	37	42	64	49	54	57	31	37	18	56	55	53	57	16	48	55	88	37	65	26	63	58	23	85	67	62	78	88	57	78	16	97	82	68	78	87	80	77	97	77	92	84	0	84	97	99	93	98	89	99	89	105	106	99	110	108	98	114	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	3	1	1	2	3	1	1	2	1	1	3	3	2	1	1	1	1	1	3	1	3	1	1	1	1	1	4	1	2	1	1	1	2	1	1	1	3	3	3	2	1	1	2	2	2	2	1	1	1	2	2	2	1	1	2	2	2	1	1	2	2	2	1	1	2	1	1	4	2	1	4	1	2	2	1	2	1	1	4	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	3	5
30500	-905.944995144503650	-912.800483095463051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662538661334114	-1	6	13	17	16	13	24	24	23	22	20	20	26	28	34	35	33	29	30	26	30	29	31	30	28	36	26	34	27	27	33	32	31	34	32	36	35	37	35	39	37	40	32	40	44	39	37	43	42	48	44	47	42	40	42	42	42	50	46	43	46	48	49	43	53	42	49	50	52	61	57	47	56	60	56	51	53	55	54	54	61	61	63	64	52	60	59	49	73	66	62	63	68	73	68	62	59	69	71	74	75	68	76	73	74	76	75	74	78	73	85	88	89	82	101	0	0	2	2	2	0	3	2	5	6	0	0	6	11	22	13	29	6	11	12	30	9	10	9	20	6	12	29	0	11	23	24	13	23	24	27	33	18	31	13	13	22	0	20	14	31	23	44	16	37	31	37	36	35	24	30	40	50	54	26	26	42	57	31	58	38	56	55	72	77	65	48	68	85	58	66	50	63	57	85	80	67	68	78	57	77	78	26	97	82	68	78	87	74	97	97	77	92	92	0	84	97	99	87	98	110	99	102	105	102	99	110	108	105	105	1	1	1	1	3	1	2	2	1	3	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	5	1	2	1	1	1	1	1	1	1	2	1	2	1	4	2	2	1	2	2	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	1	2	2	2	2	1	1	3	2	1	2	2	1	2	1	1	1	1	2	1	3	2	1	3	1	1	2	1	2	1	2	3	2	2	5
31000	-912.323956814065582	-919.179444765024982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630848935431911	-3	4	7	17	17	16	21	23	25	21	17	19	24	32	32	30	32	34	24	25	26	26	28	29	27	33	32	33	26	34	35	32	31	29	32	35	36	38	36	38	38	34	38	36	33	39	35	42	41	40	46	45	40	40	44	43	45	50	44	42	45	52	53	46	50	49	47	49	52	58	40	51	52	58	52	53	54	57	54	52	62	63	62	65	62	60	60	61	73	66	61	60	70	75	67	67	64	65	68	75	69	73	75	66	73	78	79	79	80	84	87	88	87	81	100	0	0	2	2	2	0	3	4	5	6	0	0	6	21	22	6	29	10	11	12	11	5	10	9	12	16	20	29	0	14	16	24	10	6	22	27	34	18	10	47	34	24	0	25	14	31	33	27	33	26	34	71	27	35	42	45	13	50	42	39	34	68	57	31	34	47	56	24	48	63	13	48	15	80	37	66	65	63	57	57	80	67	73	78	74	79	78	80	97	82	73	78	104	80	97	97	77	92	84	0	84	97	99	87	98	102	99	95	105	106	103	110	108	98	109	1	1	1	2	3	1	3	1	2	1	1	1	2	1	2	2	1	2	2	2	2	2	2	1	2	1	2	2	1	1	1	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	4	3	2	1	3	1	2	2	2	1	1	3	1	1	3	2	3	1	2	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	2	1	2	5	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	1	1	2	3
