"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"d0417bf123","zuper",83,0.707317073170732,0.683003048780488,1.09164156626506,NA,0,1,0.0124416293595506
