step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-236.878478224982615	-245.929321605433955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972710857293302	0	2	1	5	2	6	4	4	4	6	4	3	5	7	6	7	8	7	7	7	11	7	9	8	8	8	9	8	9	9	9	9	8	9	8	9	8	10	11	10	12	10	11	12	10	7	17	11	12	9	11	7	9	6	12	15	12	13	14	11	10	13	15	14	11	12	13	11	13	15	15	17	16	15	15	15	8	18	16	16	16	14	20	0	3	1	2	1	8	3	1	5	8	3	2	12	6	4	4	15	9	10	54	27	13	33	13	4	2	77	15	22	18	19	14	54	17	7	28	15	33	29	27	50	17	34	37	34	4	64	29	42	46	50	10	24	4	38	25	4	39	41	45	26	49	43	41	30	32	48	31	55	66	67	59	56	82	69	40	10	81	82	71	64	49	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-246.794196389258047	-255.845039769709388	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989673273307854	0	1	2	9	2	6	3	5	1	5	4	4	4	6	6	6	4	6	7	7	10	9	9	8	7	8	7	8	6	7	8	8	6	9	9	8	11	10	11	9	12	11	10	12	10	10	16	9	8	11	10	11	11	9	13	14	12	12	13	11	12	14	18	13	10	12	14	13	13	14	15	19	16	14	15	16	17	17	15	17	17	11	18	0	1	1	6	1	17	3	12	1	2	5	7	9	13	12	11	9	12	5	10	34	15	30	27	18	33	14	30	10	6	15	27	12	26	24	30	27	23	20	18	53	48	40	33	26	40	24	25	15	35	36	45	26	14	61	50	46	4	53	21	65	55	69	45	31	53	66	48	43	15	66	80	71	68	44	67	41	75	26	75	71	25	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-265.708110382099335	-274.758953762550675	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997225305260796	0	1	1	6	1	8	4	5	3	5	3	3	5	3	7	7	8	7	7	5	9	3	8	9	8	6	6	5	9	9	6	8	8	10	7	9	7	11	4	9	13	8	11	11	10	10	18	10	10	11	11	9	10	11	6	11	8	12	15	10	10	11	19	14	13	14	13	13	13	15	15	16	16	16	9	13	17	19	15	17	17	15	15	0	1	1	8	1	27	14	2	5	22	5	1	12	3	28	11	20	13	28	22	31	2	39	15	16	9	12	7	18	33	7	15	22	33	13	15	27	53	9	31	56	55	29	35	23	29	65	16	52	30	36	23	8	24	13	75	27	60	69	33	57	35	73	65	8	43	23	51	40	76	45	38	67	67	8	49	62	77	50	82	79	53	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-265.639261566855112	-274.690104947306452	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985666676977979	-1	2	0	7	2	8	3	2	1	6	4	4	5	4	6	7	9	5	6	6	11	9	8	8	5	6	8	6	4	7	7	9	8	9	6	8	4	11	12	8	10	9	8	10	9	7	19	10	10	11	11	10	9	8	12	14	11	10	11	12	13	13	17	14	12	14	13	13	12	11	16	17	16	15	15	16	18	18	12	17	16	17	19	0	3	1	15	9	15	5	3	1	25	8	2	5	9	14	37	13	12	29	25	26	35	18	31	7	7	19	37	9	29	10	4	10	46	11	46	2	32	22	26	27	23	19	16	40	29	77	37	30	49	53	19	15	16	59	6	44	19	27	34	69	70	71	39	38	57	48	57	70	27	48	73	75	38	24	59	65	73	70	76	56	64	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-250.733785946469652	-259.784629326920992	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987522773370676	-1	1	2	7	2	7	4	3	4	4	5	5	5	6	6	5	9	7	8	8	12	6	7	9	6	6	9	6	9	9	7	7	8	9	5	8	11	11	11	9	12	10	8	10	8	9	16	11	12	10	12	9	9	10	13	11	11	12	14	11	13	13	19	14	14	13	11	13	13	13	15	15	17	15	16	13	16	19	14	16	17	15	17	0	1	2	13	2	25	8	3	3	2	8	2	8	10	12	2	32	14	15	22	17	11	12	13	2	13	11	35	19	4	26	28	6	31	2	23	34	29	27	19	37	23	16	32	12	4	71	40	27	33	20	25	33	33	21	36	53	34	70	40	39	50	47	67	76	27	8	40	54	48	62	57	69	64	48	37	51	83	55	48	70	55	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-267.954030504955654	-277.004873885406994	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985172381681926	0	1	2	5	2	7	3	3	3	6	4	5	1	5	5	7	9	6	7	7	11	7	8	8	7	2	8	7	9	10	8	9	6	11	9	7	8	10	7	9	8	9	8	9	9	5	19	11	12	10	11	10	10	11	11	14	12	12	14	10	12	10	18	12	13	12	14	12	14	15	16	19	16	10	15	16	16	11	15	13	15	17	21	0	1	13	9	2	12	5	13	3	13	1	7	1	5	7	3	4	7	15	46	15	14	10	39	12	1	33	46	37	45	22	31	12	18	33	46	14	36	10	8	20	27	15	36	41	11	73	27	16	36	50	43	31	52	22	44	38	29	41	32	74	45	73	34	42	32	57	19	49	80	75	67	80	28	67	54	58	19	67	74	67	76	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-266.064500799181985	-275.115344179633325	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976294588114448	0	2	1	8	1	8	3	4	3	6	3	5	4	6	7	5	9	5	7	8	12	8	8	9	8	5	9	7	7	8	2	6	8	4	9	8	11	9	9	9	12	11	10	12	8	7	15	11	12	11	11	10	8	7	13	14	12	13	14	10	11	13	18	13	13	11	13	11	13	15	15	11	15	14	13	17	16	12	17	14	16	17	17	0	5	1	16	1	10	2	31	1	12	1	11	7	8	10	3	30	8	34	18	51	28	16	36	15	5	14	32	8	12	3	8	29	31	36	14	45	54	10	25	52	28	39	72	15	32	69	10	38	52	36	19	15	10	51	49	50	53	61	33	4	42	59	49	15	4	32	17	43	69	61	53	58	41	49	81	64	35	40	33	58	70	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-237.739297211730957	-246.790140592182297	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994370033526227	0	2	1	9	1	3	4	2	3	5	3	4	4	5	7	6	7	6	7	5	12	8	5	6	6	8	9	7	10	10	9	7	7	10	9	9	10	11	12	9	12	10	11	12	10	11	18	7	12	10	11	11	8	8	13	15	11	12	14	9	12	13	18	13	13	13	14	12	14	13	16	19	16	14	15	16	18	19	15	15	16	16	18	0	3	1	18	1	8	2	3	3	2	3	8	2	8	14	14	12	20	25	3	42	28	6	13	10	19	24	23	26	19	25	14	20	36	54	32	48	40	51	24	35	35	40	31	22	35	21	25	34	32	22	19	14	12	30	59	54	33	34	48	30	44	76	44	50	37	44	29	41	44	64	47	74	41	62	38	74	65	66	68	74	55	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-229.478486762853265	-238.529330143304605	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990723019607066	0	1	1	6	2	7	4	5	4	6	5	3	2	7	3	7	8	7	7	8	11	9	9	5	6	6	9	8	9	8	8	9	5	10	8	9	10	9	10	7	12	10	9	11	8	11	18	11	11	12	12	11	11	9	11	15	12	11	14	11	11	12	18	14	14	12	12	11	13	16	15	17	13	14	13	16	17	18	16	15	17	18	20	0	1	1	24	3	8	13	9	15	13	9	2	2	33	5	4	25	8	25	25	34	28	10	7	33	11	28	26	28	14	26	14	15	22	24	28	30	19	22	25	17	32	33	32	16	39	70	43	11	61	38	27	54	31	36	69	39	29	68	4	54	52	81	50	46	6	34	42	62	65	59	65	58	75	54	59	59	77	74	59	71	65	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-257.763708391721991	-266.814551772173331	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988900423130625	-3	1	1	8	2	7	4	4	3	6	4	4	5	6	3	3	9	5	8	6	12	8	7	5	8	6	7	7	9	10	3	9	8	11	8	8	10	11	12	8	10	10	10	10	9	10	17	10	10	12	11	11	10	9	12	11	12	11	10	12	12	11	17	13	14	14	14	10	12	10	16	17	14	15	14	14	17	17	12	15	16	18	18	0	1	1	14	3	20	15	3	2	12	31	5	7	12	3	3	23	8	23	13	19	18	8	12	11	12	11	11	23	14	5	6	6	48	13	6	19	17	51	16	19	6	32	13	23	25	61	22	25	46	68	37	26	40	48	68	54	7	4	59	43	53	73	49	50	19	61	29	19	40	65	81	53	56	21	44	76	38	48	50	66	74	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-241.756772563884056	-250.807615944335396	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995606698517336	0	1	1	7	2	6	4	4	3	6	3	5	1	5	3	6	8	4	7	6	12	9	9	8	7	6	8	5	10	9	6	9	8	6	8	8	10	10	9	7	12	10	10	9	10	8	18	11	12	12	10	11	9	9	12	14	9	13	15	12	12	11	18	11	12	12	13	10	14	15	15	13	14	16	15	15	17	17	17	14	16	19	13	0	1	1	12	13	7	11	9	5	15	5	15	1	18	2	7	16	5	28	14	44	26	17	20	26	11	6	15	54	18	7	19	20	14	14	16	54	4	4	34	54	36	17	40	57	28	78	33	29	37	39	32	12	25	24	67	17	66	65	38	54	44	79	45	42	43	62	22	21	41	83	20	21	83	49	66	73	71	73	55	60	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-236.505208314671620	-245.556051695122960	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991300857490268	0	2	2	6	2	4	1	5	3	5	5	4	3	5	6	5	7	3	8	6	10	8	5	7	7	4	6	6	9	10	8	9	8	7	8	8	9	9	12	8	10	10	10	9	9	10	18	11	11	11	11	9	11	9	11	14	12	12	14	11	12	12	16	13	13	13	14	13	13	14	16	19	12	14	14	16	18	17	16	17	18	18	21	0	7	1	3	7	2	1	12	1	6	13	5	3	12	13	13	6	3	25	9	29	4	18	11	13	5	5	9	17	37	5	25	20	15	17	4	27	36	21	28	37	29	22	24	12	24	78	36	40	42	41	4	35	36	38	55	46	46	61	29	46	41	74	51	50	73	58	62	51	50	59	70	44	64	61	59	79	73	50	71	78	80	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-255.780534505507433	-264.831377885958773	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998220840679936	0	2	1	9	2	8	4	4	4	5	5	5	4	3	7	4	7	6	6	6	10	7	6	9	7	8	9	5	9	8	9	9	6	10	8	6	9	10	12	10	11	9	6	11	8	10	18	11	7	10	12	7	7	10	12	15	12	9	14	11	11	11	15	12	9	13	9	12	12	13	15	16	16	13	13	15	17	18	15	16	17	19	21	0	1	1	49	3	11	2	14	14	7	8	13	2	2	12	3	7	13	7	8	17	36	14	30	33	43	49	8	22	12	7	18	3	9	10	12	19	30	38	6	27	11	12	31	14	37	59	46	10	30	67	11	16	45	60	55	40	6	68	42	65	37	75	38	52	38	12	49	60	54	61	48	66	62	29	66	56	66	39	56	72	71	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-249.055246174541196	-258.106089554992536	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996030039391195	0	1	1	9	2	8	4	2	4	3	3	4	5	7	6	7	9	6	7	6	10	6	8	9	7	8	7	6	7	7	7	9	7	11	9	7	9	9	11	10	12	10	5	8	8	9	15	11	11	10	11	10	10	10	11	11	10	10	15	11	12	13	18	10	8	14	13	13	13	16	15	18	12	16	14	16	18	18	16	14	14	19	14	0	1	1	30	2	16	11	1	8	2	2	5	12	18	7	15	19	7	28	10	45	12	28	6	8	25	2	2	12	22	7	13	15	65	6	28	31	27	64	37	34	24	11	19	19	25	69	37	45	6	37	6	6	25	35	46	6	6	49	38	34	42	69	29	22	52	34	57	49	61	73	76	42	83	49	48	70	74	68	69	60	47	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-258.841229987556801	-267.892073368008141	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991568742293613	-1	0	1	5	2	8	4	4	3	6	4	5	3	2	6	7	9	7	7	6	11	5	8	8	7	8	9	4	8	8	8	6	8	11	8	7	11	10	11	9	6	11	10	11	9	9	15	9	10	10	12	10	10	10	13	15	12	13	14	8	12	10	19	12	12	13	13	10	12	16	15	17	13	15	13	15	12	18	10	16	16	19	19	0	1	2	5	3	25	3	9	14	11	1	11	2	2	8	28	19	32	22	28	30	5	20	36	7	36	30	5	12	32	10	4	15	25	15	4	31	23	46	25	14	26	26	45	31	60	58	41	27	25	54	35	16	6	52	69	79	27	37	7	21	40	80	43	45	44	48	45	31	27	21	74	44	61	52	55	38	80	31	26	58	34	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-251.255915865626150	-260.306759246077490	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995466283738377	-1	2	1	6	0	8	3	4	4	5	5	4	2	7	5	6	9	5	6	7	9	9	9	6	5	5	9	8	10	8	9	8	8	11	8	7	10	10	11	8	8	9	8	11	11	10	16	6	9	12	7	11	9	9	12	12	11	12	14	12	6	13	16	13	13	13	14	13	10	11	16	19	16	16	12	15	15	17	17	17	17	17	20	0	5	1	8	1	12	13	13	3	7	7	3	3	9	9	11	40	9	12	24	41	6	30	11	8	9	4	16	16	4	20	16	24	32	16	61	43	41	33	51	14	51	51	54	31	31	59	7	30	38	61	21	16	51	29	21	31	39	62	70	12	69	70	29	44	21	58	22	51	46	64	79	59	50	69	44	38	66	77	77	67	60	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-258.161290349374610	-267.212133729825950	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988845525112568	-1	2	0	7	1	5	4	4	3	5	5	5	3	7	4	7	8	6	8	7	11	8	7	6	7	6	8	7	10	9	7	8	8	8	8	9	10	10	12	7	12	9	11	11	10	10	17	8	12	12	11	11	8	10	10	12	12	9	15	8	6	13	18	14	13	13	13	11	14	14	15	18	10	14	16	14	17	16	14	17	13	13	21	0	1	1	24	1	15	2	2	2	13	2	8	3	12	9	9	16	6	10	3	30	4	61	10	11	8	16	6	27	35	2	16	16	26	18	31	53	22	16	18	32	35	35	46	32	15	50	61	42	53	37	53	24	25	33	54	58	61	68	18	15	55	65	65	36	38	51	32	82	41	56	75	33	65	71	55	71	82	26	67	46	43	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-246.473971945742193	-255.524815326193533	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995416324560084	-1	0	2	7	1	8	3	4	3	6	2	4	5	7	4	6	8	7	7	7	11	5	8	6	6	5	9	8	9	9	6	7	7	10	9	9	11	10	12	9	12	11	9	10	9	9	18	6	7	12	12	8	11	11	11	11	12	12	15	10	13	13	16	13	14	12	12	8	13	14	14	19	16	15	11	16	17	19	13	17	15	16	14	0	1	2	48	1	18	5	3	2	15	1	7	8	10	3	11	14	48	48	22	35	12	18	22	11	12	32	49	20	14	3	13	26	17	32	28	36	32	54	68	38	38	17	28	68	22	82	7	26	53	44	16	19	27	20	52	38	44	51	45	51	33	69	21	66	21	53	24	53	39	58	70	81	64	27	58	74	77	21	58	83	75	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-255.028916026113393	-264.079759406564733	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.942201289843744	-1	2	1	4	0	5	2	3	3	5	4	4	3	7	5	6	8	7	4	7	10	8	8	8	7	7	9	6	7	10	5	6	6	9	9	6	9	10	12	9	13	10	10	12	9	10	19	10	10	12	11	10	11	10	12	15	10	12	12	12	12	13	15	12	7	13	13	7	11	13	16	16	14	15	14	15	17	18	16	16	14	18	20	0	3	1	13	1	13	1	3	3	12	8	13	3	6	9	8	31	13	7	36	65	6	33	31	16	15	17	15	3	37	7	13	10	26	14	8	24	35	24	14	16	17	34	46	14	35	74	22	68	30	35	17	35	37	46	75	16	35	21	57	45	69	69	48	36	39	43	28	48	61	62	64	55	57	61	38	41	71	76	81	51	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-240.581360733096432	-249.632204113547772	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998041093188306	0	1	2	8	2	7	4	4	3	2	4	4	5	5	7	5	8	6	5	7	10	9	8	8	8	8	8	7	8	9	6	8	6	10	9	9	10	10	12	9	13	7	9	12	11	11	16	10	10	11	12	6	10	11	11	14	10	11	14	11	6	12	18	11	13	12	13	13	13	15	15	19	16	15	15	16	17	17	17	15	16	10	21	0	1	1	42	2	14	2	1	2	1	5	5	7	12	11	5	9	12	10	9	28	27	28	6	5	20	61	19	18	13	7	61	11	24	42	6	22	26	36	15	46	8	17	82	40	34	56	4	6	57	38	19	15	25	48	44	17	21	62	36	12	64	79	4	48	17	34	30	48	49	68	81	44	56	67	56	50	80	54	69	69	35	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-232.337297018076555	-241.388140398527895	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987564434001729	0	2	1	9	2	7	3	5	4	5	4	4	5	5	7	6	8	6	6	7	11	8	6	8	7	8	4	6	5	9	9	9	8	10	7	9	8	9	12	9	11	11	11	12	10	9	18	10	11	10	10	7	9	8	13	15	10	11	14	12	11	13	17	14	13	11	14	12	14	15	15	18	15	16	16	13	17	17	16	15	15	18	22	0	3	1	28	3	13	5	9	5	2	3	2	7	11	12	7	28	29	12	23	48	25	27	28	10	12	1	12	11	33	6	16	16	31	14	19	19	25	66	6	17	51	32	61	32	10	77	31	57	24	35	19	26	19	51	67	54	53	44	35	37	42	70	65	68	32	66	24	32	65	41	39	65	76	73	41	79	71	71	55	60	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-252.691235510743468	-261.742078891194808	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984325277503782	0	2	1	7	2	7	4	4	4	6	5	4	5	6	6	6	8	6	7	7	12	7	7	7	7	7	9	8	10	10	9	8	7	8	9	8	9	10	10	8	12	9	9	8	9	10	16	8	12	12	10	7	5	10	11	13	11	12	15	10	13	14	15	13	8	12	13	10	11	14	16	15	16	11	16	17	13	16	14	17	13	18	19	0	1	1	16	3	8	5	5	5	53	8	2	8	11	13	7	15	7	13	16	38	5	14	8	53	15	22	19	28	19	52	23	15	19	44	11	26	13	17	10	31	10	10	15	12	16	79	20	26	54	23	53	9	17	43	20	40	68	58	19	4	77	50	57	15	31	30	42	20	39	62	67	67	30	79	79	69	72	67	56	55	75	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
