step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-245.118010454217796	-243.655928369698927	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.967847532006269	-1	1	2	3	4	2	4	6	5	4	8	7	7	7	8	10	9	9	12	9	9	11	8	9	12	10	11	12	12	13	13	13	13	14	12	14	14	17	15	15	15	16	14	18	16	16	15	15	15	17	17	17	17	19	21	18	19	17	14	18	19	18	19	18	20	18	21	20	20	19	20	21	20	20	20	20	22	20	22	20	21	22	22	22	23	25	24	22	26	26	27	0	1	2	3	3	1	4	10	7	6	14	10	9	8	8	12	12	5	17	13	14	17	9	12	20	15	21	22	24	27	27	22	28	30	24	22	29	43	25	33	32	28	29	45	47	41	33	29	31	42	43	48	42	58	75	50	38	59	29	53	46	46	38	51	58	51	71	61	44	62	60	70	62	44	64	53	74	66	78	60	60	70	54	81	57	75	82	63	88	55	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
5500	-232.248817193188131	-230.786735108669262	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.985914405648191	0	1	3	3	2	2	5	8	5	6	7	8	6	5	7	7	9	7	11	10	9	11	8	9	11	11	10	12	11	13	13	14	11	14	13	11	14	16	15	15	16	15	15	17	16	16	16	16	14	16	18	17	16	18	21	18	19	18	18	17	19	18	18	18	18	17	21	20	19	20	20	20	18	21	20	19	20	20	19	22	21	22	21	22	23	23	24	25	24	26	29	0	1	5	1	2	1	3	10	6	14	7	13	4	3	7	7	12	9	12	17	15	8	15	15	24	27	18	22	20	29	25	20	15	29	26	21	28	34	34	49	28	35	49	39	30	43	42	37	31	37	50	34	49	40	58	53	51	45	34	38	50	66	48	48	50	38	79	66	47	63	41	65	41	76	73	56	56	63	54	83	58	77	76	68	84	63	84	87	80	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-314.887071504656035	-313.424989420137138	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.728616823442395	0	1	2	3	3	4	5	7	4	5	7	7	7	7	7	10	7	9	11	9	8	11	10	9	11	12	11	12	12	12	11	13	12	12	13	13	14	16	15	16	14	14	14	16	17	16	14	14	16	18	18	17	16	18	18	18	19	18	16	19	20	18	19	18	19	18	20	20	20	20	20	20	20	22	20	20	19	20	20	21	22	23	21	22	23	25	25	25	26	25	28	0	1	1	2	3	5	5	7	3	3	1	2	7	9	6	20	7	14	13	10	3	21	12	15	24	18	24	24	14	8	6	23	16	19	16	25	25	43	47	47	29	35	17	41	6	27	29	34	42	53	40	31	48	35	46	39	44	44	47	53	38	48	54	44	52	53	50	58	52	46	58	55	40	59	45	32	38	64	66	50	51	58	60	65	38	83	54	83	70	85	87	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	2	1	3	2	2	1	1	2	2	1	2	2	3	1	1	1	1	1	2	1	1	1	1	1	2	1	6	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	2	1	4	2	1	1	1	1	3	1	1	2	2	3	2	3	1	1
6500	-240.964772894308339	-239.502690809789470	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.991370685020359	0	1	3	2	4	4	4	7	2	6	8	8	6	7	5	9	9	9	11	9	7	12	9	9	11	11	12	12	12	13	11	14	13	14	14	14	13	16	15	16	15	15	14	16	16	17	17	16	18	18	18	17	15	19	18	18	20	17	16	17	20	18	18	19	20	18	19	20	18	17	21	18	19	18	19	20	21	20	22	22	22	21	22	22	24	22	25	24	24	25	28	0	1	4	1	4	4	9	15	1	5	10	7	3	13	3	14	14	10	17	11	6	16	12	10	18	23	25	16	25	18	16	33	19	30	27	27	26	30	28	27	43	35	30	32	41	59	39	33	47	40	53	39	35	74	58	38	55	38	35	59	69	59	40	63	62	47	66	58	48	53	45	58	46	40	55	54	54	50	82	64	57	76	62	76	68	65	84	82	79	83	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-231.377337495773816	-229.915255411254947	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.987922079525004	-1	0	2	3	2	1	4	8	5	4	7	8	5	6	7	10	8	8	11	10	8	11	9	9	12	10	11	10	11	14	12	13	11	13	13	13	14	16	16	15	16	15	14	17	16	15	17	13	17	18	16	17	15	16	21	18	20	18	16	16	19	18	18	18	19	19	19	20	21	20	20	19	19	22	20	19	22	19	18	20	22	22	22	21	23	24	25	23	25	26	30	0	1	2	6	2	1	3	15	7	5	14	14	4	9	10	17	11	3	23	12	14	24	17	11	26	11	15	21	17	31	19	22	18	19	22	27	31	30	30	48	37	31	32	53	30	34	42	28	46	39	40	40	36	42	58	45	72	38	46	42	41	60	39	51	49	49	79	62	73	61	67	56	42	68	62	41	75	58	51	58	68	70	57	67	70	55	85	69	88	89	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-223.136516816500148	-221.674434731981279	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.930396936095684	-1	1	2	1	2	3	5	7	5	5	7	7	6	7	7	9	9	8	11	10	8	11	9	9	10	11	11	12	12	14	13	13	13	13	13	13	14	17	15	16	15	15	14	17	15	16	16	15	18	17	19	15	16	17	19	18	19	17	17	18	20	18	17	18	19	19	20	19	21	20	21	19	19	22	20	19	21	20	22	22	22	21	22	22	23	23	24	24	25	26	29	0	1	4	1	4	5	6	9	6	5	7	10	6	9	9	15	7	10	21	14	11	16	8	13	24	21	21	22	23	25	27	29	27	26	28	26	32	53	31	28	32	32	31	42	31	42	32	33	44	37	63	31	42	52	64	40	64	45	52	63	68	52	41	46	50	40	30	50	44	60	40	64	64	71	64	54	78	64	73	75	57	56	78	70	84	82	83	77	85	88	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
8000	-211.806689265608412	-210.344607181089543	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.899918356727776	0	1	3	2	3	4	4	7	4	4	7	8	6	7	7	9	9	8	11	9	9	12	9	10	12	11	10	12	12	13	12	14	14	15	12	14	14	16	16	16	16	15	15	18	16	17	16	14	17	18	18	17	16	18	20	18	20	18	17	19	20	19	18	18	19	18	20	19	20	19	20	21	19	21	20	21	22	20	21	20	22	21	21	22	23	23	25	24	24	27	30	0	1	4	1	1	4	4	7	1	4	6	13	9	9	13	11	11	13	16	15	15	17	15	17	20	23	20	26	24	29	24	30	22	31	27	35	29	37	33	43	43	37	33	49	36	47	35	22	37	39	40	42	37	40	54	47	58	39	42	49	53	64	38	34	41	45	58	46	58	64	49	78	46	73	60	61	72	66	68	70	67	61	58	75	83	56	86	84	76	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2
8500	-251.476501736950922	-250.014419652432053	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.898517512541707	-1	0	3	2	4	4	4	7	4	6	6	6	6	7	7	9	9	8	11	8	9	11	9	9	10	11	10	12	11	13	12	13	13	14	13	13	15	16	13	15	14	15	14	18	17	15	17	15	16	17	18	14	17	18	19	18	19	18	17	19	19	19	19	17	18	17	21	20	19	19	20	20	20	21	20	21	21	18	21	20	23	23	22	19	23	25	24	24	25	24	30	0	1	4	2	4	2	4	9	4	5	7	3	4	12	6	20	14	10	24	12	14	8	8	15	13	21	18	25	16	29	27	22	19	36	22	22	30	39	22	39	31	30	22	49	41	22	42	26	52	42	40	28	38	52	66	59	53	45	36	47	58	47	78	37	38	37	61	50	64	40	56	56	48	69	44	47	55	43	55	69	83	72	61	38	67	72	85	76	88	81	86	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-256.653919700003655	-255.191837615484758	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.899247119869743	-1	0	2	2	3	4	4	8	3	5	6	8	7	7	7	9	8	8	11	9	8	12	8	9	10	9	11	12	11	12	12	13	14	14	13	12	15	14	16	15	16	16	15	17	16	16	13	15	17	15	18	16	15	19	21	18	19	19	17	17	20	18	17	18	20	19	19	20	18	17	19	21	19	20	20	19	22	19	22	21	21	23	21	21	23	24	23	23	26	26	29	0	1	1	2	3	9	4	11	3	5	10	7	10	10	4	13	15	15	14	13	15	24	11	11	16	10	18	20	20	24	16	36	30	31	29	24	32	22	40	30	38	47	35	48	50	43	30	32	33	36	53	28	35	49	75	48	60	52	39	43	69	48	37	46	70	50	51	56	46	50	45	66	44	58	64	48	74	70	65	58	68	84	73	65	80	66	83	81	86	86	89	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
9500	-241.405263673554657	-239.943181589035788	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973515523477918	-1	1	2	2	3	4	5	6	4	5	7	6	5	6	8	9	10	9	11	9	8	11	9	9	11	10	12	9	10	13	13	14	12	15	13	13	15	17	15	16	17	15	14	17	16	16	15	15	18	18	18	14	16	18	21	16	20	18	17	19	19	18	19	19	17	19	20	21	20	20	20	19	19	22	20	21	22	20	22	21	21	21	19	23	24	24	23	25	26	27	29	0	1	2	2	4	4	3	6	2	6	7	6	5	6	8	15	28	21	23	7	8	28	11	11	11	24	19	21	16	22	24	23	23	35	22	28	36	40	32	43	30	31	36	53	30	47	36	31	43	53	34	27	39	46	64	43	61	40	37	49	38	59	44	58	42	46	59	50	38	64	50	59	65	81	54	71	67	58	69	63	59	42	44	80	77	55	74	84	85	89	89	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
10000	-260.638613407236676	-259.176531322717778	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.889214894822956	0	1	2	3	4	3	3	8	4	5	7	8	6	7	7	9	9	8	11	9	8	10	10	9	11	12	11	11	12	14	12	12	13	14	10	12	14	16	14	14	15	15	14	17	16	16	17	15	17	15	17	15	17	19	20	17	17	18	17	17	19	18	15	19	17	18	18	19	20	19	18	20	20	21	19	21	21	20	22	21	22	22	21	21	23	23	24	25	25	26	28	0	1	1	2	2	3	2	11	1	7	10	15	4	1	5	11	11	10	8	10	10	12	12	21	8	18	35	8	35	33	27	23	27	33	11	16	32	30	31	20	26	33	32	42	34	52	52	23	50	33	35	33	38	47	58	63	48	47	46	46	60	51	33	59	52	59	56	44	75	44	59	66	38	72	65	75	64	58	70	55	84	55	64	68	82	81	80	61	86	87	87	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2
10500	-229.567236389101367	-228.105154304582499	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.976230616019159	0	1	3	2	3	4	4	7	4	5	7	6	6	7	7	9	9	8	9	7	8	11	10	10	12	11	11	13	11	13	13	14	13	14	13	13	14	17	15	15	15	15	15	17	17	15	15	15	18	17	18	16	17	19	19	17	18	18	16	18	19	19	18	18	17	17	20	20	19	17	21	20	18	21	20	20	21	20	22	20	19	23	21	21	23	23	25	24	25	27	29	0	1	1	1	4	3	3	12	4	7	13	10	7	9	10	13	20	10	20	10	11	21	17	15	29	17	21	27	16	26	22	28	29	35	29	27	24	40	31	35	35	32	35	39	42	36	31	33	48	59	39	42	33	44	73	48	48	38	32	65	65	52	52	52	32	34	58	44	38	41	62	56	46	60	49	64	51	44	73	61	70	78	69	51	74	80	82	85	88	79	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
11000	-223.464833124211196	-222.002751039692328	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.972720405812304	0	1	2	2	3	4	4	8	3	4	8	7	4	6	7	10	10	7	11	9	9	11	10	8	12	10	11	13	12	13	12	13	13	14	12	12	14	15	15	16	16	15	14	18	16	16	16	16	17	17	17	16	17	18	20	18	18	18	18	18	20	19	19	18	19	18	18	20	20	18	20	20	20	22	19	20	20	20	20	21	22	23	21	23	23	25	21	23	23	26	29	0	1	2	2	3	3	3	14	1	9	14	7	9	7	10	21	11	5	20	15	18	23	8	18	26	18	17	27	23	29	23	17	29	25	23	23	32	43	25	43	42	22	25	52	38	43	37	39	33	39	43	34	37	51	67	46	46	40	49	46	53	54	44	49	70	47	38	59	66	47	48	54	57	59	54	60	49	75	44	78	79	83	61	63	83	84	69	68	71	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-223.086651532065247	-221.624569447546378	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996216058369082	0	1	2	2	3	3	5	7	4	6	7	8	7	5	7	9	10	8	10	9	7	11	9	8	10	11	11	13	13	12	12	14	13	14	13	13	14	16	14	14	14	14	15	17	16	16	16	15	16	17	19	17	16	17	19	18	20	18	17	19	18	19	19	18	18	18	20	19	20	19	21	21	19	21	18	21	21	20	22	21	22	22	22	22	23	24	22	21	25	26	28	0	1	1	2	2	2	3	14	4	14	9	15	14	5	9	15	15	7	24	21	9	23	11	8	18	12	20	22	27	25	20	28	19	28	26	22	27	41	23	22	26	26	33	49	48	48	31	28	40	38	75	48	40	47	50	50	64	52	37	38	49	75	46	53	52	54	66	54	65	64	58	62	52	65	46	60	73	51	74	55	68	88	77	57	67	85	67	73	77	89	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-253.927307079529896	-252.465224995011027	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.891316437712070	0	1	2	3	4	2	4	7	5	5	6	7	5	7	6	8	9	8	11	9	8	11	10	9	12	11	10	13	12	13	12	13	13	14	14	13	15	14	15	15	16	14	14	17	16	16	16	14	17	16	18	16	17	18	18	17	19	16	17	18	19	18	19	17	17	18	20	20	19	19	20	21	19	21	21	20	22	21	20	20	23	23	22	22	22	24	24	23	26	26	29	0	1	1	2	3	2	6	7	4	5	7	3	5	9	10	10	8	15	24	12	15	23	14	16	22	17	18	14	23	24	16	27	22	29	30	26	32	27	34	35	38	30	36	34	34	36	30	23	22	48	50	39	46	52	38	42	64	35	37	50	65	37	60	37	35	58	46	59	56	44	51	70	44	62	60	51	68	50	69	63	76	67	79	68	61	84	84	84	88	87	89	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-222.181528141011967	-220.719446056493098	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.941385663911501	0	1	2	2	3	4	4	7	5	6	7	7	6	8	8	10	8	8	11	10	9	11	8	9	12	11	12	12	11	14	11	14	14	14	13	13	15	17	16	16	16	16	13	17	15	16	16	15	17	18	19	16	15	19	21	18	19	16	16	19	19	19	18	18	18	18	21	21	20	20	20	20	18	21	21	20	21	20	20	22	22	22	21	23	23	25	23	25	25	27	29	0	1	2	1	4	4	1	10	4	6	6	9	9	10	9	18	9	12	23	14	10	24	10	13	16	24	17	20	15	31	24	20	28	31	19	29	22	40	34	36	28	37	25	45	36	32	33	22	41	58	50	25	36	49	61	59	46	37	37	45	44	38	41	47	42	39	51	51	38	63	73	66	59	51	76	73	61	62	56	72	71	76	41	81	82	82	74	84	87	88	90	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-226.336058622711448	-224.873976538192579	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957207113295794	0	1	3	2	4	2	5	7	4	6	7	8	7	6	8	9	10	8	12	10	9	12	9	9	12	12	11	12	12	14	12	11	14	14	14	14	14	15	15	15	16	14	15	17	17	16	17	16	17	16	18	16	17	18	20	19	20	17	16	18	19	19	18	18	19	18	21	20	20	20	20	18	20	22	19	21	22	20	19	22	22	21	20	22	22	24	24	24	25	26	28	0	1	2	2	6	2	5	7	3	5	7	7	7	7	8	11	8	8	27	21	13	17	13	12	21	21	17	20	21	22	17	21	25	28	19	19	27	36	25	25	22	28	29	33	43	43	46	37	38	34	46	35	43	48	56	72	62	36	42	53	33	45	41	52	41	41	54	53	54	66	63	44	50	69	44	61	67	44	53	82	83	71	66	66	45	76	81	84	86	87	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1
13500	-239.521880246717927	-238.059798162199058	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.916670829488131	0	1	3	2	4	2	4	6	4	5	8	8	7	7	7	9	9	9	12	9	9	11	10	10	11	12	11	10	12	14	11	14	12	12	13	14	15	16	15	15	16	16	12	18	17	17	16	16	17	17	17	16	16	18	20	19	18	19	16	19	20	18	19	19	20	17	20	20	20	17	21	21	19	22	21	20	21	20	21	21	22	22	21	22	23	23	24	24	24	27	29	0	1	6	1	4	1	4	7	6	1	8	15	9	10	8	12	7	8	14	13	13	21	20	12	21	17	12	11	17	33	16	27	23	18	31	33	43	36	30	30	39	37	20	59	37	30	29	32	39	30	40	19	30	53	57	42	48	57	30	38	41	53	45	49	54	32	62	60	70	36	58	44	45	76	63	58	60	48	68	68	67	44	67	55	58	72	72	85	86	89	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
14000	-214.189958741985293	-212.727876657466425	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.975198293144523	-1	1	2	1	3	4	4	8	4	5	6	8	6	7	6	8	9	8	11	10	9	12	9	9	11	11	12	13	11	14	11	14	14	15	13	13	15	16	16	15	17	15	14	18	17	17	16	15	17	18	18	16	15	19	21	18	18	17	17	18	19	19	16	18	19	18	19	20	20	19	20	21	19	21	21	18	21	20	22	22	22	22	20	21	23	24	25	22	24	26	29	0	1	1	1	4	3	3	11	3	3	6	6	6	10	3	5	8	11	24	18	14	26	18	8	21	23	21	31	21	22	16	22	27	35	25	29	29	34	40	35	34	27	20	63	53	38	43	32	63	63	48	36	36	59	62	58	46	37	48	46	51	41	34	58	66	63	49	64	51	45	50	67	58	78	56	59	83	61	78	74	60	61	54	69	84	72	80	68	81	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-226.645124073879742	-225.183041989360873	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996100369673217	-1	1	2	2	4	3	4	6	5	5	7	5	7	8	7	9	7	7	12	10	9	11	9	8	12	12	11	13	9	13	12	14	13	14	14	13	15	16	15	15	16	16	15	17	17	16	16	14	17	17	18	17	16	18	20	18	19	18	17	19	18	18	19	18	18	18	20	20	21	19	20	20	19	21	20	19	22	19	20	20	23	21	20	21	23	25	24	25	23	24	28	0	1	1	2	4	4	4	12	6	6	10	2	10	13	9	18	9	10	27	14	9	16	11	18	21	20	16	19	11	29	22	19	22	30	30	23	30	37	34	35	32	28	33	37	34	39	34	25	53	41	48	39	31	46	44	45	45	41	40	41	50	35	42	42	41	37	64	58	46	54	66	51	59	68	58	62	80	65	66	51	67	63	56	72	84	87	84	81	83	89	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
