step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
14500	-418.875759942965374	-417.274971091614077	-1.600788851351298	0.000129039155766	0.000030928203221	0.239680762305824	0.566247163945314	-1	1	3	2	2	5	3	5	5	3	3	4	4	5	6	4	7	7	7	7	9	7	9	10	9	9	8	12	11	9	11	12	11	10	9	9	12	10	12	13	10	13	12	12	11	13	9	12	12	13	13	12	15	16	14	14	15	16	13	13	15	15	14	14	14	13	15	16	16	15	17	17	17	15	16	19	19	18	20	21	21	22	19	21	24	23	26	23	25	25	26	28	28	29	29	31	0	1	1	1	2	11	2	7	11	2	2	3	11	1	6	1	5	4	1	13	27	8	17	25	16	18	18	33	18	19	36	21	21	25	4	18	1	4	34	17	20	12	34	38	1	45	19	33	34	39	23	31	46	64	44	15	51	64	32	30	42	63	51	23	66	41	34	31	43	31	40	46	58	60	56	44	72	64	68	54	77	75	4	76	88	80	89	68	82	58	85	17	84	92	84	87	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	3	2	2	3	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	4	1	6	3	2	3	1	5	1	1	7	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	4	1	2	3	3	2	2	2	2	1	1	1	4	1	2	2	2	1	2	8	1	1	1	1	4	1	5	1	8	3	1	3	2
15000	-432.091422466814095	-430.678955228129894	-1.412467238684184	0.000167012809338	0.000063680238551	0.381289547807454	0.476103323227126	-1	2	3	1	2	5	4	3	4	4	3	5	4	4	6	6	7	7	6	8	8	7	9	9	9	10	8	13	12	11	11	11	11	10	10	8	13	11	12	12	11	12	13	12	8	12	12	13	14	13	11	10	13	15	14	14	16	16	14	14	13	14	15	16	15	15	16	16	17	14	16	18	17	16	17	18	19	19	20	21	19	20	21	20	24	22	26	24	24	26	26	27	27	28	28	32	0	4	4	1	4	1	5	2	4	3	4	11	5	4	9	10	13	8	13	14	15	6	14	20	3	24	7	32	45	15	12	13	24	20	8	16	41	23	11	12	21	11	24	14	5	26	17	23	29	23	20	22	9	53	48	11	43	13	43	47	22	26	12	15	50	50	56	55	46	45	55	38	51	48	23	35	68	60	71	28	68	64	1	68	78	70	85	81	65	75	88	83	88	90	93	91	1	1	1	1	1	4	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	4	1	3	1	2	2	4	5	1	1	4	1	1	1	4	5	2	4	2	4	2	1	2	2	1	2	1	1	4	1	1	4	1	6	1	1	2	1	5	4	2	1	1	1	3	2	2	4	3	2	2	3	1	2	2	4	2	2	9	2	3	4	1	2	3	4	1	3	2	1	1	3
15500	-415.808046614738146	-414.440216914330676	-1.367829700407471	0.000093959948322	0.000062068922165	0.660589147543732	0.511119096907683	-1	1	2	2	3	4	3	4	5	4	4	4	4	4	6	6	8	7	7	6	9	8	9	8	8	10	9	10	11	10	10	12	12	11	9	9	11	11	11	13	10	12	11	11	11	13	12	11	13	14	12	13	15	15	15	14	15	14	14	13	16	15	14	16	14	14	12	16	15	15	17	15	18	15	17	19	18	19	20	20	20	21	21	22	24	23	26	24	25	27	25	25	26	28	28	32	0	1	1	1	4	4	2	7	3	2	1	4	3	1	1	1	15	16	15	13	24	9	4	19	9	36	18	8	21	25	11	31	4	18	1	15	16	16	23	22	18	36	8	31	15	30	8	24	31	42	31	31	46	40	41	11	52	22	47	43	34	60	39	36	9	24	27	52	23	49	51	42	55	32	31	61	74	69	52	40	52	81	31	76	83	54	76	66	82	86	65	76	86	86	88	87	1	1	2	2	1	1	1	1	2	1	3	1	1	3	4	3	1	1	1	1	1	2	5	1	2	1	1	3	1	1	3	1	5	2	6	1	3	3	1	2	2	1	4	1	3	2	6	1	1	1	1	1	1	1	2	5	1	5	1	1	2	1	1	4	5	3	2	1	3	1	2	1	2	1	3	2	1	2	4	4	4	1	6	1	1	3	3	6	2	3	5	2	2	2	2	3
16000	-417.484843906244691	-416.049509114107138	-1.435334792137530	0.000157310253482	0.000055323885855	0.351686458004384	0.493504356477947	0	2	2	1	2	4	3	4	4	4	3	4	5	4	6	6	6	7	7	7	8	7	9	8	8	9	8	12	11	11	11	12	12	10	7	8	12	12	10	11	9	12	12	10	12	10	10	13	14	13	13	13	13	15	14	12	16	13	15	13	14	14	15	14	14	14	15	14	16	15	16	18	17	15	18	20	17	18	20	19	20	21	21	19	23	23	24	24	25	27	26	28	27	29	28	32	0	1	1	1	1	1	1	2	2	4	4	4	10	5	2	11	8	7	12	13	17	16	15	20	14	18	8	21	2	24	25	23	36	25	5	15	7	47	24	20	17	26	25	20	22	16	9	46	17	34	34	28	30	31	45	5	65	9	56	26	32	42	46	33	32	52	61	44	54	68	59	29	55	60	45	59	25	61	70	55	67	75	23	34	80	81	84	85	86	85	85	70	89	92	73	92	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	2	4	1	2	2	1	1	2	1	4	1	1	1	2	1	2	2	2	2	3	1	3	2	1	1	1	2	1	5	1	5	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	4	2	4	2	3	3	3	2	4	6	2	1	2	1	1	2	1	6	1	1	4	2
16500	-397.817863753563245	-396.448727015351324	-1.369136738211915	0.000120918704703	0.000058646158868	0.485004855218083	0.587546545812774	-2	2	2	2	0	4	3	4	5	5	3	4	4	5	6	5	8	7	8	6	9	7	10	9	8	10	9	10	12	11	11	11	11	10	9	9	13	10	11	12	11	11	12	10	11	12	12	12	12	14	14	12	13	15	14	12	15	15	13	12	15	15	15	15	14	14	15	16	16	16	17	18	17	17	16	19	19	18	20	19	20	21	20	21	24	23	24	24	25	25	23	29	26	28	25	32	0	5	1	5	1	5	5	2	11	2	3	7	3	12	6	2	6	4	5	12	19	10	18	13	20	19	5	19	26	36	36	23	15	36	12	25	4	5	24	34	21	38	25	22	13	45	38	24	16	52	38	20	46	66	53	21	21	34	18	21	65	53	20	7	49	44	37	50	59	55	59	64	69	52	25	62	67	64	78	63	78	57	50	69	84	81	91	86	86	91	82	64	88	93	81	92	1	1	3	1	1	3	1	1	1	2	1	1	1	1	1	2	1	3	3	1	1	1	1	2	1	1	4	1	1	1	1	1	2	1	3	1	4	3	1	2	1	1	2	2	3	1	1	2	2	1	2	3	1	1	1	1	3	3	3	2	1	1	4	5	1	2	1	1	2	2	2	1	1	2	3	3	3	1	1	2	1	3	4	2	2	2	1	1	1	2	1	6	1	1	3	2
17000	-420.746390149358319	-419.366152570073666	-1.380237579284633	0.000151237502202	0.000067362949194	0.445411675100007	0.568922552568044	0	1	2	1	3	4	3	5	4	5	3	4	5	3	6	7	7	7	7	8	8	7	9	9	6	10	7	12	11	11	10	12	10	11	9	9	12	12	11	13	9	12	12	11	11	10	11	13	13	13	13	12	14	15	13	13	15	12	15	12	16	15	15	15	13	14	15	16	16	16	17	18	18	17	18	19	18	17	20	19	19	22	21	21	23	24	26	24	25	26	25	28	28	29	29	33	0	1	1	1	2	7	1	6	3	1	3	4	7	4	6	15	8	12	8	25	8	5	27	9	3	22	4	33	19	7	23	26	12	41	8	15	4	23	17	21	19	33	46	20	23	20	13	60	45	43	31	17	32	28	16	14	55	39	49	29	40	38	60	21	35	43	34	54	30	49	65	38	55	57	4	61	49	67	72	75	41	78	50	29	75	82	83	74	83	80	85	64	87	87	90	94	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	3	2	1	3	1	2	3	1	1	2	1	3	2	5	1	1	2	1	1	1	1	2	1	2	1	2	1	2	2	1	2	3	4	2	1	1	1	2	1	2	4	2	1	2	1	2	2	2	2	2	1	9	1	2	1	1	1	5	3	3	5	2	1	3	3	2	4	1	6	1	1	1	2
17500	-412.186054411303871	-410.638459410749647	-1.547595000554250	0.000345610251207	0.000091730249719	0.265415303504965	0.438573829011693	-1	1	1	1	2	3	3	4	3	5	4	5	5	3	7	7	6	8	7	7	8	8	10	9	9	10	8	10	11	10	12	12	11	10	9	9	12	9	11	12	11	12	11	12	11	11	12	13	12	14	14	13	14	15	13	14	14	13	14	13	15	15	16	15	14	14	15	14	16	16	16	17	16	17	18	18	18	20	19	20	20	21	21	22	24	22	25	24	25	26	25	28	27	29	28	30	0	1	1	1	1	1	1	7	1	8	14	14	1	1	12	13	4	10	8	17	4	8	36	21	15	18	20	18	34	21	34	28	34	18	7	20	12	20	35	20	22	34	13	33	21	16	19	42	21	40	32	42	26	23	23	37	32	5	31	30	55	39	44	41	40	42	52	19	47	44	31	32	45	62	24	69	56	61	70	63	26	72	7	41	78	76	72	84	69	79	58	30	89	92	74	77	1	1	1	1	1	2	2	1	2	1	1	1	4	2	1	1	2	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	3	1	2	3	1	2	1	2	1	2	1	1	1	2	2	2	1	1	6	1	1	1	2	2	2	1	1	1	2	2	2	1	1	3	1	3	1	2	2	1	4	4	1	9	4	2	2	3	1	4	3	7	7	1	1	6	6
18000	-433.838814851884592	-432.259110160786804	-1.579704691097787	0.000190336068944	0.000047430350833	0.249192657471047	0.578248648103823	0	1	2	1	3	4	2	4	5	5	3	3	5	3	7	6	7	7	8	8	9	8	9	9	8	10	7	13	11	10	11	10	12	10	8	8	12	11	11	13	10	12	12	11	11	11	11	11	13	13	13	10	15	16	14	15	14	16	14	12	15	16	14	15	12	15	15	14	15	15	14	19	18	16	17	20	18	20	19	20	20	22	22	22	24	24	25	24	24	26	26	27	28	27	27	31	0	1	4	1	2	7	1	2	14	11	4	1	2	7	7	5	6	5	7	9	22	13	27	15	5	16	1	65	3	19	7	6	29	19	18	9	8	15	23	26	36	21	48	11	32	36	10	17	34	47	29	20	59	46	29	38	20	56	34	52	46	63	50	7	52	28	71	33	51	59	3	55	39	55	10	72	49	67	75	23	43	80	67	76	84	67	40	84	78	89	86	89	95	86	53	91	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	1	2	2	2	1	2	1	2	2	2	3	1	5	1	5	3	1	1	1	1	4	3	1	1	1	2	1	3	1	2	3	2	2	1	1	1	1	3	2	2	2	1	2	1	2	1	1	5	1	1	1	1	1	1	5	3	3	1	7	1	2	3	1	5	5	1	5	1	1	4	5	1	2	1	1	2	1	1	4	2
18500	-439.498943737153184	-438.137781379912269	-1.361162357240901	0.000078059959261	0.000043071041982	0.551768696655951	0.484833158256560	0	1	3	1	2	5	4	5	4	5	3	5	3	5	6	6	7	6	7	5	8	7	8	10	8	9	9	12	10	11	11	12	11	9	9	9	12	11	12	13	10	13	12	10	10	12	10	13	13	12	12	12	14	15	14	15	16	15	15	13	15	13	15	16	14	15	15	15	16	14	17	19	17	17	17	19	18	18	20	20	21	21	21	21	24	24	25	24	24	26	25	29	27	29	27	31	0	1	1	1	1	5	4	3	2	3	4	11	4	4	13	11	18	11	12	3	20	3	17	26	22	20	9	31	21	23	24	27	12	14	12	2	31	13	24	30	17	33	38	4	11	47	7	51	39	26	25	20	38	53	28	26	49	14	49	28	65	45	50	26	35	70	65	50	37	34	48	16	54	61	11	66	75	56	26	67	80	72	52	43	27	79	69	80	77	91	79	79	89	87	54	82	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2	2	4	1	3	2	1	1	1	1	5	3	1	4	1	1	1	2	3	1	1	2	2	2	6	1	1	1	1	1	4	2	1	1	1	2	2	2	4	1	1	8	2	1	1	5	3	1	1	3	4	8	2	3	1	3	1	2	5	2	1	5	5
19000	-420.134861606918037	-418.754303721914710	-1.380557885003317	0.000136391149930	0.000060627374866	0.444511061729685	0.531607636259632	-1	2	3	1	2	4	3	4	5	5	3	4	5	3	7	5	7	7	6	7	9	6	8	7	8	7	9	13	11	10	12	11	10	10	10	10	12	11	11	12	8	12	12	12	12	12	11	12	13	14	14	12	14	15	14	14	15	14	13	14	15	16	15	15	15	14	15	13	14	16	14	17	17	16	18	19	18	18	20	20	20	21	20	22	24	22	24	23	25	26	26	26	27	28	29	31	0	1	4	1	1	5	4	11	5	8	5	7	3	5	10	4	12	9	4	14	26	10	13	9	18	13	10	42	24	12	36	26	25	23	25	26	21	16	18	4	22	29	30	12	23	36	25	41	39	45	29	11	31	28	38	21	36	30	42	33	42	56	39	4	31	48	38	39	68	52	43	36	45	71	25	72	60	71	75	77	74	78	70	76	80	74	82	82	22	78	87	86	51	86	90	86	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	3	2	4	1	1	1	3	2	1	3	2	1	1	2	2	1	1	2	3	2	3	1	2	2	1	2	5	1	1	2	1	1	2	1	5	2	2	5	1	2	2	1	1	2	2	1	1	2	3	1	1	7	3	1	2	7	3	1	3
19500	-415.781396226035611	-414.200423996365487	-1.580972229670119	0.000104490517594	0.000025976078974	0.248597476326530	0.469982843955162	-1	2	2	1	3	4	4	4	3	5	3	5	5	4	7	7	7	7	6	7	7	7	10	9	9	10	9	13	11	10	11	11	10	10	9	10	12	11	11	11	9	12	13	10	11	12	9	12	12	13	13	12	15	14	14	15	14	15	14	12	13	16	16	15	14	14	16	15	17	16	17	19	17	16	17	20	19	20	21	20	19	22	21	22	24	22	25	23	25	27	24	27	26	29	29	31	0	1	1	1	1	4	5	5	2	9	2	7	11	1	14	8	5	12	4	2	13	12	35	9	21	12	22	45	22	13	17	18	17	11	22	15	23	25	33	22	13	33	40	12	14	13	22	33	10	31	41	29	33	37	8	1	15	59	31	31	34	24	44	4	52	33	60	23	41	59	42	70	53	55	16	56	49	72	78	67	74	76	25	51	53	76	56	79	77	79	84	87	91	90	92	85	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	3	2	1	1	1	3	1	2	1	1	2	2	2	2	3	3	1	2	1	1	1	3	2	1	1	1	4	3	1	1	5	1	2	1	2	1	5	7	2	1	1	1	2	4	3	6	2	2	2	3	3	1	4	2	1	1	4	2	4	1	1	1	1	1	8	5	4	1	4	1	3	3	1	1	1	1	1	3
20000	-433.892762565118346	-431.581690703760216	-2.311071861358144	0.000211014096668	0.000021460229239	0.101700453087951	0.507754110680769	0	2	2	1	3	4	4	5	4	5	3	5	5	5	6	6	7	6	8	7	7	8	10	9	9	9	6	13	9	11	11	11	11	9	9	8	11	10	11	12	11	12	12	11	10	12	12	11	12	14	13	12	14	15	14	14	16	15	13	14	15	15	15	14	15	13	14	15	17	15	17	18	17	16	15	19	17	19	19	20	21	20	20	21	23	22	22	25	26	25	25	27	27	28	29	31	0	1	1	1	1	2	2	2	4	5	4	2	2	11	10	4	10	1	7	12	12	3	19	17	20	15	11	36	14	18	34	12	24	36	10	2	12	22	29	44	38	19	33	18	8	17	1	4	12	44	13	48	42	19	29	48	64	10	45	28	33	46	31	46	32	44	48	51	62	28	63	51	75	62	36	69	58	65	50	57	19	44	58	58	86	82	80	87	63	83	82	76	80	92	92	92	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	3	1	1	1	1	1	3	2	2	1	2	1	1	1	3	3	1	1	1	1	3	1	2	2	2	4	4	3	2	3	1	1	3	2	3	1	5	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	5	1	1	2	1	3	5	4	3	2	1	1	2	1	6	2	3	5	4	1	1	2
20500	-460.856633015645968	-459.121359200803795	-1.735273814842159	0.000133877519409	0.000025860059804	0.193162077686463	0.493899574619378	0	2	2	1	3	4	4	4	5	5	3	5	5	3	6	7	8	6	8	7	9	7	9	9	7	9	7	13	11	9	11	12	12	10	8	9	13	11	11	11	11	12	12	12	10	12	12	12	13	14	13	11	14	14	13	14	15	16	14	13	16	14	15	16	13	14	15	16	15	15	16	18	18	16	16	18	18	19	20	20	20	19	21	22	24	22	24	25	26	26	24	28	28	29	29	32	0	1	1	1	4	1	2	2	14	8	3	14	2	1	8	10	6	13	7	12	5	11	25	11	18	25	18	16	24	25	13	8	6	27	12	8	31	30	21	5	27	52	36	10	36	40	12	36	10	32	39	8	48	21	46	45	62	5	40	31	52	26	31	41	39	45	65	50	42	49	45	51	61	53	10	68	61	41	63	82	54	62	71	79	86	58	79	66	83	55	80	87	90	73	89	88	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	3	1	2	1	1	1	3	1	1	3	2	4	1	2	3	1	1	1	3	2	1	1	4	1	1	4	1	5	1	1	4	1	2	1	1	1	6	2	1	3	2	1	3	1	2	1	1	1	2	4	3	1	1	7	1	1	4	2	1	3	3	3	1	1	2	2	6	3	6	2	2	1	8	2	4
21000	-454.345339021210521	-452.880056272118281	-1.465282749092254	0.000127017606015	0.000040874407972	0.321801120762636	0.615439907241909	-1	1	2	1	2	4	3	3	5	5	3	4	5	2	5	6	8	7	7	7	7	8	9	8	9	11	8	13	10	10	11	11	11	10	7	9	11	10	12	12	11	12	12	11	10	12	12	11	14	13	14	10	14	15	13	12	14	14	14	13	16	15	13	16	13	14	16	15	17	14	17	19	17	17	14	18	18	20	20	20	18	21	22	21	24	24	25	25	26	26	26	28	28	28	28	33	0	1	1	1	4	5	14	2	7	12	5	14	2	4	1	12	13	9	9	8	12	20	13	4	18	27	12	32	23	9	17	3	36	10	13	9	17	15	33	1	18	23	26	27	22	26	38	38	37	45	39	14	40	49	37	15	40	22	41	31	33	47	18	20	41	41	55	22	63	39	67	74	55	28	17	71	67	39	67	61	32	69	41	70	79	64	83	71	86	76	85	89	89	90	86	89	1	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	1	3	1	1	3	3	1	2	2	1	1	2	2	4	2	2	1	1	2	2	1	5	2	3	1	1	1	1	1	1	2	2	1	4	1	1	1	3	1	2	1	1	3	1	3	7	1	2	2	4	2	1	1	1	2	2	3	1	1	3	2	3	4	1	4	3	1	3	1	4	1	4	1	1	1	1	3	4
21500	-440.093400963715112	-438.628394388492438	-1.465006575222650	0.000185893338039	0.000059865914344	0.322044431368545	0.592416762916556	-1	1	2	1	2	4	3	5	4	5	4	3	5	3	7	7	7	7	6	8	8	7	9	9	8	10	9	12	11	8	10	10	11	10	9	10	12	11	11	13	10	12	12	10	11	13	12	12	14	13	13	12	15	16	15	14	14	16	15	13	14	15	16	15	14	15	15	15	15	15	16	18	17	16	17	20	19	18	20	21	20	21	20	21	22	23	23	23	25	25	25	28	27	28	29	31	0	1	4	1	2	3	3	7	7	7	2	4	12	4	10	8	5	13	11	18	11	11	17	9	18	15	15	31	21	6	21	27	44	21	8	23	18	32	41	48	23	26	35	10	8	26	23	31	48	10	43	22	23	29	31	12	33	67	33	39	39	40	28	46	42	50	28	50	52	17	65	16	58	57	64	72	40	67	62	72	38	50	68	78	83	74	82	54	80	83	86	86	90	89	94	92	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	2	1	1	1	1	1	3	2	1	1	1	2	1	2	1	1	1	1	1	2	2	3	2	2	1	2	4	1	3	2	2	2	4	1	1	2	1	1	1	2	1	1	2	1	1	2	4	1	5	1	2	1	1	4	2	2	1	5	3	2	1	1	2	1	4	2	2	1	3	2	1	1	1
22000	-422.886793364050504	-421.449195051694403	-1.437598312356086	0.000210985496983	0.000073662892168	0.349137230860212	0.557626909270014	-1	1	1	2	2	3	3	4	4	5	3	5	4	4	7	5	8	7	8	7	7	8	10	9	8	10	6	11	11	9	12	12	11	10	9	10	10	9	11	12	11	13	11	12	11	12	12	11	11	14	13	12	14	15	14	14	13	15	13	12	16	14	14	16	13	14	15	16	15	15	16	16	16	16	18	18	18	19	20	21	19	20	21	21	24	23	26	23	25	26	26	29	27	29	28	31	0	1	1	1	3	4	5	1	4	7	5	14	7	4	3	1	2	16	16	6	27	9	30	17	14	24	6	24	38	15	38	38	4	15	4	30	16	4	17	20	36	41	34	8	22	16	37	24	35	48	41	29	16	52	10	23	36	39	35	41	51	41	37	22	37	17	42	53	32	17	66	47	56	62	53	68	40	56	81	81	77	54	61	73	74	80	88	81	84	85	88	78	86	91	90	90	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	3	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	2	1	2	1	1	1	3	1	2	1	1	1	2	1	1	3	2	4	2	1	2	2	1	2	1	2	4	1	4	1	1	2	4	1	2	1	2	2	1	2	2	1	1	1	3	3	2	4	1	2	3	2	1	1	4	1	2	1	2
22500	-402.387713083671088	-400.996522395547117	-1.391190688123997	0.000171251323288	0.000071709370638	0.418737614760896	0.706176158791909	-1	0	2	1	3	4	3	4	4	5	4	4	5	5	6	6	7	7	8	6	9	7	9	10	8	10	8	13	11	8	11	12	10	10	9	10	12	12	11	9	10	12	12	11	11	12	13	11	13	13	12	13	14	14	13	13	15	16	14	13	16	15	15	14	14	14	15	15	17	15	16	18	18	14	17	20	19	19	18	20	20	22	22	21	23	23	26	24	25	26	24	28	25	28	28	31	0	1	4	1	2	4	1	3	5	7	2	5	7	7	6	12	20	12	16	14	8	20	13	23	9	9	12	45	19	13	36	34	25	35	18	12	24	25	30	12	19	45	33	13	1	23	42	35	10	37	24	32	55	38	31	39	28	66	46	31	54	55	32	43	37	45	64	39	62	42	67	7	65	46	49	79	54	56	63	69	78	73	10	28	82	81	86	86	82	91	84	45	80	89	91	95	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	2	5	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	2	1	2	1	2	2	2	1	1	2	6	2	1	2	1	1	1	1	2	6	1	1	2	2
23000	-391.849400659150604	-390.338897765088404	-1.510502894062197	0.000184986094276	0.000053190464573	0.287537637793763	0.582848764532626	-1	1	3	0	1	4	3	3	4	5	3	5	5	4	6	5	7	8	6	8	8	7	9	9	9	11	7	12	10	10	11	12	10	11	9	8	10	10	11	13	11	13	12	11	12	13	13	11	13	14	13	12	14	15	14	13	14	15	14	13	16	16	15	15	14	13	15	14	16	15	15	18	15	16	17	18	18	18	20	21	20	19	22	21	24	23	25	23	25	25	25	29	26	26	28	33	0	1	5	1	1	4	5	4	3	6	4	7	11	5	6	11	10	11	11	14	19	15	18	4	12	15	8	37	14	25	18	36	23	25	16	10	17	10	35	5	25	29	21	36	24	38	52	30	22	44	15	30	28	40	34	34	32	49	43	26	41	56	30	46	42	25	68	47	40	59	12	11	42	43	42	61	63	64	72	73	67	62	65	72	86	52	83	80	86	83	88	76	57	86	93	94	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	3	2	2	2	1	2	1	1	2	1	2	2	1	1	2	1	4	1	1	2	2	1	1	1	1	4	1	4	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	5	5	1	2	2	1	1	1	1	3	3	1	3	2	1	5	2	1	1	1	1	6	5	1	1	3
23500	-428.967505274638825	-427.606227077024528	-1.361278197614288	0.000151529428395	0.000089623498650	0.591459359410024	0.470276964560849	0	2	1	1	2	5	3	3	3	4	3	5	4	4	6	6	8	8	7	7	9	7	9	10	9	11	7	12	10	11	11	11	10	11	9	10	11	11	11	11	9	11	12	9	11	13	12	13	13	13	13	13	14	15	14	12	16	13	13	13	14	14	14	15	13	15	15	16	16	16	16	17	17	13	17	19	19	17	20	20	20	21	21	21	23	23	25	23	25	25	26	27	26	26	29	32	0	1	1	1	1	8	5	4	2	11	4	2	2	5	7	5	16	7	8	13	15	12	16	20	6	35	4	16	15	41	18	1	44	18	22	15	20	5	16	12	18	6	31	15	16	24	23	33	5	29	42	20	45	7	33	42	62	12	39	39	42	51	21	20	22	50	30	24	55	49	58	7	64	26	32	71	55	74	64	75	32	68	54	73	65	84	17	83	86	84	86	80	44	51	87	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	4	2	2	1	1	2	1	2	1	3	3	1	1	1	5	1	2	1	2	2	3	2	3	1	2	1	2	3	2	1	1	4	1	1	2	2	6	2	1	1	4	1	1	2	1	2	3	3	1	3	3	1	1	2	6	1	1	3	2	2	2	2	1	4	3	2	2	5	1	9	1	1	2	2	4	8	6	2	3
