step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-487.157835680286723	-485.673425829319171	-1.484409850967542	0.000013868007828	0.000014709872054	1.060705491154316	0.610830682670137	1	0	-1	2	2	2	2	1	3	4	3	3	3	2	2	3	4	5	6	5	7	5	5	5	4	4	6	8	5	7	7	6	8	8	8	8	8	9	8	9	9	10	10	10	11	9	10	11	10	11	11	10	11	11	14	14	14	12	15	14	15	16	19	17	21	20	20	23	22	24	22	24	24	22	26	26	25	26	26	27	27	30	28	29	32	32	32	2	3	0	2	1	2	1	2	7	14	8	1	8	2	3	15	9	13	15	11	20	14	14	4	7	16	7	19	26	4	23	16	29	8	21	32	32	29	30	32	33	33	22	23	35	37	34	41	34	36	38	39	34	37	34	50	48	35	44	40	35	49	62	59	63	62	64	74	66	66	64	74	74	65	77	71	63	68	77	73	73	72	77	72	72	81	84	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	2	1	2	1	3	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	2	2	3	2	2	2	4	3	1	1	2	2	2	1	1	2	3	1	1	1	1	2	3	1	1	2	2	2	1	2	4	3	1
5500	-488.289881312604848	-486.729828975589612	-1.560052337015230	0.000015671121352	0.000019655288027	1.254236221271287	0.693122387042971	0	0	-1	3	2	3	2	1	1	2	3	2	3	3	2	4	4	4	7	5	6	5	5	5	5	5	6	6	6	7	7	6	8	9	8	9	8	9	8	8	9	10	10	10	11	10	10	12	10	12	10	10	12	12	13	14	15	15	16	14	17	14	18	17	22	21	19	24	23	22	23	24	21	20	25	25	25	25	25	26	27	30	29	29	29	33	33	3	3	0	5	9	7	3	3	3	9	8	2	2	9	1	2	15	13	11	15	14	14	14	14	8	16	11	8	16	22	14	16	29	35	14	32	32	29	30	16	33	33	31	23	35	37	21	41	35	36	38	39	52	40	45	50	48	43	45	54	44	49	62	44	73	63	64	73	66	63	67	73	74	63	72	71	74	73	73	72	77	73	72	81	68	82	82	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	2	2	2	1	2	2	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	2	1	2	1	1	1	3	3	1	4	2	2	2	1	2	1	2	1	2	2	2	1	1	1	2	3	2	2	1	2	5	3	1	2	2	1
6000	-457.434798721745324	-456.072891762953191	-1.361906958792132	0.000030180478225	0.000016228006938	0.537698800411346	0.705149418368914	1	0	-3	2	3	2	2	1	2	4	4	3	3	3	4	4	5	4	6	4	6	4	4	5	4	5	6	8	6	5	6	6	8	8	8	9	8	8	9	10	9	11	10	10	11	11	9	11	8	10	11	10	11	12	13	14	15	14	14	14	17	16	18	18	22	19	20	23	23	22	21	23	24	24	25	24	25	26	25	28	27	31	28	29	31	32	32	3	3	0	2	8	2	8	2	2	8	4	8	8	4	13	12	5	1	8	5	14	13	14	14	5	16	7	15	26	14	23	16	29	14	31	37	32	29	30	37	33	33	35	49	44	37	22	41	23	36	38	39	39	40	49	50	48	43	43	54	45	44	59	61	63	59	64	65	65	63	64	66	68	68	72	67	73	72	68	72	73	68	72	80	72	85	85	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	3	2	2	2	2	1	3	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	3	2	3	2	1	4	1	1
6500	-483.611253392928120	-482.170331565404467	-1.440921827523647	0.000050583208044	0.000017476188480	0.345493873472425	0.583405596144312	1	1	-1	2	2	3	2	0	2	3	4	2	3	2	3	3	5	5	6	5	7	5	4	5	4	4	7	8	7	6	6	6	8	8	8	9	9	9	7	8	9	9	8	10	11	10	11	12	9	11	10	9	12	12	14	12	15	15	15	14	17	17	18	19	22	20	21	24	23	24	22	24	22	22	26	27	26	26	25	28	26	30	29	28	31	32	32	3	3	0	1	1	8	8	3	8	4	2	8	2	8	4	5	15	13	2	12	20	6	14	14	9	16	9	19	26	24	15	26	29	14	22	9	32	29	30	26	33	33	22	49	21	37	20	41	43	36	38	30	39	40	34	50	33	45	49	37	58	59	49	59	21	44	64	74	66	63	64	74	63	66	65	65	74	74	74	73	68	69	77	74	82	84	70	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	3	2	3	2	1	1	1	1	1	2	1	2	1	3	2	1	1	1	2	3	2	3	1	3	2	2	3	1	1	3	2	8	4	2	1	2	3	2	1	2	1	2	2	2	2	2	3	2	4	2	3	1	2	3
7000	-457.626745661252812	-455.941294318961070	-1.685451342291757	0.000070056484793	0.000014579407859	0.208109326377183	0.612305748057728	1	0	-1	2	1	2	2	2	2	4	1	1	3	2	3	4	4	4	6	5	5	5	5	4	5	5	6	8	6	7	8	7	8	9	7	9	9	9	9	9	9	11	10	8	11	9	11	11	9	11	11	11	12	13	13	13	14	15	14	14	16	16	16	18	23	18	21	24	21	23	22	23	23	22	25	26	25	25	26	26	26	28	28	28	32	33	32	2	3	0	3	3	2	11	1	2	8	2	3	1	1	2	8	9	13	7	11	8	14	14	14	7	16	17	22	26	23	23	16	29	9	23	26	32	29	30	32	33	33	31	23	39	32	34	41	9	36	29	19	34	40	52	36	48	11	14	40	59	20	44	63	69	61	64	74	66	66	64	74	74	66	72	71	74	68	68	73	74	72	81	72	81	82	82	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	3	2	2	1	2	1	1	1	2	1	2	1	1	1	1	3	1	2	2	2	2	1	2	2	8	4	2	1	4	4	1	2	1	2	1	1	3	2	1	1	2	1	2	2	1	1	1	2	2	1	2	3	3	2
7500	-508.820861503312528	-507.365735831179222	-1.455125672133298	0.000080857802536	0.000026772072576	0.331100669775963	0.642517870418547	0	1	-1	1	1	2	3	1	3	4	1	3	3	3	3	3	2	5	5	6	5	6	4	5	4	4	5	8	6	6	6	8	8	9	8	8	7	8	8	10	9	11	10	10	12	10	10	12	8	11	11	10	11	12	15	13	14	13	16	14	15	17	18	17	21	19	21	24	23	23	20	23	21	23	26	25	26	26	25	26	26	30	28	29	32	33	32	3	3	0	3	1	4	1	1	8	2	3	11	8	2	1	11	4	13	6	15	7	9	2	10	7	16	12	20	26	21	23	16	26	8	14	16	26	29	30	37	13	41	39	49	37	37	35	33	20	36	29	23	39	40	34	32	48	14	58	40	20	59	47	61	62	44	64	66	73	62	34	65	63	65	74	67	73	73	73	72	72	81	68	81	81	72	82	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	1	1	1	3	1	1	1	3	2	1	2	1	1	2	2	2	1	2	2	1	3	1	3	4	1	4	1	2	4	2	3	1	3	4	1	2	2	1	2	2	2	1	1	1	2	2	2	4	5	1
8000	-546.217601415727927	-544.807364015650933	-1.410237400077009	0.000070017316575	0.000026932011878	0.384647872777622	0.525898942830488	0	0	-1	2	2	2	1	1	3	3	2	3	3	3	2	4	4	5	7	5	5	3	4	4	4	5	7	8	7	7	7	6	8	9	8	8	7	8	9	9	9	10	11	7	11	8	10	11	10	11	10	9	12	12	12	13	14	14	14	15	13	17	18	18	21	20	20	24	23	23	23	24	20	24	26	25	25	25	26	27	23	30	28	29	33	30	31	3	3	0	2	3	7	3	2	3	8	1	8	4	11	2	4	7	9	16	15	9	5	14	9	15	16	20	23	26	23	14	26	29	21	2	32	32	29	11	37	33	33	9	14	31	37	21	4	34	20	38	31	43	40	34	36	41	15	14	40	28	34	35	35	62	45	62	73	62	65	67	73	63	73	69	67	73	81	74	74	73	78	74	81	82	74	69	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	4	1	1	1	4	1	1	1	4	2	1	1	3	5	1	4	1	1	1	3	1	3	2	6	6	4	3	4	5	7	3	6	1	2	3	1	2	2	1	2	2	3	3	1	1	2	2	2	1	4	2	2	3
8500	-480.885323444096002	-479.197912472567168	-1.687410971528839	0.000063112213707	0.000013094431964	0.207478571814023	0.605490664353177	0	1	-1	2	3	3	2	1	2	4	3	2	3	3	3	5	4	5	6	5	7	5	2	4	4	4	6	7	7	5	7	7	7	9	9	9	7	9	8	10	9	9	9	10	11	9	10	11	9	12	10	11	12	11	14	13	13	15	15	15	16	17	19	16	22	19	19	24	21	22	23	23	22	23	26	26	26	25	24	28	25	30	28	30	33	32	32	3	1	0	8	2	3	8	3	8	4	8	2	2	23	2	26	7	6	4	9	23	23	1	23	1	8	17	15	26	14	22	26	26	19	22	37	16	29	21	32	33	33	31	21	31	37	34	33	31	36	29	34	35	32	28	36	48	45	55	54	34	5	45	45	49	59	64	73	63	63	67	59	66	73	81	71	72	79	74	65	68	78	77	81	84	81	84	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	2	2	1	2	1	2	3	5	2	3	6	2	2	1	2	1	2	3	1	1	1	2	2	1	1	4	1	2	2	2	1	3	2
9000	-496.350378776558557	-494.688812213575773	-1.661566562982804	0.000078440501814	0.000016952410349	0.216118076216275	0.586717072991922	0	0	-1	3	2	2	3	1	1	3	4	2	3	3	2	5	4	4	6	4	5	5	5	5	4	4	6	8	5	6	8	6	7	9	8	9	7	9	8	9	9	10	10	10	12	11	10	12	9	12	11	10	13	13	14	14	15	12	15	15	17	17	18	17	22	20	20	21	22	23	23	21	21	23	24	24	25	25	25	27	26	30	28	29	31	33	31	3	3	0	8	1	2	12	3	1	15	3	1	8	8	2	26	8	7	7	15	14	14	14	14	4	15	17	7	26	8	21	7	16	28	13	16	16	16	23	32	33	33	39	35	43	32	28	41	4	36	38	39	52	40	22	50	41	23	44	37	35	34	45	43	63	44	64	63	59	72	67	61	59	68	72	67	44	72	68	79	68	84	74	81	68	82	81	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	3	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	3	2	1	1	2	2	3	1	2	4	2	4	4	5	3	4	2	5	1	1	3	1	2	2	2	1	1	2	5	2	2	1	2	1	2	2	6	2	2
9500	-469.846682759260659	-468.238659404676639	-1.608023354583995	0.000058589004175	0.000013861881919	0.236595281215658	0.667813034476881	0	0	-1	2	1	3	2	1	2	4	3	3	4	3	3	5	4	5	5	4	5	6	3	4	2	3	6	8	7	7	7	8	8	9	9	9	9	9	9	9	10	10	11	10	12	11	11	10	9	11	10	10	12	12	13	13	14	14	14	15	15	16	18	17	23	20	20	22	22	23	23	24	23	22	26	26	25	24	26	26	26	29	27	30	32	31	32	3	3	0	2	3	2	2	3	1	4	5	7	6	8	2	26	1	6	11	4	14	14	7	14	1	3	17	20	16	21	2	16	31	11	4	32	32	29	30	32	16	33	4	39	52	32	35	33	21	36	38	30	30	40	43	50	41	12	21	54	22	44	62	61	66	63	64	63	66	66	67	73	74	66	72	67	74	68	74	73	74	77	68	73	77	84	84	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	3	3	1	1	1	1	1	4	2	4	1	1	2	1	2	2	1	1	2	2	2	1	1	2	4	3	1	4	2	1	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	2	2	2	2	3	2	2	1	1
10000	-458.537342113114732	-456.780233363909929	-1.757108749204823	0.000056124560796	0.000010509243643	0.187248568075262	0.621062678343315	0	0	-1	1	3	3	2	1	2	2	1	2	3	2	3	5	4	4	6	5	7	6	4	5	4	4	6	7	6	6	8	7	8	8	8	8	8	9	9	10	10	10	10	10	11	10	10	11	9	11	10	11	12	12	14	12	13	14	15	15	16	17	17	18	21	20	19	21	22	23	22	23	24	24	25	26	23	25	26	27	27	31	28	28	31	33	32	3	3	0	1	4	7	1	2	3	1	1	2	2	8	3	26	3	3	13	8	23	23	14	15	15	7	17	5	26	23	22	16	29	14	20	16	32	29	30	36	33	33	19	21	21	32	34	41	35	34	38	39	39	40	44	36	41	23	20	40	55	22	59	58	58	63	64	59	63	65	67	68	68	68	72	64	68	73	68	73	73	84	81	73	81	84	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2	1	2	2	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	2	6	4	2	1	4	1	2	3	2	1	2	2	1	2	2	1	2	1	4	1	1	1	2	2	2	1	2	2	2	1
10500	-453.465377171902048	-451.655133362493302	-1.810243809408726	0.000079497354320	0.000013848057825	0.174195203644454	0.700696143569045	0	0	-1	2	3	2	2	1	3	3	3	1	4	3	4	5	4	4	7	5	7	4	5	5	4	1	6	8	7	6	7	7	7	10	8	9	8	8	8	9	9	10	10	10	12	11	10	12	8	12	11	11	12	12	14	13	13	11	15	13	15	17	17	18	22	20	21	22	22	21	21	24	23	23	25	26	26	25	25	28	26	31	28	29	33	33	31	3	3	0	8	7	8	2	1	4	7	2	1	1	4	6	26	12	5	18	8	23	14	14	14	9	3	17	19	16	22	16	16	16	19	23	32	32	16	5	32	33	33	21	49	58	40	21	41	21	36	38	30	30	32	43	46	33	43	44	40	58	58	59	63	66	62	64	66	62	66	64	68	69	68	73	67	68	69	72	77	72	72	77	74	82	82	84	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	3	2	3	2	1	3	1	2	2	2	2	1	1	2	2	2	1	2	1	2	1	1	1	1	3	2	2	1	1	1	2	1	3	1	1	1
11000	-462.358906447277775	-460.571674121519436	-1.787232325758354	0.000072128462674	0.000012956644799	0.179632898281781	0.659798313483598	0	1	-1	2	3	2	2	1	2	4	1	0	3	2	3	5	4	4	7	5	6	6	5	3	3	3	7	8	6	6	6	7	8	9	7	8	8	10	8	10	9	11	10	10	11	10	10	12	9	10	11	10	13	12	14	13	14	14	15	14	16	18	18	17	21	20	21	22	22	23	22	24	23	23	24	26	26	25	25	27	25	30	28	28	33	33	32	3	3	0	11	2	2	8	3	1	2	1	3	7	3	2	26	15	13	23	2	23	20	14	14	2	2	7	22	26	14	14	26	16	22	31	32	26	37	30	37	33	33	4	14	35	27	8	41	20	36	38	30	52	26	47	50	48	45	52	40	59	21	59	59	63	63	64	65	63	66	64	68	66	68	65	71	74	74	65	74	68	80	74	81	82	77	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	2	2	1	2	2	2	1	1	3	1	1	1	1	2	3	4	2	1	5	2	3	1	1	2	2	4	2	2	1	1	2	2	1	5	2	1	2	1	2	1	2	2	2	1	2	1	2	2	2	1	2	2	2	1	2	2	2	3	1
11500	-458.536292139937927	-456.708348796792734	-1.827943343145192	0.000066213722692	0.000011270603721	0.170215527277861	0.664107714076601	1	1	0	3	2	3	3	2	1	3	3	3	3	3	3	3	4	4	6	6	6	6	2	5	4	4	6	8	6	7	8	6	8	8	8	7	8	9	8	9	9	11	9	10	11	11	9	12	10	11	10	10	13	12	14	13	14	14	15	12	15	17	19	18	21	20	20	23	22	24	22	23	23	21	25	26	26	25	25	26	26	29	28	28	32	33	31	3	3	0	8	1	1	1	3	3	9	3	3	2	23	9	8	3	13	11	7	23	14	2	23	1	16	17	12	16	23	24	16	32	20	20	32	32	29	21	32	33	33	8	30	4	40	30	41	31	36	38	39	45	26	34	50	48	49	45	37	54	59	62	45	63	61	64	74	66	66	64	74	74	63	72	67	68	72	68	72	72	68	81	72	84	80	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	4	1	1	2	1	1	1	1	1	5	2	2	1	1	2	2	3	1	1	3	1	3	2	1	1	3	2	1	1	1	1	3	1	1	1	1	2	2	1	3	3	3	3
12000	-508.608310256101163	-506.964909290917717	-1.643400965183464	0.000083282248929	0.000018542026620	0.222640801117245	0.527655960193121	0	0	-1	2	1	3	3	1	2	3	2	2	3	3	3	4	3	3	6	6	6	5	5	5	4	5	6	9	6	7	7	7	8	9	7	9	7	10	9	8	10	9	10	8	11	9	9	12	8	11	9	11	11	12	12	14	14	15	12	14	17	16	17	18	20	21	20	22	22	23	23	23	22	23	25	27	26	25	26	28	26	30	28	28	31	33	30	3	3	0	2	3	11	11	3	1	8	1	2	5	5	5	11	4	3	25	11	14	12	14	14	4	16	4	9	16	11	12	16	32	25	23	16	4	29	14	26	33	33	21	19	49	32	27	41	21	36	26	39	30	40	28	37	48	43	49	32	45	47	45	58	58	61	64	63	65	65	64	73	66	62	68	71	73	72	68	77	68	78	77	78	81	82	68	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	3	2	1	4	3	2	1	3	2	2	3	2	3	1	1	1	2	1	2	1	1	2	2	1	4	1	2	2	2	3	1	2	2	3	2	3	2	1	2	3	1	2	1	2	2	1	1	4	2	2	2	2	2	1	2	2	2	2	2	1	4
12500	-473.051400288227569	-471.527637741995534	-1.523762546232022	0.000063212232603	0.000017644867891	0.279136919625509	0.636134439383116	0	0	-1	2	2	1	2	1	2	2	3	3	3	3	3	4	5	5	6	3	6	6	5	4	4	5	5	9	5	6	8	6	8	9	7	9	8	8	8	10	9	10	10	9	11	10	9	11	10	10	11	11	12	12	12	13	14	12	16	15	16	17	19	18	22	21	20	23	23	24	23	21	22	22	25	25	25	25	24	28	27	28	28	29	33	33	32	3	3	0	2	1	3	1	2	2	2	8	8	8	2	4	2	7	13	17	8	25	23	14	9	7	16	5	11	16	23	22	16	29	22	5	16	16	29	21	32	33	33	21	15	5	37	15	41	23	36	38	39	30	37	44	50	48	34	45	54	58	47	62	49	59	63	64	63	72	65	67	63	62	72	68	71	72	73	72	77	72	81	77	77	81	83	81	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	3	2	2	2	1	2	1	1	2	2	4	2	3	2	3	1	2	2	2	2	2	2	1	2	2	2	2	4	1	4	4	1	1	2	1	1	2	1	2	1	1	2	2	2	2	2	2	1	2	2	2	4	2
13000	-447.859968263981841	-446.005079558825173	-1.854888705156671	0.000067059910308	0.000011029106651	0.164466468863337	0.699328288454749	0	0	-1	2	2	2	2	1	2	3	3	2	3	2	4	3	4	4	6	5	6	5	3	4	3	5	6	8	6	7	7	5	8	8	8	8	8	8	9	9	9	10	9	10	11	10	11	12	9	11	10	10	12	12	14	12	14	13	14	14	16	16	18	18	23	20	20	24	22	23	22	22	24	23	25	26	25	25	26	28	26	30	28	29	32	33	33	3	3	0	1	2	1	3	3	2	5	6	1	2	1	9	3	5	5	24	1	15	1	14	4	3	16	17	20	32	21	11	16	29	21	21	32	32	29	30	32	33	33	4	35	24	37	22	41	20	36	38	30	30	32	52	36	48	28	47	54	58	44	62	59	69	63	64	74	66	63	67	62	74	69	72	67	74	74	77	81	74	80	81	68	73	84	82	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	3	1	1	3	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	1	3	1	3	1	2	2	3	2	1	2	3	3	2	2	2	3	2	1	1	2	1	2	1	1	1	1	1	2	2	3	1	1	2	3	2	1	1	1	2	2	2	2	3	3	2
13500	-484.081143164452271	-482.370277701797590	-1.710865462654670	0.000078676472882	0.000015752030282	0.200212715504943	0.593937575056688	0	0	-2	2	3	3	2	2	3	4	4	1	4	2	3	4	4	4	6	5	6	5	4	4	5	3	7	7	6	6	8	6	8	9	7	8	9	8	8	7	9	10	9	8	10	10	10	11	10	10	11	11	13	12	14	14	14	13	15	14	16	17	18	18	22	19	20	24	20	21	22	22	24	23	25	24	26	25	25	28	26	31	28	29	33	33	31	3	3	0	2	1	7	2	1	7	4	8	3	1	1	7	26	15	8	4	4	14	14	14	7	4	2	17	14	16	23	23	16	26	31	23	32	40	32	30	32	33	33	23	35	35	32	5	41	44	36	38	43	52	26	34	54	48	45	44	54	9	45	59	20	62	55	64	74	59	59	64	63	74	72	74	71	73	74	68	73	68	77	74	70	81	87	74	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	3	1	1	2	2	3	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	2	2	1	4	2	1	2	1	2	1	6	2	2	5	2	2	1	1	3	4	2	2	1	1	1	2	2	1	1	2	1	3	2	3	4	1	5
14000	-503.313813241994183	-501.642470064423833	-1.671343177570360	0.000089085572352	0.000018954386527	0.212766063314645	0.592043721868775	0	1	-1	2	1	3	2	1	1	3	2	2	1	3	2	5	3	5	6	4	7	6	4	5	3	4	6	7	6	6	7	6	8	9	9	9	7	8	9	8	9	10	10	8	12	10	10	11	10	11	9	9	12	13	12	12	13	13	16	13	16	17	18	17	22	20	19	23	23	24	23	21	23	22	25	27	25	25	24	28	27	30	29	28	32	33	33	3	1	0	3	1	2	1	3	3	9	2	1	1	1	5	26	13	8	2	4	22	24	14	12	15	5	17	2	26	23	23	26	29	22	31	37	26	29	30	32	19	33	2	22	49	37	35	33	44	36	38	30	43	40	20	36	48	35	47	16	30	43	59	44	63	63	61	74	59	63	67	34	74	72	72	71	74	73	74	79	73	73	81	69	82	74	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	3	1	1	1	1	2	2	1	1	1	1	2	3	2	1	2	3	3	5	4	1	5	2	2	2	1	3	2	2	5	1	1	2	2	2	1	1	2	2	3	1	2	1	5	5
14500	-478.052980683281589	-476.481354114909550	-1.571626568372019	0.000071190055648	0.000018015447893	0.253061298085822	0.613430596826771	1	1	-1	2	2	2	1	0	3	2	3	3	4	2	4	4	4	4	5	4	6	5	4	3	4	4	6	6	7	7	6	7	8	6	8	9	8	10	9	8	10	9	11	9	11	10	9	12	10	12	11	10	13	11	15	14	14	14	15	14	16	16	19	18	23	20	20	24	22	22	22	23	22	24	26	25	25	25	25	27	27	31	29	30	32	33	32	3	3	0	3	1	1	8	3	14	8	2	5	5	8	1	5	5	4	11	5	23	14	14	14	9	7	17	20	16	23	14	26	26	25	28	32	26	29	30	16	33	33	26	22	17	37	34	41	21	40	29	30	43	32	43	50	41	44	49	40	9	58	43	62	63	55	64	72	61	63	64	73	63	73	77	67	73	73	66	77	77	72	81	80	82	81	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	3	1	1	1	2	2	2	3	1	1	3	2	4	1	1	2	3	3	2	2	1	2	2	1	2	2	3	3	5	1	3	1	2	3	1	1	2	1	2	1	2	2	1	2	2	1	2	1	2	4	1	2	1	3	1
15000	-478.432492734871232	-476.470463272842835	-1.962029462028420	0.000071736278418	0.000010379415523	0.144688513976980	0.576524514473743	0	1	-2	1	3	2	2	0	3	4	3	3	4	2	1	4	2	4	6	5	5	4	4	5	3	3	6	8	6	7	7	5	7	10	8	8	8	9	7	9	9	9	11	9	11	11	10	11	10	11	10	10	12	12	12	13	14	14	16	14	16	17	18	18	22	21	21	22	21	24	22	24	23	24	25	26	26	26	24	28	27	30	28	28	33	32	32	3	8	0	8	4	3	1	3	3	8	1	4	2	4	8	26	3	12	20	11	2	14	7	9	1	7	11	39	26	23	23	11	29	7	7	32	26	29	9	37	33	33	31	35	31	40	31	33	44	37	38	23	34	32	35	37	48	28	49	54	19	49	59	59	62	63	64	69	61	66	64	68	63	68	73	71	68	68	68	72	74	74	73	66	84	84	82	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	4	3	2	3	2	3	1	1	1	2	1	2	2	2	3	1	1	1	3	1	4	2	2	2	3	2	1	6	3	1	1	3	2	2	1	3	1	2	1	3	1	1	2	2	2	1	1	2	2	2	4	2	2	1
