step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-263.911414879847030	-272.962258260298370	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991931116750974	1	3	4	8	5	6	10	8	9	10	13	10	9	9	12	11	12	9	11	13	10	14	12	16	10	11	11	11	12	12	12	13	14	11	11	13	15	14	14	12	14	10	14	14	13	13	16	14	15	17	15	14	14	14	16	16	16	14	7	17	13	14	16	16	20	16	17	15	15	16	15	16	12	14	17	17	17	17	16	18	19	19	17	14	19	23	15	20	21	0	1	2	6	2	5	13	2	59	18	15	4	59	4	13	5	9	4	12	12	13	12	5	41	5	14	12	7	9	42	14	35	32	18	25	12	48	29	31	16	30	18	73	32	19	16	53	31	45	35	11	29	46	26	87	52	84	19	3	43	18	30	48	46	53	54	53	40	52	20	39	36	7	11	61	71	71	69	52	44	77	78	63	26	57	80	36	60	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-274.579493161288156	-283.630336541739496	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995792815847779	2	4	5	6	6	7	11	7	9	10	13	8	9	8	9	8	11	12	11	12	9	14	11	18	10	11	10	13	11	12	13	12	14	13	13	14	13	14	15	9	13	12	14	14	16	11	17	15	15	17	14	11	12	13	15	12	16	15	13	16	14	14	17	12	20	16	9	14	16	16	15	17	16	15	20	16	18	18	18	20	14	19	15	19	18	21	15	17	20	0	1	1	3	3	3	8	3	5	16	27	4	16	3	3	4	12	40	10	21	16	17	27	70	40	10	13	26	67	27	32	29	20	52	21	20	56	64	31	14	42	52	53	21	33	13	20	56	81	44	11	67	9	32	44	29	81	54	32	71	19	42	74	9	81	43	6	6	53	68	35	74	25	51	82	41	47	76	49	72	26	47	18	85	43	77	68	49	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-260.747788859971195	-269.798632240422535	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997153669348076	2	4	3	7	5	6	10	7	8	10	11	11	9	9	12	8	11	13	11	8	10	15	12	17	11	10	12	12	9	11	11	12	14	13	12	14	15	12	14	13	13	12	14	12	15	14	17	12	13	13	13	13	15	14	16	16	15	13	12	17	14	14	17	14	20	15	16	14	16	10	17	12	15	15	20	19	18	18	17	19	18	14	17	21	19	24	17	21	18	0	3	1	6	3	2	6	6	6	8	14	13	20	6	11	3	26	31	14	8	8	58	7	25	29	8	10	9	4	14	70	7	19	30	31	27	49	4	25	26	35	26	50	10	43	72	62	13	30	59	35	42	18	17	37	54	18	48	11	37	29	17	53	42	78	68	37	14	52	16	54	21	43	52	39	37	71	69	37	71	22	72	57	89	83	79	7	85	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-263.227193843736018	-272.278037224187358	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992915168524438	2	5	4	8	6	7	8	7	7	11	9	10	10	9	12	10	12	11	10	13	11	15	11	17	12	10	12	12	10	11	11	13	13	12	10	13	12	13	13	11	14	12	15	13	16	14	15	14	14	16	15	12	15	14	16	17	13	15	13	17	14	16	16	15	20	17	15	16	16	12	16	15	15	14	12	18	18	16	17	19	19	18	14	21	17	19	19	17	20	0	3	1	3	1	2	2	5	2	19	6	6	9	9	30	11	21	19	11	30	12	36	26	50	12	7	13	11	6	26	6	23	52	30	4	37	16	35	35	19	70	40	28	21	54	20	46	57	59	47	19	23	17	27	38	59	34	36	42	64	70	53	51	38	81	57	38	36	64	29	58	32	52	57	40	51	69	10	58	71	47	22	12	77	36	71	60	46	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-262.976305412854970	-272.027148793306310	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987843650329099	1	3	3	6	6	5	10	7	8	10	13	11	10	8	13	10	10	13	12	12	12	15	12	17	11	10	10	11	12	12	11	12	15	13	11	11	15	12	14	14	14	13	14	9	12	12	16	13	14	15	15	16	14	15	16	16	14	14	13	17	11	17	15	14	20	16	13	16	15	16	12	16	15	17	19	19	15	16	16	12	18	18	15	19	19	24	19	20	19	0	1	1	6	2	3	8	4	6	6	20	26	14	5	80	14	9	32	28	17	28	58	36	52	9	9	14	13	14	16	13	31	42	25	27	13	35	27	31	59	48	10	21	14	10	16	34	80	20	59	15	50	32	58	77	40	20	17	35	37	17	39	16	46	24	39	31	69	48	67	13	73	26	80	70	24	32	41	57	16	55	74	20	57	79	52	24	68	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-267.498829559558317	-276.549672940009657	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985053715846235	1	4	3	7	5	7	11	7	9	10	11	10	10	8	12	9	11	12	12	10	10	14	10	17	10	12	12	13	11	12	9	12	14	12	11	14	12	13	15	14	15	11	15	14	13	12	15	12	14	16	15	13	15	15	17	16	14	15	14	17	15	15	16	16	21	16	16	12	14	14	16	13	14	16	19	13	14	19	16	18	18	17	17	12	18	19	20	19	20	0	3	1	5	1	3	12	5	8	14	20	4	31	2	11	8	25	42	31	4	31	11	14	57	6	10	21	7	13	10	8	35	35	8	23	27	25	27	40	18	40	25	52	34	27	14	7	7	7	69	33	84	22	18	54	20	30	28	27	61	77	34	58	51	81	46	59	25	19	37	62	15	10	59	77	19	48	71	52	82	63	41	71	14	51	39	63	24	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-259.702646242734545	-268.753489623185885	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976681940678350	1	3	5	8	6	7	10	8	10	10	12	11	9	10	12	9	12	10	10	12	11	14	12	17	8	11	11	13	10	11	13	12	14	13	11	10	15	11	14	12	14	12	14	11	14	13	16	14	13	14	15	15	13	13	16	17	15	14	14	15	14	16	15	13	18	17	16	16	16	16	15	17	14	18	16	17	19	17	18	20	19	16	18	20	18	23	17	15	21	0	1	2	3	3	2	8	6	25	8	19	16	8	13	27	8	21	6	8	9	10	34	9	31	5	19	16	20	4	9	11	36	20	35	8	8	43	14	11	44	9	9	64	16	15	36	54	7	17	18	17	29	21	44	54	61	54	31	11	58	40	11	73	42	82	71	60	57	49	54	9	46	19	75	59	37	47	82	75	75	62	53	9	78	55	67	33	43	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-259.765755420078960	-268.816598800530301	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990881962300806	2	4	3	7	6	7	7	5	9	10	12	10	9	9	13	10	11	13	11	12	11	13	11	16	11	12	11	9	12	11	11	12	14	12	11	13	14	13	13	14	13	8	11	9	13	10	16	15	12	14	14	16	15	15	17	16	15	14	14	17	15	15	16	15	20	17	14	15	15	16	17	17	14	17	19	18	19	16	16	20	15	19	17	21	18	22	20	20	20	0	1	1	2	8	8	5	3	7	28	46	13	42	4	25	28	13	30	44	35	12	25	28	54	12	14	8	6	46	7	9	12	49	46	9	17	13	43	19	22	31	6	4	42	21	9	57	39	30	20	45	67	10	38	68	69	37	32	41	70	22	13	59	73	77	62	29	35	22	15	40	41	36	58	74	18	78	69	23	69	40	83	61	71	36	87	74	15	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-257.927863344507955	-266.978706724959295	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993485560839590	1	4	4	7	6	7	11	7	8	11	11	11	9	9	10	9	11	10	11	13	11	14	11	15	12	10	11	12	10	11	12	13	14	12	12	13	15	14	13	13	13	12	15	13	16	12	16	15	13	16	15	14	14	13	16	12	16	13	14	15	14	17	15	16	19	15	17	16	15	14	16	17	16	14	16	20	19	18	18	20	19	16	18	20	18	19	14	19	18	0	1	1	3	3	5	13	2	2	14	5	14	6	6	16	2	4	8	18	34	13	25	26	36	21	13	15	29	9	26	30	28	11	29	29	28	32	15	13	56	25	15	58	7	87	18	53	28	31	59	52	26	17	27	61	21	48	23	46	53	31	63	36	30	51	26	12	59	70	42	54	48	15	25	33	81	48	57	75	86	47	58	45	88	73	55	42	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-275.152262928588755	-284.203106309040095	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990116443294746	1	5	4	8	6	5	9	7	10	11	12	10	9	8	10	10	12	11	12	12	11	15	7	18	12	10	12	13	9	11	13	12	15	13	13	14	14	14	15	14	15	11	14	14	16	14	16	13	15	16	13	14	14	15	15	16	15	13	15	15	13	14	15	16	18	16	16	17	16	12	12	16	13	17	17	19	14	19	17	11	19	19	16	20	16	21	18	21	18	0	3	1	2	3	3	8	2	8	5	16	23	4	5	13	13	4	16	23	15	16	31	2	47	16	29	10	32	8	29	19	21	43	71	42	32	80	58	31	11	48	14	27	35	39	34	57	17	58	63	21	51	48	12	46	22	61	23	31	61	19	35	58	62	66	39	38	72	73	42	7	57	80	50	85	43	58	35	57	2	74	34	37	87	6	72	48	45	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-256.923864627795922	-265.974708008247262	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994992718431827	2	4	5	7	3	6	11	7	8	11	12	10	9	10	12	11	11	13	12	9	11	14	12	16	11	12	12	13	11	10	12	12	14	13	13	10	14	11	13	13	14	13	11	14	14	11	15	15	13	15	13	15	13	15	16	10	15	15	14	13	12	16	16	16	19	16	15	16	17	16	15	16	15	17	18	17	18	18	15	19	18	18	15	20	20	21	20	21	22	0	5	5	3	1	1	13	3	4	6	56	13	4	13	17	4	9	27	38	4	14	15	25	44	3	46	38	23	56	3	16	13	31	29	7	4	34	20	20	12	39	10	36	56	23	30	51	26	17	51	26	33	27	18	34	6	40	22	10	21	46	45	33	71	75	51	33	50	52	60	45	33	22	58	18	49	48	74	60	68	68	69	45	50	64	85	75	80	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-263.754377835534058	-272.805221215985398	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967427707039719	2	4	4	6	3	7	9	6	9	7	9	10	9	9	13	11	11	12	11	13	5	11	10	17	10	8	12	13	10	11	12	13	15	12	13	14	15	12	13	13	15	13	15	14	16	13	17	14	14	16	12	11	15	14	17	16	11	15	14	16	13	17	16	16	20	13	17	16	15	13	14	16	13	17	20	20	15	18	17	19	19	17	17	19	18	23	21	19	20	0	1	1	21	1	1	6	3	6	21	26	3	4	21	17	11	11	29	21	31	3	14	14	39	7	6	25	30	7	14	29	12	39	7	34	51	46	25	13	57	54	16	31	40	71	16	66	17	28	43	14	25	46	70	53	39	26	34	27	41	57	42	71	28	88	57	59	46	71	22	35	49	23	72	79	53	54	30	60	67	55	56	37	63	43	87	85	78	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-282.735299772933445	-291.786143153384785	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996337562249688	2	5	4	7	4	7	8	6	7	9	11	10	9	9	9	10	6	13	10	12	10	12	11	18	9	11	9	13	12	11	13	10	13	12	13	13	15	13	12	8	14	12	14	12	15	11	13	15	12	16	15	15	15	9	14	14	14	13	13	15	13	16	16	15	17	16	15	16	17	15	12	17	16	18	20	17	18	17	17	18	17	18	18	18	17	18	20	20	15	0	3	1	17	1	8	8	5	3	8	21	13	4	40	3	27	2	19	27	16	40	21	16	72	6	14	8	11	25	13	39	9	39	27	34	19	23	71	15	9	18	25	58	23	61	9	23	35	30	56	55	47	12	17	25	34	31	23	20	12	71	41	60	71	44	56	22	42	71	18	32	31	61	72	89	48	76	67	44	73	68	42	65	73	31	53	86	74	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-263.298318325836817	-272.349161706288157	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993066560342579	2	5	3	8	4	6	10	7	9	8	13	11	9	10	10	8	12	13	11	13	12	13	12	13	10	9	10	12	11	12	12	13	10	12	10	14	14	12	15	14	11	11	14	13	15	12	15	14	13	14	13	16	14	13	15	17	16	14	15	16	15	16	17	15	20	17	14	16	15	16	16	14	15	17	19	18	13	17	16	17	16	11	15	19	16	24	18	21	21	0	3	1	6	1	3	13	2	8	8	19	26	8	4	9	8	27	19	16	7	82	19	29	33	10	6	8	12	26	9	25	21	10	33	4	19	34	25	20	20	7	26	34	19	46	12	58	34	14	19	21	36	18	12	53	72	61	38	14	44	44	83	62	77	67	52	21	61	18	27	30	82	21	39	74	63	17	61	24	73	43	15	54	79	24	88	47	58	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-270.030066339099506	-279.080909719550846	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990594585319616	2	5	5	8	6	7	9	7	9	10	12	9	9	10	12	11	9	12	11	13	11	13	12	18	10	10	11	13	11	12	11	12	14	12	11	12	14	12	12	14	13	13	15	13	13	13	16	10	13	9	14	16	13	13	16	17	15	15	12	16	13	16	16	16	21	15	15	16	13	11	16	15	15	17	20	12	15	14	14	19	18	19	16	21	17	21	16	18	20	0	1	1	3	3	5	6	2	3	50	35	6	4	4	25	26	6	48	13	35	17	23	14	85	13	50	7	59	6	26	7	4	76	35	8	10	41	4	12	23	36	35	48	10	70	39	33	5	76	5	17	53	26	11	37	37	69	44	13	54	21	42	58	32	24	20	44	54	27	13	35	34	19	71	87	48	33	34	17	81	68	64	40	81	52	82	58	71	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-267.945010917109869	-276.995854297561209	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999488544060001	0	4	2	8	4	6	11	7	10	10	12	10	7	9	11	11	11	11	11	10	10	14	12	16	9	8	12	13	10	11	13	12	14	13	12	13	13	12	13	10	15	13	13	13	15	14	17	13	15	15	14	14	14	13	15	16	15	14	15	15	12	16	17	13	14	17	17	17	15	11	17	15	15	16	17	18	16	19	17	20	13	18	15	20	18	21	21	19	19	0	3	1	8	1	2	40	5	25	26	30	13	2	6	10	10	10	14	4	26	8	35	19	51	26	8	9	30	4	14	18	13	19	23	30	10	20	21	21	26	28	25	25	23	23	64	39	9	27	22	44	38	18	35	64	50	12	29	37	48	40	52	73	61	36	83	25	57	31	29	83	58	46	30	62	68	60	47	45	67	7	50	53	82	66	47	60	63	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-258.584010296092458	-267.634853676543798	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985548817738962	1	2	5	8	4	5	11	7	7	10	13	11	10	10	12	9	9	13	9	13	8	15	6	17	11	11	10	11	11	12	12	11	14	11	12	12	14	14	14	13	15	11	15	13	16	12	17	13	14	14	14	15	8	14	17	17	16	15	15	13	15	17	13	14	21	16	16	15	13	15	15	16	16	16	19	20	18	17	18	20	16	15	17	20	19	19	19	19	21	0	1	2	9	2	5	19	6	23	8	7	14	4	4	14	8	9	25	21	42	23	28	6	49	27	19	19	9	17	21	32	16	63	17	12	25	29	48	35	25	51	4	30	25	37	34	73	30	44	11	18	7	9	31	74	22	41	51	37	34	40	45	42	13	84	59	50	44	35	11	13	37	69	61	24	41	73	71	33	59	37	35	50	47	77	77	82	45	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-252.646448142537054	-261.697291522988394	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993292905811739	2	5	3	8	4	6	11	7	8	9	12	11	10	3	12	10	12	13	10	13	11	15	11	18	12	9	10	13	11	11	13	12	14	8	12	13	14	14	15	12	14	13	15	14	14	13	17	15	15	15	13	15	14	14	15	17	15	14	12	16	13	16	16	14	20	15	17	17	16	13	14	16	16	17	19	17	17	18	17	19	15	16	18	21	19	20	16	20	21	0	14	1	6	1	3	34	5	8	8	23	13	2	1	23	9	34	40	26	21	26	42	34	82	23	4	10	23	26	9	10	16	35	6	10	26	25	12	35	7	25	12	18	36	15	30	73	46	58	71	7	58	28	7	33	54	35	30	27	43	17	37	38	25	81	29	60	57	7	15	20	64	58	73	67	22	50	73	49	52	15	61	64	86	46	78	35	78	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-260.355681032446228	-269.406524412897568	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994835091610530	2	4	5	8	5	7	10	7	9	8	12	11	7	11	13	9	10	10	11	10	10	15	10	17	12	10	11	9	7	11	13	12	15	11	12	12	15	14	15	13	14	12	14	13	15	14	13	14	14	17	9	16	15	14	17	16	15	14	14	14	12	17	15	13	17	12	16	12	16	16	17	14	13	17	19	18	17	19	16	19	18	17	16	19	19	22	19	20	21	0	1	1	3	2	3	9	2	29	6	30	51	3	9	7	3	16	51	28	16	13	27	4	22	28	4	28	10	3	4	25	14	47	7	10	7	34	61	38	66	64	14	61	35	35	66	14	61	44	60	6	17	73	30	69	44	44	25	7	64	30	37	54	61	39	29	44	16	28	49	40	36	66	79	50	48	83	50	43	76	67	33	53	76	24	85	70	24	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-272.956995292611794	-282.007838673063134	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975682488616937	2	5	4	7	5	5	11	8	10	9	13	10	9	10	13	9	11	12	12	12	12	15	9	15	11	12	11	12	12	11	13	13	15	10	13	13	13	12	15	14	12	13	11	12	14	14	16	15	13	16	10	16	14	13	17	12	16	13	12	13	15	16	15	16	21	15	17	15	16	16	16	15	16	16	20	18	17	17	13	19	17	19	11	20	20	22	21	15	21	0	3	1	3	3	3	51	3	10	4	30	6	4	16	43	6	23	13	4	34	17	54	6	37	16	7	23	8	51	16	12	28	26	16	41	13	17	7	15	54	16	43	8	17	26	4	46	60	14	37	23	33	49	21	70	12	19	30	17	25	17	36	35	88	84	54	69	58	22	61	66	49	59	53	76	81	74	21	59	73	71	71	8	77	82	84	72	28	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
