"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"1cabb21e00","zuper",89,0.693181818181818,0.651491477272727,1.02844101123595,NA,1,1,0.0119441249513069
