step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-515.751787706901951	-522.607275657861351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624523958122511	-1	-2	1	2	3	1	3	5	4	4	6	5	6	6	3	6	5	5	8	6	7	8	5	7	7	8	8	8	8	10	9	11	9	8	10	10	10	11	10	10	10	11	10	12	12	12	10	12	13	13	15	15	14	14	15	15	14	15	14	15	17	15	17	19	18	19	17	20	19	19	17	18	21	20	20	20	20	21	19	20	19	21	21	22	23	23	25	23	25	25	24	2	0	1	1	6	2	2	15	3	7	3	4	7	18	3	8	9	7	15	3	14	15	15	8	14	15	11	17	17	9	21	36	21	16	20	19	34	34	19	28	20	17	34	36	36	34	20	43	30	34	36	45	45	38	34	49	50	38	42	45	51	36	50	59	71	52	59	71	63	65	52	59	65	65	70	72	69	72	71	69	52	72	80	64	77	82	80	67	80	84	80	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	3	2	1	2	1	1	1	2	1	2	2	3	1	1	1	1	3	1	2	2	1	1	1	3	1	1	1	2	2	1	2	2	2	2	1	1	4	1	1	3	2	2	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	3	2	1	3
5500	-504.601500145795058	-511.456988096754458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624525447533914	0	-1	2	1	5	3	3	3	4	4	7	6	6	5	4	5	6	4	5	6	7	8	6	6	6	6	8	7	7	9	8	10	9	7	11	10	10	11	10	10	9	11	9	11	12	11	11	12	13	13	14	15	14	13	14	16	13	15	14	12	16	16	17	17	17	18	21	20	19	19	17	19	21	20	20	18	20	22	20	20	20	21	21	22	22	23	24	24	25	25	25	2	0	1	1	6	2	2	3	3	7	12	4	7	2	8	8	9	7	15	3	14	19	15	8	18	15	34	17	17	11	7	19	14	16	11	23	34	34	27	28	20	29	34	23	44	27	41	37	35	43	36	60	60	34	43	35	38	50	42	23	51	51	57	59	36	65	64	71	63	53	45	64	71	65	70	64	69	64	66	63	66	72	63	64	77	67	69	86	87	84	80	1	1	2	1	1	2	2	1	1	1	1	3	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	3	2	2	2	1	2	1	2	2	2	1	2	1	1	1	2	2	2	1	3	2	3	1	1	2	3	2	1	2	1	3	1	2	1	1	3	2	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	2
6000	-492.182528637627286	-499.038016588586686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716472142293979	0	-1	2	2	4	2	2	4	4	2	5	5	5	6	5	6	6	4	7	6	6	7	6	8	7	6	8	7	8	9	9	9	10	7	10	9	10	11	10	10	11	11	9	10	12	11	11	12	12	13	14	14	15	12	15	15	15	15	15	16	18	17	18	17	17	16	19	21	19	20	18	19	19	19	21	20	21	22	20	20	21	21	22	22	23	24	25	23	26	26	26	2	0	1	1	2	2	2	3	3	2	3	4	5	18	8	8	9	7	15	3	5	8	15	8	18	15	34	17	17	20	21	15	31	8	20	23	34	27	27	28	30	29	27	36	36	37	11	43	35	38	45	45	45	37	48	20	50	50	42	23	51	66	57	59	60	45	59	66	63	65	45	64	71	66	71	59	69	64	66	63	70	72	80	82	77	82	83	84	80	88	87	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	3	2	1	1	1	2	2	1	1	4	1	1	2	4	2	1	1	1	1	2	2	3	1	2	2	1	1	1	2	3	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1
6500	-526.183449743647884	-533.038937694607284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650152476123053	0	-1	2	1	3	4	4	3	4	4	4	5	6	5	4	6	6	2	6	6	6	7	6	8	6	9	9	7	8	9	8	10	9	9	10	8	10	7	10	10	11	11	10	10	12	12	12	12	12	12	14	14	13	14	14	15	15	15	15	15	18	14	16	18	17	18	21	19	19	19	19	19	20	20	17	21	21	22	20	20	20	21	22	22	23	24	24	25	25	26	25	2	0	1	1	2	2	18	3	3	5	3	4	6	18	8	8	9	2	15	3	7	15	15	19	5	19	38	17	17	11	14	8	21	38	11	23	38	8	34	28	35	29	22	36	23	37	41	43	35	32	36	45	45	37	48	49	34	38	42	45	62	36	57	42	45	52	72	45	63	75	52	42	65	52	45	64	69	72	71	69	66	72	80	64	63	82	85	84	80	82	87	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	3	2	3	1	1	4	2	2	2	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	2	3	4	2	1	2	3	1	4	2	2	1	3	2	1	2	3	2	4	3	1	1	2	1	1	1	1	1	2	3	1	1	2	2	2	1
7000	-482.490671917048360	-489.346159868007760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675182855038518	1	-1	2	2	3	2	3	3	4	4	6	5	6	5	5	5	6	5	8	6	7	7	7	7	6	9	7	7	7	9	8	10	10	8	10	10	10	11	10	9	10	12	11	12	13	10	8	13	13	12	14	15	15	14	14	15	12	15	15	15	18	15	17	18	17	19	20	21	19	20	18	19	20	20	21	19	21	22	21	20	20	21	21	23	23	24	26	25	26	24	25	2	0	1	1	2	2	6	3	3	2	3	4	6	7	8	8	9	7	15	3	18	15	15	16	7	19	20	17	17	16	21	15	25	27	20	23	27	27	27	28	47	29	34	36	36	34	20	43	20	37	36	51	45	38	48	49	39	50	42	45	51	45	38	29	45	52	59	70	63	65	52	59	65	66	66	59	69	67	66	63	66	67	80	82	77	82	80	84	80	84	80	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	1	2	3	1	2	1	1	2	1	1	1	2	1	1	2	1	3	5	2	2	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	4	1	3
7500	-557.941977572823930	-564.797465523783330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604319570495718	0	-2	1	2	4	4	3	3	4	3	6	6	6	4	3	5	6	5	7	6	8	7	5	7	7	8	6	7	7	9	9	11	8	8	9	9	9	10	10	10	10	12	10	11	11	12	11	12	12	12	14	14	15	10	15	16	14	15	16	14	17	16	16	18	17	18	21	20	19	19	18	18	19	20	21	19	21	23	20	20	20	21	21	22	22	23	24	25	26	26	25	2	0	1	1	2	7	2	3	3	2	3	4	6	2	3	8	9	14	8	1	7	15	15	16	14	22	8	17	9	11	10	22	25	27	19	23	34	27	34	28	11	29	16	34	36	27	41	43	35	38	36	45	44	37	46	35	50	38	42	45	51	51	46	42	45	51	59	71	63	65	60	59	65	52	70	59	69	72	60	63	66	72	80	67	77	82	63	84	80	84	80	1	1	1	1	2	1	2	1	2	2	2	2	1	3	1	1	2	1	3	3	2	2	1	1	1	1	2	1	2	2	3	3	1	1	2	2	1	2	1	2	2	3	3	1	1	2	1	1	2	1	2	2	2	1	2	3	1	3	2	2	2	1	2	4	3	2	3	2	2	1	2	2	1	3	1	1	1	2	2	2	1	1	1	1	1	1	4	2	2	2	2
8000	-525.754659538846795	-532.610147489806195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632631198590157	0	-1	1	1	5	2	3	2	4	3	6	5	5	6	5	5	6	5	7	6	8	7	7	6	6	9	8	8	8	8	8	9	9	8	11	10	10	10	11	11	11	12	10	9	12	13	9	11	13	13	14	14	15	14	14	13	13	15	16	16	18	17	17	15	16	18	20	21	20	20	19	20	20	19	20	21	19	20	20	19	20	22	21	22	22	24	26	24	24	26	25	2	0	1	1	2	2	2	3	3	2	3	4	6	18	8	8	9	7	15	3	5	16	16	16	10	15	11	17	17	3	25	15	25	15	11	23	27	27	43	28	47	29	34	16	36	43	20	43	35	38	44	45	52	38	43	20	37	37	42	45	51	51	57	42	52	52	59	60	63	65	65	64	65	65	66	72	63	59	66	50	66	78	80	67	77	72	69	84	69	88	69	1	1	1	1	4	1	2	1	1	2	3	2	2	1	1	2	1	1	1	3	2	1	1	1	3	2	1	1	1	3	1	2	2	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	3	2	2	2	3	2	2	2	1	1	2	3	2	2	2	2	2	2	2	1	1	1	2	1	4	1	1	1	1	2	2	3	1	2	1	3
8500	-534.837350514043123	-541.692838465002524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586871852425541	0	-1	1	1	5	4	3	3	4	3	5	6	6	6	5	6	6	4	6	6	7	7	7	6	6	8	8	8	8	9	9	10	9	9	10	9	11	9	11	10	10	12	10	11	12	12	11	12	13	13	14	14	15	14	13	15	14	16	15	14	19	17	16	15	16	19	20	21	19	18	16	20	20	20	20	19	20	20	18	20	19	20	22	22	22	24	25	24	25	25	26	2	0	1	1	10	2	2	3	3	2	8	4	5	18	8	8	9	7	15	11	7	19	15	8	18	15	8	17	17	20	21	19	21	11	11	15	38	27	38	28	11	29	27	26	23	38	20	43	35	46	45	45	45	16	37	49	34	50	42	45	71	51	57	42	52	52	64	66	63	65	52	64	70	52	65	59	69	59	52	63	71	64	69	82	77	82	80	84	69	84	69	1	1	1	1	2	3	2	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	3	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	3	1	2	1	2	1	2	1	1	1	1	1	2	3	1	2	1	1	2	2	3	2	2	1	2	2	2	1	3	2	1	2	2	1	1	3	1	4
9000	-522.190811581419666	-529.046299532379066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673284645892576	0	-1	2	1	5	3	3	4	4	5	6	5	6	6	5	5	6	5	6	5	8	7	6	7	6	8	7	8	7	8	7	10	10	8	8	8	10	11	10	10	8	11	9	11	12	12	12	10	14	13	11	14	14	14	13	15	14	16	14	15	19	16	17	18	17	18	21	21	19	18	18	20	19	20	20	20	21	23	20	21	21	20	22	22	23	23	25	23	25	25	25	2	0	1	1	6	2	2	3	3	7	20	4	6	18	8	8	9	2	15	3	7	15	15	16	7	15	16	17	17	20	25	19	21	27	20	23	27	8	11	28	11	29	34	36	51	26	41	43	35	38	36	45	45	39	38	35	38	50	42	45	65	51	57	59	45	45	59	60	38	52	52	59	70	73	70	59	69	67	60	63	66	64	69	72	77	82	80	64	63	88	80	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	3	2	1	1	2	1	2	1	2	2	1	4	1	1	1	1	2	1	3	2	2	2	2	1	1	1	1	3	3	3	2	3	2	3	3	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	2	5	1	2
9500	-552.195576776104303	-559.051064727063704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655418136728814	0	-1	2	2	2	5	3	3	4	3	6	5	6	7	5	5	6	6	7	5	8	7	7	7	6	9	8	8	7	9	7	11	10	7	10	10	11	10	11	10	9	11	10	11	12	12	10	13	14	13	15	14	15	14	15	15	14	14	15	15	18	16	17	18	18	18	20	20	19	19	19	19	21	18	20	19	21	22	20	20	19	21	19	22	22	23	22	23	25	25	25	2	0	1	1	2	7	2	3	3	5	3	4	7	5	8	8	9	2	15	3	31	11	20	16	5	15	34	17	17	20	18	15	18	16	30	30	38	27	38	28	11	47	27	36	23	27	20	43	30	37	36	36	45	38	48	30	38	27	42	45	52	52	57	59	60	52	42	60	57	52	52	42	66	52	71	59	69	64	66	63	65	64	63	42	77	59	80	78	87	84	87	1	1	1	2	1	1	2	1	2	1	3	2	2	2	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	2	1	1	1	3	2	4	1	3	1	2	2	2	2	1	2	3	3	2	1	2	1	3	2	2	2	4	2	3	2	2	3	2	2	1	2	1	2	1	2	1	2	1	4	1	3	2	1	3	1	2
10000	-513.440875205407906	-520.296363156367306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600791992389986	1	0	2	2	4	4	3	4	5	5	6	5	6	6	5	6	6	5	8	6	8	8	6	8	7	9	7	7	7	8	7	10	9	9	11	10	10	10	10	10	11	11	10	12	12	12	10	12	14	12	14	15	14	14	14	14	14	15	15	16	17	16	18	18	18	18	21	20	19	19	17	19	20	20	21	20	21	23	21	19	20	21	21	23	23	21	23	24	25	25	26	2	0	1	1	2	2	2	3	3	5	3	4	6	7	8	15	9	2	15	8	14	15	15	11	7	8	11	17	17	20	7	22	25	27	30	23	34	27	19	28	11	29	19	36	36	26	11	43	35	39	45	45	45	46	48	35	37	50	42	51	52	51	50	59	44	45	72	66	63	66	45	59	65	52	66	42	69	72	65	63	65	64	63	86	77	59	80	84	87	88	87	1	1	1	1	2	2	2	2	1	1	3	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	4	2	2	3	2	1	1	1	3	1	1	1	1	4	1	2	2	1	2	2	1	1	2	3	2	1	2	1	2
10500	-488.542824363925945	-495.398312314885345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651395415208942	0	-1	2	2	4	4	2	3	4	3	6	5	6	6	4	5	6	4	8	6	7	8	6	7	6	9	7	8	8	8	9	10	10	9	10	9	10	9	11	9	10	11	11	11	12	12	11	13	12	12	14	15	14	12	15	16	15	15	15	16	19	16	16	18	17	18	20	20	19	19	18	16	21	21	19	20	21	22	21	21	21	20	20	22	22	24	25	25	25	23	24	2	0	1	1	10	7	2	3	3	2	3	4	6	18	8	8	9	7	15	3	14	15	15	8	18	19	16	17	17	11	21	19	14	27	30	19	34	27	38	17	30	29	37	23	36	37	41	43	30	34	36	51	45	37	48	49	50	37	42	45	51	44	57	42	52	52	72	71	63	65	52	42	65	70	65	72	69	67	60	69	66	64	63	82	77	82	80	84	80	84	80	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	2	1	1	1	1	2	1	3	3	3	2	3	1	4	1	2	2	1	2	1	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1
11000	-527.783300766843354	-534.638788717802754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537254083554720	0	-1	2	1	3	5	3	4	4	4	7	5	6	6	5	6	5	5	6	6	7	8	7	8	7	7	7	6	7	10	9	10	9	9	11	9	9	8	10	11	8	12	10	11	12	12	11	13	13	12	13	14	15	14	13	16	14	15	15	15	17	16	17	18	18	18	20	21	19	20	17	16	21	21	19	20	20	22	19	20	21	20	21	22	23	23	24	23	26	25	25	2	0	1	1	2	5	2	3	3	5	3	4	18	18	8	8	9	7	15	3	18	19	19	8	18	15	8	17	17	3	18	27	21	27	20	23	11	27	27	28	20	29	38	36	36	37	41	37	20	37	23	45	51	34	43	35	50	50	42	45	52	51	58	42	71	45	72	45	57	52	53	42	75	71	65	42	69	72	52	63	71	64	80	82	77	82	80	67	91	84	87	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	2	2	1	2	3	1	1	1	2	2	1	2	2	1	2	1	2	2	3	2	3	2	1	2	1	2	1	2	2	1	2	2	1	3	1	2	2	4	2	4	1	2	1	2	1	3	1	2	2	1	2	1	1	1	2	2	2	2	1	1	1
11500	-485.395262391595509	-492.250750342554909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702951824599208	0	-1	2	2	2	5	3	3	4	4	4	5	7	4	5	5	6	5	7	6	8	7	7	8	7	9	9	7	7	8	7	11	9	7	11	9	10	11	10	9	10	10	10	11	12	12	11	12	14	12	12	14	14	13	14	15	14	16	15	15	18	17	17	18	17	16	21	19	18	20	16	19	20	21	20	20	19	22	20	20	20	21	21	22	22	22	24	25	24	25	26	2	0	1	1	2	14	2	3	3	5	3	4	6	7	8	8	9	7	15	11	31	16	16	34	18	34	34	17	17	11	18	8	25	8	30	23	34	27	34	28	30	17	34	36	36	32	30	43	30	38	36	45	45	46	43	35	27	50	42	52	52	66	57	42	71	45	64	60	58	65	52	59	65	65	71	72	63	67	60	63	66	72	80	82	77	82	80	84	69	84	89	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	2	1	2	1	2	1	1	2	1	1	1	1	3	1	3	1	2	1	1	1	2	2	3	2	2	1	1	1	2	3	1	2	1	2	1	2	2	2	1	2	2	1	1	1	2	2	2	1	1	1	2	1	2	2	2	1	1
12000	-509.881023082449360	-516.736511033408760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625312380786246	0	-1	2	1	5	3	3	3	4	5	6	3	6	6	5	5	6	5	8	6	6	7	6	8	4	7	8	8	8	8	8	10	9	7	11	9	11	11	11	11	9	11	10	11	12	13	12	13	12	13	14	14	14	12	15	15	14	15	15	15	18	17	18	18	17	18	19	19	19	18	18	18	20	20	20	18	21	22	20	21	20	21	21	23	21	23	26	24	24	24	26	2	0	1	1	2	2	2	3	3	6	1	4	6	18	8	8	9	7	15	3	25	15	15	8	7	16	34	17	17	3	21	15	21	8	30	23	27	34	34	28	11	29	34	36	19	38	41	38	20	30	36	45	45	38	48	49	50	27	42	45	52	51	57	42	60	60	59	60	63	65	60	42	65	71	71	59	63	76	71	69	66	64	69	82	63	82	80	84	80	84	89	1	1	1	1	2	1	2	1	1	1	3	2	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	3	1	2	2	2	2	2	2	2	3	3	1	1	2	1	1	1	2	1	3	3	2	1	1	1	2	2	1	3	1	2	2	1	2	3	1	2	2	2	1	1	2	3	2	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	1
12500	-560.852340965166491	-567.707828916125891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533420467288774	1	0	2	2	4	4	3	4	5	3	7	5	7	7	5	6	6	4	7	6	7	7	6	8	6	9	7	8	7	9	8	10	9	7	11	9	10	10	11	10	9	11	9	11	13	13	9	11	12	13	13	13	15	12	14	14	14	15	16	15	18	17	17	19	17	18	20	21	19	19	17	20	20	19	20	21	21	22	19	19	20	21	21	23	23	23	22	24	26	26	25	2	0	1	1	2	2	2	3	3	2	3	4	25	25	8	8	9	10	15	3	5	15	15	34	18	15	8	17	17	20	21	8	21	8	11	23	27	27	27	28	3	29	27	36	23	38	20	43	11	54	32	36	36	38	48	35	50	34	42	45	51	60	32	42	45	53	59	52	63	45	52	59	66	71	65	59	80	42	60	39	52	67	80	82	69	64	63	84	87	78	87	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	3	2	2	2	1	1	2	2	1	4	2	1	1	3	2	2	2	2	1	2	2	2	2	1	2	1	4	3	1	2	1	3	3	2	2	2	3	2	3	2	2	1	1	2	3	1	6	2	3	4	1	1	1	2	4	2	1	2	2	2
13000	-510.869831421859999	-517.725319372819399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658522793026908	0	-1	1	1	4	4	3	2	4	3	6	5	7	6	4	5	6	5	6	3	8	8	6	7	7	8	8	8	8	9	9	8	9	7	11	9	10	11	10	9	10	10	10	11	12	12	11	12	13	14	14	15	15	13	15	15	14	15	16	15	18	17	16	17	17	19	20	20	19	19	19	17	21	21	21	19	21	23	19	20	20	21	22	22	23	24	24	24	25	25	25	2	0	1	1	2	2	2	3	20	2	20	4	5	5	8	15	9	10	16	3	14	19	15	16	7	19	34	17	17	11	7	19	21	19	30	23	34	34	27	28	20	29	34	36	36	34	11	38	35	38	36	36	45	46	37	49	46	37	42	45	51	51	57	42	60	23	72	79	63	65	65	59	70	66	52	59	63	67	45	69	71	72	80	82	69	82	80	84	80	88	87	1	1	1	1	2	3	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	3	1	1	3	1	1	1	2	4	2	1	1	2	3	2	2	1	2	2	1	3	3	2	2	2	1	3	1	7	2	1	2	1	1	1	1	1	2	1	2	3	2	1	1	2	1	1	2	2	2	2	2	1	1
13500	-483.751773892352162	-490.607261843311562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744286316441576	0	-1	3	2	2	4	3	5	4	5	7	5	4	6	4	6	6	5	7	6	7	8	5	7	7	8	9	8	6	8	9	10	9	7	9	10	10	10	11	10	9	10	10	12	13	12	11	11	11	13	14	14	14	13	14	15	14	15	15	15	19	17	16	16	16	18	20	19	19	20	19	19	19	21	20	21	21	22	21	21	20	20	21	22	23	23	24	24	24	25	26	2	0	1	1	2	5	5	15	3	5	20	4	2	18	3	8	9	7	15	3	18	19	15	16	7	15	34	17	9	20	18	26	21	8	11	23	34	34	43	28	11	29	27	36	23	37	41	43	35	27	36	44	45	38	38	49	38	50	42	45	51	51	57	59	52	52	64	60	63	65	51	64	60	65	71	72	69	72	61	69	66	59	69	67	77	82	80	84	80	84	89	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	3	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2
14000	-519.605905152150171	-526.461393103109572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665089252848935	1	0	2	2	4	4	3	3	4	5	6	4	6	6	5	5	6	5	8	6	7	8	6	7	5	7	9	8	8	9	9	11	8	8	10	9	11	10	10	10	10	11	11	11	12	13	12	12	12	14	14	14	14	13	14	16	14	14	16	15	17	16	16	17	16	17	21	19	20	19	18	19	20	19	20	20	21	22	20	19	21	21	22	21	23	22	26	24	23	25	24	2	0	1	1	7	7	2	3	3	7	3	4	6	25	8	8	9	2	16	3	18	8	15	15	7	15	34	17	17	20	21	15	21	8	11	23	27	34	34	28	20	29	19	36	36	37	35	27	35	32	45	36	45	15	43	49	27	37	42	45	51	51	34	59	52	60	64	66	63	66	51	59	70	65	74	59	69	67	68	63	71	59	80	72	77	64	69	84	69	88	80	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	2	3	2	1	2	1	1	2	1	2	1	3	1	1	2	1	2	1	2	1	3	2	2	3	1	1	2	2	1	3	1	1	1	3	1	3	1	1	2	1	2	1	2	1	1	1	1	1	4	2	1	2	2	3	2	1	1	3
14500	-530.790887171003419	-537.646375121962819	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614725700640384	0	-1	2	2	4	5	2	4	5	3	6	5	7	6	3	6	7	4	5	7	6	6	6	6	5	8	8	8	7	9	9	10	8	7	11	9	11	11	11	10	10	11	10	12	12	10	12	11	13	12	14	15	14	13	14	16	15	15	15	13	17	16	18	19	16	18	21	21	20	19	17	19	20	19	19	21	20	22	20	20	20	21	21	23	22	23	26	25	25	25	24	2	0	1	1	7	10	2	15	3	2	3	4	6	25	3	8	9	2	15	11	18	15	15	8	7	19	34	17	9	3	14	26	10	8	30	23	27	27	34	28	30	29	34	36	32	27	41	34	35	34	32	45	60	46	37	49	37	55	42	36	51	36	57	59	52	51	59	71	63	65	45	59	71	71	65	72	63	64	36	63	66	59	63	67	69	64	80	82	91	84	80	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	2	1	1	1	2	1	1	2	1	1	1	3	1	1	2	2	1	2	2	2	2	1	1	3	2	2	1	1	2	3	1	2	2	2	1	1	2	2	2	1	1	2	1	3	1	2	1	2	3	2	1	2	2	2	1	1	1	1	1	1	5	1	1	2	2	1	1	1	5	2	1	1	1
