"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"d56660341d","zuper",87,0.697674418604651,0.664389534883721,0.969324712643678,NA,1,1,0.0110484050194493
