step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-267.690746796008284	-276.741590176459624	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997712902895840	1	4	3	4	6	4	5	6	6	6	5	7	6	9	6	7	8	8	8	7	8	7	9	9	5	9	8	8	8	2	9	9	9	10	8	9	11	8	10	6	17	9	11	10	8	10	12	9	10	6	9	12	4	11	10	11	9	9	13	10	11	14	9	10	11	13	12	12	10	8	14	10	10	13	14	16	12	12	12	13	16	12	13	14	19	17	25	0	1	30	3	6	30	4	30	2	25	3	50	25	38	4	2	50	15	40	6	6	53	21	35	2	19	6	20	10	1	20	5	45	19	9	28	28	13	9	4	24	18	58	8	16	16	49	28	19	53	16	2	3	23	4	58	28	29	65	15	55	66	18	18	51	78	39	73	57	50	56	22	9	46	52	56	64	65	54	70	75	31	68	47	75	81	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-243.165002727746355	-252.215846108197695	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998848885316218	2	4	5	3	6	3	4	6	5	6	5	7	9	9	9	7	8	7	7	6	6	9	8	10	8	11	9	8	9	6	8	9	7	9	8	9	11	8	14	9	18	10	12	11	9	10	11	11	11	9	10	12	8	10	10	11	10	8	12	11	10	14	11	12	11	12	11	10	11	13	13	13	13	14	12	15	11	11	13	14	16	13	14	11	21	13	26	0	1	7	1	2	1	6	3	6	7	1	4	33	58	6	2	10	3	11	11	7	11	33	23	8	15	35	33	12	3	10	21	3	8	19	33	31	20	77	19	83	23	55	25	33	12	38	29	15	18	53	57	5	38	32	23	23	3	18	40	22	66	22	35	36	47	38	16	31	84	56	77	63	86	84	61	24	17	65	75	68	49	12	53	56	60	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-254.290229526982159	-263.341072907433499	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997107396887888	1	4	5	4	8	3	5	5	6	6	4	6	7	6	8	7	9	8	7	6	5	9	11	10	6	11	9	7	8	7	9	6	9	10	7	8	8	6	13	8	16	7	11	10	8	10	12	10	10	10	11	12	8	9	9	10	8	9	10	8	10	15	12	11	12	9	11	11	12	13	13	12	13	13	12	9	10	12	12	13	15	14	14	11	15	16	18	0	6	4	6	25	1	11	1	3	11	1	4	20	11	16	8	42	19	38	2	6	5	34	76	7	15	32	3	9	6	60	1	7	66	12	4	20	3	34	32	81	14	66	37	16	5	50	16	16	5	76	67	28	57	19	28	42	5	15	14	54	74	24	5	77	32	22	36	67	27	64	34	64	47	49	18	66	37	51	67	74	74	70	5	71	80	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-264.196371461378305	-273.247214841829646	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998773114274690	2	4	4	4	7	3	6	6	4	7	6	6	7	5	8	6	7	7	7	7	8	6	9	8	9	10	7	9	9	8	9	6	10	9	8	10	11	9	11	6	16	8	12	9	9	11	11	11	8	8	10	12	9	10	9	8	7	10	13	11	11	15	10	10	11	12	10	5	8	12	14	12	13	12	10	14	11	11	12	13	16	13	14	15	18	11	18	0	1	6	1	6	1	2	9	1	14	3	3	22	6	12	3	32	2	40	22	20	3	27	12	24	49	68	20	57	9	18	6	28	40	22	15	55	19	35	68	71	14	67	18	20	69	45	55	2	12	49	33	18	24	13	10	2	35	47	67	51	82	19	50	25	15	53	4	22	17	60	49	65	15	68	73	26	34	39	60	55	58	79	45	60	24	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-246.694035073520126	-255.744878453971467	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996174735463397	1	3	4	3	8	3	6	6	3	6	5	7	9	8	9	7	9	8	7	7	7	8	10	9	6	11	7	8	8	6	9	8	7	10	8	9	7	7	13	7	16	10	11	11	9	7	12	10	11	8	8	11	9	9	8	10	10	10	12	10	11	13	11	12	10	9	13	9	11	10	12	12	11	13	13	10	12	10	12	14	15	14	15	15	20	16	27	0	1	2	1	19	1	9	2	1	3	1	2	33	20	51	10	28	8	30	8	11	33	53	40	6	22	3	7	21	4	55	8	11	20	33	29	3	7	16	11	81	13	36	54	14	30	57	55	13	30	8	24	37	27	40	55	51	40	76	15	55	57	19	13	14	18	59	50	29	68	78	63	12	53	43	50	26	22	14	62	29	52	79	78	86	82	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-261.752886964424192	-270.803730344875532	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981256481548491	1	3	4	4	9	3	6	5	6	5	5	6	8	8	9	5	10	7	8	7	8	7	11	9	8	9	7	8	8	7	8	7	10	10	9	8	10	9	13	8	16	11	12	10	10	11	9	11	10	9	9	11	9	10	7	11	10	9	12	10	12	13	10	13	9	11	12	11	11	12	13	12	7	13	13	13	10	11	12	13	15	10	12	13	16	15	28	0	1	2	2	19	1	11	2	16	2	1	2	12	3	32	4	22	7	11	7	11	16	8	55	7	22	9	20	18	9	27	16	21	65	4	6	10	25	48	22	80	44	37	31	51	51	11	45	12	16	7	35	30	73	3	50	35	31	34	36	54	72	14	82	18	14	78	35	58	57	50	19	7	31	42	31	30	38	44	72	52	20	32	78	76	64	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-248.100267254055609	-257.151110634506949	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998330429264068	2	4	4	3	9	4	6	5	6	5	5	6	10	7	8	7	10	7	7	7	4	8	8	8	9	11	7	9	8	8	6	8	9	10	5	9	11	9	13	9	16	10	12	10	8	9	8	10	9	10	11	10	9	11	6	10	10	10	8	8	12	13	11	13	12	13	13	11	12	10	11	12	12	13	10	17	11	9	12	14	17	12	14	15	21	11	26	0	1	1	1	16	4	2	6	6	4	21	11	60	8	8	10	20	35	7	8	1	16	18	14	19	70	9	30	8	20	3	55	29	45	4	20	57	16	44	12	80	59	5	45	19	30	10	33	47	38	36	33	47	57	10	15	53	19	3	19	31	58	38	34	71	54	42	59	46	33	46	8	15	79	60	84	34	45	70	79	84	70	33	80	76	5	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-263.840305700258227	-272.891149080709567	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977937787292374	2	4	4	4	8	3	4	6	6	6	5	6	9	8	9	7	9	7	7	7	8	9	11	10	9	8	9	6	9	6	9	5	7	11	7	7	11	9	12	9	13	6	11	5	9	7	8	9	10	9	10	10	9	10	10	11	10	10	11	10	11	15	9	8	12	9	13	11	12	12	13	13	8	13	14	13	12	12	12	14	17	12	13	16	21	16	25	0	6	6	1	8	1	1	7	7	11	2	2	5	42	11	44	16	32	32	7	4	28	51	21	26	2	7	4	21	6	64	4	9	27	28	8	16	19	55	14	64	2	49	7	20	28	16	33	73	20	64	48	28	40	22	53	27	53	8	15	30	17	9	42	68	47	43	52	24	52	19	57	10	49	22	66	50	55	17	71	75	25	54	56	86	80	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-253.739677357640801	-262.790520738092141	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952986492942329	1	2	5	3	8	4	4	6	6	7	6	7	8	9	9	2	8	7	6	7	7	10	9	8	7	11	8	8	9	7	9	7	10	10	8	10	10	9	12	8	16	9	12	10	10	10	12	8	10	10	11	12	10	9	9	9	10	10	13	11	10	12	11	10	12	12	11	11	12	11	13	13	11	13	15	11	10	10	11	14	15	14	13	16	20	16	13	0	1	16	1	32	1	16	7	6	3	7	9	3	5	13	1	30	11	3	6	19	35	28	12	9	48	9	12	35	6	11	19	28	54	18	54	12	17	34	8	80	27	50	40	30	38	63	21	27	42	31	57	28	32	40	13	38	24	53	12	32	77	58	35	58	50	42	46	46	23	51	79	22	50	76	31	24	31	34	18	44	72	22	62	81	81	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-248.395681978559480	-257.446525359010820	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979770061558163	2	3	5	3	9	4	4	5	5	5	6	7	9	4	8	7	8	8	6	8	7	8	10	9	6	9	8	7	8	8	10	6	9	9	8	9	10	6	13	9	17	9	11	11	10	9	9	11	8	10	11	11	8	11	9	11	10	7	12	6	11	14	10	11	10	11	13	11	11	11	13	12	13	13	11	17	12	12	13	12	15	13	12	14	19	16	21	0	1	7	1	27	2	1	4	14	7	1	7	25	2	10	19	60	11	6	60	10	12	17	16	8	6	25	25	25	2	34	8	30	32	10	58	18	7	64	25	73	21	47	20	17	38	58	34	16	15	63	24	60	36	25	65	20	6	56	6	53	70	33	58	9	26	68	18	47	34	48	20	51	47	42	67	44	50	64	23	68	75	31	43	41	84	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-241.370865053723918	-250.421708434175258	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998654171432478	1	4	2	4	8	3	6	6	6	7	6	5	9	9	8	6	9	7	5	6	7	9	8	10	9	11	8	9	9	7	8	9	8	10	8	10	12	8	13	8	15	11	10	10	8	9	10	9	10	9	9	11	10	10	8	11	10	9	13	11	11	14	10	10	10	9	11	11	10	10	10	9	10	13	12	15	12	12	11	13	13	12	14	15	18	16	23	0	6	1	6	7	3	12	2	19	8	2	2	15	27	21	2	33	8	4	12	11	8	9	45	10	14	7	10	16	20	11	33	7	35	21	32	70	9	42	7	81	49	23	10	16	23	35	30	25	35	55	31	55	38	8	58	29	8	44	17	44	60	45	11	72	27	32	45	29	72	23	45	48	42	73	74	69	43	22	75	50	66	54	75	52	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-257.353859048947413	-266.404702429398753	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979000643509092	2	4	5	3	8	4	5	6	6	6	5	6	10	9	8	6	10	7	7	6	7	9	11	9	8	9	9	9	8	8	10	7	10	10	6	9	12	6	12	7	13	8	11	9	8	11	11	11	10	4	10	8	10	9	10	9	5	9	13	10	10	13	12	11	11	11	13	12	11	12	14	13	13	8	15	16	12	8	13	12	15	14	14	14	20	14	23	0	1	1	1	38	1	50	4	4	7	4	2	24	29	21	11	15	35	11	2	10	32	26	42	32	52	78	30	8	16	42	35	20	54	57	7	53	50	60	7	43	16	44	40	12	61	28	24	57	1	2	11	40	5	52	57	2	12	39	52	20	26	47	52	28	32	5	55	36	64	43	24	39	40	59	67	29	21	54	54	67	61	62	41	59	63	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-250.131276678295478	-259.182120058746818	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989461936014298	2	4	4	3	9	4	5	3	5	7	6	7	8	6	8	6	10	7	8	7	8	10	10	10	8	10	9	8	9	7	10	8	9	11	6	10	7	6	12	9	14	8	6	10	8	6	11	9	10	9	10	10	9	10	9	11	8	9	13	9	9	14	6	11	8	11	11	10	12	12	14	13	12	12	14	16	12	12	13	14	15	14	13	15	19	16	20	0	8	1	1	10	8	8	1	8	9	3	7	7	2	14	7	29	3	18	11	7	61	42	61	14	32	20	18	46	9	18	18	11	31	3	48	63	6	17	20	77	20	2	16	18	8	22	19	32	42	28	15	18	19	14	51	16	19	23	45	30	47	8	40	35	42	24	18	47	51	17	36	58	30	47	82	61	13	54	53	78	74	77	80	86	72	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-270.331431811830498	-279.382275192281838	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993061216674325	2	4	5	4	7	3	6	6	6	6	6	6	9	7	8	6	9	8	8	7	5	9	7	10	8	10	9	8	7	6	6	7	9	8	4	9	12	7	12	8	17	9	11	10	8	8	11	10	11	10	11	10	8	10	9	9	6	8	9	4	12	14	9	12	11	12	12	9	11	10	14	12	12	12	10	13	12	8	10	11	15	14	12	15	19	15	26	0	6	6	1	9	1	35	35	1	21	6	6	23	35	9	3	57	11	5	9	35	7	12	22	7	13	53	3	10	3	60	35	45	23	6	58	46	16	25	5	10	57	44	23	8	14	50	32	26	40	68	45	16	28	7	10	60	11	23	1	65	37	29	45	36	43	26	21	68	17	66	51	51	54	8	80	45	16	18	58	49	38	49	77	66	77	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-260.912999917384468	-269.963843297835808	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990886505880466	1	2	2	4	9	4	6	5	4	7	6	6	9	8	8	6	10	7	7	7	7	7	9	9	8	11	7	6	7	5	8	8	10	8	6	9	12	9	13	8	17	11	11	9	10	10	11	10	9	6	10	12	10	11	8	10	4	9	10	9	12	12	7	8	12	13	12	12	9	13	12	13	10	13	11	15	12	10	12	13	15	12	13	15	18	13	20	0	1	1	2	16	2	6	57	3	12	57	57	18	19	12	4	5	4	30	12	4	6	40	55	8	51	30	4	16	9	63	8	24	22	9	19	33	9	75	7	52	44	60	21	10	36	38	40	11	6	55	13	44	78	10	14	1	10	24	22	11	59	9	19	36	69	13	44	16	77	32	67	22	26	40	82	33	22	48	67	74	31	5	66	61	61	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-270.256840595259689	-279.307683975711029	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966647330066828	0	3	4	4	8	4	5	5	5	7	2	7	9	7	9	6	10	7	5	8	8	8	8	7	8	11	9	9	9	7	7	5	9	9	9	9	12	7	13	9	16	11	9	7	10	9	11	10	10	7	7	10	7	10	10	7	7	6	12	10	11	14	9	11	11	10	12	6	12	11	11	13	13	13	14	16	12	13	10	13	16	11	15	10	21	16	24	0	11	2	11	56	1	3	1	2	68	1	32	21	8	21	9	36	19	3	4	12	31	51	9	18	29	7	44	30	2	7	4	16	24	44	25	5	16	70	44	75	40	10	8	46	32	63	56	36	68	4	7	19	57	22	58	16	6	54	16	36	21	31	33	5	33	22	3	71	55	15	52	82	47	69	66	79	82	25	54	82	31	39	51	76	13	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-257.503704471006586	-266.554547851457926	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975545081231098	0	2	3	3	8	4	6	5	5	7	4	6	10	6	8	5	8	7	4	5	8	8	10	9	7	10	9	9	5	7	5	5	10	11	9	9	11	8	10	6	17	9	12	10	9	11	9	7	10	9	10	10	9	9	8	11	10	10	11	9	11	14	11	11	12	12	12	12	12	12	10	13	12	12	14	16	12	11	12	14	14	14	11	13	20	10	22	0	1	2	2	32	2	8	11	6	40	3	4	36	3	12	6	19	29	4	11	10	12	22	6	9	17	38	38	3	20	19	6	19	86	21	15	45	10	22	11	54	38	52	60	7	13	12	29	18	21	27	45	30	8	20	42	25	45	53	22	86	67	55	27	86	51	27	26	59	45	30	61	54	54	34	80	47	86	34	78	77	72	24	64	41	60	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-260.808429791246169	-269.859273171697509	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999235103360688	1	3	5	4	9	3	6	5	6	7	6	5	9	9	9	4	9	6	8	8	7	10	11	7	9	9	7	9	7	8	10	9	8	10	8	10	11	8	11	9	14	11	11	10	8	9	12	9	11	9	9	10	6	10	9	10	10	5	12	9	12	11	10	12	10	13	12	10	5	12	14	12	12	13	12	15	10	12	13	9	14	13	15	14	20	16	27	0	1	6	1	27	1	58	2	16	9	8	6	9	69	11	1	45	58	27	2	4	55	48	7	20	11	69	30	18	27	33	7	10	25	8	38	54	11	22	24	73	5	55	18	9	24	62	58	33	33	30	13	16	27	30	10	26	16	48	21	49	80	28	23	5	42	31	5	1	63	64	32	57	61	51	34	28	15	40	58	54	68	72	52	81	50	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-265.508077102244272	-274.558920482695612	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994872177760818	1	4	5	3	6	3	6	2	6	6	5	7	10	7	6	7	9	7	7	7	4	8	11	10	8	9	6	6	7	8	9	9	8	6	8	8	11	9	11	9	17	10	11	10	10	11	10	10	10	7	7	12	10	4	8	10	9	9	11	7	12	12	12	7	10	12	12	9	11	11	9	11	12	12	14	16	12	12	10	13	17	12	14	14	18	13	16	0	4	6	1	11	1	6	1	54	11	4	21	57	54	3	3	25	34	9	4	4	5	65	29	51	16	6	6	21	28	16	33	4	11	28	7	58	19	40	12	76	31	68	22	12	26	19	55	22	3	10	79	30	6	16	27	29	50	17	28	37	16	30	34	51	47	23	51	17	36	30	45	72	31	47	82	43	65	36	23	76	49	62	66	65	70	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-246.192655316277666	-255.243498696729006	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987784499877473	2	4	5	4	9	3	6	6	6	6	5	5	10	8	7	7	8	7	7	7	6	9	10	7	8	11	8	8	6	7	10	5	10	8	8	9	11	7	14	6	15	9	8	10	9	7	9	8	10	8	10	12	9	10	9	11	9	10	12	11	12	14	11	13	12	12	12	10	10	11	10	12	13	13	12	16	12	13	13	15	16	13	14	16	19	16	21	0	1	2	1	14	1	4	3	11	12	6	4	17	15	8	12	19	11	29	4	3	21	36	3	15	14	18	30	2	2	30	1	17	20	38	40	57	10	66	2	39	38	10	53	28	9	19	38	50	30	28	31	46	24	48	47	29	14	30	23	51	52	71	34	24	26	51	20	29	45	22	44	49	70	13	23	70	63	22	69	59	66	82	79	81	79	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-249.930047366175302	-258.980890746626642	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997706925492061	1	3	4	4	7	4	5	5	5	7	6	7	7	8	8	6	8	7	7	7	6	9	10	5	6	10	8	9	8	8	9	6	9	10	9	9	12	7	12	8	11	11	11	11	10	8	11	9	10	10	10	11	9	10	10	9	9	10	8	9	12	13	11	13	10	10	10	12	10	8	12	12	12	9	13	16	11	11	12	14	16	11	14	15	18	14	27	0	1	2	2	11	2	4	3	4	8	4	9	8	16	21	6	38	7	9	7	4	20	35	2	6	15	24	38	38	21	30	9	13	59	14	25	60	21	82	10	27	58	34	36	38	7	67	17	57	15	70	27	14	57	60	19	16	17	9	27	26	29	57	82	20	46	56	55	70	7	45	67	51	40	20	53	50	15	46	79	63	67	75	23	81	71	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
