step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
23500	-502.571332011166930	-501.190826300446361	-1.380505710720572	0.000342415710389	0.000152257589315	0.444657136619158	0.518179473950178	1	3	3	4	4	3	6	4	5	5	6	6	6	5	4	6	6	7	6	6	5	8	7	9	7	9	9	10	11	10	10	10	11	11	12	13	11	13	12	12	12	13	14	12	13	12	14	13	17	14	13	13	13	12	14	14	14	16	16	15	15	18	17	16	16	16	15	14	19	16	17	18	15	19	17	18	18	17	18	18	19	17	16	19	19	18	20	19	20	20	19	18	18	21	21	18	21	23	24	22	26	26	25	29	30	29	30	32	34	34	37	39	43	47	51	0	1	1	6	2	1	5	6	2	2	8	8	8	3	1	9	14	20	4	5	2	21	12	16	8	7	25	16	17	3	24	20	28	30	23	16	27	31	29	31	11	21	38	34	6	28	39	31	11	41	29	12	44	1	26	48	46	34	56	51	36	21	36	57	20	54	42	35	92	68	68	64	54	28	60	50	66	0	53	64	22	67	0	61	66	60	85	71	75	19	71	50	70	79	90	63	51	69	97	90	91	100	96	101	104	98	94	105	107	108	0	111	112	113	114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	4	1	2	1	1	3	3	1	3	1	1	4	3	1	1	3	2	1	1	7	1	1	2	1	8	3	1	1	2	1	1	1	8	1	1	6	2	1	1	1	1	2	1	2	3	1	2	1	1	2	1	5	1	1	2	1	2	1	1	1	7	1	2	1	1	1	1	4	2	1	1	4	2	3	2	1	2	4	1	2	1	1	1	2	2	2
24000	-522.601254356670779	-521.207190046591109	-1.394064310079709	0.000266236998921	0.000109906294102	0.412813750710505	0.499323616428459	0	2	4	2	4	3	6	4	4	4	6	6	5	6	5	6	8	6	6	5	7	7	8	7	6	9	8	10	11	11	11	9	11	12	10	12	13	13	12	12	13	13	14	14	13	11	13	13	15	15	13	13	10	12	16	14	13	15	16	15	16	16	17	15	16	17	15	16	17	16	17	18	15	19	17	18	18	18	19	19	20	17	19	20	18	19	19	18	19	17	19	19	21	22	20	19	22	22	24	23	24	26	27	28	30	30	30	33	34	35	37	38	44	49	51	0	1	2	1	6	2	2	2	6	6	5	13	3	10	5	3	1	8	4	5	19	16	11	12	3	17	24	10	21	3	17	22	12	35	13	18	39	36	29	2	20	34	28	34	31	8	25	8	45	47	35	12	23	18	34	34	23	42	41	16	44	8	44	48	44	50	45	47	62	11	16	57	26	66	73	68	49	0	66	59	20	53	0	76	82	90	70	71	31	55	72	50	34	93	72	85	19	57	98	80	98	98	77	94	104	72	103	107	108	108	0	107	111	110	114	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	2	3	1	1	3	1	3	3	1	1	1	6	4	1	2	1	1	3	3	3	1	1	2	3	1	3	2	1	2	1	2	3	1	4	2	1	1	1	1	1	1	5	4	3	2	1	1	1	2	1	1	2	8	2	1	1	1	1	1	1	4	1	1	2	4	1	1	1	9	4	1	2	1	3	4	3	1	5	2	2	1	1	1	4	4	6	1
24500	-529.026327817758897	-527.605052375799346	-1.421275441959569	0.000189456666554	0.000069898957860	0.368944303365570	0.434279645271721	1	3	2	3	4	3	7	2	4	4	5	6	6	5	6	6	7	6	7	6	6	7	7	9	8	10	9	11	9	9	11	9	12	11	11	11	14	11	13	11	13	14	13	14	12	13	14	14	16	15	12	12	14	12	15	14	15	17	15	14	17	15	15	16	17	15	16	16	18	17	18	16	15	20	18	18	17	18	18	18	18	17	19	18	18	19	19	19	20	18	19	19	18	21	21	22	22	22	23	22	25	26	26	28	30	32	31	33	35	35	37	40	43	48	51	0	1	1	1	3	8	3	1	3	3	4	8	5	2	10	11	14	1	4	9	10	8	3	14	5	19	22	7	22	6	2	10	38	32	14	27	24	10	27	30	35	13	54	41	2	25	31	18	8	45	25	18	33	31	1	33	51	32	45	12	35	36	47	44	29	44	48	21	41	48	23	38	44	60	67	17	60	0	47	57	47	2	0	82	72	70	65	55	38	53	61	14	37	62	68	23	64	65	78	95	61	87	76	43	102	64	101	107	105	108	0	109	105	112	114	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	3	2	2	2	1	1	2	1	3	4	3	1	1	3	1	2	3	1	2	1	5	1	1	6	2	2	3	5	2	2	2	1	1	5	1	2	5	2	4	3	1	1	1	4	1	2	4	2	2	5	2	1	3	1	5	1	1	2	2	4	6	1	1	1	1	1	3	5	4	1	6	3	3	3	9	3	2	3	1	4	4	5	8	2	7	3	1	2	1	1	3	6	5	1
25000	-502.754234593091269	-501.311846544600485	-1.442388048490777	0.000179848106941	0.000061853808452	0.343922488280408	0.585453166870649	0	3	3	2	4	3	6	5	5	3	4	7	4	5	5	6	7	6	5	6	7	7	8	9	7	8	7	10	11	10	9	11	12	12	11	13	11	13	13	8	13	14	13	14	13	11	14	13	14	15	14	13	13	13	15	14	15	16	14	15	16	18	16	15	16	16	15	16	18	16	18	18	16	19	17	17	17	17	18	18	19	17	19	20	18	18	18	19	19	20	20	19	20	21	22	20	21	22	24	23	24	26	27	27	29	31	28	32	35	36	37	38	40	48	50	0	1	4	1	4	1	6	3	3	1	4	16	3	2	13	8	1	19	5	11	18	8	21	25	19	25	14	27	15	2	17	7	21	46	22	32	18	35	37	5	32	21	28	33	25	24	54	37	45	46	34	34	34	8	45	39	23	64	46	39	42	41	54	41	43	43	53	42	66	53	28	42	36	53	67	31	65	0	34	61	67	39	0	86	66	63	56	60	29	79	82	76	35	91	69	46	82	90	100	97	95	99	74	100	104	92	98	106	108	108	0	108	110	112	114	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	3	3	1	2	2	1	2	1	2	1	1	2	1	4	1	1	3	1	1	1	1	2	1	1	1	4	1	1	3	1	1	1	1	3	2	1	1	2	1	1	1	1	3	2	1	3	1	4	1	1	3	1	2	2	1	1	1	1	2	2	3	1	1	1	3	1	2	4	1	1	1	1	1	1	4	2	1	6	2	1	1	2	1	3	2	5	1
25500	-525.508133841486142	-523.812104509334404	-1.696029332151736	0.000241059898983	0.000049356781533	0.204749034333728	0.530505796194325	0	2	3	4	3	3	5	4	4	4	5	5	5	6	2	5	6	6	6	6	7	8	7	7	8	9	9	10	12	10	10	10	11	11	11	13	13	11	12	12	11	14	14	14	14	13	12	14	17	14	14	14	13	12	15	14	15	16	14	16	15	18	15	17	16	16	14	16	16	16	16	18	15	20	17	17	18	18	18	18	18	17	18	19	18	20	17	19	21	19	19	18	20	22	21	19	22	21	23	21	26	26	26	28	28	32	30	32	34	35	37	36	43	48	52	0	1	2	15	15	2	8	5	2	1	9	15	8	4	1	3	5	16	10	10	13	19	3	15	24	21	2	27	25	21	17	19	26	22	21	33	5	32	12	2	25	12	28	19	15	22	26	5	69	24	27	33	41	32	34	27	2	29	38	16	32	42	50	58	6	55	31	37	51	48	31	58	42	87	63	61	65	0	49	59	5	44	0	92	87	88	36	42	67	44	69	51	50	91	88	68	73	42	55	60	44	98	62	99	101	70	101	105	106	101	0	110	111	110	114	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	4	1	1	1	2	2	1	2	3	1	6	1	4	5	2	4	2	4	6	3	1	4	1	4	3	1	1	1	2	3	4	3	1	6	2	2	1	1	7	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	5	1	1	1	1	1	2	1	2	3	1	2	3	2	1	2	3	3	3	3	6	2	6	2	1	7	2	2	1	3	1	1	2	5	2
26000	-553.858230920422443	-552.204746662774824	-1.653484257647638	0.000279109919005	0.000061117048655	0.218971252878507	0.446433741564828	0	2	4	3	4	3	6	5	5	5	6	7	6	6	2	6	7	6	6	6	6	7	7	9	8	9	9	10	10	11	9	11	12	10	11	12	13	13	12	11	12	12	14	13	12	9	12	13	15	14	14	13	11	14	15	14	15	16	15	15	16	18	17	17	15	16	14	16	18	16	15	17	16	18	17	18	17	18	17	18	20	17	20	19	19	20	19	20	21	19	19	19	20	21	21	21	21	21	24	23	23	27	27	28	31	32	30	32	35	36	35	39	42	49	52	0	1	15	15	1	2	15	4	5	3	6	16	8	1	1	5	18	2	15	6	3	21	4	17	1	17	23	21	20	1	7	29	10	19	22	18	35	31	24	22	6	11	37	40	14	16	24	29	16	36	45	3	23	53	38	11	42	51	30	28	45	36	23	36	3	36	36	54	55	45	3	37	31	60	71	79	56	0	45	73	18	67	0	73	72	64	55	87	81	53	72	53	46	51	69	71	36	93	49	86	84	78	75	67	104	102	96	104	108	108	0	111	110	66	114	1	1	2	1	2	1	2	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	2	1	5	2	1	2	3	4	2	1	4	2	3	2	1	2	2	1	5	2	1	1	3	1	1	2	2	1	1	4	2	2	1	4	1	1	2	1	2	5	6	2	4	3	1	1	2	2	4	2	2	2	1	1	2	1	2	1	8	3	1	2	1	2	2	1	1	3	1	5	6	4	2	3	7	1	4	1	2	3	4	7	1	3	4	2	1	2	1	1	2	22	1
26500	-502.077439864592748	-500.472149786828652	-1.605290077764074	0.000261860814880	0.000062257656688	0.237750946877442	0.434529707304957	-1	1	1	4	3	2	7	4	4	4	5	6	5	6	5	7	8	6	5	5	6	7	7	8	7	9	9	9	11	10	11	11	11	10	10	10	13	12	13	12	13	13	14	12	13	12	12	12	15	13	13	13	13	12	14	13	15	16	14	15	15	18	15	17	16	15	15	16	18	17	17	17	15	19	16	17	18	18	15	18	19	17	20	19	17	20	19	19	20	20	18	19	20	22	21	20	22	23	24	22	25	26	26	28	30	32	30	33	35	35	37	39	44	48	52	0	1	1	2	3	2	1	6	5	6	6	2	1	6	5	20	14	8	2	8	2	19	10	21	15	12	16	24	36	23	28	14	3	12	23	10	29	30	19	19	29	26	42	34	15	28	25	14	36	33	46	26	34	24	19	31	35	50	25	50	42	23	21	63	19	53	56	54	28	34	34	67	51	28	57	66	53	0	47	64	71	41	0	72	68	84	91	76	68	56	54	59	75	40	69	80	46	35	62	89	60	99	94	102	103	103	104	104	106	108	0	111	109	50	114	1	1	1	2	1	1	3	1	1	1	2	2	3	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	6	2	2	3	2	1	4	2	1	2	1	1	4	2	2	4	1	1	1	2	2	2	5	1	4	2	2	1	1	4	4	1	5	1	1	2	5	3	3	1	1	5	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	3	2	2	3	1	1	5	6	3	1	3	1	2	2	2	3	1	2	1	1	1	1	5	22	2
27000	-492.148180858151591	-490.672003043001723	-1.476177815149846	0.000266111293242	0.000083182353670	0.312584831168155	0.437998922241254	1	2	3	4	4	4	5	4	4	2	5	6	6	5	6	6	8	7	7	7	7	7	7	8	8	9	9	10	11	11	9	10	11	12	12	12	13	12	12	10	10	13	13	13	12	13	13	13	15	14	13	13	14	13	16	14	15	15	15	15	15	17	16	17	16	16	16	17	18	15	17	16	14	19	17	16	17	17	18	19	19	16	18	18	18	19	19	20	21	19	20	19	21	20	21	21	22	23	24	22	26	27	26	28	30	31	30	32	34	35	38	39	43	48	52	0	1	2	1	2	3	8	1	3	1	2	5	3	3	3	1	4	5	7	3	15	8	4	13	15	22	18	21	26	27	25	26	12	29	5	25	33	20	32	3	16	6	13	22	25	12	29	27	26	23	5	8	30	15	73	27	46	39	19	37	40	44	34	70	47	36	56	24	39	37	46	34	28	77	72	54	54	0	61	52	23	47	0	38	36	69	35	64	76	12	85	63	81	79	17	55	6	76	100	94	97	84	66	88	96	98	104	102	108	105	0	109	106	35	114	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	3	2	1	2	1	3	2	5	3	2	2	2	1	2	4	3	6	4	2	4	1	2	1	2	5	2	2	3	2	1	1	2	1	3	3	1	3	1	2	1	1	2	2	1	2	2	6	2	1	4	2	1	4	1	2	6	1	1	1	1	5	3	8	3	1	1	2	5	4	5	4	4	1	2	1	2	1	2	6	17	1
27500	-621.304801883926984	-619.700402200203939	-1.604399683723098	0.000436124051137	0.000103854235266	0.238130034321927	0.464698010402870	0	1	2	4	3	4	6	5	4	4	6	7	6	6	6	6	8	5	6	7	7	8	8	8	8	9	8	10	11	11	9	11	11	10	10	13	12	10	13	10	12	14	14	12	13	12	13	13	16	15	13	12	14	13	14	15	16	16	16	15	16	17	14	17	16	16	15	15	17	16	17	17	15	18	16	17	18	15	19	18	20	18	18	19	18	17	19	17	20	21	19	19	19	18	22	22	20	22	21	23	26	27	27	28	30	31	30	33	35	34	38	38	41	48	50	0	1	1	2	1	3	18	3	3	3	3	9	5	3	6	4	6	5	6	5	19	11	11	15	21	14	6	24	40	5	24	23	28	8	17	25	35	27	44	21	21	18	12	7	33	9	11	25	42	45	13	34	26	33	32	46	47	32	78	1	63	63	28	78	29	63	38	48	75	63	3	73	38	71	53	51	72	0	62	75	70	44	0	55	62	36	78	38	73	39	57	88	20	63	64	6	59	66	78	40	95	39	83	101	104	49	104	106	108	101	0	110	108	93	114	1	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	3	1	2	1	3	1	2	1	1	1	1	2	4	4	3	1	4	4	1	1	1	3	1	3	1	1	2	1	1	1	8	2	1	2	1	4	1	2	1	1	2	8	2	3	1	1	1	1	1	2	1	2	3	1	2	1	2	2	3	2	2	2	1	5	2	3	8	2	2	4	6	2	7	3	1	2	7	1	1	1	4	1	2	4	16	1
28000	-587.506792397039817	-585.776326044496841	-1.730466352543014	0.000463344683575	0.000090126311776	0.194512454704272	0.422883251330344	0	2	2	4	3	3	6	4	4	4	5	6	5	6	3	5	6	7	7	6	6	7	7	8	7	9	8	11	11	10	11	10	8	12	10	12	14	12	12	11	10	13	15	13	14	12	14	13	14	14	13	14	10	13	16	14	14	16	15	14	17	16	17	15	17	16	16	16	18	16	17	18	16	20	16	16	18	18	18	19	19	16	19	18	18	19	20	19	20	18	20	18	19	19	22	22	21	22	23	21	26	27	27	28	29	30	29	32	35	35	37	39	43	47	52	0	1	1	5	1	2	8	3	6	3	1	10	5	4	3	9	5	11	16	8	5	12	9	7	5	17	14	13	33	8	7	7	15	30	24	17	24	35	28	6	18	6	50	3	39	30	53	22	6	11	29	3	22	2	56	23	44	35	28	11	31	56	22	40	51	9	52	43	67	60	6	37	48	61	46	57	36	0	65	79	42	53	0	73	70	42	71	52	60	44	70	48	82	54	58	35	63	94	94	81	100	96	83	64	103	96	101	80	102	99	0	109	106	106	114	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	4	2	4	3	2	2	1	1	2	3	1	1	4	2	3	1	7	1	1	2	4	5	5	1	6	1	3	1	3	1	4	1	4	2	1	3	2	4	7	1	1	1	1	8	2	2	1	2	1	3	1	1	1	3	6	1	2	1	3	2	3	3	3	3	1	2	3	3	7	2	1	2	2	2	3	4	6	1	4	1	6	4	5	1	3	6	8	2
28500	-572.494471250880792	-570.807059646600010	-1.687411604280837	0.000182971193702	0.000037962564800	0.207478368762003	0.467640419974881	0	2	1	3	2	3	7	3	5	4	5	7	6	7	5	5	8	6	6	6	7	8	7	8	8	9	9	10	12	10	9	10	10	10	11	12	14	13	11	11	12	12	14	13	14	13	11	13	17	14	12	14	12	13	15	14	16	17	15	16	17	18	16	16	15	16	16	16	18	16	17	17	14	19	17	17	18	17	18	18	20	16	19	19	17	20	19	20	20	20	19	20	19	22	21	20	22	20	24	22	26	25	27	26	31	32	30	32	35	35	37	39	43	47	52	0	1	1	3	1	2	5	2	3	5	2	20	2	11	8	2	20	4	6	9	10	18	4	18	19	21	9	6	26	6	18	12	22	23	28	30	29	23	10	14	9	19	35	41	15	29	30	35	39	40	17	19	2	12	73	44	29	19	47	50	32	82	35	56	40	48	43	59	27	37	25	26	30	72	50	65	75	0	43	64	75	37	0	41	51	77	77	37	66	39	56	69	70	90	67	67	39	77	35	48	62	52	100	60	107	71	70	103	45	104	0	105	110	58	114	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	3	2	4	2	2	1	1	1	1	1	3	2	3	3	2	1	1	6	1	1	1	5	2	2	4	5	4	1	1	2	5	3	2	3	1	3	1	3	2	1	1	3	1	4	4	1	1	1	1	1	1	2	1	3	1	1	4	3	1	1	3	3	2	3	1	1	1	2	2	4	1	6	5	4	5	2	4	1	5	6	2	10	5	1	3	4	10	2
29000	-543.066359925713869	-541.268876061583455	-1.797483864130465	0.000233112069815	0.000041300946732	0.177172064769655	0.481143702648132	0	2	2	3	3	3	6	4	4	5	5	6	6	7	4	5	8	6	7	6	7	7	7	9	7	10	9	10	11	9	10	10	11	12	11	13	13	13	11	11	12	13	12	13	13	12	12	12	16	13	13	13	13	12	16	15	15	16	15	15	14	18	15	17	17	16	16	16	17	17	18	17	15	20	18	18	18	17	19	19	18	17	19	19	18	19	19	19	21	20	19	20	19	22	22	21	22	21	24	21	25	25	26	28	30	31	30	33	34	35	36	37	43	48	50	0	1	1	1	1	1	15	3	2	4	2	4	8	11	2	3	19	10	9	2	11	18	8	12	5	22	14	11	7	23	1	23	4	35	27	30	33	47	23	11	6	35	22	29	21	35	24	2	38	30	8	35	29	11	53	7	53	4	45	46	20	18	45	73	20	33	60	52	54	53	27	57	14	64	34	49	9	0	69	82	14	28	0	54	46	65	43	65	76	53	76	70	53	89	85	73	85	44	98	76	95	82	71	101	104	31	104	106	76	95	0	89	110	112	114	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	5	2	4	1	1	1	1	1	1	4	3	1	2	1	4	1	1	4	2	2	4	2	1	3	2	7	1	6	1	2	3	5	1	1	3	3	1	1	3	2	5	2	3	3	3	1	7	1	1	1	4	4	1	4	3	2	4	1	3	4	1	2	3	1	1	3	2	2	3	1	1	4	3	1	1	12	1	1	7	5	1	6	3	6	1
29500	-483.169666763291559	-481.655436092362322	-1.514230670929247	0.000223295893946	0.000063664801270	0.285114070595208	0.533036723686392	0	2	4	3	2	4	6	5	4	4	6	6	6	7	5	6	6	6	7	6	6	8	7	8	8	10	8	8	12	9	10	10	10	11	11	13	14	10	12	8	10	13	15	13	14	12	12	12	16	14	13	13	14	13	16	14	15	16	14	13	16	17	15	16	16	17	15	16	18	17	16	18	15	19	17	17	18	17	17	18	19	16	19	20	18	20	18	19	21	21	19	19	19	22	21	21	21	23	22	23	24	26	26	29	30	31	31	33	36	35	37	39	43	49	51	0	1	2	5	1	5	5	4	1	2	10	6	5	15	6	3	3	3	8	3	8	17	7	12	16	20	20	17	31	2	23	22	13	31	40	34	47	11	31	15	18	26	54	29	11	26	24	38	21	28	32	24	48	16	39	39	29	37	39	27	53	82	32	36	18	82	7	30	65	59	29	55	40	78	43	55	61	0	57	33	45	46	0	77	64	92	51	78	91	46	49	79	73	72	74	30	2	77	48	96	99	96	99	98	104	104	103	107	107	100	0	105	112	112	114	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	2	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	5	4	1	2	1	4	1	1	1	1	2	2	1	1	1	1	4	1	4	4	1	1	2	1	4	1	1	1	1	1	1	4	2	1	1	1	1	1	3	1	1	3	1	1	2	2	1	5	8	2	5	1	1	2	2	4	1	1	2	2	3	5	1	4	2	4	1
30000	-499.014131143843997	-497.240157927093776	-1.773973216750242	0.000222519056575	0.000040701375016	0.182911862214283	0.464316131902518	0	1	4	4	3	3	6	4	4	4	6	6	7	6	5	7	8	6	7	7	7	7	8	9	8	9	8	10	11	9	10	10	11	11	11	13	13	13	13	12	12	13	14	13	12	13	13	13	15	15	13	14	12	13	15	14	16	15	14	15	16	16	16	17	15	16	16	15	18	16	17	17	15	19	17	17	17	17	18	18	17	17	18	19	18	19	19	19	20	18	19	19	21	22	21	20	22	23	23	22	25	26	27	28	30	32	30	32	35	34	38	37	43	48	51	0	1	5	1	2	1	6	6	2	5	10	9	5	8	6	5	14	8	8	14	15	4	22	11	2	21	19	19	14	8	19	21	21	12	26	31	33	2	35	1	18	7	41	33	21	40	13	4	29	46	41	16	14	18	35	38	39	44	27	33	44	52	49	32	38	22	47	37	46	48	53	68	56	77	65	58	33	0	41	40	53	32	0	51	45	46	77	80	61	68	83	17	74	96	72	64	2	86	84	54	79	94	92	82	102	105	101	105	106	82	0	108	112	113	114	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	5	1	1	1	2	2	2	2	3	3	1	1	1	4	1	8	2	2	2	1	2	1	3	4	2	1	1	2	4	4	2	1	1	1	2	2	1	1	1	3	2	6	3	1	1	2	1	1	1	1	1	1	4	1	3	3	3	3	1	3	3	3	1	1	2	1	1	4	1	1	2	2	12	1	2	5	4	1	3	4	3	1	3	1	2	7	1	2	2	2	1
30500	-561.718339946223296	-560.245201785610107	-1.473138160613206	0.000268903106112	0.000084727083446	0.315084063815840	0.432502133505904	0	2	3	3	3	4	7	4	5	4	4	7	6	6	5	6	7	5	7	7	7	7	8	9	6	9	8	10	11	10	10	10	10	10	12	13	14	12	12	11	9	12	15	13	13	12	12	14	17	14	12	14	14	10	15	14	12	17	15	15	16	17	15	16	15	16	16	17	17	14	16	17	15	19	17	16	15	16	18	18	20	17	19	20	17	18	19	19	19	19	18	20	21	21	21	22	21	22	25	23	25	26	26	29	31	32	30	31	35	35	34	39	43	48	51	0	1	2	2	2	4	3	1	3	5	1	15	18	15	10	2	18	3	9	18	14	11	25	20	11	5	11	27	11	18	16	7	5	11	24	47	14	16	32	11	5	14	40	54	40	27	41	33	31	38	41	6	46	5	56	17	21	52	35	6	17	3	22	45	3	37	5	22	56	6	24	43	31	76	12	19	27	0	46	55	67	31	0	86	55	69	80	55	49	1	70	47	92	80	89	42	33	78	89	89	90	78	76	99	104	99	56	97	99	108	0	110	112	113	114	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	3	1	3	1	2	1	2	2	2	1	4	4	1	3	2	4	2	1	2	1	1	2	4	1	2	4	1	4	1	5	4	1	1	5	5	7	2	1	5	1	5	6	2	5	3	2	2	2	4	3	4	1	2	1	2	5	1	1	1	1	1	2	1	8	2	4	1	1	1	3	7	3	4	2	2	5	5	1	1	3	8	5	4	2	1	2	2	2	1
