step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
22000	-681.176615371559137	-679.498541923433436	-1.678073448125728	0.000398987412302	0.000083994352761	0.210518803778599	0.425368586510958	0	2	4	4	5	3	4	7	7	6	6	9	6	7	7	9	9	10	10	7	11	9	11	10	9	11	10	10	12	13	11	11	12	11	13	13	12	14	13	10	13	13	14	14	14	13	15	14	14	14	13	15	13	16	17	16	17	15	16	17	14	15	16	17	16	16	17	20	16	18	16	18	21	21	19	19	22	19	20	20	21	22	22	21	20	21	22	23	24	24	24	24	23	24	25	25	25	27	28	22	25	27	28	28	27	26	28	30	30	30	32	33	31	34	0	1	6	1	2	1	6	1	7	3	4	8	3	10	1	1	7	25	15	1	18	1	4	1	1	3	12	15	26	25	28	22	7	18	3	32	3	42	6	8	29	34	33	19	25	21	44	29	6	33	22	29	1	3	43	18	69	43	51	36	20	29	61	41	29	14	21	54	37	44	29	54	50	36	30	25	72	65	29	72	6	0	58	78	46	67	15	60	74	84	52	68	53	82	0	31	0	72	70	56	84	80	0	86	100	78	100	73	88	0	0	0	0	113	1	1	1	3	2	2	1	4	2	1	1	1	1	1	3	5	2	1	1	3	1	4	4	6	5	2	1	2	1	1	1	1	3	1	8	1	6	1	6	1	1	1	1	3	4	1	1	1	4	1	2	2	6	5	2	3	1	1	1	3	4	1	2	2	3	3	4	2	2	2	1	1	2	3	3	7	3	2	4	1	6	1	3	1	3	2	4	3	2	3	5	3	5	1	1	7	1	4	7	3	1	3	1	3	4	3	3	5	4	1	1	1	1	1
22500	-613.695111711199729	-612.080162359814267	-1.614949351385450	0.000346209158480	0.000080915951054	0.233719845567464	0.417209568936217	0	2	2	3	4	3	3	7	7	5	7	8	6	8	5	10	8	10	10	10	10	11	11	9	10	11	10	11	12	13	11	11	12	12	12	12	13	11	13	12	14	12	13	12	14	14	14	14	14	16	15	16	15	16	16	12	18	15	15	16	17	14	15	17	16	17	18	19	18	18	17	18	21	20	19	18	24	21	21	21	20	19	21	21	21	22	22	22	23	23	23	26	22	23	25	25	26	27	27	24	27	26	28	29	27	29	28	30	31	30	33	32	33	34	0	1	1	1	6	1	1	3	6	5	5	4	1	5	6	14	11	24	17	1	14	9	6	2	11	17	5	14	1	1	19	19	31	14	19	21	3	27	11	18	36	16	9	20	17	6	20	38	26	38	22	22	27	5	53	5	59	37	19	42	11	6	3	63	53	59	36	49	30	50	1	50	75	31	63	18	29	19	41	6	64	0	67	69	43	72	1	79	59	66	38	3	9	80	0	79	0	41	61	23	71	20	0	95	102	85	101	103	33	0	0	0	0	103	1	1	1	1	1	1	2	3	2	1	3	2	3	3	1	2	1	1	1	3	2	3	4	3	2	2	2	1	4	4	1	1	1	1	2	1	6	1	3	1	1	1	3	1	2	4	1	1	3	4	2	3	3	7	1	3	3	2	3	1	6	5	7	2	1	1	3	3	2	1	9	1	1	5	2	4	5	5	3	8	2	1	1	1	2	2	8	1	2	3	4	12	6	1	1	2	1	5	5	6	5	9	1	2	1	4	1	1	7	1	1	1	1	3
23000	-867.901463642319300	-866.257141168708358	-1.644322473610998	0.000230179218325	0.000051168885405	0.222300196243270	0.381108061427570	0	2	4	2	5	3	3	8	6	5	7	9	6	7	7	7	8	11	9	10	10	10	9	11	10	11	9	11	12	13	11	12	10	12	12	14	12	14	11	13	14	12	12	11	13	14	16	13	14	15	13	16	15	15	16	15	17	16	17	18	16	14	14	16	16	14	15	19	15	18	17	17	20	21	18	18	23	20	20	20	22	19	21	21	21	21	19	20	23	24	23	25	22	23	25	26	26	28	26	26	26	25	29	28	28	28	27	30	31	30	30	34	32	34	0	1	4	1	1	4	1	13	1	1	3	5	6	13	7	1	13	8	10	8	6	1	5	27	17	6	8	17	3	7	19	1	14	14	27	43	1	26	3	22	9	14	23	4	44	7	3	26	1	6	6	32	1	1	19	16	33	28	49	61	41	1	39	25	26	30	45	63	25	63	6	50	53	87	49	1	81	1	54	33	76	0	33	71	1	70	14	75	59	71	70	69	17	80	0	70	0	40	9	77	53	84	0	80	73	96	84	107	104	0	0	0	0	91	1	1	1	1	2	1	1	1	3	3	2	2	2	1	2	3	1	2	2	1	3	5	2	1	1	3	1	1	4	5	1	6	3	2	2	1	7	2	2	1	4	2	2	4	1	5	4	1	9	5	3	2	7	7	3	5	3	2	1	1	1	5	1	3	2	1	1	3	3	2	5	1	3	1	2	8	1	9	3	7	2	1	6	1	10	1	7	1	2	3	2	5	7	2	1	3	1	6	6	2	6	2	1	5	5	1	2	2	2	1	1	1	1	5
23500	-926.153987808083116	-924.584891241141349	-1.569096566941736	0.000413462028082	0.000105143647802	0.254300614472607	0.389088135657268	1	2	2	4	5	3	4	8	7	5	7	8	6	8	6	8	9	9	11	8	10	8	12	11	10	12	10	12	10	12	11	8	10	11	13	13	13	14	13	11	11	12	13	13	15	13	15	13	15	16	15	16	15	15	16	15	17	15	15	16	16	13	15	16	15	15	17	20	17	18	18	17	20	19	20	17	21	20	19	20	21	19	20	22	20	22	23	23	23	22	24	26	23	21	25	25	26	26	27	22	27	26	28	28	28	29	28	30	29	30	31	33	32	32	0	1	1	3	2	2	6	1	10	3	7	5	6	10	3	1	32	16	3	5	6	1	33	3	7	24	5	3	20	9	22	13	12	1	28	32	1	2	4	12	13	22	18	5	5	5	37	3	1	24	15	30	17	32	35	28	58	42	37	45	44	4	5	23	40	37	28	66	47	42	64	61	48	71	79	32	40	32	22	79	55	0	64	73	32	59	73	81	77	56	86	41	72	75	0	73	0	73	26	10	36	83	0	98	78	103	96	98	91	0	0	0	0	97	1	1	1	1	2	1	1	3	1	2	1	2	2	2	2	2	1	1	3	1	3	3	1	2	3	1	3	5	1	3	2	1	1	6	1	3	4	8	5	2	3	2	2	3	6	4	1	4	6	3	5	3	5	4	1	2	1	1	1	1	1	3	3	2	2	1	3	2	1	3	2	1	3	1	1	5	4	3	7	1	2	1	2	1	8	4	1	1	1	3	1	9	3	1	1	3	1	3	9	7	5	4	1	1	5	1	2	2	1	1	1	1	1	2
24000	-814.599286132647535	-812.959807602712885	-1.639478529934660	0.000555715437217	0.000124537354404	0.224102744072921	0.342814559514996	0	1	3	4	4	3	4	7	7	6	6	9	6	8	7	9	7	9	10	9	9	7	11	11	11	10	10	11	12	13	12	11	12	12	12	13	9	13	12	13	14	12	14	14	14	15	15	14	14	14	13	16	14	17	17	14	16	14	16	18	17	16	16	15	15	17	17	20	17	19	18	17	20	21	18	18	23	19	19	20	21	21	20	21	21	21	23	22	24	23	24	26	23	23	25	25	25	25	28	25	26	26	28	28	26	29	28	29	28	30	31	33	32	34	0	1	2	1	1	2	1	1	2	1	5	8	5	8	3	5	3	22	18	5	22	4	15	1	4	1	9	3	3	1	22	5	32	1	1	19	1	26	14	23	23	20	29	14	39	32	2	20	5	3	14	49	2	40	36	5	8	27	36	33	5	3	14	35	8	37	24	59	45	63	3	50	65	75	20	47	78	1	40	70	54	0	61	56	7	71	43	53	73	84	68	60	55	74	0	38	0	60	97	16	28	95	0	14	44	95	100	77	59	0	0	0	0	112	1	1	1	2	2	2	1	3	3	4	1	1	2	1	3	2	1	2	1	3	1	2	3	5	3	4	2	3	6	8	2	4	1	3	6	1	4	3	2	1	1	2	1	4	1	4	9	3	3	5	4	1	7	2	2	5	4	2	1	3	7	7	7	2	3	3	3	2	1	2	8	1	2	1	4	2	2	7	3	1	3	1	2	5	9	2	4	7	2	1	2	6	4	1	1	7	1	3	2	9	7	1	1	9	4	2	1	3	7	1	1	1	1	1
24500	-798.980252858896847	-797.426983853153047	-1.553269005743837	0.000287201115567	0.000075354617569	0.262375782978654	0.359547080976958	-1	1	3	2	5	3	3	6	6	5	6	9	6	8	6	7	8	11	8	10	10	10	11	11	11	12	10	10	14	12	11	12	12	10	13	13	12	14	14	12	12	12	14	13	14	13	16	14	14	15	15	15	14	14	17	16	17	16	17	17	17	15	15	16	16	16	18	19	16	19	16	17	21	21	20	19	23	21	20	20	21	21	21	21	20	21	21	22	24	23	23	25	23	23	25	26	24	26	28	25	26	25	29	29	27	25	27	29	31	30	32	34	32	35	0	1	2	1	3	2	1	5	7	1	3	16	1	13	1	5	3	22	3	6	5	5	12	8	19	3	14	17	27	1	14	20	7	5	8	9	2	37	8	25	3	23	30	6	6	21	13	2	35	20	12	26	1	1	54	16	51	15	18	45	1	19	20	49	45	62	62	17	36	69	63	13	30	56	62	61	70	47	43	20	68	0	33	29	7	53	22	83	87	74	78	1	8	78	0	77	0	73	58	51	77	87	0	67	88	43	86	107	88	0	0	0	0	111	1	1	1	2	2	1	2	1	2	4	1	1	3	2	3	1	3	1	2	2	1	1	1	4	2	5	1	1	2	8	2	1	4	3	4	3	5	1	4	1	5	1	1	7	3	1	6	5	1	1	2	1	8	6	2	7	1	5	3	1	11	4	4	1	1	1	2	4	2	2	1	7	6	2	3	1	2	3	3	5	1	1	4	4	7	3	3	1	2	1	1	10	8	1	1	2	1	3	9	5	2	2	1	6	2	5	3	1	5	1	1	1	1	2
25000	-695.860984257812447	-694.065615467697853	-1.795368790114542	0.000398740019668	0.000070845984481	0.177674627542078	0.410711033736828	1	2	3	4	4	3	4	5	7	5	7	8	6	8	7	9	8	10	9	10	9	10	11	11	10	11	11	12	14	11	10	11	12	11	13	12	13	14	14	13	14	12	14	13	13	15	16	11	14	16	11	15	12	17	17	15	17	16	15	17	16	16	16	15	16	15	17	19	17	17	18	18	21	20	20	18	23	20	20	19	21	21	22	20	20	20	21	23	23	22	22	26	22	24	26	25	24	25	25	25	25	26	28	28	27	28	28	31	31	31	33	33	32	34	0	1	1	1	1	2	3	3	3	1	2	6	3	7	3	1	7	14	3	1	9	1	9	1	12	12	14	31	1	1	12	31	26	7	5	20	1	14	3	34	44	20	28	2	18	1	27	3	48	1	3	35	1	14	22	23	46	39	40	40	3	22	9	40	13	40	10	49	63	52	11	10	37	63	54	38	51	45	80	47	29	0	80	65	37	40	1	93	84	63	74	49	86	90	0	74	0	77	71	51	72	101	0	81	93	92	83	86	55	0	0	0	0	110	1	1	1	2	3	1	1	1	2	1	2	2	2	2	3	4	2	1	3	6	1	6	2	3	1	2	1	1	4	6	1	1	1	2	7	1	7	3	6	1	1	1	2	6	2	7	2	4	2	9	3	1	4	5	4	3	1	1	1	3	9	3	5	1	4	1	7	2	1	1	5	6	4	2	1	1	5	4	1	2	3	1	2	2	6	2	8	1	2	3	1	8	1	2	1	2	1	1	3	6	2	1	1	3	3	1	4	5	7	1	1	1	1	2
25500	-713.871259397389395	-712.094393278036023	-1.776866119353370	0.000403474287802	0.000073507739292	0.182186923714078	0.328524327715150	1	2	3	3	5	4	3	7	7	6	6	8	5	8	7	8	8	10	10	10	11	10	11	11	10	11	9	11	14	12	10	12	12	12	10	13	10	14	12	12	12	13	14	12	13	11	15	13	14	15	15	15	13	17	16	15	18	16	16	18	16	16	15	16	15	16	17	18	17	19	17	17	20	21	20	18	23	20	20	20	22	22	22	21	20	21	22	22	23	23	23	27	23	23	26	24	25	27	28	24	26	26	28	28	26	27	28	28	30	29	31	33	32	34	0	1	1	1	4	2	1	5	7	1	6	11	1	11	1	7	1	16	12	1	12	7	22	8	11	1	15	35	8	14	4	17	31	1	2	28	1	39	3	27	19	33	33	3	24	1	37	3	8	3	7	23	35	7	33	32	71	41	63	56	32	2	53	52	17	22	5	63	37	59	13	58	59	60	57	19	80	17	60	63	79	0	57	50	28	69	21	75	74	53	15	78	63	68	0	78	0	8	1	18	90	87	0	89	71	89	75	71	73	0	0	0	0	98	1	1	1	1	1	1	1	1	3	3	1	1	4	1	2	1	3	1	1	4	3	4	1	2	3	3	1	1	4	1	4	2	1	6	5	1	5	1	4	1	1	1	1	7	1	3	3	5	2	7	5	2	3	6	2	3	1	2	1	1	2	8	1	1	4	3	5	1	3	3	9	1	1	2	1	5	1	6	2	3	1	1	2	3	6	2	5	1	1	4	9	4	4	2	1	3	1	10	9	8	2	2	1	4	5	2	6	4	4	1	1	1	1	3
26000	-788.153488947698179	-786.655569865710959	-1.497919081987185	0.000351566646432	0.000104102809681	0.296111166224522	0.336567277064967	1	2	4	3	4	4	3	6	6	6	7	8	5	8	5	7	8	11	10	9	11	10	10	10	10	12	10	12	13	13	12	11	13	11	10	13	11	15	14	13	14	11	14	13	14	14	15	13	14	15	14	16	14	16	16	14	18	14	16	17	16	16	16	16	15	16	17	19	17	18	16	17	20	21	20	18	22	20	21	19	21	21	21	21	17	22	23	22	23	24	23	27	23	23	24	25	26	26	28	25	26	26	28	25	26	27	26	31	31	30	31	34	31	34	0	1	2	1	4	7	1	1	1	1	15	13	1	4	1	3	13	9	7	8	1	1	14	9	16	1	14	35	24	9	19	25	35	1	20	42	25	34	24	24	44	8	26	9	4	44	35	1	4	37	25	49	28	16	29	1	61	15	19	55	24	3	1	51	25	30	71	43	37	62	1	63	54	75	44	32	32	26	71	72	52	0	47	64	1	83	75	57	34	49	46	50	24	84	0	57	0	74	28	54	89	94	0	59	15	74	54	99	60	0	0	0	0	80	1	1	2	1	1	1	1	4	2	4	1	2	2	2	2	1	2	1	3	2	4	5	1	1	1	5	2	1	1	4	2	1	2	4	1	1	1	2	3	1	1	3	1	4	6	1	2	7	6	3	4	2	2	4	2	5	1	4	3	1	2	5	8	1	3	1	1	2	3	1	6	1	3	1	4	5	5	4	3	2	2	1	2	2	5	1	1	2	4	5	5	4	6	1	1	5	1	3	10	4	2	1	1	3	8	3	5	2	7	1	1	1	1	8
26500	-699.747026195772719	-698.142033661223195	-1.604992534549548	0.000352538461306	0.000083860961675	0.237877482543514	0.381784787205952	1	2	3	3	4	3	4	6	7	5	5	8	6	8	8	10	9	11	11	9	11	10	10	11	10	12	9	12	14	13	11	12	12	11	12	13	12	15	13	9	12	12	13	14	13	14	16	13	13	15	15	15	14	16	17	15	15	15	16	16	16	15	16	16	16	17	18	20	18	19	18	18	18	21	18	18	23	19	21	19	21	21	19	21	18	20	21	21	22	23	23	26	22	22	24	25	25	26	27	25	25	26	28	29	28	27	27	28	31	29	32	33	32	34	0	1	1	1	6	1	1	6	4	6	2	8	1	8	5	3	8	17	27	6	3	5	5	2	10	1	7	10	3	23	13	23	40	1	23	15	3	27	3	3	16	2	22	40	18	15	62	2	21	37	27	33	3	30	20	1	35	35	53	37	1	45	28	49	1	35	18	25	47	49	40	17	38	80	51	34	43	49	64	54	59	0	47	42	28	44	21	76	57	80	94	48	22	59	0	89	0	81	70	56	55	56	0	97	90	47	100	98	60	0	0	0	0	98	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	2	1	1	2	6	3	3	4	3	6	3	4	6	2	1	1	1	5	2	2	2	4	4	4	1	6	2	4	1	2	1	5	1	1	4	1	7	2	4	8	2	2	1	2	6	1	3	2	9	3	5	5	1	3	6	5	1	1	2	5	5	4	3	2	3	1	2	5	3	3	5	1	3	2	1	6	4	3	1	1	1	3	4	4	4	5	1	2	3	4	1	2	9	1	1	1	1	4
27000	-740.981028567486874	-739.230016134265156	-1.751012433221676	0.000478860748268	0.000090439806427	0.188864522210745	0.392728234422466	1	2	4	3	5	4	3	6	7	6	7	8	5	8	7	10	9	10	11	8	10	10	12	12	10	12	11	12	12	13	9	10	13	9	10	13	12	14	11	12	13	13	12	13	14	13	16	13	15	15	15	15	14	16	17	14	17	15	16	17	15	15	13	15	17	13	17	18	16	18	17	17	20	19	19	17	23	20	20	20	20	21	21	21	20	21	21	22	23	22	22	26	22	24	26	26	25	27	26	24	25	25	28	29	26	28	28	31	31	29	32	33	33	35	0	1	1	1	3	7	1	1	6	3	7	10	1	15	3	7	15	9	8	1	3	1	32	1	3	1	8	3	1	3	15	11	23	9	3	21	9	21	9	21	18	24	5	8	4	22	38	1	18	11	10	9	33	23	17	1	50	36	44	38	4	1	5	43	53	28	41	61	49	38	43	56	74	49	41	7	93	47	76	49	70	0	27	71	11	30	25	53	55	87	39	19	81	88	0	50	0	95	43	26	9	94	0	99	81	105	96	99	92	0	0	0	0	112	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	4	1	1	2	4	3	3	1	5	2	8	2	4	6	4	1	2	1	2	4	2	4	3	3	1	2	1	3	5	4	2	1	8	3	5	5	3	1	2	3	6	1	1	2	2	4	7	6	1	2	1	3	1	1	1	2	1	1	2	3	6	1	1	2	3	1	1	6	3	7	3	6	3	3	1	4	8	1	1	1	6	1	1	6	5	6	1	1	1	4	1	1	2	2	1	1	1	1	1
27500	-731.820057237057995	-730.100888755050619	-1.719168482007376	0.000456831190155	0.000090342438260	0.197758910090347	0.317991856138801	0	2	2	3	5	4	4	7	6	6	7	9	6	8	7	9	8	10	9	8	10	9	11	12	11	10	10	11	12	12	10	12	13	10	12	12	11	14	13	11	14	12	14	12	14	15	16	14	13	14	14	14	15	16	15	15	17	16	17	17	17	16	15	15	17	16	17	17	17	18	17	17	21	20	20	18	24	20	21	18	21	22	22	21	20	21	22	23	23	22	23	27	23	23	25	24	26	26	26	25	25	26	29	28	27	28	27	30	30	30	31	32	33	34	0	1	1	3	4	3	3	1	7	7	5	5	1	5	7	3	11	7	7	1	6	5	12	3	8	3	16	8	1	40	19	20	11	7	1	14	4	13	6	34	30	19	29	37	1	6	50	1	1	31	30	31	37	7	10	31	48	33	56	64	13	3	5	43	4	13	64	2	63	71	3	56	71	67	34	1	82	52	48	35	26	0	20	60	1	69	7	90	55	45	74	85	73	69	0	89	0	13	11	3	61	65	0	97	85	95	44	87	87	0	0	0	0	104	1	2	1	1	1	1	1	3	1	2	1	2	2	1	1	3	1	3	3	5	3	4	1	5	2	3	1	2	3	1	1	2	2	4	6	2	4	4	5	1	1	1	1	1	4	6	1	6	6	1	2	2	3	5	4	3	2	1	1	1	7	8	3	1	7	5	1	7	2	1	7	1	2	2	5	6	1	3	2	3	8	1	9	1	10	2	6	1	4	4	1	4	1	5	1	1	1	11	8	8	5	5	1	1	4	1	9	4	5	1	1	1	1	3
28000	-770.879845643857834	-769.150375844351743	-1.729469799506048	0.000461536178349	0.000089904782773	0.194794659638978	0.398588628058426	1	2	4	3	4	4	3	7	6	5	6	8	6	8	7	6	7	11	11	8	11	9	9	10	11	9	9	11	11	12	10	11	12	10	13	12	11	14	14	12	14	13	13	13	13	14	14	14	14	14	15	15	13	16	16	15	17	16	17	18	16	15	15	17	14	15	18	18	18	18	18	16	20	21	18	19	22	20	21	19	21	21	21	20	20	21	21	23	23	23	24	26	24	22	24	25	25	24	27	26	26	25	27	28	27	29	27	29	28	28	32	33	33	35	0	1	7	1	2	2	1	2	3	1	6	13	6	6	16	1	4	31	20	1	15	15	13	20	3	9	2	27	20	7	13	22	31	1	25	24	1	22	13	34	30	24	40	36	14	15	1	28	23	1	16	31	31	22	38	22	8	28	47	53	26	8	36	20	29	47	56	43	59	12	20	62	43	84	56	15	49	18	71	12	60	0	75	46	16	54	54	87	65	15	57	85	77	80	0	80	0	81	14	22	64	82	0	97	94	103	95	84	79	0	0	0	0	107	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1	2	2	1	2	2	3	1	2	1	3	3	3	1	1	4	3	1	2	5	1	1	5	3	6	1	1	2	1	1	2	3	6	2	4	5	5	3	1	2	1	4	3	2	2	2	5	7	2	4	2	1	1	3	1	6	8	1	3	1	1	6	4	4	1	6	2	1	1	3	8	2	3	1	4	9	4	4	1	1	1	4	1	2	8	9	4	3	1	2	3	1	1	5	2	1	1	1	1	3
28500	-755.423910039443626	-753.724035679575309	-1.699874359868325	0.000449624880178	0.000091522973528	0.203554068208143	0.385719228830621	0	1	3	2	3	3	3	5	7	6	6	9	6	7	7	8	8	10	10	10	11	9	12	11	10	10	11	10	13	13	12	9	11	10	12	13	12	14	12	13	13	13	14	13	14	11	15	12	15	12	15	15	15	16	14	15	18	16	16	16	16	15	14	15	16	17	17	18	17	18	17	17	21	21	19	19	23	20	21	20	21	21	22	21	20	21	22	19	23	21	22	26	23	23	26	25	25	28	28	23	23	27	28	29	26	28	28	31	30	30	31	33	30	32	0	1	4	1	1	4	1	5	10	1	6	15	1	8	1	5	4	4	13	13	7	1	46	8	7	13	22	1	12	7	27	9	19	7	19	34	1	10	13	27	10	20	44	1	1	1	48	26	13	27	1	31	48	34	19	10	29	51	43	34	26	12	32	36	50	21	62	67	36	50	35	36	29	23	43	1	19	3	20	70	54	0	70	45	1	59	55	47	72	38	71	67	84	90	0	86	0	105	63	21	80	88	0	84	77	95	77	106	40	0	0	0	0	109	1	1	1	1	2	1	1	1	1	3	3	1	3	1	3	3	3	5	2	1	4	5	1	3	2	1	1	4	3	5	1	1	1	2	1	1	6	3	2	1	3	2	1	6	5	6	2	1	5	1	11	2	1	3	2	3	2	1	1	3	5	3	2	1	2	3	1	1	1	3	2	1	4	4	4	6	6	6	6	1	2	1	2	3	10	3	5	2	3	3	3	4	1	1	1	2	1	1	9	7	1	3	1	2	1	1	2	1	5	1	1	1	1	1
29000	-833.131702607889110	-831.356533620608502	-1.775168987280587	0.000577191660010	0.000105401866934	0.182611555634497	0.427398307572209	1	2	3	4	5	4	3	8	7	5	7	8	7	9	7	9	9	10	10	10	10	10	12	9	9	11	10	11	14	14	12	10	12	11	12	12	13	13	13	12	11	12	13	12	14	14	15	12	14	15	14	16	15	16	16	13	18	13	17	18	17	16	16	14	16	16	16	20	18	18	16	18	20	18	19	18	22	21	20	20	22	21	21	22	21	21	21	22	23	23	21	25	23	24	24	24	25	27	27	25	26	26	28	27	26	29	26	30	30	29	33	33	32	34	0	1	1	3	3	7	1	6	3	3	10	4	3	9	6	9	11	10	25	1	9	3	14	6	13	11	15	22	8	24	20	4	21	3	25	20	31	36	6	25	19	19	20	6	38	16	35	13	1	28	11	16	6	25	21	28	61	11	45	17	3	36	8	32	4	27	47	30	67	54	5	64	37	49	26	21	74	62	60	59	59	0	53	79	22	52	56	62	88	85	45	3	74	80	0	76	0	90	1	14	86	85	0	100	89	105	94	104	89	0	0	0	0	103	1	1	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1	3	1	4	2	3	1	2	1	2	3	1	2	3	1	3	1	3	1	1	1	1	5	3	1	1	2	4	1	3	3	1	7	2	3	4	4	4	3	1	1	3	2	5	7	2	4	2	6	2	1	3	1	1	5	3	3	2	4	3	3	3	1	1	3	1	3	1	6	2	4	2	1	1	3	9	1	2	1	2	1	2	12	7	3	2	1	1	1	1	1	2	3	1	1	1	1	4
