step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-861.319169209635902	-869.368159643281274	8.048990433645358	0.000018435399150	0.000025852381547	1.402322853758773	0.996194859758766	-2	4	3	4	6	10	5	14	14	13	19	17	21	21	18	24	22	22	27	26	30	33	29	24	26	33	36	32	29	33	45	33	22	42	31	40	45	33	49	37	42	36	44	41	34	42	39	29	49	35	41	39	43	47	44	45	54	42	48	42	44	50	47	49	50	49	46	43	48	48	55	47	57	50	52	52	59	50	60	58	52	55	53	52	54	59	67	63	66	83	0	0	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	29	18	21	26	48	11	27	23	27	27	48	22	28	27	48	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	60	62	31	49	46	51	56	66	60	66	34	61	78	66	69	66	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-768.228076671009717	-774.605935620827836	6.377858949818116	0.000037085740039	0.000033238547471	0.896262213877387	0.986896191986113	-4	2	4	1	3	2	9	8	11	17	17	20	14	23	22	20	22	27	25	29	27	34	28	36	27	35	38	34	34	30	40	35	26	38	36	38	42	40	45	37	45	43	43	45	41	42	41	31	41	39	44	45	41	49	47	38	53	47	42	42	44	51	45	53	50	49	45	43	47	51	53	49	53	40	55	48	59	50	54	49	57	56	62	56	62	63	65	64	69	91	0	0	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	48	23	48	48	48	22	28	27	48	47	27	27	18	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	60	62	31	49	29	51	56	66	60	66	63	61	78	77	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-691.548014392717278	-690.983126813975332	-0.564887578741899	0.000105292697733	0.000027892213525	0.264901689530297	0.986474764264922	-2	5	0	6	7	11	9	11	16	13	22	18	17	21	18	21	25	23	24	23	29	33	29	28	29	30	36	33	32	34	34	37	27	39	35	37	44	39	49	36	43	39	46	41	35	37	38	33	47	40	45	41	41	49	42	41	48	50	44	42	43	48	43	48	50	45	48	42	47	55	52	45	61	51	52	49	54	50	54	54	53	54	61	59	60	59	66	55	66	92	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	27	23	48	48	27	22	28	27	27	47	48	48	29	40	33	63	35	38	40	40	48	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	66	62	31	49	46	51	56	66	66	66	63	61	78	77	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-682.341368570256350	-678.264881045827337	-4.076487524429030	0.000141144846846	0.000044263835551	0.313605749978330	0.984138091700234	0	2	5	8	7	8	8	17	15	12	20	20	16	20	20	22	23	24	27	26	32	30	24	34	27	30	34	31	32	36	35	37	26	43	36	36	45	40	48	37	41	42	45	44	38	43	39	31	49	39	44	43	41	43	47	45	52	45	47	43	43	49	49	57	46	49	47	45	49	50	55	44	61	52	53	47	59	48	58	61	52	51	55	58	66	56	62	61	67	91	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	27	23	48	48	48	22	28	48	27	47	27	27	29	40	33	34	35	38	40	40	48	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	60	62	31	49	46	51	56	66	60	66	63	61	78	66	69	60	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-687.743069628923422	-684.661804223913578	-3.081265405009893	0.000130800640817	0.000037301848553	0.285180931222384	0.988973677278299	-2	1	3	6	6	7	11	17	16	12	22	21	11	21	18	23	25	26	26	25	26	33	29	29	26	29	37	30	32	32	46	37	29	42	32	35	45	42	43	35	46	41	44	47	37	35	38	32	48	39	44	41	40	52	42	44	49	45	44	44	47	46	46	46	51	50	48	46	47	55	56	53	60	49	49	51	52	53	56	54	53	55	54	58	62	58	63	64	63	83	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	27	23	48	48	27	22	28	27	27	47	27	48	18	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	60	62	31	49	29	51	56	60	66	60	63	61	78	66	69	66	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-680.397428936147548	-672.553063607935087	-7.844365328212472	0.000175434442046	0.000030415306131	0.173371350437757	0.996566867986858	-3	0	4	4	6	6	9	13	11	13	22	18	18	19	19	23	25	23	27	27	25	34	26	32	24	33	36	33	32	35	37	34	28	41	34	38	42	39	39	37	41	39	42	42	43	40	40	32	46	40	42	41	41	43	45	41	52	46	40	41	44	48	53	60	49	46	46	46	46	50	56	46	56	47	50	47	53	47	57	52	56	56	60	60	63	62	65	67	74	86	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	48	23	48	48	48	22	28	27	27	47	48	27	18	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	66	62	31	49	46	51	56	66	60	77	34	61	78	77	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-680.895239817032916	-677.392367602628042	-3.502872214404848	0.000134749819469	0.000036268657464	0.269155518032700	0.993523808885121	-2	4	3	7	5	3	8	9	13	12	15	20	17	22	17	25	21	25	24	27	27	33	29	35	23	28	37	35	30	33	33	35	26	42	34	37	46	41	45	37	41	42	44	47	37	35	41	33	49	41	45	43	42	54	46	39	49	49	42	42	43	49	48	52	44	51	50	42	50	56	54	36	62	54	50	47	56	48	55	55	55	55	59	59	65	60	62	62	71	96	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	29	18	21	26	48	11	48	23	48	27	48	22	28	48	27	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	66	62	31	49	29	51	56	66	60	66	63	61	78	77	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-684.847273259383201	-679.656251762020929	-5.191021497362261	0.000150273684402	0.000031709826575	0.211013835862046	0.983098376827884	-3	0	2	5	8	8	8	14	14	16	19	22	16	20	23	22	26	26	24	22	28	37	22	30	26	36	37	33	30	34	46	37	27	41	29	37	41	41	44	37	43	40	41	45	38	38	40	32	50	33	44	41	41	44	48	37	50	48	45	42	42	50	54	57	48	48	44	36	48	51	55	51	63	49	52	48	57	49	49	60	52	53	57	55	60	58	66	64	73	78	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	29	18	21	26	48	11	48	23	48	48	27	22	28	27	27	47	27	48	18	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	66	62	31	49	46	51	56	66	60	60	63	61	78	60	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-693.055448692597565	-689.261497291077262	-3.793951401520325	0.000138029915212	0.000040300297955	0.291967852712648	0.997794304734418	-3	3	5	4	0	8	8	5	15	14	19	22	20	19	19	22	21	26	26	25	26	37	30	32	26	35	38	34	36	33	42	35	24	42	33	33	45	37	39	37	47	47	45	47	40	32	39	30	48	39	41	44	40	47	43	38	50	48	46	43	44	46	49	51	53	50	46	47	50	50	56	48	56	43	51	50	46	49	56	49	47	52	61	63	55	58	61	61	71	81	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	46	21	26	48	11	27	23	48	27	48	22	28	27	27	47	48	48	18	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	77	60	35	77	77	62	31	49	46	51	56	60	60	77	34	61	78	66	69	60	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-679.501340836409554	-672.855753891419226	-6.645586944990319	0.000165660877809	0.000040314915444	0.243358093817747	0.987003886003914	-2	1	4	6	7	5	6	12	12	14	21	22	15	20	20	22	25	23	23	30	29	37	27	28	25	27	41	33	26	33	40	39	30	41	39	40	44	40	46	37	46	45	45	47	40	37	40	36	48	42	43	41	40	56	41	38	49	45	46	44	47	46	49	56	52	48	46	48	48	55	54	47	56	53	48	46	51	48	59	49	54	53	60	58	60	59	66	63	68	88	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	29	18	21	26	48	11	48	23	48	27	48	22	28	27	27	47	48	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	77	62	31	49	46	51	56	60	60	77	34	61	78	77	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-684.889546975205121	-679.619161275872557	-5.270385699332589	0.000150675357246	0.000029947411196	0.198754539187883	0.991968665184797	-4	5	3	5	0	12	9	10	17	18	16	23	17	22	22	23	19	27	21	30	27	26	30	33	28	32	41	32	33	34	43	38	26	41	38	36	47	37	42	38	40	39	44	49	42	40	41	33	44	41	43	45	42	35	42	40	49	45	44	42	46	52	49	57	51	45	48	41	46	49	56	50	53	46	51	47	50	51	53	60	53	55	60	51	47	58	66	63	69	94	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	48	23	48	27	48	22	28	48	48	47	27	48	29	40	33	34	35	38	40	40	48	40	28	37	40	40	40	45	52	34	40	41	60	66	35	60	60	62	31	49	46	51	56	66	60	66	63	61	78	77	69	66	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-680.595452561884485	-672.132241953331231	-8.463210608553251	0.000183210206806	0.000040011142254	0.218389264174325	0.984046992967253	-4	4	2	5	3	6	5	11	12	14	19	18	17	23	20	24	25	24	26	27	27	33	28	24	28	34	39	31	34	35	42	36	29	40	33	39	43	40	40	35	44	44	46	45	38	41	37	33	49	38	43	41	43	43	42	46	49	41	41	40	46	48	49	58	49	45	43	40	50	49	55	50	57	46	53	50	49	47	57	52	54	54	59	60	54	57	66	67	70	89	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	48	23	48	48	48	22	28	27	27	47	27	48	29	40	33	34	35	38	40	40	48	40	28	37	40	40	40	45	52	34	40	41	60	60	35	66	66	62	31	49	46	51	56	60	60	66	63	61	78	77	69	60	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-698.556027004376006	-692.231003737066885	-6.325023267309137	0.000158445263332	0.000022129378869	0.139665764718571	0.974571321432163	-4	1	4	4	3	9	10	10	13	13	19	20	16	23	21	21	23	24	26	28	26	35	29	34	19	35	39	33	32	36	45	38	26	42	35	38	48	40	45	36	40	43	46	49	37	40	40	34	47	40	43	44	42	44	43	42	53	43	45	41	42	47	53	58	42	44	47	47	50	47	55	52	55	56	56	49	42	44	52	48	52	47	55	61	53	54	62	60	67	84	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	27	23	48	27	48	22	28	48	48	47	48	48	29	40	33	34	35	38	40	40	48	40	28	37	40	40	40	45	52	34	40	41	60	77	35	77	60	62	31	49	46	51	56	60	60	66	34	61	78	66	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-683.608260468381900	-679.001752421267042	-4.606508047114840	0.000146408799022	0.000045484507532	0.310667854906905	0.980888593986818	-2	4	4	6	4	6	7	14	14	17	16	21	15	20	22	24	23	24	25	24	30	32	23	37	30	32	36	34	33	35	43	36	27	42	35	38	43	37	39	37	38	41	45	46	39	38	41	32	49	41	41	43	42	43	41	43	46	44	42	42	45	50	48	48	44	47	50	44	48	53	57	45	60	50	53	52	52	50	55	52	52	54	61	64	64	57	63	58	68	98	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	29	18	21	26	48	11	27	23	48	27	48	22	28	48	27	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	66	35	60	66	62	31	49	46	51	56	66	60	66	63	61	78	77	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-678.148527423947826	-673.642481704099964	-4.506045719847846	0.000143123473094	0.000028837854045	0.201489339389255	0.999307896335347	-3	2	2	1	9	6	7	15	10	12	20	18	21	20	22	23	24	21	27	28	28	31	29	24	32	33	37	30	32	32	39	36	30	42	34	39	45	42	41	36	42	45	45	51	39	44	40	35	47	40	46	44	40	46	48	42	50	47	42	43	41	50	48	59	46	50	47	48	45	47	58	50	55	52	52	50	53	49	56	55	47	54	56	52	64	60	67	64	70	89	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	48	23	48	27	27	22	28	27	48	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	60	62	31	49	46	51	56	60	60	77	63	61	78	66	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-694.902467276107132	-688.325541961539216	-6.576925314567924	0.000164648439217	0.000037815414788	0.229673691213890	0.997204025376048	-2	4	5	7	10	8	10	15	10	12	20	20	17	21	21	24	25	27	27	25	27	34	26	27	25	27	35	31	35	32	39	39	27	37	37	37	41	40	41	36	37	39	43	44	38	32	39	33	49	42	44	42	41	48	41	37	44	47	47	39	44	49	43	49	46	45	45	43	49	51	56	47	52	53	52	48	52	56	54	52	51	58	56	54	61	59	65	62	67	98	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	46	21	26	48	11	48	23	48	48	27	22	28	48	48	47	27	48	18	40	33	63	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	66	66	62	31	49	46	51	56	66	77	77	63	61	78	66	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-680.667087859881917	-676.599575514694834	-4.067512345187081	0.000140018541154	0.000034965662308	0.249721658433419	0.998323680019511	-3	4	4	6	3	6	7	11	14	15	21	20	18	19	22	25	24	25	29	26	27	34	26	30	28	31	37	30	32	35	41	38	23	42	31	39	44	42	43	38	40	43	43	48	41	40	40	34	47	37	46	41	42	41	50	40	49	44	45	41	43	44	46	53	43	52	46	39	47	55	53	49	57	53	51	49	54	45	57	53	51	54	62	58	62	59	66	63	70	81	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	27	23	48	48	27	22	28	48	27	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	66	62	31	49	29	51	56	60	60	66	63	61	78	66	69	66	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-681.288277571376511	-677.116155765617350	-4.172121805759196	0.000140301054360	0.000030648911148	0.218451039357180	0.990466235798073	-1	4	3	6	6	7	7	15	12	16	19	24	18	24	21	25	25	28	23	28	27	31	24	35	27	38	33	34	35	35	42	36	25	39	31	38	47	41	38	39	45	44	45	41	38	40	42	30	46	37	44	44	44	55	44	38	52	51	47	43	46	48	44	50	51	46	46	38	49	53	52	49	54	53	53	45	50	50	60	48	53	56	58	57	59	58	63	67	72	91	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	27	23	48	48	27	22	28	27	27	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	66	60	62	31	49	46	51	56	60	60	77	63	61	78	66	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-676.568611924416359	-672.437987271967586	-4.130624652448818	0.000139937131726	0.000030825935002	0.220284170625720	0.983867449294595	-2	5	2	2	2	6	8	9	11	13	20	20	13	20	16	19	26	26	24	30	27	33	30	28	23	36	39	33	32	34	42	38	29	44	36	39	46	36	40	36	42	48	45	45	41	40	40	32	50	42	42	40	43	49	42	36	50	48	40	44	45	48	50	52	47	49	48	49	48	52	55	48	60	51	50	44	51	49	56	61	54	53	59	54	59	58	66	65	68	83	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	18	18	21	26	48	11	27	23	48	48	48	22	28	27	48	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	66	62	31	49	29	51	56	60	60	66	63	61	78	77	69	66	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-678.908613104896062	-673.686858696636705	-5.221754408259363	0.000150219996032	0.000029994625242	0.199671322287844	0.980445511668669	-2	0	2	4	9	7	9	11	13	15	18	19	11	19	22	21	25	21	26	28	26	37	25	25	22	34	39	35	30	34	42	38	27	41	33	38	46	38	48	39	44	48	45	49	37	43	41	33	46	41	42	43	42	44	48	42	49	49	44	43	44	46	48	53	48	48	49	39	50	53	51	51	55	46	52	45	59	50	52	52	54	57	63	62	65	60	64	70	68	81	0	1	1	1	1	1	3	5	6	3	8	10	4	9	10	13	11	12	11	14	14	17	11	12	13	15	48	29	18	21	26	48	11	48	23	48	48	48	22	28	27	48	47	27	48	29	40	33	34	35	38	40	40	27	40	28	37	40	40	40	45	52	34	40	41	60	60	35	60	60	62	31	49	46	51	56	66	60	66	63	61	78	60	69	77	82	86	64	83	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
