step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-503.514779611176209	-510.370267562135609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663228796767447	-1	1	3	0	4	5	5	4	2	8	8	7	9	9	9	10	10	9	11	12	12	13	13	13	13	16	11	13	14	15	17	15	15	14	15	15	17	16	16	17	17	19	19	17	17	20	20	18	18	17	17	18	20	19	16	19	21	20	20	21	22	23	21	23	22	22	22	23	22	24	23	25	23	24	21	25	24	25	26	28	25	25	29	28	29	31	0	1	9	1	2	9	3	3	1	7	7	7	12	6	7	11	10	10	15	12	14	20	18	16	13	20	11	19	16	25	25	27	25	24	28	24	30	21	0	24	23	41	26	55	20	26	35	36	50	24	26	55	42	26	22	36	49	48	35	53	46	69	56	63	47	58	49	50	53	71	46	77	32	65	48	69	53	73	72	65	75	75	78	82	84	85	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	2	2	1	3	1	2	3	2	1	2	1	2	2	1	1	1	1	2	2	1	2	3	1	2	1	3	2	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	4	1	1	2	1	4	1	1	2	3	1	1	2	3	2	2	2	1	1
5500	-459.673782747572204	-466.529270698531604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723938626014015	0	1	3	3	2	5	5	4	5	7	7	6	9	9	7	8	11	9	11	11	12	13	13	14	13	16	13	13	14	14	16	16	15	15	16	14	18	15	16	15	16	18	18	17	18	19	18	18	19	18	18	18	20	21	16	19	21	20	18	21	21	22	21	22	23	23	21	22	21	23	23	25	23	25	23	24	25	24	26	28	27	24	28	28	29	31	0	1	1	2	1	4	3	3	2	7	7	7	11	3	7	9	12	10	14	10	18	17	18	20	13	24	14	21	17	25	25	21	25	24	28	20	33	21	0	24	23	41	26	29	36	26	32	36	50	40	24	55	41	43	29	48	49	48	32	53	46	69	48	56	59	58	49	67	53	46	46	69	59	65	58	69	69	65	62	73	82	75	78	82	84	85	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	1	2	2	2	1	2	3	2	1	2	2	1	1
6000	-458.098272577585760	-464.953760528545160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748802765784191	0	2	4	3	4	7	5	5	5	8	7	7	7	9	9	10	10	9	11	11	12	12	13	13	13	17	14	14	14	14	16	16	16	14	16	15	17	17	16	16	17	17	19	16	17	19	18	19	19	14	19	16	19	21	19	20	21	20	19	22	22	23	22	22	22	23	22	23	22	24	23	24	24	24	24	25	25	24	26	27	26	26	28	27	29	31	0	1	4	1	4	2	3	3	1	7	7	7	7	6	10	12	18	7	14	10	14	16	14	16	13	34	21	21	20	25	25	28	30	24	28	24	25	35	0	50	23	23	26	22	36	26	28	45	40	24	26	29	41	43	52	45	49	48	27	53	26	69	56	36	47	58	40	67	53	71	46	69	65	65	64	62	72	65	77	65	75	75	78	75	75	85	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	3	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	3	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1
6500	-477.475615984470664	-484.331103935430065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665019473428347	0	1	3	2	4	7	4	4	4	7	7	8	8	8	9	10	10	9	11	12	12	13	13	12	12	16	13	15	15	15	16	15	13	13	14	15	16	16	17	17	19	18	18	18	18	19	19	19	18	14	17	17	20	21	18	20	21	19	21	21	22	23	21	21	21	21	21	23	22	23	23	24	24	25	25	24	26	23	27	28	26	23	29	29	30	32	0	1	2	1	4	9	3	3	1	7	7	7	11	10	11	12	10	14	14	16	18	17	19	15	13	24	21	35	22	25	25	19	25	24	21	20	25	28	0	50	42	23	26	29	36	26	28	36	50	20	26	29	42	43	29	48	49	36	27	53	46	69	56	56	47	48	40	67	53	61	46	69	59	73	66	69	62	59	72	74	48	58	78	75	82	85	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	3	1	1	2	3	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	3	2	2	2	3	2
7000	-496.312982058812395	-503.168470009771795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561057076139230	0	2	2	2	4	6	4	4	3	6	7	7	9	9	9	10	11	9	11	11	11	14	13	12	13	16	14	14	14	15	16	16	16	14	15	15	17	16	16	16	19	18	18	18	18	19	19	17	19	17	18	16	20	21	19	19	21	20	20	22	22	23	21	21	23	22	20	23	22	24	23	23	24	25	24	25	26	25	25	28	25	23	28	27	30	31	0	1	1	1	1	5	3	3	2	7	10	1	10	11	12	12	7	7	14	12	14	16	14	20	13	24	18	18	17	25	25	21	30	20	23	20	30	28	0	24	42	23	24	52	36	26	35	36	50	24	26	29	42	26	44	36	49	48	35	53	46	69	36	48	21	58	40	67	53	71	46	42	59	65	82	69	69	59	62	73	82	58	74	82	84	85	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	1	3	2	1	2	1	2	3	1	2	2	2	2	2	1	2	2	1	2	1	2	2	1	1	2	1	3	4	1	2	2	2	2	1	2	1	1	2	3	1	2	1	2	2	1	2	1	2	2	5	1	2	2	1	1	2	4	2	1	1	2	2	2	1	2	1	1	1	2	2	1
7500	-470.648331913909090	-477.503819864868490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578870703741862	-1	1	3	2	3	6	4	4	4	8	7	8	9	9	10	10	11	9	11	10	13	13	12	14	12	16	14	14	14	14	16	14	15	14	15	16	17	15	16	16	19	18	17	15	17	19	19	18	17	18	19	17	20	21	18	18	21	21	20	21	21	23	21	22	23	20	22	23	21	24	23	24	24	25	24	24	26	25	26	28	27	23	27	28	29	31	0	1	2	2	2	9	3	3	4	7	7	11	7	11	10	12	11	7	14	7	14	17	18	20	13	11	21	21	17	25	25	18	30	20	28	34	30	21	0	20	42	23	20	29	36	26	35	36	40	49	43	44	41	43	44	34	49	56	27	53	26	69	48	63	27	48	40	50	53	46	43	53	59	73	82	69	69	65	72	74	82	66	65	75	84	85	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	3	3	1	2	2	2	4	1	1	2	1	1	2	1	2	1	1	2	1	1	3	1	3	3	1	1	2	2	2	1	1	1	1	1	2	2	2	2	1	3	1	3	1	2	1	4	1	3	2	1	2	4	2	2	1	1	2	2	1	1	2	2	1	2	2	1	1
8000	-479.581658778558847	-486.437146729518247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648360980439584	0	1	3	2	3	7	5	4	5	7	7	7	9	8	9	11	11	9	10	11	11	13	12	13	12	16	13	14	13	14	16	16	15	15	15	15	17	16	16	16	18	17	19	16	18	20	18	18	18	14	16	18	19	22	19	19	21	20	21	21	22	23	20	21	22	22	22	23	22	24	22	25	23	25	25	25	25	25	26	27	25	23	28	26	30	31	0	1	2	1	2	9	3	3	5	7	7	7	10	7	11	12	12	14	14	12	11	10	14	20	13	24	21	21	17	25	30	21	25	20	14	24	30	21	0	50	42	18	51	29	36	43	35	36	40	24	24	44	41	43	29	48	40	45	47	53	46	69	56	56	35	58	40	67	53	46	26	62	47	73	82	69	69	65	62	73	82	45	78	75	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	3	3	2	1	2	1	1	2	1	1	1	2	2	2	2	1	2	3	1	1	1	5	2	2	2	1	2	2	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	2	3	1	3	1	1	2	4	1	2	1	1	2	2	1	1	2	1	2	2	1	2	1
8500	-490.789861996231480	-497.645349947190880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614634637683682	0	1	2	2	3	6	5	4	4	7	8	7	8	8	10	10	9	9	11	11	12	13	12	14	12	16	13	14	15	13	15	16	16	15	16	16	18	16	17	17	19	17	19	18	18	19	18	19	18	18	18	16	19	21	19	19	21	20	20	21	21	21	21	21	20	23	21	23	23	24	22	24	24	24	24	24	26	24	26	27	25	22	28	28	29	31	0	1	1	1	2	4	3	3	1	3	7	7	10	7	11	12	10	10	18	12	14	17	10	20	10	24	21	27	23	25	25	14	30	20	28	20	30	28	0	34	42	23	26	52	34	26	21	36	40	24	26	29	42	43	44	36	49	45	27	53	46	53	56	56	27	58	40	67	53	46	46	69	27	59	82	62	69	59	69	74	66	45	78	75	84	85	1	1	1	1	1	2	1	1	2	3	1	1	1	2	1	2	2	2	1	2	2	2	3	2	2	1	1	1	1	1	2	3	1	2	1	2	2	1	1	1	1	2	1	1	1	1	4	2	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	3	2	2	2	2	3	2	1	4	3	1	2	2	2	2	2	1	2	2	2	1	1
9000	-474.640638749832021	-481.496126700791422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705120609452319	0	1	2	2	3	7	4	4	4	6	7	8	9	8	10	10	12	10	11	12	12	14	12	13	12	17	13	15	14	14	17	14	16	14	14	15	16	15	16	16	18	17	19	17	17	19	19	18	19	17	19	16	20	20	17	20	21	19	20	22	22	22	21	22	21	22	21	23	23	24	23	24	23	24	25	24	26	24	26	27	26	24	27	29	28	32	0	1	2	1	4	9	3	3	4	3	7	10	10	7	11	12	12	14	14	13	14	17	14	10	13	24	19	35	24	25	25	21	30	20	19	24	30	14	0	24	42	23	26	29	36	26	28	36	50	24	26	29	42	26	52	48	49	48	32	42	46	53	58	56	59	58	49	67	53	46	26	62	59	73	82	62	62	47	72	74	82	66	78	82	82	85	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	4	2	2	1	1	1	1	2	1	1	1	2	2	1	3	1	3	1	2	1	2	1	1	3	1	1	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	3	1	1	1	1	1	2	3	1	2	1	1	1	3	2	2
9500	-490.232705477828802	-497.088193428788202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662505834629564	-2	0	2	1	3	7	4	3	4	7	7	8	9	8	10	10	11	10	10	10	12	13	12	13	12	16	13	15	14	14	16	14	15	14	16	15	15	14	17	15	19	18	19	16	18	20	19	18	18	17	18	17	20	21	19	19	22	20	21	21	21	21	21	23	22	22	21	23	23	25	23	25	24	25	24	24	25	24	26	26	25	22	28	29	30	32	0	1	2	2	4	9	3	3	3	9	7	7	11	10	11	6	12	7	14	6	18	17	18	11	13	24	21	21	17	25	25	21	25	24	21	20	30	21	0	20	42	23	26	22	36	43	28	20	50	40	26	44	41	51	52	45	49	45	47	53	26	53	56	63	35	58	40	67	62	46	46	69	59	65	82	62	62	59	77	65	82	58	78	82	84	85	1	1	1	1	1	3	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	1	1	3	3	1	1	2	2	1	2	1	3	1	2	3	1	1	1	2	1	3	2	2	2	1	2	3	1	1	1	1	1	2	2	1	3	1	1	1	3	1	1	1	3	1	2	1	2	2	2	1	2	2	1	2	2	1	1	2	1	1	2	4	1	1
10000	-519.528199009179161	-526.383686960138562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496056131856924	1	2	3	2	3	5	4	5	4	8	7	6	8	9	9	9	11	10	11	11	11	14	12	13	14	16	14	15	14	15	17	13	16	15	16	15	18	17	16	16	19	17	18	17	17	19	19	18	17	17	19	18	21	21	19	19	21	21	20	20	21	19	21	22	23	23	23	23	23	24	23	24	23	25	24	24	26	25	26	28	26	25	28	28	29	31	0	1	4	1	2	2	3	3	4	6	7	7	7	11	10	10	10	14	14	16	14	17	14	20	17	24	21	21	17	25	25	21	30	24	14	24	30	28	0	17	42	23	26	29	20	26	28	45	40	20	43	44	62	26	44	36	49	36	27	42	46	42	56	56	27	58	20	40	62	71	61	69	27	59	58	62	69	73	76	65	75	75	74	75	84	85	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	1	1	1	4	1	2	1	1	2	1	3	2	1	3	2	2	1	1	2	1	1	1	2	2	2	2	2	3	1	1	1	1	2	4	1	9	3	2	1	2	1	5	2	2	2	2	1	1	3	1	1	2	2	1	1
10500	-475.863234760194814	-482.718722711154214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632326792280194	-2	1	3	2	4	6	4	5	4	6	8	8	9	9	8	10	12	10	12	11	11	14	13	14	13	16	13	15	14	14	17	16	16	14	16	16	17	16	14	16	19	18	18	16	17	20	19	18	19	18	17	18	20	21	18	18	20	20	20	22	22	21	21	22	23	22	22	24	24	24	23	25	24	24	24	24	25	24	26	27	27	25	27	26	29	32	0	1	2	2	4	9	3	3	4	7	7	10	11	11	10	12	16	14	11	12	14	17	14	7	13	24	19	21	17	25	25	27	30	20	19	20	30	19	0	24	42	23	26	29	20	26	35	34	45	40	26	44	42	43	44	36	49	45	21	53	54	53	56	56	27	58	24	67	62	71	61	76	65	47	66	62	62	59	69	73	75	75	78	75	84	85	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	4	2	1	1	2	1	1	3	2	1	2	1	2	2	2	1	1	1	3	2	1	3	2	2	2	1	2	1	1	1	2	2	1	1	2	4	1	1	1	1	2	5	1	3	1	2	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	2
11000	-528.389003517929723	-535.244491468889123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662834045691571	0	1	2	3	4	6	4	4	4	7	7	8	8	8	10	11	10	10	11	12	13	12	13	14	12	16	12	14	14	14	15	14	16	14	15	15	17	15	17	16	19	18	19	16	17	19	20	19	18	17	17	18	19	20	17	20	21	20	20	20	20	23	21	23	23	22	19	22	24	24	23	24	24	24	23	25	25	24	27	28	26	26	27	28	30	32	0	1	2	2	3	4	3	3	2	7	7	11	7	6	11	15	11	14	14	16	14	17	18	20	11	20	10	14	22	25	25	27	25	20	21	20	30	21	0	15	42	23	51	29	36	20	35	36	40	40	26	29	42	26	44	48	49	36	35	53	43	60	45	45	28	48	40	67	41	71	46	53	47	47	63	62	72	59	69	73	66	75	59	82	84	85	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	2	1	2	3	3	3	1	1	1	1	2	2	1	1	2	1	1	3	1	3	1	1	1	3	2	1	1	1	1	1	1	2	1	1	3	2	2	1	1	2	2	3	4	2	1	1	2	1	2	2	2	2	1	2	1	2	2	3	2	2	3	1	2	1
11500	-488.893866877383061	-495.749354828342462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658546754524653	0	1	4	2	3	5	5	4	5	8	6	6	9	10	10	10	12	10	12	11	12	12	11	13	13	16	13	14	14	15	15	16	15	14	15	13	18	17	16	16	17	16	17	16	16	19	19	17	19	17	18	17	20	21	18	18	21	19	21	21	21	22	21	23	23	22	23	23	24	23	23	25	23	25	24	25	25	25	26	27	27	26	28	29	30	32	0	1	5	1	1	2	5	4	2	7	7	7	10	11	11	12	10	10	18	16	18	16	11	20	13	24	14	21	22	25	25	21	25	20	28	20	30	35	0	24	42	23	26	29	36	26	35	36	50	40	26	29	42	43	44	34	49	56	35	53	46	53	56	66	32	26	40	40	62	61	61	62	47	73	66	62	62	59	69	65	75	75	59	82	82	85	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	2	1	1	1	2	2	2	2	1	1	2	1	2	2	2	1	1	4	1	1	1	1	1	4	3	2	2	2	1	1	1	2	1	1	2	2	2	1	2	2	2	4	2	2	1
12000	-482.421350902454606	-489.276838853414006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658803320789521	0	1	3	2	4	5	5	5	4	7	8	7	8	9	9	9	11	9	11	10	12	14	12	13	12	16	14	14	14	14	16	15	16	14	16	15	17	16	16	17	18	17	19	16	17	19	20	18	18	18	18	18	20	22	18	20	20	21	21	21	20	22	20	22	22	22	20	22	23	24	23	24	24	25	24	25	26	24	26	28	27	25	29	28	30	32	0	1	4	1	4	5	3	2	1	7	7	1	10	12	7	7	11	12	14	16	18	17	12	20	13	17	21	21	17	25	25	18	30	24	28	24	30	32	0	20	42	23	51	29	36	26	28	36	40	20	26	29	42	51	29	36	49	48	35	53	26	53	45	48	28	58	40	40	62	71	61	69	59	73	64	62	62	47	72	74	75	75	65	81	84	85	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	2	1	1	1	1	2	1	3	1	2	2	1	1	2	1	2	3	1	1	1	1	2	1	1	3	1	1	1	2	1	2	2	1	1	3	1	2	1	3	2	3	1	2	2	1	2	1	1	2	4	1	1	2	1	1	2	1	2	1	1	2	2	2	1	2	2	1	3	1	1	1
12500	-496.706678760116517	-503.562166711075918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616715804827937	0	1	3	2	2	6	4	5	3	7	8	7	9	10	9	10	12	9	12	11	13	11	13	12	13	15	11	14	13	14	16	15	16	14	15	15	17	16	14	16	18	16	18	18	16	18	19	17	17	17	19	15	20	21	18	17	20	20	20	21	20	22	21	23	20	22	22	24	24	22	23	24	23	25	23	24	25	24	26	27	27	25	27	28	29	32	0	1	1	1	1	4	3	3	2	8	7	6	7	18	12	12	22	10	14	16	27	16	10	20	13	20	11	23	22	13	25	21	25	24	27	20	25	21	0	20	42	23	26	52	20	26	28	45	40	40	43	29	41	43	29	36	49	45	21	53	26	53	36	56	47	58	50	50	62	61	46	62	59	65	66	62	62	65	69	74	82	75	73	82	84	85	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	3	1	2	2	1	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	2	1	3	2	2	1	1	1	1	1	1	1	3	1	1	2	3	1	3	1	3	2	1	1	3	3	2	1	2	1	2	2	1	2	2	2	1	2	1	2	2	2	1	1
13000	-482.829010393338308	-489.684498344297708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689719898518422	-1	1	3	2	4	6	5	4	3	6	7	8	9	9	9	10	11	9	11	11	12	12	12	13	13	17	14	15	14	11	15	16	15	13	15	15	17	16	15	16	18	17	17	16	18	18	20	17	19	18	18	17	20	22	18	19	22	20	20	22	21	22	21	22	22	22	22	24	23	24	23	24	25	23	24	25	26	24	26	27	25	25	28	28	30	31	0	1	1	1	2	5	9	3	1	7	6	9	7	10	10	3	12	11	14	10	7	17	14	20	30	34	21	21	17	13	30	21	25	20	21	20	25	28	0	20	42	23	20	22	36	26	35	34	50	40	43	44	42	26	52	48	40	45	21	53	26	53	56	56	47	58	50	67	62	54	46	69	65	47	66	69	76	59	72	74	75	75	78	75	84	85	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	2	3	1	2	1	1	2	1	2	2	1	2	2	1	2	1	1	2	1	1	2	1	2	2	4	2	1	2	2	1	2	1	1	1	3	1	1	3	1	4	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	3	1	1
13500	-466.300955875784098	-473.156443826743498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685822029295474	0	1	3	1	4	6	5	4	4	7	7	7	8	9	9	9	11	8	11	11	12	13	12	13	14	16	13	14	14	13	16	15	15	14	15	16	18	16	16	14	18	17	17	17	17	20	19	18	18	17	19	18	19	20	18	19	21	20	20	22	22	21	21	22	23	23	22	23	24	25	23	24	24	24	22	24	26	25	26	28	27	26	28	28	30	32	0	1	1	1	4	2	1	3	4	3	8	7	7	18	12	12	15	7	14	10	14	17	14	20	30	20	21	21	22	13	30	21	30	24	28	34	25	21	0	20	42	23	26	29	36	26	35	36	50	40	43	44	42	51	44	48	49	36	32	62	46	42	56	56	32	48	50	67	62	71	46	62	65	59	58	62	62	65	69	74	82	75	78	75	66	84	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	2	3	3	4	1	2	1	2	2	1	2	1	2	2	1	1	2	1	2	2	3	4	2
14000	-514.520976753665536	-521.376464704624937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668336283507587	-1	0	2	1	2	4	5	4	4	7	7	7	9	8	8	9	11	8	9	11	13	13	12	13	14	16	14	12	15	13	16	16	14	13	15	14	16	17	17	15	19	18	17	16	17	19	19	18	18	17	18	18	20	22	17	20	21	18	20	21	21	20	21	22	23	23	22	23	23	23	23	24	24	25	24	23	25	25	26	27	27	26	28	27	28	31	0	1	2	1	1	5	3	3	4	7	9	7	15	11	10	10	11	7	14	16	18	16	14	20	30	36	21	15	17	13	30	21	30	20	21	24	25	35	0	20	42	23	24	22	36	43	32	20	40	40	26	22	41	43	29	45	40	45	27	53	46	42	36	56	59	58	40	67	62	61	46	69	59	27	63	53	62	65	72	73	82	75	78	75	75	84	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	3	2	2	1	1	2	1	3	2	2	2	2	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	3	1	1	1	2	1	3	1	1	3	1	3	1	2	1	3	1	2	2	2	1	2	1	2	1	2	4	2	1	2	1	1	2	1	1	2	2	2	2
14500	-486.573585971473960	-493.429073922433361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630231207946038	1	2	3	2	3	7	5	4	3	8	7	8	9	10	10	10	11	9	12	11	12	14	13	14	14	15	12	14	14	13	14	15	15	15	16	15	17	16	17	17	18	17	18	18	17	18	19	19	18	15	18	17	19	21	18	19	22	20	20	21	19	21	22	22	22	22	22	23	23	23	23	25	24	24	24	25	24	24	26	27	26	26	26	28	29	31	0	1	1	1	4	2	3	3	1	7	7	6	10	7	12	12	12	6	14	12	18	17	13	20	30	24	14	14	17	13	30	21	25	24	21	24	25	21	0	24	42	23	26	29	36	26	28	45	40	20	26	29	42	51	29	45	49	36	27	53	46	53	56	56	59	58	40	67	42	46	61	62	65	59	66	62	62	47	72	78	75	75	78	75	75	85	1	1	1	1	1	3	1	1	1	2	1	1	1	3	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	1	2	1	2	2	1	2	1	2	2	2	1	2	2	1	1	3	2	2	1	1	2	1	1	2	4	1	1	1	1	1	1	1	2	1	3	2	2	2	1	2	1	2	2	2	1	1	1	2	1	2	3	2
15000	-493.171659580946084	-500.027147531905484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628398540371846	0	1	2	1	3	5	5	4	4	7	7	8	8	8	8	11	11	9	11	10	12	14	13	13	14	15	12	13	14	13	16	16	14	12	14	14	16	16	17	16	18	16	19	16	17	19	20	18	18	18	17	18	20	20	19	19	21	18	19	22	21	22	20	23	22	23	21	23	23	24	23	24	24	26	24	24	24	24	26	28	26	26	29	28	29	32	0	1	1	1	4	4	3	3	4	7	7	7	10	11	7	11	12	14	18	10	18	17	19	20	30	24	18	27	16	13	30	21	30	20	28	20	25	27	0	20	42	23	51	29	36	26	38	34	40	40	24	44	41	43	44	48	49	45	35	53	24	53	56	48	28	48	50	67	62	61	46	62	65	65	66	62	62	59	76	65	75	75	78	82	84	85	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	3	2	1	1	1	1	2	1	3	1	3	1	1	1	1	2	1	2	3	1	1	2	1	1	1	2	1	1	1	3	1	3	1	1	3	3	2	2	1	1	2	2	1	1	2	1	2	1	3	1	2	2	2	2	1	1	2
