step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
24500	-573.960423515390517	-580.815911466349917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594891319795549	-1	1	1	3	4	3	3	6	4	6	5	7	8	5	6	7	6	5	6	7	8	9	8	8	9	9	9	7	9	7	12	10	7	10	10	11	12	10	10	10	11	12	8	12	13	10	11	11	12	11	12	14	14	13	12	12	12	14	14	14	16	15	17	16	16	16	16	18	18	17	18	17	20	18	18	19	19	17	17	19	20	20	21	20	21	21	18	21	22	23	26	22	19	23	26	25	23	25	28	29	29	30	0	1	1	3	7	2	2	18	1	9	7	4	5	7	9	9	9	6	18	11	5	21	18	33	17	3	12	18	9	19	20	22	6	20	21	32	26	23	25	20	12	50	10	28	24	23	27	22	39	26	33	50	43	23	50	0	24	49	47	55	44	51	56	56	50	62	53	70	79	52	72	66	53	52	65	61	63	54	45	87	69	70	73	71	77	87	65	76	87	83	82	93	71	66	82	90	0	92	72	92	92	99	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	3	1	2	1	2	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	2	3	3	1	1	2	1	2	1	2	2	3	2	2	1	2	1	1	1	1	1	3	2	1	2	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	2	3	1	1	1	6	3	4	1
25000	-584.509151784425967	-591.364639735385367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683859112423194	0	2	1	2	4	3	5	3	5	5	7	5	7	7	6	6	5	7	6	7	8	9	9	7	9	10	8	8	9	8	10	10	9	11	10	12	12	10	9	11	12	12	11	14	12	12	13	11	11	11	12	13	14	11	13	12	12	13	15	16	15	16	17	17	14	15	13	18	17	17	17	18	21	18	18	19	19	18	20	20	19	21	20	21	21	21	19	21	22	23	26	22	22	24	25	26	24	26	28	30	29	30	0	1	1	3	1	1	5	2	6	6	5	3	5	7	8	6	8	6	10	2	5	27	24	9	18	27	24	6	16	19	20	22	9	11	11	22	22	23	18	31	27	32	23	43	43	54	27	22	39	27	24	26	28	38	42	0	24	49	52	65	51	33	56	56	42	53	33	50	53	65	66	66	71	70	42	61	63	53	62	87	62	74	72	62	77	87	70	76	75	72	89	83	84	72	82	90	0	90	98	94	98	90	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	3	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	3	2	3	1	1	1	2	1	1	2	2	2	2	2	1	1	1	3	1	2	2	2	2	1	2	2	1	3	2	1	2	2	1	3	2	1	1	1	2	3	2	1	1	2	2	2	1	2	1	3	2	2
25500	-525.979217063445617	-532.834705014405017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741893831709462	-1	1	0	1	3	3	4	5	4	5	6	6	6	7	7	5	6	5	7	8	8	8	8	7	9	9	9	8	10	8	12	9	9	10	11	11	11	11	9	11	10	10	8	13	12	10	12	12	12	12	12	13	14	12	13	12	14	13	13	16	14	16	17	17	16	17	15	18	17	16	18	16	20	19	17	19	19	18	20	18	19	21	21	20	19	20	19	22	19	21	25	23	23	25	26	25	25	25	27	28	29	30	0	1	1	3	1	2	5	6	6	9	7	3	5	7	8	9	10	9	10	11	24	12	16	9	30	22	12	18	33	10	34	22	10	20	24	32	32	23	10	34	12	27	18	45	28	23	27	36	39	27	43	27	44	46	50	0	29	49	47	50	51	53	56	56	50	72	45	65	62	47	53	57	72	70	65	51	56	67	62	65	69	75	73	66	63	80	80	76	60	71	82	83	84	71	91	84	0	66	92	94	98	100	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	2	1	1	3	2	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	4	1	2	1	5	2	1	1	1
26000	-620.593802127772165	-627.449290078731565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592609977273265	-1	1	2	3	4	3	3	6	5	5	6	7	7	7	6	6	7	7	7	7	8	8	8	7	10	9	9	6	10	8	11	8	8	10	8	10	11	10	9	11	11	11	10	12	12	10	12	10	10	10	11	14	13	12	13	12	13	13	14	16	14	15	16	16	17	16	16	18	18	16	18	15	21	18	18	20	17	18	20	18	18	21	20	20	19	21	19	21	21	22	26	22	21	24	26	24	25	25	27	28	29	30	0	1	1	1	3	1	2	5	1	6	7	3	9	7	6	2	28	6	6	11	1	4	28	6	16	32	22	10	10	19	14	12	16	20	11	22	22	23	19	20	12	50	8	28	43	23	28	22	39	22	18	27	28	46	50	0	29	49	27	52	43	51	56	56	60	44	43	70	62	50	44	44	84	60	65	44	63	53	69	70	62	60	72	81	77	80	65	76	80	83	82	69	71	72	82	92	0	83	92	94	98	100	1	1	2	1	1	2	2	1	3	1	3	1	1	3	1	2	1	2	1	1	4	3	2	2	2	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	2	1	1	3	1	1	3	1	1	1	2	2	3	2	1	1	2	2	2	1	2	2	2	3	1	2	3	1	1	3	3	2	1	1	1	4	1	2	1	1	2	2	2	1	2	2	1	1	2	1	2	2	2	5	2	1	1	3	3	2	2	1
26500	-565.561992603699650	-572.417480554659051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562754104834559	-1	1	2	3	2	4	3	5	3	5	6	7	7	8	6	6	7	6	7	7	5	8	8	7	8	9	10	8	9	7	11	9	8	8	11	11	12	10	9	9	11	10	10	13	13	11	12	11	13	12	12	13	12	12	11	12	13	14	14	16	16	15	16	17	14	17	15	17	17	17	18	17	20	17	18	20	19	18	20	20	18	20	20	21	21	19	19	21	22	23	26	22	22	25	24	25	25	26	27	29	29	31	0	1	2	3	1	9	5	9	2	9	7	4	5	21	6	9	10	9	10	7	5	12	18	8	10	12	3	9	28	18	14	22	18	11	13	12	22	23	19	11	26	28	24	43	29	23	27	22	39	55	9	47	43	23	27	0	29	49	47	50	62	53	56	56	50	57	45	60	53	65	53	53	72	27	65	61	63	69	62	87	67	75	66	72	77	65	60	76	80	83	82	83	66	93	82	84	0	92	90	99	94	100	1	1	1	1	1	1	1	2	1	1	2	2	4	2	1	1	1	2	1	3	2	1	1	1	1	1	4	2	1	1	2	1	1	1	3	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	1	2	1	1	2	1	2	2	3	1	2	2	1	2	2	4	2	2	2	2	2	2	1	3	1	2	1	2	2	1	3	1	1	1	1	3	1	2	2	2	2	1	2	2	1	2	1
27000	-550.091307637869704	-556.946795588829104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600651911592977	0	1	2	3	4	4	5	5	3	5	6	6	7	7	6	6	7	7	7	8	9	8	8	7	9	8	9	8	10	9	9	11	7	10	10	11	9	10	10	10	11	10	9	13	12	11	12	10	12	12	12	13	14	13	13	12	13	14	14	16	15	15	16	16	17	17	15	19	17	16	17	16	20	18	19	19	19	18	20	18	20	21	19	20	20	20	20	21	21	21	26	23	22	24	25	25	24	25	27	27	30	31	0	1	2	3	1	9	5	9	2	9	7	4	5	5	8	6	10	6	10	11	14	12	16	9	18	4	26	24	18	19	20	22	6	20	5	27	4	23	25	31	26	26	19	16	29	28	27	26	39	42	6	27	28	38	42	0	29	49	27	50	44	45	56	56	55	72	44	55	62	50	44	53	72	60	60	61	56	53	69	65	78	86	66	66	64	80	80	76	75	71	82	84	84	66	82	90	0	92	94	98	98	99	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	2	1	2	1	1	1	1	1	2	2	3	1	1	1	1	1	2	1	1	3	2	3	1	1	1	2	1	1	3	2	2	1	1	1	2	3	2	3	1	2	1	1	2	3	2	2	2	2	2	2	1	1	3	1	3	2	1	2	1	1	2	3	2	2	1	1	1	1	2	2	1	1	2	1	1	3	2	1	4	2	2	1	1	2	1	2	2
27500	-557.629868937639117	-564.485356888598517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676082319112513	0	1	1	2	2	3	4	5	5	4	6	6	7	8	6	6	7	6	7	7	8	7	8	7	9	7	10	8	9	9	11	7	9	10	10	10	10	11	10	11	12	12	11	13	12	10	12	11	10	11	10	14	12	13	13	12	14	13	15	15	14	16	17	16	16	18	14	18	16	17	18	17	19	18	19	18	19	17	19	20	20	21	21	20	19	20	18	20	22	22	24	22	23	25	26	25	25	24	27	30	29	29	0	1	1	3	1	1	5	6	6	6	7	4	6	11	6	6	6	9	10	11	5	3	24	6	6	12	26	6	24	19	20	4	18	20	21	32	32	24	24	34	26	50	28	29	51	23	27	22	25	32	6	27	24	46	50	0	43	49	50	50	43	44	56	56	59	69	45	65	53	65	72	53	72	65	70	62	64	28	78	87	72	65	66	71	63	87	65	76	80	69	82	83	66	83	91	93	0	83	98	99	99	99	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	3	1	2	3	1	2	2	1	1	2	3	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	4	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	4	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	1	1	1
28000	-585.096422664036140	-591.951910614995541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542478028990294	0	1	1	3	3	4	5	5	2	5	7	6	7	7	6	6	6	7	8	6	8	9	7	7	10	10	7	8	9	8	12	9	7	9	10	11	11	9	9	10	12	10	9	13	12	11	13	11	11	10	13	13	12	13	12	13	13	14	12	17	16	16	17	17	16	18	15	18	17	16	18	16	20	18	19	19	19	15	20	18	19	20	20	20	21	21	19	21	22	22	25	21	23	24	27	25	25	26	27	29	29	31	0	1	1	3	2	9	5	9	1	9	7	4	7	7	9	6	10	6	9	7	5	27	6	10	19	4	3	6	24	8	40	12	10	20	11	22	22	23	19	20	12	27	16	43	29	38	26	32	39	22	23	32	19	46	50	0	29	49	12	52	51	53	56	56	50	43	53	60	45	55	78	53	71	70	60	61	63	24	45	70	53	75	71	72	77	80	80	61	80	83	86	62	81	83	91	93	0	94	92	90	99	99	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	2	2	1	2	1	3	1	1	3	3	2	1	2	1	2	1	2	1	1	2	1	1	2	3	2	1	2	2	1	2	1	1	1	3	2	2	1	1	1	2	2	4	2	2	2	2	2	2	5	1	1	2	2	2	1	1	1	1	2	1	3	5	1	4	1	1	2	1	2	1	2	2	1	2	3	2	2	1	2	1	1	4	3	1	2
28500	-552.099327350508702	-558.954815301468102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682510776608323	0	1	1	3	3	2	4	6	4	5	5	6	8	7	6	6	6	7	8	7	7	9	8	7	10	10	8	9	9	7	10	7	9	11	10	12	11	10	9	9	11	12	10	13	12	11	12	12	12	11	10	13	13	13	12	12	13	14	13	16	16	15	17	15	15	16	16	18	16	16	17	18	20	17	18	19	19	18	19	18	18	21	20	21	21	19	19	21	21	23	26	23	22	24	27	26	25	25	27	29	28	31	0	1	1	3	2	1	5	9	6	6	7	3	21	7	2	10	9	6	9	11	5	32	18	8	39	22	4	24	18	6	20	12	18	20	14	12	22	23	18	20	26	50	18	17	29	38	27	22	39	27	24	27	5	46	27	0	18	49	27	50	44	44	56	56	42	44	53	60	44	42	66	71	66	50	65	61	63	66	62	70	66	70	72	71	77	70	80	61	70	84	82	83	71	79	91	92	0	94	98	98	98	100	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	3	2	1	2	1	2	2	2	2	4	1	2	1	3	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	3	2	1	1	1	2	1	1	2	1	2	2	2	1	2	2	1	2	2	2	2	1	2	1	1	1	2	2	2
29000	-537.362045017021046	-544.217532967980446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612352919989487	0	2	1	3	5	3	4	5	5	5	6	6	8	7	7	7	6	7	7	7	8	9	9	8	9	8	10	7	9	8	12	9	7	10	10	11	11	11	9	10	12	12	10	13	11	11	12	11	12	11	12	13	13	12	13	12	13	13	13	16	15	15	15	17	17	16	14	18	17	16	17	17	20	19	19	19	19	18	19	19	18	21	19	21	20	21	19	20	21	23	26	22	22	24	25	26	25	27	27	26	30	30	0	1	1	3	1	2	1	6	6	6	7	3	5	5	8	9	10	9	10	7	5	12	33	9	19	4	12	9	33	9	34	12	6	21	7	22	32	23	19	20	26	27	18	43	29	33	12	26	39	27	43	27	45	46	42	0	29	49	27	50	51	53	56	63	60	62	43	70	53	50	66	66	66	50	65	61	63	67	69	60	62	75	71	72	77	80	65	76	80	72	75	83	66	92	65	92	0	94	94	94	99	100	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	2	2	1	3	1	1	1	1	2	2	1	2	1	2	2	3	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	2	2	1	1	1	3	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	3	1	3	2	1	3	1	2	1	2
29500	-549.741754432893117	-556.597242383852517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586825234040104	0	1	2	3	5	4	3	5	4	5	6	6	7	6	6	6	6	6	7	7	9	9	8	8	9	8	9	8	10	8	11	10	8	10	10	12	11	10	10	11	11	11	10	14	13	11	12	11	11	11	13	13	14	12	12	12	11	13	15	15	15	16	16	16	16	18	14	18	16	17	17	16	19	18	16	19	19	18	18	19	19	21	19	20	20	20	20	21	21	21	25	22	23	24	25	25	23	26	28	28	30	30	0	1	2	3	7	1	2	6	1	6	7	4	5	7	6	10	9	9	10	11	2	4	18	18	19	12	12	16	18	19	34	22	9	20	21	12	12	23	30	20	26	27	24	43	29	23	27	22	39	21	24	50	43	16	50	0	29	49	27	50	51	43	56	56	50	72	28	42	44	75	72	53	66	75	55	61	63	53	53	70	62	87	72	72	63	80	80	76	80	71	82	72	83	83	82	93	0	71	94	84	99	98	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	1	1	1	4	2	1	1	1	1	2	1	2	1	1	1	2	2	1	4	2	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	3	1	1	1	2	2	2	1	4	2	1	2	1	2	3	1	1	1	1	1	1	1	3	2	1	2	1	2	1	2	2	2	1	1	1	1	2	2	2	3	3	2	1	1	4	3	4	1	1
30000	-539.710693831000640	-546.566181781960040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687363191337152	0	1	1	3	4	3	5	6	5	5	6	5	7	7	7	6	7	5	7	8	8	8	8	7	8	9	8	8	9	9	10	10	8	11	11	10	11	9	9	10	11	11	8	13	12	12	11	10	12	12	12	13	14	13	12	13	14	13	13	16	16	15	16	17	16	18	16	18	15	18	18	17	20	19	17	18	19	18	19	19	18	19	20	20	17	20	18	20	22	22	24	23	22	25	26	26	25	26	26	29	28	31	0	1	1	3	2	2	5	6	2	6	7	3	5	7	9	18	10	6	9	11	5	12	9	18	19	27	3	10	6	25	20	4	6	20	21	12	32	18	25	20	32	12	24	10	28	38	22	22	30	42	28	47	16	23	42	0	29	49	42	50	44	33	56	56	55	72	69	50	53	75	72	62	72	65	65	51	63	67	69	87	69	65	66	66	63	87	75	51	80	72	82	83	84	83	91	92	0	83	83	94	98	100	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	4	1	2	1	1	2	2	2	1	2	1	2	1	1	1	2	1	4	2	2	1	1	1	1	2	1	3	2	1	1	2	1	1	2	1	3	1	2	2	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	2	2	1	2	1	2	1	4	1	2	2	2	1	2	1	2	1	3	3	2	1	1
30500	-570.073990090353277	-576.929478041312677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588831420822808	1	2	2	3	4	3	5	6	5	5	6	7	8	7	7	6	6	6	6	7	9	9	8	7	9	9	10	9	10	8	12	10	9	9	10	12	11	10	9	10	10	9	10	12	13	9	12	11	13	11	11	13	13	12	12	13	14	13	15	16	15	15	18	16	16	18	16	18	18	16	18	16	19	16	19	20	18	16	19	19	18	20	20	20	21	21	18	21	22	21	26	22	23	24	26	24	24	26	26	28	29	30	0	1	1	3	1	2	5	9	6	6	7	3	5	7	8	6	10	9	10	11	2	3	16	6	30	12	26	9	28	19	40	3	18	20	21	22	22	23	19	34	26	12	25	24	16	24	26	12	39	42	28	27	44	28	32	0	29	39	47	50	51	53	56	56	50	72	44	50	53	55	72	62	66	50	55	61	56	53	62	65	53	75	72	72	77	80	70	45	65	66	70	90	71	92	82	83	0	90	92	99	94	100	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	3	3	1	2	1	1	1	2	1	1	2	4	1	1	1	2	1	1	2	1	1	1	1	2	3	1	2	2	2	1	1	2	1	1	2	1	2	2	2	3	2	2	3	2	2	1	2	2	2	3	1	1	1	2	3	2	2	2	2	2	2	1	2	2	2	2	1	3	4	2	6	1	2	1	2	2	1	3	2	1	2	1
31000	-566.449213973228098	-573.304701924187498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626473631950477	-1	1	0	2	1	2	4	3	4	5	5	6	8	7	5	5	6	6	7	7	8	8	8	8	9	9	9	7	9	8	11	10	9	10	11	12	12	11	10	10	11	10	11	12	12	12	13	11	13	12	12	13	13	12	12	13	14	12	13	17	16	15	16	17	15	14	15	17	17	17	17	17	19	18	19	19	18	17	19	17	19	19	20	20	19	21	19	21	21	21	25	21	22	23	27	24	24	27	27	27	30	30	0	1	1	3	1	2	5	6	6	9	7	4	2	1	8	6	10	9	10	7	14	12	10	28	30	22	12	6	24	19	20	22	16	20	7	32	12	23	25	20	26	27	24	33	29	38	27	32	58	42	19	27	44	38	42	0	29	39	27	50	51	53	56	63	42	24	53	50	66	65	66	66	66	68	70	61	63	62	62	65	69	70	71	66	63	80	80	51	87	84	82	83	73	92	91	93	0	94	92	84	100	99	1	1	1	1	1	1	2	1	1	1	1	2	2	4	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	6	1	3	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	1	3	1	2	2	2	2	2	1	2	2	1	3	1	1	1	2	2	1	2	2	1	1	2	1	1	1	2	3	2	2	2	3	1	1	3	1	2	1	2	1	1	2	3	3	1	2
31500	-550.068153836502688	-556.923641787462088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643703735061847	0	2	2	3	4	2	5	4	4	5	7	6	7	7	6	6	6	5	7	8	7	9	8	7	7	8	9	8	9	8	12	10	9	10	10	12	12	10	9	10	11	10	9	13	13	11	13	11	13	11	12	12	13	13	12	11	13	12	13	16	15	16	15	17	16	18	14	18	17	16	17	14	19	19	19	18	20	17	20	18	19	20	20	20	19	21	20	21	21	23	27	23	22	23	27	25	24	25	28	29	30	31	0	1	1	3	1	1	5	6	6	9	5	4	5	7	8	9	10	9	18	5	18	26	18	9	10	12	4	18	19	25	34	27	28	20	21	32	32	23	19	20	26	12	18	16	29	23	12	32	58	42	43	22	24	46	42	0	24	39	27	50	53	67	56	63	50	72	44	50	72	50	72	53	71	60	70	57	63	44	62	70	69	70	73	66	63	80	80	76	87	71	82	66	83	83	82	93	0	94	98	98	99	99	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	3	2	1	3	1	1	1	2	1	3	1	1	1	3	1	2	2	1	1	2	1	3	2	1	3	2	2	2	1	1	1	1	3	3	2	2	1	1	2	1	2	2	2	2	1	1	3	2	3	1	2	3	2	1	1	2	1	1	1
32000	-560.500959649139645	-567.356447600099045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639266998833594	0	2	1	3	5	3	4	5	3	4	6	6	6	7	6	6	6	5	7	7	8	8	8	6	8	9	8	8	9	9	9	11	8	10	10	11	12	11	9	10	11	11	10	12	12	12	12	12	13	12	12	13	14	13	13	12	12	13	14	17	15	16	16	15	16	16	16	18	17	16	18	18	20	18	19	19	20	18	18	18	19	21	21	21	21	20	20	22	22	22	26	22	22	24	25	23	26	27	27	29	28	31	0	1	1	3	1	1	2	6	2	9	7	3	5	5	8	6	10	9	10	7	5	12	24	9	19	12	12	24	18	19	21	22	18	20	14	22	32	23	19	31	27	12	28	28	29	23	27	32	39	42	43	27	57	23	42	0	9	39	47	50	51	53	56	56	55	53	54	65	53	42	66	57	66	70	70	51	63	53	43	65	78	70	72	66	77	42	80	76	80	84	82	71	79	83	82	72	0	92	92	99	98	100	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	3	1	3	1	1	4	3	2	2	2	1	2	1	1	1	2	1	1	2	2	3	2	1	2	4	2	2	4	1	1	2	2	2	1	4	1	2	3	1	1	1	2	2	2	3	1	3	2	1	1	1
32500	-549.181779454080470	-556.037267405039870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629992018377443	-1	0	1	3	4	3	5	5	4	5	7	5	6	6	7	6	7	6	7	8	8	9	8	7	9	8	8	9	10	9	12	10	8	10	10	11	12	10	9	10	10	11	8	13	11	10	12	11	12	12	13	10	13	13	13	12	12	13	14	16	16	16	17	15	16	17	14	18	16	18	17	17	19	19	19	19	18	17	18	20	20	21	21	19	19	19	19	22	22	21	25	21	21	24	27	24	25	26	26	30	28	30	0	1	1	3	2	1	5	9	6	9	7	4	7	7	8	9	10	6	10	11	5	12	16	9	19	12	12	24	6	9	20	22	6	20	5	32	32	23	19	20	12	52	16	57	6	23	41	32	39	42	28	27	45	46	42	0	29	49	27	50	51	53	56	56	55	53	45	60	53	65	53	62	66	60	65	61	63	69	28	65	71	65	73	72	77	42	65	76	86	66	86	71	72	92	91	93	0	92	83	98	98	94	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	3	2	1	2	1	2	1	1	1	1	1	3	1	1	1	4	1	1	1	1	1	2	1	1	2	1	1	2	1	4	2	2	2	2	1	2	2	2	1	2	1	3	1	1	2	2	1	1	1	4	2	2	1	1	2	1	3	1	2	2	2	2	2	2	2	1	1	1	2	3	2	1	2
