step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-482.908526891930705	-491.959370272382046	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984118751061825	1	7	9	14	10	17	18	25	15	30	30	29	34	35	31	37	35	61	37	40	29	42	47	47	47	42	50	51	48	44	46	69	48	57	47	50	52	46	42	53	49	62	48	47	47	54	47	56	55	52	50	53	50	55	53	56	59	60	61	61	59	66	57	59	61	66	67	63	66	68	66	65	70	68	68	72	59	63	67	67	73	77	69	67	61	60	76	80	90	84	90	82	94	0	1	1	5	1	2	3	4	5	7	9	7	8	11	8	21	21	52	10	14	8	17	20	30	19	15	19	41	39	22	22	18	16	50	22	24	24	39	17	35	22	49	39	30	17	22	26	41	50	16	26	33	35	41	39	51	43	49	54	63	54	85	36	27	63	18	40	58	48	66	58	54	72	58	34	79	48	34	78	18	74	78	42	59	27	49	79	73	83	85	82	74	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-489.654527695972433	-498.705371076423774	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980438683768494	1	10	7	7	9	18	14	28	22	24	27	27	35	35	32	34	34	57	30	36	37	41	36	44	39	46	45	41	48	41	38	68	46	57	40	53	44	48	48	42	54	57	50	52	49	51	54	61	55	50	44	54	59	58	52	55	57	59	65	61	60	65	57	63	55	67	67	69	61	67	65	67	70	71	62	69	61	64	71	74	64	74	73	64	68	75	83	81	90	77	83	81	89	0	3	1	1	3	4	4	10	6	5	6	9	8	9	12	19	8	55	6	10	11	31	15	19	23	30	21	19	31	31	17	75	35	45	16	27	31	40	31	14	22	55	24	38	37	29	29	54	33	39	31	40	45	44	26	24	50	18	69	49	52	53	65	57	50	48	59	64	53	53	34	61	85	62	47	63	36	26	69	77	61	85	66	42	71	66	80	72	88	59	82	83	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-520.221993988314921	-529.272837368766318	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986218397775471	5	8	12	9	17	12	19	21	15	29	24	26	31	34	35	36	36	58	41	40	41	36	36	43	52	46	45	47	49	49	31	68	54	44	43	49	37	47	43	44	51	56	31	55	55	51	50	62	58	52	55	53	56	54	47	47	53	57	63	58	67	74	61	52	60	57	57	64	68	71	63	52	68	73	62	68	54	60	61	70	72	80	61	71	62	74	82	81	90	65	85	85	89	0	1	1	1	6	1	3	4	4	5	5	8	8	43	31	10	11	50	43	14	13	12	10	37	21	22	24	20	39	21	11	48	47	17	13	34	10	19	10	37	56	30	10	46	27	24	40	25	58	55	27	26	41	46	19	40	38	38	33	30	48	68	45	29	64	47	56	27	83	85	67	14	18	32	49	71	27	57	42	59	49	62	44	58	49	90	84	32	82	52	74	87	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-501.191358478710868	-510.242201859162208	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986135562298758	5	9	12	13	16	15	11	33	16	18	22	20	33	32	26	38	30	55	40	39	35	39	49	48	42	45	47	46	48	49	46	62	52	52	44	47	43	50	38	47	38	51	40	52	54	48	56	55	53	50	54	52	53	54	49	54	49	60	59	62	62	61	57	52	65	67	66	64	68	72	63	66	64	70	55	63	61	56	65	69	67	70	72	72	72	77	76	80	96	74	88	84	95	0	1	2	1	3	7	1	6	2	4	3	9	12	10	10	14	11	42	13	17	8	8	39	35	21	21	19	37	37	19	16	42	40	8	20	37	8	28	8	22	15	29	13	27	40	20	24	55	24	29	31	31	55	38	43	46	35	56	18	56	18	40	29	39	32	32	40	18	62	62	49	54	47	59	55	42	34	34	18	61	62	66	67	74	58	90	70	84	86	74	80	70	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-491.943187476595597	-500.994030857046937	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991594810196498	1	7	5	12	15	19	15	25	19	25	28	29	35	33	34	36	38	57	29	43	41	37	48	42	48	44	40	41	49	43	37	70	50	46	47	50	48	50	48	45	48	56	46	54	52	51	54	59	57	51	55	50	45	54	46	54	46	60	56	61	61	70	62	55	64	70	61	71	54	68	65	68	64	76	69	72	61	63	65	70	68	72	71	71	57	77	82	81	91	80	88	77	92	0	1	1	3	3	3	4	9	5	6	8	6	19	6	19	19	13	50	10	13	31	12	21	14	27	22	14	16	55	14	11	72	53	15	40	22	26	26	15	15	28	41	17	24	25	34	20	54	38	27	41	16	22	50	28	25	24	44	41	54	21	56	58	31	47	48	42	73	53	69	46	60	49	32	78	72	52	46	48	38	65	65	61	79	37	73	65	66	91	32	87	75	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-488.680332568189840	-497.731175948641180	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999194911272306	3	7	13	15	6	16	14	25	19	30	23	19	26	33	31	31	32	59	35	40	42	41	48	42	48	46	44	49	50	44	46	62	52	49	41	42	50	44	44	53	47	58	46	54	53	53	48	53	56	53	56	55	57	55	50	56	50	59	62	63	64	70	62	56	56	69	59	73	66	67	58	63	59	70	67	68	62	65	61	69	72	76	73	71	71	78	80	67	93	81	89	86	97	0	1	5	2	1	2	2	9	5	8	4	4	6	17	13	8	9	51	10	14	10	10	35	11	20	22	20	39	24	19	21	53	30	39	19	15	43	36	11	30	35	45	21	57	25	37	27	47	33	30	24	43	45	31	36	25	27	56	71	33	52	71	40	37	29	53	27	88	32	72	33	56	39	18	73	60	54	79	49	60	52	80	73	44	53	79	63	59	91	62	87	85	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-508.482350369451012	-517.533193749902352	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995287901389131	2	6	6	11	13	18	14	35	21	31	25	20	36	34	26	31	31	62	40	40	40	40	49	40	51	43	48	50	45	36	41	70	51	54	45	42	46	46	46	46	53	58	52	49	57	36	56	60	52	48	53	54	57	51	49	47	48	47	60	61	60	70	60	61	59	64	65	66	60	66	61	67	70	75	62	68	69	65	57	66	73	76	57	73	71	71	76	73	77	85	76	79	94	0	1	1	1	2	2	2	10	6	11	4	3	16	11	12	9	11	25	10	17	17	30	38	10	37	31	46	35	22	16	46	71	20	21	46	8	13	17	17	19	39	52	40	19	41	10	54	25	40	36	35	49	55	40	26	10	46	36	29	47	49	66	23	34	35	63	65	59	43	51	36	69	48	85	41	60	48	53	50	33	64	81	33	32	69	42	77	72	77	82	73	91	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-497.085050507024846	-506.135893887476186	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989274523001720	3	7	8	15	7	14	17	33	20	24	15	27	33	25	27	29	30	56	36	43	41	35	47	45	50	47	48	48	47	39	43	72	52	48	47	51	51	45	42	51	52	59	47	47	52	47	55	58	39	56	51	52	55	43	55	49	51	61	68	63	59	70	64	55	54	70	67	72	66	64	60	61	63	67	54	65	69	61	66	70	73	68	70	74	60	72	73	74	94	79	85	84	99	0	1	1	3	1	3	2	16	11	7	1	4	9	9	9	9	7	41	16	16	13	10	31	39	46	31	31	24	21	8	22	76	31	20	39	24	46	39	19	26	34	27	15	20	28	39	39	55	8	35	26	26	41	49	33	39	34	55	60	29	53	63	18	36	44	63	78	52	34	64	75	53	71	60	28	75	72	75	42	79	79	64	55	63	47	76	83	69	92	83	86	87	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-483.170506093405265	-492.221349473856606	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992454226832705	6	9	13	9	9	16	18	32	14	30	28	21	36	35	28	34	36	56	41	45	40	45	50	39	49	43	50	51	42	40	42	68	39	57	48	49	46	47	50	48	46	61	43	53	56	44	59	62	52	53	51	55	53	47	53	55	52	56	60	67	63	72	60	63	47	69	65	73	68	74	58	63	70	69	66	73	68	65	58	77	68	75	74	70	66	75	76	78	84	81	84	87	89	0	1	1	1	1	2	1	11	2	7	3	7	8	11	3	15	15	40	15	21	16	33	29	10	46	33	43	46	13	17	8	50	16	28	30	43	24	21	38	30	31	57	33	25	36	17	57	52	22	65	36	27	49	43	46	22	54	40	39	64	63	66	53	51	26	71	72	84	56	81	36	45	48	59	49	69	27	45	49	60	59	60	81	67	56	74	73	83	76	76	32	81	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-483.485246818300197	-492.536090198751538	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990731339125189	4	8	10	12	13	10	18	28	18	30	27	31	24	36	23	22	36	54	40	45	33	40	51	41	43	42	48	53	53	46	46	66	50	49	48	51	45	51	43	51	47	61	40	50	49	45	53	54	56	40	49	56	56	50	54	55	55	59	59	64	64	68	58	63	61	64	65	69	69	72	54	72	69	79	73	68	61	64	66	75	73	81	62	69	69	75	71	79	88	82	82	78	90	0	1	2	1	1	1	4	7	6	15	16	8	6	11	7	5	11	31	17	50	15	12	30	13	14	17	43	34	24	50	50	59	39	22	37	27	19	25	43	14	14	63	10	31	24	26	46	41	20	10	24	38	29	22	30	40	54	41	26	63	65	42	28	71	53	59	57	64	77	68	36	42	42	80	84	78	53	49	64	75	32	74	71	63	65	61	32	70	74	86	74	32	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-478.663034054417949	-487.713877434869289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991813699021438	1	9	8	13	10	18	13	27	18	29	24	27	33	35	26	33	34	58	41	42	42	43	41	38	50	47	45	40	46	40	47	65	42	58	37	48	49	52	43	52	42	59	44	49	57	52	49	59	53	36	49	55	58	53	51	52	54	59	55	63	55	69	51	62	64	67	60	75	66	72	63	69	70	78	72	66	68	64	63	68	66	74	66	72	68	78	81	67	90	89	87	83	92	0	1	1	3	1	2	1	6	7	15	6	7	15	15	6	10	11	25	14	15	13	17	17	10	39	23	23	17	19	24	33	61	50	25	12	41	29	43	13	23	50	25	24	33	31	22	41	57	27	11	19	44	54	37	28	30	44	59	28	58	29	65	19	34	40	67	47	66	64	65	18	83	81	64	88	67	53	18	44	48	42	72	48	88	48	81	80	38	92	92	75	70	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-497.809025450672777	-506.859868831124118	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976989819140176	5	10	8	12	10	12	15	25	22	28	28	28	36	32	28	34	31	61	40	33	33	41	38	40	52	44	46	45	47	48	46	66	45	51	47	47	44	49	43	54	44	62	39	53	58	50	54	56	49	51	44	53	54	53	54	52	50	60	60	68	64	72	59	58	62	65	63	75	68	70	67	68	73	72	68	67	65	55	65	73	56	73	72	63	61	72	84	78	96	84	90	77	99	0	1	1	3	3	1	3	4	5	7	7	8	10	12	6	9	12	34	16	17	10	23	16	17	41	14	22	22	19	24	22	84	20	33	23	23	22	23	23	31	24	47	13	37	48	24	24	36	33	37	19	57	31	29	36	31	35	57	38	65	67	77	25	40	49	38	35	70	65	63	61	67	58	63	50	56	64	34	52	79	22	60	60	78	49	69	92	86	91	82	87	79	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-500.604830792893779	-509.655674173345119	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992116134045844	4	6	10	12	12	14	18	32	21	24	22	25	36	32	28	31	37	59	40	45	41	37	43	44	50	40	40	43	47	44	40	68	50	51	47	44	52	46	48	47	52	51	46	51	57	48	57	62	53	50	50	51	57	53	53	57	60	48	60	65	61	68	53	61	52	66	58	66	68	66	60	61	71	59	68	71	52	56	58	77	70	77	67	69	69	71	76	86	89	83	83	87	92	0	1	1	1	1	2	5	12	6	3	4	7	12	11	7	9	15	41	14	30	22	10	22	26	35	8	16	13	22	16	13	52	20	8	22	27	58	22	20	24	40	40	27	58	35	13	40	67	36	22	36	21	29	30	43	77	49	31	42	67	56	55	17	25	21	67	35	63	18	72	40	67	66	37	47	68	36	54	25	83	68	73	53	72	30	50	62	82	88	80	73	91	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-496.581778112403299	-505.632621492854639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991692813382092	3	10	5	14	9	17	11	28	19	29	19	31	35	26	22	37	31	61	33	40	36	42	49	44	44	40	48	43	44	42	39	67	45	49	41	51	44	49	48	52	46	60	44	44	48	47	57	59	57	49	48	54	51	55	52	57	59	48	66	57	56	68	59	56	57	66	67	68	65	65	64	60	66	70	75	55	63	57	62	74	68	80	74	72	69	79	75	81	91	88	86	88	93	0	3	1	1	3	4	3	4	7	6	4	15	10	4	3	19	14	60	10	13	19	31	44	26	20	19	30	20	21	8	13	63	16	35	10	24	16	24	26	24	30	20	31	13	33	28	55	34	50	28	43	29	39	25	29	35	52	37	36	45	34	79	55	46	40	53	61	72	78	42	78	54	18	67	66	38	63	37	57	69	66	68	57	57	70	85	85	68	82	88	88	68	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-485.385376276529712	-494.436219656981052	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987101683364818	3	8	14	10	13	15	17	34	22	28	26	29	33	36	23	34	40	61	37	39	38	44	50	39	48	46	50	52	49	42	48	66	46	54	45	49	40	49	38	45	45	62	44	49	54	47	57	58	55	42	52	57	56	55	48	56	54	57	62	64	55	69	65	53	42	66	61	75	64	67	60	67	73	71	70	66	66	65	53	64	69	76	74	72	66	70	81	79	91	89	87	87	99	0	1	4	1	2	4	5	10	3	15	7	15	10	11	5	9	14	45	13	16	16	20	43	19	30	16	22	40	16	19	20	71	13	41	21	21	14	22	13	20	39	53	19	40	20	30	46	34	40	20	31	55	29	33	43	36	30	22	52	58	20	59	52	44	21	59	57	69	56	18	44	60	49	72	56	45	56	48	30	45	66	70	86	77	42	59	63	86	92	87	82	68	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-498.329552722360347	-507.380396102811687	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981047374779951	0	10	13	16	12	17	14	19	17	27	22	28	36	36	29	34	34	58	39	39	33	38	47	47	48	44	48	45	44	48	43	68	39	57	39	45	49	53	47	46	51	60	49	54	56	47	53	53	52	41	54	52	57	42	53	55	58	59	64	67	63	72	60	60	60	66	59	73	68	70	51	68	68	77	71	64	59	56	62	74	63	80	77	67	71	74	79	79	75	82	85	79	93	0	1	2	3	1	7	2	7	5	9	2	11	21	10	4	15	4	27	17	8	8	12	54	35	36	13	50	17	22	22	17	38	14	47	13	22	46	40	33	35	36	38	36	23	71	22	46	25	29	14	31	29	25	22	30	24	49	41	38	77	34	18	41	51	43	64	46	59	76	57	35	59	77	66	53	44	23	52	49	75	65	72	64	58	66	73	70	86	25	74	90	66	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-503.881955251920601	-512.932798632371941	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990792979795047	2	13	9	15	6	6	11	25	20	23	26	30	33	36	26	36	37	57	39	46	40	39	43	43	53	45	45	49	48	47	41	68	49	53	45	44	47	50	43	49	48	57	47	54	50	48	56	58	48	48	50	45	56	58	51	54	52	50	59	66	57	64	56	60	58	55	65	72	70	60	63	70	62	73	69	70	68	65	62	75	64	72	63	71	71	77	67	80	82	84	82	89	81	0	3	1	3	1	1	6	10	4	4	10	11	10	15	2	15	13	36	10	17	10	13	17	13	31	22	13	39	27	31	16	28	17	50	22	14	23	16	21	27	31	20	31	30	31	24	33	44	35	19	49	17	28	33	19	33	50	27	50	71	52	56	30	43	30	29	64	79	60	40	26	70	34	67	73	60	18	79	54	54	48	79	35	54	78	82	28	82	68	84	69	89	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-501.471927500372033	-510.522770880823373	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993208451464424	3	13	6	11	7	17	12	32	17	24	23	29	28	36	32	33	37	60	34	40	28	40	43	37	43	43	42	47	47	36	43	68	39	57	50	53	43	52	43	50	50	62	47	52	52	47	51	62	49	50	55	57	53	52	51	57	59	58	63	64	55	74	57	47	50	68	60	74	67	59	61	67	55	75	66	69	65	57	66	73	72	81	73	70	74	75	77	83	91	84	85	85	97	0	5	1	1	1	5	5	10	7	6	9	6	10	12	11	21	19	65	12	24	11	16	10	10	14	13	8	22	8	13	30	71	12	40	31	39	24	39	14	26	31	47	30	35	37	25	31	51	26	23	40	54	24	31	20	35	34	29	63	48	17	76	44	16	16	58	43	69	58	64	52	78	31	84	18	42	57	35	59	61	36	84	53	59	72	79	66	62	92	86	82	59	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-488.483097039044083	-497.533940419495423	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999925880004507	-3	7	13	13	17	14	19	33	18	24	28	30	34	32	20	23	39	56	40	44	38	42	48	47	53	43	43	50	48	46	45	60	51	54	47	44	40	44	48	49	51	58	49	52	52	53	56	50	52	53	50	54	56	60	45	57	55	52	62	65	67	67	57	62	58	65	60	70	62	68	57	68	69	75	73	68	67	54	58	70	72	68	73	69	71	63	80	78	86	84	83	79	94	0	1	2	2	3	2	3	4	6	15	16	10	12	10	3	6	8	20	8	21	12	17	22	21	40	19	37	35	38	19	26	24	26	30	14	13	13	21	21	21	20	78	17	23	31	36	44	55	55	43	26	30	31	52	22	78	45	26	50	64	71	32	52	18	41	65	56	32	34	64	46	56	52	41	32	69	49	29	41	65	77	34	53	56	61	46	85	86	91	87	74	68	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
