step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-402.951524339464356	-409.807012290423756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821066686859338	-1	1	2	3	6	5	9	13	15	15	17	18	17	17	18	17	18	17	18	19	21	19	18	20	20	19	20	22	21	23	23	23	23	25	24	24	24	26	25	26	27	26	27	27	27	29	27	29	28	29	29	30	30	30	29	30	31	30	31	30	32	34	32	32	32	34	34	34	35	36	38	36	37	38	40	38	39	40	39	40	41	0	1	1	2	6	1	4	7	8	8	10	10	8	9	18	10	9	10	16	23	14	14	16	15	17	18	16	21	20	19	22	25	29	28	30	25	21	35	35	35	39	36	37	38	40	47	37	45	44	38	44	44	47	49	34	48	51	44	50	44	44	54	56	57	52	50	51	61	61	62	68	69	72	59	72	72	73	79	73	77	77	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	3	1	1	2	3	1	1	1	2	1	2
5500	-413.783918229330936	-420.639406180290337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704748896480207	-1	2	1	4	6	6	10	12	15	14	17	16	17	18	18	17	19	19	19	18	21	19	20	21	21	21	20	21	23	23	23	22	21	23	25	25	23	28	26	27	27	26	25	27	25	29	27	29	28	28	30	30	30	30	29	32	31	31	32	31	32	33	30	32	34	34	33	33	35	37	37	36	38	40	39	38	39	38	39	41	40	0	1	1	2	2	4	6	7	8	8	10	10	9	8	11	9	12	15	11	16	22	13	16	15	17	10	16	22	33	23	22	25	27	28	30	29	28	35	35	45	35	32	37	30	30	43	43	45	44	30	49	44	47	38	43	63	52	49	50	49	52	54	48	52	51	59	51	51	51	58	68	58	69	66	71	72	73	72	78	79	77	1	2	1	1	2	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	3	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	3	2	2	1	2	1	1	1	1	1	1	1
6000	-430.304249068393403	-437.159737019352804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766943217855051	-1	1	2	4	5	7	10	13	15	14	17	18	17	18	19	18	17	18	19	19	22	18	20	21	21	19	21	21	21	24	23	22	22	25	27	25	24	26	26	26	28	23	26	27	27	29	28	29	26	28	30	31	28	29	29	31	31	29	31	31	33	33	32	30	34	35	33	35	34	36	38	35	37	40	39	38	38	39	40	42	40	0	1	2	2	2	4	4	7	8	7	8	11	9	10	18	10	10	17	8	16	13	13	16	15	11	18	23	22	11	19	28	25	29	21	30	42	28	30	30	30	38	25	37	49	40	43	43	35	30	38	49	44	43	44	37	45	35	49	50	39	52	54	48	35	52	59	52	61	58	67	61	69	65	66	77	72	69	77	78	69	73	1	1	1	1	1	1	3	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	5	1
6500	-441.883521767981620	-448.739009718941020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636801409989254	-1	1	2	4	5	6	8	13	16	15	17	16	17	18	17	18	17	18	18	19	19	20	20	21	20	20	21	20	21	23	23	21	23	24	27	25	23	25	25	26	28	26	24	27	28	29	27	30	28	30	30	30	30	30	30	31	32	31	32	32	32	33	33	31	34	34	33	35	36	37	39	36	38	40	40	39	37	40	39	39	39	0	1	1	3	1	4	4	7	8	8	8	8	9	9	8	11	10	15	10	16	13	13	16	12	11	10	20	21	25	27	21	16	29	37	38	32	28	30	30	30	30	29	28	38	40	47	37	45	44	35	49	44	46	44	34	45	40	49	50	44	49	57	56	52	61	59	58	61	58	67	65	65	77	50	72	72	65	79	73	77	73	1	1	2	2	2	1	2	3	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	3	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	2	4	1	3	2	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	5	2	2	2	1	1	1	1
7000	-413.079535695483457	-419.935023646442858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708687145679426	-1	2	3	5	7	7	9	13	15	14	17	18	17	17	18	17	17	19	19	19	21	18	19	21	20	21	20	21	22	23	23	22	23	25	26	25	24	28	25	27	27	27	26	26	28	30	28	29	28	29	30	30	31	31	31	30	32	31	33	29	32	33	32	30	33	34	34	34	35	36	38	36	37	40	39	38	39	38	40	41	41	0	1	1	2	4	4	6	7	8	8	10	17	9	9	10	10	10	15	15	16	13	13	16	15	20	18	16	22	25	27	21	25	25	28	30	11	21	40	30	35	35	36	37	30	35	37	43	45	44	38	49	49	37	49	47	35	64	60	50	49	44	54	56	44	51	35	58	51	65	67	68	69	69	50	72	72	73	73	78	77	77	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	2	3	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	2	2	2	4	1	1	1	1	2	1	1	4	1	1	1	1	1	1	2
7500	-408.571270762125380	-415.426758713084780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676561292333752	-1	1	2	4	6	7	9	13	15	15	17	17	17	17	19	17	19	17	18	19	21	20	21	21	21	19	20	19	22	23	24	23	23	23	25	25	24	28	25	26	27	27	26	27	27	28	26	28	28	29	30	30	31	30	30	32	31	30	33	31	32	33	31	32	33	34	34	35	35	37	38	36	37	39	39	38	39	39	40	41	41	0	1	1	2	2	4	4	7	8	8	7	10	8	9	18	8	12	8	16	16	22	28	26	26	20	18	20	13	25	19	34	25	29	28	30	32	28	35	19	35	35	36	37	39	30	47	37	45	44	39	49	35	43	44	34	63	44	44	50	44	51	57	48	60	52	59	54	65	65	67	68	69	69	66	76	69	73	73	78	77	77	1	1	2	2	3	1	3	2	1	1	4	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	3	2	2	3	1	2	2	2	2	1	2	1	1	2	1	2	1	1	2	2	1	1	3	1	2	1	1	1	1	2
8000	-418.811559761805540	-425.667047712764941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710882796068459	-1	1	2	4	6	6	10	13	16	15	17	16	17	17	17	18	18	19	18	19	21	19	20	20	21	20	20	21	23	23	22	23	23	24	26	25	23	27	26	24	28	27	25	26	26	28	27	28	28	28	30	29	30	30	27	30	30	31	32	31	31	34	33	31	33	34	32	34	36	36	38	35	38	39	39	38	38	36	38	42	40	0	1	1	2	2	4	4	7	10	8	10	10	8	9	10	12	12	15	10	16	14	13	16	15	20	15	11	22	25	19	21	25	25	28	40	25	28	35	40	30	44	36	37	30	40	37	43	38	30	44	49	35	47	52	28	48	44	52	50	52	52	54	56	57	60	59	52	61	65	62	68	60	78	59	72	72	69	72	78	81	77	1	1	1	1	2	1	3	2	1	2	1	1	3	1	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	3	1	2	2	2	2	1	2	2	1	1	1	2	1	2	1	2	2	1	3	1	2	1	1	1	1	1
8500	-458.927002642445132	-465.782490593404532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579340661947422	-1	1	2	4	4	5	10	12	15	14	16	17	18	16	19	17	19	18	18	20	22	19	19	22	21	20	19	22	21	23	23	22	23	25	27	24	24	28	26	26	27	25	26	27	27	30	28	29	28	29	31	30	31	31	29	31	31	31	31	31	32	33	33	32	34	35	32	34	35	36	38	36	36	40	39	37	38	39	40	41	41	0	1	1	2	2	4	6	4	7	8	10	11	14	9	18	8	12	16	16	18	22	13	10	15	23	23	19	22	16	19	13	25	29	28	27	25	28	39	30	30	16	32	37	30	30	43	43	40	44	41	49	44	28	39	43	48	52	44	52	44	58	54	56	52	52	50	52	51	61	67	73	65	51	50	72	73	68	69	78	74	77	1	1	1	1	1	1	3	4	2	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	1	1	2	2	3	1	1	2	3	2	1	1	2	3	5	1	1	1	2	2	1	2	1	1	2	2	3	2	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	1	1	3	7	2	1	1	2	1	1	2
9000	-428.218762106896861	-435.074250057856261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705794322992140	-1	1	1	5	5	3	9	13	15	15	17	17	18	18	17	18	15	19	18	19	21	20	20	21	21	20	19	21	22	24	24	23	23	23	26	25	24	28	24	27	26	27	26	26	27	29	28	30	28	28	29	30	29	30	30	31	29	30	30	31	33	33	31	31	33	35	32	35	36	36	39	36	38	39	40	39	39	39	38	42	40	0	1	1	6	2	2	4	7	8	8	10	17	9	9	8	10	8	15	8	16	22	13	11	18	19	18	16	13	27	32	13	20	29	21	39	29	34	35	23	30	39	36	37	30	35	47	31	45	44	41	39	44	47	49	43	45	44	49	50	58	58	54	48	57	52	60	51	61	65	67	62	51	69	66	72	72	65	79	69	73	79	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	1	2	2	1	3	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	3	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	3	3	2	2	2	1	3	1	1	2	1
9500	-432.934247124319938	-439.789735075279339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658938401661472	-2	1	2	4	6	6	9	13	15	15	18	16	18	17	19	18	19	17	17	19	21	20	19	20	21	18	20	21	22	22	23	22	22	25	26	23	24	27	24	25	25	26	27	27	26	29	27	28	28	30	29	31	30	29	29	31	32	31	32	31	31	32	33	31	33	34	34	35	35	36	38	36	37	38	39	38	40	40	39	42	41	0	1	1	2	1	4	4	7	8	8	10	10	14	9	18	12	12	9	10	8	22	13	16	15	12	18	16	22	16	20	13	25	20	21	39	25	21	35	30	30	30	29	37	40	19	47	37	40	44	40	44	44	47	44	43	48	64	49	50	49	49	54	56	51	62	50	52	52	52	60	68	69	69	66	69	69	68	79	73	77	77	1	2	2	2	3	1	3	2	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	3	1	3	1	1	2	1	1	1	1	1	2	1	2	2	1	3	1	1	1	1	2	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	2	3	1	1	1	2	2	1	2	1	1	1	1
10000	-443.736360367063298	-450.591848318022699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599732996409918	-1	1	1	4	5	6	10	13	14	12	17	16	16	16	19	18	18	18	19	19	21	19	20	20	21	19	20	22	23	23	23	22	23	24	25	25	23	28	25	25	25	26	23	27	27	29	27	29	28	28	30	29	31	31	29	30	32	30	33	32	33	33	33	31	34	35	33	34	35	36	39	35	39	40	38	39	39	38	39	42	41	0	1	1	2	2	2	6	6	8	7	10	8	9	9	18	14	12	14	16	11	22	13	20	18	11	18	16	21	25	19	22	25	32	28	30	25	28	35	30	30	30	32	22	35	40	47	37	38	44	45	35	49	55	38	43	48	51	49	50	49	49	58	56	51	60	59	58	58	61	67	69	61	69	66	72	69	60	69	78	73	78	1	2	1	2	3	2	2	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	3	1	1	1	2	1	1	1	3	1	1	2	3	1	1	2	3	2	2	2	2	1	1	2	1	2	1	2	2	1	2	1	1	2	2	2	1	2	2
10500	-429.963129975038612	-436.818617925998012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704194544054447	-2	0	0	4	6	7	10	13	15	15	18	16	18	17	19	16	19	18	17	19	22	20	20	22	21	19	21	22	22	23	23	23	23	23	26	25	25	27	25	26	28	27	27	28	27	30	27	30	28	29	29	31	31	30	29	30	31	30	32	31	33	33	32	31	33	35	33	34	35	37	37	36	37	41	40	38	39	40	39	42	40	0	1	1	2	2	4	6	7	8	8	19	10	14	9	18	10	10	16	10	16	22	13	16	15	23	18	12	13	23	27	28	25	29	21	30	32	34	35	23	30	38	36	34	30	40	47	31	45	35	39	49	49	46	44	37	45	38	49	50	51	52	54	56	44	52	59	44	60	65	62	61	60	69	66	69	69	69	79	73	81	73	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	2	1	1	3	2	1	1	2	1	1	2	1	2	1	1	2	1	2	2	2	1	1	2	1	2	1	2	2	1	1	2	2	2	1	3	2	1	2	1	1	1	1
11000	-405.291366317968823	-412.146854268928223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716320652363785	-1	1	2	4	6	6	10	13	16	15	17	18	18	18	18	18	19	19	19	18	21	18	19	21	21	20	20	22	22	22	23	22	23	25	26	26	24	25	26	25	27	26	26	27	27	29	27	30	29	29	29	30	31	31	29	31	31	30	32	31	32	33	32	32	33	33	34	33	35	36	38	36	38	40	40	38	39	38	39	41	41	0	1	1	2	2	4	6	7	8	8	10	11	9	9	10	11	12	15	16	7	13	9	16	26	23	15	9	22	25	25	21	25	29	28	38	32	28	30	38	30	30	32	37	40	40	34	37	45	44	41	44	44	46	44	43	45	58	51	50	44	52	61	56	52	60	59	62	52	61	67	61	65	69	59	72	69	73	72	78	77	77	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	4	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	2	2	1	1	3	2	1	1	1	1	1	1	1	1	2	2	2	1	1	3	2	1	1	1	1	1	1
11500	-452.493788899786296	-459.349276850745696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583113430449133	-1	2	3	5	6	7	8	13	15	14	18	18	17	18	18	17	17	18	17	20	20	19	20	22	21	20	21	22	21	22	22	20	23	24	26	25	25	26	25	27	26	24	26	27	28	29	27	28	29	28	31	30	30	30	30	30	31	31	31	31	32	33	33	32	34	32	33	35	34	34	38	36	38	40	38	37	40	39	40	42	41	0	1	1	2	2	4	6	7	8	8	19	17	9	16	10	10	10	10	8	19	13	13	15	18	32	15	15	21	32	16	22	11	29	28	39	25	34	39	30	35	39	23	37	39	39	43	37	40	44	30	35	38	37	45	43	48	52	44	35	44	44	54	56	51	61	58	51	58	51	52	60	51	58	66	72	72	72	73	78	81	73	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	1	3	3	2	2	1	3	1	1	3	2	2	3	2	1	1	1	1	1	2	2	2	3	1	3	4	1	1	2	1	1	1	2
12000	-459.863561714540538	-466.719049665499938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578028878410222	-1	1	2	4	7	6	9	11	15	13	15	17	16	17	18	19	18	19	18	20	19	19	17	20	22	20	20	21	23	24	23	21	23	24	26	25	24	27	26	27	27	25	26	27	28	29	27	29	29	29	31	30	31	30	30	30	31	30	31	32	32	34	32	32	34	34	32	34	35	37	39	36	37	40	38	38	39	39	40	42	41	0	1	1	2	2	4	6	6	10	8	10	11	8	9	8	11	11	15	23	17	9	13	10	15	27	18	23	22	32	19	22	23	32	28	19	25	21	39	30	35	30	23	34	30	35	43	28	35	44	30	44	44	47	49	43	35	44	44	52	49	49	54	48	58	61	52	58	61	60	51	68	65	69	66	72	72	69	69	78	78	78	1	1	1	2	4	2	2	3	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2	3	2	3	3	2	2	1	1	1	2	3	1	2	1	1	4	1	1	3	2	2	2	1	2	2	2	2	1	2	2	2	2	1	1	2	1	1	2	3	3	1	1	4	1	2	2	2	1	2	1
12500	-451.161904099639003	-458.017392050598403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725264583408503	0	1	2	4	6	3	9	12	15	15	16	18	17	17	18	18	16	19	19	20	21	19	18	21	20	20	21	21	21	23	22	21	22	24	26	23	23	27	25	25	28	26	26	28	26	30	28	28	27	29	30	31	31	31	28	32	31	30	31	30	33	32	31	30	33	34	33	35	35	36	38	37	38	39	39	38	40	40	39	41	41	0	1	1	6	2	2	4	7	8	8	8	17	9	9	10	10	10	15	11	16	22	13	8	10	16	18	23	22	25	27	21	25	29	28	24	23	28	35	30	30	38	25	37	49	40	34	28	45	35	38	35	44	46	44	37	48	64	44	38	38	60	54	45	35	58	50	51	52	61	67	68	65	69	59	73	69	73	79	73	77	77	1	1	1	1	2	1	3	2	2	2	3	1	1	1	2	2	1	1	2	1	2	2	3	3	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	3	2	1	1	3	3	1	1	1	3	2	1	2	2	2	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	2	3	1	1	1	1	1	1	1
13000	-434.721519729077102	-441.577007680036502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705178858400552	-1	2	2	4	4	7	9	12	16	13	16	16	18	16	18	18	18	17	19	19	21	20	19	20	20	20	21	21	22	23	23	23	23	24	26	25	23	28	26	24	27	24	26	27	26	27	28	29	28	28	30	30	29	31	29	32	31	31	31	30	31	32	30	32	33	34	33	33	34	36	38	37	37	40	40	38	39	40	38	41	38	0	1	1	2	3	4	4	7	8	7	10	7	14	7	18	12	14	11	11	11	22	14	16	15	20	18	23	13	25	19	21	25	29	28	40	42	28	35	30	30	30	32	37	35	40	37	43	45	44	35	44	44	46	44	28	63	44	35	49	44	44	54	48	57	61	59	60	60	52	67	68	69	69	66	76	58	81	79	72	78	73	1	1	2	1	1	2	3	1	2	1	2	3	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	4	1	2	3	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	3	1	4	1	2	1	1	1
13500	-454.383198984404828	-461.238686935364228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687887327540111	-1	2	2	4	6	7	9	13	16	14	16	16	17	18	18	18	19	16	19	18	21	19	20	22	22	21	19	22	22	24	23	19	23	22	25	25	25	28	26	26	26	25	27	26	28	28	26	29	28	29	30	30	30	30	29	31	32	31	32	31	33	33	32	31	34	34	34	33	34	36	37	35	38	39	40	39	39	38	40	41	40	0	1	1	2	2	4	6	7	8	8	10	10	9	13	8	11	12	10	11	18	13	13	10	15	32	23	16	21	12	23	21	16	29	22	30	25	28	35	35	35	30	32	37	35	40	47	34	45	44	35	49	44	46	38	37	48	58	49	50	44	51	58	50	52	52	50	52	49	58	60	61	65	65	59	65	78	71	65	73	77	77	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	2	3	2	2	1	1	1	3	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	3	1	2	3	1	2	1	2	2	1	3	3	3	1	1	2	1	1	1
14000	-460.801915338482672	-467.657403289442072	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612316421737946	0	2	2	4	7	6	9	13	14	15	18	17	16	16	18	18	19	19	19	20	20	20	20	22	20	20	20	22	22	23	22	22	22	24	25	24	25	26	25	27	28	24	24	27	28	28	28	29	27	30	30	30	31	31	29	29	30	31	33	31	33	34	32	31	33	33	33	34	35	37	38	36	39	39	40	39	40	39	40	40	38	0	1	1	2	4	4	6	7	8	8	10	10	8	9	10	8	12	15	16	8	13	13	15	15	11	11	16	21	25	19	22	25	25	21	30	25	28	35	30	35	38	32	31	19	40	37	28	44	35	44	49	38	47	49	43	44	44	49	58	49	60	52	56	52	52	50	58	54	58	67	68	69	81	59	72	72	81	65	78	81	62	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	2	1	1	1	4	2	2	1	3	1	1	1	1	1	3	1	2	2	3	1	2	2	1	1	1	1	1	1	3	1	1	3	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	1	4	2	2	2	3	1	1	2
14500	-451.166765671133362	-458.022253622092762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607755883730970	-1	1	2	5	6	7	9	14	15	13	17	15	17	16	18	18	18	16	17	19	22	16	20	22	20	21	20	21	22	23	23	23	23	24	25	25	24	28	26	26	27	26	25	27	27	28	28	29	29	29	31	29	30	31	31	29	31	31	33	31	31	34	32	31	32	34	32	34	34	36	36	34	37	40	39	38	36	38	40	40	40	0	1	1	2	2	4	6	6	10	7	12	10	22	9	18	12	12	8	8	19	22	8	16	15	19	18	16	13	25	20	21	25	25	28	30	32	28	35	35	35	35	36	34	30	40	37	43	45	30	40	44	44	46	49	46	45	44	52	50	52	52	54	56	49	44	59	44	58	60	67	65	49	49	65	72	72	69	69	78	77	77	1	1	1	2	3	1	1	3	1	2	1	1	1	1	1	1	2	2	2	1	3	1	1	2	1	3	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	2	1	1	2	2	1	1	2	2	1	3	1	1	1	2	2	2	3	4	4	2	2	1	2	1	2	2
15000	-443.107951610032444	-449.963439560991844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578073348944965	-1	2	1	4	6	6	10	13	15	15	17	17	17	17	18	18	19	19	19	20	21	19	20	22	19	20	20	20	22	23	23	22	22	25	25	25	23	28	25	26	27	26	27	26	27	28	27	29	28	30	30	29	31	30	29	32	31	31	33	31	32	33	33	31	33	34	33	35	35	35	38	36	38	40	39	39	39	40	37	41	41	0	1	1	2	2	4	6	7	8	8	8	10	8	9	11	10	12	15	10	16	22	13	16	18	10	15	10	13	25	23	22	25	25	28	30	32	28	35	30	35	35	27	37	30	40	47	34	45	44	35	35	35	47	38	37	48	44	52	50	40	52	54	45	51	49	50	51	51	65	60	68	69	79	66	72	79	73	73	60	77	77	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	2	4	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	4	2	2	3	1	3	2	2	1	1	2	2	2	3	1	3	1	1	2	1	2	2	1	1	3	2	1	1	1	3	1	1
15500	-448.806918647455575	-455.662406598414975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610963299671333	-1	1	3	5	6	7	9	12	13	14	17	16	17	16	18	17	18	17	17	19	21	19	19	20	20	20	21	20	21	23	24	22	22	23	26	25	24	28	24	26	27	26	26	27	27	30	27	29	29	30	31	30	29	30	30	32	31	31	32	31	32	33	32	32	32	34	33	34	35	37	38	36	38	40	40	38	40	40	39	40	40	0	1	1	2	2	4	4	7	8	8	10	10	9	9	18	10	11	14	10	16	28	13	16	18	20	15	23	13	25	27	22	25	29	28	39	20	34	35	30	30	30	32	21	35	40	47	28	45	44	38	44	44	43	44	34	45	40	52	50	35	40	54	48	60	54	51	58	52	60	58	60	69	65	38	71	69	73	71	76	73	73	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	2	2	1	1	2	3	1	1	1	2	2	2	2	3	3	2	1	1	3	2	2	2	1	1	2	1	1	3	3	3	1	2	4	1	2	1	2	1	1	1
