step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
25000	-503.590067899373821	-510.445555850333221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.354343496011582	-2	1	3	6	8	10	9	7	6	9	12	9	11	11	13	14	13	14	16	14	16	16	15	16	16	18	19	18	17	19	18	19	20	20	19	21	18	19	20	18	21	20	18	17	21	21	22	20	20	21	21	21	22	22	21	24	21	23	23	24	23	24	24	25	26	25	27	25	29	28	29	29	30	30	29	30	32	31	32	35	32	33	32	33	32	33	33	35	32	36	36	37	36	37	38	38	40	39	43	43	44	47	46	48	49	0	1	2	2	4	8	5	9	2	8	4	3	12	5	8	10	12	11	18	17	18	10	1	4	8	4	17	15	13	15	21	24	44	43	19	27	16	14	28	18	18	24	19	24	40	10	44	26	12	4	24	27	42	31	27	34	9	34	7	34	22	54	21	32	33	61	68	25	36	67	65	65	43	70	6	71	59	68	78	58	49	34	66	77	71	76	4	41	57	34	87	88	21	83	94	34	96	41	97	68	88	45	69	95	104	1	2	1	3	1	1	1	1	2	1	2	4	1	1	3	3	3	1	1	1	1	5	8	4	4	4	3	2	3	4	1	2	1	1	2	1	2	4	1	2	3	2	1	1	2	5	2	1	7	6	2	1	2	2	2	1	8	3	7	3	4	1	4	3	3	1	1	5	4	1	2	1	5	2	12	1	4	4	1	6	4	5	4	1	2	2	14	6	5	8	2	1	12	2	1	8	1	6	2	11	4	13	7	5	1
25500	-494.429000718710199	-501.284488669669599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.304405968593429	-1	1	4	5	9	10	9	7	6	7	12	10	12	11	10	13	13	14	15	15	17	15	16	17	15	16	17	18	16	20	19	17	20	18	20	22	19	18	21	21	21	19	21	20	21	22	22	20	21	21	21	21	21	22	20	24	22	24	23	23	23	23	24	25	26	23	25	25	27	28	27	29	31	30	29	30	31	32	31	36	31	33	33	34	34	32	33	35	34	34	34	36	36	39	37	38	41	39	43	42	45	46	46	48	49	0	1	1	3	3	7	3	3	2	3	10	3	14	5	5	3	8	14	7	16	15	5	2	13	2	4	13	13	15	28	26	6	24	29	7	33	12	17	27	21	37	19	37	17	48	29	3	8	42	5	2	24	18	48	28	37	52	35	33	41	40	52	54	57	66	25	42	38	49	57	68	31	27	70	43	70	50	81	72	84	74	13	69	83	73	77	37	34	86	62	35	43	46	84	93	66	80	15	94	74	96	76	94	91	101	1	1	2	1	3	1	3	2	3	2	3	3	1	1	1	4	3	2	2	1	3	3	7	3	6	6	2	2	3	1	2	4	1	1	5	1	5	3	2	2	1	2	1	4	1	2	11	7	1	8	8	2	4	1	1	4	1	2	1	1	1	2	1	1	1	4	3	4	3	3	1	5	6	1	4	1	5	1	1	1	1	8	2	1	2	1	6	9	1	5	7	9	5	2	1	7	3	10	3	7	3	8	3	6	2
26000	-485.250821034862099	-492.106308985821499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394401904854912	-1	2	4	5	8	9	8	7	9	7	12	8	11	11	12	13	14	14	16	14	16	15	17	16	17	15	18	18	16	20	18	17	21	20	20	19	17	20	20	20	22	19	20	18	21	22	22	20	20	21	21	22	22	23	21	24	23	23	24	24	21	25	23	26	23	24	26	24	28	28	28	29	29	31	30	29	31	31	32	36	32	32	34	33	34	33	31	35	34	32	34	36	37	39	40	38	40	41	43	44	44	46	47	48	50	0	1	2	2	2	10	3	3	10	2	3	4	4	4	12	13	2	16	11	16	12	16	26	18	6	20	21	19	20	21	24	29	23	27	23	15	26	22	5	28	12	20	7	21	5	8	2	6	18	19	28	61	27	50	35	5	28	45	40	21	29	19	50	63	27	46	38	51	44	46	62	38	19	69	27	59	73	58	52	83	59	66	65	66	87	77	71	86	74	69	78	71	71	82	91	84	81	24	94	79	80	78	97	98	102	1	2	1	1	2	1	2	2	1	2	4	2	3	3	2	1	6	1	2	1	3	1	1	1	4	1	1	1	1	2	1	1	2	1	1	3	1	3	5	2	8	3	5	1	8	8	10	6	2	3	1	1	1	1	1	9	1	1	2	5	2	4	1	2	2	1	2	2	5	2	2	5	6	1	7	2	1	5	6	2	5	3	6	4	1	1	1	1	1	2	2	3	6	2	2	4	3	13	2	5	4	8	3	4	2
26500	-488.139519729221604	-494.995007680181004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415675300134086	0	2	3	5	9	9	8	7	7	8	11	9	12	11	13	13	14	14	15	16	17	13	16	17	15	18	17	16	18	20	18	18	18	18	19	22	18	18	18	20	22	17	19	21	17	20	23	20	20	21	21	21	22	23	21	21	22	23	24	21	20	23	25	25	25	25	27	24	29	26	28	28	30	30	29	29	31	32	31	36	32	32	33	33	32	33	32	35	34	36	35	37	34	38	40	39	41	40	43	43	44	46	46	46	50	0	1	2	2	8	8	1	4	4	2	6	3	6	4	11	14	5	6	13	14	6	14	11	16	12	23	25	6	13	25	5	7	23	28	42	24	20	11	22	32	32	16	42	49	11	39	13	37	42	1	28	48	42	48	46	13	21	51	51	25	35	52	47	44	61	55	44	48	50	41	70	68	27	60	36	64	58	79	76	89	77	21	72	85	76	73	76	78	85	58	84	38	67	73	90	44	88	89	97	92	80	88	83	99	104	1	2	1	1	1	1	4	1	1	3	1	3	1	3	2	1	1	2	1	2	4	1	3	2	4	1	1	4	4	3	4	5	2	1	1	3	1	4	2	1	2	2	1	1	4	1	5	1	2	7	2	1	3	1	1	4	3	1	1	4	1	1	1	2	3	2	2	2	3	2	1	2	6	5	2	2	4	1	1	1	1	9	3	1	1	2	2	1	1	6	1	10	2	5	2	7	2	2	1	3	4	5	7	2	2
27000	-492.430418973768383	-499.285906924727783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.336146066861244	0	1	3	6	8	9	8	8	8	8	10	9	10	11	12	14	13	13	17	15	17	16	16	16	17	17	19	17	17	19	17	19	21	20	16	21	18	19	19	20	21	18	21	19	17	20	20	21	19	21	22	21	22	22	21	22	22	23	24	22	22	24	24	25	25	25	25	24	27	29	27	29	30	30	29	30	31	32	31	35	33	33	31	31	33	33	32	34	30	34	35	36	36	39	39	37	41	41	44	43	44	47	47	48	47	0	1	1	2	4	7	4	3	1	4	5	5	8	3	5	7	9	8	18	2	35	15	8	15	18	13	6	8	20	22	16	26	25	37	6	30	23	45	18	32	24	26	27	19	9	16	20	11	35	31	5	30	36	8	26	37	37	46	40	21	31	48	57	54	68	60	48	37	65	35	57	69	62	57	24	54	50	48	76	76	83	29	75	69	42	77	46	55	68	34	86	34	29	90	78	65	88	86	88	88	90	97	97	103	85	1	1	1	3	1	1	1	3	4	1	1	1	1	3	2	4	1	3	2	7	1	2	4	2	2	3	6	5	1	2	2	1	2	1	4	1	1	1	4	1	2	1	1	1	4	3	3	5	1	2	7	1	1	6	2	2	1	2	1	2	3	2	1	1	1	2	2	3	1	6	3	1	3	4	7	4	5	5	1	3	1	8	1	1	8	1	6	6	2	6	1	7	9	4	4	6	4	5	4	4	5	3	3	1	7
27500	-519.243308919831975	-526.098796870791375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403981263495572	0	1	3	6	9	9	8	8	8	7	11	9	12	11	12	14	14	14	16	15	16	14	16	14	16	17	18	17	17	20	18	18	21	19	18	20	18	18	21	18	22	17	21	20	19	21	22	21	20	21	20	22	23	23	21	23	22	22	23	23	23	22	23	25	26	24	26	25	28	27	29	28	28	30	29	29	31	30	31	32	32	34	33	32	34	33	33	35	31	35	35	36	37	38	40	39	38	41	43	42	44	47	44	48	50	0	1	2	2	10	4	2	10	4	2	5	8	8	12	14	14	4	13	18	16	11	15	18	6	16	20	22	19	24	35	21	16	30	22	21	31	23	42	34	17	51	24	20	23	10	36	55	19	29	5	35	23	32	31	38	40	37	44	39	58	23	46	48	51	21	38	41	56	31	48	52	61	23	69	35	36	75	69	76	77	36	52	71	25	64	74	51	75	30	81	82	52	84	90	92	88	47	92	97	84	90	91	95	102	101	1	1	1	2	1	1	4	1	1	2	1	1	2	1	1	3	5	1	1	1	3	1	1	3	1	1	2	1	1	1	2	2	1	3	1	1	1	1	1	2	1	1	3	2	5	1	1	3	1	6	1	3	3	3	2	3	2	1	1	1	4	1	1	2	4	4	2	1	4	4	4	3	6	1	4	4	1	2	1	1	6	8	2	7	3	1	5	3	5	1	1	5	4	2	3	2	7	2	3	6	3	6	2	1	2
28000	-480.823717401739486	-487.679205352698887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.349781594242547	-2	1	4	6	8	7	9	8	8	9	11	10	12	11	11	12	15	15	16	16	16	14	17	16	16	17	17	18	17	20	19	16	21	18	20	21	19	19	20	21	22	19	20	21	20	22	22	21	20	20	20	20	23	23	22	23	22	24	24	23	22	23	25	26	25	24	26	25	28	28	27	27	30	30	29	29	31	30	30	36	33	34	34	32	33	33	32	35	33	35	35	37	37	40	40	38	39	40	42	42	43	44	45	49	48	0	1	2	3	2	3	9	4	4	2	12	8	7	10	8	12	1	13	13	11	14	8	15	18	22	12	22	14	18	32	26	11	38	21	8	24	27	20	37	43	17	23	28	35	23	32	35	28	19	22	15	28	23	33	32	11	50	47	26	33	14	50	36	51	44	47	54	10	40	67	12	64	46	60	44	67	34	44	66	74	64	35	81	61	62	87	50	87	72	74	63	33	44	96	96	80	86	80	94	91	80	87	95	101	99	1	1	2	1	3	1	1	1	1	4	1	1	1	1	1	1	8	1	3	2	3	4	3	1	1	4	2	3	1	2	1	2	1	1	6	2	1	2	1	1	4	1	1	1	2	3	1	1	3	3	4	1	3	1	2	5	1	1	4	1	6	1	2	3	1	2	2	9	2	1	8	1	5	3	3	1	9	5	2	2	3	7	1	4	5	1	7	2	2	2	5	6	11	1	1	1	2	1	1	3	4	7	2	3	3
28500	-479.117237941851442	-485.972725892810843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.375662904285613	-3	2	3	5	8	9	8	6	7	8	11	9	11	11	11	13	12	15	16	16	16	15	16	16	16	18	18	17	17	20	18	18	19	19	20	22	18	20	19	21	21	19	19	20	19	21	22	20	20	20	22	20	23	22	21	23	22	24	22	23	23	24	24	26	25	23	27	26	29	28	28	28	31	28	29	30	31	30	31	32	32	34	33	34	33	33	33	35	32	35	35	36	36	38	40	38	40	39	42	42	44	46	46	48	49	0	1	1	2	9	3	8	3	2	9	6	10	10	2	12	6	7	4	18	9	7	7	15	22	16	25	20	5	14	45	22	29	19	28	32	17	25	32	25	42	50	25	32	29	31	6	55	34	18	19	43	27	31	44	52	42	24	48	23	42	20	38	51	54	38	29	25	28	42	27	61	63	15	33	9	53	75	61	75	79	73	46	78	81	79	75	35	65	50	55	81	28	23	89	98	75	96	92	96	97	99	84	95	102	91	1	2	3	1	1	4	1	1	2	1	1	1	2	4	1	3	1	5	1	4	4	4	3	1	2	1	1	4	2	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	6	1	1	2	2	1	1	3	1	1	1	3	2	4	2	4	3	1	2	3	3	5	2	5	5	2	2	10	4	11	2	1	3	1	1	1	6	1	1	1	2	6	4	6	6	2	7	9	3	1	6	1	1	2	1	1	7	3	1	7
29000	-471.887902243494977	-478.743390194454378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576499640479150	-2	1	2	4	8	10	6	7	9	8	10	10	12	12	11	14	14	15	15	16	17	16	17	16	16	17	19	18	17	19	19	19	20	19	19	20	18	18	18	20	22	19	20	20	20	22	22	20	21	21	22	22	21	22	22	23	22	23	23	23	23	23	25	25	25	24	27	25	27	25	29	27	30	31	29	26	31	31	31	33	32	31	33	33	33	33	34	33	33	35	35	37	34	40	39	39	41	39	42	42	45	45	46	48	49	0	1	1	2	4	2	3	4	3	8	4	9	6	6	5	14	9	12	17	18	17	19	19	15	15	16	22	20	19	21	39	21	38	25	17	29	24	26	24	42	36	23	7	39	21	43	28	27	32	30	3	53	6	24	26	13	21	41	36	24	42	53	50	58	37	53	32	59	44	26	70	61	18	58	69	43	75	71	73	73	55	42	73	75	55	79	73	78	71	70	81	83	74	91	87	91	98	92	94	95	97	100	94	100	99	1	2	2	2	2	4	2	1	4	1	2	1	1	1	1	1	2	2	1	1	2	1	1	3	3	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	5	1	2	1	1	1	1	1	10	1	3	2	2	6	2	1	1	4	3	1	2	1	4	1	4	1	4	3	2	2	8	3	1	3	1	1	1	2	4	4	2	1	5	1	2	1	2	5	1	2	1	2	2	2	1	1	1	1	2	1	4	2	3
29500	-446.373957341707865	-453.229445292667265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448726208388068	0	2	4	6	9	10	8	7	7	9	11	10	11	12	10	13	15	15	17	16	16	15	15	16	16	18	19	18	17	19	17	19	21	19	20	21	19	19	20	20	22	20	19	21	21	22	22	20	19	22	21	21	22	22	21	22	22	24	23	24	22	23	24	26	24	25	26	25	26	29	29	28	31	31	29	30	30	32	32	36	31	34	34	33	31	33	34	32	33	35	36	33	36	39	39	38	41	40	43	42	45	45	46	48	48	0	1	2	3	9	7	4	2	3	2	12	8	5	15	8	15	12	14	13	22	18	16	8	23	22	24	18	20	18	28	17	29	21	31	30	34	22	11	24	24	36	18	25	34	32	40	8	32	14	16	4	40	32	14	48	18	28	59	30	23	42	51	50	35	18	63	59	59	62	30	26	53	45	49	37	42	64	67	74	85	70	30	81	78	67	74	58	76	74	77	86	14	82	90	69	90	88	59	80	95	97	100	99	103	96	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	2	4	1	1	1	4	1	1	1	2	1	1	1	1	1	4	1	1	1	3	3	2	2	1	2	1	1	1	1	8	1	2	4	8	1	1	4	1	3	2	1	2	5	1	1	1	3	4	1	2	1	2	5	5	3	5	6	5	5	2	3	1	3	1	7	3	1	3	1	6	1	1	3	1	9	2	2	5	1	4	7	3	2	1	1	2	1	5
30000	-460.019694414873697	-466.875182365833098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441460402499931	-1	1	3	5	9	10	8	6	9	9	11	10	11	11	11	14	15	13	16	16	16	15	16	16	16	17	18	17	18	19	18	17	18	19	19	21	19	19	21	21	22	19	20	21	20	21	21	21	20	21	22	22	21	22	21	23	22	23	23	22	23	24	25	24	23	23	26	24	28	28	27	27	31	30	28	30	31	31	31	35	33	32	33	34	32	32	33	35	34	34	35	37	35	38	39	38	41	41	42	43	44	46	46	49	48	0	1	1	2	8	3	3	3	1	8	9	5	12	12	8	12	12	12	16	11	17	13	14	14	7	16	24	16	11	12	24	22	22	27	21	16	23	29	30	42	47	22	22	38	5	49	37	25	5	43	33	33	14	48	31	31	28	39	42	35	21	43	17	41	24	53	54	50	67	48	43	29	14	34	55	41	36	70	30	89	72	34	82	70	74	71	63	90	85	69	77	73	87	84	96	80	92	88	94	99	99	100	97	101	100	1	1	2	2	1	3	3	2	5	1	1	1	1	1	2	4	2	1	1	2	1	2	2	3	4	1	1	2	3	4	1	1	1	1	1	3	2	1	2	1	1	2	3	1	6	1	1	3	6	1	3	1	4	1	2	2	2	1	2	1	3	2	6	1	3	1	3	1	1	4	4	5	9	5	3	3	5	1	6	1	2	6	1	3	1	3	3	1	2	3	2	3	1	2	1	1	2	2	2	1	1	2	3	2	3
30500	-479.547833852375845	-486.403321803335245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408581459816541	-1	1	3	6	8	9	7	7	7	8	11	9	11	11	13	13	14	13	16	15	16	15	16	17	14	17	18	17	16	19	18	17	21	19	17	21	18	19	20	19	20	20	20	21	20	20	20	20	20	22	21	21	22	22	22	23	19	21	23	23	20	24	23	26	25	24	26	26	28	29	28	28	30	31	29	28	32	31	32	35	32	34	34	34	34	32	33	36	32	35	35	33	35	38	40	39	39	41	42	43	44	46	45	47	50	0	1	1	3	3	7	3	4	4	3	5	4	9	6	11	5	13	11	17	14	25	15	17	25	3	5	28	29	5	23	26	22	43	28	20	21	22	29	12	35	38	19	19	18	16	35	8	29	28	32	24	14	32	48	42	38	28	21	33	14	24	53	39	62	61	28	66	62	56	50	63	41	63	38	62	46	75	44	74	74	71	28	86	78	33	75	28	82	70	86	52	74	59	88	85	93	87	74	98	94	97	59	101	89	104	1	1	1	2	2	2	3	1	1	3	2	1	2	1	1	2	1	1	1	2	2	1	1	1	6	6	1	1	4	1	1	1	1	1	1	4	3	1	6	2	1	1	2	3	4	2	6	3	2	2	3	5	3	1	1	2	1	2	1	7	1	1	2	1	2	3	1	1	2	3	3	3	2	7	4	4	1	5	1	2	2	10	1	2	6	2	10	1	2	2	7	1	4	1	3	2	3	4	1	2	2	11	1	8	1
31000	-507.722890137672380	-514.578378088631780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390760026678291	-1	1	3	5	9	9	8	7	8	9	11	6	12	11	13	13	14	14	16	15	17	15	16	16	16	15	19	17	17	19	18	19	19	20	18	21	19	19	20	19	22	19	21	20	19	20	22	19	18	22	19	21	22	23	22	24	23	24	24	24	23	24	25	25	25	22	27	25	29	28	27	27	30	30	28	28	30	31	32	35	32	32	33	33	34	33	33	35	34	34	35	37	37	38	40	38	37	42	43	43	44	47	45	49	49	0	1	1	3	8	8	12	4	3	8	10	3	11	3	9	12	6	5	15	6	13	16	13	17	12	6	23	26	14	20	21	28	21	20	25	27	35	17	38	26	46	12	27	24	14	48	20	13	19	52	19	39	11	41	36	23	35	32	47	44	22	41	53	49	34	32	41	60	34	29	62	42	76	33	41	54	67	76	65	86	51	22	70	82	50	76	71	75	76	73	86	81	19	91	87	79	79	92	89	96	98	97	100	94	102	1	1	2	1	1	1	1	1	3	1	1	1	1	3	2	3	2	3	1	2	3	1	2	1	4	4	2	1	3	3	1	1	1	2	1	2	1	2	1	3	2	5	1	2	5	1	2	3	1	1	2	1	6	1	1	4	3	3	1	3	2	1	1	2	3	2	2	1	6	5	1	4	1	6	3	3	1	2	3	1	7	6	3	1	5	2	3	5	3	2	1	3	7	2	2	2	2	3	4	3	1	4	1	6	1
31500	-443.455533248802851	-450.311021199762251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428755319529999	-2	0	3	5	9	10	8	7	8	8	11	9	10	11	13	11	14	15	17	15	16	15	16	16	16	16	19	17	18	19	17	18	21	19	19	21	18	18	20	20	21	19	19	21	20	20	23	21	20	21	18	21	23	22	20	24	21	23	21	23	22	23	24	25	25	25	27	25	28	27	29	27	30	30	29	28	31	31	32	35	32	34	34	31	34	31	33	35	33	35	35	36	36	40	39	38	40	42	41	44	44	47	47	47	49	0	1	2	1	4	3	4	3	3	4	12	9	9	12	14	10	5	11	21	16	9	13	15	18	5	8	26	17	20	24	16	24	35	20	14	35	26	23	21	31	38	31	28	22	38	24	41	21	31	11	21	25	32	46	51	40	8	40	35	41	40	57	54	48	33	20	37	58	68	68	55	68	41	33	64	64	46	75	70	36	73	40	74	66	78	69	71	84	68	84	86	33	48	91	93	79	96	83	95	99	98	98	92	99	103	1	1	1	3	2	3	2	3	1	1	1	1	1	1	1	2	4	2	1	2	4	2	1	1	4	6	2	2	2	2	4	1	1	2	3	1	1	1	2	1	1	1	1	3	1	2	1	3	2	4	1	2	2	1	1	2	5	1	1	1	1	1	1	2	3	5	3	1	2	1	3	2	5	5	2	1	5	1	2	7	1	7	2	3	2	2	2	2	5	2	2	9	5	3	1	3	1	4	1	2	1	3	5	4	1
32000	-487.689045685598444	-494.544533636557844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396930384773381	0	1	4	6	7	10	6	7	7	8	10	10	11	11	12	14	15	14	16	16	16	16	17	17	15	17	17	17	16	20	19	18	21	19	18	21	19	19	21	20	18	19	21	21	19	22	22	20	20	21	21	21	22	23	21	23	22	24	23	24	22	24	24	25	26	25	26	23	28	29	28	28	30	30	28	29	31	31	32	34	32	33	34	33	33	33	33	34	30	36	36	36	36	37	38	38	40	41	43	42	44	46	46	49	47	0	1	2	3	3	5	3	1	3	3	5	2	4	9	11	14	6	2	16	16	13	18	19	20	11	12	20	16	11	31	23	18	37	26	22	42	20	27	49	15	8	16	48	21	24	29	23	42	25	32	48	41	4	48	10	25	28	31	35	39	21	40	19	62	22	15	62	24	61	54	50	60	25	71	60	45	67	62	89	79	77	36	85	79	65	78	40	81	55	85	74	22	80	56	77	94	93	22	94	95	99	101	87	105	90	1	1	1	2	2	2	2	4	1	2	1	5	3	2	1	1	2	6	2	1	2	1	1	1	2	3	1	1	3	1	2	2	1	1	1	1	1	1	1	5	5	3	1	3	2	4	2	1	4	2	1	2	5	2	6	4	2	2	2	2	3	2	3	1	6	7	1	3	2	2	4	1	6	1	2	5	2	3	1	2	1	5	1	1	4	1	6	1	5	2	3	8	1	7	3	1	2	12	3	3	1	1	5	2	6
32500	-488.993057880071945	-495.848545831031345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394629062736498	-2	1	3	5	9	9	8	5	9	8	11	9	12	11	12	14	14	14	16	16	17	14	16	16	16	17	18	17	18	19	19	19	21	20	20	21	17	19	20	20	21	20	20	20	20	22	22	19	20	19	22	22	22	22	20	22	21	23	23	23	23	24	23	23	25	24	27	26	28	28	29	28	30	30	30	28	31	30	30	35	32	32	33	33	33	32	32	34	32	35	36	37	37	39	39	36	39	41	44	43	44	46	45	48	49	0	1	1	2	4	4	3	3	4	8	7	3	9	3	7	13	2	13	22	14	19	13	14	22	13	18	17	22	26	13	29	24	7	38	29	42	12	18	48	17	43	26	18	30	29	20	23	19	25	5	40	30	42	23	26	44	48	36	50	48	14	44	39	41	64	55	48	36	64	53	66	54	58	54	68	38	71	24	69	73	68	64	78	79	38	74	60	81	39	85	73	4	71	81	27	85	62	76	95	95	80	80	100	101	99	1	2	2	2	2	2	3	1	2	2	1	3	2	4	2	1	5	1	1	2	1	1	2	1	2	2	2	2	1	3	1	2	5	1	1	1	5	2	1	4	1	2	3	1	1	3	2	1	3	5	1	1	1	3	1	1	1	1	2	2	6	2	2	1	2	1	5	2	2	3	2	3	6	4	2	3	1	8	1	3	3	4	3	1	6	1	4	1	6	1	2	16	4	3	10	2	6	6	2	2	4	5	1	2	3
33000	-535.237670589179515	-542.093158540138916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380317742885192	-2	0	4	6	8	10	9	6	8	9	11	9	11	12	12	13	15	14	16	15	16	16	17	15	16	17	18	17	16	20	17	18	20	18	19	21	19	20	19	19	22	19	20	21	20	20	23	21	20	21	22	21	21	22	20	24	22	23	22	24	21	24	23	25	26	23	27	25	27	29	28	28	29	29	30	27	31	32	31	35	31	32	34	33	32	33	33	35	34	33	35	37	36	40	40	39	38	41	44	43	43	46	46	47	50	0	1	2	3	4	3	8	3	4	9	7	3	10	12	11	6	8	11	11	15	13	17	7	14	7	8	25	11	5	18	10	19	22	31	11	7	24	15	22	23	27	27	14	14	18	27	37	30	37	42	21	22	40	24	26	8	23	44	17	52	28	45	46	33	49	33	22	58	65	43	67	42	52	36	22	68	75	73	65	76	68	64	75	75	47	77	51	84	41	71	81	42	90	43	86	31	87	93	85	98	74	99	101	99	101	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	4	2	2	1	2	1	3	2	4	6	2	3	3	4	3	1	2	1	5	6	2	4	2	1	2	1	4	5	2	1	2	1	1	1	2	2	2	2	1	8	3	1	5	2	2	1	1	2	3	2	5	1	1	3	1	4	6	4	6	1	1	2	2	3	3	4	2	2	5	1	4	1	8	3	2	10	2	10	3	7	2	3	7	1	6	1	2	2	3
