step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-308.475565506652231	-315.331053457611631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.920159033054356	1	0	-1	2	2	6	6	8	8	9	9	9	11	9	11	10	12	12	12	14	12	14	13	13	13	12	15	14	15	16	15	17	15	16	16	17	15	17	17	17	19	17	17	18	17	20	18	19	18	19	20	17	19	19	21	22	21	20	22	21	22	22	23	23	23	22	23	22	22	22	24	25	21	24	25	27	25	24	24	25	25	24	26	25	28	25	27	27	27	27	28	27	27	29	29	30	32	2	3	0	2	2	4	1	6	2	6	8	7	10	9	11	11	12	0	16	26	15	0	0	15	13	14	22	23	21	23	25	29	24	22	27	33	20	29	35	27	30	30	37	30	25	50	29	34	24	42	54	29	42	44	39	60	0	39	57	43	0	49	60	57	57	58	70	50	51	0	68	0	0	70	63	86	57	69	68	57	67	0	80	82	75	67	0	0	75	75	83	0	72	0	93	95	84	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
5500	-427.498545897922440	-434.354033848881841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742280756526675	0	1	-1	2	6	5	5	7	9	8	9	9	7	10	10	12	12	11	12	13	13	15	13	12	12	14	16	14	14	14	16	16	16	16	15	17	16	17	16	15	18	17	16	18	15	20	18	20	19	17	20	18	21	20	21	21	20	20	21	20	22	23	24	23	22	21	23	21	22	22	23	24	22	24	24	25	25	24	24	25	25	22	26	26	27	26	25	28	26	27	28	27	27	29	28	30	31	3	3	0	2	7	4	3	2	5	5	8	5	5	10	11	11	9	0	18	19	10	0	0	11	14	16	20	25	12	16	40	26	20	30	21	26	30	27	29	28	22	28	35	30	26	44	31	36	1	22	27	34	49	44	54	48	0	32	57	41	0	68	55	51	66	54	66	46	68	0	56	0	0	68	59	65	60	42	66	61	64	0	74	75	77	62	0	0	62	63	72	0	77	0	86	91	94	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	7	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
6000	-343.839304899738863	-350.694792850698263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759545168556865	0	1	-3	1	5	4	6	7	7	8	10	8	10	9	11	11	12	11	13	13	12	14	13	13	13	14	15	14	14	15	15	16	17	17	16	15	17	16	18	16	18	19	17	19	17	16	17	19	19	19	21	18	20	19	20	21	20	21	20	21	22	22	23	23	23	21	23	22	21	23	24	24	22	25	24	27	25	23	25	24	26	24	26	26	27	26	26	26	27	29	29	27	27	29	29	29	32	3	1	0	1	6	2	6	5	6	9	14	7	12	9	9	9	6	0	11	15	13	0	0	13	18	21	26	17	17	19	29	29	31	30	25	19	32	21	37	22	35	46	17	37	36	19	17	39	1	38	54	29	17	34	22	49	0	49	54	52	0	66	33	60	68	57	47	57	54	0	42	0	0	63	68	64	71	66	61	70	73	0	72	50	86	65	0	0	86	86	74	0	59	0	76	70	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	9	1	1	2	4	1	3	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	4	1	1	2	1
6500	-394.846490773864673	-401.701978724824073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.969392348611624	1	1	0	2	6	4	5	7	7	9	10	8	11	9	10	11	12	10	12	14	12	15	13	11	13	12	13	14	12	16	14	15	16	16	15	16	16	18	18	17	18	19	17	17	16	17	18	19	20	18	21	18	19	19	20	22	21	20	21	20	22	22	23	23	22	22	23	22	21	22	23	24	22	24	24	25	24	24	26	22	24	24	25	26	27	26	26	27	24	28	30	26	27	29	29	29	32	3	3	0	2	6	1	2	7	7	12	5	5	14	12	12	12	18	0	11	13	24	0	0	14	13	16	17	17	13	32	26	27	32	27	27	19	28	33	34	31	31	45	22	32	20	45	46	37	46	35	48	33	44	44	53	69	0	52	54	48	0	57	55	73	59	58	56	53	49	0	73	0	0	64	57	78	54	69	82	33	71	0	78	78	64	83	0	0	73	87	85	0	92	0	84	78	94	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1
7000	-311.031335786486125	-317.886823737445525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.898537333843229	0	1	-1	2	5	6	5	7	6	8	9	8	9	9	12	11	12	13	11	13	13	15	13	13	11	14	15	15	14	15	15	17	16	14	16	16	17	18	18	17	18	19	16	17	18	19	18	19	19	17	20	18	21	20	21	21	20	20	21	21	23	21	23	23	22	22	23	22	23	23	24	25	23	25	25	26	23	25	25	25	25	24	25	24	26	26	27	27	26	28	29	27	27	28	29	28	31	3	1	0	3	4	5	3	9	5	5	10	5	9	8	25	13	25	0	14	19	16	0	0	25	13	20	19	26	20	29	23	34	30	11	28	10	43	50	28	30	36	32	29	30	24	38	24	47	37	30	28	36	41	44	49	48	0	47	46	35	0	42	60	60	60	58	54	57	56	0	59	0	0	64	73	72	45	69	69	69	63	0	69	70	82	56	0	0	84	85	90	0	53	0	79	86	88	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	1
7500	-430.763862900644654	-437.619350851604054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.897294621687484	1	2	0	2	5	4	5	7	8	8	10	8	10	10	12	12	12	11	12	13	13	14	13	12	12	14	14	14	14	15	16	17	16	15	16	17	16	16	16	18	18	18	16	19	18	20	18	20	21	19	20	18	20	20	21	21	20	20	22	21	22	22	22	23	22	23	24	22	23	22	24	24	24	24	25	27	26	24	24	24	26	25	26	26	25	26	25	27	23	28	28	27	27	28	28	29	32	3	3	0	3	6	1	4	4	7	8	9	4	10	9	11	13	9	0	18	9	18	0	0	18	18	16	24	20	23	17	22	31	16	20	26	34	34	26	28	39	33	39	29	15	33	36	37	39	21	38	52	39	47	44	40	54	0	45	48	54	0	53	51	56	57	49	63	53	58	0	51	0	0	60	65	75	72	61	61	59	71	0	67	79	49	82	0	0	60	87	83	0	82	0	79	90	90	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2
8000	-309.851520111544914	-316.707008062504315	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.874926274297697	1	1	-1	0	6	5	5	6	7	9	8	7	11	10	10	10	12	12	12	14	11	15	10	13	13	11	14	14	15	14	16	16	16	16	17	17	16	18	16	15	18	18	17	18	16	19	19	18	20	18	18	19	20	19	20	19	20	21	22	20	21	22	24	23	22	22	22	22	22	23	23	24	23	24	25	26	25	24	24	24	25	24	24	25	28	26	26	27	26	28	30	28	27	28	29	29	31	3	4	0	3	3	3	2	7	8	12	7	5	15	11	11	11	15	0	15	24	11	0	0	21	13	12	17	26	24	17	19	25	14	30	37	29	30	31	18	15	37	28	40	37	30	35	51	25	31	37	29	36	33	43	54	38	0	38	35	41	0	52	62	47	47	49	47	47	40	0	61	0	0	55	78	79	62	67	67	59	68	0	64	64	75	70	0	0	78	74	71	0	75	0	77	94	95	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1
8500	-287.772732365817490	-294.628220316776890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.878872648875255	1	1	0	2	6	4	6	6	8	8	9	8	10	9	11	11	11	12	13	14	12	14	13	12	12	14	15	13	14	16	16	16	15	17	17	18	15	18	18	16	17	19	17	18	16	20	18	19	19	18	21	19	20	19	21	21	20	21	22	20	22	22	23	23	22	23	24	22	22	22	23	24	24	25	24	26	25	24	26	24	24	24	25	23	27	25	26	27	26	29	29	27	27	29	29	29	31	3	3	0	3	6	1	2	6	5	6	7	8	7	12	14	13	5	0	15	21	16	0	0	13	13	18	28	15	24	20	20	20	14	33	37	29	19	40	20	20	45	47	26	40	20	49	43	43	34	45	48	43	43	38	54	54	0	48	46	36	0	56	65	62	48	56	59	57	49	0	49	0	0	59	59	65	51	60	72	66	51	0	71	68	89	71	0	0	81	78	79	0	73	0	76	88	91	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
9000	-297.104473167921867	-303.959961118881267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923054005540620	0	1	-1	2	6	5	5	8	8	8	9	8	10	9	12	11	12	11	12	14	13	15	13	12	12	14	15	15	12	16	14	16	16	15	16	17	17	18	18	18	18	18	17	19	17	19	17	19	19	18	20	19	20	19	20	22	21	21	20	20	22	21	23	22	22	21	21	23	23	23	23	23	22	25	25	25	25	24	24	25	25	24	25	26	28	26	27	26	26	28	29	27	28	27	29	30	31	3	3	0	1	6	1	2	5	7	6	12	7	14	10	13	11	11	0	16	29	16	0	0	16	10	17	15	23	16	20	15	29	20	23	22	27	32	27	43	30	47	35	30	37	25	30	26	50	45	32	41	41	47	45	44	59	0	54	42	54	0	46	58	55	48	48	38	55	50	0	62	0	0	69	71	68	63	56	65	78	73	0	72	77	94	75	0	0	77	87	86	0	92	0	90	87	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
9500	-393.646730614119861	-400.502218565079261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.974778261173493	0	2	-1	1	5	4	6	7	9	8	9	8	10	10	12	11	11	12	13	14	12	13	12	10	12	13	15	14	15	15	15	16	16	16	16	17	17	17	17	17	18	18	17	19	17	19	18	20	20	19	20	18	20	18	21	20	21	19	20	20	23	23	23	24	22	21	23	21	21	22	23	25	22	24	24	25	24	23	26	25	24	24	26	25	26	26	26	27	27	28	30	28	27	28	29	29	32	3	1	0	3	6	2	6	5	5	8	10	8	5	9	24	12	9	0	16	18	24	0	0	10	9	17	19	25	28	20	28	25	20	20	20	27	27	30	31	35	32	39	30	40	33	47	30	52	37	54	47	33	58	29	58	41	0	43	52	52	0	68	73	62	48	36	68	33	53	0	66	0	0	65	65	78	70	66	84	62	65	0	69	61	77	82	0	0	79	89	92	0	80	0	84	94	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
10000	-307.498658196816109	-314.354146147775509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.850106980588900	1	2	0	2	6	3	5	7	7	8	10	8	11	10	11	10	12	12	12	14	13	11	12	12	12	13	16	14	15	15	15	17	15	16	16	17	16	18	17	16	19	19	17	19	17	19	16	19	20	18	20	19	20	20	20	22	19	21	19	21	22	22	24	21	22	22	24	22	22	22	23	23	23	24	24	26	25	24	26	24	25	24	24	24	28	26	27	28	27	27	29	27	27	28	29	30	32	3	3	0	1	7	4	3	6	4	5	12	5	12	12	14	12	13	0	15	25	15	0	0	16	15	16	21	17	21	25	26	47	28	20	28	33	24	35	33	17	32	35	47	35	33	45	30	39	45	47	50	45	59	42	46	32	0	44	27	43	0	49	71	57	51	64	65	59	58	0	48	0	0	71	56	74	75	58	82	66	64	0	58	69	86	63	0	0	77	76	93	0	75	0	79	81	95	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1
10500	-398.460040566580687	-405.315528517540088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.869892652777139	0	2	-1	2	4	6	5	8	7	9	10	8	10	10	11	12	12	11	11	14	13	14	13	12	12	14	16	15	15	15	15	16	16	14	15	17	17	18	16	14	19	18	16	17	17	17	18	18	20	18	20	19	21	20	20	22	20	20	22	21	20	22	23	23	22	23	24	22	22	23	23	24	24	24	25	27	24	24	25	24	26	24	26	25	27	27	27	27	26	28	29	27	27	29	30	30	29	3	3	0	1	4	5	5	9	5	8	10	9	10	8	6	13	15	0	10	16	19	0	0	15	19	16	22	24	18	19	17	20	21	25	17	20	28	27	22	17	43	44	22	39	20	39	35	33	41	37	45	33	45	48	39	61	0	47	57	41	0	52	60	56	54	60	59	61	55	0	57	0	0	56	73	72	71	59	71	56	78	0	72	70	75	73	0	0	71	89	92	0	84	0	93	86	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2
11000	-294.578166378024207	-301.433654328983607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910279171445698	1	1	0	1	4	4	6	8	9	9	8	9	10	10	11	11	12	12	12	14	12	14	14	12	13	14	16	14	15	14	15	17	16	17	16	17	16	16	17	17	19	17	18	19	16	19	18	19	21	17	20	18	21	19	20	20	21	21	21	20	22	22	22	24	23	22	24	22	23	24	24	25	23	25	24	26	24	24	24	26	26	24	25	25	27	26	26	26	27	29	28	27	27	29	27	26	31	3	3	0	3	2	1	5	7	8	2	7	7	7	8	13	9	14	0	9	19	9	0	0	9	21	17	26	24	25	16	17	31	15	33	29	33	15	26	22	35	39	37	33	31	8	39	38	40	34	31	43	33	47	39	34	47	0	41	54	40	0	49	39	66	58	56	53	48	53	0	63	0	0	64	55	64	63	61	66	67	82	0	75	69	82	72	0	0	64	93	81	0	80	0	83	67	81	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
11500	-301.866682074240543	-308.722170025199944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.916284409637119	1	1	0	2	5	3	5	8	7	8	9	7	9	9	11	10	12	12	13	13	13	13	12	12	11	13	15	14	15	14	14	16	16	14	15	15	15	17	17	16	17	18	17	18	18	19	19	20	20	18	17	18	21	19	19	21	20	21	21	20	21	23	23	23	22	22	24	22	23	23	23	24	23	24	24	26	26	25	24	23	26	24	24	26	26	26	25	28	26	28	29	26	27	29	29	27	33	3	3	0	3	6	1	6	9	7	9	9	2	8	8	8	13	13	0	15	18	18	0	0	16	14	11	28	18	18	16	24	24	16	17	21	25	20	35	36	35	27	32	28	39	33	51	41	45	45	39	35	38	54	40	44	46	0	47	27	44	0	57	58	61	44	57	56	48	68	0	68	0	0	63	66	59	75	70	80	49	67	0	68	83	75	75	0	0	63	76	93	0	67	0	96	77	90	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
12000	-314.504914533993599	-321.360402484952999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884007487865964	0	1	-1	1	6	4	5	6	7	8	9	7	10	9	11	12	11	10	13	13	11	13	12	9	12	12	15	15	15	15	16	16	16	17	16	18	16	18	16	17	18	18	18	18	18	19	17	19	21	18	20	16	21	19	20	21	19	20	21	20	22	22	24	23	23	21	23	22	22	23	20	21	23	23	24	27	24	25	25	24	25	23	25	24	27	26	26	28	26	29	29	27	28	28	30	30	32	3	1	0	3	2	4	4	6	8	7	12	8	24	9	18	14	11	0	23	21	5	0	0	10	17	24	26	26	22	25	27	27	26	37	30	32	26	28	22	52	30	33	35	37	5	36	30	31	27	35	50	20	30	33	45	71	0	50	43	50	0	55	73	59	44	54	59	58	72	0	34	0	0	58	44	81	82	64	63	72	61	0	64	72	63	77	0	0	61	92	88	0	86	0	91	90	90	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
12500	-326.873499800389311	-333.728987751348711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.929811666068354	1	1	-1	0	5	3	5	7	9	8	10	7	9	8	12	9	13	12	12	14	11	14	13	13	13	14	15	15	14	16	16	17	15	16	15	18	17	17	16	18	19	19	18	18	15	18	18	19	21	19	19	16	20	18	20	21	18	20	22	20	22	21	23	24	23	23	23	22	23	23	23	23	24	24	24	25	25	25	25	25	25	23	25	25	28	26	23	27	26	29	28	28	27	27	29	28	31	4	3	0	3	6	3	2	5	8	8	8	7	12	8	21	5	19	0	11	21	12	0	0	21	13	23	25	29	15	28	26	27	11	19	29	37	52	39	22	37	37	52	34	30	15	30	34	44	51	47	34	28	41	31	43	58	0	48	35	47	0	46	58	67	55	49	62	30	61	0	60	0	0	49	59	87	67	87	70	67	87	0	64	71	84	75	0	0	82	78	81	0	84	0	91	86	93	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-294.684484079698620	-301.539972030658021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872879809625765	1	2	-1	1	6	4	5	7	9	9	9	9	11	8	11	11	10	12	13	14	11	14	13	13	11	13	15	15	15	13	15	16	16	16	16	17	17	17	17	17	19	18	17	17	17	19	18	19	21	18	20	18	19	19	19	22	21	19	21	20	22	23	23	24	22	21	23	22	23	23	23	25	24	25	25	27	25	24	25	25	25	23	24	25	24	26	24	27	25	28	29	27	27	27	29	27	32	3	1	0	3	6	2	1	7	5	8	14	8	9	8	17	10	9	0	16	15	9	0	0	17	9	15	30	22	25	16	22	19	27	22	28	32	32	31	31	22	37	34	23	28	27	52	35	44	24	27	47	34	37	36	45	43	0	45	48	58	0	65	66	65	32	54	59	41	47	0	66	0	0	65	62	75	71	63	63	61	71	0	61	63	68	82	0	0	82	72	74	0	75	0	86	75	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3
13500	-309.566633850735457	-316.422121801694857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.916008342423187	1	1	-1	1	4	6	5	7	7	8	9	6	11	8	10	12	12	12	12	13	12	14	12	12	13	14	15	14	11	16	15	17	17	15	15	17	16	16	16	17	15	18	18	17	16	19	18	19	20	17	21	15	20	20	21	21	20	21	20	20	23	22	23	23	20	22	24	22	22	23	23	24	23	24	24	27	25	24	24	25	26	24	25	24	26	26	27	27	24	29	28	26	27	27	29	30	32	3	3	0	3	2	5	5	12	7	6	14	5	14	9	10	29	15	0	13	24	11	0	0	29	29	20	16	16	8	52	19	19	34	20	25	27	34	22	41	30	25	45	44	28	28	43	38	27	46	30	43	29	46	47	48	38	0	46	33	43	0	44	59	56	42	57	68	53	65	0	62	0	0	63	59	80	63	62	73	63	72	0	69	62	89	89	0	0	66	74	87	0	83	0	86	91	96	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
