step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
24500	-534.336622657006274	-541.192110607965674	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597051960280569	0	2	2	2	1	3	2	4	5	3	4	5	6	7	8	5	7	7	6	7	9	7	8	8	10	10	9	10	12	9	9	10	10	11	11	9	11	12	12	10	11	11	13	13	12	13	15	16	13	14	12	13	17	14	12	16	15	14	14	15	15	14	13	16	14	16	17	17	16	14	17	16	17	17	19	18	14	19	16	18	19	20	18	18	21	18	20	19	17	18	21	22	21	21	25	24	24	24	25	26	29	29	31	0	1	5	1	1	1	1	4	4	3	7	8	8	10	10	8	11	10	12	19	20	10	7	13	30	19	20	2	6	22	18	20	22	30	32	2	27	17	28	0	18	32	21	15	35	42	32	62	31	20	21	40	41	41	32	63	65	39	55	25	27	43	27	22	37	54	60	62	60	40	56	62	57	60	66	50	37	83	61	79	43	47	62	52	42	64	58	46	79	0	81	86	73	68	92	0	94	0	81	53	100	96	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	3	2	3	4	1	1	1	1	1	1	3	1	3	1	1	2	1	3	3	1	1	2	2	2	3	1	2	4	1	1	1	1	1	1	3	4	1	3	4	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	3	2	5	2	3	3	1	1	1	2	1	2	1	1	1	1	2	6	2	2	1
25000	-546.682578155507031	-553.538066106466431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557704591911529	0	2	2	2	3	4	3	4	4	3	4	5	6	7	8	7	6	6	6	8	9	7	7	8	9	10	9	11	12	10	8	10	11	11	10	10	10	12	12	11	12	9	13	11	11	13	14	14	12	14	13	13	17	15	12	14	15	16	15	15	15	14	15	15	14	17	17	16	16	17	16	15	16	16	18	17	16	19	19	18	18	20	17	18	20	19	19	19	18	18	20	21	20	20	23	22	24	23	26	25	29	30	31	0	1	1	1	2	4	4	10	7	1	4	5	9	18	23	5	11	6	5	19	24	7	12	1	22	19	19	25	31	31	22	20	25	23	15	3	15	17	25	0	32	31	33	23	14	33	35	29	24	36	37	40	57	51	27	36	18	39	51	29	27	29	42	30	30	51	60	54	65	77	56	48	65	64	68	64	55	73	74	47	35	89	45	62	32	59	83	63	50	0	81	78	84	57	92	0	96	0	82	94	95	94	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	4	1	2	1	1	2	1	1	1	1	2	1	5	1	3	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	5	2	1	2	3	1	4	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	4	1	2	2	5	3	1	2	2	1	1	1	1	2	1	1	1	1	2	4	4	5	1
25500	-536.934463739784519	-543.789951690743919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651466602709624	0	2	1	4	3	1	2	1	4	3	5	5	7	8	9	6	6	6	6	7	9	5	7	8	10	9	8	11	12	8	10	11	11	12	11	11	10	11	12	11	11	9	12	13	13	14	14	12	12	13	11	12	16	13	13	14	15	15	15	13	14	14	16	15	15	16	17	15	16	17	17	16	17	16	19	16	15	19	18	19	18	19	15	18	20	18	20	17	17	18	21	22	22	22	24	23	25	25	26	25	28	30	32	0	1	1	8	6	1	1	1	10	3	5	10	22	16	23	5	5	9	6	19	24	10	19	7	18	19	16	25	41	12	14	27	30	23	27	5	27	16	38	0	21	27	25	15	32	40	24	27	51	30	14	40	21	48	32	29	41	34	44	36	29	14	62	32	45	29	60	32	64	40	56	16	64	29	48	51	45	47	77	66	39	74	45	68	45	72	89	61	77	0	65	86	46	76	85	0	93	0	96	71	91	56	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	3	2	1	1	1	1	2	1	2	1	2	1	5	1	2	1	1	1	1	1	2	1	1	3	2	1	2	1	1	2	1	1	1	2	1	1	1	1	3	1	2	2	2	2	2	1	3	2	3	1	1	3	2	1	3	2	2	3	1	1	2	4	1	1	2	1	1	3	2	4	3	1	1	1	1	1	3	2	7	1
26000	-542.601805381956638	-549.457293332916038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592912370024291	0	1	3	2	2	3	2	4	4	3	5	6	7	8	7	6	6	7	6	7	8	7	8	8	9	9	9	11	12	10	8	11	11	11	11	10	10	12	11	11	13	12	13	13	12	13	14	15	12	13	11	12	15	14	14	16	14	17	16	15	16	14	13	16	14	15	15	17	15	18	15	16	17	17	20	17	14	19	18	18	19	20	18	19	20	16	19	18	16	19	20	22	21	20	22	23	24	24	27	25	29	29	32	0	1	2	1	2	7	2	4	7	1	4	8	19	18	10	1	11	8	5	19	20	3	7	2	12	16	21	37	36	8	11	27	37	10	18	24	6	51	13	0	40	27	24	34	40	34	52	77	25	35	31	40	35	42	42	62	49	15	39	30	32	36	32	77	52	41	36	41	42	72	29	29	89	60	81	66	42	68	55	89	28	80	59	79	55	62	86	61	77	0	76	56	68	38	71	0	62	0	96	95	94	99	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	1	2	4	3	2	1	1	1	1	2	1	2	1	4	2	1	3	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	5	3	3	2	2	1	1	1	1	3	2	2	2	2	2	1	1	1	1	1	1	2	2	3	1	1	1	3	1	1	1	1	1	1	2	2	5	3	1	7	1	2	2	6	2	1
26500	-537.052903373974459	-543.908391324933859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573460292332826	-1	1	2	4	2	3	4	4	4	3	4	6	6	7	9	7	6	6	6	7	9	7	7	8	10	10	8	11	12	10	10	11	9	12	10	9	10	12	12	12	12	11	13	13	12	14	14	14	11	13	13	13	16	13	14	15	15	15	14	13	16	15	16	16	14	16	17	15	16	16	16	16	17	17	19	16	16	19	18	18	18	19	18	18	20	19	20	18	17	18	19	22	20	20	23	23	24	23	26	27	28	29	32	0	1	1	10	1	2	10	10	5	3	6	9	9	6	23	11	11	6	6	19	14	6	7	16	4	23	7	24	16	6	3	35	18	15	27	2	24	25	37	0	30	20	36	41	15	26	32	35	10	41	21	40	49	39	42	49	48	50	38	49	35	51	46	44	29	57	60	15	41	41	56	19	52	44	88	43	42	66	36	55	65	41	66	47	42	64	60	63	55	0	52	71	48	84	82	0	92	0	66	72	94	92	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	3	2	2	1	2	3	4	1	1	1	1	4	1	1	1	1	1	2	2	1	1	2	1	2	4	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	3	2	3	1	5	2	2	1	1	2	2	4	2	2	3	1	2	5	2	2	2	1	1	3	4	3	1	2	1	1	1	4	5	6	4	1
27000	-530.075716913304291	-536.931204864263691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683960881323270	0	2	2	2	2	3	4	4	4	3	4	4	6	6	8	6	7	7	7	8	8	6	7	7	8	9	9	10	12	11	9	10	10	11	9	10	10	13	12	11	13	11	14	12	12	12	14	14	13	12	12	12	16	14	13	16	15	16	15	13	16	15	16	16	14	16	16	17	16	17	15	15	18	17	18	17	17	19	17	18	19	21	17	18	19	19	21	19	18	18	21	22	21	21	24	23	23	23	26	26	29	30	32	0	1	1	1	1	1	2	4	10	1	10	2	8	5	23	5	7	7	7	2	14	10	10	3	13	19	16	25	36	36	14	27	22	15	18	31	26	17	33	0	30	27	55	34	27	15	60	49	3	31	20	40	51	40	16	51	42	44	38	24	48	32	42	54	30	54	60	62	65	35	19	37	74	59	43	47	55	79	57	77	70	78	43	29	74	71	88	61	48	0	66	86	85	66	97	0	70	0	82	3	100	101	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	1	2	1	1	1	4	2	2	3	1	3	1	3	2	1	1	1	1	1	1	3	4	1	1	1	2	1	2	2	2	1	1	1	1	3	1	2	1	1	2	1	3	1	1	2	1	1	3	1	3	9	1	1	1
27500	-502.274652189627716	-509.130140140587116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605082046760956	0	2	2	3	2	4	3	4	5	3	5	5	6	7	7	6	7	7	7	6	8	6	6	7	9	9	8	11	12	10	8	9	10	11	10	9	9	12	11	11	12	11	13	12	13	13	14	15	11	12	12	13	15	14	13	15	15	14	14	12	15	15	16	16	14	16	16	17	16	17	17	17	15	16	20	17	16	20	18	18	18	20	19	19	21	18	20	20	18	18	19	23	22	21	25	24	25	25	26	26	28	30	32	0	1	1	2	1	1	1	4	4	3	4	7	6	10	23	11	11	4	20	6	3	7	10	2	3	19	13	24	35	9	8	27	22	18	27	24	20	11	24	0	39	32	21	23	42	40	44	60	24	35	30	40	24	44	27	34	6	15	25	12	55	38	50	59	50	35	57	29	55	61	44	44	37	43	90	67	55	89	48	55	57	81	79	89	70	71	38	63	77	0	81	86	88	91	85	0	82	0	96	72	100	101	0	1	1	1	1	1	3	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	3	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	1	1	3	3	2	1	1	1	2	1	1	2	3	1	3	1	5	3	2	2	2	2	2	1	1	3	1	2	1	1	2	2	2	2	1	1	1	1	2	3	1	1	1	1	2	1	4	2	1	1	1	4	1	1	2	1	2	1	1	4	1	1	1
28000	-540.152243262823276	-547.007731213782677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637503046671488	0	1	1	3	2	3	2	4	5	3	4	3	5	6	8	7	7	6	7	7	8	6	6	7	11	9	9	10	12	10	9	10	11	11	12	10	10	13	10	10	13	11	10	13	12	13	13	16	11	13	12	13	16	14	12	14	16	17	15	14	14	15	15	15	13	16	17	16	14	17	16	17	16	17	19	17	16	20	16	16	17	21	19	18	20	18	20	19	19	18	20	21	22	20	24	24	24	24	25	26	28	29	31	0	1	1	7	2	2	3	5	4	5	5	1	4	7	13	10	11	8	7	5	23	1	6	5	28	19	20	22	21	22	16	27	24	23	34	24	22	18	18	0	34	32	21	23	40	30	24	60	31	26	37	40	64	51	5	30	28	44	65	25	42	60	65	65	43	60	60	60	35	47	69	59	63	59	67	53	29	60	55	29	28	63	90	68	74	29	74	61	80	0	86	41	84	70	66	0	92	0	93	72	100	87	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	3	2	3	1	2	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	3	1	2	4	1	1	2	1	1	1	1	5	2	3	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	4	1	1	1	3	2	3	2	1	2	3	2	1	4	1	1	1	1	3	1	4	1
28500	-550.693076051875096	-557.548564002834496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537622101759105	-1	1	2	3	3	2	3	4	5	4	4	5	6	8	8	4	6	5	6	7	9	7	7	6	11	10	9	8	12	11	10	10	11	11	12	9	10	12	10	12	13	11	11	10	12	13	15	15	12	13	13	13	16	14	14	16	16	15	16	14	16	13	16	16	14	16	16	16	16	16	14	17	15	16	19	18	16	19	17	18	19	21	18	18	20	18	21	18	18	18	20	21	21	20	25	24	23	24	26	25	28	29	30	0	1	1	3	1	1	2	4	5	1	5	6	8	17	23	4	11	11	12	19	15	5	16	2	36	19	20	5	36	36	24	27	28	5	30	6	21	10	12	0	34	27	31	15	9	39	52	55	31	27	21	40	31	19	36	71	51	62	39	18	27	34	55	52	40	50	62	49	46	55	34	60	51	45	69	67	48	46	77	77	71	74	55	71	63	60	67	63	61	0	83	75	70	76	27	0	73	0	75	72	100	98	0	1	1	3	1	2	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	4	1	4	1	4	3	1	1	2	1	1	4	1	1	1	1	2	2	1	2	4	3	1	1	1	2	5	3	1	1	2	1	2	2	3	2	1	2	2	1	2	2	1	1	3	1	2	2	2	2	2	2	2	3	1	1	1	1	1	2	1	7	1	4	1	3	3	2	2	1
29000	-574.667961567225461	-581.523449518184862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640022979738470	0	1	3	2	3	3	3	4	4	3	4	4	7	7	8	6	6	6	6	8	8	6	8	6	10	10	8	10	12	10	10	9	11	11	11	10	10	12	11	10	13	11	14	12	12	12	15	15	12	13	11	13	16	14	13	16	16	14	15	14	15	12	15	17	14	16	17	16	16	17	17	17	18	15	20	18	15	19	17	17	18	21	16	17	18	19	20	20	17	18	20	22	22	19	24	23	24	24	27	26	29	29	32	0	1	1	1	4	2	1	7	5	1	4	4	4	2	16	8	8	5	7	19	24	10	5	3	24	19	19	13	26	23	19	27	18	25	32	21	23	17	18	0	31	27	51	13	22	28	22	49	25	38	18	40	36	25	26	20	74	23	44	28	31	35	42	52	42	41	25	58	50	56	66	56	60	62	81	61	55	43	77	41	67	90	65	35	42	65	67	64	32	0	79	86	84	67	93	0	68	0	93	84	100	95	0	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	3	2	1	2	1	1	2	1	2	1	1	1	1	3	2	1	1	1	2	2	3	1	4	2	1	1	3	2	3	2	1	4	1	3	2	2	2	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	3	3	2	2	2	4	1	2	2	2	1	1	1	4	1	3	5	2	3	1
29500	-555.978270397210395	-562.833758348169795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470972849112682	0	1	2	4	2	4	3	3	4	3	5	5	6	7	9	5	7	6	5	7	9	6	7	7	9	10	8	11	12	11	9	10	11	12	11	10	10	12	10	11	12	12	13	12	12	14	14	15	12	13	13	13	15	15	12	14	14	15	15	14	14	14	15	17	15	17	15	17	15	17	16	16	17	16	20	15	14	19	18	17	16	19	19	18	21	18	19	20	15	17	20	22	22	22	24	23	24	25	26	27	27	28	32	0	1	1	5	1	5	2	2	5	1	10	4	10	10	23	6	11	11	10	19	11	3	12	3	18	19	16	1	24	10	24	27	24	15	20	24	12	6	6	0	36	27	42	39	37	40	49	42	13	3	24	40	36	40	27	26	36	6	61	7	27	45	45	69	52	56	28	9	44	39	56	49	40	25	83	60	27	72	89	89	31	70	90	71	89	26	44	63	37	0	77	78	70	86	96	0	85	0	73	72	72	61	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	1	4	3	4	1	1	2	1	2	1	2	4	3	1	1	2	1	2	1	2	1	1	3	6	3	2	2	2	1	2	2	7	1	5	4	1	2	1	1	1	2	5	1	3	1	3	3	3	1	1	4	2	1	1	2	1	1	1	3	5	3	4	2	1	3	1	2	3	1	1	1	1	4	7	6	7	1
30000	-593.528332007080508	-600.383819958039908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517691569070742	0	1	3	3	2	3	3	4	5	3	4	3	7	7	9	7	6	6	6	7	9	6	7	7	10	9	7	9	12	11	9	11	12	11	12	10	11	10	11	10	12	10	13	13	13	12	14	15	11	13	12	13	15	14	13	15	15	17	16	14	15	14	15	16	15	15	15	17	16	17	17	17	18	15	18	17	17	19	17	19	16	17	19	17	21	19	20	19	17	18	19	22	22	21	23	24	24	24	27	27	28	29	32	0	1	2	5	1	5	5	4	6	2	12	1	9	10	23	17	11	7	6	19	14	6	6	3	24	19	18	7	25	31	24	31	2	31	31	7	42	4	31	0	36	27	25	21	33	15	31	39	31	13	31	40	46	31	27	39	62	21	45	35	42	23	32	23	31	34	24	60	28	61	69	74	89	15	51	64	55	73	42	89	43	40	90	46	77	71	91	62	65	0	90	86	38	43	94	0	93	0	92	82	3	99	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	1	4	1	1	1	1	6	1	2	4	1	4	1	1	1	1	2	3	1	1	2	2	1	3	1	1	1	2	3	2	1	3	2	1	3	4	2	4	3	2	4	1	3	1	1	1	1	3	3	1	2	1	3	1	2	5	1	3	2	1	1	2	1	1	1	1	5	3	1	1	2	1	2	5	6	1	1
30500	-510.236618981580932	-517.092106932540332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539217549035970	0	1	3	2	2	1	4	4	4	3	5	5	6	8	9	6	6	6	6	7	10	6	8	8	11	9	9	9	11	11	10	11	12	10	12	11	10	12	11	11	12	11	13	13	12	14	14	15	11	13	11	12	15	15	14	16	16	16	14	14	15	13	14	14	14	16	15	17	17	18	16	14	16	16	19	18	16	20	17	18	19	18	19	18	20	18	18	20	19	18	21	20	22	20	25	23	25	25	26	27	29	29	30	0	1	2	1	2	1	6	5	4	5	4	10	11	10	23	5	4	3	10	2	17	2	16	18	12	20	20	7	31	27	24	27	29	23	23	12	24	17	15	0	22	27	41	23	21	33	16	64	24	15	24	40	31	35	30	26	63	59	34	25	30	31	32	25	26	43	31	77	30	25	72	26	44	64	54	58	50	59	55	79	67	44	90	57	68	72	58	63	77	0	54	86	94	61	58	0	82	0	93	56	100	100	0	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	1	3	2	3	1	1	3	1	1	2	1	2	1	1	1	1	2	3	1	3	1	1	2	1	1	3	1	1	5	1	1	2	2	1	3	1	1	3	1	1	2	1	3	2	2	1	2	1	2	1	3	4	1	4	1	1	2	1	2	3	1	1	3	2	1	1	1	3	1	4	1	1	3	1	1	2	5	1	5	1	2	4	1	1	1
31000	-512.826975361400173	-519.682463312359573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593354670623262	1	2	2	3	3	4	3	4	5	4	5	5	6	8	7	5	6	7	6	7	9	6	8	7	10	8	9	9	12	11	8	10	12	10	12	9	10	11	10	10	11	12	14	13	12	12	14	14	12	13	11	12	15	15	13	12	15	16	16	14	15	15	14	16	14	16	16	17	16	16	17	16	17	17	18	17	16	18	17	18	18	20	19	18	19	19	19	19	19	18	20	22	21	21	25	23	24	23	26	26	28	29	30	0	1	1	1	3	1	3	4	4	2	6	3	10	10	12	6	11	8	10	19	23	7	15	10	31	19	20	5	34	19	6	27	22	15	32	6	36	13	26	0	16	27	41	41	2	37	27	51	24	42	27	40	60	43	42	39	65	44	47	31	27	63	45	53	33	41	50	59	63	25	26	48	66	77	64	54	61	41	55	79	29	90	90	63	68	56	70	62	76	0	43	86	71	72	91	0	85	0	96	54	100	100	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	2	1	4	2	1	2	1	3	1	1	2	1	1	1	4	1	4	1	3	1	1	1	1	1	1	1	1	2	2	4	2	1	1	1	1	2	2	1	1	2	5	1	1	1	1	1	1	3	2	1	5	1	1	2	1	5	1	1	1	1	2	2	2	2	3	1	2	1	2	4	1	1	1
31500	-555.550119204072075	-562.405607155031475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600201707603297	-1	2	3	1	1	3	2	4	3	4	4	5	6	7	8	5	7	6	6	8	9	6	6	7	10	9	9	10	12	11	10	10	10	12	11	10	10	12	11	11	12	12	14	12	12	12	14	15	13	14	13	12	17	14	13	15	15	16	13	14	12	14	16	16	13	17	16	16	16	17	17	17	17	16	18	17	14	17	18	19	19	19	19	17	21	18	18	18	16	18	19	20	21	22	25	23	23	24	25	26	28	30	29	0	1	1	1	1	1	4	5	4	4	7	9	7	7	23	8	12	8	7	19	23	10	7	5	8	19	19	5	33	20	13	27	22	15	24	3	22	13	32	0	31	39	38	21	28	24	27	40	30	29	30	40	49	52	32	51	43	34	45	10	26	14	46	50	36	57	24	59	60	50	57	56	67	43	73	40	55	34	55	89	60	79	90	67	42	76	89	42	77	0	86	86	81	59	83	0	85	0	73	72	100	101	0	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	2	3	3	2	1	4	1	2	1	1	2	2	2	2	2	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	3	2	3	2	1	1	1	3	1	1	2	1	1	1	1	1	3	1	3	3	1	2	1	1	1	6	1	1	3	1	1	1	2	1	4	3	1	1	1	4	6	1	1	1
32000	-552.461293740727228	-559.316781691686629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650080919925257	0	1	2	2	2	4	4	3	4	4	4	6	5	7	8	6	5	5	7	7	9	6	6	7	10	9	9	10	12	11	8	10	11	10	10	11	10	11	12	10	10	11	13	12	11	13	15	15	12	13	13	12	14	15	13	15	15	16	14	14	15	14	15	17	14	14	16	16	17	17	15	17	16	17	20	17	16	19	17	18	18	20	19	18	20	18	20	20	17	17	20	22	18	21	24	23	24	25	26	26	29	29	31	0	1	1	2	2	4	2	2	5	2	8	9	6	12	13	2	5	5	18	10	6	18	10	18	13	19	20	12	28	26	19	13	22	23	21	6	24	11	42	0	20	32	38	34	26	33	55	44	37	36	21	40	49	50	42	43	59	39	35	45	32	32	55	71	34	52	48	15	43	57	19	71	62	66	90	44	55	89	57	89	68	58	90	57	42	56	93	7	61	0	84	91	29	78	94	0	87	0	92	51	72	87	0	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	2	2	2	3	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	3	2	1	1	1	3	1	1	1	1	1	1	1	1	3	2	1	6	1	1	1	1	2	1	1	1	3	1	1	6	4	3	1
32500	-547.029565662422442	-553.885053613381842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559418894063327	-1	1	3	1	3	4	4	3	4	3	4	4	6	7	9	6	6	6	6	8	9	5	7	8	9	7	8	9	13	10	9	10	12	11	10	10	11	12	11	10	11	12	13	11	13	13	14	16	13	13	12	13	16	14	13	16	15	16	15	15	15	14	16	16	15	15	16	15	14	17	13	15	18	16	18	17	17	18	19	17	19	21	18	18	19	18	19	17	17	19	21	22	20	21	24	23	24	25	26	27	26	29	30	0	1	1	1	1	2	3	4	4	2	4	8	22	7	23	11	11	6	10	19	11	1	5	2	5	16	6	24	15	20	23	31	3	15	31	21	31	17	24	0	20	32	44	23	31	31	29	54	7	31	34	40	66	71	37	71	43	44	50	5	51	32	32	61	43	29	49	45	38	38	35	45	37	51	35	59	55	63	78	46	57	80	80	63	61	56	86	63	55	0	68	86	78	65	81	0	96	0	54	29	60	96	0	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	3	3	2	4	3	1	2	1	3	1	1	1	4	1	1	1	1	3	1	1	2	2	1	2	2	2	1	1	5	2	1	2	1	1	1	2	1	3	1	5	2	2	3	1	1	1	2	1	1	3	2	1	4	2	4	1	2	1	1	4	2	2	1	1	2	1	1	1	3	1	3	1	1	3	2	1	1	1	5	8	4	3	1
