step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
24000	-735.793524840793680	-733.938162782666950	-1.855362058126741	0.000144382106236	0.000023731888201	0.164368624474627	0.557738725286799	-2	1	3	3	5	4	6	7	8	9	9	9	8	9	9	9	10	10	9	10	11	11	8	11	10	11	12	10	12	11	11	12	12	11	12	11	13	13	13	14	13	13	13	13	12	15	14	12	15	12	15	15	13	14	14	17	13	15	15	15	13	14	12	16	16	17	17	14	18	14	17	18	18	17	15	19	18	17	17	19	18	19	20	20	20	20	20	18	21	21	20	21	21	21	21	21	22	24	24	24	24	23	24	24	22	23	25	25	26	25	28	29	0	1	2	2	3	1	6	6	7	5	2	9	7	6	8	13	9	14	5	3	8	6	7	4	15	14	16	13	19	8	12	22	9	17	11	19	22	11	8	57	28	48	34	28	17	26	27	19	12	14	44	48	30	35	35	47	45	28	45	35	22	11	12	55	61	39	59	45	18	45	51	38	60	47	44	52	35	32	70	33	31	8	52	74	51	81	49	23	50	76	77	64	25	80	73	62	80	69	86	75	86	86	87	69	93	87	98	50	106	103	85	80	1	1	1	1	1	3	1	1	1	1	3	1	1	2	1	1	1	1	2	5	1	3	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	3	1	1	1	1	2	2	2	3	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	5	1	1	2	2	1	2	2	3	3	1	3	3	7	4	2	2	1	3	5	4	1	1	2	5	1	1	4	1	2	3	6	3	2	4	4	1	2	1	6	1	1	5	7
24500	-750.626238405855247	-748.513598790950255	-2.112639614905035	0.000148190031216	0.000018232772522	0.123036430807189	0.464401500376456	-3	1	3	4	4	5	7	6	7	8	7	9	7	8	9	9	10	9	9	10	10	10	8	11	12	13	11	11	11	12	10	12	11	11	12	12	13	14	12	15	13	13	13	11	11	15	14	14	15	13	15	14	14	14	15	17	15	13	16	14	13	13	14	16	15	17	16	14	18	15	16	17	16	17	17	19	18	18	17	18	17	18	20	20	20	19	20	20	21	21	21	22	21	20	21	23	23	24	23	21	25	23	25	24	23	24	26	24	28	27	28	29	0	1	1	2	1	4	4	4	5	2	2	11	3	6	11	7	23	11	5	23	12	4	5	7	9	18	7	22	19	9	14	4	14	10	20	19	24	7	8	48	28	27	9	21	17	62	4	45	33	27	30	31	30	19	39	62	26	45	27	45	27	22	30	25	61	34	19	3	71	45	27	60	39	41	25	30	71	7	47	34	50	53	39	75	17	28	22	42	56	86	66	90	19	80	79	21	21	97	87	78	93	66	80	62	86	92	72	32	49	90	51	81	1	2	3	2	3	1	1	1	1	3	3	1	3	2	1	1	1	1	3	1	1	2	2	2	3	3	1	1	1	2	1	5	2	1	1	1	1	4	3	1	1	1	3	1	1	1	6	1	2	1	2	2	1	2	1	2	1	1	3	1	1	1	2	2	1	2	3	6	2	1	3	3	2	2	2	2	1	6	2	3	2	2	4	2	5	5	7	3	2	1	2	1	7	1	2	6	5	1	1	1	2	2	4	5	2	1	5	5	3	3	7	6
25000	-733.441746868629366	-731.815653065452466	-1.626093803176924	0.000155215077422	0.000035582315304	0.229245224726855	0.531390613954311	-1	1	3	3	4	5	6	6	8	8	8	10	6	9	8	9	10	8	8	9	10	10	10	12	12	13	10	12	10	11	11	11	13	11	10	10	12	14	14	15	13	13	13	12	13	13	11	14	13	14	15	14	14	15	14	16	14	15	16	15	13	14	16	15	15	17	16	16	19	16	18	18	17	17	17	19	19	19	16	19	17	18	19	21	20	21	18	21	22	22	21	22	21	20	21	21	22	23	24	23	23	22	24	25	23	23	25	25	25	27	26	29	0	1	2	1	1	4	1	5	8	6	13	16	2	7	7	5	11	5	7	15	18	19	13	21	14	27	19	17	18	35	19	19	37	18	14	16	34	24	32	31	30	10	21	9	10	31	14	3	36	41	21	19	22	21	35	52	13	22	52	37	16	31	28	27	47	68	57	39	81	24	54	57	39	35	55	46	21	74	34	25	20	79	25	56	80	51	24	45	85	44	14	71	14	72	76	82	53	92	89	75	25	71	62	68	25	81	96	81	98	96	88	102	1	2	2	2	2	1	3	1	1	1	1	1	2	2	1	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	1	2	3	1	2	5	2	1	1	3	3	3	2	1	2	2	1	2	2	1	3	1	1	1	1	1	1	2	1	2	1	2	2	2	3	2	4	4	4	1	5	2	1	3	3	4	1	5	5	2	6	1	1	1	3	1	1	2	5	2	5	5	5	2	2	3	1	3	2	4
25500	-749.108812516440480	-747.218040993397608	-1.890771523042860	0.000138740048590	0.000021828616463	0.157334646234144	0.464056200706640	-1	0	2	1	4	5	6	7	6	8	8	7	7	7	9	10	10	9	9	9	10	10	10	11	12	14	12	9	11	10	12	11	12	11	10	12	12	13	12	15	12	13	12	12	12	15	13	13	15	12	15	15	14	15	13	18	14	16	15	15	15	14	15	15	16	17	16	16	18	15	17	17	17	18	15	19	19	19	17	19	18	19	19	20	20	19	19	19	22	22	21	22	20	21	22	22	22	24	23	21	23	23	24	24	24	23	25	25	26	25	26	27	0	1	4	1	1	1	6	3	2	5	5	6	4	4	9	6	28	3	10	7	15	14	15	22	13	41	5	10	13	8	10	7	5	22	11	18	19	45	16	30	13	29	9	11	23	48	7	13	31	18	17	22	50	35	15	33	28	33	15	38	39	34	21	44	13	70	47	30	79	12	37	24	25	70	33	66	60	79	40	27	65	72	64	80	74	49	37	21	31	70	72	82	22	52	35	80	21	90	65	23	92	85	60	27	35	100	62	102	95	82	102	108	1	1	1	1	4	3	1	3	2	2	1	1	3	3	2	2	1	3	1	2	1	1	1	1	3	1	4	1	2	2	3	2	3	1	1	1	2	1	1	3	2	1	3	2	2	1	3	4	2	2	2	3	1	2	2	3	2	2	3	1	1	2	2	1	4	1	1	2	1	4	3	3	2	2	3	1	2	1	1	3	1	1	2	1	1	2	4	3	4	3	2	1	4	3	5	2	6	1	3	5	1	2	4	5	8	1	5	1	2	3	2	1
26000	-739.628101584588990	-737.767297816033306	-1.860803768555689	0.000175842100766	0.000028706449910	0.163251290705431	0.396936259563995	-1	0	3	2	5	5	6	7	7	9	9	10	8	6	8	9	10	8	9	9	10	11	9	12	10	13	12	12	11	11	10	11	12	11	12	11	13	12	14	13	12	13	14	13	13	15	13	11	16	13	15	15	12	16	14	15	12	14	15	14	14	15	15	14	15	16	16	15	19	17	18	18	17	18	16	20	20	17	18	19	17	20	20	20	20	20	19	17	22	22	20	20	21	21	22	23	21	24	23	23	24	23	23	23	23	22	25	25	26	27	27	29	0	1	1	2	4	1	5	4	4	14	5	8	4	5	8	3	15	7	7	6	5	5	9	11	13	41	29	19	31	13	13	16	5	3	31	21	14	21	35	23	8	32	21	17	4	31	6	11	16	29	17	31	36	37	21	58	23	24	38	50	24	37	22	34	39	35	12	42	31	56	78	54	68	81	68	64	21	22	48	33	55	52	8	81	34	73	64	25	25	32	70	65	28	87	77	21	78	80	65	68	37	69	94	92	83	78	89	43	77	96	25	68	1	1	1	1	1	3	1	2	3	1	2	1	3	1	1	3	1	1	1	3	2	3	2	1	1	1	1	2	1	1	2	1	3	4	1	1	3	1	1	3	3	1	2	2	7	2	4	1	3	1	2	3	1	2	1	1	2	1	1	1	1	1	2	1	1	2	3	1	4	1	1	1	1	1	1	3	4	3	3	3	1	2	6	2	5	2	2	3	6	3	1	3	5	1	1	7	2	3	3	4	4	2	1	2	2	3	2	5	3	2	10	5
26500	-718.573457344480516	-716.619867944432258	-1.953589400048287	0.000152989531148	0.000022350590445	0.146092286691763	0.508765524028026	-1	0	3	4	5	5	6	6	7	8	8	9	8	8	8	10	11	9	9	9	10	8	10	11	12	12	11	11	10	12	11	12	13	11	12	11	14	14	13	14	12	13	14	13	12	14	13	14	16	14	16	15	14	14	14	16	14	16	16	15	15	13	15	16	15	18	17	15	19	17	17	18	17	18	16	18	20	16	16	18	18	19	20	20	21	20	19	19	20	20	20	22	21	22	21	22	22	24	24	21	24	22	23	24	24	23	25	25	27	28	25	28	0	1	2	1	4	1	5	4	5	8	5	14	3	1	8	11	16	8	9	15	18	5	22	10	15	15	18	6	10	13	8	15	35	19	17	21	42	27	34	32	23	26	25	10	28	26	32	28	10	25	63	37	31	12	32	17	11	17	38	53	21	19	4	63	31	62	42	43	36	23	43	15	78	8	32	33	42	41	48	21	71	25	28	65	77	80	58	50	28	51	70	73	82	72	58	88	61	102	97	49	89	10	14	102	74	88	35	43	98	111	83	103	1	1	1	2	1	2	1	1	1	2	1	1	3	5	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	3	1	1	1	1	3	1	2	2	2	1	1	2	2	4	1	2	3	1	1	3	4	1	4	1	6	2	2	3	2	1	5	1	3	4	2	1	1	1	3	6	2	3	4	1	3	2	1	2	1	2	2	1	8	8	1	2	1	9	6	2	1	3	3
27000	-737.369066732898546	-735.657667257489834	-1.711399475408742	0.000150445410735	0.000030097072469	0.200053111103551	0.541025536199321	-1	1	2	4	3	5	6	6	6	8	9	9	8	8	8	9	11	9	9	10	11	11	10	11	12	12	10	11	12	10	11	12	12	10	12	11	13	14	12	14	11	13	13	12	13	14	12	13	16	13	15	15	13	16	14	18	14	16	16	16	14	14	15	15	14	18	14	16	18	16	18	18	15	18	17	19	20	19	16	17	17	17	20	20	20	20	19	21	22	21	20	21	20	21	21	22	22	24	23	24	22	22	23	24	25	23	25	24	26	27	28	28	0	1	1	3	1	5	6	1	5	9	3	13	7	7	9	7	18	7	9	6	11	12	15	12	30	6	14	23	12	15	10	6	15	19	34	9	14	24	31	21	30	47	17	12	33	14	27	35	13	44	43	34	41	34	44	38	24	46	40	17	16	23	25	43	33	51	14	62	82	35	62	24	17	41	44	55	38	73	62	11	67	59	16	49	74	56	12	84	40	21	34	87	64	84	72	91	93	92	83	84	77	51	25	65	52	81	103	87	106	96	108	56	1	1	2	1	2	1	1	3	2	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	4	3	1	1	3	2	2	1	1	1	1	1	1	1	2	1	1	4	1	1	3	2	4	1	2	2	1	1	4	3	2	2	1	2	2	2	1	1	1	2	3	1	3	3	3	2	2	1	4	2	1	5	2	2	1	4	1	5	3	4	1	3	1	2	2	1	1	1	2	1	4	5	3	5	3	1	2	2	2	3	3
27500	-710.931230209606838	-709.178531799530106	-1.752698410076716	0.000146813857497	0.000027661928799	0.188414971657431	0.451989614353187	-2	0	3	2	5	4	6	7	7	8	8	10	7	8	7	10	9	10	9	10	9	10	9	11	11	14	11	10	12	11	11	12	13	11	11	9	14	14	13	14	13	14	13	13	12	14	14	13	15	13	15	16	14	15	15	17	14	16	15	14	14	14	13	16	16	18	16	15	18	17	17	17	17	17	17	19	17	18	16	18	18	18	20	21	19	20	19	20	21	22	20	21	20	21	21	22	23	24	24	24	23	23	24	25	23	24	25	25	28	28	27	29	0	1	1	1	6	3	6	2	4	7	5	13	5	5	7	21	6	14	7	23	11	14	8	16	19	19	8	23	23	17	23	23	34	23	12	15	25	25	25	7	23	45	19	21	8	27	23	8	33	16	16	57	9	40	21	79	21	41	53	24	39	23	15	36	42	42	25	28	52	16	68	57	39	62	55	77	23	32	11	52	57	38	52	22	34	32	28	80	17	78	64	74	57	50	64	88	61	96	12	68	16	71	80	50	95	72	81	70	84	99	102	77	1	1	3	2	1	1	1	3	3	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	4	2	1	2	2	3	1	2	3	1	1	2	1	3	1	4	1	1	1	1	2	1	3	3	4	1	2	2	3	1	3	1	1	2	2	1	1	4	3	3	1	2	2	2	5	6	3	3	1	6	2	3	2	2	4	2	1	5	1	8	4	7	2	3	7	1	3	3	4	2	2	2	6
28000	-726.171989971278094	-724.436950620233802	-1.735039351044279	0.000150289528818	0.000029040072561	0.193227517509101	0.538705530777026	-1	0	2	4	4	5	7	6	7	9	8	10	7	8	8	9	9	9	9	9	10	9	9	10	12	12	11	12	10	11	11	11	12	10	12	12	13	14	12	14	13	12	13	12	12	13	13	13	15	14	15	16	14	14	13	18	14	16	16	15	13	14	15	14	15	17	15	15	19	15	15	16	18	16	16	20	19	18	15	18	18	18	20	20	20	21	18	20	21	22	20	22	21	21	21	22	22	23	25	23	24	24	24	24	22	22	25	25	27	26	26	30	0	1	1	3	3	1	5	5	5	7	6	9	6	5	8	6	4	3	3	8	5	7	4	11	17	8	16	14	15	23	16	13	11	7	10	23	24	16	13	34	28	16	28	21	22	39	11	15	26	29	64	49	33	42	15	16	3	53	9	13	15	44	41	48	28	64	2	23	71	31	11	38	50	15	44	87	37	36	4	79	58	70	25	82	87	69	40	60	42	75	66	83	25	40	40	35	65	95	95	67	86	37	17	77	81	91	95	84	96	105	84	106	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	4	2	2	3	1	2	1	2	2	1	3	2	1	1	2	1	1	1	2	2	3	2	2	1	1	1	1	2	1	2	2	2	2	1	1	1	1	3	4	4	1	3	4	3	1	2	1	1	1	7	2	2	2	3	1	2	4	3	1	3	3	6	2	1	2	3	1	1	1	1	3	4	3	2	2	4	5	4	4	3	1	2	4	2	4	7	2	1	1	2	1	2	1	3	3
28500	-743.346623778281355	-741.159259898138203	-2.187363880143193	0.000175962631353	0.000020098147427	0.114218270504729	0.532161063795032	-1	1	2	3	4	5	6	7	8	8	8	9	8	7	9	9	10	9	10	9	11	10	8	12	12	13	12	11	11	11	11	12	12	10	12	12	12	13	13	14	12	14	13	13	12	15	11	14	15	14	15	15	13	16	14	18	15	15	16	13	13	13	12	15	14	16	17	13	17	16	16	15	17	16	17	18	19	19	17	18	18	19	18	20	17	20	18	20	20	22	20	19	20	21	22	22	21	23	25	22	25	23	25	24	24	24	25	24	27	28	26	29	0	1	1	1	4	1	5	7	8	5	7	7	1	7	11	7	18	3	10	11	19	7	14	47	47	37	16	12	16	34	8	16	18	18	13	17	16	10	34	25	20	44	21	16	19	24	34	31	25	53	68	11	47	31	16	79	38	22	22	31	28	25	8	24	45	45	50	63	31	33	38	60	45	62	44	39	8	67	72	45	50	28	61	73	59	81	40	87	73	75	83	69	7	81	22	45	17	84	93	52	66	38	94	74	93	67	102	59	95	111	48	79	1	1	1	1	1	4	2	1	1	1	1	1	5	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	3	2	1	2	1	1	2	1	1	1	2	1	1	1	4	1	2	2	1	1	3	2	1	1	1	2	2	1	3	1	1	2	3	1	1	3	2	2	2	4	1	2	4	3	3	2	1	1	1	2	2	1	2	2	1	7	1	6	4	5	2	4	2	5	5	2	4	3	3	1	5	3	1	6	5
29000	-698.473138324026422	-696.525375174290389	-1.947763149736046	0.000162246911174	0.000023862491675	0.147075167734353	0.556042442889775	-1	1	1	3	2	5	6	7	8	9	8	9	6	9	8	9	10	8	9	10	10	10	9	10	10	13	12	11	12	10	11	12	12	12	12	11	13	14	14	14	12	13	12	12	13	14	13	13	14	13	14	16	13	15	14	15	14	15	13	15	14	15	15	15	15	17	16	14	18	17	15	17	18	18	16	19	20	18	17	16	18	17	21	20	20	19	18	19	20	22	18	21	18	21	22	22	22	23	21	23	25	24	23	25	24	22	25	26	27	27	27	30	0	1	1	1	1	4	6	7	8	13	8	11	6	13	13	9	18	13	7	23	12	7	8	13	18	31	1	18	9	12	24	15	28	25	16	11	19	6	28	28	12	36	8	15	31	17	35	28	25	15	32	32	25	25	16	17	15	28	25	9	35	34	40	48	22	25	68	10	44	71	40	53	62	27	55	82	58	62	27	17	71	53	77	74	74	79	64	60	17	38	66	76	53	80	77	68	85	78	64	27	83	93	87	105	62	88	87	98	102	99	86	106	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	6	1	2	1	1	2	1	2	2	1	3	4	2	1	2	1	3	2	1	2	1	1	2	2	1	1	1	3	2	2	2	2	2	4	1	1	1	1	1	3	1	2	4	2	1	2	2	4	1	1	3	2	2	4	1	2	1	1	1	1	1	2	4	4	1	1	2	3	1	5	1	2	2	5	2	3	3	1	4	1	2	1	1	3	4	4
29500	-731.923337260663629	-729.912616270981857	-2.010720989681783	0.000182008970310	0.000024939639685	0.137024233710780	0.483502381063195	0	1	3	2	4	4	6	6	8	8	9	9	7	8	9	9	10	9	9	10	10	9	9	10	12	14	11	11	11	10	11	11	11	12	10	11	13	12	13	14	12	12	14	13	13	14	12	12	16	13	16	15	13	13	14	18	14	16	16	15	14	14	16	15	16	17	17	14	18	16	17	18	17	17	16	19	20	19	17	19	17	20	20	20	19	20	19	20	21	23	20	19	20	22	22	22	22	24	23	24	24	23	24	25	24	23	26	24	27	26	24	29	0	1	4	1	1	4	1	3	5	4	13	14	5	8	9	6	6	3	6	18	12	13	6	4	35	14	3	14	19	7	16	10	17	33	22	16	41	29	23	31	12	24	25	28	31	53	15	35	33	18	26	31	29	19	32	58	19	47	4	48	48	20	6	50	39	48	64	20	49	25	37	52	65	50	55	15	69	62	27	71	30	68	63	57	40	69	17	15	87	75	49	70	57	21	76	85	65	84	89	85	40	91	81	92	52	83	63	70	103	100	12	86	1	1	1	1	1	2	3	1	2	4	1	1	2	1	1	3	2	4	2	1	1	1	2	4	1	3	3	3	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	3	2	5	3	1	2	3	1	1	2	1	2	1	2	2	1	1	2	2	5	1	3	4	2	3	4	3	3	3	1	4	4	1	5	2	2	2	4	2	2	2	1	2	3	5	1	3	4	4	1	5	2	1	1	6	3
30000	-746.504111159953254	-744.840810168605458	-1.663300991347766	0.000167942658984	0.000036194267551	0.215515627594248	0.478436596237604	0	1	2	3	5	5	6	6	7	8	9	9	7	8	9	10	11	8	9	9	11	10	8	11	12	13	11	11	9	11	11	11	11	11	13	11	14	12	12	13	12	12	14	12	13	15	13	13	13	14	16	15	13	14	14	17	14	14	15	16	13	14	15	15	15	16	15	15	18	16	17	16	17	17	16	18	18	18	17	17	15	18	20	21	20	21	20	21	21	22	18	21	21	21	20	23	22	25	24	23	24	24	24	24	24	22	26	24	28	28	27	29	0	1	1	3	1	4	3	3	8	9	13	6	1	6	9	14	20	4	10	7	15	12	8	16	20	17	18	12	18	9	19	18	18	19	1	5	21	10	19	44	11	36	27	17	38	8	15	31	36	23	41	50	38	15	21	10	25	45	21	45	16	53	7	39	27	14	24	4	51	27	51	52	65	70	44	72	12	40	48	37	33	42	56	83	61	66	59	46	66	42	42	74	58	76	76	80	68	106	39	23	85	42	59	93	84	69	99	95	64	95	22	108	1	1	1	1	3	1	2	2	1	1	1	2	6	2	1	1	1	3	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	7	3	2	1	2	1	1	1	1	1	1	6	2	1	1	3	2	1	1	2	1	5	1	1	3	2	1	1	5	1	2	6	1	5	1	3	1	1	1	1	2	1	4	1	2	2	3	2	1	1	3	3	3	4	2	6	2	2	3	1	1	3	4	2	5	9	3	6	6	3	2	3	1	2	7	5	8	3
30500	-721.908186301445880	-720.223622586187275	-1.684563715258618	0.000140651515103	0.000029311253887	0.208396289689982	0.429904045585766	-1	1	3	2	5	4	6	7	7	9	9	9	8	8	9	10	10	10	10	9	10	11	10	11	12	13	12	12	12	11	10	11	11	12	12	11	13	13	13	13	12	14	13	12	13	15	13	12	12	13	14	16	14	15	15	16	15	16	15	15	14	14	15	16	15	18	17	16	18	15	17	19	16	15	16	20	19	17	17	16	19	19	20	20	19	19	19	20	21	22	21	18	21	21	21	22	23	25	24	23	25	23	25	24	24	23	25	23	28	27	26	29	0	1	1	1	1	4	4	6	5	7	14	13	5	6	3	6	8	13	8	7	14	10	20	12	23	24	4	18	12	5	11	12	10	23	32	10	18	24	16	33	21	50	19	17	24	26	10	31	21	12	49	16	16	19	33	17	35	34	38	38	25	32	21	42	50	35	7	35	74	7	68	57	62	23	23	67	70	19	51	17	79	80	9	69	60	53	11	42	80	75	39	57	69	85	60	95	84	46	89	50	69	85	69	97	65	12	102	87	27	103	47	68	1	1	1	2	4	1	2	2	1	2	1	1	1	1	3	3	1	1	2	2	1	1	1	1	1	1	6	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	3	2	2	2	2	1	2	1	1	1	1	2	1	1	2	5	2	1	5	1	2	1	3	2	2	2	4	1	4	1	2	5	1	2	3	5	3	2	3	5	2	1	2	2	1	1	6	2	6	3	2	4	1	5	6	1	2	9	1	9	6
31000	-691.272719397654214	-689.735979346668046	-1.536740050986199	0.000116361167592	0.000031587862466	0.271463952450499	0.527708211118835	-1	1	2	4	3	5	6	6	8	8	8	10	7	8	8	8	11	10	9	9	11	8	10	11	11	14	9	9	12	12	11	10	11	10	13	12	12	13	13	13	11	13	11	12	13	14	14	12	15	13	15	14	14	15	14	16	15	15	14	15	13	14	15	16	15	17	15	16	18	16	18	18	18	17	17	19	18	17	18	18	17	20	20	21	21	21	20	19	21	21	20	22	20	22	22	23	21	23	24	24	23	23	24	23	23	23	25	25	26	27	27	29	0	1	1	3	1	4	4	6	6	4	5	3	7	6	8	7	8	13	13	8	27	1	20	13	20	61	15	10	7	11	15	13	15	11	31	22	7	24	18	17	15	37	8	32	16	48	48	4	48	43	29	35	36	28	48	45	37	38	24	50	6	8	37	53	61	51	33	37	55	38	31	70	51	48	32	45	15	51	68	48	46	51	47	83	79	35	23	80	68	62	40	69	15	93	85	80	73	46	105	90	66	69	92	61	89	71	106	84	87	98	102	108	1	1	1	1	3	1	1	1	2	3	3	4	1	1	1	2	2	2	1	2	1	3	1	2	1	1	1	1	3	2	1	2	2	1	1	2	3	1	1	2	2	1	2	1	1	1	2	3	2	1	1	1	1	3	1	1	2	1	2	1	3	4	1	1	1	1	2	1	2	2	3	1	2	2	4	2	5	1	1	3	1	2	3	1	2	3	5	1	2	3	2	1	6	1	1	2	2	3	1	2	3	2	1	5	1	3	2	2	3	2	3	3
31500	-716.830899772533371	-714.900242446969060	-1.930657325564348	0.000166445835735	0.000024971614898	0.150028474954345	0.460495044100163	-2	-1	3	4	5	4	5	7	7	7	8	10	7	8	8	9	10	9	9	9	11	9	10	11	11	14	11	11	11	12	11	11	13	12	12	11	13	14	13	14	13	13	13	13	11	14	12	13	15	13	16	15	12	15	14	18	12	16	14	14	14	14	16	15	15	17	15	16	18	15	16	18	17	17	16	18	19	18	16	17	18	20	19	20	20	20	19	20	22	23	19	21	21	19	22	23	22	25	25	23	24	23	24	24	24	22	25	23	24	27	25	29	0	1	1	1	6	3	6	2	5	7	9	4	1	5	7	7	10	10	11	9	16	15	15	9	14	10	22	16	15	23	22	15	35	22	22	13	25	45	27	37	16	34	12	32	6	47	15	31	35	35	47	60	15	50	44	26	45	38	5	7	39	30	9	32	27	38	50	33	51	4	19	49	18	68	21	80	81	62	48	21	62	42	34	50	79	22	73	81	59	81	61	50	72	59	77	23	85	95	97	71	77	23	87	23	42	80	70	45	96	69	50	108	1	1	3	3	1	1	1	4	1	1	1	3	5	1	1	3	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	1	2	1	1	4	5	1	1	4	2	1	1	1	2	1	5	4	2	5	1	2	1	1	2	2	4	2	4	2	3	2	5	1	1	4	3	2	5	2	1	1	7	1	2	1	3	3	5	3	5	6	2	4	6	1	4	5	3
