"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"9f02945fad","imp-0-fixedMu",105,0.634615384615385,0.407992788461538,0.583869047619048,0.717678571428571,NA,1,1,1,0.33782302538142,1697
