step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24000	-586.911952992347551	-584.893369902248082	-2.018583090099481	0.000100508597302	0.000013654260105	0.135851663151815	0.614025148980148	0	2	2	2	4	3	4	3	5	5	5	5	7	4	7	7	7	6	7	7	7	6	4	6	8	8	6	6	10	8	5	7	8	7	8	9	8	9	10	8	8	9	9	9	10	10	8	11	10	9	11	11	9	9	11	10	10	10	11	10	11	11	12	12	12	13	13	14	12	12	12	13	12	15	16	13	15	13	15	14	16	15	18	14	16	16	18	14	16	16	16	17	19	18	17	17	18	20	20	21	21	22	23	21	23	0	1	1	1	2	3	3	4	6	6	23	23	14	8	31	9	10	11	11	14	22	23	2	2	5	27	31	9	42	13	6	31	9	12	10	24	19	10	24	24	3	31	41	16	21	38	24	42	18	30	37	0	27	34	32	24	35	40	40	41	36	50	50	37	52	54	47	57	58	62	57	59	60	62	65	36	70	57	72	57	72	24	73	65	65	25	77	71	72	68	50	88	90	69	56	88	96	62	86	91	74	74	102	63	102	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	3	2	1	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	3	2	1	1	2	1	1	3	2	1	2	2	2	2	1	3	2	2	2	3	2	1	2	1	3	1	2	3	4	2	1	3	2	2	3	3	1	4	1
24500	-554.306174179443246	-552.303192443306443	-2.002981736136839	0.000115198606753	0.000015919918017	0.138195404145703	0.730532261608208	0	3	2	1	3	3	4	3	4	5	7	5	7	6	5	6	6	5	6	8	8	7	6	7	7	8	6	6	9	9	8	7	8	8	8	9	7	8	10	8	11	9	9	7	8	9	8	10	10	11	10	10	10	9	12	11	10	10	11	10	11	12	13	13	12	13	12	13	12	13	13	13	13	14	14	14	14	14	14	14	15	15	17	15	16	17	17	14	16	14	16	18	18	18	18	18	17	19	19	20	23	22	22	22	23	0	1	1	1	1	3	3	4	6	6	6	2	8	8	6	2	10	2	18	13	6	6	1	16	18	23	15	9	35	20	27	15	44	14	3	24	19	25	47	24	27	27	28	16	23	22	6	18	22	30	37	0	22	45	32	47	47	21	40	21	45	50	50	44	52	23	25	36	24	62	57	56	60	50	65	56	62	71	40	71	59	72	73	75	75	76	77	68	81	71	63	88	90	72	22	88	88	91	56	98	103	100	98	91	102	1	1	1	1	2	1	1	1	1	2	3	1	2	2	1	1	1	1	1	1	3	2	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	3	2	1	1	2	1	2	1	2	2	2	1	2	1	2	1	1	3	1	4	2	2	2	1	1	1	2	2	1	2	1	1	3	1	3	1	2	1	1	1	2	1	1	1	2	1	2	2	5	2	1	2	4	1	1	1	2	2	1
25000	-587.391016071808963	-585.234156267588901	-2.156859804220101	0.000116298038188	0.000013687016734	0.117689145467510	0.619940166636587	0	2	1	2	4	3	4	3	4	4	6	5	6	4	5	6	6	5	5	6	6	8	6	8	9	8	7	7	8	9	8	7	8	8	8	8	8	8	9	7	10	9	8	9	10	9	7	10	8	10	8	10	10	9	11	11	10	9	10	10	12	10	13	11	12	13	13	12	13	13	13	13	13	14	15	13	12	13	14	14	16	15	18	17	17	14	16	15	15	16	14	18	18	18	18	18	19	19	20	19	22	23	22	22	23	0	1	1	1	1	3	6	4	3	3	18	10	8	8	6	18	10	5	2	14	6	6	18	5	37	15	15	21	23	20	27	15	9	18	40	47	5	21	47	5	27	27	28	27	24	23	5	18	11	20	23	0	31	34	32	36	37	40	35	38	45	20	62	23	52	48	36	24	59	77	64	24	60	50	65	24	62	68	58	78	82	79	60	75	75	56	62	78	72	80	62	88	90	79	72	68	92	87	86	74	100	100	98	100	103	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	3	2	2	2	2	1	1	1	1	1	1	4	1	1	1	2	2	1	1	2	1	1	2	2	4	1	2	3	2	2	2	1	2	1
25500	-591.465520072090612	-589.183381850175465	-2.282138221915109	0.000127402786970	0.000013304042390	0.104425049929254	0.681878827955433	0	2	1	2	3	3	3	4	5	4	6	4	7	6	6	4	5	7	6	6	7	7	5	7	8	8	5	5	10	8	8	8	8	8	6	8	10	9	10	8	10	7	9	8	9	8	9	8	8	10	9	10	11	10	10	11	11	10	11	9	11	9	12	12	12	14	13	13	12	11	13	12	11	15	15	14	14	13	14	14	15	15	18	16	17	18	17	15	16	16	16	19	18	16	18	17	18	18	19	21	21	22	23	21	23	0	1	1	1	1	3	3	4	16	6	5	5	8	8	23	6	10	5	23	8	9	6	3	12	11	27	5	5	22	14	22	15	16	18	10	24	33	10	24	23	49	15	28	35	35	35	36	35	22	62	19	0	15	35	32	47	47	40	46	42	45	30	62	29	52	54	29	33	59	62	57	58	60	50	65	67	63	40	72	68	79	72	73	65	84	76	70	68	81	71	77	96	71	72	79	88	96	91	82	91	74	100	102	98	104	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	3	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	2	3	2	1	2	3	2	1	2	1	1	2	2	3	2	1	1	3	3	3	1	1	2	1
26000	-570.949411534228830	-568.097809810699914	-2.851601723528875	0.000104006679708	0.000006845307181	0.065816034123931	0.558116380111891	0	2	2	2	3	3	4	4	4	5	4	4	6	6	7	4	7	6	6	7	7	6	6	7	9	9	7	7	8	8	5	7	8	9	7	8	8	10	10	7	11	9	9	8	9	10	7	11	9	9	10	10	10	10	12	11	10	10	11	10	12	11	13	12	11	13	11	12	12	13	13	13	13	14	14	13	14	13	14	13	15	16	18	15	16	17	17	15	15	16	16	19	18	17	18	18	18	19	19	20	21	23	22	20	23	0	1	1	1	3	3	3	4	6	6	1	2	8	8	6	6	10	9	11	8	6	6	11	11	12	44	22	9	12	13	6	31	31	23	5	40	35	26	36	22	44	22	16	9	18	23	1	49	23	20	37	0	27	45	32	35	47	40	40	27	34	50	50	37	52	54	47	57	58	50	57	40	42	62	65	56	63	24	78	57	59	40	73	65	75	56	77	78	72	71	62	88	90	89	36	88	88	87	76	63	87	101	98	91	98	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	4	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	2	4	2	2	2	1	1	3	1	2	2	3	2	3	1	3	2	1	1	1	2	2	2	1	4	2	2	1	2	4	2	1	1	2	2
26500	-557.621344808508752	-555.609514424834742	-2.011830383674051	0.000099401814951	0.000013603907304	0.136857735552498	0.649428424693860	0	2	3	2	3	4	4	3	5	5	7	5	8	5	6	6	6	7	7	6	7	6	5	7	8	8	7	7	9	8	9	7	7	6	8	8	8	9	10	9	10	8	10	9	8	8	8	10	9	11	10	10	9	10	11	11	12	10	11	9	11	11	12	12	11	14	12	13	12	14	14	12	14	13	15	13	14	13	14	14	15	16	17	16	17	16	16	15	16	16	16	19	16	18	17	18	18	18	20	20	22	23	22	21	23	0	1	1	1	1	3	5	4	5	6	12	1	20	8	6	9	5	23	34	14	22	6	2	12	23	15	15	9	12	20	27	15	16	5	11	24	19	22	47	24	27	15	28	9	34	18	24	11	23	30	37	0	22	45	32	47	47	40	40	15	34	30	30	45	52	54	36	25	59	62	67	58	31	13	65	47	63	67	72	57	68	79	73	65	75	67	63	68	79	68	62	96	57	89	56	88	78	62	67	98	91	104	104	100	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	2	3	2	3	2	1	2	2	3	1	2	1	1	2	3	2	3	1	1	2	1	1	1	2	3	1	2	2	1	1	2	2	1	2	1	2	2	2	3	4	2	4	2	1	1	2
27000	-561.089353118311010	-559.036320820213859	-2.053032298097178	0.000106603748881	0.000013955334602	0.130908478819049	0.638491992966229	-1	2	1	1	3	3	4	3	4	5	6	5	7	5	6	5	6	5	7	7	8	7	6	7	9	8	7	6	9	10	7	8	9	8	8	9	9	9	10	8	10	8	9	6	10	8	8	9	11	10	10	9	9	10	12	11	11	10	10	10	12	11	13	12	12	14	12	13	12	13	13	13	13	14	14	13	15	13	14	15	15	15	17	16	16	17	17	15	14	15	16	18	19	18	18	18	18	19	20	21	23	23	19	20	23	0	1	1	1	1	3	3	4	6	6	18	5	8	8	16	3	10	5	11	14	22	10	18	11	5	16	16	2	12	8	15	15	9	18	11	24	35	44	24	24	15	15	28	5	11	18	24	18	35	20	37	0	31	34	15	48	25	40	40	15	45	30	62	23	52	54	36	57	59	50	57	36	60	50	65	48	70	57	36	47	72	72	73	65	65	76	63	57	40	68	62	57	90	72	86	80	88	87	95	91	63	100	74	103	100	1	2	1	1	2	1	2	1	1	1	1	1	3	2	1	3	1	1	1	2	1	1	1	1	3	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	3	1	2	1	1	1	1	3	1	1	1	1	3	1	1	1	2	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	4	1	1	2	3	2	2	2	2	2	1	2	3	2	2	1	1	1	1	1	2	4	2	2	1	2
27500	-578.067486979799583	-575.213693993955303	-2.853792985844284	0.000143278550558	0.000009415084507	0.065711751479841	0.772398862274310	0	2	2	2	4	3	4	4	4	4	4	6	7	5	6	6	7	5	7	7	6	4	6	7	5	9	7	5	8	10	7	7	9	8	8	8	9	8	10	8	10	8	9	7	9	9	9	10	11	11	11	11	10	11	11	9	11	10	10	10	12	12	10	11	12	13	12	13	12	12	12	13	13	13	14	13	14	14	14	14	15	16	18	17	15	16	17	16	15	16	15	18	18	17	18	18	18	19	18	20	23	21	23	22	24	0	1	1	1	2	3	3	4	6	6	2	5	14	8	22	2	5	11	18	14	22	6	18	5	5	42	3	9	44	14	22	15	16	31	27	23	23	15	36	24	9	15	28	9	35	12	36	44	46	30	45	0	42	46	24	23	47	24	40	24	45	63	20	37	52	54	57	51	56	63	46	69	55	62	65	24	70	36	24	71	59	72	73	75	65	67	91	68	59	68	74	88	90	72	56	88	88	74	89	98	91	98	98	98	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	4	4	1	2	1	2	1	1	2	1	1	3	1	1	1	1	2	4	1	1	2	1	1	4	1	2	2	2
28000	-545.423198586341869	-543.069069618171625	-2.354128968170207	0.000121458034193	0.000011884518519	0.097848763965003	0.692844259651633	0	3	2	1	3	3	4	3	5	5	5	5	8	6	6	4	6	7	5	6	7	7	7	7	7	9	7	7	10	9	8	7	9	8	7	9	9	9	10	9	8	8	9	7	9	10	8	9	10	10	10	10	10	9	11	11	11	11	10	10	11	12	13	12	12	13	13	13	11	14	13	13	13	14	14	13	15	12	12	15	14	14	17	16	16	18	17	15	16	16	16	17	18	19	19	18	18	18	17	20	22	22	22	19	23	0	3	1	1	1	3	3	4	16	6	5	5	14	8	6	6	10	11	5	8	12	6	11	14	19	27	15	9	48	14	15	15	9	11	1	47	19	21	36	11	15	27	28	6	23	18	24	21	48	30	34	0	27	34	32	36	36	36	47	33	45	50	50	51	52	54	56	24	40	62	57	40	55	50	65	34	70	47	59	57	59	79	73	65	75	67	77	78	81	80	63	88	90	82	67	88	88	13	67	91	104	100	62	91	100	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	2	2	2	1	3	1	1	1	2	1	2	1	3	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	2	3	3	1	2	6	2	2	2	1	4	2	2
28500	-573.963666502996944	-572.002937771148140	-1.960728731848788	0.000107316622120	0.000015550535823	0.144903329192786	0.629953436643138	1	2	2	2	4	3	4	3	4	6	6	5	7	6	7	6	7	4	5	8	7	5	5	8	8	9	6	6	9	9	9	7	8	8	8	8	8	9	10	8	10	8	10	9	9	9	9	10	10	9	10	10	11	10	11	11	11	10	11	11	12	10	13	12	12	13	13	12	13	13	11	12	13	14	16	14	15	13	13	14	15	15	17	17	17	16	17	16	15	16	16	18	18	19	18	19	19	18	20	20	21	22	23	22	23	0	1	1	1	2	3	3	4	6	22	18	2	8	8	27	9	6	2	18	8	6	6	18	11	22	15	22	9	5	4	27	27	16	11	11	11	19	6	24	12	29	15	16	33	35	11	36	35	11	20	11	0	31	45	27	47	24	24	18	21	54	50	50	37	52	54	47	36	68	50	25	58	55	50	65	47	63	57	40	57	68	36	73	65	75	40	77	78	79	71	70	88	90	89	67	68	88	63	82	98	98	100	100	100	102	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	3	1	2	1	4	3	1	1	2	2	1	2	2	2	1	1	1	1	1	2	2	4	2	2	2	2	1	3	2	2	1	4	1	1	1	3	2	1	2	3	2	3	2	2	3	1	1	2	2	1	1
29000	-576.534258505129060	-574.293661998107495	-2.240596507021537	0.000090037007356	0.000009773067273	0.108545003434998	0.604782466565446	0	1	1	2	3	2	5	4	4	4	5	5	8	5	5	5	6	7	6	7	7	8	6	8	9	8	4	6	9	9	8	8	8	9	7	9	9	9	9	7	10	9	10	9	10	9	6	8	10	10	10	11	9	11	12	11	10	9	11	11	11	12	13	13	13	13	13	13	13	13	13	12	12	14	16	11	13	13	15	14	15	15	18	17	16	17	17	15	15	15	16	17	18	18	17	17	17	18	20	19	23	22	23	21	23	0	1	1	1	2	3	3	4	6	6	2	2	20	4	27	9	10	12	12	14	12	16	11	47	35	27	6	27	35	20	15	27	9	23	11	47	11	48	47	47	15	27	28	16	37	35	5	35	37	20	48	0	26	23	32	24	36	12	40	33	18	50	50	51	52	61	76	57	36	62	57	22	32	62	65	58	13	57	72	57	72	72	60	75	65	56	77	68	72	80	50	88	90	69	67	71	88	63	56	91	91	100	100	100	104	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	2	1	2	2	2	1	2	1	2	2	2	2	2	1	3	1	2	3	2	1	1	1	3	1	2	2	2	2	1	2	5	1	3	1	3	2	2
29500	-571.820888593361701	-569.499526021540873	-2.321362571820818	0.000115234108566	0.000011610809138	0.100758441076589	0.702128927564423	0	1	2	2	3	3	4	4	4	5	5	5	8	6	6	7	6	5	7	6	6	7	5	7	7	9	4	6	9	9	9	7	6	9	7	9	9	8	10	9	11	8	9	7	9	9	8	10	9	10	11	9	11	11	11	10	11	10	11	10	10	11	13	10	12	14	12	12	13	13	13	12	14	12	15	12	14	13	14	13	14	15	16	16	17	17	17	15	16	16	16	18	19	17	18	19	19	20	18	18	22	21	22	21	23	0	1	1	2	2	3	3	4	6	3	2	5	20	8	23	33	12	5	23	8	6	15	1	11	12	27	6	9	15	13	42	27	9	11	5	47	11	11	24	24	42	15	28	33	11	12	24	23	12	30	35	0	31	11	32	36	47	37	40	31	45	50	50	23	52	34	37	39	59	50	76	58	60	50	65	56	70	57	57	57	72	72	73	75	75	56	74	80	72	71	50	88	90	82	56	88	88	70	76	91	98	100	100	100	104	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	3	1	3	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	3	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	3	2	1	2	1	2	1	2	2	5	2	2	3	3	1	1	1	2	3	1
30000	-573.287528689563942	-571.455424820024973	-1.832103869539017	0.000113609921100	0.000019234629935	0.169304139535917	0.607002222482446	0	1	2	2	3	3	4	4	4	5	6	5	8	6	6	6	6	4	5	8	5	8	7	6	8	8	5	7	9	10	8	7	6	8	8	7	9	9	9	9	7	9	10	7	7	9	9	9	9	10	10	9	10	10	10	11	11	11	11	10	9	11	12	12	12	13	12	13	12	13	13	13	12	15	15	14	14	13	15	14	15	14	18	17	16	16	16	14	14	17	15	17	19	18	18	17	19	17	19	19	22	22	20	21	23	0	1	1	1	2	3	3	4	5	6	18	2	14	4	27	9	5	2	18	14	6	5	11	2	5	27	6	12	25	20	27	27	9	23	18	12	35	17	24	24	15	27	22	21	12	23	36	23	34	8	37	0	42	34	32	40	26	40	40	26	25	50	14	48	52	61	47	29	39	63	47	59	60	62	65	67	70	36	82	71	59	72	60	85	65	67	62	57	72	80	62	88	90	71	76	88	96	62	76	98	103	100	100	100	104	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	1	2	3	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	2	2	2	1	2	1	1	2	2	1	1	2	1	1	2	1	3	1	2	2	2	2	1	2	2	2	1	3	1	2	1	4	3	1	1	1	1	1	1
30500	-584.884380491812180	-582.856161223510981	-2.028219268301176	0.000097293394254	0.000013079886274	0.134437557398828	0.613031839792840	0	2	2	3	3	3	3	4	5	5	4	6	8	6	6	7	7	5	6	8	7	8	7	8	8	8	5	6	7	9	8	7	9	9	8	8	9	10	9	8	11	9	8	8	8	8	8	9	10	11	11	11	10	9	11	12	11	9	12	10	11	10	13	12	13	14	13	13	12	13	14	13	12	13	15	13	15	13	14	14	15	14	18	17	17	17	17	15	15	16	17	17	18	18	17	19	19	20	20	18	22	22	22	21	23	0	1	1	2	2	3	3	4	6	6	2	18	8	8	27	6	10	11	11	8	6	12	11	9	21	27	6	6	5	20	15	9	44	23	19	12	40	27	23	7	31	15	16	5	18	12	5	35	35	62	48	0	31	45	32	29	47	40	58	6	45	20	62	19	52	54	24	36	12	50	47	59	60	62	65	36	70	47	72	56	67	47	60	75	75	68	77	78	82	71	30	78	78	79	67	88	88	20	36	91	104	98	100	100	103	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	4	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	3	1	1	2	3	2	1	2	2	1	2	3	2	4	1	2	1	1	2	2	3	1	2	1	1	1	3	4	1	1	2	1	1	1	1	3	2	3	2	2	2	2	6	6	1	1	2	2	2	1
31000	-602.815261257517250	-600.783118151197868	-2.032143106319393	0.000126417223487	0.000016923329695	0.133868860807546	0.594404974958193	0	3	2	2	4	3	4	3	4	4	6	5	6	5	7	6	7	6	6	7	7	7	7	7	8	8	5	7	8	8	9	8	8	8	7	9	9	9	9	8	10	8	9	7	10	10	9	11	10	9	10	11	11	11	11	12	11	10	11	10	11	10	12	13	12	13	13	13	12	13	13	12	13	14	14	13	14	13	15	14	14	15	15	16	16	17	16	15	16	15	16	18	18	17	18	18	18	19	20	21	23	23	21	20	23	0	1	1	1	1	3	3	4	3	2	5	2	14	8	3	9	10	2	5	13	9	16	11	5	19	3	6	18	5	13	27	27	9	5	11	24	35	21	21	12	31	24	28	27	34	19	21	35	23	30	37	0	42	45	60	48	24	40	40	31	45	50	62	37	52	61	29	18	57	63	47	59	60	50	65	36	63	57	67	57	72	72	55	75	65	67	77	68	79	71	63	88	90	72	67	88	78	62	44	74	104	104	74	74	100	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	2	3	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	2	1	2	2	4	1	1	3	1	2	2	1	2	1	1	2	3	1	2	2	2	2	2	1	1	1	2	2	3	2	1	3	2	2	5	7	5	2	1	3	2	1
31500	-615.628871551541010	-612.812356080047039	-2.816515471493943	0.000119492407289	0.000008068050396	0.067519356075077	0.627417210345827	0	2	2	2	3	3	5	3	5	4	5	6	7	5	6	7	7	5	6	5	7	7	6	7	8	8	5	6	6	9	7	8	9	8	8	5	8	8	8	9	9	9	9	9	7	8	8	9	9	9	10	11	11	10	10	11	11	10	12	11	11	12	13	11	13	13	13	13	13	13	13	13	13	15	15	13	15	12	15	15	15	15	18	16	15	18	17	14	16	14	16	17	18	18	18	18	19	19	19	20	22	22	22	20	24	0	1	1	1	2	3	3	4	6	6	2	5	8	8	18	9	10	5	11	8	6	7	18	36	3	27	6	9	5	14	27	9	16	29	18	2	5	29	24	36	31	15	28	16	12	12	36	29	27	13	19	0	42	45	42	40	36	40	40	10	34	50	50	49	52	54	57	12	40	62	24	59	60	50	65	47	70	3	72	48	72	72	26	65	65	78	70	78	79	78	70	80	90	81	44	88	96	91	80	63	98	104	100	74	104	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	3	1	2	1	2	3	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	4	1	1	3	1	2	2	1	2	2	2	3	2	1	4	1	1	3	1	2	1	4	1	4	1	1	5	2	1	2	1	1	1	1	1	2	1	3	4	2	1	2	2	3	2	1	1	2	2
32000	-564.645406160039215	-562.656626463334078	-1.988779696705177	0.000113831082133	0.000015980695679	0.140389561267030	0.615924981518411	-1	3	1	1	3	3	4	4	5	5	4	6	7	5	6	7	6	6	6	7	8	7	7	8	8	8	5	7	10	10	7	8	8	8	8	9	7	10	9	9	11	9	9	8	10	9	8	10	10	10	10	10	11	9	11	12	11	10	11	9	11	11	12	12	13	13	12	13	13	12	14	12	14	14	16	13	14	13	14	13	15	16	15	16	15	17	18	15	16	15	16	18	18	19	17	16	18	19	19	20	23	23	23	22	24	0	1	1	1	1	3	2	4	6	6	5	11	14	8	27	3	10	11	11	8	9	6	18	37	12	31	5	5	35	13	27	15	9	16	11	47	5	32	22	47	42	15	28	9	35	23	16	23	16	20	37	0	42	18	42	35	24	40	40	31	45	20	62	49	52	54	34	57	58	50	57	58	44	63	65	49	70	57	72	57	72	58	60	85	65	56	74	78	56	80	63	96	68	40	36	88	88	91	36	91	100	100	98	62	104	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	3	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	3	1	2	1	1	1	1	1	2	2	3	1	2	2	2	1	3	1	2	1	2	7	3	1	2	2	4	2	2	1	3	4	1
