step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-277.079177984376201	-286.130021364827542	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997907456387300	2	1	5	5	7	4	7	7	7	8	10	9	10	10	15	10	10	13	13	12	14	14	15	14	15	12	19	15	18	16	20	17	19	20	18	21	21	20	15	19	20	17	17	19	20	21	26	21	18	19	20	21	18	21	16	22	18	18	18	19	22	20	22	19	22	25	20	30	21	23	23	22	24	23	23	26	24	23	36	25	25	19	23	2	0	6	6	1	2	4	4	3	4	5	8	10	5	20	9	12	10	7	13	13	11	24	20	22	17	32	19	23	23	29	39	29	44	28	57	35	43	20	32	29	21	39	29	64	32	80	64	43	25	57	42	55	38	39	54	39	55	28	18	27	29	43	57	31	48	57	61	82	53	72	21	71	58	53	73	65	51	68	71	83	24	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-257.301193788169087	-266.352037168620427	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999565872810582	3	2	4	6	6	6	6	8	8	8	7	5	13	10	15	12	10	14	14	12	13	12	14	14	14	15	19	15	16	16	20	17	17	17	17	20	22	18	19	18	16	16	18	21	18	21	28	21	17	19	21	19	18	22	19	25	18	22	21	21	19	21	21	22	19	20	23	30	23	23	20	23	23	20	23	25	22	25	33	24	25	26	29	2	0	2	3	12	1	3	6	12	4	12	1	22	9	18	6	4	10	20	14	8	17	20	22	21	17	26	25	19	28	40	23	42	28	26	43	38	35	49	41	19	25	25	32	26	38	56	29	23	45	50	33	49	57	34	54	35	66	50	71	33	57	36	48	30	39	62	82	62	52	28	31	46	49	77	70	27	80	47	46	58	75	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-249.793457070661702	-258.844300451113043	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976965868748921	2	-1	3	1	7	5	9	6	7	5	10	8	12	8	17	11	9	14	14	11	13	15	14	14	15	15	21	14	18	17	20	16	18	19	19	18	21	19	19	20	19	17	20	21	20	21	31	22	17	19	21	20	16	22	18	25	19	23	21	21	21	24	21	22	22	24	22	28	24	23	21	22	23	23	22	22	24	25	33	26	27	27	27	2	0	4	2	6	2	5	6	6	3	12	10	5	8	28	11	10	20	16	14	13	28	20	17	16	28	33	9	25	53	38	26	49	25	32	49	39	49	15	36	42	53	55	31	39	50	82	61	25	33	35	29	21	35	32	42	49	48	50	57	45	59	40	37	27	52	41	69	58	64	26	46	71	31	27	61	54	75	47	44	66	56	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-252.947852196901124	-261.998695577352464	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992256890818702	3	2	4	6	6	5	9	8	8	9	7	9	10	9	17	12	11	13	12	13	14	14	15	15	13	12	20	15	17	18	20	17	17	20	18	20	22	19	19	19	19	18	17	21	19	21	30	22	17	17	15	18	20	20	20	25	20	22	14	22	22	22	21	22	15	25	22	29	23	24	19	20	20	22	24	25	24	25	31	18	26	28	30	2	0	2	3	6	1	9	5	5	9	5	11	14	8	21	7	8	19	14	14	25	19	26	18	8	5	30	25	7	15	30	23	22	24	49	80	73	42	49	50	50	43	23	31	49	32	82	46	24	28	25	43	52	15	80	37	38	80	17	72	44	36	31	46	26	60	38	82	44	64	42	40	71	31	61	60	43	36	82	32	56	78	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-242.268866700363731	-251.319710080815071	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987241016762947	3	2	5	6	7	3	7	9	7	8	8	9	11	9	16	12	8	11	12	9	14	13	12	14	13	16	21	15	18	17	18	15	17	19	18	19	19	19	19	19	19	15	21	21	20	19	26	21	19	20	20	20	19	21	17	23	21	23	21	22	23	24	20	22	22	25	21	27	23	23	24	21	20	23	24	24	24	25	33	22	27	28	27	2	0	1	3	3	2	6	17	4	3	4	9	5	9	32	11	3	14	14	10	8	18	13	23	14	21	49	19	55	42	30	24	26	30	15	31	33	33	55	55	29	24	45	52	31	18	76	40	30	35	37	41	30	33	42	27	53	40	39	67	48	64	41	50	67	75	63	78	59	53	52	52	28	67	74	27	57	69	83	48	76	66	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-258.734632383095459	-267.785475763546799	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989242197107784	3	2	5	4	7	5	3	7	7	8	8	9	13	10	15	11	10	13	11	12	12	13	15	14	14	11	22	16	18	17	20	15	19	19	18	21	18	18	16	18	19	17	20	20	20	20	27	21	18	16	21	20	19	21	16	23	20	22	20	22	23	24	21	22	20	24	23	29	22	24	22	21	22	23	23	25	19	24	33	24	26	23	26	2	0	7	1	4	2	2	4	3	5	3	5	10	8	26	8	11	21	17	14	3	19	20	16	13	5	77	15	39	28	53	22	38	38	32	33	42	42	25	23	35	28	35	40	53	38	43	77	20	18	35	35	42	44	15	57	38	55	40	51	59	60	33	44	50	61	63	67	51	75	41	49	36	36	48	31	38	36	68	71	80	59	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-239.810736424183204	-248.861579804634545	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994641314188221	3	2	5	5	6	6	8	7	8	6	10	5	12	10	14	11	12	11	11	12	14	15	13	14	15	15	20	14	15	16	19	17	18	20	19	21	21	19	19	20	17	16	19	21	16	21	28	22	20	18	17	20	18	21	18	24	21	21	22	19	22	22	20	14	21	22	23	28	23	22	24	21	24	23	24	24	25	26	31	24	27	25	29	2	0	1	1	3	3	6	12	10	3	7	1	19	4	18	14	18	9	7	19	17	11	16	13	21	17	50	16	23	26	30	45	41	50	51	34	27	50	51	60	21	15	32	43	64	27	81	49	26	30	28	43	30	27	41	48	31	40	54	33	34	63	31	19	35	40	65	75	70	52	63	49	72	72	61	66	62	82	83	46	73	61	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-258.176191954519425	-267.227035334970765	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966358772391121	3	2	5	6	6	4	8	8	8	5	10	7	9	9	17	12	11	14	11	12	13	15	13	15	15	16	21	15	16	17	20	17	17	16	15	21	21	19	20	18	18	15	21	21	19	18	26	21	19	20	21	21	20	21	18	22	19	22	20	18	23	22	21	19	19	25	22	25	24	21	24	23	24	23	19	26	24	24	31	24	28	24	20	2	0	6	3	2	1	5	5	3	1	10	6	8	10	28	14	7	23	11	13	17	23	17	18	21	19	64	18	18	42	32	35	34	25	18	65	64	41	45	29	30	21	29	40	40	29	27	38	34	49	31	55	55	41	18	59	33	51	41	35	63	63	55	15	60	61	59	73	37	65	39	27	67	56	25	82	74	51	81	45	76	44	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-247.630584071125497	-256.681427451576837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975232511466765	3	2	5	5	5	4	8	8	7	8	10	9	10	10	14	7	11	13	10	11	14	14	14	14	13	16	20	15	17	17	16	16	17	19	18	20	20	19	19	19	19	15	18	18	19	21	30	21	20	19	20	20	18	22	20	23	16	21	15	19	23	23	22	20	21	24	22	30	23	24	23	23	24	24	25	25	24	24	33	26	28	28	27	2	0	2	2	2	1	9	16	4	9	4	9	8	7	14	5	3	11	16	11	17	20	8	25	20	59	34	25	21	57	25	21	15	53	57	59	34	53	28	32	30	18	31	29	53	38	83	49	41	28	38	44	29	37	39	50	59	43	25	59	48	64	41	43	44	36	52	82	49	69	46	27	60	56	71	73	63	55	47	78	80	71	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-257.283595486010199	-266.334438866461539	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997297055601253	3	1	5	5	4	2	9	7	7	9	8	8	12	10	16	10	10	14	14	12	13	14	14	12	15	15	21	16	17	18	20	16	19	16	19	21	21	18	20	20	20	18	21	21	19	20	30	22	17	18	19	18	19	17	19	22	19	20	21	21	23	24	21	20	21	24	22	27	23	22	23	21	24	20	25	24	24	24	35	26	25	28	22	6	0	1	6	2	2	9	3	3	8	9	6	17	12	11	11	10	20	20	17	14	14	24	16	13	23	50	23	26	28	45	25	19	25	30	52	64	49	35	33	52	25	35	45	34	52	51	72	34	15	38	49	54	34	54	44	54	29	74	33	23	37	52	49	51	48	51	65	44	37	51	41	60	28	39	65	70	83	77	66	69	80	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-255.283502053539110	-264.334345433990450	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989643476455084	3	2	5	6	4	6	9	7	7	8	10	4	13	10	17	12	12	14	13	11	14	13	13	14	15	16	21	16	18	17	16	17	18	19	16	17	20	20	19	18	19	16	19	20	17	21	31	19	19	20	21	21	19	22	19	24	19	23	21	21	21	22	21	22	22	23	22	29	21	24	23	20	23	21	23	25	24	25	32	20	29	26	27	2	0	5	3	2	12	10	6	12	4	6	1	16	10	35	4	20	9	20	9	22	7	16	19	22	18	34	23	42	28	22	22	22	42	25	21	42	32	33	31	32	18	40	53	13	48	81	40	21	28	34	28	31	52	25	66	31	74	18	49	43	69	57	36	48	63	38	52	43	64	69	29	67	57	44	71	46	62	47	40	83	66	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-259.265766229754036	-268.316609610205376	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994190728871958	3	2	4	5	4	4	6	7	7	6	9	9	11	10	17	12	10	11	11	13	13	10	14	12	14	11	22	11	17	16	20	17	18	19	19	21	18	20	19	18	19	18	20	21	15	20	24	22	20	20	19	21	17	22	16	24	19	20	21	21	18	23	19	22	21	24	22	29	23	23	23	18	23	23	22	19	24	24	29	26	28	26	26	2	0	2	1	2	1	3	7	10	4	9	10	22	8	55	28	9	14	11	14	16	11	20	26	22	9	76	14	45	25	37	45	55	33	29	58	55	63	37	32	55	55	51	34	16	57	67	50	39	37	17	42	12	44	25	43	33	41	58	51	55	44	15	43	35	51	31	80	51	60	36	45	65	36	44	30	36	48	82	56	78	77	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-263.357363553145717	-272.408206933597057	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994950568800735	3	2	5	6	6	6	8	7	6	9	7	8	10	9	16	12	12	13	11	12	14	11	10	14	14	16	20	15	16	16	18	17	18	20	18	21	22	18	17	19	18	19	20	20	20	19	23	22	19	20	21	20	19	19	18	20	21	19	22	21	19	23	21	21	21	24	22	29	24	20	24	20	22	22	24	25	22	23	31	23	22	25	25	2	0	1	1	1	3	11	5	1	12	4	9	5	7	25	13	22	10	23	19	16	9	10	22	20	28	55	17	19	25	26	16	30	41	21	43	52	18	15	55	16	24	41	31	40	15	44	72	31	61	32	58	35	29	15	55	56	32	33	31	33	63	44	49	42	67	65	75	77	42	58	38	64	52	63	59	55	74	68	26	52	47	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-254.761395755667309	-263.812239136118649	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979068588863758	3	2	4	5	5	5	8	9	8	7	9	7	11	8	17	11	9	13	14	11	13	13	13	15	15	16	21	15	17	16	19	16	18	16	17	20	19	17	17	20	19	17	19	20	17	19	30	22	18	18	19	20	18	22	20	21	21	22	20	22	22	22	17	20	21	24	23	28	23	23	24	22	23	21	23	25	23	26	25	26	26	27	28	2	0	1	1	3	1	5	7	6	3	10	6	9	12	34	8	5	8	21	8	11	8	13	21	11	25	55	18	30	18	30	28	24	19	28	19	18	20	25	41	42	19	50	34	34	26	83	36	63	35	53	33	26	43	53	32	50	56	49	27	51	56	32	42	64	73	40	78	74	46	62	56	62	49	49	75	52	75	57	71	66	70	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-275.120328906876694	-284.171172287328034	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986034737327263	3	2	4	5	6	5	9	4	6	9	8	8	11	9	16	12	11	14	11	9	13	14	14	13	14	16	21	12	17	17	18	16	18	18	18	21	22	19	19	20	19	17	21	20	18	21	28	19	18	17	20	17	14	16	16	23	21	19	21	22	18	22	22	20	21	25	22	26	19	22	24	19	24	23	25	21	21	22	33	24	26	26	30	2	0	1	1	8	1	3	2	3	12	9	2	12	12	18	12	10	19	4	11	12	24	16	13	16	24	44	7	32	24	15	24	52	42	12	58	76	49	61	50	45	15	39	32	18	72	80	33	15	55	35	54	19	22	53	60	72	49	48	46	52	51	40	42	58	78	51	80	28	46	41	34	57	69	70	15	45	57	83	46	71	33	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-278.969354712571430	-288.020198093022771	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993019993503092	3	0	3	6	4	6	9	8	8	8	6	9	13	8	16	12	11	12	12	11	10	15	14	7	14	15	21	16	18	15	20	11	17	20	18	21	21	19	20	16	18	17	20	20	19	20	24	21	19	19	20	18	17	18	19	25	21	22	22	17	23	23	22	21	19	23	22	29	22	24	19	20	23	23	21	24	24	21	33	25	28	23	28	2	0	2	3	3	5	14	6	4	11	3	24	32	11	22	17	21	32	8	12	9	18	18	4	16	23	13	3	15	32	45	7	28	35	22	52	65	35	38	23	42	15	65	23	26	55	44	51	52	22	54	42	25	22	33	73	51	45	65	26	34	65	33	31	52	60	37	45	51	73	41	38	64	48	29	73	37	49	83	31	74	36	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-237.171203279426976	-246.222046659878316	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974601888179276	3	1	4	4	6	4	9	7	8	6	9	7	11	8	16	12	12	13	13	11	14	14	13	15	14	15	21	16	16	18	19	17	18	18	18	21	19	16	20	20	19	19	20	20	18	20	25	20	19	20	21	21	19	21	18	19	20	21	21	22	23	22	22	21	22	25	23	28	20	24	23	18	22	23	23	22	23	23	32	25	28	25	29	2	0	2	2	6	2	8	5	12	4	12	4	11	10	22	13	13	13	20	12	16	13	16	21	19	18	41	22	21	38	30	21	38	24	18	39	72	25	45	35	32	55	33	45	38	31	70	35	45	34	45	72	55	69	29	45	31	69	39	42	48	50	53	30	51	51	60	80	72	73	39	32	43	40	43	69	64	44	68	61	71	63	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-276.490136414553831	-285.540979795005171	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993219650534494	2	-2	4	5	3	4	6	8	7	8	9	9	11	10	16	11	12	13	11	13	13	14	14	15	15	16	22	15	16	16	17	15	19	18	19	20	20	19	20	18	17	19	21	20	18	21	27	21	20	19	18	18	16	20	18	24	20	22	21	20	21	24	22	22	20	23	22	25	21	23	21	22	22	22	24	26	22	23	32	26	27	28	27	2	0	1	5	2	1	4	7	7	3	7	8	11	10	25	12	14	19	5	16	11	13	19	20	18	20	26	14	28	19	24	12	15	29	29	45	33	52	28	30	20	32	54	33	15	50	74	36	53	15	16	53	21	28	30	66	26	57	33	51	33	78	59	52	38	58	38	67	22	67	49	52	60	59	27	62	29	61	66	62	72	78	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-258.525215362257313	-267.576058742708653	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995933149032889	3	2	4	5	7	6	8	4	6	9	7	6	13	8	17	12	11	13	13	11	13	15	14	15	14	11	18	16	18	16	20	16	15	20	19	21	22	20	19	17	19	19	19	20	17	21	29	22	20	19	20	20	20	21	18	25	20	22	22	22	21	23	21	22	18	20	21	27	23	23	22	22	24	23	23	26	25	23	34	26	28	24	24	2	0	2	1	6	3	4	2	8	5	9	8	26	9	22	17	7	26	17	10	10	16	13	21	21	6	21	18	45	14	43	25	18	39	32	66	35	65	29	25	19	30	65	65	32	57	76	43	30	23	65	41	41	19	24	74	28	67	63	44	44	72	66	44	30	65	51	69	44	36	49	51	27	59	60	44	74	44	68	56	60	78	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-254.859658887423677	-263.910502267875017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991457949423070	3	1	4	5	6	6	8	9	7	8	10	9	12	10	17	10	11	11	12	9	14	12	15	14	14	15	19	16	18	17	20	17	18	19	19	16	22	19	17	19	20	17	19	19	20	20	27	22	18	19	21	17	19	21	14	21	21	20	17	20	23	23	21	22	22	24	21	29	23	24	19	23	23	20	21	25	24	20	33	24	26	25	28	2	0	1	1	4	3	5	9	3	6	10	6	18	8	23	4	12	14	11	10	19	8	22	22	22	55	13	23	52	55	49	36	55	42	42	17	78	39	24	39	35	36	49	52	30	27	70	59	52	32	58	36	42	40	22	46	60	35	26	35	43	53	38	46	56	51	40	83	43	72	39	40	64	29	38	54	75	35	68	37	31	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-266.074093915953995	-275.124937296405335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991451972135140	3	2	4	4	5	6	8	9	7	8	10	9	12	6	16	12	12	13	11	11	8	13	14	15	15	14	22	16	16	16	20	17	19	20	19	21	21	20	18	20	20	18	20	18	18	19	28	18	20	17	20	20	18	22	18	23	21	21	21	21	23	23	22	22	22	23	23	26	21	23	23	22	21	22	24	25	24	25	25	22	21	28	29	2	0	1	1	4	4	4	10	6	4	8	10	8	5	17	11	14	20	12	9	9	13	19	19	23	22	48	19	11	17	23	23	42	35	42	46	41	15	22	44	50	29	15	15	18	50	78	28	55	26	44	48	50	31	26	36	45	42	45	40	54	80	42	60	33	59	49	54	46	81	73	36	28	43	80	64	27	65	61	41	52	37	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-257.089358268800936	-266.140201649252276	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994459483157133	2	0	1	1	4	3	8	7	7	8	9	5	12	10	16	12	11	13	13	13	14	15	14	15	12	15	21	16	17	18	18	16	18	20	19	20	21	19	20	20	19	17	21	16	15	21	28	20	19	16	17	20	18	22	19	23	19	18	21	19	18	23	21	21	22	18	23	26	22	24	23	21	23	24	24	26	23	26	26	25	28	27	27	4	0	2	2	1	2	9	6	6	8	7	2	14	8	17	14	14	25	11	17	19	25	16	20	17	19	53	13	50	44	45	23	22	58	58	42	60	29	55	31	53	22	38	26	17	48	80	38	29	20	19	28	44	31	15	60	33	15	38	42	28	48	57	35	59	32	48	74	40	57	43	49	55	64	65	54	27	80	56	67	83	78	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
