step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
24500	-614.101895161830726	-612.582951268337752	-1.518943893492990	0.000103087522350	0.000029083072758	0.282120203249190	0.609442847626010	1	2	3	4	5	6	5	5	6	7	6	7	4	8	9	8	8	8	7	7	9	8	7	9	9	9	9	8	9	7	9	8	11	10	8	10	11	10	9	11	12	11	12	12	11	10	12	10	11	11	10	11	12	12	12	14	12	14	14	13	12	13	12	13	14	14	13	15	13	16	16	14	15	14	16	16	17	16	17	16	17	15	18	18	16	18	18	18	17	20	20	18	17	19	20	20	23	23	23	25	26	27	29	30	31	30	32	33	34	0	1	2	2	3	13	3	4	8	7	3	13	3	9	8	7	9	9	3	7	6	6	9	4	11	12	14	10	19	11	14	11	18	11	11	22	15	28	30	17	29	34	46	32	19	35	9	28	6	19	31	19	35	35	14	33	36	55	29	38	48	20	20	50	54	57	28	59	31	52	56	47	61	63	56	59	59	66	63	0	73	34	75	33	72	66	70	73	0	76	85	61	50	89	84	85	95	76	85	91	91	99	100	103	103	91	103	105	108	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	3	2	1	2	1	3	2	1	2	2	2	2	2	1	1	3	2	1	3	2	1	1	1	2	1	2	3	1	1	2	1	2	2	2	2	3	1	1	2	1	3	1	2	1	2	1	1	2	2	3	1	1	3	2	4	3	2	2	2	1	1	1	5	2	1	1
25000	-627.089493670464435	-625.430856101846189	-1.658637568618283	0.000085694504369	0.000018607984179	0.217143261594090	0.625000695002121	1	2	3	4	4	5	4	6	6	8	6	7	6	7	8	6	8	8	6	8	8	8	9	10	10	9	8	8	9	10	10	8	11	11	10	11	11	10	9	12	11	11	12	10	11	10	13	8	11	13	8	12	13	12	14	13	14	13	13	13	13	14	13	15	14	13	12	15	15	15	17	14	15	16	17	17	16	17	18	17	17	17	18	17	17	17	19	18	18	21	20	19	17	19	20	19	22	21	23	25	25	26	27	30	30	31	32	33	36	0	1	2	2	3	3	3	4	4	3	7	6	6	4	9	7	4	4	7	11	6	13	9	4	11	12	9	7	19	28	51	19	4	29	11	22	23	28	11	17	7	39	20	39	10	20	9	19	22	28	14	34	46	25	18	24	36	37	16	38	29	42	46	38	54	36	29	61	31	34	24	8	35	63	69	50	67	66	74	0	73	70	55	55	72	66	70	77	0	76	85	77	67	89	83	85	95	59	85	96	99	91	101	103	103	101	105	107	108	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	1	2	1	3	2	1	2	2	3	4	1	1	1	2	1	5	1	1	2	1	1	2	1	2	2	2	1	3	2	2	1	2	2	1	1	2	1	3	3	3	4	3	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	1	1	2	2	3	1	1	1	1	5	2	3	1	2	1	1	1	4	1	1	2
25500	-603.428593816848206	-601.491028459869653	-1.937565356978566	0.000107046422012	0.000015931019064	0.148823461486689	0.645132352116852	1	2	3	4	5	5	5	5	7	7	6	8	4	7	7	8	6	9	8	7	7	8	8	8	8	10	8	8	9	9	10	9	10	10	9	10	12	10	9	11	12	9	13	13	11	10	12	9	12	12	11	12	12	10	13	13	13	13	13	13	11	14	14	13	15	12	13	15	16	15	15	15	15	16	15	17	16	16	17	16	17	17	17	17	17	17	19	16	18	21	19	18	19	19	21	20	22	23	23	25	25	26	28	30	31	32	31	33	34	0	1	2	2	3	13	3	4	8	7	7	6	3	4	4	7	8	8	7	11	13	6	8	8	11	21	4	7	28	11	23	19	9	35	11	21	27	28	20	17	38	20	20	10	32	20	33	28	26	61	31	34	39	11	23	9	66	47	48	32	19	42	46	50	20	36	61	59	31	52	33	58	61	63	56	59	10	66	74	0	68	70	55	56	58	66	82	50	0	76	72	61	59	89	83	91	95	59	91	91	96	96	101	103	99	104	103	107	107	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	2	1	2	1	2	1	1	2	3	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	3	3	1	1	1	1	1	1	1	1	2	2	2	3	1	1	3	2	1	2	2	1	4	1	1	1	2	2	3	1	2	2	1	3	4	3	1	1	1	1	2	2	2	3	1	2	1	2	2	4	3	1	2	1	1	4	2	2	2	3	1	1	4	1	1	1	2
26000	-651.802853010169088	-649.976783397982672	-1.826069612186409	0.000111622116127	0.000019045960213	0.170628911849787	0.472263238478318	0	1	3	3	5	5	5	5	6	8	7	7	6	8	8	7	7	9	5	6	8	7	8	8	9	9	9	8	10	9	9	9	11	10	8	10	12	8	8	11	11	10	12	12	11	10	12	10	11	13	11	13	12	13	13	13	12	13	13	12	13	14	13	15	14	14	13	16	15	14	16	15	16	17	16	16	16	15	17	16	15	17	17	18	17	17	17	19	16	21	20	18	18	18	20	20	22	24	23	25	26	27	28	30	28	30	33	32	36	0	1	2	2	3	3	3	4	2	7	20	6	6	4	9	19	4	8	3	7	13	13	8	9	11	12	9	19	28	39	4	38	18	35	11	22	18	19	11	24	28	39	25	10	19	35	14	16	26	41	14	34	35	20	15	18	36	47	48	29	19	67	43	61	42	57	7	29	17	52	33	58	38	35	18	29	60	36	53	0	50	52	55	33	58	57	70	77	0	76	47	60	77	89	84	85	83	76	85	96	99	96	100	101	99	100	103	103	108	1	1	2	1	2	1	1	1	3	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	1	3	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	2	1	1	1	1	2	3	3	3	2	1	1	1	1	3	1	1	1	2	2	4	3	4	1	2	1	4	5	2	3	1	3	3	1	1	2	3	4	2	3	2	2	1	3	4	4	1	1	1	1	3	3	3	2	1	4	2	2	2	2	2	2	2
26500	-600.782857455160752	-599.167686900385206	-1.615170554775540	0.000077587118383	0.000018126618988	0.233629233379790	0.579431001150884	0	2	3	3	5	5	5	5	7	8	6	7	7	8	9	6	6	8	7	8	9	7	9	7	10	9	9	8	9	9	9	8	11	11	10	10	11	9	8	11	12	12	13	11	10	11	12	11	11	11	12	13	13	12	12	13	13	14	13	13	13	14	13	14	15	13	13	14	16	15	15	15	16	17	15	17	16	16	18	16	16	17	17	17	16	18	18	19	17	22	19	18	19	18	19	20	22	23	23	25	26	27	28	31	30	31	32	33	36	0	1	2	2	3	3	3	4	4	7	7	6	6	4	2	7	4	17	16	11	13	6	9	4	11	12	9	19	19	39	4	7	9	20	20	13	9	28	11	17	38	25	25	10	32	35	37	29	26	38	23	34	35	11	18	14	36	47	48	50	16	42	46	41	25	36	19	50	23	52	23	58	48	63	55	77	50	66	63	0	68	70	71	56	72	66	70	60	0	88	85	77	92	89	33	85	95	88	96	91	99	96	101	103	100	100	101	105	108	1	1	1	1	1	1	1	1	2	1	1	1	2	3	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	3	1	1	2	2	2	3	2	3	1	2	1	3	2	1	1	2	2	3	1	1	1	1	2	1	2	2	4	1	2	2	1	1	1	3	2	1	1	2	4	1	4	1	1	2	2	3	1	2
27000	-614.356242967862158	-612.825466949155270	-1.530776018706895	0.000070269595645	0.000019319026205	0.274927243103980	0.560505370954277	1	2	3	4	5	5	4	6	7	7	6	7	5	7	8	8	6	7	7	7	9	7	8	8	9	10	9	9	9	9	9	10	10	10	9	11	11	10	10	10	12	11	13	12	11	10	12	11	11	12	11	12	11	13	12	13	13	11	13	13	12	15	13	14	15	14	13	16	16	15	17	13	15	15	14	16	16	15	18	16	15	17	17	17	17	17	19	18	17	21	20	18	18	19	20	19	22	24	23	26	24	25	29	31	30	32	32	33	34	0	1	2	2	3	3	3	2	4	7	7	6	3	4	9	7	4	4	7	11	6	6	8	8	11	12	15	10	19	20	14	16	18	30	11	22	23	29	30	9	28	16	11	32	16	11	37	16	26	38	24	34	11	25	33	23	36	23	48	38	16	42	53	61	54	57	61	81	56	34	56	47	67	63	8	41	61	57	74	0	41	70	33	24	58	57	70	77	0	76	85	73	77	89	56	85	95	90	96	91	91	91	102	103	103	103	105	105	107	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	2	1	1	1	2	2	3	1	1	2	1	2	1	1	2	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	1	3	2	1	2	1	2	1	2	2	2	1	2	2	3	5	3	2	2	2	1	2	2	2	1	1	4	1	1	2	2	4	2	2	2	1	1	1	2	2	1
27500	-579.291270955585105	-577.549376599742914	-1.741894355842234	0.000091333161614	0.000017474927314	0.191331680689833	0.603924266368165	-1	2	3	4	5	5	5	6	6	7	6	7	7	9	8	8	7	8	7	7	9	8	8	9	10	10	8	6	9	9	10	8	11	11	8	9	12	9	7	11	11	11	12	13	10	11	11	10	11	11	10	13	12	12	14	12	11	13	14	13	13	14	13	15	14	13	14	15	15	15	16	14	16	16	16	16	17	16	17	16	17	18	18	18	16	17	19	18	17	19	19	19	17	19	21	20	22	24	23	25	26	26	28	30	30	30	32	33	37	0	1	2	2	3	3	3	4	2	7	7	6	6	8	8	7	4	8	28	11	6	13	9	9	20	12	9	7	28	39	9	7	18	25	11	22	24	28	11	24	19	32	46	41	32	35	14	19	12	28	14	34	35	25	24	8	36	47	48	19	38	42	35	60	54	57	60	38	51	52	37	58	50	53	24	59	61	57	74	0	73	70	71	75	72	57	70	61	0	76	85	93	67	89	71	85	71	90	96	99	99	96	101	103	101	103	105	105	108	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	3	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	4	1	1	2	3	2	1	3	1	1	2	1	3	2	1	2	1	3	2	3	1	2	2	1	1	1	2	1	1	1	3	3	2	1	2	2	1	1	1	4	2	2	2	2	1	1	4	1	1	2	1	2	2	2
28000	-577.988989189961103	-576.318420981473650	-1.670568208487488	0.000080357814995	0.000017118459050	0.213027930779211	0.623352696212962	-1	2	3	3	4	5	5	4	6	8	6	6	6	6	8	6	6	8	7	7	8	7	8	9	9	9	9	8	9	9	9	10	11	12	8	10	12	9	7	10	12	10	12	12	12	11	12	10	11	12	12	11	13	12	13	13	12	12	13	14	11	14	13	14	13	13	13	14	14	15	16	14	15	16	16	18	17	16	18	17	16	17	16	17	17	16	19	18	17	22	20	15	17	19	21	20	22	21	23	24	25	27	28	31	29	31	31	34	36	0	1	2	2	3	3	3	4	4	14	7	6	6	8	14	7	4	8	7	11	6	6	9	8	20	12	9	19	28	39	8	10	24	52	11	22	9	19	11	17	38	11	25	32	32	35	31	28	26	61	31	11	11	25	33	33	36	23	48	61	38	42	46	41	54	57	61	50	18	52	56	47	61	63	33	59	61	66	63	0	67	70	55	55	58	66	82	92	0	98	85	61	92	89	69	85	84	76	91	91	96	99	100	103	103	103	105	105	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	3	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	3	2	2	1	2	2	2	2	3	1	3	1	2	1	2	3	2	2	1	2	1	1	1	2	1	1	3	2	2	1	2	2	2	1	2	1	1	1	1	2	1
28500	-630.990311158181612	-629.333263364653817	-1.657047793527797	0.000076335790087	0.000016618596121	0.217703859515081	0.654842198615406	0	1	2	3	4	3	4	6	6	8	6	7	5	7	7	7	8	8	7	8	8	6	7	10	7	9	8	8	9	8	9	9	10	11	10	10	12	9	10	10	11	9	13	12	12	10	12	10	11	13	8	13	12	11	14	14	14	14	13	14	12	12	13	14	14	12	12	16	16	14	15	14	15	17	14	17	16	16	17	17	17	18	17	17	18	18	18	17	16	22	19	19	18	19	19	20	23	23	24	25	26	27	28	30	29	31	33	33	36	0	1	2	2	3	3	3	4	2	7	7	13	6	4	4	7	23	23	7	16	13	6	4	9	7	13	4	19	19	11	51	10	23	11	11	22	33	19	30	17	29	25	34	32	10	20	24	29	12	16	8	11	20	35	18	33	66	47	48	67	29	25	35	50	54	36	28	59	24	52	9	37	61	63	14	61	73	66	63	0	68	70	55	8	84	57	70	73	0	76	72	73	77	89	69	91	95	76	91	91	100	99	100	103	103	103	105	105	108	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	2	2	2	1	2	2	3	1	1	1	1	1	2	3	3	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	3	2	1	2	3	2	1	2	2	1	2	1	1	1	1	2	2	4	1	3	1	2	2	4	2	1	2	2	1	1	2	2	4	1	2	2	1	1	3	2	2	1	2	1	1	2	2	2	3	1	1	2	1	1	2	2	2	2
29000	-634.783803415238367	-633.249410569850170	-1.534392845388241	0.000099065350616	0.000027026476391	0.272814624112644	0.582115089365621	0	2	3	3	4	4	5	6	6	7	6	6	6	8	8	8	7	8	7	7	7	8	8	8	9	8	8	9	9	10	7	8	10	12	9	9	11	9	8	10	11	11	12	11	10	10	12	10	11	12	11	13	12	13	12	12	14	13	13	13	11	14	13	14	14	14	12	16	15	15	16	15	15	16	17	18	15	16	18	16	16	18	16	18	17	17	18	18	16	21	20	18	18	19	20	20	22	24	23	24	25	27	28	29	29	30	32	33	36	0	1	2	2	3	3	3	4	4	7	7	6	6	4	4	7	8	9	7	11	13	12	9	9	19	21	8	19	19	39	9	10	18	25	11	13	23	19	11	8	29	30	25	9	32	35	40	16	21	19	31	53	35	11	18	18	36	8	50	41	28	42	46	50	46	36	61	73	14	54	8	58	67	53	69	50	38	36	53	0	50	70	24	69	72	66	70	67	0	68	58	61	73	89	69	85	95	76	96	85	100	100	101	103	103	103	105	105	108	1	1	1	1	1	1	1	2	2	1	1	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	2	1	1	1	1	3	3	2	1	2	4	2	2	4	2	1	1	1	3	2	1	2	2	1	1	2	1	5	1	2	2	1	4	2	3	2	1	2	2	4	1	1	1	3	3	1	2	4	2	1	1	2	2	1	3	2	2	1	1	2	1	1	1	2	2	2
29500	-620.370810724613762	-618.655344529720765	-1.715466194892996	0.000099223542463	0.000019730181447	0.198845767420269	0.618499430482760	1	2	3	3	4	5	5	4	6	7	7	8	6	8	9	7	6	9	8	8	9	8	9	7	9	9	8	9	10	9	10	9	10	11	9	10	11	9	10	12	11	11	11	12	11	11	13	10	12	12	11	12	13	12	12	13	12	12	13	12	12	14	13	11	14	14	13	14	14	16	15	14	15	15	17	18	15	15	17	16	16	18	16	17	17	17	19	15	18	20	19	18	18	20	20	20	21	24	23	25	24	27	27	30	30	31	32	34	35	0	1	2	2	3	3	3	4	4	7	7	6	6	4	8	7	4	14	7	11	22	13	4	9	20	13	9	19	19	20	14	10	8	29	20	22	8	19	30	9	28	20	25	32	38	35	37	19	26	28	31	20	46	43	18	37	12	37	48	19	19	42	20	38	54	57	50	60	40	52	24	47	61	35	71	59	67	66	74	0	64	34	55	14	72	78	70	41	0	76	85	77	50	89	83	91	84	76	96	96	96	99	101	103	103	104	105	105	105	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	4	1	1	1	4	1	1	3	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	2	2	1	1	2	2	2	3	1	1	1	1	1	1	2	4	1	2	3	1	2	2	1	2	1	3	3	2	4	1	2	2	2	1	1	1	2	3	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2
30000	-587.218443684122008	-585.483089943574100	-1.735353740547934	0.000084329052872	0.000016287294706	0.193139779835919	0.666229892942977	1	2	3	4	4	5	5	5	6	7	6	7	7	9	8	8	7	8	6	7	9	8	8	10	10	9	7	8	10	10	9	9	11	12	9	10	12	9	9	12	11	11	12	13	11	11	13	10	11	12	11	11	12	11	13	13	12	13	14	12	12	14	14	14	15	14	14	13	14	15	17	14	15	15	16	16	17	16	17	17	16	18	17	17	18	17	18	18	17	19	17	17	19	19	18	19	22	22	22	24	25	27	27	30	31	31	33	34	36	0	1	2	2	3	3	3	4	4	7	7	6	6	9	8	7	4	9	7	11	12	13	4	15	39	12	4	19	19	20	23	10	18	52	20	22	17	19	11	33	28	20	25	32	32	38	37	28	12	29	31	20	35	25	33	33	36	23	48	38	38	42	39	29	54	36	68	29	31	34	14	58	61	53	55	48	61	57	46	0	73	70	37	33	72	57	70	50	0	76	72	67	73	89	71	91	95	90	91	91	96	100	101	101	104	104	105	105	108	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	3	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	3	1	2	2	1	3	3	2	3	1	1	2	2	2	2	2	2	3	1	1	1	2	2	2	1	1	2	2	2	4	2	2	1	2	1	1	2	2	1
30500	-624.773051919543491	-623.131052458769659	-1.641999460773858	0.000085327817159	0.000019041831699	0.223160890937195	0.526031657694934	0	2	3	3	4	5	5	5	6	7	6	8	7	7	8	8	8	9	8	8	8	8	8	10	9	8	9	8	9	8	8	9	10	10	9	10	12	7	10	11	12	11	12	12	12	11	12	10	11	12	11	12	12	12	13	13	14	13	14	14	12	14	14	15	14	14	13	15	16	13	16	14	16	17	15	18	14	17	16	16	15	18	16	17	16	18	18	18	17	22	19	17	19	19	19	20	22	24	23	26	26	28	29	28	30	30	32	34	36	0	1	2	2	3	3	3	4	4	7	7	6	6	4	8	7	8	9	38	11	13	10	9	18	11	13	14	38	38	11	8	10	18	20	20	22	23	7	30	17	19	20	25	16	7	35	33	38	26	38	23	34	35	42	4	18	36	47	29	50	19	42	35	19	54	36	61	61	15	34	33	58	61	63	55	59	61	57	53	0	19	70	17	56	37	78	70	41	0	76	85	67	77	89	69	85	95	90	96	91	99	99	101	101	101	103	105	107	108	1	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	4	1	1	1	2	2	2	2	2	1	3	2	2	1	2	1	3	2	2	3	2	2	1	1	3	1	3	1	2	2	1	1	2	2	1	1	3	2	4	2	2	1	2	3	1	2	2	2	3	1	1	2	2	2	2	5	2	2	2	1	2	1	2	1	1
31000	-621.884826099090787	-620.027587080190528	-1.857239018900258	0.000087918746544	0.000014417063685	0.163981679128609	0.660581509998311	-1	1	3	3	4	5	5	5	6	7	6	7	6	9	7	8	7	9	8	7	9	8	8	10	9	9	8	8	7	9	9	9	10	11	9	9	10	10	9	12	11	10	13	12	11	11	12	10	11	11	12	13	13	13	14	13	12	13	14	14	11	14	13	14	15	14	14	14	13	16	16	14	14	16	15	16	17	16	17	15	16	17	17	17	16	17	19	15	17	22	20	19	18	19	20	18	22	24	24	24	26	28	27	30	30	32	33	34	37	0	1	2	2	3	3	3	4	4	7	7	13	6	8	9	10	9	8	29	11	6	6	9	31	20	12	15	29	7	11	8	16	14	39	20	22	23	28	11	14	19	11	25	32	25	35	24	19	13	29	31	20	35	34	33	9	36	47	28	39	28	42	35	61	54	57	10	61	17	34	33	47	28	63	55	28	64	66	63	0	68	34	55	71	58	66	82	61	0	76	96	88	73	89	71	85	95	90	72	85	91	101	101	103	103	105	105	105	108	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	3	2	1	2	3	2	1	3	3	1	2	1	2	1	1	3	2	4	2	2	1	2	1	1	3	2	2	2	1	1	3	1	1	2	2	2	2	1	3	1	2	2	1	2	2	1	1	5	3	2	1	1	2	1	1	2	2	2
31500	-616.999261357395426	-615.190396161133208	-1.808865196262182	0.000105918741919	0.000018484130124	0.174512364757419	0.556281898992248	1	2	3	3	5	5	5	6	6	6	6	7	6	8	9	7	7	8	7	8	8	8	9	9	9	9	8	9	8	10	9	9	11	12	8	10	10	9	9	12	11	10	13	12	12	10	11	10	11	11	10	13	13	11	13	13	12	14	13	14	13	14	13	15	14	14	13	15	16	15	15	14	15	15	17	17	17	17	17	16	16	17	18	16	17	17	19	18	18	21	20	18	18	20	20	19	22	23	23	24	25	26	28	30	30	32	33	33	36	0	1	2	2	3	3	3	4	4	7	7	6	6	8	8	10	9	2	7	11	6	13	14	18	7	13	8	29	19	20	9	16	14	20	11	22	24	19	11	33	16	39	42	28	32	35	37	38	26	19	9	20	25	39	18	17	36	51	48	38	29	42	41	67	25	57	19	59	71	52	33	47	10	63	84	59	10	66	74	0	68	52	55	55	72	36	70	41	0	76	96	73	73	89	84	72	95	90	96	91	85	91	99	101	103	101	105	103	108	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	3	1	2	2	2	1	1	1	1	2	2	2	2	1	2	3	1	2	2	2	3	2	1	1	3	2	3	1	1	1	2	1	4	1	1	2	5	2	2	1	1	3	3	1	2	3	2	3	1	2	1	1	2	1	2	3	1	1	3	2	3	2	2	2	1	3	2	2	2
32000	-619.242608905430984	-617.825987958281416	-1.416620947149520	0.000080135845149	0.000030074649494	0.375295842172844	0.635450377778436	1	2	3	4	4	4	6	5	6	4	6	7	5	7	8	7	6	8	6	7	7	7	9	10	9	9	9	8	8	8	9	10	11	12	9	10	12	9	9	11	11	10	12	11	11	10	13	9	11	12	12	12	12	12	14	12	14	13	14	13	12	14	14	13	13	11	13	15	16	14	14	14	15	13	16	18	15	16	16	16	17	16	17	17	18	17	19	18	16	21	20	18	19	18	20	19	22	24	23	24	25	26	28	30	30	30	33	33	37	0	1	2	2	3	3	10	4	8	3	10	13	6	4	4	10	4	4	10	11	13	13	9	9	20	12	9	19	19	11	2	38	18	41	11	22	23	19	30	23	19	20	20	32	16	35	56	16	26	29	24	35	46	20	23	23	66	14	50	41	28	42	53	41	25	36	38	67	51	52	18	47	61	53	33	59	61	66	74	0	61	70	33	71	72	66	70	61	0	76	85	61	68	89	56	72	95	90	96	91	96	91	100	103	103	101	103	105	107	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	2	1	2	2	2	2	1	1	3	1	2	1	2	1	1	1	1	2	2	1	1	3	3	1	2	3	1	1	2	2	1	1	2	1	2	2	2	2	2	1	2	1	2	2	1	2	2	1	3	1	3	1	2	3	2	2	1	2	1	2	2	1	3	2	1	1	2	2	3	3	2	1	1	1	3	2	2
