step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-453.306125342634800	-451.766473709824254	-1.539651632810565	0.000016056726497	0.000019320458077	1.203262575364622	0.764323224250558	-1	1	3	4	6	6	9	13	15	14	15	17	17	18	19	16	18	18	19	19	21	19	21	21	21	21	20	22	21	23	23	22	23	24	25	22	24	25	26	26	27	26	26	28	27	28	27	29	27	28	29	30	30	31	28	30	31	31	32	32	31	33	32	32	33	33	32	33	35	37	39	36	38	39	39	38	39	40	39	42	41	0	1	1	2	4	4	6	6	8	8	10	11	9	9	18	11	12	10	16	16	22	13	16	18	20	15	18	21	20	19	22	25	29	28	30	25	28	30	35	38	38	36	37	49	40	43	43	45	38	38	49	44	46	52	43	48	51	44	50	44	51	44	56	57	51	50	52	61	65	67	68	65	69	66	72	72	72	79	73	81	77	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	1	1	1	1	1	2
5500	-426.046494465397018	-424.685063159745823	-1.361431305651188	0.000022689847752	0.000012380769633	0.545652389039711	0.705272394201039	0	2	2	4	5	6	8	13	15	15	17	16	17	17	18	18	18	17	17	19	20	20	17	21	21	20	19	22	22	22	22	23	23	25	27	24	24	24	25	26	27	26	27	27	27	29	28	29	26	29	30	31	31	29	30	31	31	31	31	30	32	33	33	32	33	34	34	33	35	36	38	35	37	41	40	38	39	40	39	41	40	0	1	1	2	2	4	4	6	8	8	10	8	9	9	18	11	12	10	10	23	13	13	12	15	23	15	23	21	25	19	22	25	29	28	39	25	21	30	38	38	30	36	37	49	40	43	37	45	38	38	44	49	47	44	43	48	51	44	50	49	60	54	56	57	51	50	51	60	65	67	68	65	69	66	72	72	73	79	73	81	77	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	3	2	1	2	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	3	1	1	1	1	1	1
6000	-407.383648073676056	-405.894641104621655	-1.489006969054412	0.000040406616909	0.000012226504735	0.302586696689637	0.723326286747024	-2	1	2	3	5	7	9	12	15	13	17	16	17	17	18	15	18	19	18	19	21	19	19	22	21	20	20	21	22	23	23	23	23	24	26	25	25	24	25	26	27	24	26	27	27	28	27	29	28	29	30	30	29	30	30	31	31	29	32	32	32	34	33	32	33	33	33	35	35	36	39	37	36	40	40	38	40	37	39	41	39	0	1	1	2	2	4	4	7	8	8	10	10	9	9	10	10	12	15	16	16	13	13	11	15	20	15	16	22	25	19	21	25	29	28	38	42	34	30	38	30	30	32	37	30	35	37	43	45	44	35	58	44	46	49	43	48	52	49	50	49	52	54	56	57	44	50	52	65	65	67	68	69	69	66	72	72	73	73	78	81	78	1	1	2	1	2	2	3	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	2	1	1	2	2	1	1	3	2	1	2	1	1	1	1
6500	-414.365370037355092	-412.558581909414102	-1.806788127941003	0.000071556639230	0.000012521855735	0.174992228107378	0.761552334073708	-1	2	2	5	5	4	9	13	15	15	17	17	17	17	18	18	19	19	19	19	21	19	21	21	21	19	19	21	22	23	23	21	23	24	26	25	23	25	25	26	27	27	26	27	27	29	27	29	28	29	30	30	30	29	28	31	30	31	32	31	32	33	32	32	33	34	33	34	34	37	39	36	37	40	38	38	40	39	40	40	39	0	1	1	6	3	2	4	7	8	8	10	8	9	9	12	10	12	15	12	16	13	13	16	15	20	15	16	13	32	32	21	12	29	21	38	32	28	30	30	38	38	36	37	30	38	47	43	45	44	38	49	49	47	44	37	48	44	49	50	49	49	54	56	57	60	58	57	62	65	67	65	69	69	59	72	72	81	73	78	72	73	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	2	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1
7000	-441.004022357331223	-439.400115689352276	-1.603906667978922	0.000094262670142	0.000022466611509	0.238340495502320	0.615657412018240	-1	1	1	4	6	7	9	13	15	15	17	18	18	17	18	18	19	17	18	20	22	20	21	21	21	21	19	20	23	23	22	22	22	24	24	25	24	26	25	26	28	26	26	27	28	27	26	29	28	29	30	30	29	28	30	31	32	30	32	32	33	32	32	31	32	34	33	34	35	37	39	36	38	40	39	38	39	39	39	41	40	0	1	1	2	4	4	6	6	8	8	10	10	9	9	10	11	12	10	10	16	28	13	16	18	16	15	10	13	25	27	13	16	25	28	30	25	21	35	35	30	35	25	37	35	35	37	37	40	35	40	44	44	46	40	43	48	58	49	50	52	58	39	56	49	49	50	49	60	65	49	68	69	69	66	72	61	73	69	58	77	77	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	3	2	1	1	2	1	2	1	1	1	2	2	3	2	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	3	1	2	2	3	2	1	1	3	2	1	2	3	2	2	1	2	4	1	1
7500	-467.911253124075074	-466.298361030349383	-1.612892093725680	0.000092962771610	0.000021805919859	0.234566154610475	0.580250442044528	-1	2	1	4	5	6	9	13	16	14	16	17	18	16	19	18	18	17	19	20	20	20	21	22	21	20	20	20	22	22	24	21	23	24	26	25	24	27	25	27	28	26	26	27	27	29	27	29	28	28	30	30	31	30	30	31	31	30	31	32	32	33	33	32	33	34	32	35	32	36	36	35	37	39	40	38	39	38	40	41	40	0	1	1	2	2	4	6	6	8	8	10	11	9	10	18	8	11	10	16	10	13	13	11	15	20	18	16	13	20	16	9	17	32	28	23	25	28	39	30	39	35	32	34	30	23	43	43	38	35	38	49	44	46	45	47	48	40	49	40	44	35	54	56	58	69	35	58	51	58	61	60	65	68	59	76	65	73	71	78	77	77	1	1	1	1	1	1	2	4	2	1	1	1	1	1	2	3	1	2	1	3	1	1	3	2	1	1	1	1	1	2	5	2	1	2	2	2	2	1	2	2	1	2	1	2	4	2	1	1	1	1	2	3	1	1	2	1	1	2	3	2	3	2	2	2	1	3	1	2	1	2	2	1	1	4	1	2	1	1	2	1	1
8000	-480.554752747712143	-478.014284665405285	-2.540468082306864	0.000111590383143	0.000009321696510	0.083534944927263	0.664762587287012	0	2	2	5	6	6	8	13	15	14	16	17	15	18	18	18	19	16	17	20	20	20	20	21	20	20	21	22	22	24	23	22	23	23	27	24	24	27	25	26	27	26	26	27	28	30	28	30	29	28	31	30	31	29	28	32	32	30	33	31	32	33	32	30	34	34	33	34	35	35	38	37	37	40	39	37	39	40	38	40	37	0	1	1	2	2	4	4	7	4	8	10	10	8	11	18	11	12	9	9	16	13	13	16	15	8	15	16	21	25	9	22	25	25	28	39	29	28	30	30	39	30	32	21	39	30	55	34	45	44	30	44	39	43	30	43	45	49	30	60	44	49	58	45	44	61	35	54	51	62	68	68	69	69	56	72	65	69	79	66	73	65	1	1	1	1	2	1	1	2	5	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	2	2	3	1	2	2	2	1	1	1	2	3	2	3	1	2	1	2	1	2	1	1	3	1	1	4	2	2	1	1	2	1	2	4	1	1	2	1	2	2	3
8500	-443.535640813046712	-441.946440390680266	-1.589200422366433	0.000082174148548	0.000020116936170	0.244808574538200	0.664780282237964	-1	1	2	2	6	7	10	13	15	14	18	16	17	16	19	19	19	17	16	20	21	19	20	22	20	20	21	22	22	23	23	23	23	24	25	23	24	27	25	27	27	25	26	27	27	29	28	29	29	29	30	30	30	29	30	31	31	30	31	30	31	33	32	30	32	35	33	35	34	36	38	36	39	39	38	38	38	39	39	41	40	0	1	1	2	2	4	6	7	10	6	8	8	14	10	18	18	12	14	10	16	13	13	16	18	11	18	23	21	25	16	13	25	29	21	30	25	28	35	30	35	30	36	28	30	35	37	37	45	44	44	44	44	34	44	37	48	58	44	50	44	58	54	56	41	61	50	51	54	61	67	51	65	72	50	72	72	68	69	77	78	77	1	1	2	1	3	2	2	1	1	3	2	1	1	2	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	2	2	2	1	2	2	1	2	1	2	2	3	1	3	1	1	2	1	2	1	2	1	2	1	2	1	3	2	2	2	2	2	4	1	1	2	3	1	1	1
9000	-473.923936601743719	-471.705096924346435	-2.218839677397256	0.000099028886197	0.000010973157383	0.110807642137281	0.598381518768632	0	2	2	4	6	7	8	14	16	11	16	17	17	17	17	17	19	19	18	19	21	19	20	21	22	20	19	22	22	23	23	21	22	24	23	24	22	27	25	26	27	27	25	26	27	29	27	29	28	29	30	31	30	31	30	31	31	31	30	31	33	34	33	32	33	33	33	34	36	36	37	37	38	41	39	38	40	38	40	40	41	0	1	1	2	2	4	4	10	8	6	10	11	9	9	8	10	12	16	16	11	13	13	11	12	32	17	11	22	20	16	22	11	32	37	19	32	21	30	35	30	40	36	37	30	30	28	21	45	44	38	49	49	28	49	43	45	51	49	50	49	60	54	45	57	60	58	52	58	65	54	68	69	65	66	69	62	73	69	65	78	62	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	2	1	3	2	2	1	1	2	2	1	2	1	1	1	2	1	2	2	4	3	1	1	1	2	1	2	2	3	2	1	2	1	2	1	2	3	1	1	1	1	1	1	2	2	1	2	4	2	1	1	2	4	2	4
9500	-479.091760337400444	-476.807909198621587	-2.283851138778847	0.000110659711745	0.000011537441393	0.104260540811556	0.569998144171659	-1	1	1	4	5	6	8	12	14	14	16	16	17	16	18	17	18	19	19	18	21	19	20	20	19	21	19	21	23	23	23	22	23	24	24	24	23	27	25	24	27	25	26	26	28	29	28	29	28	27	29	30	30	31	30	31	30	30	31	31	32	31	32	32	32	35	33	33	33	35	37	37	38	39	39	37	37	39	39	41	40	0	1	1	2	2	2	6	7	8	8	10	10	8	9	12	10	12	15	16	16	22	14	16	15	20	18	16	13	32	16	13	25	25	37	20	32	21	40	30	23	40	32	37	40	35	47	37	40	44	40	44	44	46	38	47	48	49	44	50	44	49	49	45	57	51	59	51	52	45	49	61	61	77	59	72	69	70	71	60	79	77	1	1	1	2	2	3	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	3	2	3	1	3	2	1	2	2	2	1	1	2	1	2	1	1	2	1	1	2	2	1	3	1	1	1	2	2	2	2	2	2	1	2	2	2	1	2	3	2	2	1	4	2	2	1	2	3	1	2
10000	-480.669655112032558	-478.861951762108163	-1.807703349924375	0.000126343102486	0.000022082308767	0.174780485304355	0.551379617697287	-1	0	2	4	6	6	9	13	15	14	16	17	17	17	19	18	19	18	18	19	22	20	21	21	20	20	19	22	23	23	23	23	23	23	24	25	24	27	24	26	28	26	27	27	27	28	28	29	28	29	31	30	30	29	31	30	30	31	32	30	31	33	33	31	33	34	33	34	34	37	38	36	36	41	39	39	38	40	38	41	39	0	1	1	2	3	4	6	6	8	8	10	10	9	9	19	10	10	12	12	12	13	9	16	19	8	18	12	13	16	25	22	27	22	21	30	32	28	35	25	39	44	32	34	35	40	37	37	45	38	39	41	39	46	38	37	48	49	49	50	49	60	61	48	57	60	50	51	65	65	51	68	69	58	62	69	65	69	79	73	72	79	1	1	2	2	3	1	2	3	1	1	1	2	1	1	1	2	3	1	1	1	2	3	1	2	3	1	1	2	2	1	1	2	1	1	1	2	1	2	2	1	1	2	2	2	1	2	2	1	1	3	2	4	1	1	3	1	1	2	1	1	1	2	3	1	1	2	1	1	1	3	2	1	2	2	2	3	2	2	1	3	1
10500	-485.614543512996818	-483.335935513710410	-2.278607999286393	0.000103956697872	0.000010891064822	0.104765397946843	0.559377938631124	-1	1	1	4	7	6	8	13	16	13	17	17	16	17	18	18	17	19	17	20	21	19	20	20	21	20	21	21	22	24	23	23	23	24	26	24	25	27	25	26	27	26	25	25	27	28	27	29	29	29	30	30	30	30	29	31	29	30	31	31	33	34	32	31	33	34	33	34	34	37	36	37	38	40	39	38	39	40	39	42	40	0	1	1	2	2	4	4	7	7	4	8	8	8	13	9	11	8	15	10	9	22	13	16	15	11	15	19	22	9	19	21	23	25	28	9	25	34	40	19	30	39	30	34	30	30	34	28	45	44	30	44	44	55	49	37	48	39	44	50	39	58	54	40	57	51	60	49	54	49	49	51	68	69	66	62	65	72	69	71	77	61	1	1	1	1	3	1	2	2	4	6	2	2	1	1	1	1	2	1	2	2	1	2	1	1	3	1	2	1	3	4	2	2	1	2	5	2	1	1	5	2	1	1	1	1	1	2	3	1	2	3	2	2	1	1	2	1	2	3	1	3	2	2	2	1	1	1	2	2	3	4	2	2	2	3	3	2	1	3	1	1	3
11000	-471.595342289646055	-469.578379496439027	-2.016962793207008	0.000107389322432	0.000014614819047	0.136091919718632	0.658746857607729	0	2	2	4	6	6	9	12	15	14	18	17	17	17	18	18	18	19	18	18	22	19	17	20	20	21	20	21	22	22	22	22	23	25	24	26	24	26	26	27	28	26	27	28	27	30	27	28	29	29	30	30	30	31	30	31	31	29	33	31	33	33	33	31	33	34	32	34	35	36	37	37	38	39	38	38	38	38	40	41	41	0	1	1	2	2	4	4	7	8	8	23	9	9	8	9	12	12	15	23	23	28	13	9	11	20	15	11	13	25	20	22	25	14	21	30	32	31	30	35	19	35	32	37	38	30	43	37	40	44	45	58	44	34	49	37	45	58	44	35	40	49	52	56	52	52	40	58	52	54	68	44	69	65	68	69	68	69	69	78	73	77	1	1	1	1	2	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	4	2	1	2	1	3	1	3	2	2	2	1	2	2	2	1	1	1	1	1	2	2	3	2	1	1	4	2	2	2	1	1	1	3	2	2	2	1	4	1	3	2	1	1	1	2	1	3	2
11500	-485.221601147633010	-483.347577360389948	-1.874023787243038	0.000094094747436	0.000015110954574	0.160592965980304	0.534241658316312	0	2	2	4	6	6	9	14	15	13	16	17	18	17	18	17	18	19	19	19	21	19	21	21	22	21	19	22	23	24	23	22	20	25	26	24	25	27	25	25	26	26	26	27	25	28	28	28	28	29	30	31	30	31	29	30	32	30	31	31	32	34	32	30	33	34	33	35	35	36	38	36	38	40	38	38	39	40	40	41	39	0	1	1	2	2	4	1	10	10	4	8	10	14	9	8	11	12	11	16	11	13	13	16	18	16	15	16	21	20	23	22	33	10	21	40	25	28	40	30	19	30	25	28	35	30	43	28	45	30	49	35	44	43	44	43	40	40	44	50	40	60	60	56	49	61	50	58	65	65	51	49	58	61	51	72	72	51	69	71	69	69	1	1	1	1	2	1	4	1	1	5	1	2	1	1	2	1	1	1	1	1	2	1	2	1	3	1	1	1	2	2	2	1	3	2	1	2	2	1	1	2	1	2	2	1	1	1	4	1	2	1	3	2	2	1	2	1	3	1	1	3	1	1	2	2	1	2	2	1	2	2	4	2	2	5	2	1	4	2	1	3	2
12000	-467.995292306825888	-466.002827515305057	-1.992464791520849	0.000105754356074	0.000014785995783	0.139814531826064	0.608384599818859	0	1	2	3	6	7	9	11	15	14	16	16	17	18	18	18	17	16	19	19	21	20	20	22	20	21	20	22	23	23	22	22	22	25	25	25	25	27	25	26	28	27	27	26	27	30	28	29	28	29	30	31	29	31	29	31	32	30	32	31	32	34	33	31	33	35	33	35	35	36	38	37	38	39	40	39	40	40	39	41	39	0	1	1	1	1	2	6	7	8	7	8	10	9	17	18	17	10	10	16	11	22	13	10	18	20	18	17	21	9	20	22	25	23	28	24	32	28	30	30	39	35	32	37	30	40	43	22	45	44	35	49	51	37	51	28	48	64	49	50	44	52	54	56	51	52	50	60	65	58	52	72	65	65	66	73	73	65	79	73	72	69	1	1	1	1	3	3	1	1	2	2	3	1	1	1	1	1	2	1	1	1	1	1	3	3	1	2	2	1	3	2	2	1	1	2	2	2	1	2	1	1	2	2	1	1	1	1	5	1	2	2	1	1	2	1	3	1	1	2	2	2	1	2	1	1	1	2	1	2	3	3	1	2	2	3	1	1	2	1	1	3	3
12500	-450.958583291311356	-449.208564171530440	-1.750019119780906	0.000089450955292	0.000016917889428	0.189130338216193	0.509844240374523	-2	2	1	3	6	5	9	13	15	15	17	17	18	17	19	17	18	18	17	19	20	19	20	20	19	19	20	21	22	23	22	22	23	25	26	25	23	28	25	26	27	27	25	26	28	29	28	29	28	28	30	30	30	30	31	30	29	30	31	31	31	33	32	31	33	35	34	34	35	37	38	37	38	39	39	39	39	40	39	40	41	0	1	1	2	2	4	4	7	8	8	10	10	9	8	8	10	12	16	8	16	13	13	16	18	19	8	11	22	25	14	13	25	29	21	27	32	28	41	15	30	39	36	31	30	41	37	37	45	44	35	44	44	43	49	37	48	35	44	40	49	51	54	56	57	61	59	51	51	65	67	68	61	69	66	72	68	73	79	72	77	77	1	2	2	1	2	2	2	2	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1	3	1	1	2	2	2	2	1	3	4	2	1	1	3	2	1	1	2	1	1	2	2	1	1	1	2	2	3	1	4	1	1	2	2	2	1	2	1	1	1	2	2	2	1	2	2	3	1	1	1	3	1	1	1	1	1
13000	-443.212325415786211	-441.494372351323079	-1.717953064463136	0.000120750257785	0.000023922369087	0.198114434919076	0.716427479881872	0	1	2	3	6	7	9	12	15	14	16	17	18	16	18	19	19	16	17	19	22	20	20	21	20	21	21	22	21	23	24	22	21	24	25	25	24	27	23	27	28	24	27	28	26	29	27	29	29	29	30	30	29	30	28	32	31	29	32	31	32	34	32	30	33	34	32	35	35	34	39	36	38	40	40	38	39	39	39	42	40	0	1	1	2	1	4	4	6	10	8	10	10	14	9	18	10	12	10	10	19	22	13	16	15	20	18	23	22	16	23	28	25	20	28	39	42	28	35	23	45	45	32	37	35	35	55	28	45	35	40	44	49	28	38	37	48	49	38	44	52	51	54	38	58	58	59	44	61	65	49	68	65	62	66	72	72	73	73	73	81	77	1	1	1	1	3	1	3	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	2	1	2	1	2	1	2	2	1	1	1	1	1	3	2	1	2	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1
13500	-443.329574567673660	-441.213301387591628	-2.116273180082044	0.000095200532830	0.000011669880312	0.122582090302573	0.691981965042752	-1	1	2	4	6	4	10	10	15	14	16	18	17	17	18	18	19	19	19	20	22	19	19	21	21	21	20	20	23	23	23	23	23	22	27	26	24	26	25	26	28	25	27	26	27	30	27	28	28	29	30	31	31	28	29	31	32	30	33	32	29	33	32	31	34	34	34	34	35	37	37	35	37	39	39	38	39	40	39	42	38	0	1	1	2	2	2	6	6	7	7	10	11	7	9	11	11	12	15	16	23	28	14	16	15	23	18	16	13	20	19	13	25	25	28	30	42	34	30	30	30	38	32	37	39	40	43	37	38	44	38	44	44	55	35	43	48	64	44	50	35	35	54	56	58	61	51	60	60	68	67	68	60	69	59	69	60	81	79	73	77	69	1	1	2	2	3	1	3	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	3	1	2	1	1	3	2	1	1	1	2	2	2	1	3	2	3	1	1	1	1	1
14000	-452.803429350179215	-451.078167007532443	-1.725262342646776	0.000096605650825	0.000018934215600	0.195994907524772	0.570963952925371	-1	2	2	5	6	6	9	12	16	14	17	18	18	17	18	18	18	16	18	19	21	19	20	21	20	21	20	22	22	24	23	21	23	25	26	23	23	28	25	27	26	24	26	27	27	29	26	29	28	29	30	30	30	30	29	31	31	30	32	32	32	33	32	31	34	34	33	34	35	37	39	36	36	38	40	39	39	39	39	42	40	0	1	1	2	2	4	6	7	8	8	10	8	9	9	18	11	10	8	18	11	22	9	16	18	19	12	16	13	32	11	13	25	29	28	39	32	21	35	30	39	30	36	37	39	35	43	37	41	30	49	44	44	55	40	37	48	49	44	58	54	54	52	56	58	58	59	58	51	60	67	69	65	69	30	72	69	73	73	73	81	77	1	1	1	1	2	1	2	1	2	1	2	3	1	1	1	1	2	2	1	2	2	2	2	2	1	2	1	2	1	3	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	3	1	2	2	1	1	1	2	1	1	3	1	2	2	2	2	1	1	1	8	2	1	2	1	2	1	1
14500	-462.606784450655027	-460.832782054627046	-1.774002396027998	0.000106996477082	0.000019570139610	0.182904523063240	0.675350556501295	0	1	2	3	4	5	9	12	16	14	17	15	17	17	18	17	18	19	18	19	21	19	20	20	21	20	21	21	21	23	24	22	22	25	25	25	23	27	26	25	28	27	26	27	27	27	27	29	28	29	31	31	29	29	27	30	30	31	32	31	32	34	33	29	33	34	34	34	35	35	39	36	39	39	40	38	39	40	38	42	41	0	1	1	2	2	4	4	7	10	8	12	8	9	10	12	12	12	15	10	16	22	13	16	15	15	15	11	22	20	25	28	23	25	28	20	32	28	39	35	30	45	25	37	40	40	37	37	35	35	35	44	44	34	49	37	48	64	44	50	44	52	54	56	44	52	60	60	51	65	52	69	69	69	59	76	58	79	73	49	81	79	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	3	3	2	1	1	1	1	1	3	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	2	2	1	2	4	1	4	1	1	4	1	2
15000	-454.980571193890000	-453.109683345548376	-1.870887848341641	0.000119616432567	0.000019284141895	0.161216494100090	0.658910555423509	-2	1	1	5	7	6	10	13	15	15	16	18	18	17	17	18	19	18	19	19	21	20	21	20	20	21	20	21	22	22	23	22	23	23	24	24	23	27	24	27	28	26	26	27	27	28	27	29	26	30	31	29	29	31	30	31	31	30	32	31	32	34	33	32	33	35	33	34	36	36	37	37	38	40	38	39	39	38	39	41	40	0	1	1	2	2	1	4	7	7	8	10	11	9	8	10	14	10	15	10	16	13	13	10	18	12	15	18	13	25	23	13	25	23	13	30	32	28	35	30	35	45	36	37	49	35	43	37	45	35	40	44	44	43	38	43	48	52	49	50	44	52	58	48	57	61	50	61	65	58	60	60	69	69	66	72	72	73	68	69	77	68	1	1	1	2	2	3	1	1	3	1	1	1	1	2	1	1	3	1	1	1	2	1	5	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	1	1	3	3	3	1	1	3	1	1	1	2	1	1	3
15500	-437.801660328925493	-435.878158188068141	-1.923502140857325	0.000110130085472	0.000016662099503	0.151294711445003	0.709932376568213	-1	1	2	4	6	6	9	13	14	14	15	17	17	17	17	18	18	18	19	19	22	20	21	22	21	20	20	21	23	23	24	23	23	24	26	25	24	27	26	26	27	26	26	27	24	29	28	28	28	29	29	30	31	28	30	30	32	30	32	32	30	32	32	31	34	35	33	35	34	34	38	36	39	39	39	38	39	37	39	41	39	0	1	1	2	3	4	6	6	8	8	10	11	8	9	11	8	12	15	16	16	13	16	19	18	20	18	20	13	25	23	22	25	16	28	30	25	21	35	30	45	39	32	37	30	30	47	43	35	38	30	49	51	46	35	37	48	64	49	50	51	50	54	48	52	62	67	49	61	62	60	52	65	71	66	72	72	69	69	78	79	65	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	2	2	1	2	1	2	3	1	1	3	1	1	2	1	1	2	1	1	1	2
