step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
1	-11449.339392527052041	-11456.194880478011328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.116661767260557	0	3	5	6	6	7	7	7	8	8	8	8	8	10	9	9	9	11	10	11	11	10	10	12	10	10	10	11	11	11	12	11	12	11	11	11	11	11	12	12	12	12	12	15	12	12	12	12	12	13	12	13	14	13	14	14	13	13	14	14	15	17	15	15	15	15	15	16	16	17	19	19	16	17	17	18	17	19	19	20	18	18	19	18	19	19	19	19	19	20	20	20	20	21	21	21	21	21	23	22	21	21	24	22	22	22	23	24	24	24	24	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	5	5	6	6	6	6	6	6	6	6	8	7	7	7	8	8	8	8	8	8	9	8	8	8	8	8	8	9	8	9	8	8	8	8	8	9	9	9	9	9	11	9	9	9	9	9	10	9	10	11	10	11	11	10	10	11	11	11	13	11	11	11	11	11	12	12	13	14	14	12	13	13	13	13	14	14	15	13	13	14	13	14	14	14	14	14	15	15	15	15	16	16	16	16	16	17	16	16	16	18	16	16	16	17	18	18	18	18
500	-1201.897402541265592	-1208.752890492224878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.125546196497608	0	0	2	3	5	7	4	7	5	5	7	6	5	10	7	8	6	11	9	11	11	7	7	9	9	10	10	11	11	11	12	8	12	11	11	11	11	11	12	12	12	12	9	14	11	10	12	12	12	13	12	12	14	13	14	14	13	10	14	14	15	17	15	15	15	15	15	16	16	17	18	19	16	17	16	17	17	17	19	20	18	18	19	17	19	19	17	19	19	20	20	20	19	21	21	20	21	21	23	22	21	21	24	22	21	22	23	22	24	24	24	0	0	2	3	3	13	4	5	0	4	7	13	7	9	10	13	9	43	11	13	7	10	12	3	17	17	3	17	12	46	22	7	2	16	9	27	17	17	11	11	17	17	17	38	10	22	20	34	16	17	17	34	42	9	4	10	3	17	16	24	34	44	49	45	3	16	23	3	22	24	23	32	16	22	32	3	4	16	10	32	4	32	3	16	13	23	22	7	29	23	4	23	16	32	24	23	32	47	12	71	49	23	23	23	45	32	23	49	23	7	4	1	1	2	1	1	2	1	2	1	1	1	1	1	4	2	3	1	2	2	3	4	2	1	4	3	4	7	4	4	1	3	3	11	2	4	1	3	3	3	3	5	5	3	3	6	1	1	1	4	5	5	1	1	8	11	5	9	3	5	4	4	3	3	4	12	7	7	14	6	7	10	8	7	9	7	13	11	8	11	8	11	7	15	6	13	8	8	15	7	11	13	11	11	11	11	13	13	8	16	2	8	13	12	11	9	12	14	6	13	20	17
1000	-768.896687843043082	-775.752175794002483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.246298572243458	0	0	2	3	6	7	7	4	5	8	6	8	8	9	7	8	6	11	10	11	11	9	10	12	10	10	9	10	11	11	9	10	11	10	11	11	10	11	9	12	12	12	12	13	11	12	12	12	11	13	12	12	14	13	14	13	13	13	14	14	15	16	14	12	15	13	15	16	14	17	19	19	16	16	17	18	17	18	19	20	18	18	19	18	19	17	19	19	19	20	18	20	18	21	21	21	21	20	23	19	21	19	24	22	22	22	23	24	24	24	22	0	0	2	3	3	4	3	3	0	4	3	4	4	17	4	4	9	37	15	10	39	10	3	33	17	17	17	17	19	13	7	7	32	13	17	25	27	27	4	13	38	9	35	37	16	22	10	34	32	26	38	6	54	42	4	64	33	26	64	57	63	41	7	16	10	23	34	9	13	59	65	73	56	52	52	7	56	47	39	70	57	74	64	56	49	64	73	64	70	59	33	34	70	59	56	69	7	47	49	84	63	73	64	73	49	69	63	49	56	23	67	1	1	2	1	3	3	4	2	1	5	3	2	5	3	4	5	1	1	3	3	2	1	5	1	4	3	3	1	1	2	2	2	1	2	4	1	1	2	4	3	1	5	1	2	3	2	3	2	1	3	1	5	1	1	10	1	2	3	2	1	1	4	3	2	6	3	3	10	4	3	3	2	2	4	5	8	3	5	8	3	3	2	6	4	8	2	2	5	2	6	5	9	1	6	6	4	11	5	10	1	5	3	9	3	9	8	9	8	9	13	5
1500	-665.655793882106423	-672.511281833065823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.367917657293046	0	0	4	6	6	7	7	7	6	8	8	6	8	9	9	9	7	11	10	9	11	7	10	12	8	10	10	10	10	11	10	11	12	11	11	11	10	10	12	12	12	12	12	12	12	12	12	12	12	13	12	13	14	13	14	14	13	11	14	14	14	16	15	14	15	15	14	16	14	17	19	19	15	16	16	17	17	19	19	20	17	18	19	18	19	19	18	19	19	20	19	18	19	20	21	21	21	21	23	22	20	20	22	22	20	20	22	23	24	23	24	0	0	2	3	3	3	3	3	0	12	6	3	7	9	13	4	9	28	11	4	20	5	13	32	17	25	17	14	7	31	22	13	23	16	38	25	25	25	32	29	9	27	37	27	29	30	16	23	16	38	27	33	42	43	22	48	49	27	47	49	57	51	23	47	47	64	33	9	47	56	76	66	47	60	47	69	66	59	70	59	60	60	59	70	49	47	69	24	56	64	24	49	64	93	84	70	64	79	48	48	63	93	102	97	49	86	89	100	98	34	88	1	1	2	2	2	3	1	3	1	1	1	2	1	3	1	3	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	2	2	1	2	5	1	2	2	2	1	2	2	3	3	2	1	2	1	5	2	1	1	2	2	1	4	3	2	3	1	2	10	2	2	2	2	3	2	3	1	2	4	2	4	2	3	3	1	5	6	3	6	3	4	4	3	3	1	2	4	6	1	6	6	5	1	2	1	6	1	3	1	2	10	3
2000	-556.407529575827880	-563.263017526787280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555211620302015	0	2	4	6	6	7	7	7	6	8	8	8	8	10	9	9	7	11	10	11	10	10	10	12	9	10	10	11	11	11	12	11	9	11	11	11	11	11	12	10	12	12	10	15	12	12	12	10	12	12	12	12	14	13	13	14	13	13	14	14	15	17	15	15	14	14	13	16	16	17	19	18	16	16	16	18	17	19	19	20	17	17	19	18	19	18	19	18	19	20	18	20	18	21	20	20	21	21	23	22	21	20	23	22	22	21	23	24	24	23	24	0	0	2	3	3	4	4	5	0	7	4	7	7	9	13	4	9	26	11	12	15	33	7	33	17	25	17	43	15	16	23	23	10	48	25	27	25	14	29	11	37	17	25	54	29	30	16	16	48	37	18	19	54	43	22	47	34	51	47	48	49	37	48	47	47	47	23	35	47	69	88	73	66	60	47	56	56	86	73	93	61	57	77	64	91	75	73	56	77	83	63	91	66	79	86	87	95	69	63	57	92	83	80	96	92	102	105	92	102	63	85	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	3	2	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	2	3	3	2	1	2	3	4	1	1	2	2	2	2	2	3	1	3	1	1	3	2	2	1	2	2	3	2	1	3	2	2	2	2	1	1	4	4	3	1	1	2	2	2	1	1	2	3	6	4
2500	-574.386498548009627	-581.241986498969027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619229954991232	0	3	4	6	6	7	7	5	5	7	8	5	8	10	8	9	7	11	10	10	11	10	10	12	10	10	9	8	10	11	12	10	12	11	11	11	11	11	11	11	12	12	12	15	12	12	12	10	11	13	12	11	12	11	14	13	13	13	14	13	14	14	15	15	14	14	14	15	16	17	19	19	16	15	17	17	17	19	18	20	18	18	18	18	17	16	19	17	19	20	18	20	18	20	21	21	21	21	23	21	21	20	24	19	21	22	23	24	24	24	21	0	0	2	12	3	3	4	3	0	12	10	3	7	17	7	7	9	27	11	15	12	10	7	22	27	27	28	17	13	22	16	15	49	48	25	14	25	14	15	15	38	27	54	62	29	16	16	16	48	41	27	13	14	14	46	32	34	51	56	33	57	37	57	59	32	24	60	26	66	59	76	66	66	60	64	69	66	79	59	87	57	57	77	64	63	64	88	59	64	66	63	91	59	77	70	104	90	72	81	85	91	86	96	84	85	79	100	105	98	63	85	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	2	2	3	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	3	1	3	1	1	2	2	2	1	1	1	1	2	2	1	2	3	2	1	1	1	1	3	1	1	4	1	1	3	2	2	2	2	2	1	2	1	3	1	2	1	5	3	1	2	2	1	2	2	1	2	2	2	2	1	2	2	1	2	4	2	1	3	2	1	2	2	2	2	2	7	1
3000	-550.608421328958912	-557.463909279918312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559064208306664	0	3	4	6	5	7	7	7	7	8	8	5	8	10	9	9	9	11	10	11	10	10	10	12	10	10	9	11	10	11	12	11	12	11	11	11	11	11	12	10	12	10	11	14	12	12	12	10	12	12	12	13	13	13	14	14	12	12	14	14	15	17	15	14	14	15	15	16	16	16	19	18	16	16	17	17	17	19	19	20	18	18	18	16	19	19	19	19	19	17	17	20	20	21	21	20	21	21	23	21	19	20	24	22	19	22	23	24	23	24	24	0	0	2	12	3	3	12	5	0	4	6	3	12	9	10	10	9	25	7	12	4	16	16	16	27	17	9	42	6	22	22	13	23	48	25	25	25	27	10	11	25	9	14	17	29	30	32	13	34	38	25	23	38	43	46	47	34	14	47	57	57	41	39	47	52	64	57	54	64	64	76	73	64	60	56	64	66	66	69	69	67	67	77	47	33	69	66	90	56	66	63	101	56	86	79	86	79	88	105	105	91	78	75	78	67	102	100	107	98	63	100	1	1	1	1	1	3	2	2	1	2	1	1	3	3	1	1	2	1	3	4	3	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	1	2	3	2	2	2	1	3	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	3	4	1	2	1	1	2	2	1	2	2	2	1	1	3	2	1	4	2	2	1	2	1	2	5	3	3	1	3	2	2	1	3	1	2	1	2	2	3	2	1	1	2	1	3	2	2	1	2	6	2
3500	-523.786085659702508	-530.641573610661908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623660856636520	0	3	4	6	6	6	7	7	8	7	8	5	7	10	9	9	9	11	10	11	11	10	10	12	10	9	10	11	11	11	12	11	11	10	11	11	11	11	9	12	12	12	12	15	11	12	12	12	12	13	12	13	14	12	14	14	13	13	14	13	14	16	15	15	14	14	15	16	16	17	19	19	16	16	17	16	17	18	19	20	17	17	17	18	19	19	17	18	19	20	19	20	20	21	21	21	21	21	23	22	21	18	22	22	21	22	23	24	24	22	24	0	0	2	12	3	3	12	5	0	4	7	3	12	9	3	13	9	25	11	23	15	15	10	34	17	9	17	27	13	16	30	23	16	15	25	27	27	27	13	11	37	28	14	43	39	30	32	34	34	37	37	33	42	14	46	47	48	51	47	34	48	41	48	47	24	47	57	41	47	56	87	66	66	60	47	59	52	56	84	70	74	74	64	75	63	69	59	77	78	102	63	85	102	90	86	72	72	102	105	105	85	64	89	84	67	93	105	91	98	91	100	1	1	1	1	2	1	2	1	1	1	1	1	2	2	5	2	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	3	1	1	2	2	2	1	1	2	2	1	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	3	3	1	2	1	1	1	1	4	2	3	1	1	2	3	1	2	1	2	1	1	2	1	1	2	2	3	2	3	2	2	4	1	3	1
4000	-521.649030520750216	-528.504518471709616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579683712599860	-1	3	4	6	6	7	7	7	7	8	8	5	8	10	9	9	9	11	10	11	11	10	10	12	10	10	9	10	11	11	11	11	10	10	11	11	11	11	12	12	12	12	11	15	11	12	12	12	12	12	12	13	13	12	14	14	12	13	14	14	13	17	15	15	14	15	14	16	16	17	18	18	16	16	17	17	17	18	19	20	17	18	18	18	19	19	18	17	19	17	20	20	20	20	21	20	21	20	23	21	21	20	24	22	22	20	23	24	24	24	24	0	0	2	12	3	4	4	5	0	7	4	3	12	27	10	10	9	25	11	10	13	13	16	13	17	17	9	17	10	33	22	16	13	10	27	25	25	25	45	19	37	28	14	28	10	30	23	33	34	18	18	24	54	43	46	23	34	51	47	48	57	37	49	59	47	56	57	41	59	64	77	69	66	60	64	59	66	64	64	32	74	74	75	59	69	64	73	64	83	65	85	63	73	72	79	86	90	87	100	91	92	90	96	86	91	86	91	99	88	105	100	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	2	2	1	3	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	3	1	1	2	2	1	3	2	1	2	1	1	2	2	2	1	1	1	2	2	2	2	3	2	6	1	2	1	2	3	2	1	2	1	3	1	2	2	1	2	1	4	2	1	1	1	3	2	2	2	1	3	1	4	1	2
4500	-512.220861791295306	-519.076349742254706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645534535200709	0	3	4	6	5	7	7	7	8	7	8	5	8	10	8	8	9	11	10	11	11	9	10	12	10	10	9	11	11	11	12	10	12	11	11	11	11	11	12	11	10	11	11	15	12	12	12	10	12	13	12	10	14	13	14	13	13	13	14	14	15	17	15	15	15	14	15	16	16	17	19	19	16	17	17	17	17	18	19	20	18	18	18	18	19	17	19	16	19	20	20	20	18	21	20	21	21	21	22	22	21	21	23	21	21	22	22	24	24	24	24	0	0	2	12	3	4	12	5	0	4	12	3	10	27	10	7	9	25	11	13	13	16	16	48	27	27	9	14	23	22	48	16	48	48	27	25	25	25	20	11	27	14	14	35	29	30	52	16	48	35	18	16	50	43	46	47	48	35	47	33	60	14	57	59	56	56	60	18	56	69	76	66	47	63	32	64	66	73	84	64	67	74	69	86	63	73	86	32	83	93	63	63	66	87	78	79	69	90	85	105	92	90	71	95	85	102	105	85	96	99	100	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	2	1	3	1	2	2	1	5	2	1	2	1	1	4	2	1	2	4	2	2	4	2	2	2	1	3	2	1	2	1	3	1	1	4	1	1	2	2	2	2	1	2	2	1	2	1	1	1	3	1	2	1	1	2	3	1	2
