step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
22500	-1017.649199907688853	-1015.889199784410039	-1.760000123278775	0.000164073495219	0.000030598279646	0.186491301382968	0.381800299189747	4	1	10	5	6	10	15	14	15	20	21	18	19	16	29	20	31	26	24	26	29	28	26	32	31	36	36	35	35	36	34	35	34	33	35	33	33	37	44	40	50	50	50	50	44	49	47	54	53	54	50	54	50	55	57	60	60	62	53	60	54	60	59	63	68	61	58	59	62	70	65	67	64	66	61	66	60	61	65	67	66	62	64	61	69	69	76	68	67	74	69	74	74	84	79	82	82	84	86	85	89	91	96	96	95	95	2	0	2	2	1	4	6	6	6	14	1	7	6	8	13	2	8	13	16	13	12	20	13	13	13	23	23	21	19	22	25	20	15	23	14	8	13	21	25	36	27	32	15	24	22	8	36	35	40	14	37	47	8	51	42	45	42	49	46	24	35	15	26	44	52	46	40	53	33	41	78	34	67	58	34	68	49	67	75	34	68	63	20	48	82	82	49	63	21	73	49	63	74	49	84	84	92	71	95	0	100	89	80	100	98	0	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	3	3	1	1	2	2	1	1	2	2	3	2	2	2	2	1	1	1	2	4	4	2	2	3	1	1	2	3	2	2	6	3	4	1	5	6	1	5	2	1	2	2	1	1	6	4	7	4	2	2	1	3	2	4	2	1	5	1	1	3	2	1	1	1	4	1	1	6	1	2	2	5	2	6	2	2	2	1	4	3	4	1	3	2	1	1	2	5	2	2	1
23000	-1030.430978119233941	-1028.764201557851948	-1.666776561381889	0.000171498697699	0.000036755358830	0.214318588554484	0.413531403191516	0	-3	15	6	5	11	11	17	13	18	20	17	23	14	30	26	31	23	23	25	28	27	32	31	33	33	36	34	36	34	33	32	35	34	32	40	34	37	48	41	47	51	49	48	45	55	46	58	52	59	42	52	52	58	54	56	60	62	57	57	58	60	59	65	66	59	60	59	55	69	63	70	66	65	66	63	57	68	60	58	66	66	59	63	64	72	75	67	70	69	74	73	71	82	66	80	79	82	84	85	90	86	90	97	96	96	2	0	6	2	1	1	4	7	4	14	4	7	14	4	20	6	8	14	6	10	7	19	16	14	15	21	23	21	18	22	20	16	16	12	15	26	32	16	40	35	19	27	11	37	15	34	11	56	41	60	31	16	6	45	51	42	56	61	31	53	51	44	43	14	43	53	77	31	21	34	49	60	67	58	60	45	49	58	47	16	42	45	24	60	21	46	67	60	36	44	71	82	58	90	60	60	69	54	53	0	100	43	72	101	83	0	1	1	1	2	1	2	1	1	1	1	3	2	3	2	1	3	2	2	2	2	1	1	1	3	1	1	1	1	3	2	2	1	2	2	1	1	1	2	1	2	5	3	6	2	2	3	3	1	1	1	2	4	6	2	2	2	2	1	3	1	4	2	1	7	3	1	1	4	4	4	3	2	2	1	2	2	1	1	2	6	2	3	2	2	7	3	3	2	4	5	1	2	2	2	2	2	4	4	4	1	1	6	3	1	5	1
23500	-1108.054830738086821	-1106.507138610304764	-1.547692127781995	0.000165697187709	0.000043969834983	0.265362590586505	0.404834943675300	4	-2	6	0	1	9	13	15	15	21	19	18	23	22	33	23	33	29	20	22	32	29	35	29	30	36	31	34	41	24	33	36	34	28	37	40	40	43	48	38	44	50	45	45	40	51	46	50	50	52	58	53	48	55	56	58	60	58	56	53	61	59	53	57	54	62	59	57	62	68	63	72	50	66	56	61	59	66	58	58	58	65	55	62	66	71	79	71	55	71	72	74	67	76	82	86	81	79	79	81	86	88	92	91	93	94	2	0	2	2	2	1	4	7	1	9	4	7	8	6	10	12	30	20	6	9	10	30	27	10	1	12	13	12	18	7	9	24	7	7	17	12	15	12	44	21	29	38	15	35	7	24	38	53	31	34	43	32	14	45	36	35	50	59	31	35	39	37	28	10	49	45	14	28	89	83	64	67	36	58	34	42	43	58	44	11	39	49	73	26	46	85	73	46	49	56	64	21	71	56	56	64	56	68	88	0	100	93	72	100	54	0	1	1	1	1	1	1	2	1	2	1	4	1	2	3	2	1	2	1	2	1	3	1	1	2	5	2	1	1	2	2	3	1	4	2	2	5	1	4	1	1	1	1	2	3	5	3	1	1	4	5	2	3	4	3	3	4	2	1	3	2	2	3	2	4	1	2	7	4	2	2	1	3	3	2	4	1	3	1	2	5	1	3	1	4	1	2	7	3	1	3	1	5	1	3	4	4	4	3	2	1	1	5	3	1	5	1
24000	-1106.668545518313294	-1104.957132630585875	-1.711412887727430	0.000201587736768	0.000040327446454	0.200049105666331	0.441000155577966	-1	-9	10	-2	1	10	11	6	14	16	25	17	21	21	29	24	33	24	25	29	32	25	32	26	28	32	37	30	33	34	31	36	32	30	38	40	31	41	46	38	49	41	47	45	45	51	37	56	52	53	59	54	47	59	57	62	61	57	59	62	61	60	58	60	71	52	58	50	60	69	62	65	62	61	66	60	64	66	63	63	58	67	66	65	69	66	78	71	65	61	74	70	73	83	73	82	76	82	82	84	90	84	95	97	96	93	2	0	8	2	1	8	8	4	6	6	9	7	10	6	18	12	6	7	8	18	24	8	22	18	6	16	23	22	15	10	14	19	12	18	29	14	13	37	16	31	32	29	40	42	16	25	10	32	32	25	32	39	28	14	43	46	25	42	68	19	39	6	46	48	79	17	30	39	48	84	59	22	43	31	69	39	43	31	61	27	42	62	73	47	82	50	50	57	74	25	83	26	43	48	75	95	30	49	62	0	100	92	69	100	93	0	2	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	4	1	2	2	1	3	2	1	3	1	1	1	1	5	1	2	4	1	1	4	3	2	3	1	2	2	2	1	3	4	4	3	3	4	3	2	2	5	2	2	4	3	2	9	4	6	1	1	1	2	4	1	2	1	1	7	2	4	2	5	3	7	1	4	3	1	1	4	1	2	5	2	1	5	1	6	3	6	2	2	8	6	4	1	1	2	4	2	2	1
24500	-1068.635199372662328	-1067.064704106985346	-1.570495265676952	0.000194351967802	0.000049290339531	0.253613791971627	0.444108701884444	0	-6	16	1	6	9	12	17	15	19	21	21	23	21	29	18	29	27	22	28	36	28	30	23	32	32	35	34	35	34	30	34	37	30	34	42	38	39	45	38	48	49	49	52	47	53	48	55	47	58	54	50	50	56	56	56	62	59	58	61	59	58	54	65	70	61	61	54	58	66	63	71	65	64	58	63	63	68	63	59	66	66	67	56	69	72	68	67	70	70	74	73	74	82	81	83	76	83	87	86	89	91	94	93	86	97	2	0	4	2	1	1	6	1	4	4	2	3	8	6	19	7	14	24	11	19	28	3	24	14	19	7	20	15	20	17	19	6	7	18	14	35	19	13	31	32	12	20	14	20	38	39	37	27	15	34	35	47	28	49	44	34	31	41	39	45	39	52	16	28	79	26	56	10	15	29	42	68	54	15	35	39	63	73	69	63	61	84	68	23	28	26	71	53	56	68	87	41	71	90	48	70	82	73	86	0	100	83	72	100	71	0	1	1	2	1	1	1	1	3	2	4	5	1	2	2	2	2	2	1	1	1	1	2	1	1	2	3	1	1	1	1	2	3	5	1	3	1	2	2	2	1	7	3	4	5	1	2	2	3	3	2	2	1	4	2	1	3	5	2	2	2	2	2	7	4	3	5	1	4	4	5	2	2	2	4	5	3	1	1	1	1	1	2	3	4	4	7	1	3	1	2	1	3	2	3	4	3	1	3	2	1	1	5	3	2	3	1
25000	-1042.626470843710649	-1040.928930284681201	-1.697540559029453	0.000179108834661	0.000036587945023	0.204277723612740	0.504119616646681	3	0	10	3	5	11	14	14	14	18	24	14	19	20	33	25	29	24	27	28	33	31	28	32	36	34	33	37	36	36	26	35	34	32	38	38	41	41	44	43	44	50	48	51	48	45	47	52	45	56	50	48	53	49	55	61	58	56	55	62	61	59	56	60	69	58	59	64	62	60	59	67	63	59	65	65	56	66	67	66	65	67	64	63	61	71	72	70	69	71	71	75	74	81	78	75	80	78	84	82	91	88	93	94	97	97	2	0	1	2	1	4	6	6	6	8	10	6	6	10	10	12	7	10	10	14	12	1	2	10	31	23	31	33	20	17	16	31	7	31	10	27	15	36	29	18	24	31	25	32	15	34	40	29	37	45	13	35	17	40	35	6	55	41	51	41	59	44	21	36	62	27	58	59	24	35	43	70	59	49	63	64	43	67	37	50	67	53	49	50	36	89	78	69	56	73	64	86	83	93	46	56	42	87	88	0	100	93	88	100	102	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	1	2	5	3	3	1	1	1	1	1	1	1	1	3	1	3	1	2	1	1	3	2	5	2	3	3	3	1	3	1	1	3	3	4	2	2	7	1	2	2	2	1	1	4	4	2	4	1	2	5	2	3	2	2	2	2	1	1	1	6	1	1	2	3	1	5	1	1	1	2	2	2	1	2	2	5	3	4	1	2	1	1	2	3	1	2	1
25500	-969.828074274344203	-968.103991771504184	-1.724082502840072	0.000138381781492	0.000027169055699	0.196334050667631	0.441120231830701	0	-2	15	3	4	6	15	13	14	19	23	20	22	17	28	24	29	27	24	27	25	27	28	32	27	30	34	34	37	35	34	34	30	33	35	36	37	40	45	42	47	50	45	51	46	53	48	45	54	57	55	54	48	56	60	62	64	59	58	62	61	61	59	63	69	57	59	60	55	69	56	71	64	62	66	61	58	66	63	58	64	67	52	64	69	69	75	67	68	75	65	71	73	77	79	79	78	82	88	84	87	86	96	97	91	94	2	0	1	2	1	2	6	6	6	14	10	9	8	8	14	12	21	14	7	10	12	12	11	15	21	16	23	15	35	17	21	7	8	7	21	12	32	16	35	32	20	47	40	37	12	34	14	15	43	34	42	44	45	43	15	48	42	83	21	80	42	52	53	80	79	21	43	41	28	15	43	60	58	43	60	51	83	49	62	27	39	41	43	46	26	11	59	80	64	67	59	89	71	77	60	80	89	93	95	0	100	71	95	101	102	0	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	3	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	2	2	1	3	1	1	2	4	2	5	2	2	3	1	1	1	2	5	2	3	1	5	1	3	1	3	1	1	6	3	1	3	6	2	2	1	3	1	2	1	1	1	4	5	4	2	2	4	8	3	2	1	3	2	1	3	2	2	3	1	1	2	1	1	4	3	1	1	1
26000	-1035.196786866679531	-1033.714228950838560	-1.482557915841019	0.000129829029626	0.000039923222193	0.307506127931401	0.516310220976338	0	-4	9	3	6	11	10	14	16	19	23	20	18	19	34	28	34	27	29	29	30	27	33	26	29	35	38	30	41	33	33	38	35	34	39	39	35	36	45	44	46	38	50	52	43	47	41	52	52	54	54	52	53	56	60	58	53	57	55	58	58	54	56	59	67	48	58	57	58	67	58	70	62	66	63	64	61	67	56	62	56	68	61	63	66	68	71	71	64	74	70	75	73	80	80	81	80	80	86	80	91	83	90	98	83	96	2	0	1	1	1	4	4	6	6	8	8	4	6	7	20	11	22	14	14	11	4	12	18	7	10	7	23	10	20	22	25	19	16	11	34	16	7	28	15	35	35	31	26	26	16	34	20	29	40	46	42	47	28	47	42	29	21	40	37	46	51	21	46	38	79	11	37	26	45	68	40	84	71	54	60	39	51	43	47	60	57	54	43	27	12	24	74	75	37	73	74	82	83	74	54	84	92	87	88	0	100	93	95	100	98	0	1	1	2	1	1	2	1	1	1	1	2	3	1	2	1	1	2	2	2	1	4	1	1	2	2	4	1	2	2	2	1	1	1	2	1	2	5	1	2	1	1	2	1	3	1	2	2	2	2	2	2	1	3	4	4	4	4	3	4	3	1	2	1	5	1	2	4	3	2	2	3	2	1	1	1	2	1	3	2	1	1	1	3	3	7	6	1	2	4	2	1	1	2	2	4	3	1	2	4	1	1	2	2	3	1	1
26500	-1022.840593557937041	-1021.173423263646669	-1.667170294290345	0.000150570251264	0.000032249712974	0.214183829167264	0.486954522827830	2	-1	14	6	6	10	15	16	15	19	24	12	20	22	27	24	27	21	24	29	34	24	28	30	35	35	35	24	40	34	34	35	31	29	38	41	38	45	42	42	47	47	47	50	48	52	44	55	54	51	52	46	49	59	52	55	63	60	54	57	62	55	57	56	62	60	48	64	63	66	62	72	58	64	59	65	55	66	65	64	64	66	65	61	70	69	76	70	66	71	66	71	75	80	78	83	80	78	86	85	89	92	94	99	96	99	2	0	4	1	1	4	12	6	6	6	18	6	8	6	28	4	4	6	10	18	33	1	8	11	20	15	23	8	20	17	22	15	7	16	20	22	16	33	23	31	36	20	35	32	14	29	31	20	67	29	31	37	28	49	13	53	51	44	37	45	59	37	29	15	32	14	39	59	45	41	55	64	67	77	46	51	55	54	39	60	51	65	49	64	82	82	78	84	45	55	77	69	83	74	50	75	69	78	72	0	100	93	72	100	78	0	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	4	2	2	1	1	1	3	2	1	1	2	1	1	4	2	1	1	2	1	2	3	2	4	2	1	1	3	2	3	3	2	2	3	1	1	3	2	4	1	6	1	2	2	2	2	1	4	4	5	5	5	1	2	2	2	1	3	3	2	2	4	1	2	3	1	2	1	2	1	1	2	1	3	3	3	3	1	2	2	3	7	2	2	2	1	1	3	4	3	5	1
27000	-1043.619460285212199	-1042.046636928391536	-1.572823356820554	0.000159465986028	0.000040261930522	0.252479738938916	0.379723874771011	2	-1	16	4	5	7	12	16	16	24	21	21	20	23	24	23	33	27	26	27	29	30	34	29	28	29	36	37	32	33	32	29	31	34	35	38	39	43	44	42	47	46	50	48	45	53	48	56	52	56	56	53	49	56	60	61	64	57	52	62	54	60	46	49	69	56	54	61	65	63	64	70	63	65	65	62	64	62	65	63	65	67	67	57	70	70	71	67	69	71	71	71	73	77	82	75	78	84	88	87	91	92	93	102	94	96	2	0	1	2	2	4	6	4	6	13	7	8	8	6	11	9	24	14	8	15	16	1	31	9	15	16	23	21	15	7	14	15	18	26	19	16	8	21	21	24	8	37	40	12	29	64	35	8	29	27	44	39	36	24	44	63	59	41	39	27	44	41	36	23	32	64	42	42	53	22	43	84	48	31	84	42	61	67	52	48	59	28	41	46	53	53	78	84	74	73	77	82	71	60	46	84	89	71	72	0	100	70	86	101	77	0	1	1	2	1	2	1	1	2	2	1	1	2	1	4	1	1	1	1	1	1	1	5	1	3	1	1	1	2	2	5	2	1	1	1	1	2	5	2	2	2	5	1	1	4	3	1	1	8	2	4	2	2	2	6	1	1	2	1	1	4	1	3	1	3	4	1	1	3	2	7	1	3	2	5	2	2	2	1	1	1	3	4	2	1	2	4	2	2	1	2	1	1	1	3	5	3	1	3	3	1	1	4	2	2	4	1
27500	-1053.179646384931402	-1051.577614623662839	-1.602031761268573	0.000157677718268	0.000037707763670	0.239144529006198	0.382488755337569	3	-1	13	3	3	9	17	19	13	23	22	20	22	14	31	25	24	28	22	27	31	29	29	24	34	30	26	34	39	33	29	34	35	31	28	32	35	40	46	41	48	46	51	51	46	51	43	55	53	57	54	49	51	60	53	59	59	60	58	62	61	59	54	63	55	55	53	60	59	59	58	69	63	66	62	63	58	63	63	64	61	70	66	55	70	70	67	68	70	71	73	73	73	84	82	76	81	81	84	84	89	92	96	93	98	92	2	0	1	2	2	4	6	4	6	4	14	7	2	6	13	14	8	24	14	6	12	6	27	19	22	12	14	22	15	17	20	14	8	27	6	12	27	36	40	15	20	10	42	10	32	40	32	49	12	45	52	32	28	49	42	48	16	65	51	50	68	44	28	45	37	2	40	59	45	20	10	60	67	10	50	70	43	77	47	60	49	33	43	34	27	74	78	75	64	77	43	89	73	90	50	46	92	67	72	0	100	85	98	100	78	0	1	1	2	1	1	1	2	3	1	4	1	1	3	1	2	2	1	1	2	2	2	4	1	1	1	2	1	2	1	1	1	3	2	1	3	2	2	1	2	2	3	3	1	3	1	1	2	1	4	2	1	4	3	1	2	1	6	2	1	1	1	3	2	2	3	9	2	1	3	5	5	1	2	7	2	1	2	1	3	1	2	6	2	3	9	2	1	2	1	2	3	1	2	3	6	4	2	5	3	1	1	3	3	2	4	1
28000	-1095.512892802162696	-1093.903667144870269	-1.609225657292410	0.000191280572007	0.000045159569329	0.236090727118736	0.496741201154077	-1	-5	17	5	2	11	16	15	15	17	24	19	17	23	32	23	29	27	21	26	34	21	30	32	29	33	36	33	41	35	32	36	28	31	26	41	35	44	40	38	48	49	50	47	38	52	48	54	50	53	56	51	51	60	60	60	62	62	50	59	57	57	58	59	67	56	59	57	60	68	54	72	61	66	62	60	64	66	64	64	64	67	63	62	70	65	75	73	69	71	71	76	73	81	80	80	79	82	84	85	91	91	94	101	97	92	2	0	1	2	2	2	6	6	6	1	1	10	6	8	6	6	13	6	4	7	23	2	19	19	20	12	26	17	27	22	25	26	14	19	6	21	19	26	20	18	45	20	21	37	8	24	29	26	35	34	42	45	30	41	66	29	51	24	39	28	39	44	48	53	62	5	15	39	38	84	29	66	42	60	41	42	40	83	44	64	67	49	42	34	60	63	74	64	86	78	51	89	78	74	50	56	89	49	75	0	100	91	75	101	102	0	1	1	2	2	1	2	1	2	1	2	4	1	2	2	3	1	3	3	3	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	3	2	2	3	4	2	3	2	1	4	5	2	2	2	2	2	1	3	2	5	2	6	3	2	1	2	2	13	2	2	4	2	2	2	1	1	3	1	2	1	4	1	1	4	2	3	2	2	1	4	1	1	3	1	1	3	3	3	2	4	3	1	1	2	5	1	1	1
28500	-1082.422465246944739	-1080.855058425875541	-1.567406821069286	0.000149632350657	0.000038176589393	0.255135933006553	0.423643071551186	4	-2	14	6	1	13	14	9	16	20	23	21	21	18	28	26	30	26	23	24	33	28	31	29	34	35	37	35	38	32	33	34	31	32	32	35	36	43	45	41	49	48	50	49	49	46	48	53	48	59	55	54	51	60	56	50	60	62	59	62	57	57	57	56	66	54	58	61	64	69	61	73	62	60	57	63	64	61	62	58	65	70	59	62	71	67	75	69	67	64	71	73	72	79	82	84	79	84	79	84	91	83	93	94	93	91	2	0	5	2	2	8	1	4	8	7	9	9	4	1	20	4	20	10	7	14	12	13	6	18	33	10	28	12	4	22	23	15	20	11	7	12	13	29	13	28	25	31	32	33	10	23	37	39	31	23	42	17	46	75	29	27	51	43	43	45	43	47	25	32	29	11	7	61	50	56	49	33	83	40	29	42	45	49	45	14	68	63	41	9	60	11	43	46	69	73	78	82	78	90	88	46	92	94	60	0	100	93	45	100	102	0	1	1	2	1	1	1	2	1	1	1	1	1	3	3	1	1	2	2	2	1	2	1	3	1	1	3	1	3	5	1	1	1	2	1	3	2	3	1	4	2	3	1	3	3	5	3	3	2	2	5	1	3	1	1	4	1	2	2	2	2	1	2	2	4	5	6	6	1	1	2	2	7	1	3	4	3	2	1	2	7	1	2	2	5	2	5	4	4	1	1	3	1	2	2	2	6	1	1	2	1	2	2	6	1	2	1
29000	-1031.903094979786601	-1030.325691772468190	-1.577403207318393	0.000165778315087	0.000041491233160	0.250281426360697	0.433622371932851	-1	-4	9	6	3	11	16	17	14	16	19	18	23	20	26	23	28	23	25	29	31	28	32	31	35	33	35	24	41	36	32	32	36	30	38	43	39	40	44	35	46	46	51	44	45	54	49	55	54	57	57	53	49	61	60	57	58	61	55	58	60	60	57	61	68	63	50	64	63	53	59	73	65	65	67	62	61	68	67	63	59	72	62	61	63	72	68	67	71	73	70	63	71	79	78	82	68	83	84	87	90	92	84	98	89	98	2	0	2	2	1	1	3	3	4	6	5	10	6	8	11	9	10	10	4	15	16	19	13	18	17	16	23	4	24	22	17	15	17	15	20	8	19	12	40	15	26	39	29	23	29	27	38	35	67	70	42	15	33	49	44	19	15	67	39	29	42	47	25	70	57	52	29	31	56	20	49	88	58	31	60	59	71	68	57	60	42	45	49	46	57	85	83	56	33	51	83	16	43	82	80	38	46	74	72	0	100	58	75	100	52	0	1	1	2	2	1	2	2	2	2	2	3	1	2	1	2	1	3	1	3	1	2	1	2	1	2	2	1	2	3	1	1	1	2	1	1	6	2	5	2	2	1	1	3	3	1	4	2	3	1	1	3	6	1	1	3	5	7	2	2	2	2	1	3	1	2	2	1	4	1	5	1	2	1	5	2	2	1	1	1	2	2	5	1	1	1	2	1	1	5	2	2	5	3	2	4	5	3	3	2	1	1	6	3	2	6	1
29500	-1007.086429079097002	-1005.507608654501496	-1.578820424595560	0.000110060315951	0.000027472126662	0.249609738303254	0.479834020257916	-3	-6	12	3	6	8	18	13	16	19	18	22	20	23	32	27	32	28	27	27	34	30	29	30	24	36	31	32	38	37	34	25	31	33	34	39	38	44	39	36	50	48	42	50	46	56	46	57	50	52	55	54	51	58	56	59	56	57	55	56	59	59	57	59	66	56	58	61	60	68	58	68	62	65	64	64	63	66	63	67	64	67	65	62	61	71	74	70	71	68	72	67	72	84	81	84	78	79	89	84	90	91	98	99	93	94	2	0	1	2	1	1	8	4	8	3	8	10	8	10	20	12	22	10	14	25	12	13	14	14	8	16	14	11	15	17	25	13	12	23	20	23	28	16	35	25	35	45	40	37	12	50	32	45	43	10	42	37	28	43	18	15	39	49	42	53	51	44	16	30	52	13	43	59	38	49	43	84	43	49	34	51	43	71	52	34	59	21	71	50	63	85	77	50	28	77	83	85	71	93	72	84	92	93	72	0	100	98	99	101	93	0	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	1	2	2	1	2	1	1	2	1	5	1	2	2	1	1	2	2	1	3	2	2	5	1	2	4	3	5	7	2	1	1	2	1	3	5	2	3	6	2	1	3	3	3	1	3	1	6	1	3	1	2	4	2	4	2	1	1	2	2	3	5	1	1	1	3	2	3	3	3	1	3	1	1	1	1	1	4	1
30000	-991.780811925209150	-990.051335047386715	-1.729476877822412	0.000153534643269	0.000029907420399	0.194792652405805	0.492546245757796	0	-1	10	5	3	11	14	14	16	21	23	19	21	16	32	20	34	26	27	26	34	29	28	28	34	30	36	27	37	34	30	35	35	31	37	39	35	40	47	38	45	48	48	52	45	51	43	46	52	55	58	53	48	61	56	62	60	61	56	61	62	59	54	60	69	62	55	62	59	70	60	73	62	57	64	62	62	60	66	67	67	67	61	62	67	69	68	70	71	67	74	71	74	77	78	84	77	83	86	86	92	89	95	97	96	96	2	0	2	2	1	4	1	4	8	14	4	8	3	8	7	12	14	7	14	7	6	20	11	6	18	16	23	6	23	22	11	8	26	24	21	26	19	15	15	24	26	29	15	37	38	27	28	25	42	48	42	47	36	67	32	32	42	74	49	34	42	32	45	63	44	3	49	39	18	41	67	50	49	49	13	42	18	67	52	50	68	26	43	50	53	17	74	84	45	75	78	69	87	74	84	72	64	93	88	0	100	87	96	100	87	0	1	1	3	1	1	1	2	1	1	1	3	1	2	1	4	1	2	3	1	3	3	1	1	3	1	2	2	4	2	1	2	4	1	1	1	3	1	2	3	1	2	2	2	2	1	1	3	3	1	2	1	1	1	1	2	5	2	1	1	3	3	3	1	1	3	8	1	2	4	4	1	2	2	1	7	2	5	1	2	2	1	6	3	1	3	3	2	1	3	1	3	2	1	3	2	3	2	2	3	1	1	3	1	1	3	1
30500	-1025.212521057637787	-1023.638247312153339	-1.574273745484345	0.000122292057955	0.000030790562917	0.251778925241885	0.467637861353310	2	-5	5	7	7	12	14	17	16	20	20	19	18	24	28	22	33	22	23	27	25	26	28	30	34	32	28	36	36	36	32	31	36	33	30	35	32	41	43	43	48	41	46	50	46	55	48	52	52	58	55	52	48	60	59	62	63	54	59	57	62	58	57	55	70	62	58	61	60	58	61	69	62	63	64	61	64	61	64	64	63	68	67	66	67	72	73	70	69	71	75	70	74	72	79	83	79	80	86	87	91	90	96	95	92	94	2	0	1	1	2	2	5	4	7	5	4	7	7	10	11	12	15	6	4	14	16	6	8	18	23	7	19	12	20	23	15	23	21	14	20	16	8	7	15	19	15	31	23	15	35	26	25	24	31	34	40	23	36	43	64	29	70	8	31	48	49	52	38	20	70	50	43	51	36	35	43	75	67	67	60	51	67	43	62	46	38	64	41	60	28	50	83	60	53	71	77	53	74	74	84	84	92	93	75	0	100	71	96	100	71	0	2	1	1	1	3	4	1	2	1	1	1	1	1	1	1	1	1	3	4	1	1	2	3	2	1	3	1	3	2	2	1	1	2	1	1	2	2	4	3	2	3	1	3	3	2	2	2	3	3	5	2	2	3	2	1	5	1	4	4	2	1	2	2	5	4	1	2	1	4	3	4	1	1	1	1	1	1	2	1	2	3	2	3	1	4	2	1	2	4	2	2	3	2	2	2	2	2	2	3	1	1	4	2	2	6	1
