step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
13000	-392.224287343195044	-399.079775294154445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.346990299361357	0	2	4	4	4	6	6	5	5	6	7	5	8	7	6	7	8	6	9	10	8	8	8	11	10	7	9	10	12	11	11	11	12	12	13	11	14	16	13	14	13	13	13	13	14	15	12	15	16	17	18	15	14	15	18	14	18	18	18	18	17	19	22	0	1	2	2	1	3	5	5	4	1	12	4	5	1	3	9	5	5	10	7	26	1	9	20	16	9	0	9	30	17	14	0	18	21	0	0	2	42	3	31	13	33	22	9	10	9	15	0	0	36	10	0	42	14	9	33	20	38	49	2	35	50	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1	2	2	1	2	3	1	4	1	1	1	1	1	2	1	2	3	1	2	2	1	1	6	2	4	2	3	1	4	4	3	7	3	1	1	3	8	1	1	4	5	1	3	1	1	5	2	2	9
13500	-349.836812196395954	-356.692300147355354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537153393655505	1	2	5	3	4	5	4	5	5	7	6	6	7	7	7	7	9	7	9	8	9	8	8	10	11	11	8	10	12	11	10	12	12	12	13	12	14	16	13	13	13	14	12	13	14	14	12	17	15	16	17	16	16	16	17	17	18	18	19	18	17	18	21	0	1	4	2	4	5	2	1	7	11	7	3	9	2	2	7	9	1	7	4	22	6	12	6	20	5	0	19	17	16	14	0	19	28	0	0	21	36	26	32	30	29	1	20	21	11	27	0	0	49	41	0	45	5	30	49	49	55	45	41	35	51	15	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	4	3	2	1	1	1	3	1	3	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	5	4	3	2	2	1	1	1	2	1	1	5	5	1	1	1	3	3	1	1	6
14000	-365.206625156006908	-372.062113106966308	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501570709551717	0	2	4	3	3	4	5	4	7	5	7	4	8	8	6	8	8	7	9	10	6	10	6	10	11	10	10	11	10	10	11	12	12	11	13	12	13	15	14	14	12	15	12	12	15	16	13	17	16	16	18	15	15	15	17	16	17	17	17	17	18	18	21	0	1	2	1	1	5	3	2	1	5	12	4	15	21	10	18	2	12	21	2	3	9	1	23	15	5	0	24	14	21	12	0	8	19	0	0	9	37	22	37	22	43	30	15	13	21	26	0	0	39	9	0	14	21	6	36	33	47	27	33	57	45	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	2	2	3	3	2	4	3	1	1	1	2	4	1	4	1	1	1	2	1	3	1	2	2	1	3	3	6	2	1	1	1	7	1	3	5	8	2	3	2	3	2	1	3	9
14500	-298.312619214795916	-305.168107165755316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585108295748588	1	2	4	4	3	6	6	6	6	5	5	6	9	7	7	8	8	8	9	9	9	9	8	10	11	9	9	8	12	10	12	11	12	11	12	13	13	14	14	12	12	13	14	14	12	12	13	16	15	17	16	16	14	16	16	15	18	17	18	16	17	20	21	0	1	1	2	2	3	5	5	2	4	5	11	18	2	11	11	5	14	2	2	14	5	10	4	19	23	0	7	25	20	9	0	23	30	0	0	15	46	26	25	12	46	27	9	20	5	46	0	0	56	22	0	33	29	33	36	38	36	61	7	49	61	33	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	1	2	1	3	4	1	3	2	3	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	3	1	2	2	2	4	1	1	1	1	3	1	1	2	1	1	2	2	1	4	2	2	6
15000	-286.934508061772931	-293.789996012732331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548689501518784	1	2	5	4	3	5	5	6	6	7	5	4	9	5	8	8	8	7	10	9	8	10	7	10	8	10	9	9	11	9	11	13	12	12	13	12	11	15	10	13	13	15	13	13	13	16	14	17	16	17	16	15	14	15	18	16	18	17	18	18	16	20	21	0	1	2	1	1	5	4	5	6	7	2	2	17	12	11	4	9	9	25	9	12	6	2	15	12	21	0	10	26	11	9	0	24	15	0	0	6	15	27	24	30	35	2	6	16	6	36	0	0	52	21	0	44	24	45	32	16	38	56	22	47	38	7	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	3	1	2	1	1	1	1	2	2	1	1	2	1	1	3	3	1	1	1	1	4	5	2	5	1	1	1	1	5	1	1	2	3	1	6	1	1	2	1	3	8
15500	-505.659493429166901	-512.514981380126301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568594691091568	1	2	4	4	3	5	5	4	6	6	4	5	7	8	7	9	8	7	8	9	8	10	9	11	10	10	9	11	9	10	12	13	11	12	13	13	13	13	14	15	10	14	13	12	14	15	14	15	15	17	17	16	13	14	17	16	18	18	18	17	16	19	20	0	1	2	5	1	5	8	2	3	7	2	8	11	15	8	18	5	10	2	1	7	9	1	15	16	14	0	11	18	9	29	0	15	30	0	0	23	33	5	32	5	34	13	20	5	23	44	0	0	32	1	0	14	41	44	54	35	37	61	26	35	40	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	4	2	2	3	2	1	2	1	5	1	2	2	1	1	1	1	1	2	1	5	1	4	1	5	2	3	2	1	1	1	1	8	1	2	3	2	1	1	2	1	3	1	2	1
16000	-307.800388626192785	-314.655876577152185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635710109120473	1	2	3	4	4	6	6	5	6	7	4	4	8	7	7	8	9	8	9	8	8	9	8	10	11	8	9	11	10	9	11	11	12	12	14	12	14	15	13	13	12	15	14	13	15	15	13	14	16	16	18	14	16	14	16	16	19	17	19	17	17	18	20	0	1	1	2	1	5	4	11	2	11	1	2	7	5	6	9	15	1	6	8	5	15	10	14	19	2	0	5	30	2	21	0	24	14	0	0	21	44	23	32	14	36	30	2	34	6	31	0	0	35	1	0	52	29	19	25	56	43	62	21	49	41	45	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	4	1	2	2	1	1	1	1	4	1	3	1	2	1	1	1	2	1	1	3	1	3	1	2	2	2	7	1	4	1	1	1	1	10	1	1	2	4	2	1	1	1	3	1	2	1
16500	-262.978090335277443	-269.833578286236843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544880475434679	1	2	4	4	4	5	6	4	6	5	7	5	9	7	7	7	6	7	9	10	8	9	9	10	10	10	7	9	11	10	10	11	12	12	12	12	14	15	13	14	12	14	13	13	15	15	13	17	16	17	17	15	14	16	17	16	18	17	16	18	17	19	21	0	1	2	2	2	8	2	1	3	5	5	2	3	7	10	7	2	12	15	16	9	7	3	27	21	7	0	15	27	16	14	0	6	12	0	0	34	37	33	41	7	35	1	16	5	7	36	0	0	38	1	0	29	16	7	38	13	39	34	15	36	47	39	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	3	1	1	2	1	2	1	2	1	2	1	1	3	2	1	1	4	3	1	1	1	1	1	1	2	1	6	4	5	6	1	1	1	1	6	1	1	4	3	1	4	2	2	7	1	2	3
17000	-258.425045034932737	-265.280532985892137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562645964576348	0	2	3	4	4	4	5	4	7	5	6	6	6	7	8	9	9	7	9	9	8	9	8	10	10	10	9	10	10	11	11	13	12	11	13	12	15	13	13	14	12	13	12	14	14	15	12	15	16	16	17	15	15	13	17	16	18	17	18	18	17	20	21	0	1	2	1	2	2	5	1	5	3	5	2	5	12	9	11	13	11	7	2	7	23	6	9	22	16	0	1	18	6	21	0	16	28	0	0	23	36	27	24	16	41	2	13	23	2	19	0	0	38	30	0	33	5	44	52	61	45	40	33	42	58	5	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	4	1	1	2	1	1	1	1	7	1	3	2	1	2	1	1	1	3	1	2	2	1	1	4	4	3	6	1	1	1	2	3	1	1	2	2	1	1	1	2	2	2	1	7
17500	-293.402851823074343	-300.258339774033743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595083289312738	0	2	4	4	2	6	4	5	7	7	5	5	6	8	7	7	8	8	9	9	8	9	8	10	9	10	9	11	12	10	12	13	13	11	13	12	14	15	13	14	11	14	13	13	15	14	11	17	16	15	17	16	14	15	17	17	18	17	17	18	17	18	18	0	1	2	2	1	2	2	5	4	12	1	4	12	15	7	4	5	7	15	21	7	2	8	21	10	15	0	24	15	13	24	0	47	10	0	0	29	39	41	33	21	20	1	21	47	13	18	0	0	14	6	0	22	29	53	25	33	54	45	41	49	32	40	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	3	1	1	1	2	3	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	3	4	2	2	4	2	1	1	2	6	1	2	3	2	4	2	1	1	4	1	3	2
18000	-451.236842372639217	-458.092330323598617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541486000903281	0	2	4	5	4	6	5	6	6	7	5	6	8	6	6	8	9	7	9	10	8	9	8	10	10	9	9	10	11	10	12	13	12	10	14	12	15	15	14	14	11	15	14	14	12	15	12	16	17	16	17	15	15	14	17	16	18	18	18	18	18	19	20	0	1	2	1	1	11	1	7	3	9	5	11	10	5	3	15	10	14	9	2	8	1	9	23	27	1	0	2	20	16	10	0	12	23	0	0	24	6	26	33	2	36	12	29	5	10	29	0	0	41	40	0	24	13	34	42	35	23	55	2	42	28	55	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	6	1	1	1	4	1	3	1	1	2	1	3	1	1	1	4	3	2	1	4	1	3	2	3	4	1	1	1	2	2	1	3	3	3	1	2	4	1	5	1	5	3
18500	-261.720095625093563	-268.575583576052964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477707095256015	0	1	3	5	3	5	6	4	6	7	7	5	6	8	7	9	9	7	7	8	8	8	8	11	9	9	8	9	12	11	12	12	12	11	13	12	15	16	13	15	13	13	13	13	15	14	13	16	16	16	18	16	15	16	15	14	19	16	19	19	16	19	21	0	1	1	5	1	5	6	5	1	7	12	2	6	1	9	3	13	6	8	12	12	9	13	4	19	10	0	15	34	16	34	0	20	5	0	0	29	46	29	47	15	32	6	13	39	6	6	0	0	39	21	0	17	1	47	22	56	22	58	51	45	48	6	1	1	1	1	2	2	1	1	4	1	1	3	1	4	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	4	1	3	3	1	5	4	1	1	1	5	1	4	6	1	2	2	3	1	1	1	1	7
19000	-381.459350612749631	-388.314838563709031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501946316143182	0	2	4	4	3	5	5	4	6	6	6	5	8	7	8	9	7	7	9	8	9	9	7	9	10	9	10	9	12	9	10	12	11	11	14	11	14	16	13	14	11	14	13	13	13	16	12	15	16	16	17	16	16	13	17	15	19	17	17	19	18	19	22	0	1	1	1	2	4	4	2	8	3	7	1	9	10	9	7	2	5	12	7	11	2	5	23	19	6	0	7	12	3	18	0	2	20	0	0	30	31	24	30	28	26	21	5	16	5	15	0	0	37	23	0	35	5	44	21	49	45	50	33	35	58	44	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	4	2	1	1	1	1	2	3	2	1	1	4	1	1	1	2	2	3	3	1	2	1	4	1	6	2	1	1	1	5	1	1	5	2	4	2	2	1	7	1	1	5
19500	-253.034974238967294	-259.890462189926666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612217145515969	0	2	4	4	3	6	6	4	6	6	6	5	9	7	7	9	9	7	8	10	8	9	8	9	11	10	9	10	11	9	10	12	12	12	13	12	15	15	13	15	12	15	10	13	14	15	13	16	16	15	18	15	15	15	15	16	18	17	19	18	18	19	19	0	1	5	1	2	5	2	5	5	5	1	5	14	11	12	4	5	9	10	6	6	7	7	6	24	21	0	6	14	4	9	0	25	26	0	0	31	21	25	43	24	45	21	7	21	21	20	0	0	35	29	0	34	22	16	55	48	46	40	23	31	37	6	1	2	1	3	1	2	2	1	1	1	3	1	1	1	1	3	4	1	1	2	1	1	1	2	1	1	1	3	3	2	2	1	1	1	1	1	2	2	1	2	2	1	1	3	2	5	1	1	1	1	3	1	2	2	2	1	1	1	2	5	3	2	5
20000	-252.924997048099584	-259.780484999058956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541549939333918	1	2	4	4	3	5	6	5	6	7	7	6	7	7	8	8	8	7	9	10	8	9	9	11	9	10	9	10	12	10	11	12	11	11	13	12	15	15	13	14	13	15	13	13	13	13	13	16	15	17	17	15	14	14	17	16	18	17	18	19	17	19	21	0	1	2	1	2	5	6	5	4	8	2	1	6	12	7	8	5	5	21	12	5	5	14	25	18	15	0	23	21	17	5	0	19	14	0	0	28	20	22	24	6	11	12	5	29	5	18	0	0	52	41	0	13	12	5	54	48	46	55	29	15	36	7	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	4	1	1	2	1	1	1	2	1	4	1	1	2	1	1	3	2	2	2	3	4	4	5	1	3	4	1	1	1	1	1	4	4	6	1	1	2	1	3	3	4	8
20500	-324.741461942984586	-331.596949893943986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461116854860140	0	2	3	3	4	6	5	4	6	7	6	5	7	7	7	8	9	6	7	9	8	10	9	10	10	9	8	11	10	10	10	12	13	12	13	13	14	14	12	14	12	13	14	13	15	15	13	16	17	16	16	15	15	16	15	17	18	16	19	16	17	20	22	0	1	2	2	1	5	8	1	5	5	5	4	12	5	7	8	27	12	1	12	11	15	27	15	18	5	0	5	2	10	21	0	25	24	0	0	14	29	31	33	31	41	5	5	1	29	31	0	0	19	15	0	47	1	13	54	34	38	54	1	46	59	58	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	4	1	1	2	1	3	2	4	1	3	4	1	1	1	2	1	1	1	2	4	1	1	1	1	5	6	7	1	2	1	1	4	4	1	1	7	4	1	3	1	2	4	1	1	5
21000	-299.603069653068360	-306.458557604027760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534381352647410	0	2	4	4	3	5	6	6	6	5	6	6	9	8	7	7	8	7	9	10	8	10	8	11	10	11	9	10	12	11	12	13	13	12	12	12	13	15	13	14	11	13	13	13	14	15	13	16	16	16	17	15	14	15	17	16	18	17	17	18	16	16	21	0	1	5	2	2	4	4	1	4	2	5	10	16	15	6	6	10	7	7	2	3	2	12	28	15	15	0	5	18	28	28	0	41	14	0	0	24	22	29	36	6	26	5	12	13	39	35	0	0	40	26	0	39	2	25	45	50	30	32	26	45	40	20	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	5	2	4	1	1	1	4	1	3	2	1	1	1	1	1	1	1	1	3	1	1	3	1	4	3	1	1	1	1	1	1	3	1	1	5	3	1	1	3	2	3	1	1	3
21500	-304.198256534441441	-311.053744485400841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467320474975287	0	2	5	3	3	5	6	4	5	7	5	5	9	7	7	9	7	7	9	10	8	9	8	11	9	9	10	9	12	10	11	12	11	11	14	13	14	14	14	13	12	14	12	14	15	15	12	15	16	15	16	15	15	15	16	16	17	18	19	18	16	19	21	0	1	2	1	2	5	4	2	4	3	5	4	23	12	4	7	6	5	6	2	7	2	15	14	10	2	0	2	24	25	1	0	20	12	0	0	5	36	36	33	10	27	5	5	6	24	26	0	0	22	23	0	27	40	6	35	34	50	51	37	38	49	10	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	3	5	1	3	1	2	1	2	1	5	1	1	6	1	1	2	1	1	6	1	1	1	2	2	3	7	4	2	1	1	1	3	3	1	2	1	5	1	2	2	2	2	1	2	6
22000	-318.215596710521652	-325.071084661481052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578049498177237	1	2	4	5	4	5	6	5	6	7	5	6	8	7	7	8	7	6	9	9	8	8	8	10	11	11	10	10	10	10	12	12	12	11	14	13	13	16	14	13	12	14	14	13	15	14	14	17	13	15	17	16	16	15	18	17	15	18	19	19	17	19	20	0	1	1	3	1	5	6	1	11	6	2	6	8	6	3	9	1	5	2	16	12	2	11	6	7	16	0	15	22	20	16	0	34	18	0	0	2	49	32	19	26	33	27	16	2	29	31	0	0	34	26	0	40	26	45	53	43	48	38	5	37	37	25	1	1	2	1	1	1	1	2	1	1	3	1	2	1	2	1	3	1	3	1	1	3	1	2	3	2	1	1	1	1	2	1	1	2	1	1	4	2	1	1	1	1	3	1	4	2	1	1	1	2	3	1	2	2	2	1	1	1	1	8	1	2	2
22500	-536.105369633059126	-542.960857584018527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655897186019204	1	2	3	4	3	5	6	4	6	7	7	5	9	7	7	9	8	8	8	10	8	8	7	9	10	11	8	11	11	10	9	13	11	12	13	12	12	16	12	14	11	15	14	13	14	12	13	16	15	15	15	15	15	16	17	16	19	17	19	17	17	17	21	0	1	1	5	1	8	5	1	8	8	7	3	12	3	6	4	9	7	2	1	14	14	4	27	16	14	0	13	22	17	14	0	17	26	0	0	22	45	24	30	7	40	10	25	46	9	39	0	0	47	14	0	41	21	2	36	55	54	39	11	42	52	59	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	3	4	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	1	4	1	1	2	1	1	1	1	3	1	2	6	4	1	1	1	3	4	1	2	1
23000	-279.336212825334599	-286.191700776293999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449935668009822	0	2	4	5	3	5	5	5	5	6	6	4	9	7	7	9	8	7	7	9	8	9	8	11	10	10	9	11	10	9	12	11	12	11	13	11	14	13	14	14	12	14	12	13	15	14	13	15	17	17	15	15	14	15	18	16	19	17	18	18	18	20	20	0	1	2	1	2	5	5	5	5	8	5	1	18	2	4	14	1	5	5	14	4	7	10	16	7	7	0	7	21	14	25	0	23	20	0	0	2	13	44	27	23	33	17	25	12	12	22	0	0	51	28	0	32	41	9	19	58	42	53	24	24	53	5	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	1	4	2	3	1	1	3	1	1	2	2	1	4	1	1	1	1	2	1	1	1	6	2	1	1	2	1	2	1	3	4	2	1	1	1	2	1	2	2	9	4	1	2	2	4	3	3	5
23500	-281.839060428587743	-288.694548379547143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480426825794501	1	2	4	4	3	6	4	6	5	6	6	5	9	7	7	8	7	6	9	9	8	10	9	10	11	10	10	10	11	10	12	9	12	10	14	11	14	15	14	15	12	14	13	13	14	15	13	15	16	17	18	16	16	13	18	17	19	17	19	18	17	19	22	0	1	5	1	1	3	5	5	7	12	7	1	9	5	12	8	5	1	21	2	4	7	9	9	19	7	0	23	26	18	23	0	29	16	0	0	28	33	32	43	5	29	5	7	33	7	9	0	0	31	13	0	32	7	2	28	56	45	56	23	13	55	55	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	3	2	2	2	3	1	1	1	2	2	1	1	1	1	1	2	2	2	1	5	1	4	5	2	6	4	1	1	2	4	1	3	5	5	3	1	1	1	2	4	1	2
24000	-286.449547783768423	-293.305035734727824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695304636534348	0	2	4	5	4	5	6	4	5	6	6	5	7	7	7	8	8	8	8	10	9	10	8	9	8	10	9	9	12	10	12	11	10	11	14	13	13	14	13	14	9	15	13	10	12	13	13	16	16	14	17	14	16	15	15	16	15	17	17	18	18	20	18	0	1	2	3	2	2	3	2	2	2	6	2	12	6	7	14	10	10	10	5	12	15	6	19	10	6	0	15	20	25	26	0	23	18	0	0	24	45	16	7	15	7	5	1	12	21	31	0	0	27	13	0	54	21	23	43	45	17	54	33	49	60	55	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	2	4	1	4	3	5	3	2	1	1	1	2	5	1	1	3	2	2	1	3	1	3	1	1	2
24500	-314.068526258898260	-320.924014209857660	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512017262408104	1	2	5	4	4	6	6	5	7	6	6	5	7	7	8	9	8	7	9	8	9	10	7	11	10	10	9	9	12	10	11	11	12	10	13	12	14	15	12	15	13	14	12	13	12	16	13	16	16	15	16	14	16	13	18	17	19	16	19	18	14	19	21	0	1	2	1	1	4	5	2	6	4	2	2	10	5	11	13	2	12	9	7	20	1	3	18	23	5	0	7	30	23	5	0	3	28	0	0	31	35	20	54	26	30	2	5	9	34	8	0	0	32	5	0	61	1	21	53	48	35	58	40	36	55	9	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	3	1	1	2	1	4	1	1	1	4	1	1	1	2	3	1	3	1	1	1	1	1	2	1	2	3	4	5	2	4	3	1	1	2	6	1	1	4	3	1	2	1	1	1	1	1	7
25000	-303.696232718378155	-310.551720669337556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556450833814125	1	2	4	5	4	5	4	6	7	7	6	3	8	8	8	6	8	7	8	10	8	7	9	10	10	10	7	9	11	10	10	13	13	11	13	12	13	16	13	15	13	15	14	13	13	15	12	16	16	17	16	13	15	15	16	17	18	18	18	17	17	19	22	0	1	2	12	2	3	2	7	16	11	5	1	1	9	3	12	5	16	16	2	12	12	17	8	4	7	0	9	23	19	9	0	23	8	0	0	5	30	24	41	21	36	12	7	21	1	25	0	0	34	18	0	39	47	1	18	53	35	49	45	33	57	55	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	4	3	1	1	2	3	2	1	1	1	1	2	1	2	2	1	1	4	3	1	1	3	1	6	4	2	8	1	1	1	3	3	1	1	2	4	5	2	2	1	1	2	1	4
25500	-423.589878739903043	-430.445366690862443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589652305565741	1	2	3	3	4	6	6	5	6	5	6	4	8	8	7	8	9	7	10	10	8	10	9	10	9	10	8	10	11	10	11	13	11	12	12	12	14	15	13	14	13	13	12	12	13	14	12	16	16	16	17	15	15	16	17	15	18	14	18	18	17	20	21	0	1	1	2	4	4	12	1	8	3	5	2	15	11	8	11	27	1	5	2	11	10	11	14	7	10	0	14	11	13	21	0	19	24	0	0	24	43	29	47	16	31	8	21	1	5	29	0	0	31	22	0	34	9	44	39	50	26	49	13	43	53	44	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	3	3	3	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	3	1	1	1	3	3	1	2	5	4	1	1	2	1	3	1	3	4
26000	-261.937344214947359	-268.792832165906759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574330486894428	0	2	4	3	4	6	6	5	6	6	7	6	8	7	8	9	6	7	9	9	9	9	7	9	9	11	9	9	11	11	11	12	12	10	13	12	14	15	13	14	13	15	11	12	15	15	13	15	16	16	17	15	15	15	18	16	18	17	18	17	18	18	18	0	1	2	1	1	3	5	1	2	5	2	2	9	2	3	14	2	2	10	23	11	7	8	9	10	13	0	5	5	22	11	0	22	11	0	0	34	14	13	34	14	43	12	13	24	7	20	0	0	46	22	0	47	30	39	53	58	19	40	38	52	54	5	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	1	2	3	2	1	1	2	1	1	1	2	1	2	3	1	2	1	2	2	1	1	2	4	3	2	3	2	3	2	4	4	2	1	1	1	3	1	1	2	4	1	1	3	2	2	2	2	6
26500	-673.610257482882730	-680.465745433842130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472906660589871	1	2	5	3	3	6	4	4	6	6	7	5	9	7	8	8	5	7	9	9	9	10	8	10	10	8	6	11	11	10	12	11	12	11	12	12	13	14	13	14	12	14	12	13	15	15	11	15	16	16	15	15	15	14	17	15	19	18	19	19	18	20	22	0	1	4	1	1	4	2	2	7	17	9	1	6	9	7	4	5	5	9	15	14	12	27	16	16	10	0	5	25	6	26	0	10	26	0	0	9	35	36	41	10	22	12	10	33	5	17	0	0	22	22	0	37	41	15	41	44	56	52	47	50	45	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	3	1	1	1	1	1	4	1	2	2	1	3	2	1	1	2	1	1	1	4	3	3	4	1	6	3	1	1	4	2	1	1	1	6	1	3	2	3	4	1	3	10
27000	-444.784495089220968	-451.639983040180368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631923584166314	1	2	3	5	4	5	5	4	6	7	6	4	8	7	8	9	7	5	9	9	9	9	8	10	10	9	9	10	11	11	12	12	11	11	12	13	13	15	13	14	11	12	12	11	15	16	13	16	17	16	16	15	15	16	17	16	18	17	19	19	17	19	21	0	1	1	1	2	12	3	2	8	18	12	3	9	2	18	10	9	2	10	2	14	13	3	17	13	5	0	6	20	25	26	0	19	16	0	0	26	21	43	41	1	41	23	16	29	20	34	0	0	47	42	0	42	22	23	7	45	38	57	51	45	37	44	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	3	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	4	1	3	1	2	3	1	1	1	2	2	1	2	3	7	5	2	1	1	1	1	2	6
