step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
25000	-263.338907311232219	-261.876825226713322	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996420399671987	-1	5	2	3	1	4	1	3	4	4	2	3	6	6	7	5	5	8	6	5	5	7	7	6	7	6	7	7	8	9	8	9	7	9	9	9	9	9	10	9	9	10	9	10	12	11	11	10	9	10	9	13	11	10	14	9	11	11	12	11	10	12	10	12	12	13	11	11	11	11	13	12	12	10	12	12	14	14	13	16	14	14	13	14	14	14	15	14	17	15	14	16	14	16	13	15	13	18	18	17	16	17	18	17	16	16	15	21	24	20	21	22	22	0	8	1	5	1	3	1	11	11	8	5	1	9	2	16	6	4	13	9	12	6	16	13	3	17	8	19	26	26	18	26	25	13	13	22	21	28	31	51	28	24	40	24	36	61	36	51	31	31	25	31	60	42	36	95	28	51	35	61	41	29	54	56	51	42	53	38	54	37	63	69	42	42	43	39	61	52	58	67	64	47	59	67	52	95	66	79	73	90	83	73	87	64	86	62	76	68	80	82	107	96	80	105	107	78	84	95	98	112	99	110	111	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-304.634548975860071	-303.172466891341173	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.896082564954902	-1	4	1	3	2	5	2	1	3	4	4	5	6	4	6	5	3	8	5	4	5	7	8	6	8	5	8	8	7	9	7	7	8	8	7	10	9	9	9	8	10	9	9	10	12	11	10	10	8	10	10	12	12	11	13	9	11	12	11	11	10	12	11	10	12	14	12	12	11	12	12	13	10	13	13	12	13	12	12	16	15	15	14	14	15	15	16	15	16	15	15	16	14	14	14	14	15	17	17	17	16	18	18	17	17	17	17	18	22	22	21	24	24	0	5	1	8	3	4	8	1	7	5	8	17	2	5	10	7	3	22	17	7	17	19	19	11	32	9	31	15	3	33	19	15	2	29	15	40	15	15	32	35	18	49	40	40	51	38	30	42	13	27	23	69	25	42	69	28	48	57	28	36	22	54	64	30	41	51	60	32	56	38	48	47	33	76	57	44	53	36	51	83	71	84	78	76	75	61	42	57	66	95	72	79	74	67	62	46	66	86	89	85	62	89	89	78	82	86	93	105	108	103	102	110	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
26000	-272.798750198566154	-271.336668114047256	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.987070209609541	-2	4	1	4	1	5	3	3	3	4	2	4	6	5	6	6	5	9	5	5	4	6	7	6	8	8	5	8	8	10	6	9	5	8	9	9	9	9	10	9	7	10	10	10	11	10	11	10	7	10	10	13	11	11	15	10	12	12	12	11	10	12	10	11	12	13	13	13	12	11	13	13	12	13	12	12	14	13	13	15	14	13	11	15	13	15	16	14	17	15	15	17	14	17	14	15	15	18	17	16	14	17	19	16	17	17	18	21	23	21	21	24	23	0	3	1	11	1	10	3	11	5	8	5	8	21	9	10	12	12	23	8	8	8	21	14	10	14	41	21	31	33	28	6	34	21	33	31	28	41	23	32	16	15	25	29	23	35	38	42	32	12	13	29	64	18	30	71	29	43	48	46	46	15	42	25	37	42	53	60	45	39	35	70	60	46	54	39	50	68	45	61	68	75	51	28	85	83	70	88	85	90	82	95	82	65	87	85	71	101	87	91	88	32	93	105	90	80	96	87	102	110	99	103	109	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
26500	-276.649461736890373	-275.187379652371476	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.935808478519867	-1	5	1	4	2	4	3	2	2	4	3	5	5	5	6	5	5	8	4	6	6	7	7	7	7	7	8	8	8	8	7	9	7	9	8	10	9	10	10	8	10	10	8	9	10	10	10	10	9	10	10	12	11	10	14	10	12	11	12	11	9	12	12	12	11	13	11	13	11	12	12	14	12	14	13	10	14	13	13	15	13	13	13	15	14	16	15	15	17	15	14	16	14	15	14	14	16	16	18	18	15	19	18	17	18	18	18	20	24	21	20	24	22	0	9	1	8	1	11	3	3	1	5	3	11	7	7	17	11	11	16	8	7	14	21	10	17	15	17	15	26	17	14	20	20	13	24	24	24	31	35	43	31	21	29	25	33	32	18	26	20	31	61	18	56	42	24	60	25	50	34	69	18	33	42	41	36	26	45	25	65	61	50	60	22	76	62	63	35	70	52	58	59	57	54	58	53	63	91	82	68	95	77	52	77	79	79	81	68	101	77	91	92	72	80	92	85	101	97	74	103	110	107	103	110	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1
27000	-293.837288027921943	-292.375205943403046	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.899496354257521	0	5	1	3	1	3	1	3	4	4	4	5	6	6	6	6	4	8	5	5	5	8	8	6	7	7	7	8	7	9	8	9	8	9	6	10	9	9	8	9	9	7	10	9	12	10	10	10	8	10	10	12	10	11	14	10	12	12	10	12	10	12	11	11	12	12	12	13	11	11	13	13	11	13	14	10	13	13	13	16	14	15	12	16	14	14	17	15	15	16	14	17	15	16	15	14	14	17	18	17	16	18	18	18	18	16	18	20	22	21	19	23	20	0	6	1	1	1	1	1	5	3	8	6	8	11	21	17	21	4	20	6	9	6	26	13	12	21	2	13	12	9	39	24	29	20	24	11	18	28	25	35	25	24	19	33	23	51	27	49	49	20	33	33	37	49	56	52	44	32	53	31	32	18	59	43	48	47	22	36	50	29	40	51	83	41	64	68	41	28	31	45	86	79	71	61	96	83	63	88	74	74	89	45	89	97	91	97	79	52	80	94	88	58	82	80	87	89	54	87	92	108	98	87	113	99	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1
27500	-284.999211035500934	-283.537128950982037	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.960248424270397	0	4	1	2	1	5	3	2	4	3	3	4	6	4	7	5	6	8	6	4	4	8	5	6	7	7	7	7	9	8	8	10	7	10	6	10	9	10	8	8	10	8	9	10	10	10	10	10	9	11	9	12	12	10	13	11	12	8	12	12	10	12	11	10	12	13	12	12	11	12	11	14	12	14	12	12	13	13	14	15	15	12	11	15	13	15	15	14	17	16	14	15	14	17	14	14	16	17	17	18	16	19	18	18	18	17	17	20	24	21	22	24	22	0	7	1	5	1	12	5	3	8	3	3	7	12	11	17	4	2	21	21	8	4	25	4	21	12	24	8	23	31	17	24	31	20	49	21	43	13	51	24	24	39	28	28	18	31	49	51	22	18	31	30	41	54	42	83	38	58	6	34	51	29	69	45	29	63	75	54	44	32	61	32	62	38	57	64	38	46	62	66	53	78	43	38	55	83	57	65	46	92	95	59	66	76	84	57	73	92	101	84	78	78	89	80	98	99	81	87	104	113	108	110	111	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-273.910524435857496	-272.448442351338599	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.978408227626031	-1	4	1	3	1	4	3	3	3	5	3	5	6	6	7	6	5	8	6	6	5	7	8	7	6	7	7	8	8	9	8	9	8	10	8	9	10	9	9	7	9	11	9	10	12	11	11	11	9	10	9	11	11	7	15	11	13	11	11	12	10	12	12	12	13	14	13	13	11	11	12	13	13	12	12	13	13	13	13	15	14	15	14	15	12	15	16	14	17	13	14	17	15	16	15	15	16	16	17	16	16	17	18	17	19	17	18	20	23	21	20	23	21	0	11	1	5	1	8	3	5	5	8	5	9	2	7	12	6	7	14	17	17	11	4	12	9	8	17	12	16	54	54	17	28	54	39	20	22	49	19	54	12	40	33	26	23	52	39	23	51	31	39	40	22	15	12	78	29	56	49	34	52	33	44	61	59	70	76	70	75	43	31	39	56	56	48	49	70	74	58	59	79	62	68	46	65	58	62	77	74	97	60	72	98	88	95	65	77	88	81	96	79	67	84	98	82	102	84	87	89	113	108	102	110	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
28500	-259.198680712248972	-257.736598627730075	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989127260169194	-1	5	0	4	1	5	1	3	4	4	3	6	6	6	6	5	6	9	4	4	4	8	8	6	7	6	7	8	9	8	7	9	7	10	9	10	9	9	9	8	9	11	9	9	12	11	10	10	9	9	10	11	10	10	14	11	12	12	11	10	10	12	11	11	11	14	13	13	12	11	12	13	12	13	13	13	14	13	13	16	13	15	14	16	14	16	16	14	15	15	14	14	14	15	15	14	16	17	17	17	16	19	18	17	19	16	18	20	23	22	21	24	24	0	5	1	11	3	19	1	5	8	11	5	10	2	21	11	19	2	12	5	7	7	19	24	21	15	5	2	17	27	26	6	33	17	41	31	37	30	27	25	14	31	39	25	31	47	48	31	28	22	25	50	49	23	12	68	22	53	49	32	39	39	44	50	29	48	58	52	65	39	35	34	69	61	57	56	73	69	52	45	92	59	62	81	93	67	93	82	64	79	55	57	73	58	79	68	52	92	87	55	101	93	91	97	66	97	67	80	107	108	102	102	110	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-284.239490034801975	-282.777407950283077	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994931513340270	-1	5	0	3	1	4	1	2	3	4	3	6	3	5	7	4	6	9	5	6	5	7	8	5	7	6	5	7	8	9	7	10	8	8	7	11	8	9	9	8	9	10	8	9	12	10	9	11	9	10	11	11	11	10	14	8	11	11	11	10	9	11	11	12	13	14	11	13	12	11	13	13	12	14	14	12	12	13	14	13	13	15	14	16	14	16	15	14	16	13	13	14	12	17	14	13	15	18	16	17	14	19	18	16	18	18	18	21	23	21	21	22	23	0	13	1	7	3	5	3	3	5	7	7	27	7	4	24	13	19	34	13	11	9	27	17	10	27	24	10	21	20	20	17	34	25	17	16	18	22	28	15	26	34	22	26	56	42	44	31	38	34	41	42	49	61	56	71	26	46	30	39	34	15	39	61	32	45	65	18	51	70	54	52	62	39	45	54	62	42	77	81	52	46	80	72	68	45	101	90	73	91	77	59	45	23	74	77	32	80	100	75	82	45	100	71	97	84	89	97	94	110	102	103	105	111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-276.784516086808026	-275.322434002289128	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.953220629448897	-1	4	1	4	0	5	2	2	4	3	3	4	6	4	6	5	5	8	6	6	5	7	7	7	8	8	6	5	8	9	8	9	7	9	7	11	9	9	9	9	9	11	10	9	11	10	10	9	10	11	10	9	10	10	13	10	12	12	12	11	10	12	11	10	12	13	11	13	11	11	12	13	11	13	14	12	13	12	13	15	14	11	12	16	13	16	14	15	16	15	14	15	13	16	13	14	14	18	17	17	15	18	18	18	16	17	19	20	23	22	20	23	23	0	8	1	7	1	4	1	3	10	5	3	7	17	11	14	10	9	28	9	9	10	6	20	28	23	15	14	11	33	35	19	31	17	33	17	53	24	29	33	24	35	41	34	24	41	26	26	35	29	39	17	24	37	26	62	32	64	43	37	39	37	49	43	32	56	30	39	82	48	56	53	36	47	45	78	60	63	61	37	74	58	34	26	88	71	75	62	68	80	58	67	97	65	85	64	51	83	86	87	84	74	89	89	86	95	76	100	92	108	111	99	111	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-297.395893588741842	-295.933811504222945	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.918090906295608	-1	5	1	4	1	4	1	3	4	4	3	6	3	5	6	5	6	7	5	5	6	6	8	6	8	7	7	7	8	8	7	10	8	10	9	11	9	10	7	8	8	9	9	9	11	10	10	11	8	9	10	12	12	11	14	10	13	11	11	12	11	13	11	12	10	14	13	12	12	12	13	13	12	13	13	12	13	12	14	14	14	15	11	16	14	15	16	14	16	16	15	16	13	15	15	15	15	17	19	17	16	15	18	16	18	18	17	19	23	22	18	23	22	0	11	1	11	1	13	1	7	13	3	3	6	3	3	13	9	4	6	11	11	20	16	16	4	2	10	14	20	24	12	20	33	22	43	39	43	15	41	6	26	27	18	26	31	32	35	25	37	31	27	28	61	46	40	72	49	65	50	44	65	42	65	38	65	23	73	43	51	47	37	73	34	42	54	65	65	59	44	53	59	53	36	37	62	77	66	62	83	72	79	57	81	45	77	45	75	55	104	105	92	67	76	91	66	87	87	90	100	106	107	92	111	108	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
30500	-276.995622302410538	-275.533540217891641	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.987391641578371	-1	5	2	3	2	3	3	3	4	2	4	6	5	5	5	4	4	9	4	4	5	7	8	5	8	8	6	7	8	9	6	9	7	10	8	11	9	9	10	8	9	9	9	7	11	9	10	11	9	11	11	12	12	10	13	9	12	12	11	11	9	13	10	11	11	14	12	12	10	11	12	13	11	13	13	12	13	14	13	15	15	13	13	16	14	15	15	15	16	15	15	17	14	15	14	13	15	17	17	17	17	18	18	17	18	17	18	21	22	20	21	23	23	0	17	1	10	1	5	3	3	5	1	5	2	4	17	7	10	10	23	5	5	10	17	12	11	12	9	14	16	28	22	11	22	11	26	21	43	22	26	30	21	26	26	22	24	18	22	42	18	27	38	63	56	49	61	67	22	73	49	38	42	23	53	29	35	49	58	39	18	29	37	61	70	18	69	64	37	63	50	18	36	52	76	71	80	96	74	71	70	82	74	78	96	52	53	73	53	53	86	86	84	81	98	81	86	84	88	84	110	108	103	107	109	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-263.212302595291703	-261.750220510772806	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.999977724376513	-1	4	1	4	1	3	2	3	3	4	4	5	5	6	6	6	6	8	5	5	5	8	6	5	8	6	8	7	6	9	6	10	7	9	7	10	9	9	9	8	9	10	9	9	10	10	7	10	10	11	10	12	10	9	15	11	12	9	12	11	10	12	12	11	13	12	13	13	11	12	11	13	11	14	14	12	14	14	13	16	14	15	14	15	15	15	17	12	17	15	15	15	12	15	14	14	15	16	18	18	16	18	17	17	19	18	19	20	22	21	22	23	24	0	6	1	8	1	5	1	7	3	7	7	6	10	2	19	21	13	33	9	6	11	26	11	8	29	11	15	31	12	22	12	54	4	28	17	40	35	18	35	26	47	34	26	28	22	43	20	22	30	49	41	64	27	28	75	18	61	35	36	38	30	42	32	53	69	43	53	70	53	36	49	64	37	69	70	54	68	72	51	86	64	76	43	88	68	65	92	45	77	68	67	62	32	78	57	50	65	81	82	90	78	80	94	84	106	65	89	107	108	108	107	110	112	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-259.065427564684796	-257.603345480165899	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.987110619115548	-1	4	1	4	1	5	2	3	4	5	3	4	5	6	6	6	3	8	5	5	5	7	7	6	7	8	7	7	8	9	6	8	7	9	8	11	9	8	8	7	8	9	9	9	11	11	10	10	9	10	10	13	12	10	14	11	13	11	11	11	10	12	12	12	13	13	13	12	12	11	12	13	11	13	13	11	14	14	11	14	11	13	13	15	14	14	16	14	16	15	13	15	14	16	14	15	16	16	19	18	15	17	19	16	17	18	19	21	22	20	21	24	23	0	7	1	7	1	4	3	7	3	12	5	11	4	9	13	9	7	28	11	8	17	4	9	2	12	9	6	19	23	18	19	25	6	27	28	42	28	31	14	6	13	35	22	38	40	18	38	44	35	35	49	56	56	32	69	49	53	48	30	18	26	45	81	61	73	76	45	30	73	37	44	46	54	71	63	50	76	69	48	36	49	63	60	65	53	67	90	67	86	74	36	71	63	82	72	91	63	101	94	97	56	96	102	93	89	98	102	103	108	106	99	109	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-257.276841457860314	-255.814759373341417	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.991182658562556	-1	4	1	2	1	5	3	2	3	4	0	6	5	6	6	4	5	8	6	5	6	8	7	6	7	7	6	7	8	10	7	10	7	9	8	11	9	9	9	9	9	10	9	9	10	10	10	11	8	9	11	12	11	10	14	9	12	12	11	11	10	13	10	11	11	11	13	12	11	12	12	14	12	13	14	12	13	13	14	15	14	14	13	14	13	15	15	14	16	16	14	13	14	16	14	14	15	16	19	18	16	17	18	18	19	18	18	21	23	21	19	22	22	0	7	1	11	1	7	8	3	5	8	1	2	16	2	20	8	9	15	9	9	17	23	12	9	13	14	10	12	14	49	13	19	17	26	12	56	12	35	31	35	26	44	23	28	34	18	23	38	27	33	25	40	18	6	65	19	45	32	32	37	29	48	40	37	50	43	64	45	43	60	51	83	61	51	53	63	32	37	92	92	70	77	66	52	66	62	75	73	84	95	58	64	64	72	58	71	67	91	104	95	81	98	87	80	107	86	89	104	108	111	104	111	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
