"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"f278565d39","zuper",88,0.689655172413793,0.62485632183908,3.22173295454545,NA,0,1,0.0112719112606566
