step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24000	-671.515549940232631	-669.791738438668972	-1.723811501563631	0.000140351136145	0.000027566662827	0.196412110256707	0.532004799751740	1	3	3	3	6	7	6	7	6	5	8	8	9	10	9	6	9	8	7	8	10	11	12	10	10	9	11	10	12	12	10	10	13	10	11	10	12	11	12	13	12	12	14	14	13	13	11	15	15	14	14	15	13	13	13	14	14	16	16	14	13	14	15	18	17	18	16	18	17	19	16	18	18	17	18	19	20	19	19	20	19	18	20	20	22	21	20	20	18	22	22	24	23	21	22	22	23	25	24	24	25	24	24	25	26	26	27	28	27	28	27	0	1	1	1	2	4	1	16	10	3	10	4	3	1	8	10	19	7	10	9	9	7	31	16	18	19	6	5	31	31	11	20	23	8	15	10	34	34	17	21	22	17	27	35	17	38	26	55	28	29	15	24	20	41	13	32	25	22	60	28	17	37	40	29	43	58	40	50	48	49	61	37	41	29	52	62	89	51	56	43	55	49	66	79	82	89	65	66	57	88	89	86	65	89	57	83	66	66	91	89	65	95	96	90	97	94	91	111	105	92	95	1	1	1	1	2	2	2	1	1	1	1	3	3	5	1	1	1	1	1	2	2	3	1	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	1	1	1	2	1	3	3	3	1	2	2	3	2	1	3	2	1	1	3	2	1	1	2	1	2	1	3	3	2	1	2	1	2	3	2	2	3	1	1	3	2	2	1	2	1	2	1	4	3	3	1	2	3	1	3	3	1	2	1	2	2	2	1	1	2	2
24500	-688.838573002606267	-686.972257434931066	-1.866315567675159	0.000153360345822	0.000024864838331	0.162133426328296	0.502571018089589	1	4	3	4	7	7	6	6	6	8	8	9	9	9	9	7	9	7	8	8	11	10	10	9	11	10	9	10	12	11	11	9	13	11	8	11	11	11	12	13	13	14	14	15	12	13	12	14	15	14	14	14	14	15	16	15	14	15	16	15	16	14	18	18	17	18	16	18	16	20	15	17	18	18	20	19	19	18	21	18	19	20	19	19	20	21	21	20	19	22	21	23	22	23	22	23	23	26	25	25	24	25	24	24	27	27	25	26	27	28	29	0	3	1	1	3	1	4	4	4	7	9	2	3	6	8	8	11	1	2	2	19	14	16	35	9	5	10	12	24	10	16	19	26	24	6	17	12	13	14	45	12	24	34	51	31	31	9	41	27	18	31	5	47	42	48	29	40	2	27	42	42	19	61	56	45	65	33	46	20	48	26	56	65	50	66	26	48	46	47	65	71	59	80	69	69	66	73	80	80	83	45	77	65	90	65	73	90	92	92	73	82	93	96	93	66	98	96	70	107	91	104	1	1	1	1	2	3	1	1	1	2	1	3	2	1	2	1	1	4	2	2	2	1	2	1	3	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	3	2	1	1	1	4	1	3	3	3	3	1	1	1	1	1	6	5	1	1	4	2	1	2	1	2	3	3	3	2	1	1	2	1	3	3	2	4	1	2	2	1	1	2	2	2	1	1	2	4	1	2	1	2	3	1	3	1	3	2	1	1	1	4	1	1	2	1	2	3
25000	-700.279335485310753	-698.293415640164426	-1.985919845146278	0.000206446870874	0.000029075691852	0.140838617357660	0.521859632220624	1	4	2	4	6	6	5	6	6	8	7	8	9	8	9	7	7	6	5	8	10	11	11	10	11	9	11	10	11	11	10	10	14	10	12	11	12	11	13	13	12	13	12	15	12	13	12	15	13	12	14	14	14	15	15	14	16	14	15	15	15	15	16	19	18	17	14	18	16	19	17	17	19	17	19	19	20	19	20	19	20	20	18	20	22	21	20	20	21	22	21	23	22	22	23	23	21	24	22	24	25	24	24	23	25	26	25	28	27	28	29	0	3	1	3	19	4	3	19	4	5	19	6	12	1	8	8	7	4	3	6	9	13	31	16	9	5	31	17	26	15	20	2	47	8	16	15	14	26	22	29	36	29	30	25	4	37	9	37	10	16	41	43	45	42	39	41	36	38	28	47	46	40	51	42	32	57	19	44	39	37	44	39	17	43	60	40	45	41	63	66	65	49	69	63	72	81	57	47	88	79	65	81	57	66	48	89	88	93	67	83	104	99	66	75	98	103	72	105	105	100	108	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	2	1	2	3	1	2	1	1	1	1	1	1	2	4	1	4	2	2	2	1	1	1	1	1	1	3	2	3	2	1	1	1	3	4	1	5	2	1	4	1	3	5	2	2	3	5	4	2	1	1	4	2	2	3	1	2	4	1	1	1	1	3	2	5	1	1	1	4	4	1	1	5	3	1	1	4	2	1	1	1
25500	-685.443579221787672	-683.608539713317441	-1.835039508470200	0.000148784467131	0.000025094942153	0.168666411467712	0.604691477993275	1	4	3	4	6	7	6	6	5	7	7	7	9	9	9	8	8	8	7	9	10	12	10	10	10	8	11	10	11	12	10	9	11	11	10	11	11	11	12	13	12	13	13	14	11	13	12	12	14	14	13	14	14	15	16	15	15	15	15	15	15	16	17	19	18	18	16	19	16	18	18	18	18	19	20	18	17	20	20	19	21	19	20	20	23	20	17	21	21	22	21	23	22	22	23	24	24	24	25	25	26	24	25	21	25	27	25	27	28	27	28	0	1	1	1	1	3	9	4	1	3	5	9	6	10	16	8	8	10	5	5	10	14	8	11	9	9	20	32	15	35	18	12	8	8	20	13	31	32	14	45	15	33	24	33	17	17	26	37	28	23	33	36	22	51	22	15	38	38	28	28	19	50	61	41	37	45	46	63	49	38	46	23	57	62	64	63	31	71	63	77	71	69	73	63	59	40	57	83	80	84	77	81	87	45	58	83	80	95	95	73	102	93	93	57	91	93	81	97	81	107	104	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	3	2	2	3	2	3	1	1	2	4	3	2	1	1	4	2	4	1	3	1	1	4	1	1	1	1	2	1	1	5	4	1	1	1	1	2	1	4	5	4	2	3	1	1	3	1	1	2	2	1	2	3	2	5	1	3
26000	-676.403413212374403	-674.658630702734058	-1.744782509640322	0.000159049985100	0.000030305951836	0.190543569160177	0.648816635276226	0	2	2	4	5	7	6	5	6	8	8	6	8	9	8	7	7	7	8	9	9	11	10	10	10	9	10	9	11	11	10	8	13	10	12	11	10	12	12	12	13	14	12	14	13	14	12	14	15	13	13	14	14	15	15	15	14	15	14	16	16	15	16	18	17	18	16	18	17	20	18	18	17	17	19	19	19	19	20	20	20	20	19	21	21	19	19	21	22	19	21	23	22	22	24	24	23	26	24	23	25	24	22	25	25	27	27	28	27	27	30	0	1	1	3	1	3	3	3	4	4	9	2	9	32	16	8	2	3	17	3	5	17	8	6	9	17	13	17	20	24	21	9	43	17	23	14	11	24	31	15	30	24	25	40	31	47	37	41	28	24	15	40	36	51	22	35	31	25	27	28	19	43	41	42	45	58	56	63	39	59	74	56	57	46	34	63	65	63	63	66	75	59	57	68	82	73	57	81	80	67	83	89	77	66	93	88	65	101	66	83	97	81	66	87	92	58	66	44	105	99	93	1	1	1	2	3	3	2	1	1	2	1	1	1	1	1	1	2	2	1	4	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	3	2	1	1	2	2	2	4	1	2	4	1	1	2	2	1	1	1	2	4	1	1	2	2	3	1	2	2	2	1	1	3	3	2	1	1	2	1	1	2	2	1	2	2	1	1	2	1	2	2	1	2	2	3	1	5	4	7	1	2	3
26500	-717.365680775140390	-715.722688704947018	-1.642992070193316	0.000157872537463	0.000035172782692	0.222792280767389	0.554490901034722	1	3	2	3	6	5	6	7	7	8	7	9	8	10	9	8	8	6	8	9	11	12	12	11	9	9	11	8	11	12	9	10	13	11	12	12	11	11	12	13	12	12	13	14	12	12	12	14	13	14	14	14	14	16	15	14	16	15	15	15	16	16	17	18	18	17	16	19	17	18	17	18	19	19	18	19	19	18	20	20	21	19	18	20	21	21	21	21	20	22	21	24	22	22	23	23	22	25	24	25	26	23	24	24	26	26	25	28	27	28	30	0	1	1	1	6	4	3	2	18	9	5	18	3	17	18	8	7	6	5	11	6	17	32	5	17	19	19	5	9	29	16	19	31	9	34	25	13	15	13	27	26	16	19	26	37	31	26	23	24	27	47	36	15	52	17	46	2	18	28	43	32	35	29	33	58	53	36	46	55	53	37	38	63	63	66	64	38	62	37	58	61	69	48	55	41	45	65	57	73	80	58	93	57	89	87	77	83	77	80	94	71	65	94	87	92	45	99	104	107	98	102	1	1	1	1	1	2	2	2	1	1	1	2	3	1	3	1	1	1	1	2	3	2	1	3	1	1	1	1	3	1	1	1	2	2	1	1	1	1	3	1	1	2	2	3	1	2	1	1	1	1	1	1	2	1	3	1	6	4	3	1	3	2	4	2	2	2	2	4	1	3	2	3	1	1	1	1	4	1	4	3	2	1	2	2	4	6	1	2	1	1	2	1	4	1	1	2	2	3	2	1	3	2	1	1	1	7	1	1	1	2	4
27000	-715.754245106454732	-713.888359919700520	-1.865885186754159	0.000157313331728	0.000025519402896	0.162220217547272	0.576824820677199	0	4	2	4	6	6	6	6	6	8	8	8	9	9	10	8	9	7	8	9	9	12	11	10	9	10	10	9	11	13	10	10	12	12	12	11	11	12	12	13	12	13	14	13	13	13	9	13	15	12	13	13	14	15	14	15	15	15	16	16	16	16	16	17	16	18	16	18	17	19	18	18	17	19	21	19	19	20	18	20	22	20	19	20	21	21	21	20	20	21	21	23	22	22	20	22	24	24	24	24	26	25	24	24	26	26	26	27	28	27	29	0	1	1	3	3	4	4	1	1	7	5	6	18	2	2	8	8	6	5	5	12	32	19	16	7	19	18	19	16	15	11	14	25	32	11	25	8	9	14	28	31	34	40	15	32	32	19	50	40	29	24	37	46	50	6	30	18	14	17	49	38	53	48	24	18	65	43	47	58	41	40	62	45	33	23	72	37	57	62	45	78	28	65	67	49	58	65	65	57	65	88	95	77	83	45	91	68	95	73	86	85	80	95	93	103	94	95	100	105	98	104	1	2	1	1	2	1	1	2	3	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	3	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	3	3	3	1	2	1	2	2	5	2	1	5	2	3	2	1	2	4	5	1	4	2	1	4	1	6	2	2	3	2	4	2	2	2	1	1	1	2	5	1	4	2	2	2	2	3	2	1	1	2	2	2	2	2	1
27500	-722.359389100547446	-720.631312331895288	-1.728076768652196	0.000178614678218	0.000034863882580	0.195190467700598	0.523085427142407	-1	4	2	3	7	7	5	5	6	6	7	9	10	9	9	7	7	7	7	9	10	11	12	10	11	9	10	9	12	13	9	10	12	11	9	12	11	12	12	13	12	13	12	15	13	13	11	14	14	13	13	15	15	15	15	13	14	16	16	15	17	16	16	18	17	19	15	19	16	19	18	18	19	18	19	19	18	18	20	18	20	21	19	21	20	21	19	21	22	21	21	23	20	23	23	23	22	25	24	24	25	24	25	23	25	24	25	27	25	29	29	0	3	1	1	8	2	3	4	4	3	8	19	18	19	16	7	7	2	1	2	17	14	27	20	31	17	18	10	15	10	7	17	20	16	9	32	15	15	14	12	32	17	21	43	25	11	26	56	19	5	21	37	11	42	45	34	25	46	31	38	50	4	42	69	57	62	42	74	56	60	52	58	62	53	71	31	57	69	61	6	42	81	45	93	60	66	53	73	45	72	45	90	72	72	93	72	66	81	66	58	65	81	73	84	92	90	84	109	80	105	99	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	3	3	2	2	1	1	1	1	1	1	2	4	2	2	1	2	2	1	1	2	1	2	1	2	2	2	2	3	1	1	3	3	2	3	3	1	1	1	2	1	4	1	3	5	1	2	2	2	1	1	2	2	1	1	2	1	1	5	2	1	1	3	4	1	3	1	2	1	1	1	4	2	5	2	1	3	2	2	3	2	3	4	4	2	2	1	1	1	2	1	3	2	3
28000	-725.891450930434871	-724.315256310438258	-1.576194619996595	0.000141417238598	0.000035475561767	0.250857406911796	0.519675240809586	0	4	3	4	6	6	5	6	7	7	8	9	9	9	9	7	9	7	8	8	8	11	11	9	10	8	11	10	10	13	9	8	14	10	11	11	11	12	13	13	12	11	11	13	12	13	12	13	13	13	14	14	14	16	15	14	15	14	16	15	17	16	18	18	17	18	16	17	17	18	16	18	18	17	20	19	20	20	17	19	21	20	20	19	23	21	19	21	20	21	21	23	23	22	24	24	23	25	24	24	26	24	25	23	26	27	27	26	28	28	27	0	1	1	1	2	4	4	7	2	5	8	4	32	9	32	8	26	7	9	5	18	14	15	26	32	2	12	32	32	41	7	18	41	11	24	19	5	32	36	34	29	9	14	12	25	22	9	9	11	17	12	38	34	53	31	41	27	25	26	28	51	17	67	53	36	38	37	8	47	49	38	69	57	19	73	46	58	37	51	65	77	68	58	69	90	80	65	72	66	74	73	76	65	80	87	97	72	97	80	92	96	77	75	77	102	103	103	82	77	81	95	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	3	1	1	3	3	1	2	2	1	2	1	2	1	2	2	2	3	2	4	1	2	3	4	3	6	2	4	2	1	2	4	1	3	4	5	1	2	1	2	3	1	1	1	1	1	1	2	1	3	2	2	3	1	2	1	4	1	1	2	4	2	1	2	1	2	4	5	1
28500	-709.547332535346300	-707.821270559099389	-1.726061976246878	0.000210594512054	0.000041227181774	0.195765698603880	0.581304632393947	1	4	2	4	6	6	6	5	7	7	8	8	9	9	9	7	9	8	8	9	11	12	11	10	10	9	11	9	11	11	10	9	13	12	11	11	11	11	12	13	13	13	14	14	12	12	11	15	13	14	14	14	14	14	15	14	15	15	16	14	16	16	17	18	18	18	16	18	17	19	16	18	17	17	18	18	19	19	20	19	20	20	19	20	22	21	20	20	22	22	22	23	23	20	22	24	23	25	23	24	25	23	24	24	26	26	27	27	28	28	29	0	3	1	3	3	4	1	2	6	4	10	6	12	2	16	8	18	6	10	5	2	31	24	20	20	16	9	5	10	15	18	19	16	38	32	15	25	25	20	38	22	24	23	10	2	14	17	36	27	10	35	36	14	33	12	26	41	37	60	46	15	43	29	44	63	31	29	21	21	59	38	60	57	53	44	48	58	43	68	45	62	70	53	30	59	55	65	68	37	82	86	73	65	66	72	80	69	93	88	94	102	65	73	40	58	91	77	93	104	69	97	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	3	3	2	1	2	1	3	2	2	2	1	3	3	1	3	2	1	3	1	3	2	1	4	2	3	4	1	2	2	1	2	2	1	2	2	1	2	1	1	2	4	3	3	1	2	4	1	1	3	3	1	2	3	4	1	1	2	1	4	3	4	3	1	3	2	2	5	2
29000	-707.736191379280513	-706.003831107043425	-1.732360272237131	0.000158939559481	0.000030830825828	0.193978301740624	0.559675103259520	0	3	3	4	5	6	6	7	6	6	6	8	9	8	9	8	9	6	7	8	10	11	11	11	11	9	10	9	10	12	10	10	14	12	11	10	12	11	13	13	12	13	13	14	12	14	12	13	13	14	15	15	14	15	14	15	16	15	15	15	16	15	17	18	16	16	17	18	16	20	17	18	19	18	20	20	18	19	20	19	21	19	18	20	23	21	20	20	21	21	20	23	23	23	23	23	24	26	25	25	24	25	24	24	26	26	26	29	27	29	28	0	1	1	2	2	4	1	3	4	5	5	4	12	9	19	8	18	4	10	11	6	14	16	16	6	9	17	9	16	27	8	8	32	35	15	8	31	20	4	23	22	24	22	17	9	47	8	21	17	29	15	29	47	8	43	15	18	43	41	49	56	46	30	47	51	48	53	39	44	38	27	33	53	62	59	62	58	56	72	83	71	39	58	77	82	73	58	83	68	73	80	89	65	81	66	83	92	103	80	94	90	90	89	73	75	100	92	75	97	39	57	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	6	1	1	1	1	2	2	1	3	2	2	1	3	3	1	4	1	3	5	2	1	1	1	1	2	3	1	2	2	3	1	5	3	2	3	2	2	2	2	2	1	1	2	3	2	1	2	1	2	1	1	1	1	1	3	2	4	2	1	1	3	1	1	2	2	2	2	1	2	4	1	8	4
29500	-685.912193876555193	-684.194948589413116	-1.717245287142073	0.000128865378650	0.000025556845082	0.198322042348185	0.622005619127614	1	3	3	3	5	8	7	6	5	8	7	8	9	8	9	8	8	7	8	9	11	11	12	10	9	9	9	9	11	12	11	9	14	11	10	11	11	11	12	12	12	13	14	15	13	13	13	12	14	14	15	14	13	16	15	14	15	16	16	15	16	15	17	19	17	18	17	19	18	20	18	18	16	19	20	18	19	19	19	20	21	20	19	20	22	21	20	20	21	21	21	23	22	22	22	23	24	25	24	24	26	24	24	25	25	26	26	27	26	29	29	0	1	1	1	1	9	1	5	1	11	2	5	16	9	8	3	18	4	18	11	27	14	29	10	7	16	18	6	15	8	19	11	35	16	17	11	27	27	7	27	26	35	42	36	35	41	37	36	28	42	30	35	14	52	14	48	48	18	28	17	46	41	62	76	61	58	51	47	48	60	51	54	36	76	67	43	65	71	63	66	84	49	45	73	70	73	65	53	57	72	66	86	87	88	90	86	88	91	83	94	84	95	89	95	89	88	103	105	75	105	101	1	1	1	1	2	2	3	1	2	1	2	2	1	2	1	3	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	3	1	1	4	1	1	1	1	2	1	1	1	1	3	1	2	2	2	2	3	1	2	3	3	3	2	1	1	1	1	1	1	3	2	3	2	1	3	1	1	3	1	1	1	1	1	3	3	2	1	2	1	3	3	1	1	2	1	1	1	1	2	2	3	1	2	1	2	2	1	2	1	1	2	2	1
30000	-701.157425528799081	-699.479774144507928	-1.677651384291114	0.000151787122314	0.000031975221786	0.210658330550292	0.619073940204333	1	4	3	4	6	6	5	6	6	8	6	8	8	9	8	8	9	7	7	9	10	12	11	11	11	9	8	9	11	10	10	10	13	12	10	12	11	11	12	14	12	12	10	14	12	11	12	14	15	13	14	15	12	15	16	15	14	16	16	14	16	16	17	18	17	19	16	16	18	19	17	18	16	18	20	20	18	18	20	20	22	20	18	19	23	19	20	19	21	20	20	23	23	23	22	24	23	25	23	25	25	25	24	25	26	26	26	29	27	29	29	0	1	1	3	1	4	3	2	2	5	2	6	6	13	9	18	15	4	2	27	13	7	10	35	5	19	8	9	27	27	16	11	34	16	8	46	32	28	14	50	17	43	12	50	32	26	10	47	60	28	38	35	31	30	39	34	25	53	28	53	38	26	58	54	43	25	10	56	62	37	47	49	17	67	67	63	54	62	62	77	82	49	58	67	70	73	58	83	87	54	77	84	95	89	84	88	69	92	90	89	103	65	65	93	97	69	99	93	97	109	93	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	4	2	1	3	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	3	2	2	1	3	4	1	3	3	1	1	4	3	4	1	1	3	1	2	2	1	2	2	1	2	1	1	1	2	1	2	2	2	3	1	1	1	1	2	1	1	2	2	2	1	1	2	1	5	3	1	2	4	2	3	2	1	3
30500	-749.661247752511713	-748.066129891282912	-1.595117861228806	0.000170923847370	0.000041391044392	0.242160734319481	0.532334331738435	1	4	3	4	7	6	6	6	6	5	7	7	8	10	9	8	9	7	6	8	9	11	10	11	10	10	11	10	11	11	10	11	12	12	12	12	11	9	11	14	13	12	12	14	11	14	12	13	15	14	14	13	14	15	15	14	15	16	16	15	16	15	17	18	16	19	16	17	17	18	17	18	18	18	21	17	19	20	18	19	20	18	18	19	22	22	20	21	21	20	22	22	22	22	23	24	22	25	24	25	25	24	24	25	25	25	25	28	27	27	27	0	1	1	1	10	4	3	10	4	4	10	6	8	3	16	8	6	6	10	2	4	10	16	15	6	20	28	17	19	16	8	2	13	25	38	39	9	12	31	29	35	20	16	47	25	30	10	23	32	27	35	24	29	56	39	27	6	53	41	43	26	3	35	63	47	58	57	26	55	38	25	62	18	44	84	24	69	31	40	58	73	49	37	73	78	84	57	83	66	70	66	57	84	53	77	94	83	72	77	75	78	94	88	93	97	86	97	101	107	99	102	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	4	3	1	1	3	2	1	1	3	2	2	3	2	1	1	1	3	1	1	1	1	2	2	1	1	2	4	2	1	1	1	1	1	1	2	2	3	1	2	2	3	6	4	1	2	2	1	3	1	5	3	1	5	2	1	2	1	5	1	1	1	1	2	1	1	2	3	2	1	1	2	3	2	3	2	1	1	4	1	1	2	2	2	2	1	2	1	2	1	3	1
31000	-626.090532765829380	-624.496902610721918	-1.593630155107487	0.000121852567271	0.000029588307843	0.242820553609623	0.606620550486364	0	4	2	4	7	6	5	7	6	7	7	6	9	10	8	6	8	7	7	9	9	11	12	11	11	10	10	10	12	12	10	10	14	11	11	12	12	11	12	12	12	13	12	14	13	12	12	14	15	13	15	14	13	15	14	14	14	16	14	15	16	15	17	18	17	17	17	18	17	19	17	19	19	19	20	19	19	20	20	19	20	21	19	21	22	21	20	21	21	19	21	22	21	23	23	24	24	25	24	24	25	24	24	23	26	26	26	28	26	28	29	0	3	1	1	6	3	3	16	7	16	2	2	7	17	16	7	4	7	2	11	12	7	8	27	17	19	13	11	15	31	20	15	26	12	19	22	19	9	13	10	13	27	12	37	36	31	35	45	28	24	15	23	34	8	38	37	45	45	28	53	30	46	50	52	57	58	62	69	60	49	41	33	66	68	60	51	9	37	63	58	65	70	66	77	82	66	57	83	73	64	81	66	77	89	93	83	73	84	81	94	95	104	92	93	98	94	81	109	99	109	95	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	4	3	1	2	2	1	2	2	1	1	1	3	3	2	1	2	2	2	1	1	1	3	2	1	1	1	1	3	1	3	1	1	4	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	2	5	4	2	2	2	1	1	1	1	2	4	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1	1	1	2	3	1	1	2	3
31500	-686.503951392210297	-684.887235023729659	-1.616716368480620	0.000156987180080	0.000036577713198	0.232998090541341	0.509004230903245	1	4	3	4	7	8	5	7	6	8	7	8	8	10	9	7	7	7	8	9	10	11	11	11	11	10	10	9	12	12	11	9	14	10	10	11	12	12	11	14	13	13	13	14	13	12	12	14	15	12	14	14	15	15	15	13	15	15	15	15	16	13	16	18	17	18	17	18	15	19	16	19	19	17	20	19	20	18	21	17	21	19	18	19	22	22	20	20	20	22	22	23	21	23	23	23	22	26	23	24	24	25	24	24	27	26	26	27	25	28	29	0	1	1	3	7	4	3	9	7	5	9	3	7	6	16	7	2	7	9	17	2	9	8	16	32	19	11	17	21	26	17	10	56	5	8	5	36	34	2	29	34	29	39	29	31	19	6	56	40	35	31	34	45	23	13	17	25	18	43	23	26	36	62	37	45	45	62	10	31	49	58	53	32	62	55	30	57	46	76	45	50	38	57	53	69	89	65	66	80	66	89	81	27	89	87	57	73	75	80	58	91	87	91	87	92	94	96	94	66	107	87	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	2	1	1	3	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	3	3	3	4	2	2	3	1	2	3	2	2	2	4	2	2	1	2	4	2	2	3	2	3	1	1	4	3	1	3	4	1	1	1	2	2	1	1	4	1	2	5	2	3	2	5	1	3	1	2	2	1	2	2	3	1	3
