step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-153.238179150612496	-151.547769257907191	-1.690409892705293	0.000206637931152	0.000042674994806	0.206520625558765	0.411563374799038	4	2	4	5	6	6	8	6	6	8	7	7	8	8	9	7	9	10	13	14	14	14	24	27	2	0	2	2	1	1	8	3	1	4	4	4	8	2	6	1	14	9	13	3	10	16	22	0	1	1	1	2	1	1	1	1	1	2	1	1	1	4	1	2	1	2	3	6	3	3	4	1
32000	-141.397863929947334	-139.595324858583552	-1.802539071363790	0.000255110364866	0.000044894709044	0.175981517126901	0.700641268297708	5	4	5	5	7	6	8	6	7	8	7	7	7	9	10	7	9	11	11	12	14	16	24	28	2	0	2	2	1	1	8	2	1	3	4	4	8	2	10	1	1	15	13	3	13	21	20	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	3	3	1	5	1
32500	-160.258572664716127	-158.363067751141443	-1.895504913574678	0.000293328958249	0.000045886918209	0.156435008950780	0.647301425064008	5	3	4	4	6	7	8	5	6	8	6	6	8	9	10	8	9	9	12	14	14	16	25	27	2	0	2	2	1	1	8	2	1	4	4	4	8	7	16	1	1	9	7	19	2	18	18	0	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	5	4	6	1
33000	-162.922776819366533	-161.392573884372524	-1.530202934994005	0.000259316530651	0.000071380907603	0.275265550653680	0.616370836907260	4	3	5	4	6	6	7	4	6	7	8	7	7	10	9	9	9	11	12	13	14	14	24	28	2	0	2	2	1	1	8	2	1	4	12	4	8	4	6	1	1	3	14	13	8	20	21	0	1	1	1	1	1	1	1	1	2	2	1	1	2	3	2	2	2	3	1	4	7	1	5	1
33500	-162.056189290185159	-160.245448431191051	-1.810740858994107	0.000386457675964	0.000067274982725	0.174081113946152	0.628460657469601	4	3	5	5	6	7	8	6	7	7	8	8	7	8	11	8	10	10	10	13	15	15	24	27	2	0	2	2	1	1	8	1	3	3	4	5	2	4	1	5	11	11	9	1	8	17	22	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	4	6	3	5	1
34000	-161.649511546057767	-160.038388576695780	-1.611122969361983	0.000245304186720	0.000057719869632	0.235299162249665	0.615373832449862	5	3	4	5	8	6	8	6	7	6	7	7	8	10	8	8	9	11	13	13	15	16	24	27	2	0	2	2	1	1	2	2	1	4	10	10	8	15	6	1	1	17	8	17	3	20	22	0	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	3	3	4	2	5	1
34500	-165.817261775142441	-163.993644848684482	-1.823616926457971	0.000282856461636	0.000048417335144	0.171172809217251	0.584627632087664	4	3	5	5	7	6	8	6	7	8	8	8	7	8	10	8	9	11	12	12	15	14	23	27	2	0	2	1	1	1	8	2	3	3	3	5	2	3	6	1	4	17	13	2	19	19	18	0	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	3	3	1	1	4	1
35000	-157.140189803591227	-155.150456859110193	-1.989732944481035	0.000242053956848	0.000033945750184	0.140240426663105	0.806342960680972	5	3	4	6	8	7	7	5	6	8	8	7	7	9	10	9	10	8	12	13	13	15	24	26	2	0	2	2	1	1	8	2	1	4	2	4	8	7	6	6	16	4	13	10	8	18	22	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	4	2	5	1
35500	-165.945906529470932	-164.440834550513273	-1.505071978957658	0.000273049946804	0.000079501493046	0.291160990787190	0.574058854233430	4	3	5	4	7	6	6	7	7	8	5	6	8	9	10	8	9	11	12	13	15	16	24	28	2	0	2	2	6	1	2	7	1	4	4	4	7	5	5	1	1	9	1	19	18	5	19	0	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	2	4	1	2	5	5	1
36000	-170.419462519448928	-168.457518325548477	-1.961944193900462	0.000350689902674	0.000050745733384	0.144702579107569	0.604508974476405	4	2	5	5	6	6	5	6	6	7	8	7	7	8	10	8	10	9	10	14	13	15	25	27	2	0	2	2	1	3	2	7	1	4	10	4	8	3	6	2	12	12	13	11	8	17	22	0	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2	3	3	3	4	1
36500	-160.180841042992824	-158.307654385932182	-1.873186657060651	0.000296041475500	0.000047591329212	0.160758992068354	0.498169034789272	4	3	4	5	7	7	8	6	6	7	7	8	8	9	10	8	10	11	10	13	13	16	24	26	2	0	2	3	1	1	4	2	1	2	4	4	8	10	1	1	7	5	7	8	8	16	15	0	1	1	1	1	2	2	2	2	1	2	1	1	2	1	3	2	1	2	1	3	4	3	9	1
37000	-160.176777378389602	-158.338871329760195	-1.837906048629419	0.000308161710129	0.000051785929399	0.168047903736008	0.734514640259483	4	3	4	5	6	6	7	6	6	7	7	6	7	10	10	6	8	11	12	11	15	13	24	27	2	0	2	2	1	1	2	2	1	4	4	4	8	7	16	1	16	1	20	10	10	17	22	0	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	4	1	2	4	2	6	1
37500	-147.711420197299645	-146.235069648720980	-1.476350548578668	0.000219985585014	0.000068733263054	0.312444395162462	0.532571828989642	5	3	5	5	7	6	7	4	6	7	7	8	8	10	9	7	9	10	11	12	13	15	24	27	2	0	2	2	1	1	8	2	1	4	4	4	8	15	6	1	1	9	8	3	20	17	22	0	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	3	2	1	3	4	1
38000	-152.781340354330752	-151.210019216041758	-1.571321138289003	0.000226440961669	0.000057337160245	0.253210195814835	0.450000813100256	4	3	5	5	7	6	8	6	6	7	7	7	5	8	10	9	8	11	12	13	14	15	24	26	2	0	2	2	1	1	4	13	1	4	4	2	2	12	6	1	12	9	12	3	8	15	22	0	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	3	1	2	3	4	3	2	4	1
38500	-138.650999933763046	-136.998828780194970	-1.652171153568065	0.000195175843630	0.000042829792751	0.219442078252317	0.677229604564047	5	4	5	5	7	6	8	6	7	8	8	7	7	9	10	8	9	10	10	14	13	15	23	27	2	0	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	9	13	15	19	9	22	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	3	4	1
39000	-166.345536175257251	-164.381061195398388	-1.964474979858863	0.000243645802739	0.000035154708815	0.144286125267661	0.562897444720326	4	3	5	5	7	6	7	5	5	8	7	8	8	10	10	8	9	11	13	11	14	14	24	27	2	0	2	2	1	1	8	2	1	2	3	4	8	10	6	1	5	8	10	3	20	10	15	0	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	3	1	3	2	3	2	3	6	1
39500	-155.573443243843968	-153.608299266525592	-1.965143977318379	0.000252789031172	0.000036446208522	0.144176384367212	0.516906183738164	4	2	5	4	7	6	6	7	7	7	6	7	8	7	10	8	9	10	13	13	15	15	24	27	2	0	4	2	1	1	2	7	1	4	4	2	7	2	6	1	9	16	13	12	20	20	18	0	1	1	1	1	1	1	2	1	2	1	1	2	1	3	2	2	2	1	3	4	1	1	6	1
40000	-161.306469166420953	-159.342793974828879	-1.963675191592085	0.000307547752595	0.000044415280752	0.144417510377649	0.552796871996786	5	3	4	5	7	7	8	6	6	7	7	8	8	8	11	9	7	11	11	13	14	15	24	27	2	0	2	2	1	9	8	2	1	1	4	4	8	2	6	10	1	9	13	18	13	1	18	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	4	4	5	1
40500	-149.896899301181321	-148.406445505735832	-1.490453795445498	0.000193638739199	0.000058384173290	0.301510810964790	0.667624002315016	4	3	4	5	7	5	7	5	7	7	7	7	7	10	11	8	9	10	12	14	13	16	24	28	2	0	2	2	1	1	8	2	6	4	4	4	8	16	16	1	5	2	13	18	18	16	22	0	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	4	3	2	2	3	3	1
41000	-161.459494506773780	-159.443110556547339	-2.016383950226440	0.000331362810612	0.000045124300026	0.136177925164966	0.616183531839325	4	3	5	5	7	6	7	5	6	7	8	7	8	10	11	8	10	11	12	13	15	15	23	27	2	0	2	2	4	4	8	2	1	4	1	8	12	5	16	1	11	17	13	3	19	20	17	0	1	1	1	1	2	1	1	2	1	1	3	1	1	2	1	2	2	1	2	4	2	1	5	1
41500	-160.616947369380483	-158.802099926729483	-1.814847442650996	0.000275513116153	0.000047703375684	0.173143755730413	0.430035940805860	4	2	4	6	8	6	7	5	6	7	7	6	8	10	9	8	9	10	13	14	13	15	24	26	2	0	2	2	1	1	8	2	1	2	12	8	8	4	6	8	5	15	16	3	13	15	20	0	1	1	1	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	6	2	2	6	1
42000	-160.066288382929542	-158.357422286695510	-1.708866096234040	0.000203315878584	0.000040828369954	0.200812500420014	0.683131054482311	5	2	4	4	7	7	7	4	6	5	8	7	7	8	10	8	9	9	13	14	13	15	24	28	4	0	2	2	1	1	8	2	1	4	10	10	8	2	6	1	6	9	13	14	13	1	22	0	1	1	1	1	1	1	1	1	1	1	2	1	2	5	2	2	1	2	4	3	3	4	4	1
42500	-149.186248201120463	-147.416460000049625	-1.769788201070849	0.000207725615094	0.000038215332036	0.183970243718600	0.634133544632555	4	2	4	5	6	6	8	6	6	7	7	7	8	9	10	8	9	10	11	12	14	15	24	25	2	0	2	2	1	1	8	1	1	2	4	4	4	16	6	1	1	9	13	3	13	20	22	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	4	3	2	3	1
43000	-171.762517307774317	-170.369606365504865	-1.392910942269458	0.000274542090235	0.000113975944883	0.415149257390492	0.525635779877657	4	2	4	6	5	5	7	6	6	7	7	8	7	9	10	6	8	10	12	13	14	15	24	26	2	0	2	2	1	2	6	3	1	1	4	4	6	6	12	1	1	9	8	12	12	15	22	0	1	1	1	2	1	3	1	1	1	1	1	2	1	2	1	1	2	2	5	3	2	2	3	1
43500	-163.680205850234046	-162.186446433936055	-1.493759416297988	0.000389957662680	0.000116632092769	0.299089116411089	0.566060337289113	5	4	5	5	7	6	7	6	7	8	8	7	7	8	9	8	10	10	12	12	13	16	25	27	2	0	2	2	1	1	8	2	1	4	4	4	3	2	6	9	9	14	8	14	3	10	9	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	3	4	9	1
44000	-162.358742501793472	-160.909485024722727	-1.449257477070748	0.000216217480335	0.000072829010478	0.336832204153089	0.385966579823677	4	3	5	5	6	6	7	4	6	7	7	8	7	9	9	8	9	10	12	14	15	16	24	28	2	0	2	2	1	1	8	2	1	4	4	4	8	4	6	5	16	9	6	3	13	13	22	0	1	1	1	1	1	2	2	1	1	1	2	2	2	3	1	1	1	2	3	4	3	4	4	1
44500	-160.637719293163201	-158.677009541834110	-1.960709751329088	0.000340069695368	0.000049278298397	0.144906467904295	0.646773886403605	4	2	4	4	8	6	8	5	6	7	8	8	7	9	9	9	9	10	13	11	13	15	23	28	2	0	2	2	9	1	13	2	1	3	4	2	8	10	6	8	10	5	13	2	13	17	21	0	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	1	2	4	3	4	5	1
45000	-160.071156791392525	-158.379080826640291	-1.692075964752232	0.000319000985476	0.000065711720460	0.205992217742354	0.622730013246976	4	3	5	5	6	6	8	5	6	8	7	7	7	10	11	8	10	10	12	14	13	15	22	27	2	0	2	2	1	1	13	2	1	6	4	4	8	12	12	1	16	10	10	18	12	17	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	4	1
45500	-149.494826243679114	-147.997739200455555	-1.497087043223558	0.000178412976021	0.000052935274024	0.296700807334345	0.736003047456356	4	3	4	5	6	7	8	5	6	6	7	7	7	9	11	6	8	10	12	13	15	15	23	27	2	0	2	2	1	1	8	2	1	4	4	4	8	6	18	1	16	9	13	3	8	1	22	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	5	3	3	3	1
46000	-149.424432565012665	-147.679917047920526	-1.744515517092153	0.000274368759976	0.000052299120702	0.190616164561914	0.794032085711425	5	3	4	5	8	7	7	6	6	7	7	7	8	10	10	7	9	9	11	13	14	14	23	27	2	0	2	2	1	1	8	2	1	4	4	4	7	8	6	1	16	9	13	14	13	14	21	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	4	2	6	1
46500	-157.021886459704632	-155.124021715308118	-1.897864744396508	0.000351630897530	0.000054850867660	0.155989897489882	0.650957039994321	4	3	5	5	8	6	7	6	6	7	7	8	8	9	10	7	9	9	13	14	14	15	25	28	2	0	2	2	1	1	8	2	1	4	4	4	8	4	5	1	8	16	16	5	13	19	20	0	1	1	1	1	2	1	1	2	1	1	2	2	1	3	1	2	1	1	2	3	3	1	5	1
47000	-160.406180804006283	-158.668822355218907	-1.737358448787363	0.000248001022795	0.000047760561983	0.192582116980939	0.580139213475498	4	2	3	6	8	5	7	6	6	6	8	8	8	9	10	7	8	10	10	13	15	16	23	28	2	0	2	2	1	1	8	2	1	2	10	4	7	4	10	1	1	10	13	4	19	21	18	0	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	2	3	1	3	3	1	5	1
47500	-150.045567024048410	-148.528023173801444	-1.517543850246980	0.000219267217181	0.000062052955099	0.283001517040720	0.822151541063585	5	3	4	6	7	6	8	6	6	5	7	7	8	9	8	9	7	9	12	12	13	16	23	27	2	0	2	10	1	1	8	2	1	2	10	10	8	2	6	17	1	9	13	18	13	19	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	2	2	2	1
48000	-157.201048221487639	-155.205687821471997	-1.995360400015628	0.000230967044770	0.000032188841844	0.139365518035930	0.779948605500021	4	2	4	6	7	6	8	4	6	7	8	4	7	9	11	8	9	10	12	12	14	16	24	26	2	0	2	12	1	1	8	2	1	2	4	2	8	10	17	1	16	9	13	4	19	17	22	0	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	3	1	4	3	1
48500	-173.577244336857461	-171.742701509817778	-1.834542827039695	0.000317734104933	0.000053625256112	0.168774000898716	0.603042339927571	5	3	4	6	8	7	7	7	6	8	7	7	6	9	11	9	9	10	12	14	14	15	25	28	2	0	2	2	1	1	3	13	1	13	4	4	2	5	16	7	8	5	7	3	17	9	17	0	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	5	2	4	8	1
49000	-170.997919687403481	-169.355457505342258	-1.642462182061225	0.000303623924140	0.000067704765029	0.222988900564827	0.581845561981583	4	3	5	5	5	6	7	6	6	6	7	8	6	8	8	8	9	10	13	14	12	15	24	27	2	0	2	2	1	1	13	2	1	1	13	11	2	8	6	13	1	11	10	3	1	21	18	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	3	4	3	3	8	1
49500	-161.002986079559406	-159.425177539577021	-1.577808539982375	0.000265045636603	0.000066284974690	0.250088911251272	0.590606881774668	5	3	5	5	7	7	8	5	7	7	8	8	7	10	11	7	10	9	12	12	13	13	24	28	2	0	2	2	1	1	8	2	1	4	10	10	8	7	12	1	5	9	13	5	14	18	19	0	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	4	2	1	1	6	1
50000	-153.435857474005104	-151.121749096477828	-2.314108377527290	0.000215420608295	0.000021848184021	0.101421048775551	0.631731552914196	5	4	5	5	7	6	7	6	7	7	7	7	8	9	10	8	9	11	12	13	14	15	24	27	2	0	2	2	1	1	2	2	1	4	4	4	8	16	6	1	16	1	8	12	13	15	18	0	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	3	2	2	3	2	7	1
50500	-165.290309854082324	-163.656439203654884	-1.633870650427443	0.000339331001754	0.000076766100201	0.226227782914135	0.560246391636649	4	3	5	5	8	6	8	5	5	8	7	7	8	7	10	8	10	11	12	13	14	15	24	28	2	0	2	2	1	2	8	2	1	4	4	4	8	4	7	6	5	5	10	13	5	6	19	0	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	2	4	5	7	1
51000	-150.326685052301826	-148.754879103780638	-1.571805948521199	0.000316891728395	0.000080165349400	0.252973940993002	0.649758437760208	4	3	5	5	7	6	7	5	6	7	7	8	7	10	9	8	10	9	12	14	14	12	24	27	2	0	2	2	1	1	8	2	1	4	4	4	8	5	2	1	1	5	15	2	19	16	20	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	2	3	1	2	4	1	2	4	1
51500	-163.342327576447815	-161.803658820779390	-1.538668755668433	0.000269066521870	0.000072746384045	0.270365794820268	0.671916068728728	5	3	4	5	7	6	7	5	7	7	6	8	6	9	10	7	8	10	12	13	13	14	25	28	2	0	2	2	1	2	8	2	1	1	2	1	8	5	5	1	1	9	13	5	13	19	18	0	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	3	1	6	1
52000	-155.690264200552633	-154.229321332284513	-1.460942868268123	0.000213109438558	0.000069406413109	0.325684369395451	0.620009268984674	5	3	4	5	7	6	8	7	7	7	7	8	5	8	10	8	9	10	12	13	14	14	24	26	2	0	2	2	1	1	8	13	1	4	4	10	2	11	6	1	1	6	13	17	15	4	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	4	2	4	4	1
52500	-153.213899494858254	-151.351202132261136	-1.862697362597121	0.000260980289172	0.000042504733957	0.162865686492587	0.516642782399440	4	3	4	5	7	6	7	6	6	8	7	6	8	9	11	6	9	10	13	13	13	15	25	28	2	0	2	2	1	1	8	2	1	4	4	4	8	4	17	1	16	9	2	17	7	5	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	4	2	4	5	6	1
53000	-155.868152480564873	-154.128016938595550	-1.740135541969333	0.000344429990220	0.000066066730998	0.191814687669654	0.790491368559884	5	3	5	6	8	7	8	6	6	8	8	7	8	9	11	7	9	10	11	12	14	15	24	26	2	0	2	3	1	1	4	2	1	4	4	4	8	4	18	1	16	5	13	3	20	5	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	4	6	1
53500	-170.598151008305592	-168.977507991674116	-1.620643016631472	0.000371313634080	0.000085926051371	0.231410978441414	0.542520089377901	5	3	5	4	7	6	7	6	6	7	6	7	7	9	11	7	10	9	13	12	11	15	24	26	2	0	2	2	1	1	4	2	1	8	4	4	11	5	9	6	1	9	21	10	1	21	22	0	1	1	1	1	2	1	1	3	1	1	1	1	1	1	3	1	3	1	1	3	2	2	5	1
54000	-158.622495096675578	-156.774531432521286	-1.847963664154279	0.000347423239831	0.000057641000275	0.165910030378569	0.716049862056384	5	4	5	5	6	7	8	6	6	6	8	7	8	8	10	8	7	10	13	13	15	16	24	27	2	0	2	2	1	1	8	2	1	4	10	10	8	2	16	1	1	9	7	11	6	16	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	4	3	3	4	4	1
54500	-151.433719792691932	-149.698402635183129	-1.735317157508791	0.000292163951280	0.000056431462877	0.193149985238489	0.756371195663393	5	4	5	5	7	7	8	6	7	7	6	7	8	8	10	8	9	11	11	11	14	16	23	28	2	0	2	2	1	1	8	2	1	4	4	4	8	5	16	1	5	9	13	3	6	21	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	4	1
55000	-164.385264039525879	-162.902964249489997	-1.482299790035871	0.000325141699771	0.000100048503728	0.307707389726335	0.577350374940377	5	3	4	6	7	6	7	5	6	8	7	8	8	9	10	8	10	9	13	13	14	13	24	28	2	0	2	2	1	1	8	2	1	4	4	4	4	4	7	9	13	16	10	11	14	7	18	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	3	2	3	8	1
55500	-165.852074626273009	-163.932236527031762	-1.919838099241255	0.000178612444820	0.000027140233191	0.151950404229359	0.767084955457567	4	2	4	5	6	6	8	5	6	7	8	6	7	9	11	8	9	10	11	13	14	16	24	27	2	0	2	2	1	1	8	2	1	4	10	8	8	2	6	1	16	9	13	14	14	1	22	0	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	3	7	3	1
56000	-140.521591094223993	-139.060344817113190	-1.461246277110797	0.000191780515136	0.000062407038547	0.325408650105191	0.610793868073556	5	3	5	5	7	6	8	6	7	7	7	7	7	9	8	7	9	11	11	13	15	15	24	27	2	0	2	2	1	1	8	2	1	4	4	4	8	8	6	1	16	1	13	3	13	9	22	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	2	3	4	4	5	1
56500	-149.876766356811686	-148.308640569576539	-1.568125787235158	0.000320396634388	0.000081630578984	0.254779764274148	0.689464896403572	5	3	4	4	7	6	7	5	7	6	8	7	7	9	10	8	8	11	12	12	14	16	23	27	2	0	2	2	1	1	8	2	1	4	10	4	8	2	16	1	1	10	13	15	18	17	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	1	2	2	3	1
57000	-148.621260889600251	-146.962085926022894	-1.659174963577354	0.000279968425130	0.000060740388965	0.216954425974833	0.620268141549702	5	3	5	5	8	7	8	6	7	8	7	7	7	10	9	7	10	10	12	14	14	15	24	26	2	0	2	2	1	1	8	2	1	4	4	4	8	2	11	1	5	9	14	10	19	5	20	0	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	2	2	4	1	3	5	1
57500	-163.981613424556485	-162.162758124977501	-1.818855299578982	0.000232341047514	0.000040017921585	0.172237846101944	0.558234441772084	4	2	5	6	8	6	8	6	7	6	7	7	8	10	10	8	10	10	12	12	14	15	23	26	2	0	2	2	1	1	9	1	1	2	10	4	8	3	16	6	16	6	13	10	1	14	18	0	1	1	1	2	2	1	1	1	2	2	1	1	1	3	1	1	1	3	2	3	4	2	7	1
58000	-154.616408797994694	-152.912835642992405	-1.703573155002285	0.000238952744883	0.000048368206212	0.202417453860845	0.516019076852164	5	2	4	4	7	6	6	4	7	7	7	6	8	8	11	8	10	10	12	12	13	15	24	28	2	0	2	2	1	1	8	2	1	1	4	4	8	4	18	1	1	9	7	3	8	15	21	0	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	2	1	2	4	4	2	5	1
58500	-161.582091754992490	-159.877399068863070	-1.704692686129411	0.000330238356732	0.000066733209000	0.202075887431387	0.706833547524853	5	2	4	5	7	6	8	5	6	7	7	8	7	10	10	8	10	11	13	14	14	14	24	27	2	0	2	2	1	1	13	2	1	4	1	10	8	16	6	1	12	9	14	15	7	5	22	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	3	1	3	2	3	5	1
59000	-159.546390332961437	-157.887382875585956	-1.659007457375475	0.000395921508913	0.000085920213485	0.217013250228344	0.518625546711314	4	3	4	5	6	6	7	6	5	8	7	7	8	9	10	8	10	9	12	13	14	16	24	27	2	0	2	2	1	1	8	3	2	6	4	4	11	10	11	11	16	9	8	17	8	19	18	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	3	3	7	1
59500	-152.246843330395393	-150.421254853336137	-1.825588477059246	0.000211000255306	0.000036025203876	0.170735356806367	0.534578162931636	4	3	4	5	7	5	8	5	6	8	7	8	6	9	9	8	9	11	12	13	13	15	23	28	2	0	2	2	1	1	8	2	1	4	2	4	8	11	16	1	1	9	11	12	19	17	18	0	1	1	1	1	2	1	2	1	1	2	4	2	1	1	1	2	2	2	2	2	1	2	6	1
60000	-162.661943535555622	-160.981042005704381	-1.680901529851243	0.000254462545909	0.000053332460210	0.209588645036813	0.764784149361215	4	3	5	4	8	6	5	7	6	7	6	8	8	10	10	8	9	11	12	13	12	16	24	28	2	0	2	2	1	1	2	7	1	4	4	11	8	10	5	1	16	9	18	18	2	18	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	4	1	5	1
60500	-152.757009955092002	-151.256516362335503	-1.500493592756486	0.000254893611581	0.000075016532036	0.294305265520071	0.554354949665849	4	3	5	5	6	7	6	5	7	7	7	7	8	7	11	9	9	11	12	11	13	15	24	27	2	0	2	2	1	1	8	2	1	4	4	4	8	2	1	6	10	16	13	3	3	18	22	0	1	1	1	1	1	2	1	1	2	1	1	1	1	2	4	1	1	1	2	2	4	2	4	1
61000	-150.297095927509616	-148.488085339203650	-1.809010588305954	0.000330231804590	0.000057618470752	0.174478865908126	0.556481198363953	4	3	5	5	8	6	8	5	6	7	7	7	5	10	10	9	9	10	12	12	14	15	24	26	2	0	2	2	1	1	8	2	1	4	4	8	2	8	6	10	4	9	17	17	19	5	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	3	4	1
61500	-153.323703052750290	-151.611492836148130	-1.712210216602157	0.000162250295676	0.000032419438253	0.199811273797357	0.632162278685599	4	3	4	5	6	7	8	7	6	8	6	7	6	9	9	7	9	11	12	11	14	15	24	26	2	0	2	2	1	1	8	13	1	4	4	4	2	12	6	1	16	9	13	3	13	18	18	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	3	3	2	5	1
62000	-157.123033043765616	-155.405012056316082	-1.718020987449543	0.000270019933426	0.000053489472825	0.198094533787883	0.589045476465410	4	3	4	5	6	6	6	4	6	7	6	8	8	10	9	8	8	10	12	13	13	16	24	28	2	0	2	2	1	1	8	2	1	4	4	6	8	13	9	1	1	6	8	17	12	9	22	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	3	3	2	4	3	1
62500	-161.082642054215938	-159.470614862155031	-1.612027192060905	0.000259157614768	0.000060882318661	0.234923904186570	0.748630460276933	4	3	5	5	8	7	7	5	6	7	7	8	8	9	9	7	9	10	13	14	14	15	24	26	2	0	2	2	1	1	4	2	1	2	4	10	10	16	5	1	13	13	13	5	13	20	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	6	1
63000	-154.446964895695515	-152.564128012673791	-1.882836883021733	0.000363895071588	0.000057809649806	0.158863514018180	0.620095849717000	5	3	5	5	7	7	7	5	7	8	7	7	7	8	9	9	9	9	12	11	13	15	23	27	2	0	2	2	1	1	8	2	1	4	4	4	8	1	6	1	1	9	16	17	8	16	16	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	2	8	1
63500	-158.596258312534019	-156.998382001140357	-1.597876311393661	0.000190872127423	0.000045990170796	0.240947546491238	0.612364894553962	4	2	4	4	7	7	7	6	6	7	8	6	8	8	10	8	9	10	12	12	13	16	22	28	2	0	2	2	1	1	8	3	1	8	10	4	8	2	1	8	16	9	13	12	8	21	18	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	2	2	3	4	1	5	1
