"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"0bc8622f89","zuper",91,0.633333333333333,0.624583333333333,0.994093406593407,NA,1,1,0.0113763177963007
