step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
23000	-481.403195419188137	-488.258683370147537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515111013550702	0	2	3	5	4	6	4	5	8	6	7	6	5	7	7	8	10	9	7	8	8	9	6	8	8	10	9	12	12	8	9	9	10	9	7	10	9	11	11	11	10	10	10	11	12	12	11	11	12	10	9	11	13	11	12	13	10	13	11	14	13	13	13	12	14	13	12	11	14	10	12	15	15	12	13	13	15	13	15	12	18	15	16	14	15	13	15	15	16	15	16	17	14	17	18	16	19	16	20	18	19	19	19	19	20	22	21	22	21	0	1	2	3	3	1	2	2	14	4	7	5	1	1	13	12	19	5	13	35	7	24	3	23	14	30	14	42	48	2	23	14	18	14	4	21	9	15	34	51	35	51	19	14	51	54	4	17	22	23	14	7	38	30	51	41	14	18	3	31	29	20	80	51	57	54	41	26	57	21	44	47	45	32	14	48	50	39	86	23	62	30	21	47	80	34	51	43	46	59	61	79	68	65	53	90	100	60	91	93	89	87	43	68	35	104	100	17	103	1	1	1	1	1	2	1	2	1	1	2	2	2	4	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	4	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	2	1	3	1	3	1	2	2	3	4	3	1	4	1	2	3	1	2	1	2	1	1	2	2	2	3	1	2	1	1	4	2	2	5	1	1	2	3	4	2	2	2	2	2	1	3	1	1	1	3	1	2	2	4	2	6	1	2	6	1
23500	-455.050650737095623	-461.906138688055023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697543631511960	1	3	3	5	4	6	5	5	8	7	6	6	5	8	7	7	9	7	7	8	7	8	9	9	9	10	9	11	11	9	8	9	10	10	10	9	8	10	10	11	10	10	9	11	12	11	11	12	13	11	13	12	12	12	12	12	11	12	12	13	12	13	13	11	13	12	14	13	14	11	12	13	14	12	13	14	15	13	14	12	17	16	16	14	13	13	15	16	17	17	17	15	16	16	19	17	18	17	18	18	19	20	19	19	20	21	22	20	21	0	1	1	3	2	7	5	1	21	7	4	13	2	4	13	12	15	7	7	10	5	6	31	6	20	31	13	39	14	15	12	13	16	21	12	9	13	36	21	18	31	9	11	16	18	17	34	46	3	19	58	16	41	27	39	28	21	41	41	10	35	70	64	26	16	15	26	71	78	31	31	57	58	47	48	48	72	58	49	26	77	61	12	28	33	37	19	49	92	17	73	48	48	84	45	77	82	69	89	55	66	57	79	47	66	103	109	79	99	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	5	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	3	3	1	1	4	1	2	2	1	3	1	1	2	1	3	3	5	3	3	5	1	1	2	2
24000	-504.954812217872700	-511.810300168832100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575980077123490	1	3	2	5	4	5	4	5	7	6	6	6	5	8	6	7	8	9	7	8	9	10	7	9	9	9	9	12	10	10	7	9	10	10	9	10	10	9	8	10	11	9	7	11	11	10	11	12	12	9	12	11	12	12	12	12	10	12	11	13	12	12	13	12	13	13	14	13	13	12	13	15	14	13	14	13	16	15	15	12	17	16	15	14	14	15	14	17	14	17	16	17	17	16	19	17	15	17	20	19	20	18	19	19	20	21	21	20	22	0	1	1	5	2	2	3	2	12	5	3	3	5	23	7	8	7	10	1	16	23	11	4	19	11	39	11	26	25	23	4	7	17	2	19	14	39	10	9	27	50	23	15	36	20	26	43	35	30	8	25	20	37	44	33	59	25	6	18	32	10	2	80	36	44	55	57	54	51	50	50	42	48	26	45	44	70	21	64	14	79	53	7	44	59	24	54	74	54	72	64	72	75	73	88	40	74	87	96	82	64	61	7	14	71	81	76	95	105	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	3	1	2	2	3	1	1	1	1	1	1	1	2	2	4	1	2	1	1	2	4	1	2	1	2	5	1	1	3	2	2	1	2	2	1	1	1	1	3	1	1	2	1	3	3	9	6	3	2	4	1	1
24500	-466.036296597460534	-472.891784548419935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677008451422081	-1	2	1	4	4	4	4	6	8	6	6	7	6	8	6	7	8	9	8	8	8	9	8	10	9	9	10	11	10	11	8	8	9	9	10	10	7	10	10	11	10	10	8	12	11	11	11	12	12	10	12	11	12	11	12	12	11	11	13	14	11	13	13	13	11	12	12	13	13	12	13	14	13	13	14	13	16	13	12	11	16	16	16	15	14	14	16	17	17	17	17	16	16	17	18	18	18	15	20	18	19	21	17	20	19	22	20	23	22	0	1	1	2	1	3	3	7	4	6	4	13	6	13	6	5	13	8	37	5	10	43	10	33	3	16	31	23	21	14	8	11	6	10	9	15	10	9	8	38	5	13	8	42	36	17	33	43	41	19	50	36	29	10	34	35	22	31	17	53	32	79	56	70	19	41	39	39	32	35	42	69	33	46	61	54	45	16	41	18	69	3	72	45	46	28	55	30	87	17	86	86	70	71	81	94	89	60	96	103	14	79	40	97	69	94	97	107	90	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	3	2	1	1	1	6	1	1	2	1	1	3	1	4	1	1	2	2	1	1	1	1	2	1	5	5	3	1	2	2	1	2	2
25000	-494.439686962875442	-501.295174913834842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682084812944878	1	2	3	5	3	6	4	6	8	5	7	7	6	7	7	7	10	9	7	8	5	9	8	9	10	10	9	12	11	10	9	9	9	9	10	10	8	10	11	10	10	10	11	10	12	10	9	12	10	10	11	12	12	11	13	12	12	11	12	13	13	12	13	13	12	12	13	12	13	11	13	13	14	12	13	14	15	12	13	10	16	16	16	16	14	15	15	17	16	16	17	18	17	16	18	17	18	14	18	18	20	19	20	20	21	21	23	21	23	0	1	1	5	2	21	2	2	2	5	21	4	3	4	4	6	8	19	10	11	5	14	21	15	37	12	4	27	33	18	14	11	13	6	3	31	14	23	22	13	20	12	49	37	31	37	16	17	20	47	31	35	30	17	32	70	44	17	11	40	78	16	29	62	16	80	78	14	51	11	68	39	28	14	18	40	44	24	42	24	48	2	35	86	33	45	56	68	79	35	39	89	75	61	30	86	87	72	90	94	102	16	7	88	11	90	100	102	101	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	3	1	2	1	1	1	1	2	2	2	2	2	1	1	4	2	1	2	1	1	2	1	2	2	1	1	1	3	1	1	1	1	2	1	8	10	2	6	2	2	1	1
25500	-419.943934387660761	-426.799422338620161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651712263888414	0	3	2	4	5	5	5	3	7	4	6	7	5	8	6	8	8	10	8	8	9	9	8	9	9	9	9	11	11	9	8	9	11	10	10	11	10	11	10	11	10	10	10	12	12	11	10	11	12	10	9	9	12	10	12	12	11	12	11	13	11	13	13	13	14	11	13	12	13	12	13	14	15	11	13	13	15	15	13	13	16	15	16	16	15	16	14	16	16	16	15	18	16	17	19	18	18	17	20	18	18	20	19	20	20	20	21	22	22	0	1	1	8	3	2	3	3	3	3	5	15	8	15	10	4	15	19	6	9	14	8	6	6	2	6	3	11	41	13	13	7	20	20	10	41	21	39	14	51	23	25	19	38	18	39	24	22	17	52	10	6	25	24	35	22	35	43	32	36	24	35	41	28	57	24	59	57	37	43	38	50	25	32	58	58	65	53	54	40	34	80	35	58	45	67	40	79	40	51	72	65	59	85	80	86	89	62	44	60	64	87	56	61	97	97	86	107	104	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	3	1	2	3	2	3	3	1	2	1	2	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	3	1	3	3	1	1	2	2	2	4	1	1	2	1	3	1	1	2	3	3	2	6	2	4	1	1	2	1	1
26000	-511.625348820505678	-518.480836771465079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566858574435872	0	3	1	5	2	6	4	5	8	6	6	7	6	8	7	8	9	9	6	8	7	8	8	10	9	11	8	9	12	9	7	8	10	10	9	9	10	11	10	11	10	11	10	10	11	10	10	13	11	9	10	10	12	11	13	13	10	13	12	14	13	14	14	13	13	13	13	12	13	12	12	15	13	10	14	14	15	15	15	14	17	15	17	15	11	15	16	17	16	18	17	15	16	18	18	17	19	18	18	19	18	18	20	20	21	19	22	21	23	0	3	1	7	1	4	5	3	11	7	4	5	5	31	7	12	21	27	7	19	10	13	11	13	10	1	10	10	17	31	6	2	4	10	15	32	36	30	32	33	12	22	31	20	6	32	27	17	30	15	14	20	44	39	26	27	17	23	32	8	17	71	56	54	4	49	26	50	49	38	47	48	54	15	59	61	18	55	38	74	79	26	76	2	9	60	28	17	73	29	39	54	67	77	72	62	84	83	40	77	48	88	101	86	55	91	103	61	103	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	5	2	2	1	1	1	2	3	2	2	1	1	1	1	1	2	1	2	1	3	1	1	3	1	1	1	1	1	1	1	2	1	2	2	4	2	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	4	2	3	2	1	2	1	6	2	1	4	4	2	3	3	2	2	1	1	2	1	1	2	2	2	1	1	2	5	1	1	4	1
26500	-404.175884353269282	-411.031372304228682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610875775384009	0	1	3	6	5	5	4	5	8	7	7	7	6	7	6	7	9	10	8	9	8	10	8	8	9	10	10	12	11	9	8	9	9	10	10	11	9	10	9	9	10	10	11	11	12	11	11	12	12	11	12	12	13	11	12	12	11	12	13	13	11	14	13	11	13	12	14	12	13	13	11	14	13	12	12	14	14	15	15	13	17	17	17	14	15	14	15	18	16	16	15	17	16	16	18	17	17	16	20	19	19	18	18	19	21	21	21	21	21	0	1	2	6	3	3	1	3	7	4	8	6	7	6	7	7	21	16	3	14	5	7	4	11	31	21	12	20	10	31	12	16	14	21	12	4	12	5	4	14	31	39	25	22	38	14	16	38	61	18	40	42	61	31	38	42	40	11	44	35	17	21	43	12	34	38	42	27	44	41	40	42	61	30	29	57	31	41	55	30	62	91	57	36	75	71	65	37	50	22	53	65	39	77	96	91	62	18	102	83	30	69	44	56	74	104	103	78	97	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	4	1	2	2	1	2	1	1	2	1	2	1	1	1	1	3	3	2	2	1	1	2	1	2	1	1	7	2	3	1	2	4	1	1	1	1	2	1	1	5	3	4	3	5	1	2	2	2
27000	-458.374409585155661	-465.229897536115061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543679260292844	0	2	3	5	5	6	4	5	8	7	7	7	5	8	7	6	9	10	8	7	9	9	8	10	9	9	8	10	12	10	7	9	11	10	9	10	8	10	10	10	9	10	11	11	12	12	10	12	12	11	11	10	13	11	13	13	11	12	12	14	12	13	13	11	13	11	12	12	13	12	12	14	13	12	12	13	15	13	13	14	16	17	17	16	14	15	15	18	15	18	16	17	16	17	17	16	18	17	19	18	17	20	19	20	21	22	21	23	22	0	1	2	2	7	2	2	2	31	5	3	8	3	20	3	5	27	19	20	8	19	12	6	14	11	31	11	9	42	16	4	10	3	3	31	23	10	15	37	15	19	23	12	7	38	21	5	43	26	32	30	31	51	13	75	50	10	11	13	59	66	16	38	17	52	39	41	2	33	13	19	46	44	9	57	41	30	45	70	65	57	14	44	37	67	74	55	73	50	57	58	89	34	54	81	43	26	41	94	98	2	94	92	44	77	78	95	92	104	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	5	1	1	2	1	1	1	1	2	1	3	1	1	2	2	2	1	1	3	1	1	2	1	1	4	1	4	2	1	1	2	1	1	2	1	1	1	4	4	4	5	1	2	1	4	1	2	2	1	2	3	1	1	3	3	1	1	5	2	1	4	3	4	2	4	1
27500	-464.361132046953969	-471.216619997913369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571405398921417	0	3	2	5	4	6	4	5	8	6	6	7	3	6	6	7	7	10	8	9	8	8	9	9	8	10	9	12	11	10	7	9	9	11	9	10	9	11	10	10	11	10	11	12	12	12	10	10	13	8	10	12	12	10	13	12	11	13	13	13	12	11	13	11	12	13	13	12	12	11	12	14	14	12	12	13	14	14	15	13	18	16	17	16	14	16	15	18	16	17	17	18	17	18	16	16	18	15	20	19	20	20	19	21	21	20	22	21	22	0	1	1	7	1	4	13	3	16	2	8	5	3	8	13	7	10	11	4	16	16	14	19	15	4	1	21	64	24	25	4	31	6	7	22	12	10	36	11	11	32	35	10	47	38	39	12	16	27	10	35	16	70	2	62	37	9	20	35	47	40	16	12	47	50	70	34	43	30	20	54	45	69	33	27	39	54	26	34	45	96	3	2	10	60	34	49	48	77	10	62	40	87	29	48	60	75	69	90	66	76	95	89	103	11	73	108	93	108	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	5	1	1	1	1	1	1	1	4	1	2	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	3	1	3	1	2	2	2	3	2	1	3	3	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	3	1	1	7	6	5	1	2	2	5	1	4	2	4	1	4	3	1	4	1	2	4	3	2	3	1	10	2	1	2	1
28000	-463.112857164275624	-469.968345115235024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621943563139961	1	3	3	5	4	6	5	5	8	7	7	6	5	8	7	6	9	9	7	8	9	9	7	10	10	10	10	12	12	11	8	9	10	10	9	10	10	9	9	10	10	9	10	12	12	10	11	12	13	10	11	12	12	12	11	12	11	12	11	14	12	14	14	12	11	12	13	14	13	13	11	15	15	12	12	14	15	14	13	11	15	15	15	15	15	15	14	18	16	16	17	16	15	18	19	15	19	18	18	18	17	21	20	20	21	21	22	23	22	0	1	1	2	1	5	2	1	4	7	16	5	3	6	7	5	19	14	4	8	16	20	13	38	7	15	4	59	41	13	5	19	35	10	19	22	32	10	15	18	21	8	32	41	36	21	41	16	33	14	40	10	24	20	23	36	41	50	10	56	17	11	47	43	37	33	48	44	64	17	17	69	16	37	55	52	87	45	36	18	79	14	79	30	68	29	28	42	69	6	87	78	50	83	101	58	89	93	68	93	21	73	56	51	38	97	97	103	104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	4	2	2	1	1	1	7	1	3	1	1	2	2	1	1	1	2	2	2	4	3	5	4	5	1	1	1	1
28500	-450.279292485531016	-457.134780436490416	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535360543602817	0	3	2	5	4	5	3	4	9	6	6	5	5	8	6	7	9	10	7	8	8	8	9	8	9	11	10	12	11	11	7	9	10	10	10	10	7	10	10	9	10	10	8	11	12	11	11	12	12	10	13	10	10	10	11	13	11	12	11	14	12	13	13	13	14	11	13	14	13	13	11	15	15	13	12	13	15	14	15	13	15	15	16	16	15	15	15	16	15	15	16	16	16	18	18	17	18	17	19	18	18	20	19	19	18	20	23	22	23	0	1	1	2	1	2	3	2	16	2	7	8	8	8	7	4	13	14	10	15	10	15	12	11	24	4	13	46	25	16	11	21	24	7	37	10	13	32	14	37	23	40	10	38	32	25	19	18	39	37	25	10	32	2	41	25	50	24	3	28	42	57	28	61	35	22	59	39	53	7	25	41	76	33	54	48	56	21	63	24	70	11	50	21	62	62	80	49	47	57	78	56	76	81	86	90	66	87	82	77	68	99	47	16	71	101	108	59	77	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	3	1	1	2	1	1	2	4	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	3	1	1	2	1	1	2	1	1	2	2	4	2	2	1	1	1	1	1	3	1	2	1	5	3	5	1	1	1	2	1	2	1	1	1	1	1	2	4	1	2	2	2	1	3	6	3	1	1	7	4
29000	-464.520677498656710	-471.376165449616110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645476140361927	1	2	3	5	5	4	4	4	7	7	6	6	5	8	7	7	8	8	8	8	8	9	7	9	7	10	10	9	12	10	8	9	11	8	7	7	10	9	9	10	10	10	10	10	12	12	11	12	12	10	12	10	12	10	12	11	10	12	11	13	12	13	14	12	13	12	13	13	12	13	13	15	15	11	14	14	15	15	14	13	15	17	16	15	14	12	15	17	17	17	17	18	15	18	19	17	16	16	19	19	19	21	19	21	21	20	21	22	21	0	1	1	7	2	1	2	2	4	5	5	7	7	25	12	13	23	9	15	25	5	13	6	15	3	12	4	7	26	10	11	3	16	3	7	4	24	23	25	20	17	34	18	12	28	37	57	27	32	24	27	12	57	17	16	22	10	37	36	1	42	44	66	27	37	59	47	54	54	49	17	68	80	2	58	86	41	30	57	29	55	33	65	27	47	18	19	68	27	93	48	33	46	81	83	67	53	50	96	94	76	100	28	35	56	71	103	107	106	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	3	2	1	1	1	3	2	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	3	4	1	2	1	1	1	1	1	1	1	1	2	1	1	5	1	1	2	3	1	1	1	4	2	2	1	2	4	2	2	1	3	3	1	2	1	1	2	3	1	1	4	2	5	8	3	4	1	1	1
29500	-491.495025293729270	-498.350513244688671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497495699344670	1	3	2	4	4	5	5	6	8	7	6	6	6	8	7	7	7	9	7	9	8	10	8	9	7	8	10	11	11	7	9	10	8	11	10	10	9	10	10	10	11	10	9	11	12	11	10	12	12	10	13	9	12	10	9	12	12	12	12	13	13	13	13	12	13	12	12	12	13	13	12	13	15	12	13	14	15	14	14	13	17	17	14	15	13	15	15	17	15	17	17	18	16	17	18	18	19	18	20	18	19	20	18	19	21	21	23	21	23	0	1	1	1	3	1	2	6	3	2	3	6	5	5	4	11	11	33	11	25	16	6	19	16	6	12	2	22	36	7	2	13	2	37	24	23	10	30	20	15	7	7	10	10	50	39	25	37	11	33	50	4	16	16	11	28	22	42	40	2	71	12	34	40	29	29	26	4	26	55	42	28	25	18	67	47	83	27	39	40	65	28	55	12	35	85	9	42	75	19	45	1	68	62	32	51	91	88	68	77	2	77	69	19	3	104	108	64	105	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	3	1	1	1	2	2	2	1	1	2	1	1	1	1	3	3	1	2	1	1	1	2	3	1	2	2	3	1	2	1	1	1	1	4	1	4	1	1	1	1	2	3	2	2	1	1	4	1	1	2	1	1	2	1	2	3	1	2	2	1	3	4	1	5	2	6	2	2	4	2	1	1	4	2	8	3	2	7	9	2	1	3	1
30000	-436.047263005899424	-442.902750956858824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502037837192015	1	3	2	5	4	6	4	3	8	6	6	6	6	8	7	7	9	10	7	8	9	8	8	8	10	9	10	12	12	11	9	9	10	11	9	11	9	9	11	9	10	11	10	11	13	12	10	11	13	10	13	10	11	11	12	12	12	12	12	13	12	14	14	12	14	12	12	13	13	12	12	13	14	10	13	14	13	15	14	13	17	15	15	16	15	15	15	18	15	17	17	17	16	18	18	17	18	16	19	17	18	19	19	19	21	20	22	22	22	0	3	1	7	1	2	1	1	10	3	3	7	5	12	11	4	5	32	5	12	19	15	2	3	10	12	2	18	50	74	9	16	14	16	19	22	1	12	17	6	22	26	9	35	71	33	14	38	70	32	20	16	20	74	47	44	54	74	32	67	30	10	11	26	67	41	74	74	23	74	30	48	74	4	9	24	20	6	39	38	93	71	3	6	51	60	54	54	33	55	67	51	89	93	80	33	85	14	92	66	2	62	3	72	36	102	82	95	88	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	3	1	1	1	1	1	3	2	2	1	3	1	1	1	1	1	2	2	1	2	5	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	3	1	1	1	3	3	2	2	3	5	1	2	1	1	5	4	1	1	1	4	3	4	1	2	1	1	2	4	1	5	1	2	7	2	10	4	4	1	5	2	2
30500	-445.184293534135350	-452.039781485094750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570145400032004	1	3	3	6	5	5	4	6	8	7	5	5	5	7	6	7	10	9	7	9	8	9	8	9	10	7	9	12	12	11	8	8	10	9	9	11	10	11	10	9	11	10	10	10	13	11	10	12	12	11	11	12	13	10	13	12	11	11	11	13	13	12	13	13	12	13	13	13	13	13	12	15	15	12	13	13	15	12	13	12	18	16	16	14	15	15	15	17	17	18	17	17	16	17	16	17	17	17	18	19	18	21	19	20	21	19	23	22	21	0	1	1	3	2	3	2	13	14	5	2	7	3	4	7	12	20	21	12	8	7	3	7	14	31	12	10	30	40	25	14	11	6	4	2	17	35	4	10	8	40	9	16	32	4	39	31	23	58	18	54	37	12	6	33	44	27	18	21	16	56	22	50	30	18	50	48	50	12	22	35	56	38	18	25	50	46	13	36	39	84	86	19	18	64	45	79	7	72	72	85	83	36	72	44	58	50	62	91	98	41	36	28	6	56	93	105	98	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	4	2	2	1	1	1	3	3	1	2	1	1	1	1	1	1	3	2	2	1	2	1	2	1	2	2	1	1	2	1	3	1	1	1	1	5	1	1	1	1	2	1	3	2	2	3	1	1	2	5	2	7	6	1	1	3	1
