step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-398.081806829715845	-404.937294780675245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428547522987609	0	2	2	4	4	2	4	5	3	4	6	5	5	5	6	7	6	5	7	8	8	8	6	7	7	9	9	9	10	9	8	8	9	10	10	9	10	12	12	12	10	11	12	10	13	15	14	13	13	13	15	15	17	18	17	17	19	17	20	22	28	32	32	33	35	32	37	39	39	42	43	43	43	44	45	45	0	1	1	6	6	1	1	7	3	6	9	10	1	6	10	14	1	1	14	6	6	1	7	10	1	6	25	14	23	22	4	6	25	31	1	13	31	29	8	16	1	32	16	13	25	6	8	16	44	30	31	45	48	45	8	52	39	52	38	40	52	20	53	0	64	58	64	67	67	69	70	69	70	71	63	73	1	1	1	2	1	2	2	1	1	1	1	1	3	2	1	1	3	2	1	4	3	4	1	2	4	2	1	2	2	1	2	3	1	1	5	2	1	1	3	2	6	2	2	3	3	5	3	2	1	2	3	1	2	3	5	1	3	1	4	4	5	12	6	1	1	7	2	1	1	2	1	3	1	1	6	1
11000	-384.458821057248940	-391.314309008208340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447695746439727	0	2	3	3	3	3	2	4	4	3	6	6	4	4	4	7	7	5	6	8	6	9	7	11	7	9	8	8	10	10	9	8	8	9	10	11	10	12	11	12	10	11	12	11	13	16	14	14	14	12	16	16	17	15	18	18	20	19	22	22	27	30	31	35	35	34	37	40	40	41	42	44	43	45	45	45	0	1	2	1	1	1	1	10	1	7	8	7	1	2	4	14	1	6	1	7	7	20	7	21	19	19	8	7	12	32	9	7	23	17	1	26	16	12	35	1	1	30	25	28	16	1	41	41	20	27	16	39	25	28	51	45	43	36	52	48	56	57	28	0	66	6	64	67	67	65	68	69	71	73	70	69	1	1	1	2	1	1	2	1	4	1	1	2	2	1	1	2	2	1	2	3	3	1	2	3	1	1	2	3	2	1	2	3	1	1	5	1	2	3	1	4	5	1	3	2	3	7	2	3	3	1	3	3	6	3	1	2	3	3	2	4	4	4	11	1	1	9	1	2	1	3	1	2	1	1	2	3
11500	-399.055020356011369	-405.910508306970769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446739110321570	0	2	3	3	3	3	4	4	3	3	6	6	4	4	5	6	5	5	6	8	7	9	7	10	7	8	8	8	7	10	7	8	7	9	9	10	10	12	11	10	10	10	13	11	11	15	14	14	14	13	14	15	16	17	17	17	20	18	22	23	26	31	32	35	35	35	38	41	40	41	42	43	44	44	43	45	0	1	1	1	1	2	2	4	1	2	5	4	1	1	2	9	1	7	14	7	1	7	1	28	10	6	4	19	9	35	14	6	8	33	29	15	27	40	23	1	22	18	44	37	32	36	37	9	25	34	22	49	33	49	19	43	55	46	57	57	10	56	56	0	63	1	64	67	67	66	69	69	71	71	71	74	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	1	3	4	3	1	2	2	2	1	2	1	1	3	2	1	1	2	1	1	2	4	1	2	1	1	1	1	2	7	4	2	3	1	6	2	4	2	2	2	1	2	13	7	8	1	1	15	1	2	1	4	1	1	2	1	1	1
12000	-378.025107135248788	-384.880595086208189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494283113220368	0	1	2	3	3	3	2	3	4	4	4	6	4	4	5	6	6	4	6	6	8	8	6	10	8	7	8	8	9	9	8	7	7	9	9	10	10	11	11	10	10	10	12	10	13	13	14	12	14	13	14	16	17	17	18	16	20	19	22	21	28	32	33	35	34	36	38	40	40	42	42	42	44	44	42	44	0	1	1	7	1	1	1	1	1	7	1	1	1	7	14	14	7	1	11	7	8	16	8	6	1	1	20	18	2	10	11	8	11	20	16	23	27	7	18	27	11	27	23	12	31	6	22	30	48	36	34	45	34	22	52	49	55	20	57	56	60	59	62	0	63	6	64	64	67	68	69	69	71	71	69	71	1	1	1	1	1	2	1	1	2	1	2	3	2	1	1	1	1	1	1	3	1	2	1	4	4	4	1	2	4	3	2	3	1	2	1	2	1	4	3	1	3	1	2	1	3	5	3	2	1	2	4	2	3	5	2	1	1	6	1	2	3	4	1	1	1	18	2	3	1	1	1	1	1	1	1	1
12500	-393.170032127214540	-400.025520078173940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456173797281954	0	2	2	2	4	4	2	5	4	4	5	6	4	4	5	6	5	5	7	8	7	8	8	10	8	9	9	9	9	9	9	8	8	11	10	10	10	12	10	13	11	11	13	11	10	15	15	14	14	12	14	17	17	17	18	17	20	20	23	22	28	31	33	34	36	35	37	40	41	42	42	44	44	44	45	45	0	1	1	1	1	7	1	14	7	7	4	7	7	7	10	10	7	2	6	6	6	6	5	9	15	6	10	17	21	20	7	6	16	29	33	4	8	26	25	26	31	21	30	22	19	37	22	27	34	37	24	42	41	24	51	1	45	26	55	39	57	59	61	0	63	52	64	67	67	68	69	70	71	71	71	71	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	3	2	1	1	1	3	3	2	1	1	4	3	1	2	2	1	2	2	1	1	2	3	3	1	1	2	3	3	4	2	10	4	5	3	5	5	3	2	1	1	6	1	2	3	1	1	1	1	1	1	2
13000	-404.478897763011787	-411.334385713971187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631157814828573	1	2	3	3	4	2	4	4	4	2	5	6	4	5	6	7	5	3	4	8	7	8	6	9	8	9	8	9	9	10	8	9	7	11	9	11	9	12	11	12	10	12	13	10	12	13	13	15	11	13	15	16	17	17	18	17	20	19	22	22	26	32	31	35	35	33	38	38	40	41	42	43	43	44	45	46	0	1	6	1	6	1	2	4	1	1	10	6	6	10	18	14	6	1	10	6	6	11	5	16	15	1	23	17	14	20	1	3	12	28	22	22	4	9	2	26	26	44	42	6	29	33	24	29	27	49	50	32	42	48	40	45	55	52	57	52	58	63	61	0	62	1	64	65	68	63	69	69	71	73	72	74	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	4	1	1	2	1	2	2	1	1	1	1	3	3	4	1	1	1	1	3	1	3	2	2	2	1	1	2	2	1	3	2	1	2	1	4	4	1	1	1	1	8	3	2	1	4	2	2	1	1	1	1
13500	-359.028355347347940	-365.883843298307340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529648721135264	0	1	3	3	3	2	4	4	4	4	5	5	4	3	5	5	6	5	8	8	8	8	6	10	7	6	7	9	9	9	8	8	9	10	11	10	11	12	11	13	10	11	12	11	13	15	14	15	14	12	15	17	17	18	19	16	21	19	23	23	27	29	32	33	35	35	38	41	40	42	41	42	43	43	45	45	0	1	2	1	1	1	6	1	1	1	2	8	1	6	7	4	8	14	11	6	15	7	8	31	7	1	12	3	12	13	8	8	17	19	1	19	13	37	17	7	31	21	18	10	42	28	37	38	33	14	29	47	51	48	31	43	6	53	40	58	58	61	61	0	64	64	64	65	67	68	69	69	71	71	70	74	1	1	1	2	2	1	1	3	2	3	2	1	2	1	1	1	1	1	1	4	2	2	1	1	2	3	1	4	2	2	3	2	1	1	7	2	3	1	1	5	1	2	3	4	1	2	2	1	2	7	2	1	1	1	5	2	7	1	4	2	2	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1
14000	-358.376051098903019	-365.231539049862420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580432925489555	0	1	2	3	3	3	2	4	2	2	6	5	5	4	5	6	6	5	7	9	8	8	6	11	7	8	8	8	10	9	8	9	8	9	10	11	10	11	12	12	10	11	11	11	12	13	13	14	15	12	14	15	18	16	17	15	21	17	22	24	27	31	32	34	36	36	38	40	41	41	42	42	43	43	45	46	0	1	1	7	7	10	1	7	1	1	1	1	7	1	7	13	2	8	6	33	8	3	8	30	11	8	14	9	25	19	8	1	14	13	7	31	8	15	41	12	8	27	20	31	34	35	11	39	43	41	22	39	51	48	40	1	38	56	24	59	60	61	60	0	64	64	66	67	66	67	69	69	70	71	73	71	1	1	1	1	1	1	1	1	1	1	3	3	1	3	2	1	3	1	2	1	1	3	2	1	1	3	3	2	1	1	2	6	3	2	4	1	2	3	1	3	2	1	1	1	2	2	4	1	1	2	3	2	2	1	2	4	6	1	5	1	1	1	4	1	1	1	1	1	2	1	1	1	2	1	1	2
14500	-390.756383988478319	-397.611871939437719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604845493088420	1	2	3	3	3	3	4	5	3	3	6	5	4	4	6	6	5	3	8	8	6	8	8	10	7	8	8	7	9	10	8	8	7	9	10	10	10	11	11	12	10	9	11	11	12	15	14	14	13	13	14	16	17	16	18	16	20	20	20	23	26	31	32	33	35	34	39	40	41	40	42	43	43	44	42	45	0	1	1	1	1	2	3	18	1	2	4	7	1	1	8	3	1	1	11	16	17	16	5	23	7	7	21	12	14	31	13	16	4	8	4	17	33	23	26	11	6	27	42	22	33	36	43	39	40	30	24	50	44	1	45	1	55	35	55	59	60	61	49	0	66	63	65	67	70	67	67	69	69	71	68	73	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	4	2	2	2	1	1	1	3	2	1	1	1	3	2	2	2	1	1	2	2	2	5	3	5	1	5	1	1	1	2	8	1	1	1	2	1	1	1	2	1	1	1	1	1
15000	-392.265637656671117	-399.121125607630518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524843880857072	0	1	2	4	4	2	4	3	4	3	5	4	4	4	6	6	5	4	5	8	7	8	7	10	8	7	8	9	7	8	8	9	9	10	9	11	11	13	11	11	9	11	12	10	13	16	12	15	14	13	15	17	17	17	17	15	19	17	22	23	27	31	31	34	35	36	38	40	41	41	42	43	44	43	46	44	0	1	1	6	10	2	6	3	6	2	14	1	1	1	1	9	1	1	8	3	2	11	5	20	1	16	21	21	8	16	12	1	17	15	25	29	1	30	26	7	31	28	18	1	39	31	22	44	23	42	34	50	49	49	33	37	55	39	57	59	29	61	49	0	63	64	66	67	67	68	69	69	74	70	70	69	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	1	1	3	2	2	2	1	3	1	1	1	2	1	2	4	2	2	1	1	6	2	2	3	1	1	3	5	1	3	2	3	4	1	3	2	2	2	3	2	1	3	1	1	8	2	6	1	1	2	1	1	3	1	1	1	1	1	3	1
15500	-353.665916159945596	-360.521404110904996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592046693224091	1	2	2	3	2	4	4	5	3	3	5	4	3	5	2	5	5	5	7	8	7	7	7	10	7	7	8	8	9	9	7	9	9	10	10	10	10	12	9	12	9	12	13	12	12	15	13	14	14	12	13	16	17	17	17	17	21	19	22	23	27	30	31	34	35	36	38	39	41	42	41	44	43	44	46	44	0	1	1	1	1	5	2	10	1	1	7	15	1	1	1	12	1	15	7	3	1	6	15	15	14	1	21	21	27	21	16	5	25	33	15	19	1	33	4	39	1	17	40	39	36	42	37	22	30	34	37	38	43	37	40	1	55	55	57	54	51	61	60	0	64	64	66	67	68	71	68	70	70	71	76	71	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	3	2	2	4	1	3	1	1	1	1	2	4	1	1	5	1	3	2	3	3	2	3	1	1	1	1	2	3	2	1	1	2	2	6	2	6	2	1	1	3	7	2	3	1	1	1	1	1	1	1	1	1	1	2	1	2
16000	-367.008236322350342	-373.863724273309742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599835715954159	1	2	3	3	4	2	4	5	3	4	5	6	5	4	5	5	7	6	7	9	8	8	7	10	7	8	8	8	9	8	8	9	9	8	8	10	10	12	11	12	10	12	12	10	10	16	14	14	14	13	16	15	16	17	18	16	19	19	23	23	28	30	32	34	34	35	38	40	40	42	43	43	43	44	46	46	0	1	6	1	6	1	9	2	1	1	5	6	6	1	2	5	6	15	10	6	6	3	6	26	8	11	13	17	12	10	6	5	18	10	6	25	35	34	32	45	1	32	28	22	19	43	39	42	26	22	47	37	36	51	38	30	38	46	57	54	59	59	61	0	63	64	66	67	67	69	69	69	69	69	74	73	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	3	4	1	2	2	1	1	2	1	1	4	2	3	1	2	1	2	1	3	2	1	2	2	1	3	3	3	2	3	4	1	3	2	1	1	1	2	1	2	1	1	2	1	2	1	1
16500	-320.357926445766623	-327.213414396726023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718002558186422	1	2	3	3	3	3	4	5	3	3	5	5	5	3	5	6	7	3	7	7	7	8	6	10	7	8	8	8	9	8	9	9	8	10	8	10	11	12	11	11	9	9	12	10	12	13	14	14	13	12	15	16	16	17	18	18	20	19	22	22	26	30	32	32	35	35	37	39	41	40	42	44	43	44	45	46	0	1	1	1	1	2	18	4	2	1	14	6	4	1	3	12	1	1	15	11	1	19	5	29	1	1	21	23	19	12	16	15	15	42	8	22	31	34	35	25	33	17	21	1	26	39	43	36	36	24	49	48	47	48	51	54	50	40	57	56	59	59	62	0	62	64	66	67	68	66	69	73	69	71	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	2	2	1	1	1	1	2	2	1	4	5	1	2	2	4	1	1	2	2	1	1	1	3	1	1	2	1	1	1
17000	-343.981743552746707	-350.837231503706107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506151238149386	1	2	3	3	3	3	4	5	3	2	5	6	4	4	5	5	4	5	7	9	7	8	7	10	7	9	7	9	8	9	7	8	8	9	10	10	9	12	11	13	10	11	12	11	12	16	15	13	15	14	15	14	16	16	19	18	20	19	22	23	27	30	32	34	35	36	38	40	39	41	43	43	43	44	46	45	0	1	1	1	1	10	2	9	1	1	3	13	4	2	9	2	1	1	16	11	1	11	16	29	1	27	15	12	25	2	6	1	31	31	1	30	22	33	34	30	31	37	28	34	21	38	39	35	40	48	38	8	32	35	52	54	49	43	55	57	49	46	62	0	64	65	65	67	67	67	69	69	69	71	68	70	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	3	3	2	1	1	2	1	1	1	1	4	2	3	1	1	5	1	1	2	2	2	1	1	1	1	2	3	1	2	1	1	1	4	5	2	3	1	3	3	1	1	7	7	1	1	1	1	2	1	1	1	2	2	2	1	2	2
17500	-365.214273572224386	-372.069761523183786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552419616005467	0	2	2	3	4	4	2	4	4	4	6	5	4	3	6	6	6	4	8	8	7	9	8	10	7	9	9	8	9	10	9	7	8	10	9	10	11	12	11	12	9	11	13	12	12	15	13	14	15	14	15	17	17	16	18	16	20	18	21	24	27	30	32	34	35	36	38	39	39	42	42	43	43	45	45	44	0	1	1	1	3	7	1	3	7	1	4	4	1	1	2	6	7	7	7	7	1	8	5	20	10	3	12	17	21	33	4	7	16	17	1	32	31	28	41	36	6	12	22	39	29	38	39	21	40	44	47	24	12	48	33	8	43	54	55	57	59	59	61	0	64	64	66	66	67	65	68	70	71	71	72	70	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	3	3	3	1	3	1	2	4	2	1	1	1	3	3	1	2	3	2	1	2	1	1	3	3	2	1	1	1	1	3	2	1	1	3	6	1	4	6	3	1	2	2	2	5	2	1	1	2	1	1	1	3	1	1	1	2	1	2
18000	-370.774968182038435	-377.630456132997836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497309331990961	0	2	1	2	4	3	4	4	2	3	5	4	5	4	5	7	6	6	8	8	7	9	8	11	7	9	9	6	10	9	8	8	6	10	11	11	10	12	11	13	10	12	13	12	13	14	14	14	13	13	14	17	17	16	19	18	20	18	22	22	28	31	32	34	34	36	37	40	41	41	42	44	44	45	45	45	0	1	1	1	1	3	4	9	1	3	10	1	4	1	8	18	1	1	1	28	1	31	5	26	10	6	11	7	18	16	13	1	12	23	26	33	1	36	32	39	15	29	24	22	44	41	41	28	7	39	23	43	47	51	49	54	51	48	37	57	60	57	58	0	62	64	64	66	67	66	69	67	71	69	73	71	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	4	3	4	1	3	1	2	2	2	3	2	1	2	1	1	3	1	1	1	2	6	1	2	1	3	1	1	2	1	2	2	4	5	1	3	3	1	1	3	1	3	2	4	1	3	5	7	1	1	1	2	2	2	3	1	3	1	2	1	2
18500	-399.188284774998863	-406.043772725958263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513139091257010	0	2	2	3	4	3	4	4	4	4	5	5	5	2	6	7	6	5	8	9	7	7	6	10	7	6	9	8	10	9	7	8	9	11	9	10	10	13	8	12	9	12	12	12	13	15	15	11	13	13	13	16	17	17	18	18	20	19	22	23	25	31	31	34	35	35	38	40	40	40	42	43	43	44	46	45	0	1	1	1	1	2	2	3	1	1	14	1	8	1	7	11	1	6	25	16	17	1	1	35	11	10	16	26	32	16	9	1	18	20	1	19	12	9	23	11	32	4	22	30	20	40	45	30	2	35	34	38	46	48	28	33	11	44	49	56	46	60	55	0	63	64	66	67	67	64	69	69	71	71	72	71	1	1	1	2	2	1	1	1	1	2	1	3	1	1	1	1	3	1	1	1	1	4	3	1	1	2	1	1	1	1	1	3	2	1	4	1	3	4	1	3	1	6	3	1	2	2	1	1	4	2	2	1	1	3	5	5	9	3	6	2	5	5	5	1	2	1	1	1	1	4	1	1	1	1	2	2
19000	-371.607314479135937	-378.462802430095337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607286539497036	1	2	3	3	3	4	3	5	3	3	6	5	5	4	5	7	7	6	7	9	7	8	6	10	7	8	8	7	9	9	7	8	8	9	10	9	11	13	11	12	9	11	13	9	12	14	13	14	13	13	16	16	16	17	18	18	20	19	23	22	24	29	31	34	36	35	38	40	40	42	42	43	43	44	43	45	0	1	1	1	1	3	1	1	1	2	6	1	4	10	9	18	7	1	7	16	1	1	6	41	6	19	28	14	8	21	8	7	12	21	31	25	22	15	33	25	7	32	28	8	31	28	33	35	35	39	48	50	40	1	54	54	55	42	57	55	33	57	59	0	64	64	66	64	67	68	69	69	71	71	69	70	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	3	2	2	1	3	2	1	1	3	1	1	2	3	2	1	2	1	1	1	2	1	4	1	2	2	2	4	4	2	3	2	3	1	1	1	1	2	7	1	1	1	3	3	2	6	3	3	1	1	1	2	4	1	1	1	1	1	1	2	1
19500	-367.796452721931018	-374.651940672890419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481305260888178	1	2	3	4	3	3	4	4	4	3	5	6	4	4	5	6	5	6	8	8	7	7	8	10	8	8	9	9	8	10	8	6	8	10	11	8	11	10	12	12	10	10	13	12	12	15	15	15	14	13	16	15	17	18	18	17	20	19	22	23	26	30	33	33	35	35	37	40	40	42	42	42	43	44	44	44	0	1	1	1	1	2	2	10	3	1	14	1	1	1	8	7	1	3	3	1	15	4	1	8	1	1	18	14	32	32	22	1	22	15	1	16	31	14	34	33	1	19	34	29	18	41	43	1	20	36	29	41	52	35	42	39	16	47	48	51	58	61	59	0	62	64	66	67	67	69	69	69	71	70	72	69	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	3	1	2	3	3	4	4	2	3	1	2	1	2	1	3	6	1	2	3	1	2	4	1	1	1	3	3	2	6	3	2	3	1	1	3	3	2	6	2	3	3	2	2	6	1	2	1	1	2	2	1	1	1	1	1	1	2
20000	-366.038338989683382	-372.893826940642782	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590268327507154	0	1	2	2	2	3	3	4	3	2	5	5	3	5	4	5	4	4	7	8	7	8	7	10	7	9	9	8	10	10	8	7	9	10	9	11	10	12	11	13	10	11	11	11	13	15	14	14	14	13	15	16	18	18	19	15	19	20	22	24	27	31	31	34	35	36	37	41	41	41	42	43	42	44	45	46	0	1	1	1	1	2	10	4	1	1	15	7	1	7	4	7	1	3	14	16	1	8	1	13	14	19	23	14	3	31	16	16	28	17	15	34	11	41	26	29	15	30	17	15	42	47	37	37	45	42	11	44	35	48	39	50	53	52	50	59	57	42	55	0	64	64	66	66	67	65	68	69	69	68	68	71	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2	4	3	1	1	1	1	3	1	2	1	1	3	2	1	3	1	1	2	2	1	2	3	1	1	2	2	1	1	3	3	4	3	3	1	1	2	4	1	3	9	4	1	1	2	1	3	2	3	1	1	1	1	3	2
20500	-379.043842054757818	-385.899330005717218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573463614016499	0	2	3	1	3	4	4	5	4	3	6	5	3	4	6	7	5	3	7	8	8	8	6	10	7	8	8	7	9	9	8	9	7	10	10	11	11	12	10	12	11	11	12	12	11	14	14	15	14	14	15	16	17	17	18	16	20	19	22	22	26	30	33	34	34	35	37	39	41	40	42	43	43	44	46	45	0	1	1	1	1	3	18	3	1	1	8	1	1	3	13	13	1	1	8	8	17	4	7	6	6	14	33	18	33	16	33	5	9	16	1	21	31	9	12	30	8	16	29	8	4	2	15	22	24	34	37	27	35	48	43	48	55	43	57	53	60	58	62	0	63	64	66	63	68	63	69	69	71	71	72	71	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	3	2	1	2	2	3	1	2	2	1	1	2	1	1	1	2	2	1	4	2	1	3	2	2	3	2	1	4	5	5	3	3	2	2	2	5	5	1	3	1	1	4	1	2	2	4	2	1	1	1	1	2	1	3	1	1	1	1	1	1
21000	-346.137560748573492	-352.993048699532892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573726530668359	1	2	2	3	3	4	3	5	3	4	6	5	4	5	5	7	5	5	6	9	7	7	7	11	7	9	9	7	9	9	9	8	8	10	8	7	10	12	12	12	10	11	12	10	10	15	15	13	15	13	15	15	16	17	19	17	19	19	22	22	27	31	32	35	35	36	38	40	40	42	41	42	43	43	45	46	0	1	1	1	1	7	1	10	2	7	4	7	1	7	5	5	7	6	14	11	1	1	5	33	19	28	36	7	22	35	22	6	6	33	7	18	33	34	16	1	28	11	29	1	30	31	29	42	48	45	11	31	27	51	53	36	51	49	57	57	60	47	26	0	63	64	66	67	67	71	69	69	71	71	71	73	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	6	2	1	1	6	1	4	2	1	1	2	5	3	3	1	2	4	2	3	2	1	3	7	10	1	2	1	1	1	1	1	1	1	1	1	2	2
21500	-408.991124089657831	-415.846612040617231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608054516097214	1	2	2	4	4	3	3	4	3	4	5	5	5	5	5	6	5	5	8	8	7	9	7	10	8	9	9	8	9	8	9	7	7	10	11	10	9	12	11	10	9	11	12	11	12	15	14	14	14	13	16	17	17	18	17	15	20	18	23	24	26	31	31	33	35	35	36	39	40	40	42	42	43	44	43	45	0	1	1	3	1	2	2	3	3	7	1	2	4	7	4	8	8	7	10	11	7	33	16	22	16	11	6	32	20	4	1	6	17	18	1	10	13	44	33	14	8	3	3	37	36	27	35	43	34	31	45	56	35	36	38	37	38	40	55	59	60	60	55	0	64	64	66	67	67	67	69	69	71	73	69	75	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	3	2	1	2	5	4	2	1	1	3	2	3	4	1	2	3	2	1	1	1	2	2	2	4	2	2	5	3	3	1	2	5	7	1	1	1	1	1	2	2	1	1	1	1	1	1
22000	-369.055402827276282	-375.910890778235682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581394632887565	0	1	2	4	3	2	3	4	3	4	6	5	5	4	5	6	5	5	8	7	7	8	7	8	7	8	9	7	8	9	7	7	6	10	10	11	10	12	12	12	9	11	11	11	13	16	14	15	15	13	15	16	18	16	19	17	19	20	23	23	26	31	32	34	35	36	37	39	40	41	42	43	44	44	44	45	0	1	2	1	1	2	1	6	1	3	13	4	10	1	8	8	1	14	7	7	1	1	1	18	1	2	20	12	32	31	13	1	10	19	24	27	19	34	35	26	22	26	30	13	35	48	11	39	45	24	6	47	51	50	34	51	49	47	55	53	60	61	61	0	64	65	65	67	67	68	70	69	68	70	69	70	1	1	1	3	2	1	2	1	2	1	1	1	1	2	1	1	2	1	3	2	3	3	4	1	2	5	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	5	2	1	3	2	1	3	6	1	2	2	4	1	1	3	2	1	1	2	5	1	1	1	1	1	2	1	1	2	2	2	2	2
