step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-374.843410562625081	-373.460644725776831	-1.382765836848239	0.000013546567950	0.000005940694776	0.438538735289937	0.758071740782423	-1	1	6	6	5	8	8	7	6	8	8	9	10	10	8	10	10	9	10	12	11	10	10	11	10	12	11	13	12	10	10	13	12	13	16	12	12	13	12	12	12	13	13	14	14	16	14	14	15	12	14	14	15	13	16	14	15	14	14	14	15	15	16	16	16	17	18	16	16	18	14	17	17	18	18	17	19	18	18	21	21	22	23	24	0	1	2	5	1	4	9	3	5	9	9	8	5	0	8	8	15	8	15	12	10	15	15	31	8	30	18	26	7	18	12	17	16	18	50	7	14	22	19	13	17	25	13	39	26	26	20	29	26	31	29	54	58	24	60	11	50	33	39	39	71	28	59	31	48	53	39	52	43	53	23	48	34	51	65	45	63	72	64	75	77	66	72	80	1	1	3	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	2	2
5500	-377.249949116172047	-375.764882464018967	-1.485066652153062	0.000017749073912	0.000018857615191	1.062456288408046	0.807411842865562	-2	1	6	5	7	7	8	9	7	8	8	9	10	11	8	11	11	10	10	11	10	10	9	11	8	12	12	13	12	11	11	13	13	13	16	12	14	14	13	13	12	14	13	14	13	16	15	13	13	14	14	12	14	14	15	13	16	15	13	14	14	15	17	16	16	16	17	16	16	19	17	17	17	19	18	17	20	19	18	20	22	21	23	25	0	1	4	2	4	4	6	9	1	9	4	4	23	0	4	8	15	10	6	15	10	23	7	13	5	20	18	31	8	10	19	31	16	26	33	15	14	32	13	52	22	49	13	29	17	24	26	21	18	10	49	15	20	27	32	30	44	28	31	49	43	49	68	33	60	44	58	33	49	57	69	60	58	72	69	50	76	76	58	64	80	79	82	74	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	3	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	3
6000	-324.907919262023540	-323.517234736079558	-1.390684525943982	0.000034214991187	0.000026458994832	0.773315845306089	0.786281757923066	-1	2	6	5	7	8	8	8	8	9	8	9	10	8	9	11	10	10	9	11	11	10	9	12	11	12	12	14	13	11	11	13	12	13	16	12	13	13	12	12	13	15	13	15	14	17	15	12	14	15	13	14	14	13	13	15	14	15	15	14	15	14	16	16	15	17	15	17	16	18	16	19	18	19	18	19	20	19	18	21	23	22	21	24	0	1	2	1	4	5	5	3	3	8	3	3	14	0	5	5	11	7	7	23	15	11	4	30	13	13	30	40	22	22	12	17	20	20	15	10	14	24	20	20	27	51	13	40	21	44	18	10	14	45	21	48	24	40	25	49	54	34	32	36	38	55	43	51	51	59	41	65	53	38	47	63	62	67	69	61	70	20	52	78	82	47	72	46	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	3	1	1	1	2	1	3
6500	-351.519066692603474	-349.848641332030638	-1.670425360572820	0.000085064680080	0.000018125264828	0.213076271029154	0.659522659141514	-2	0	6	4	8	5	8	8	8	7	7	9	11	9	10	12	10	10	10	11	11	9	10	12	10	11	10	14	13	12	12	13	12	13	14	11	13	13	12	13	13	13	13	15	14	15	15	13	15	15	14	14	15	15	16	14	15	16	13	14	12	15	15	16	16	18	17	17	16	17	16	18	18	20	19	18	19	19	18	21	22	23	21	25	0	1	6	1	3	1	3	10	10	6	3	6	27	0	22	20	6	5	8	17	8	11	12	23	10	15	11	29	22	9	21	26	12	13	5	10	14	33	23	19	23	18	5	41	30	39	3	27	48	42	31	39	38	5	52	16	12	38	36	38	8	32	61	60	60	65	57	29	59	26	60	62	31	76	43	61	49	58	16	46	61	74	77	81	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	3	1	2	1	1	1	2	1	3	1	1	2	5	2	1	1	1	1	1	3	1	1	3	1	1	1	2	1	1	1	1	1	1	3	1	3	1	1	3	1	2	3	2	2	3	2	4	1	1	1
7000	-299.337530386922197	-297.351753706449642	-1.985776680472533	0.000134456606156	0.000018939713771	0.140861161917698	0.955092915963390	-2	2	6	4	6	8	8	7	5	9	7	8	11	10	10	10	10	9	8	12	10	11	11	13	11	11	11	13	13	10	12	13	13	14	14	11	12	10	12	13	13	14	14	12	14	16	15	12	15	15	14	16	14	14	16	14	16	16	14	13	15	15	16	17	15	17	16	16	16	18	17	18	18	20	18	17	18	19	16	21	22	22	21	25	0	1	4	2	4	11	8	4	2	6	4	5	38	0	12	6	11	7	8	11	12	6	38	11	12	17	30	30	38	12	21	27	22	37	10	10	14	11	15	37	38	41	44	11	39	50	15	10	54	33	38	65	20	48	28	31	43	53	29	38	24	29	43	45	37	54	43	50	49	68	67	63	54	78	69	58	47	71	53	78	66	74	78	82	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-347.924581652546067	-345.444794764957692	-2.479786887588400	0.000115777474518	0.000010167684203	0.087820918925514	0.691183185059473	-2	2	7	5	8	7	8	9	6	8	7	9	10	10	9	10	10	10	9	11	12	10	9	10	11	12	12	12	12	11	12	13	11	14	15	11	12	13	12	12	11	14	13	13	13	17	15	11	13	15	14	15	13	14	15	14	15	15	15	14	14	14	15	17	15	18	17	16	16	19	17	18	18	20	18	19	20	19	18	22	22	22	21	23	0	1	9	2	3	4	4	5	2	9	1	3	23	0	9	3	5	5	7	16	22	5	3	6	18	12	22	14	8	6	16	48	18	36	44	10	14	25	17	20	11	49	27	26	41	19	33	9	29	32	39	5	33	48	31	39	16	43	36	38	40	33	26	42	39	63	13	47	27	73	61	38	46	76	64	69	21	71	52	74	75	56	79	78	1	1	1	2	1	1	1	1	1	1	5	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	3	2	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	2	1	4	1	3	1	2	2	1	1	1	2	3	1	1	1	2	3	2	2
8000	-334.746366884478391	-331.848482449891321	-2.897884434587047	0.000145715975915	0.000009276819294	0.063663707676287	0.766548276701143	0	2	6	6	7	7	9	8	5	8	7	10	10	11	9	11	11	10	9	11	12	11	10	12	9	12	11	13	12	12	9	13	12	14	15	10	14	11	12	12	12	13	13	14	15	17	15	13	14	13	15	15	14	14	16	14	15	16	14	15	13	15	16	17	15	14	18	15	16	18	17	17	19	19	18	17	17	19	19	20	22	21	22	25	0	1	9	1	9	9	10	11	2	3	3	31	11	0	8	3	25	15	5	15	16	36	2	7	11	27	31	7	25	20	6	27	18	41	20	7	41	12	13	22	13	20	41	42	53	32	44	38	22	25	61	8	40	7	57	42	26	49	36	61	23	44	15	14	40	18	63	61	54	40	45	61	62	70	47	32	62	71	77	79	82	70	80	72	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	4	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	3	1	3	1	1	2	1	2	1	1	1	4	3	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	4
8500	-291.742500389602981	-290.203748380340585	-1.538752009262395	0.000138559387171	0.000037455183229	0.270318626502696	0.915772241948159	-1	2	6	5	8	7	7	9	7	9	8	10	10	10	9	12	10	11	9	12	11	9	10	12	9	13	10	14	12	11	11	13	12	14	15	11	12	14	12	12	12	13	13	14	15	17	15	13	14	14	14	15	13	15	16	15	14	16	14	15	14	15	16	16	14	18	17	17	16	17	16	19	19	19	18	18	19	18	18	21	22	21	20	23	0	1	4	2	6	4	4	6	3	7	6	11	22	0	3	13	11	8	3	23	7	5	11	21	7	24	5	18	25	10	25	36	14	20	21	15	14	20	36	18	12	39	30	20	24	32	32	18	33	29	36	42	14	48	48	23	14	26	40	51	40	61	57	57	24	60	45	57	28	62	16	46	47	68	28	59	69	63	47	72	68	73	69	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1
9000	-324.073430863909380	-322.297789801683109	-1.775641062226272	0.000151696632309	0.000027683611956	0.182493253371787	0.837495156826028	0	1	6	5	7	8	9	9	7	8	6	10	10	10	8	11	10	9	10	12	12	11	11	12	9	12	12	14	12	12	12	13	12	13	15	11	14	14	12	12	12	14	14	14	14	16	16	11	12	14	14	15	15	14	16	13	14	15	14	15	14	15	17	16	15	17	14	16	16	16	15	18	18	18	18	19	20	17	18	20	20	22	21	24	0	1	4	1	3	3	3	9	3	9	4	4	4	0	3	9	6	4	10	16	13	25	18	6	10	23	22	40	10	16	23	27	19	22	49	19	30	34	18	36	25	6	24	21	17	45	65	9	8	16	6	40	45	30	38	29	12	36	14	20	49	59	35	56	38	68	49	34	56	53	22	59	55	64	46	73	60	71	64	74	63	53	76	74	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	3	1	3
9500	-351.940574001731136	-350.308622742066632	-1.631951259664503	0.000141215427031	0.000032050927923	0.226964777124254	0.683757317488827	-1	2	5	5	8	6	7	8	7	8	7	9	10	10	8	12	9	11	10	11	11	10	10	10	11	13	12	14	13	12	11	12	12	13	15	11	12	12	12	11	11	14	13	14	15	16	16	14	13	14	14	15	14	15	15	14	14	15	15	15	13	14	16	17	16	18	16	16	17	19	16	17	18	19	17	18	19	19	17	18	21	22	23	25	0	1	2	1	7	2	4	9	6	6	6	9	5	0	7	14	5	17	17	14	12	11	5	15	5	25	7	38	19	10	8	25	25	18	29	17	14	22	21	24	7	38	25	22	32	6	38	30	41	37	20	61	39	26	29	16	32	38	57	61	38	38	45	65	50	71	53	61	54	69	58	60	65	66	65	40	69	66	58	58	78	76	69	83	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	2	6	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	3	3	1
10000	-307.511600834872752	-305.513641531190046	-1.997959303682706	0.000106639378590	0.000014819099574	0.138964609225086	0.712405293079651	0	2	6	6	7	7	8	8	7	9	8	10	10	10	10	11	10	10	9	11	10	11	10	12	11	12	11	13	12	12	12	13	13	13	15	11	13	11	12	11	12	14	12	13	12	15	15	13	14	12	14	16	14	15	14	14	15	16	15	13	14	14	17	14	15	17	17	16	16	19	16	18	18	19	17	17	20	19	17	21	20	21	22	24	0	1	2	2	4	4	5	3	4	9	9	6	7	0	19	19	8	7	4	12	5	7	7	27	10	23	19	40	21	40	12	12	36	9	16	11	14	19	12	21	16	39	13	40	27	41	12	5	45	21	40	24	26	37	29	24	41	62	61	16	10	23	65	17	28	69	44	43	51	58	53	64	35	67	47	31	34	76	57	59	75	58	74	77	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	2	2	1
10500	-289.481966202557430	-287.736740104424769	-1.745226098132667	0.000143635323941	0.000027351479933	0.190423074093252	0.913983468861483	-1	1	6	5	8	8	9	8	7	9	7	9	10	9	10	11	9	11	9	11	12	10	11	11	10	12	11	13	11	10	11	13	10	14	15	11	13	12	12	12	12	13	13	14	15	16	15	14	13	13	15	15	15	15	16	14	15	15	14	12	14	13	15	17	15	18	17	17	13	19	16	18	18	17	19	15	18	19	19	21	20	23	21	24	0	1	4	2	4	9	6	3	3	11	4	3	6	0	8	30	11	17	9	13	12	6	30	17	8	33	15	60	10	6	12	27	5	41	19	15	14	10	25	31	25	30	20	26	50	59	31	49	17	40	61	49	49	40	48	29	40	22	27	17	60	21	21	46	50	50	35	34	60	67	37	76	63	44	74	38	55	66	55	81	72	78	72	82	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1
11000	-329.734127312405803	-327.358213044534523	-2.375914267871260	0.000120232802846	0.000011540723230	0.095986477539993	0.811372483710986	0	1	6	5	7	8	8	9	7	8	7	7	11	10	9	11	10	10	9	11	11	10	10	12	11	12	12	13	12	12	12	11	13	12	14	10	14	13	11	12	11	13	14	15	14	17	14	13	14	14	13	15	15	15	15	14	16	15	14	15	15	12	13	16	16	17	18	16	16	19	16	17	18	16	18	17	18	19	18	21	21	21	21	24	0	1	4	1	2	5	11	11	3	9	2	3	23	0	11	6	8	7	9	36	15	6	7	23	8	19	22	25	19	41	21	6	31	22	41	11	25	27	23	22	22	16	23	26	17	44	31	15	34	27	21	24	34	37	42	23	61	35	63	23	35	23	17	53	30	49	64	37	45	65	40	27	53	37	69	34	64	46	52	33	64	34	74	80	1	1	1	2	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	4	2	4	1	1
11500	-288.968490147787520	-287.185646364922718	-1.782843782864777	0.000094495682670	0.000017075929199	0.180705919220748	0.843835702998994	-1	1	7	5	4	8	8	9	7	8	6	10	10	10	8	11	11	9	9	12	12	10	10	13	10	13	11	14	12	11	11	14	12	14	14	11	12	13	12	12	13	13	12	15	14	15	14	14	14	14	15	16	14	14	15	13	15	15	14	13	15	14	17	17	15	16	16	16	16	18	17	18	19	20	19	19	18	20	18	21	22	20	22	24	0	1	4	5	2	11	4	3	2	9	4	15	15	0	4	19	15	11	9	18	12	9	8	14	15	25	23	42	22	8	12	43	12	21	20	19	14	17	16	17	17	39	13	27	8	15	30	20	21	41	40	38	16	43	42	17	56	37	41	14	28	26	45	38	17	21	65	34	35	52	51	52	70	70	63	64	30	77	69	75	78	72	82	81	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2
12000	-279.933180362180167	-277.891662204790805	-2.041518157389385	0.000093888056900	0.000012442649189	0.132526432006444	0.934542576693185	-1	0	6	5	7	8	8	8	8	9	7	9	11	10	9	12	10	10	9	12	11	10	11	12	10	12	10	13	13	11	11	13	11	13	16	12	12	12	13	12	11	15	12	15	14	15	14	13	14	15	13	15	15	15	13	14	16	14	15	14	13	14	16	17	15	15	17	16	14	17	16	19	18	19	17	17	20	19	18	20	20	21	22	24	0	1	4	1	4	4	3	3	3	11	4	5	19	0	9	7	8	6	7	21	6	6	22	17	11	33	19	24	25	25	12	30	25	18	16	25	14	17	16	33	10	39	25	45	20	21	31	21	29	60	21	36	20	32	25	61	53	37	41	37	16	20	50	59	39	55	52	47	43	42	56	53	57	76	54	65	79	79	23	35	72	65	68	83	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1
12500	-311.754871592997915	-309.965255077987536	-1.789616515010397	0.000164309421233	0.000029420411160	0.179054925390370	0.764797579305142	0	2	6	5	7	6	9	8	8	8	8	10	10	10	10	12	9	11	9	11	11	10	11	12	10	12	11	12	11	11	12	14	12	13	15	12	13	13	13	12	12	14	13	15	13	15	15	14	14	15	15	14	15	14	14	15	14	15	13	14	13	14	16	16	16	18	18	15	15	19	16	18	19	18	17	18	19	20	17	21	23	22	22	24	0	1	4	2	3	1	9	3	6	6	3	8	7	0	17	15	3	19	10	7	19	8	13	21	11	25	9	14	11	19	8	9	10	11	62	22	14	13	27	13	22	16	23	52	20	15	12	33	14	45	34	40	34	24	29	13	59	38	20	30	26	28	42	42	24	50	34	32	43	64	24	59	39	61	32	71	46	66	47	66	82	73	80	77	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2
13000	-290.869655002018021	-288.933355279872103	-1.936299722145919	0.000089914873498	0.000013401179544	0.149042967223277	0.938868984199354	0	2	6	3	7	8	8	8	7	5	8	10	10	9	10	11	10	11	9	12	11	11	9	12	10	12	12	14	11	10	10	13	12	14	15	13	13	11	13	12	13	15	13	14	15	16	15	10	13	14	14	14	15	13	15	13	15	15	14	14	13	15	17	15	16	17	17	16	16	17	16	17	18	19	18	18	20	20	18	22	21	21	23	25	0	1	4	2	10	3	5	9	10	2	3	6	23	0	14	8	3	13	7	30	19	7	6	31	5	18	25	22	19	8	11	40	21	20	28	3	14	14	18	29	18	43	13	40	49	34	20	7	30	27	20	33	32	17	32	38	24	50	48	33	40	41	64	52	20	46	24	50	59	45	39	46	57	66	65	72	68	66	63	74	79	75	77	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
13500	-276.200544368577312	-274.063796913491899	-2.136747455085400	0.000130893744985	0.000015716791363	0.120072898554164	0.872516806264173	-1	1	6	4	6	8	8	9	7	8	7	10	10	10	9	10	7	9	9	10	12	11	10	13	11	10	11	14	12	12	11	13	12	14	16	12	12	13	13	12	12	14	12	14	15	15	14	12	14	15	14	16	14	14	15	13	15	14	13	14	14	12	17	16	15	17	17	15	16	18	17	19	18	20	19	18	19	18	18	20	22	19	21	24	0	1	4	2	4	5	9	17	3	9	3	17	6	0	17	6	4	10	11	11	19	18	6	36	19	7	8	38	11	23	6	18	26	40	58	16	14	27	27	26	20	21	13	32	49	61	21	9	41	36	59	55	37	41	24	14	42	29	22	24	30	12	50	24	32	58	47	61	62	28	64	57	57	77	63	69	66	71	46	67	74	34	75	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1
14000	-299.137258079389539	-296.682591759997933	-2.454666319391632	0.000121156597148	0.000010867077197	0.089694473538716	0.707933973065033	0	2	6	5	7	8	9	8	7	8	7	9	10	10	10	11	10	9	8	10	10	10	10	12	10	12	10	14	12	11	11	13	12	14	15	12	13	13	12	12	13	14	13	15	13	16	13	14	14	13	14	15	14	14	14	12	15	16	13	11	14	14	15	16	16	17	18	16	16	19	16	17	18	17	18	18	17	19	19	20	21	21	21	25	0	1	4	2	4	9	11	11	3	9	2	11	19	0	6	15	5	9	5	19	8	8	12	19	18	16	19	26	7	13	18	20	11	50	59	15	60	60	14	20	21	17	13	32	20	62	31	29	16	31	29	29	32	45	26	20	55	40	25	17	24	32	32	61	54	58	58	55	62	72	44	44	71	44	54	52	61	64	75	64	79	28	78	82	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2
14500	-345.257507731215526	-343.782583872296357	-1.474923858919191	0.000140050697776	0.000043921215083	0.313609398453544	0.620342217034531	-1	1	7	4	6	8	8	9	8	7	7	9	11	9	9	11	9	10	8	11	12	10	9	11	10	13	11	13	12	11	11	13	11	13	15	13	12	14	13	12	12	13	14	14	13	16	16	14	14	15	15	16	11	13	15	15	15	15	14	14	14	12	15	16	15	17	16	17	17	18	16	18	17	18	19	17	19	20	17	20	21	22	22	23	0	1	5	2	4	5	5	11	10	5	5	11	18	0	5	12	4	10	11	15	23	17	10	8	19	8	10	31	11	25	17	41	7	37	29	21	14	41	37	6	18	20	14	21	8	60	18	25	17	26	20	44	14	27	21	44	48	34	33	31	25	17	42	42	24	50	38	44	17	47	50	69	58	44	47	42	70	72	52	74	77	73	81	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	4	1	3	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	3	1	1	1	4	1	1	1	1	1	2	3	1	1	1	1	1	4	1	2
15000	-290.512479110178674	-288.633952517123191	-1.878526593055497	0.000193917385626	0.000030969609421	0.159705171976495	0.932583264136970	0	1	6	5	6	7	9	8	8	8	8	9	11	11	8	11	7	10	10	10	12	11	11	12	10	12	11	13	12	11	11	12	12	14	15	13	14	14	11	12	13	15	13	13	12	15	15	13	15	14	14	16	15	15	13	14	16	15	14	13	14	15	16	16	16	17	17	17	16	19	16	17	17	19	18	19	17	19	18	21	22	19	21	24	0	1	4	2	4	3	9	4	5	6	5	3	19	0	6	10	4	8	11	17	16	15	7	19	9	19	7	13	18	19	12	14	27	40	55	25	33	26	10	15	12	36	13	40	8	50	31	11	50	32	60	35	59	60	26	60	51	56	43	20	45	60	42	45	53	65	61	71	51	73	35	43	62	77	63	68	58	66	71	68	74	64	74	74	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
