step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
23500	-564.117645103195059	-570.973133054154459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554902415641567	1	0	3	2	2	2	3	3	4	3	5	7	7	9	7	9	10	9	11	12	11	12	14	12	12	13	14	14	13	15	15	16	14	16	17	15	16	15	18	17	17	16	19	19	17	18	19	18	18	17	20	18	18	20	18	20	20	21	19	22	18	22	17	21	20	21	21	21	22	22	23	25	25	26	25	25	26	26	27	29	28	28	26	28	30	29	32	31	29	31	30	31	32	33	33	31	33	33	36	37	38	40	38	42	2	0	1	2	1	2	2	2	2	2	2	1	10	2	3	2	18	13	17	15	2	1	24	16	14	22	24	22	2	23	12	38	24	13	31	19	23	27	42	2	31	22	22	37	19	31	29	35	45	33	44	22	26	55	45	23	46	55	40	39	50	41	30	63	31	43	54	55	53	59	0	40	64	45	71	71	75	75	75	75	78	78	69	73	0	75	82	0	73	73	84	91	92	90	87	91	96	91	98	98	99	100	94	99	1	1	1	1	1	1	1	2	3	2	3	3	2	4	2	4	1	2	1	3	6	7	1	2	1	1	1	1	7	1	5	1	1	3	1	2	1	1	1	9	1	2	5	2	4	2	3	1	1	1	1	3	2	1	1	2	1	1	1	2	1	3	1	2	3	1	1	2	2	2	1	4	2	3	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	3	2	1	1	1	1	1	1	2	2	2	1	1	2	2
24000	-575.088953180469048	-581.944441131428448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582842165260855	0	-1	2	0	1	1	3	2	2	3	5	7	7	9	9	9	9	8	11	13	10	11	13	12	12	12	14	15	12	13	16	15	15	17	15	16	17	16	17	17	16	16	18	18	18	17	18	16	18	18	20	19	19	19	19	20	20	21	20	21	19	22	19	21	21	22	21	23	23	20	23	25	25	25	25	25	27	26	28	28	28	27	27	27	29	29	31	28	28	30	31	32	32	33	33	32	32	34	37	36	37	40	39	43	2	0	1	2	2	2	9	2	2	2	2	10	10	10	12	2	12	7	17	29	2	15	19	14	2	14	24	25	21	25	33	26	24	32	25	25	30	28	32	2	30	24	37	36	46	33	36	27	16	32	45	37	41	27	30	49	53	70	55	41	46	52	46	44	61	39	59	59	45	54	0	68	33	69	71	71	66	75	69	83	82	78	68	73	0	82	75	0	84	84	89	90	89	91	86	91	74	96	93	98	98	101	101	103	1	1	2	1	1	1	1	1	2	2	3	2	2	3	2	6	1	3	1	1	5	1	1	2	6	2	1	1	1	1	1	2	2	1	2	2	2	1	1	8	2	2	1	1	1	1	1	1	4	2	1	1	2	3	3	1	1	1	1	1	1	2	1	2	1	3	1	1	2	1	1	2	5	1	1	1	4	1	3	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	2
24500	-599.660520032952832	-606.516007983912232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545220920302067	-1	-2	2	0	2	1	3	3	3	3	6	8	6	8	6	8	9	9	11	12	10	12	14	13	12	12	13	14	13	14	15	16	14	16	15	16	16	16	16	17	17	15	19	17	18	17	17	17	18	17	20	19	18	19	16	19	21	20	18	22	18	23	21	21	22	21	20	22	20	21	23	25	24	24	25	27	27	27	28	29	29	27	27	26	31	30	31	28	30	30	32	30	32	33	32	32	33	34	35	37	37	41	40	42	2	0	6	2	2	1	2	2	3	2	3	13	1	13	10	13	2	10	12	2	12	16	19	19	2	16	19	25	20	17	23	24	24	24	19	30	26	23	42	33	25	26	41	30	22	35	25	55	44	39	55	30	38	32	23	46	53	55	55	49	16	63	56	34	46	39	30	67	35	56	0	59	64	65	71	71	75	75	83	75	49	75	75	73	0	71	82	0	84	84	73	84	92	81	86	90	60	96	96	83	99	101	93	102	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	5	3	2	5	1	2	2	2	7	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	2	3	1	2	1	1	1	2	3	1	2	1	1	1	2	1	2	5	1	1	2	3	3	2	1	3	1	1	4	2	1	1	2	1	1	1	2	6	1	1	1	1	4	1	1	3	2	3	2	1	2	1	1	4	1	2	3	1	2	2	1
25000	-557.684357047229810	-564.539844998189210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722460103154239	1	0	2	1	2	2	4	2	4	3	6	7	6	10	7	9	9	10	11	12	11	12	13	11	11	11	14	14	14	14	16	14	14	16	16	16	15	16	16	17	15	18	18	17	18	18	17	17	18	18	20	20	19	19	19	17	20	22	19	21	19	21	21	19	20	22	21	21	22	23	22	25	24	24	27	25	27	25	28	29	29	28	27	28	31	31	31	30	29	29	31	31	32	33	30	30	34	33	36	37	38	40	39	41	2	0	1	2	2	1	3	2	3	4	2	5	7	12	13	10	12	15	17	18	18	25	19	18	2	18	25	24	20	23	19	23	24	33	22	30	30	30	30	25	25	39	26	36	37	40	18	20	30	33	30	43	41	40	45	39	50	60	36	54	50	43	44	56	64	61	59	55	61	68	0	70	51	67	78	71	78	71	77	75	67	75	78	73	0	78	79	0	73	84	84	84	92	86	83	84	94	96	98	94	99	101	100	103	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	1	1	1	1	1	1	1	1	5	1	1	2	2	1	3	1	1	1	1	1	1	1	1	3	2	1	5	1	2	1	2	2	2	3	3	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	1	2	1	1	3	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1
25500	-580.444828113219046	-587.300316064178446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626176007374547	1	-1	2	1	2	1	4	3	4	3	4	6	7	9	6	9	10	10	12	12	12	11	13	13	12	13	14	15	11	14	16	15	11	16	17	16	16	15	18	15	17	17	19	18	18	17	18	15	17	16	19	18	18	19	19	20	21	21	19	19	19	22	21	20	21	23	21	22	23	21	22	25	25	26	27	25	26	24	28	29	28	28	27	29	30	29	31	31	30	30	31	31	32	32	33	32	34	33	36	37	38	40	39	42	2	0	2	2	2	2	3	4	3	2	3	7	4	7	1	2	7	13	33	29	22	15	19	33	16	16	17	13	3	19	32	24	13	38	37	30	30	26	46	17	30	48	37	36	37	38	28	30	26	24	38	41	48	47	36	53	44	36	45	47	46	48	52	28	61	61	55	45	62	51	0	59	59	72	78	71	78	71	75	78	77	78	68	68	0	82	82	0	83	73	73	84	90	90	78	90	93	92	93	99	99	100	94	102	1	1	1	1	2	1	2	1	1	2	1	1	4	2	2	4	3	1	1	1	1	1	1	1	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	1	3	1	3	1	1	1	2	1	1	1	2	4	1	2	2	1	2	1	2	1	1	3	4	1	1	2	1	1	2	2	1	1	1	6	1	1	1	2	1	1	2	3	2
26000	-537.890236477749454	-544.745724428708854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711064364745062	1	0	2	2	2	1	4	3	3	3	5	4	6	9	7	8	10	10	12	12	9	9	13	13	13	12	13	14	13	14	15	16	15	16	17	15	16	17	17	18	16	18	17	18	17	17	19	16	18	17	20	20	18	19	19	19	20	21	18	21	19	21	20	21	21	20	22	23	23	22	23	24	25	26	26	24	27	25	29	28	27	28	27	28	30	30	32	30	29	30	32	32	32	33	33	31	34	33	35	37	37	39	39	41	2	0	6	1	2	2	4	2	3	5	2	5	4	16	13	2	16	5	17	22	13	13	19	18	19	21	22	27	20	16	19	31	24	25	37	19	19	33	24	34	19	46	30	37	30	32	35	28	30	19	30	53	36	45	59	29	59	47	36	56	46	47	53	45	46	61	57	58	62	46	0	58	59	73	78	71	75	71	84	75	78	75	73	74	0	89	75	0	82	79	96	90	90	88	86	79	91	91	98	73	99	101	100	102	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	1	4	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	6	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	1	2
26500	-556.252695030498899	-563.108182981458299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567556956054843	1	0	2	2	3	1	4	4	5	3	6	7	3	8	9	7	9	10	11	12	9	10	13	10	13	12	14	14	14	15	15	15	14	16	16	16	16	16	16	18	17	18	17	18	19	17	18	17	18	18	20	20	17	19	18	19	19	22	20	21	19	21	20	20	20	22	22	22	23	22	23	25	24	24	26	27	27	26	27	28	29	27	28	28	30	30	31	30	29	29	32	30	33	33	32	30	32	34	36	37	37	39	39	42	2	0	6	2	4	2	1	2	3	4	2	3	1	13	12	2	3	16	17	2	3	3	19	12	16	24	26	18	22	23	19	24	24	25	23	19	32	28	26	33	30	28	37	36	30	34	35	31	46	31	48	41	36	43	36	47	39	51	48	43	38	36	30	61	39	57	55	45	50	51	0	59	48	66	71	71	78	71	72	75	45	75	78	73	0	83	75	0	69	73	96	84	90	91	86	84	82	91	96	99	99	101	100	101	1	1	1	1	1	1	2	2	1	1	3	2	1	2	1	3	3	2	1	5	3	4	1	1	3	1	1	2	2	1	2	3	2	2	1	2	1	1	2	3	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	4	1	1	2	1	2	1	1	5	1	1	2	1	1	2	1	4	3	1	1	2	1	2	1	2	1	3	1	1	2	1	3
27000	-566.998803367401138	-573.854291318360538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553962555282485	1	0	2	2	3	2	3	2	4	4	6	6	6	9	6	9	9	9	11	11	11	11	13	11	12	13	13	14	12	13	15	15	15	16	15	15	17	17	16	18	16	16	19	18	18	17	17	17	18	17	21	19	18	18	18	19	21	22	20	20	19	22	21	21	20	23	20	21	21	22	24	25	24	25	25	26	27	26	28	26	27	28	27	28	30	30	31	30	28	30	32	31	32	33	31	31	33	33	36	36	38	40	39	42	2	0	2	2	2	2	3	2	2	2	2	3	5	13	3	3	2	13	16	2	15	17	19	18	16	13	3	24	15	16	23	19	24	25	19	30	32	31	33	34	36	26	30	37	36	28	31	39	30	24	60	47	41	36	30	26	61	43	30	34	50	53	41	42	54	54	55	55	23	68	0	68	44	66	71	71	75	75	66	75	72	78	44	73	0	82	78	0	72	73	96	89	90	67	82	84	85	96	91	87	99	99	93	103	1	1	1	1	1	1	1	1	2	2	3	2	2	1	2	3	5	2	1	6	2	1	2	1	1	4	4	1	3	2	1	2	2	2	3	1	1	1	1	2	1	1	3	1	2	1	1	1	3	3	1	1	1	2	2	4	1	1	3	2	1	2	3	2	1	2	1	2	3	1	1	2	3	1	1	1	2	1	4	1	1	2	4	3	1	1	2	1	2	3	1	2	1	6	1	2	2	1	2	4	1	2	3	2
27500	-525.773054644721128	-532.628542595680528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650883270246901	0	-1	2	1	3	1	2	4	4	4	6	7	7	10	8	8	9	10	11	12	11	12	13	13	12	11	13	14	12	13	14	15	14	15	17	15	15	16	17	17	16	17	18	19	18	17	17	17	18	16	18	19	18	20	19	20	20	21	20	21	19	21	18	21	22	22	22	22	20	22	23	24	24	25	25	25	26	26	28	29	27	28	27	28	29	30	30	30	28	29	32	31	33	33	33	31	33	33	36	37	37	40	39	42	2	0	1	2	2	2	1	2	2	6	2	10	5	13	12	9	16	9	17	2	18	26	19	19	18	7	22	24	18	26	23	23	24	24	37	30	30	27	32	34	37	22	37	49	37	38	27	28	32	20	37	41	41	48	45	53	43	59	45	59	39	41	38	57	33	56	59	57	61	45	0	59	60	70	71	71	75	75	74	75	47	78	73	73	0	82	89	0	78	84	96	73	90	92	87	90	79	96	96	97	99	101	101	102	1	1	1	2	1	1	1	3	3	1	3	2	1	1	1	2	1	3	1	6	1	1	1	1	1	5	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	4	1	1	2	1	2	1	2	1	1	2	1	1
28000	-644.969559981968587	-651.825047932927987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557139023275794	1	0	3	1	2	1	4	4	4	3	6	7	7	9	9	9	9	11	11	12	11	11	14	12	13	12	14	14	13	14	15	15	15	16	17	14	17	16	18	17	16	16	19	18	19	17	17	16	17	17	20	20	17	18	20	19	20	22	19	21	19	21	20	21	21	22	21	22	23	21	23	26	25	25	26	27	26	26	29	28	28	27	26	28	31	30	31	29	30	30	32	31	33	33	32	31	34	33	35	34	37	41	39	42	2	0	5	2	2	2	2	2	2	1	9	3	5	2	3	10	2	9	13	16	16	15	22	14	22	15	24	22	20	17	16	19	26	24	23	16	36	36	33	25	32	33	32	36	16	28	21	28	36	24	37	41	41	47	59	53	27	59	37	24	50	53	49	44	63	60	31	59	67	49	0	58	64	59	71	71	57	45	82	78	64	78	74	73	0	82	82	0	81	84	96	84	92	88	86	84	93	91	87	85	99	103	101	102	1	1	1	1	1	1	1	2	2	2	1	2	2	5	2	4	3	3	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	1	2	2	5	2	3	1	3	2	2	2	1	1	1	1	2	1	1	4	1	2	2	1	1	1	3	2	1	3	1	2	2	2	1	2	2	3	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1
28500	-593.953764726550730	-600.809252677510131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676305825190112	1	0	3	2	1	1	5	2	3	3	4	8	7	9	8	9	9	10	12	10	10	12	12	13	12	11	13	14	12	14	15	17	14	16	16	16	16	16	15	18	14	17	18	17	17	18	18	18	18	17	20	19	19	18	19	20	20	21	19	20	20	22	20	21	21	22	21	22	22	23	22	24	24	25	27	26	26	26	28	28	28	28	27	29	31	31	32	30	28	31	32	31	32	34	32	31	33	33	36	38	38	41	38	43	2	0	4	2	2	2	3	2	2	2	5	7	10	10	13	2	12	16	17	2	15	18	17	23	16	14	13	22	20	23	17	38	23	33	31	30	23	33	33	38	16	33	36	30	36	35	44	27	37	38	48	37	31	23	37	47	52	56	36	55	42	53	52	47	48	39	56	55	61	58	0	59	51	71	78	71	66	63	83	78	76	78	74	81	0	80	83	0	83	84	96	84	90	91	76	84	87	91	91	99	99	99	99	100	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	5	1	1	2	3	1	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	3	1	1	1	1	1	1	2	2	1	1	1	4	1	1	1	1	1	2	2	2	1	2	3	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	3
29000	-554.903213005289103	-561.758700956248504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570382169732579	1	0	2	2	2	1	5	3	4	3	5	7	7	8	6	9	10	9	11	12	9	11	13	11	13	12	12	14	13	14	14	16	14	17	16	16	16	15	16	17	16	17	18	19	16	18	18	18	18	16	19	20	19	19	19	19	19	22	20	20	20	23	20	21	21	23	21	23	22	22	23	26	24	25	27	26	25	25	25	29	29	27	27	28	30	30	30	29	27	30	32	31	33	33	32	31	33	33	36	37	37	41	39	43	2	0	1	2	2	2	2	2	2	1	9	7	5	15	5	10	2	13	16	18	7	7	18	16	24	18	16	18	20	17	22	30	24	32	30	30	30	28	33	38	26	33	45	37	30	33	32	45	26	28	37	57	41	46	36	48	40	48	55	55	39	41	29	54	61	61	57	45	49	60	0	54	45	54	78	71	71	71	68	75	75	78	74	73	0	83	74	0	74	84	96	90	84	92	87	90	81	91	98	95	99	99	97	102	1	1	1	2	1	1	2	2	2	1	1	1	3	1	2	3	4	1	1	1	2	3	2	1	1	1	1	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	2	1	2	1	1	1	1	2	1	1	2	3	2	1	1	1	1	4	2	1	1	4	5	2	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	2	1	2	3	1	2	3	1
29500	-502.076491678867342	-508.931979629826742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771509243588378	1	0	3	1	3	1	4	2	2	3	5	6	6	10	8	10	9	11	12	12	11	12	13	11	11	13	14	14	14	15	15	16	14	17	16	14	17	17	18	17	15	17	19	19	18	17	18	17	18	17	20	18	18	18	19	19	20	21	20	20	19	19	20	21	21	22	21	22	22	22	24	25	24	25	27	26	27	26	27	28	27	28	28	28	30	30	32	30	30	28	30	30	32	33	31	30	32	34	36	37	37	41	39	41	2	0	6	2	1	2	2	2	2	2	2	10	3	12	3	2	2	17	24	16	12	25	16	17	16	25	16	24	20	36	23	33	24	26	30	19	30	27	24	26	36	23	37	23	30	41	32	29	36	33	62	41	41	37	37	46	53	43	47	49	50	46	48	43	61	61	59	59	44	58	0	58	44	73	78	71	78	71	76	81	76	78	77	56	0	82	86	0	83	73	84	90	90	92	78	90	88	91	98	93	99	99	101	101	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	5	3	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	4	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	2
30000	-659.648941215808691	-666.504429166768091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547482728069457	1	0	2	2	2	2	4	3	5	3	6	6	6	9	9	8	9	10	12	12	11	12	14	12	12	11	12	15	13	14	14	16	14	16	16	16	16	17	18	18	15	15	18	19	17	18	17	17	18	17	20	19	19	20	19	20	20	21	19	22	19	22	21	21	21	22	20	22	21	23	23	25	22	24	26	25	26	24	28	25	29	28	27	28	30	30	32	29	30	29	31	32	31	34	32	32	33	34	35	36	37	40	40	43	2	0	2	2	1	2	5	2	2	1	3	2	3	12	2	12	2	5	18	2	15	18	19	17	18	14	2	33	26	22	18	27	24	25	22	16	30	28	35	34	17	24	41	48	31	32	21	30	45	32	48	30	16	45	38	37	43	48	41	40	50	45	44	48	61	61	43	47	49	55	0	69	18	44	78	71	78	71	77	78	82	78	66	38	0	78	78	0	90	73	90	93	84	89	86	91	93	96	60	85	98	101	96	102	1	1	1	1	1	1	1	1	2	1	2	2	2	1	4	1	4	3	1	5	1	1	1	2	1	1	6	1	1	1	2	3	1	2	2	3	2	1	1	1	3	2	2	2	1	1	4	1	1	1	1	1	7	1	1	1	1	3	2	2	1	3	1	1	1	1	1	2	1	2	1	2	4	2	1	1	1	1	1	1	1	3	2	4	1	2	6	1	1	3	2	1	2	2	1	1	1	1	7	3	2	1	4	2
30500	-610.714606693185260	-617.570094644144660	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517233271225362	1	0	3	2	2	2	4	4	2	4	5	7	6	9	8	10	9	10	12	13	11	11	14	13	11	12	13	15	13	14	15	15	13	16	17	16	16	15	17	17	16	15	18	18	18	16	18	18	18	17	21	19	18	20	19	20	18	19	18	20	19	21	20	21	21	22	21	20	23	21	24	24	23	23	27	27	27	25	28	28	29	27	27	29	30	31	31	31	29	29	32	31	33	34	31	32	34	33	36	37	37	39	38	40	2	0	2	2	2	2	5	3	2	1	9	3	3	2	2	15	2	5	12	2	10	15	19	17	2	14	2	26	15	19	17	24	16	24	30	32	16	20	24	38	25	24	3	37	30	27	32	28	35	42	35	41	17	44	46	42	42	23	32	28	42	36	53	58	50	65	37	45	59	68	0	59	37	35	78	71	78	71	51	82	79	78	73	43	0	78	76	0	69	73	73	90	92	92	82	92	87	92	91	93	96	101	84	99	1	1	1	1	1	1	2	1	1	2	1	2	2	3	3	1	4	3	2	6	3	2	2	2	4	2	7	2	2	1	3	1	2	1	2	1	3	1	2	2	3	1	5	1	1	1	1	2	1	2	1	2	3	1	1	3	2	3	1	4	2	2	1	1	2	1	3	1	2	1	1	3	3	3	2	2	1	1	3	1	1	2	2	4	1	3	2	1	3	3	4	1	1	2	1	1	1	1	2	2	2	1	4	2
31000	-612.097161387894175	-618.952649338853576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564505453793360	1	0	2	2	2	2	3	4	4	4	5	6	6	9	8	10	9	10	12	12	10	11	14	11	11	12	11	15	11	14	15	16	14	15	16	15	17	17	16	15	16	17	17	18	17	18	18	16	18	16	18	20	17	18	19	18	20	21	19	21	20	19	20	20	22	23	22	22	22	23	23	26	25	24	26	26	27	25	28	28	28	26	26	29	31	30	31	30	30	29	32	31	32	33	31	31	33	34	36	37	37	41	39	42	2	0	1	2	2	1	2	3	5	3	2	10	3	3	2	13	15	17	24	3	12	16	17	18	17	14	2	27	12	18	19	23	19	25	30	19	36	39	33	25	30	48	23	31	24	25	20	18	36	23	37	41	30	45	38	50	37	55	35	61	33	30	41	35	61	61	59	64	59	58	0	70	69	52	78	71	75	71	74	75	70	78	28	73	0	71	82	0	79	73	45	73	84	93	86	73	68	97	98	80	98	101	93	93	1	1	1	1	1	1	2	1	1	1	3	1	2	4	4	3	1	1	1	4	2	1	2	1	1	2	6	2	2	2	2	1	2	2	1	1	1	1	1	2	2	1	1	2	3	3	3	3	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	5	2	1	3	2	1	1	2	6	4	3	1	1	3	5	1	2	3	2	2	3	5
31500	-613.127710337586677	-619.983198288546077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597132194161172	1	0	3	1	3	1	4	2	3	4	6	5	5	9	8	9	9	10	10	13	11	10	12	12	13	12	13	14	14	14	16	16	15	16	17	14	16	16	17	17	15	18	19	17	18	17	18	17	19	16	19	19	18	19	20	19	20	21	19	21	20	22	20	22	21	21	21	23	22	22	23	26	24	25	25	25	26	24	29	29	27	27	27	29	30	30	32	29	29	31	32	32	32	34	32	31	34	33	35	38	37	40	38	43	2	0	1	2	1	2	3	2	4	1	9	3	5	3	5	2	3	11	17	15	12	14	2	22	16	22	24	16	20	19	33	30	24	23	38	23	36	30	32	34	36	28	36	17	36	37	38	26	47	24	37	30	46	34	44	39	59	59	37	36	39	53	40	66	56	56	36	55	56	30	0	48	70	68	78	71	75	71	73	83	71	78	33	83	0	82	78	0	49	60	55	84	84	91	89	84	95	96	96	99	90	99	97	94	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	4	3	2	1	3	2	1	5	1	2	1	1	3	1	3	1	2	2	3	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	4	2	2	1	1	1	2	4	1	1	5	1	5	1	1	1	1	1	1	2	1	2	2	7	1	1	2	3	1	4	4	7	2	1	1	1	1	1	1	2	1	3	2	2	5
