step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-455.286960802986584	-464.337804183437925	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998393932684801	5	1	9	22	12	12	18	30	24	23	10	7	21	27	19	19	29	25	18	36	19	26	27	34	27	27	19	38	38	19	22	25	28	37	29	28	28	24	38	33	35	35	32	36	23	28	37	36	31	32	30	29	35	41	31	41	29	31	37	33	41	34	42	44	36	40	41	41	41	44	35	38	36	38	41	36	37	44	45	43	46	56	49	47	53	49	53	48	52	66	2	0	2	16	2	3	6	4	19	16	2	2	21	15	5	3	4	16	6	49	1	9	32	32	27	18	5	36	55	3	11	7	4	50	10	15	13	7	57	33	21	43	38	38	19	15	50	49	9	17	14	32	17	74	23	65	19	37	33	9	36	18	53	74	43	37	43	42	49	72	58	27	46	17	77	8	8	67	56	50	75	83	39	61	78	67	70	64	79	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-481.628645596454305	-490.679488976905645	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997161747491234	4	1	11	16	12	9	18	14	28	25	18	15	24	31	23	18	35	20	23	35	28	21	24	32	21	28	26	37	36	29	21	22	26	28	19	22	26	23	41	27	37	39	31	37	32	32	34	38	38	32	31	37	38	41	28	35	36	30	35	31	31	37	40	45	42	32	32	41	41	40	39	40	43	38	40	28	45	48	44	22	41	47	45	44	46	52	52	41	51	55	2	0	1	6	6	2	5	5	15	35	3	6	16	80	18	12	24	5	7	15	23	8	31	30	7	25	22	66	24	31	16	6	6	12	6	4	36	11	55	13	45	59	80	61	32	9	21	13	17	36	9	19	17	62	32	9	21	11	21	33	40	46	51	17	53	7	9	66	10	67	24	67	33	61	45	13	42	64	49	1	20	63	75	29	69	84	72	48	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-471.628505784496610	-480.679349164947951	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945878862556258	4	1	10	18	14	13	20	32	29	22	19	20	14	34	19	10	35	21	27	36	23	23	28	33	25	25	24	33	27	31	23	25	26	34	28	31	28	25	36	33	33	35	29	37	38	34	39	39	35	35	35	19	28	42	29	40	36	35	33	30	39	46	37	31	34	39	40	25	38	45	30	34	37	44	41	44	40	42	45	43	47	44	45	48	49	46	53	47	51	59	2	0	1	5	2	16	13	35	5	12	2	6	1	35	6	2	31	4	21	25	4	52	21	10	10	22	13	31	21	38	13	5	7	31	27	7	22	11	59	29	25	21	4	28	34	12	59	36	23	64	35	3	7	53	15	14	59	53	26	4	50	54	23	10	36	60	17	18	71	61	68	9	30	69	39	36	34	53	57	63	63	67	56	54	20	28	82	45	74	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-461.491679447817774	-470.542522828269114	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990080728971098	4	0	6	21	9	11	22	29	18	24	13	24	14	28	19	21	26	26	26	35	23	23	24	25	26	30	21	35	34	30	18	25	27	34	29	28	27	32	34	36	27	35	31	37	37	35	26	44	34	34	29	33	26	33	22	41	35	33	38	33	44	44	38	38	41	43	37	40	39	44	35	33	41	43	31	47	39	37	49	43	47	51	49	46	56	45	54	40	55	49	2	0	2	6	3	1	6	9	11	4	1	16	1	23	11	31	22	21	16	19	31	9	9	16	22	4	13	17	12	15	11	31	4	75	24	23	11	10	24	52	7	47	24	53	8	75	21	77	51	38	7	41	4	18	6	26	55	33	36	10	59	26	53	58	44	64	41	28	20	65	41	30	40	8	8	61	36	30	61	67	59	44	61	65	84	73	83	71	83	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-470.433997478606273	-479.484840859057613	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998013906301272	3	-1	4	20	7	13	13	35	26	19	16	24	17	30	13	19	30	26	11	32	25	23	28	21	25	27	25	40	34	32	26	31	27	35	29	29	24	28	40	36	32	38	32	35	31	35	37	45	22	35	24	35	37	43	35	36	34	31	34	33	44	45	38	41	34	45	43	30	38	47	36	39	33	41	39	44	36	46	43	31	40	56	41	41	51	54	55	48	46	61	2	0	2	19	1	5	19	37	49	6	19	49	19	9	5	15	27	16	1	7	15	1	12	6	10	11	13	34	18	21	4	11	6	21	12	12	16	10	65	38	25	58	37	35	22	43	20	69	15	9	16	23	30	52	68	35	14	9	25	12	60	28	58	49	36	69	46	21	14	74	32	32	9	35	32	59	58	44	29	26	38	48	40	53	66	79	56	79	53	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-458.290014810691275	-467.340858191142615	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996737223940236	3	-6	8	22	11	14	14	31	27	26	18	25	20	31	19	23	32	19	25	31	28	23	17	30	33	31	17	32	37	24	17	25	22	34	28	27	27	26	36	34	31	37	30	36	38	35	38	35	31	36	35	36	39	38	31	40	25	31	39	28	44	38	40	43	36	39	43	37	35	30	37	35	37	34	41	35	40	44	40	47	44	49	45	45	54	54	56	47	49	56	2	0	2	11	1	1	5	38	22	4	1	13	27	16	6	27	9	7	27	21	22	11	5	57	22	36	3	12	19	23	1	7	15	60	31	16	13	7	8	16	21	28	4	58	14	49	50	26	33	60	16	32	60	49	19	49	33	37	20	32	50	20	8	35	41	9	68	36	58	15	60	19	10	36	72	32	8	48	49	42	40	71	59	74	82	78	89	42	64	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-469.959886053151024	-479.010729433602364	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997070482717704	5	0	8	19	14	15	14	31	26	11	20	20	6	31	23	22	38	27	17	29	27	26	18	32	32	31	25	39	33	22	28	25	31	36	29	32	25	26	38	32	36	30	29	31	36	39	33	39	29	31	31	38	32	40	31	42	29	28	34	37	45	46	31	51	43	40	36	39	35	45	39	39	39	42	37	35	32	39	40	29	49	53	47	46	48	46	49	50	54	62	2	0	2	6	13	13	3	18	4	1	6	5	2	4	7	7	47	16	3	16	12	6	1	12	12	35	11	51	38	19	16	12	16	43	27	80	30	30	63	30	18	22	12	21	63	26	50	80	23	15	49	20	31	24	22	25	27	32	21	50	54	67	22	56	44	14	47	51	77	52	36	69	59	67	38	55	30	41	36	23	84	84	39	34	60	60	84	86	65	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-501.109459309087185	-510.160302689538526	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983165207728063	2	-2	11	17	7	12	8	24	27	23	23	14	18	33	17	20	35	21	21	31	24	25	28	29	23	25	14	34	33	16	21	23	23	38	32	27	30	25	36	33	32	19	23	30	43	31	35	44	36	26	29	34	27	34	33	35	33	33	37	35	47	40	25	38	38	39	38	43	25	32	30	31	44	44	42	42	34	41	38	30	48	45	46	46	49	48	47	51	52	48	2	0	7	6	2	7	1	16	16	30	13	6	27	43	7	4	72	4	6	33	30	16	8	8	13	4	7	63	11	7	13	3	42	36	21	32	33	42	52	42	23	3	18	1	65	25	8	39	53	33	15	9	6	25	53	37	32	37	46	50	62	39	3	37	46	58	36	28	13	8	11	11	70	54	34	57	35	47	55	19	66	60	37	62	78	78	41	86	90	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-476.295098473963151	-485.345941854414491	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974609960863604	1	-5	11	15	5	11	22	32	26	21	21	23	13	26	23	20	29	27	26	31	27	25	19	31	25	28	21	38	29	31	15	31	17	34	25	24	28	32	34	35	28	36	33	31	35	33	32	39	35	34	30	29	36	42	21	44	32	33	34	32	45	40	32	29	35	44	42	40	33	48	38	44	41	41	39	42	35	46	45	44	47	51	47	43	58	53	54	50	42	57	2	0	5	3	1	1	23	11	27	31	31	23	3	11	33	31	12	4	10	27	11	33	3	25	10	12	33	69	7	10	13	27	5	10	4	4	31	31	12	25	12	18	25	23	19	12	18	60	58	20	14	9	12	34	3	71	25	22	15	36	40	17	12	23	18	20	63	51	64	67	41	28	58	40	45	57	37	65	65	47	8	62	68	39	86	76	79	66	17	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-469.188221306848106	-478.239064687299447	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983820343527620	3	0	5	15	11	13	11	34	28	22	16	21	19	30	17	20	33	21	26	33	28	26	24	33	26	29	24	34	32	29	17	25	16	35	27	21	19	27	41	35	35	36	33	29	41	33	36	41	29	35	35	38	30	44	35	34	33	24	39	27	40	43	37	46	42	40	35	40	40	44	34	34	33	44	42	44	43	34	45	36	42	52	49	39	51	37	47	42	48	56	2	0	2	6	3	3	1	53	27	6	3	4	7	36	5	6	23	11	16	60	37	12	5	44	11	10	11	26	22	19	6	15	5	22	23	4	7	15	8	14	15	32	14	27	56	25	30	71	5	14	10	41	16	28	49	26	26	31	40	15	71	42	21	56	80	30	23	55	49	88	37	38	14	24	35	61	40	49	66	26	20	42	64	8	75	17	66	73	66	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-466.769462821696834	-475.820306202148174	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997548114000621	1	-2	3	13	14	10	13	30	27	14	18	20	23	32	20	23	30	24	19	36	29	18	27	28	27	33	23	38	27	30	26	24	25	34	23	24	27	29	33	36	29	37	29	32	39	33	37	43	34	38	36	33	31	39	30	34	32	34	32	35	43	46	44	38	40	37	37	38	33	43	29	38	41	34	44	42	36	46	39	40	31	52	44	40	45	48	53	47	45	63	2	0	2	2	6	3	1	33	19	3	7	5	11	13	4	10	35	15	6	81	32	3	32	15	36	16	11	60	16	16	16	15	19	41	7	4	13	11	9	58	9	14	15	25	46	71	39	28	38	34	38	17	31	38	19	29	32	37	32	26	66	80	56	13	42	25	57	36	19	45	13	32	66	36	45	58	38	51	59	14	41	63	77	43	53	80	48	43	84	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-467.619962516936369	-476.670805897387709	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995351911073745	-2	-5	7	13	8	12	17	33	26	27	12	23	19	32	22	23	33	21	27	36	27	26	20	34	28	25	22	39	29	25	22	30	28	26	31	29	19	25	40	26	29	33	36	36	31	36	34	37	37	30	32	34	28	33	30	40	35	32	37	33	45	40	40	37	40	37	43	31	41	47	30	36	30	42	39	44	36	27	45	43	39	45	43	44	52	47	57	52	51	65	2	0	1	5	1	5	4	30	12	27	1	37	6	21	37	15	9	11	27	22	12	7	7	30	16	18	23	57	31	37	4	25	34	37	53	7	11	16	29	13	21	22	58	8	10	36	41	19	8	30	16	55	23	25	37	57	21	40	33	13	43	51	32	52	46	25	72	9	43	65	30	50	12	66	68	64	45	16	67	77	47	46	58	20	86	62	85	67	72	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-481.761150125435847	-490.811993505887187	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994559574013961	2	-2	9	11	13	13	21	31	25	24	18	17	19	24	25	19	32	25	21	35	25	21	25	34	27	31	23	39	37	33	26	29	16	34	27	34	24	22	31	33	32	35	27	36	38	38	36	32	31	29	37	33	36	42	30	40	27	31	30	25	45	41	44	39	36	34	31	42	39	43	31	33	42	41	45	39	33	43	46	39	42	53	44	35	50	53	53	43	50	66	2	0	1	2	3	1	12	37	16	33	2	3	3	16	38	5	32	22	3	31	33	4	19	39	22	3	7	52	41	14	16	60	3	39	21	25	38	6	27	49	35	59	10	41	40	59	40	38	15	9	8	21	23	72	12	34	19	21	5	7	76	67	17	22	16	59	21	26	48	66	27	59	66	48	29	52	55	51	28	31	13	53	36	39	73	45	70	39	61	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-462.020551548470280	-471.071394928921620	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979370753798559	3	-2	9	20	10	9	20	26	29	22	16	16	18	26	19	24	34	16	20	37	26	25	21	25	34	16	26	41	33	34	22	30	28	30	29	31	30	17	38	37	31	28	32	33	34	31	30	41	29	37	34	28	38	38	36	41	25	32	34	30	47	43	42	47	38	37	29	39	39	44	38	34	38	47	42	47	43	46	46	36	40	46	41	42	47	47	49	45	55	62	2	0	1	18	1	1	3	11	10	12	3	6	6	38	18	38	52	5	26	41	10	10	38	7	21	5	15	39	16	37	26	24	26	8	4	67	8	2	51	36	4	11	57	52	24	27	57	73	18	25	22	38	9	35	35	66	19	35	47	8	25	69	69	28	45	67	24	30	59	55	29	21	36	20	20	62	56	20	81	58	67	65	36	73	55	65	71	83	61	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-470.506757229567370	-479.557600610018710	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994983901842379	2	-2	10	15	7	12	19	29	25	15	18	21	15	24	21	21	33	27	21	36	23	24	27	28	33	29	21	36	32	32	27	32	25	33	28	32	19	27	30	33	30	35	24	34	37	39	39	46	42	30	30	34	30	38	30	37	33	33	29	33	44	38	31	44	39	35	40	45	36	41	36	42	42	40	44	38	44	47	44	42	46	47	45	46	55	52	58	46	54	43	2	0	5	5	2	1	10	19	37	5	6	3	3	37	3	11	7	19	4	32	3	4	6	15	26	7	4	58	59	23	27	18	12	53	15	24	4	3	9	24	14	14	7	63	51	57	71	76	46	11	22	55	9	29	9	8	51	31	37	59	20	34	33	74	19	27	69	26	9	63	24	18	34	39	40	39	65	47	49	56	42	44	80	47	79	49	86	52	54	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-472.351143211975057	-481.401986592426397	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945477507471371	3	-1	9	21	14	4	19	35	29	12	19	26	13	25	21	24	32	21	20	35	27	24	18	26	26	30	19	35	36	26	16	25	25	37	34	30	28	27	37	32	30	29	31	32	39	29	27	33	37	34	30	35	37	31	32	29	31	27	37	36	48	43	39	44	33	33	37	40	34	41	38	41	42	33	38	35	42	45	43	37	41	54	44	42	56	52	52	52	47	54	2	0	1	7	3	2	31	41	27	6	5	19	6	27	7	19	14	3	31	55	23	10	13	10	23	7	5	46	37	11	3	27	11	43	42	11	22	18	22	56	31	38	19	19	60	7	18	37	56	22	22	55	24	58	33	32	4	11	40	33	45	69	60	50	21	33	17	44	58	50	74	26	28	30	69	25	43	8	65	43	59	83	45	34	88	78	49	84	69	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-464.878482122018681	-473.929325502470022	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998853773950359	3	-1	7	19	13	9	19	24	22	22	17	22	19	26	24	23	36	26	16	33	28	18	22	28	31	30	19	39	34	20	25	27	30	29	25	31	26	29	40	32	37	32	32	35	35	37	34	37	39	35	27	39	34	43	27	44	36	35	31	28	42	41	38	40	41	38	37	29	34	42	36	30	42	46	44	42	39	36	46	44	40	54	48	48	52	37	57	48	50	58	2	0	1	3	3	1	11	4	11	13	5	27	5	23	4	27	34	12	6	21	22	3	4	23	18	11	19	43	33	19	10	30	10	10	27	7	7	30	45	31	68	9	34	21	25	47	25	18	31	21	8	24	7	67	11	53	24	26	55	9	46	66	69	86	52	37	26	4	10	41	10	10	24	29	17	46	25	51	86	64	25	62	42	78	61	29	79	75	61	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-467.826192959094556	-476.877036339545896	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974673709472125	5	2	7	17	9	10	20	32	22	26	19	14	23	23	22	16	23	25	16	32	27	20	27	30	30	28	21	39	38	28	24	25	25	22	27	30	29	30	39	31	37	31	27	31	30	30	33	36	35	34	32	34	22	35	27	38	29	32	36	34	46	44	41	41	41	39	33	37	34	39	42	37	38	43	35	40	39	42	45	44	45	56	36	46	46	52	55	42	49	58	2	0	2	6	3	1	19	55	7	4	16	2	16	11	3	3	7	27	12	30	27	12	13	31	4	11	3	60	33	6	15	27	16	4	53	17	11	35	8	15	26	14	16	21	16	14	43	20	42	21	32	33	16	43	9	50	43	17	37	46	71	88	68	44	51	69	35	47	14	47	49	37	35	83	58	51	69	56	63	72	66	89	51	83	64	84	85	77	64	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-458.529553718462523	-467.580397098913863	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989136341955247	4	0	8	21	14	13	19	31	28	15	22	22	22	29	16	19	33	27	24	33	31	23	26	25	32	28	20	32	35	32	19	27	29	35	30	27	24	25	32	29	30	30	34	36	38	36	32	45	30	34	27	26	39	42	35	37	32	26	30	35	37	41	39	43	39	36	39	35	33	43	40	41	42	37	36	48	44	43	48	40	34	53	42	48	49	47	51	47	44	54	2	0	1	15	1	1	3	18	31	3	5	16	16	22	3	10	32	12	16	13	31	7	7	27	52	31	6	38	28	14	6	13	13	52	27	16	7	4	12	12	58	23	8	49	28	30	51	46	22	24	6	27	75	40	42	17	18	7	23	21	21	33	25	65	20	32	21	36	51	29	44	68	63	59	32	78	56	50	54	35	24	74	17	68	67	63	62	49	47	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-471.118234177659588	-480.169077558110928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997824338632556	5	3	9	19	14	9	15	29	28	24	16	25	14	34	19	26	26	25	18	35	26	28	19	30	22	29	24	27	29	31	17	25	29	33	24	27	24	30	38	35	31	30	21	29	36	34	35	42	41	33	31	34	33	38	31	38	33	28	39	31	43	46	32	44	35	38	42	40	37	42	42	38	39	42	37	46	44	40	41	43	39	45	47	44	37	51	53	49	53	65	2	0	1	2	6	1	3	27	18	5	2	23	3	8	6	23	7	43	3	33	25	35	11	36	3	37	7	23	32	32	13	43	17	33	43	10	7	18	44	16	10	36	19	37	42	24	10	41	45	44	58	60	25	38	32	55	17	27	75	37	72	66	11	66	29	57	34	21	27	40	59	8	41	75	24	68	67	52	57	81	14	48	78	67	52	14	76	34	62	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
