step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-539.835459655656791	-546.690947606616191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672219776946907	-1	1	5	5	9	8	10	10	9	12	12	10	11	13	11	13	17	15	15	14	14	13	14	14	15	15	16	16	16	15	17	17	17	17	17	17	18	19	19	18	16	17	19	18	19	20	21	20	19	22	22	20	19	21	19	21	21	21	21	19	23	22	21	24	24	23	24	24	25	26	27	27	26	26	30	29	29	27	28	30	29	30	31	31	33	32	32	34	34	35	0	1	2	0	6	4	5	6	0	7	6	5	8	9	0	10	22	14	14	14	10	15	10	6	16	21	18	20	22	21	11	11	6	25	27	18	34	18	28	28	30	41	0	0	36	14	36	33	35	39	14	21	30	44	28	28	40	45	18	42	40	42	39	52	42	52	60	0	67	68	74	64	64	68	70	70	74	73	74	70	78	74	81	79	80	78	75	86	0	33	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	1	2	4	4	2	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	3	4	3	1	1	3	2	1	3	1	2	3	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	1	2	2	2	1	1	1	8
5500	-534.496895283488584	-541.352383234447984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662478031454129	0	3	5	5	9	8	9	10	10	12	12	11	12	12	10	13	16	14	14	15	14	12	14	12	16	16	16	15	16	15	17	17	16	17	18	17	18	20	19	18	17	17	18	19	19	20	21	20	19	21	23	17	21	21	21	21	20	21	23	21	22	22	22	23	23	24	23	25	26	27	27	28	27	26	30	28	28	29	28	30	30	32	33	31	32	31	32	33	33	33	0	1	2	0	4	4	4	6	0	12	8	5	8	9	0	10	22	14	14	18	10	15	10	6	16	21	28	14	22	10	11	11	11	25	27	20	10	20	40	14	30	30	0	0	18	36	36	33	35	39	40	30	42	44	36	39	35	36	47	52	39	41	46	62	30	62	26	0	64	68	74	67	67	68	70	70	74	73	74	76	73	77	65	79	76	81	80	86	0	29	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	3	2	1	2	1	2	3	1	3	1	1	1	1	2	2	2	2	1	2	2	1	2	1	2	1	1	2	1	2	2	2	1	1	5	1	4	1	1	1	1	2	2	1	2	1	2	1	1	2	2	2	3	2	3	1	1	2	1	4
6000	-517.686372830970299	-524.541860781929699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598985394197620	-1	3	1	6	9	8	9	10	8	12	12	11	11	12	11	13	16	14	14	14	13	12	15	13	16	15	15	16	15	15	16	18	17	17	18	18	18	18	19	18	17	17	18	18	19	18	20	19	20	22	24	20	20	21	21	20	21	21	22	21	22	22	24	23	23	24	23	23	26	26	27	26	28	26	29	29	29	30	28	29	30	31	32	30	32	31	32	34	33	35	0	3	1	0	4	4	4	6	0	5	6	5	8	9	0	10	22	14	14	14	10	15	10	6	16	21	14	18	22	21	24	11	11	10	27	28	34	14	28	28	30	30	0	0	36	18	28	33	39	47	61	42	30	44	20	38	38	28	36	53	55	42	50	62	41	62	52	0	53	68	74	64	69	68	70	70	74	73	74	70	73	77	78	79	80	81	80	81	0	55	1	2	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	3	2	3	2	1	1	3	2	1	1	2	1	1	1	3	3	1	1	1	1	2	2	2	3	1	2	3	2	1	1	2	1	1	3	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	2	1	3	3	1	7
6500	-521.077951006430794	-527.933438957390194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651699985065713	1	4	3	6	8	9	9	10	9	11	12	12	12	12	11	13	16	15	14	15	14	13	13	14	16	15	16	15	15	16	16	14	17	16	17	17	18	19	19	18	17	18	18	17	20	19	20	18	19	21	24	20	21	21	22	22	21	21	23	21	22	22	21	23	23	24	23	23	25	25	27	28	27	25	28	28	29	29	27	30	30	31	31	30	33	33	32	34	34	36	0	3	1	0	4	5	5	5	0	5	6	5	8	9	0	10	22	14	14	14	16	15	10	6	16	10	14	14	22	26	24	11	5	16	18	18	25	20	18	20	30	30	0	0	36	36	46	24	28	40	39	30	42	44	46	50	40	45	47	42	39	42	20	53	30	62	53	0	65	68	74	67	64	68	70	70	74	69	74	76	65	77	81	79	80	81	75	86	0	63	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	3	2	2	1	1	1	1	3	1	1	1	1	3	2	2	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	2	2	2	2	3	1	2	1	1	1	1	1	1	2	3	1	2	2	1	2	1	1	3	1	1	2	2	2	2	1	1	9
7000	-493.985616469521233	-500.841104420480633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648900599218510	0	2	4	6	8	9	10	10	9	11	11	11	12	13	12	13	17	15	15	14	14	13	15	14	15	15	15	16	16	16	16	16	16	17	17	17	19	20	19	18	17	18	18	19	19	19	20	21	19	21	23	20	20	20	21	21	18	21	21	21	22	22	22	23	24	23	24	23	24	26	27	27	27	26	29	28	29	29	27	30	30	31	31	31	33	32	32	34	33	35	0	1	2	0	4	5	5	6	0	7	6	4	8	9	0	10	22	14	20	9	16	15	16	11	16	21	14	18	22	21	24	6	24	25	27	14	34	18	18	28	26	30	0	0	36	20	36	24	35	46	39	42	41	44	46	39	20	40	36	52	46	52	18	60	60	52	66	0	64	68	74	69	69	68	70	70	74	73	74	76	73	77	72	79	80	81	76	86	0	20	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	3	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	2	2	2	1	2	1	4	1	2	3	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	2	2	1	2	1	1	9
7500	-502.995436704553015	-509.850924655512415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680096762612792	1	2	4	6	10	8	10	10	9	13	13	11	11	11	11	11	17	14	14	13	13	13	14	14	16	15	16	16	15	15	15	18	17	14	15	17	18	19	18	19	18	17	18	18	19	20	19	18	18	21	24	19	20	21	18	22	20	22	21	21	23	21	23	22	23	22	24	23	24	26	27	27	27	25	29	28	29	29	28	29	31	31	33	30	31	32	32	33	33	34	0	1	2	0	4	4	4	6	0	16	6	7	8	9	0	7	22	20	14	14	16	15	16	6	34	21	35	20	22	21	24	8	24	10	20	18	25	28	18	39	30	30	0	0	55	55	55	24	27	39	38	30	30	44	28	39	28	46	46	41	50	41	39	60	52	62	64	0	64	68	74	60	69	68	70	70	74	73	74	76	78	77	78	79	80	81	75	86	0	51	1	1	1	1	2	1	3	2	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	3	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	5
8000	-525.160534171707354	-532.016022122666755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654156936322645	0	2	5	5	7	8	9	10	8	12	12	10	12	12	11	13	16	15	14	14	14	13	14	14	15	16	16	16	15	15	17	16	16	17	16	17	19	18	18	16	18	17	18	18	20	20	19	20	19	21	23	20	21	21	20	21	22	22	21	20	23	21	22	23	24	24	21	25	25	26	27	26	27	26	30	28	28	29	27	29	30	31	33	30	30	32	32	32	33	34	0	1	2	0	4	5	4	6	0	5	5	5	8	9	0	7	29	20	14	14	10	15	10	6	16	21	20	20	22	21	24	11	11	16	14	14	25	28	28	18	42	30	0	0	47	28	28	32	35	39	39	41	42	44	38	38	18	45	45	41	47	52	39	52	60	62	60	0	64	68	74	67	69	68	70	70	74	69	74	76	78	77	73	79	70	78	75	81	0	61	1	1	2	1	1	1	2	1	1	3	2	1	1	3	1	3	1	1	2	1	1	1	1	5	1	2	1	1	1	1	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	2	3	2	1	1	3	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	3	2	2	2	1	1	1	5
8500	-519.760240641284099	-526.615728592243499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657223465723648	1	3	4	6	8	9	9	10	9	11	12	11	12	13	11	13	16	14	15	14	13	13	15	14	16	15	15	16	15	15	17	16	18	17	18	16	18	19	17	18	18	18	19	18	19	19	20	20	18	21	24	19	21	20	20	21	22	22	21	21	23	22	23	23	24	23	24	24	25	26	27	27	27	26	28	27	29	29	28	29	30	30	31	31	32	31	32	34	31	35	0	1	2	0	4	5	5	4	0	7	6	7	8	9	0	5	29	14	14	9	10	15	16	6	16	21	20	14	22	21	11	24	11	10	27	14	34	18	14	20	30	30	0	0	20	36	36	24	27	40	46	30	42	44	36	39	40	55	36	41	45	42	45	62	60	52	62	0	64	68	74	69	69	68	70	68	74	73	74	70	78	77	78	79	80	81	80	86	0	48	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	3	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	2	1	1	3	2	2	5	2	1	2	2	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	8
9000	-531.187375197369647	-538.042863148329047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778224217072995	0	2	4	5	9	8	10	9	9	12	12	12	11	12	12	14	16	15	14	14	15	14	14	14	14	16	15	16	15	16	16	18	18	17	18	17	17	17	18	17	17	17	19	18	18	21	20	18	19	22	24	19	20	20	18	21	21	21	22	21	21	21	24	23	21	23	23	25	25	26	27	27	26	26	30	28	29	30	28	29	31	31	31	30	32	33	32	34	32	34	0	1	2	0	4	4	4	6	0	7	6	7	8	9	0	10	29	20	14	14	16	15	10	6	5	21	14	20	22	21	6	11	31	25	28	14	25	18	18	28	30	30	0	0	36	36	14	11	35	56	56	42	41	44	36	47	28	45	46	42	39	26	28	62	41	65	60	0	64	68	74	67	69	68	70	70	79	73	74	70	78	77	78	79	75	81	80	86	0	46	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	4	3	1	2	1	2	1	1	2	1	1	1	1	1	1	2	4	2	1	1	2	2	1	1	1	1	2	1	1	2	1	4	3	1	3	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	5
9500	-505.804482363723650	-512.659970314683051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577285060825933	0	2	4	6	9	8	9	11	10	11	13	11	10	13	10	13	16	14	14	11	14	13	13	14	15	16	16	15	15	15	15	17	17	17	18	17	19	19	19	18	17	17	18	18	19	19	21	20	20	21	24	19	21	21	21	21	22	22	23	21	23	23	24	23	21	23	23	24	24	26	27	26	26	25	30	29	29	28	27	28	29	32	32	31	32	30	31	33	33	35	0	1	2	0	4	4	4	6	0	7	8	7	6	20	0	10	22	20	14	9	16	15	10	6	16	21	28	9	22	21	5	24	11	10	27	14	34	36	36	14	30	30	0	0	36	36	46	33	40	39	28	30	52	44	46	39	14	45	55	41	50	65	39	60	41	60	60	0	65	68	74	65	69	68	70	70	74	73	74	70	78	77	78	79	80	81	80	86	0	63	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	3	2	1	1	3	2	1	3	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	4	2	1	2	1	1	4	2	1	2	1	1	3	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	3	2	1	2	2	1	7
10000	-540.070635055910543	-546.926123006869943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567751454918166	0	2	4	6	9	8	9	9	9	12	12	12	10	12	11	12	17	14	14	14	16	13	15	14	16	16	16	16	14	14	17	17	17	14	17	16	19	18	19	18	16	18	18	19	18	20	21	21	19	21	23	18	19	21	21	21	20	20	22	22	22	20	23	23	23	24	22	24	26	26	27	28	28	26	30	28	29	29	28	29	30	32	32	30	32	32	32	33	34	36	0	1	2	0	4	4	4	6	0	7	6	7	8	9	0	7	22	14	14	14	10	15	16	11	34	30	18	18	15	16	24	11	11	16	18	18	16	18	14	20	30	41	0	0	36	36	28	32	27	18	40	41	30	44	36	57	28	45	58	41	35	21	20	53	62	62	53	0	64	68	74	67	69	68	70	70	74	73	74	70	78	77	73	71	70	81	76	86	0	50	1	1	1	1	2	2	1	1	1	1	3	2	1	2	1	2	2	1	1	2	2	2	2	2	1	1	1	2	2	1	2	2	3	1	2	1	4	2	4	2	1	1	1	1	1	2	2	2	1	4	2	2	3	1	2	1	2	2	1	3	2	2	4	2	1	3	1	1	1	2	1	3	1	1	2	2	1	1	1	2	1	2	2	2	2	1	2	1	1	9
10500	-488.639323189512709	-495.494811140472109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576884484480091	0	2	4	6	8	8	10	11	9	12	12	11	12	13	11	13	15	14	14	12	16	13	15	13	15	14	15	16	15	15	15	17	15	16	18	16	17	20	19	19	18	17	18	18	19	20	21	20	19	22	24	19	19	20	21	21	22	22	22	20	22	22	24	22	24	24	24	25	24	26	27	28	27	26	29	28	30	28	28	30	31	31	33	30	31	32	32	33	34	35	0	1	2	0	4	4	5	6	0	7	6	7	8	9	0	10	22	20	20	9	26	15	10	6	16	16	14	18	22	26	11	6	6	25	27	18	25	14	28	28	30	30	0	0	36	36	36	33	35	39	46	30	42	44	36	39	14	46	46	41	38	42	56	52	60	42	64	0	62	68	74	67	69	68	70	70	74	73	74	76	78	77	81	79	70	78	85	86	0	57	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	4	4	1	2	1	1	4	1	2	2	1	1	1	2	2	2	3	1	1	2	2	1	1	2	1	5	1	1	1	1	3	1	1	2	3	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	1	1	2	2	2	1	1	1	5
11000	-498.224301127262549	-505.079789078221950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703100585716125	-1	1	3	6	8	9	10	9	10	12	12	11	11	12	11	14	16	15	15	14	15	13	15	14	15	14	16	15	15	16	17	16	17	16	17	17	19	19	19	18	18	17	17	18	18	20	19	20	19	22	24	19	21	20	22	20	18	22	22	20	22	21	21	24	23	23	23	24	25	26	27	26	28	26	29	28	29	30	28	28	30	31	32	31	32	32	31	33	33	35	0	1	2	0	4	4	5	5	0	7	6	5	8	9	0	10	22	20	20	14	26	15	16	6	16	10	20	14	22	26	11	11	11	10	27	18	25	28	28	14	42	21	0	0	36	36	28	33	35	63	50	42	41	44	46	28	28	47	46	30	56	41	39	65	60	62	60	0	64	68	74	64	69	68	76	70	74	73	74	70	73	77	78	79	80	81	80	86	0	36	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	3	1	1	2	2	2	3	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	6
11500	-514.325094820475670	-521.180582771435070	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648316367799239	0	2	4	6	8	9	10	11	9	11	12	11	12	13	11	14	16	14	14	14	13	12	15	15	16	16	15	16	15	15	15	17	17	18	17	17	18	19	20	18	17	18	19	18	19	20	21	20	19	22	23	19	20	20	20	22	22	20	23	20	22	22	22	23	24	23	23	25	26	26	27	25	26	26	30	29	29	29	29	28	30	31	32	31	32	31	33	33	32	35	0	1	2	0	4	4	4	6	0	7	6	7	8	9	0	10	22	14	14	14	10	15	10	6	10	21	14	20	22	21	11	6	24	25	27	28	25	20	28	28	21	30	0	0	36	20	14	6	35	46	28	30	52	44	36	40	40	36	46	52	38	52	38	42	60	53	52	0	64	68	74	64	64	68	70	70	74	67	74	70	78	77	78	79	80	81	80	86	0	47	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	3	3	2	1	1	2	1	2	3	1	1	2	1	1	2	2	1	3	1	1	1	1	2	4	6	1	1	3	2	1	1	2	2	2	2	1	1	2	2	3	2	2	2	2	1	3	1	1	1	2	1	2	2	2	2	1	1	1	1	1	2	2	1	3	1	1	5
12000	-514.691310322787444	-521.546798273746845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670388132600775	0	3	5	6	9	8	11	10	9	12	12	11	12	12	11	12	16	15	15	15	13	12	15	14	15	16	14	15	16	16	16	17	18	17	18	17	18	19	19	17	18	16	19	18	19	20	20	19	19	21	23	20	20	20	21	21	21	21	22	22	22	22	23	22	23	21	23	23	25	25	27	25	27	25	29	28	28	29	29	29	30	30	32	31	32	32	31	34	34	35	0	1	2	0	6	4	5	6	0	5	6	5	8	9	0	7	22	9	14	14	10	15	10	11	10	21	14	14	22	21	24	24	24	10	27	28	25	18	28	28	42	21	0	0	36	28	36	32	27	39	46	42	41	44	36	38	38	45	47	52	18	52	39	41	30	30	64	0	65	68	74	67	67	68	70	70	74	64	74	70	78	79	78	77	80	81	76	86	0	63	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	3	2	2	1	1	2	1	1	2	1	2	2	2	1	2	2	3	2	1	2	2	2	1	2	1	1	1	1	2	2	2	2	2	1	2	1	1	2	2	2	1	2	1	4	1	2	2	3	2	1	1	1	1	1	1	2	1	2	2	1	3	2	2	1	1	2	2	2	1	1	1	1	5
12500	-519.887408111705781	-526.742896062665181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638484884561973	0	4	2	4	7	8	10	9	10	12	12	11	12	13	11	14	16	15	15	14	16	13	13	14	15	14	15	15	15	16	16	16	18	17	17	17	18	19	17	18	18	15	18	18	19	20	21	19	20	22	23	19	20	20	22	21	20	21	22	21	23	22	23	24	22	21	23	24	25	25	27	28	26	26	30	29	29	30	28	29	29	31	32	31	33	32	33	32	32	34	0	3	1	0	4	4	4	6	0	7	5	7	8	9	0	10	22	14	14	14	26	15	7	11	10	10	14	14	22	42	24	24	7	25	27	14	10	28	20	18	42	26	0	0	36	36	36	32	35	49	38	42	41	44	58	39	40	45	46	52	50	53	36	62	52	41	52	0	52	68	74	73	65	68	70	70	79	69	74	70	69	77	78	79	75	81	80	81	0	38	1	1	2	1	1	2	5	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	2	3	2	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	2	1	1	2	2	2	3	1	1	7
13000	-536.699001027705094	-543.554488978664494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646915069535205	1	2	4	6	8	9	9	10	10	12	12	11	11	12	11	14	17	15	14	13	16	14	15	14	15	14	15	15	16	15	16	18	18	17	17	17	19	19	19	18	18	15	18	18	17	20	21	18	19	20	23	19	17	20	20	21	21	22	23	21	22	22	24	23	23	23	22	25	25	26	27	28	28	26	30	28	30	30	28	29	30	32	32	31	33	31	33	34	33	35	0	1	2	0	4	4	4	6	0	7	6	7	8	9	0	10	15	20	20	14	42	15	16	6	16	5	20	20	22	26	11	24	6	10	27	28	10	28	9	18	42	16	0	0	28	36	36	11	27	38	38	42	30	44	36	50	40	45	46	41	55	52	50	60	60	62	41	0	60	68	74	67	69	68	76	70	74	69	74	70	73	77	78	79	80	81	75	86	0	20	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	4	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	4	2	1	1	3	2	3	1	2	1	1	1	1	2	2	2	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	4	1	1	2	1	2	2	1	1	2	1	1	2	2	1	1	2	1	10
13500	-502.028664213530192	-508.884152164489592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586857736964831	0	3	5	5	8	9	10	10	10	11	11	12	12	12	12	13	16	14	14	15	16	13	13	14	15	13	15	16	16	14	15	18	18	17	17	17	19	20	19	18	18	18	17	18	18	18	19	20	19	20	22	18	20	20	20	22	19	22	22	20	22	23	23	23	23	22	22	25	25	27	27	27	27	26	30	29	28	28	29	29	29	31	33	30	31	32	32	31	32	35	0	1	2	0	4	5	4	6	0	7	6	7	8	9	0	10	22	14	14	14	26	15	10	6	16	10	14	18	22	26	6	11	11	25	27	14	34	14	36	36	30	30	0	0	28	28	46	32	27	39	18	30	41	44	46	50	40	45	55	52	38	42	38	67	60	42	42	0	64	68	74	67	69	68	70	70	74	73	74	70	73	77	78	79	80	88	80	81	0	38	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	3	1	1	2	1	1	1	3	4	3	2	2	3	1	4	1	1	2	2	1	1	1	1	1	1	2	1	4	2	1	1	1	2	1	2	1	1	1	3	2	1	2	2	2	1	1	1	1	4	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	7
14000	-516.227368532388141	-523.082856483347541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533401265973182	1	3	5	6	10	9	9	10	8	12	12	11	12	12	11	13	16	14	15	15	16	13	14	14	15	15	16	14	15	15	16	17	18	17	17	16	16	19	18	19	18	17	17	17	20	21	20	21	20	22	23	19	20	21	21	21	22	21	22	21	23	21	23	23	23	23	24	23	25	26	26	27	27	25	29	28	29	29	28	28	30	31	33	30	32	31	32	34	33	36	0	1	2	0	4	4	4	6	0	5	6	7	8	9	0	7	22	14	14	18	16	15	10	8	10	10	18	9	22	16	24	24	11	5	27	28	25	36	20	20	30	30	0	0	28	47	39	32	35	14	28	30	42	44	39	38	39	47	47	53	50	52	56	53	60	62	64	0	64	68	74	67	67	68	80	70	74	73	74	70	78	84	78	74	75	81	75	81	0	45	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	3	1	1	2	1	3	1	1	2	1	2	1	3	1	1	2	2	3	4	1	1	1	2	2	2	3	1	1	1	4	1	1	1	1	6	4	2	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	1	7
14500	-503.307476554289224	-510.162964505248624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700501967601320	1	3	5	6	9	8	10	10	10	13	13	11	11	12	11	12	16	14	15	14	14	13	13	15	14	15	16	16	16	15	15	16	18	16	16	17	19	18	19	17	17	18	18	18	19	20	20	20	18	21	22	20	19	20	20	21	21	21	20	20	22	21	24	23	23	20	24	24	25	25	27	27	27	26	29	29	28	30	28	30	30	32	32	31	32	32	33	33	33	36	0	1	2	0	4	4	4	6	0	16	5	5	8	9	0	5	22	14	20	14	10	15	7	6	10	21	14	14	22	21	11	24	32	16	20	20	25	20	18	14	30	30	0	0	36	45	28	32	18	38	50	30	41	44	36	18	40	45	36	42	40	60	20	60	60	26	64	0	64	68	74	67	69	68	70	70	74	73	74	75	73	77	78	74	80	81	85	86	0	56	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	2	2	2	1	2	1	2	2	1	2	3	2	2	2	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	3	2	1	1	1	2	1	5	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	3	2	1	1	1	1	7
