step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
23500	-534.147953541676998	-532.557568273172819	-1.590385268504224	0.000180339372985	0.000044052104500	0.244273359561108	0.652357926626813	-1	3	7	8	10	11	9	11	10	10	11	15	13	12	11	12	13	12	14	13	14	13	16	13	13	13	12	15	15	17	16	16	14	15	14	15	19	15	14	14	15	17	15	16	16	14	17	16	15	16	18	18	17	20	16	17	16	19	19	17	17	17	17	18	19	17	19	21	19	19	21	21	19	22	21	19	18	19	21	20	20	17	22	23	22	22	23	23	26	25	25	28	30	28	29	32	31	33	35	32	33	35	0	1	2	3	2	7	4	9	7	7	4	26	10	8	2	7	15	7	18	11	18	9	40	16	11	11	11	22	18	24	36	46	27	5	8	7	13	25	24	18	39	57	24	40	19	11	11	40	8	27	56	11	43	58	34	22	9	19	47	55	20	38	50	63	63	34	25	37	21	34	55	37	48	64	47	47	12	46	73	53	60	35	68	62	62	59	69	71	86	75	0	75	17	80	0	95	95	0	0	97	100	0	1	2	2	1	3	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	2	2	3	3	1	1	1	1	1	1	1	1	2	3	1	3	2	1	3	1	1	1	2	4	3	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	3	1	2	1	3	4	2	2	1	2	2	1	6	7	3	1	1	1	1	1	1	1	1
24000	-466.812513170374359	-465.385921479885951	-1.426591690488384	0.000179963726792	0.000065165852211	0.362105482990493	0.814471262899963	0	3	5	8	10	11	9	12	11	10	12	15	13	12	10	11	13	12	13	13	14	13	15	14	13	13	14	15	15	17	16	14	14	14	13	16	19	14	15	15	15	17	13	16	15	15	15	16	16	15	17	18	16	20	16	17	16	19	18	16	17	18	17	18	20	19	17	21	20	16	20	20	19	20	22	16	20	19	21	22	18	19	21	23	22	23	23	23	26	25	26	26	30	28	30	32	30	33	35	33	33	35	0	1	2	3	4	4	4	6	4	4	10	13	16	9	7	7	9	15	7	10	20	16	20	8	6	6	6	17	20	29	39	5	8	8	9	18	30	11	24	25	25	55	8	45	19	22	35	38	29	33	60	53	10	61	8	60	46	49	49	23	12	31	55	39	50	56	33	37	56	21	57	56	42	63	54	24	82	81	74	66	48	34	74	75	72	58	78	75	86	86	0	84	87	91	0	93	92	0	0	97	95	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	4	1	1	1	2	1	1	2	1	1
24500	-487.476135645290185	-485.771675827524746	-1.704459817765419	0.000155108060661	0.000031354604586	0.202146841707607	0.794779212543862	-1	4	6	8	11	10	9	13	11	10	10	15	13	13	11	11	13	12	13	14	14	14	16	14	13	13	15	14	15	18	16	15	14	14	14	15	17	14	15	16	14	15	15	17	17	15	16	17	15	16	17	17	18	19	16	17	16	19	18	18	18	17	16	18	19	18	20	21	19	19	20	21	19	21	23	19	20	18	21	19	21	20	20	24	23	23	24	23	27	25	25	28	29	29	31	33	31	31	35	32	34	35	0	1	2	2	4	4	4	6	4	4	7	26	9	6	7	6	15	6	6	5	15	14	20	18	9	9	38	25	9	31	42	20	17	8	25	17	40	6	19	39	9	34	13	39	35	22	32	17	21	38	42	39	32	53	25	8	12	47	21	36	38	55	21	43	44	49	35	24	45	21	57	67	49	6	83	45	69	31	30	78	60	60	76	75	83	30	58	81	68	86	0	84	90	89	0	97	94	0	0	95	98	0	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	3	1	2	2	1	2	5	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1
25000	-522.184715842021433	-520.551957037159127	-1.632758804862335	0.000169586856002	0.000038437554948	0.226654092505686	0.576808611228126	-2	3	6	8	10	11	9	12	12	10	12	15	12	13	12	11	13	12	14	14	13	14	15	14	13	14	14	16	13	16	15	15	14	14	14	12	18	14	15	15	15	17	17	15	16	15	16	16	15	15	16	19	17	17	15	17	16	19	19	16	16	17	18	18	20	18	20	21	18	19	20	20	19	21	22	19	20	19	21	22	21	20	22	24	23	24	21	24	27	27	26	28	30	27	31	32	31	32	35	34	33	35	0	1	2	3	3	5	3	7	6	7	10	19	3	5	4	7	6	7	10	6	8	29	9	13	6	10	8	29	16	31	24	33	4	18	6	7	14	6	25	11	25	12	60	25	34	9	36	20	25	34	20	56	26	40	34	30	27	42	45	19	26	14	41	34	27	51	35	82	43	18	20	54	63	49	72	43	27	60	66	67	37	44	82	80	32	59	62	72	59	87	0	94	86	84	0	90	92	0	0	95	85	0	1	3	2	1	2	1	1	3	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	3	1	1	3	2	1	1	3	1	1	2	2	1	1	1	3	1	1	3	3	2	2	4	2	1	1	4	2	1	3	2	1	1	2	6	1
25500	-539.648796515788376	-537.919455969910814	-1.729340545877530	0.000168744273917	0.000032876669589	0.194831319757099	0.631599028830226	0	3	7	9	9	10	8	12	11	9	11	13	13	11	11	10	12	13	14	14	13	14	15	14	13	14	14	14	15	18	14	15	14	15	14	14	18	14	12	16	15	16	16	16	15	16	16	16	15	16	18	19	17	20	18	17	17	20	17	17	17	19	16	18	20	17	18	21	19	18	20	21	19	22	23	19	20	19	22	22	20	20	21	24	22	23	23	21	26	26	26	28	30	29	31	32	32	32	35	33	32	35	0	1	2	7	3	10	2	15	5	3	7	16	9	10	16	5	11	8	12	9	15	25	6	7	9	39	21	15	22	46	12	13	25	36	17	7	22	39	16	8	36	38	12	24	39	38	24	18	25	27	60	59	24	37	56	20	34	19	31	41	45	40	18	29	59	25	18	76	61	36	34	37	56	63	81	49	40	56	49	69	56	42	44	42	42	88	69	67	85	76	0	90	63	90	0	92	93	0	0	77	90	0	1	2	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	2	1	1	1	2	1	1	2	2	1	1	2	2	2	1	3	1	2	3	1	3	1	1	3	2	3	3	1	1	1	3	3	1	1	6	1	1	3	1	1	1	5	3	1
26000	-543.207013100192853	-541.505459919604277	-1.701553180588555	0.000146868932886	0.000029819772399	0.203036624645730	0.668267016188692	-1	4	6	8	10	11	9	12	12	11	11	14	12	12	11	12	13	13	12	14	12	13	14	15	13	14	15	15	16	17	14	16	15	14	14	15	18	15	15	15	15	17	17	16	16	15	15	17	15	15	17	17	17	19	18	17	14	19	19	17	17	18	17	17	18	17	19	19	20	19	20	20	19	21	20	20	20	19	22	21	22	21	22	24	22	24	22	24	26	27	26	28	29	29	31	32	32	32	33	33	34	33	0	1	2	3	3	7	2	5	7	7	7	17	15	10	7	11	8	9	11	17	5	11	15	17	6	25	9	14	34	11	21	23	21	15	11	18	46	35	13	17	11	40	24	27	31	22	21	38	19	6	25	17	29	53	9	25	16	45	11	39	8	34	39	23	18	33	52	61	41	33	70	42	29	32	40	57	9	55	82	56	77	28	59	79	59	35	34	58	82	81	0	89	45	90	0	94	94	0	0	91	99	0	1	3	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	3	2	1	2	5	2	2	2	1	1	1	2	1	1	2	2	1	1	1	2	4	3	5	1	1	2	2	2	1	1	1	5	2	2	2	3	1	1	6	1	1	1	1	1	1	4	1	1
26500	-504.513054860617217	-502.922629194078297	-1.590425666538908	0.000157873618456	0.000038561445317	0.244255156081601	0.747271220520661	-2	4	6	8	9	10	10	13	10	10	11	14	12	13	12	11	13	13	13	14	13	14	15	15	13	14	14	14	15	17	12	15	13	15	15	15	18	14	14	16	15	17	16	16	16	15	15	16	15	17	17	17	17	19	17	17	17	18	17	17	17	18	18	19	20	18	20	20	19	19	19	20	20	21	23	19	21	19	22	20	22	19	21	23	22	22	24	23	25	27	26	28	29	29	30	32	29	32	35	34	33	34	0	1	2	3	3	4	2	11	4	5	7	19	6	11	16	6	7	16	9	16	7	14	18	26	31	13	19	8	16	45	11	21	16	31	39	31	49	13	31	14	14	41	39	26	14	7	33	11	18	17	18	8	18	36	49	36	20	41	11	29	24	40	30	20	25	18	64	51	61	17	38	53	58	69	67	29	49	42	32	62	72	56	82	64	58	60	34	86	80	88	0	91	88	90	0	94	90	0	0	93	97	0	1	3	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	1	2	2	2	1	1	1	1	2	2	3	1	2	1	1	2	3	2	1	1	1	2	1	2	1	1	1	2	2	1	3	1	1	1	1	2	2	2	4	1	2	2	1	1	2	1	1	1	1	1	1	3	2	1
27000	-512.415516435386053	-510.841276363405541	-1.574240071980473	0.000190750779011	0.000048030120415	0.251795146861885	0.757870504794566	-1	4	6	8	9	11	9	12	11	10	10	15	13	12	10	12	14	13	14	13	13	14	15	14	12	14	15	15	15	17	15	16	14	14	14	15	18	14	16	14	13	16	15	17	16	15	16	16	15	16	16	18	17	19	16	16	14	19	18	17	16	17	17	18	17	18	18	20	19	19	20	20	18	21	22	18	20	20	21	21	22	20	20	23	22	23	23	23	27	26	27	28	29	29	31	31	31	33	35	32	33	35	0	1	2	2	4	11	4	15	5	4	4	19	11	15	3	11	8	14	6	9	6	8	18	20	15	13	20	21	6	5	6	34	18	20	18	13	47	6	33	8	9	13	16	20	19	22	21	24	21	34	7	35	22	30	20	22	18	12	32	12	49	10	42	49	28	57	32	53	44	63	55	62	28	39	36	57	30	62	54	31	72	42	65	54	83	59	80	82	62	68	0	90	90	89	0	89	94	0	0	87	96	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	3	1	2	1	2	2	2	1	1	2	1	2	2	1	2	2	1	2	4	3	1	1	2	1	1	1	1	1	1	3	1	1
27500	-478.872258014650413	-477.197463267753449	-1.674794746896989	0.000196531715604	0.000041587601400	0.211607583398805	0.881979858747855	0	3	6	8	10	10	10	12	11	11	11	14	12	12	8	11	14	13	13	13	13	13	14	14	12	14	14	15	16	17	15	16	14	15	14	14	19	16	16	15	14	16	16	17	16	15	15	14	14	16	18	18	16	20	16	16	16	20	17	18	16	19	18	19	19	16	19	22	20	18	20	20	20	21	22	18	21	19	22	20	21	20	21	22	22	23	23	22	25	26	24	28	29	30	31	32	31	33	34	33	32	35	0	1	2	3	3	4	15	6	15	6	7	14	9	4	3	7	18	13	8	9	11	6	21	21	7	14	19	35	49	42	9	36	13	17	7	13	32	49	33	11	25	17	49	49	26	22	11	11	10	19	49	59	40	53	40	12	19	62	47	61	40	42	59	38	17	13	21	82	40	17	39	52	67	51	82	32	65	55	54	44	67	27	67	73	60	59	88	56	86	79	0	91	89	92	0	94	93	0	0	93	94	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1
28000	-495.457103796020078	-493.813314686402862	-1.643789109617205	0.000185826560820	0.000041345890451	0.222497205291705	0.750247993032219	0	2	6	8	10	10	10	13	12	11	11	14	12	11	11	12	13	13	12	13	14	13	13	14	14	14	15	16	15	18	15	15	15	15	13	15	18	15	14	16	15	16	17	16	14	15	15	16	16	16	17	18	17	20	17	17	16	18	19	17	17	17	16	19	20	18	20	22	18	19	20	19	19	21	23	20	20	19	21	21	21	20	21	22	22	22	21	24	26	26	26	28	30	29	31	33	31	31	36	32	32	35	0	1	2	3	3	4	4	9	5	6	7	19	15	6	7	6	15	7	6	6	22	16	14	14	19	20	9	36	20	31	24	16	35	26	10	35	62	20	15	12	45	38	48	34	13	20	17	31	29	20	31	38	27	56	38	44	38	57	43	29	38	25	34	66	63	40	58	21	62	55	72	42	51	8	78	49	40	61	72	78	56	69	73	28	51	62	56	85	84	86	0	88	89	90	0	97	84	0	0	95	93	0	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	4	1	2	3	1	1	1	2	1	1	2	3	1	3	1	2	2	1	2	2	2	1	1	4	1	1	1	1	1
28500	-473.152667211646587	-471.527849362351617	-1.624817849294985	0.000185165634505	0.000042541502485	0.229748368797991	0.848529751475660	-1	4	6	8	10	10	10	12	8	10	12	14	12	12	11	12	13	13	14	13	13	14	15	13	14	15	15	15	14	16	14	15	13	11	15	15	17	16	15	15	13	15	17	16	16	14	16	17	15	15	17	18	16	19	17	14	17	19	19	17	17	19	17	18	18	18	18	21	19	18	20	19	18	20	23	18	19	19	22	21	22	20	19	24	21	24	23	23	26	26	26	29	30	29	31	33	31	33	36	32	33	35	0	1	2	3	4	9	9	15	3	9	10	20	5	10	5	10	8	13	8	34	5	16	33	10	34	17	33	14	6	19	11	22	7	7	7	20	40	40	13	16	34	33	33	27	32	34	31	39	21	20	17	17	22	60	25	17	42	39	60	47	49	47	53	51	45	45	35	58	51	30	69	45	44	64	59	33	30	55	77	74	82	30	64	43	74	79	28	81	79	87	0	91	90	90	0	97	89	0	0	97	100	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	3	1	1	4	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1
29000	-505.054372019895538	-503.483979974598753	-1.570392045296792	0.000198076936879	0.000050245054650	0.253664335899239	0.681307084219464	-1	3	7	8	10	9	9	13	11	11	12	14	13	12	11	11	13	13	12	11	13	14	14	14	13	15	15	15	15	18	14	15	14	14	14	15	18	15	15	15	15	16	17	17	17	14	16	16	16	15	17	19	18	20	18	17	17	20	18	18	18	19	17	19	20	18	20	21	19	20	20	20	18	21	22	19	19	19	22	22	21	20	19	23	22	21	23	24	26	26	25	27	30	29	30	31	31	31	36	34	33	35	0	1	2	3	4	3	4	5	5	7	7	11	5	10	7	7	7	5	20	6	20	16	14	10	14	35	17	11	8	29	9	22	11	15	11	12	39	24	15	21	20	36	41	39	38	14	31	31	14	17	20	60	39	60	38	32	38	64	35	32	16	45	48	48	78	40	35	78	61	73	49	61	63	63	37	39	51	66	68	61	56	39	45	51	49	66	56	72	87	62	0	77	89	91	0	89	89	0	0	96	96	0	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	3	1	3	1	2	3	1	4	1	1	1	2	2	1	1	2	1	1
29500	-478.924529599354571	-477.332935015121279	-1.591594584233287	0.000168199568707	0.000040995233041	0.243729715577012	0.847089439123549	-1	3	5	6	10	11	9	12	12	10	12	15	13	12	11	11	13	12	13	13	14	13	14	15	13	14	15	15	15	15	16	15	14	14	14	15	19	15	15	16	15	16	15	17	17	15	16	16	16	16	18	19	18	20	18	16	16	19	17	15	17	18	17	19	20	18	20	22	20	19	19	21	19	20	21	19	18	20	22	21	21	19	21	22	22	24	23	23	26	26	26	29	31	28	29	31	30	32	34	33	34	35	0	1	2	2	3	7	4	15	5	3	7	8	18	5	7	7	16	6	9	8	9	8	22	25	11	25	19	9	13	13	17	22	9	19	9	17	25	17	35	18	20	8	17	27	50	22	20	33	34	27	49	43	57	53	42	46	36	63	49	35	17	33	27	61	82	21	40	59	53	55	55	76	45	30	55	38	28	32	74	54	59	44	71	54	67	87	79	72	73	86	0	90	79	89	0	95	89	0	0	98	98	0	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	4	1	1	1	2	1	1	1	1	1
30000	-526.036671747022524	-524.202790238356556	-1.833881508665924	0.000178786871240	0.000030200221961	0.168917447638147	0.634946769289134	0	4	7	7	11	10	9	13	11	10	12	13	13	12	11	12	13	12	14	13	13	13	15	15	13	14	15	16	15	17	15	15	14	14	15	14	17	16	15	14	16	15	13	15	17	13	17	16	14	17	17	17	18	19	16	18	16	20	18	17	18	18	18	19	17	17	19	22	20	17	20	19	20	20	22	20	21	19	21	22	21	19	19	23	22	24	24	24	27	26	27	28	30	29	30	32	31	31	36	32	33	34	0	1	2	2	3	4	3	14	7	7	10	18	5	15	10	6	4	10	17	11	6	16	46	22	4	13	26	36	14	31	8	46	3	20	33	25	40	33	34	18	20	20	14	33	39	10	8	9	20	32	46	41	22	42	34	23	44	33	52	17	20	34	49	48	39	11	57	76	83	17	56	52	51	60	83	24	82	48	83	77	50	28	51	37	69	59	58	80	88	86	0	91	87	90	0	95	92	0	0	91	96	0	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	1	2	2	1	2	1	3	1	3	1	2	2	2	1	3	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	3	1	3	2	1	1	2	1	1	2	1	1	1	2	1	1	3	1	1
30500	-536.109990776199311	-534.548311886637975	-1.561678889561390	0.000179465397723	0.000046304591580	0.258014035949265	0.650642818532873	0	3	7	8	10	10	9	12	11	11	11	14	13	13	11	11	13	11	13	13	12	12	15	14	13	14	14	16	15	17	15	16	14	14	15	16	18	14	15	14	16	16	16	16	16	13	16	17	13	16	17	19	17	19	17	18	16	20	18	18	17	18	17	18	19	18	18	22	20	20	20	20	19	22	20	19	20	20	22	21	21	19	21	23	22	22	24	23	25	25	27	28	31	27	30	32	28	32	35	33	34	35	0	1	2	2	3	3	3	6	7	6	3	9	16	15	7	7	11	3	9	5	16	16	6	25	22	10	21	24	17	28	10	10	5	25	8	12	38	9	49	21	18	35	7	27	20	22	49	32	15	27	8	26	35	34	49	24	38	51	41	45	21	47	47	5	20	39	42	63	60	17	23	76	47	75	66	49	44	62	37	54	56	18	54	14	69	59	18	58	74	40	0	54	62	90	0	92	84	0	0	93	98	0	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	3	1	3	1	1	1	1	1	1	1	3	2	1	3	2	1	1	2	1	1	2	1	1	4	2	1	1	1	1	3	3	1	1	1	1	2	4	1	2	1	1	3	1	3	1	2	7	2	1	4	1	3	5	1	1	2	3	1	1	2	1	1
31000	-512.358218473501324	-510.814683392093514	-1.543535081407804	0.000161980913291	0.000043352668088	0.267640595471579	0.786481757829870	0	2	7	8	11	8	9	13	12	11	10	14	12	12	9	12	13	13	13	12	14	14	16	14	13	14	14	13	16	16	15	15	14	14	15	15	19	15	16	15	15	17	17	15	17	14	15	15	16	17	16	16	16	18	18	18	16	19	18	18	17	19	17	19	18	17	18	21	19	20	18	20	18	21	20	19	19	19	21	20	21	20	18	23	22	21	23	23	26	25	26	28	30	30	30	31	29	32	32	34	33	35	0	1	2	3	4	3	6	14	11	15	4	13	10	7	3	7	20	7	13	7	5	13	35	20	16	9	20	7	34	25	13	25	11	13	10	7	73	46	46	18	17	53	33	27	24	13	8	33	21	40	36	33	22	38	23	23	46	49	32	30	35	44	41	63	32	9	51	58	55	73	39	37	23	35	58	61	8	39	82	43	69	58	33	78	30	77	86	72	54	86	0	89	90	92	0	97	84	0	0	99	98	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	4	1	1	4	2	1	1	1	1	2	1	2	1	2	1	4	1	1	1	3	1	1	1	3	1	1	1	1	1
31500	-516.180919601141568	-514.523763096620769	-1.657156504520761	0.000173653267089	0.000037798313244	0.217665431107436	0.697012637727729	0	2	6	8	11	10	10	12	11	11	11	13	13	12	10	10	12	13	12	14	12	13	15	15	14	14	13	14	15	17	14	16	13	14	13	15	18	16	15	15	16	15	16	16	16	16	16	15	15	17	18	17	18	19	17	17	16	20	18	17	18	19	17	17	18	19	19	19	18	18	19	20	20	22	22	19	19	20	22	22	21	20	21	22	21	23	22	24	26	26	27	26	29	28	31	32	31	32	35	34	34	35	0	1	1	3	15	4	4	10	16	16	7	17	10	15	4	4	9	21	7	7	6	16	8	12	21	9	4	11	22	32	35	34	9	17	6	7	38	29	13	12	28	13	28	20	12	28	48	33	20	44	44	28	46	46	20	47	34	69	16	12	38	70	49	25	28	36	21	30	31	32	20	52	51	76	48	42	45	53	81	81	62	77	42	81	62	72	83	45	87	88	0	75	76	90	0	95	94	0	0	74	97	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	4	2	1	1	2	1	2	1	2	1	2	1	3	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	4	1	1	1	1	1	1	4	1	1
