"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"2c1045a972","zuper",82,0.740740740740741,0.70108024691358,3.4796493902439,NA,0,1,0.0137620926217913
