step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
25500	-545.994606367506094	-552.850094318465494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640160007181482	1	0	1	1	2	3	3	2	4	4	5	5	5	6	6	6	6	7	8	8	6	7	8	8	11	9	8	8	8	9	8	9	10	10	8	9	9	11	9	11	9	10	10	10	8	10	10	10	10	10	8	11	9	10	10	11	12	9	11	12	11	10	11	13	13	13	10	11	10	12	12	12	11	12	12	13	13	13	14	13	13	13	14	13	15	14	14	14	14	15	16	16	15	16	15	14	15	16	14	16	16	14	16	17	17	16	18	17	19	19	19	20	21	2	0	2	2	3	3	4	4	6	8	7	9	10	10	11	13	13	11	14	11	11	16	12	14	26	51	14	14	21	21	21	22	27	51	16	14	28	51	31	22	22	19	20	19	21	14	36	19	14	39	11	22	35	41	36	67	20	27	46	49	49	36	49	43	44	46	14	39	36	48	63	67	62	49	63	50	60	42	64	44	61	50	73	67	61	61	64	70	78	76	84	77	33	64	88	42	99	97	82	66	86	68	97	95	98	90	57	101	107	108	0	111	112	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	2	2	2	2	2	2	2	3	1	2	1	3	1	2	1	2	2	2	1	2	1	1	2	3	1	1	1	1	3	1	1	2	1	1	1	1	3	3	3	2	1	2	1	2	1	2	1	2	1	3	1	2	2	2	3	3	1	3	1	2	1	2	3	3	4	1	1	3	1	1	1	3	1	2	1	2	1	1	4	1	1	2	1	1	1
26000	-592.555830857006868	-599.411318807966268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617764550910500	1	0	1	1	2	4	2	3	3	4	5	5	6	6	6	5	6	7	8	7	6	7	8	8	10	8	8	7	7	9	7	9	10	9	9	11	9	11	8	11	10	9	10	10	10	9	9	10	10	10	11	10	11	11	11	10	10	11	12	13	11	11	9	13	13	12	12	13	11	12	11	12	12	12	12	13	13	11	12	14	13	12	15	13	15	14	14	14	14	13	16	16	16	15	15	12	15	16	15	16	15	16	16	16	17	15	17	16	18	19	19	20	21	2	0	2	2	3	3	4	4	3	4	7	6	10	11	11	4	10	14	15	11	11	16	12	20	27	11	14	14	21	21	21	13	47	14	16	24	19	45	31	22	35	26	27	20	21	24	27	26	27	39	34	32	22	41	42	26	63	42	46	28	63	49	20	75	44	34	62	50	49	48	19	48	49	49	27	50	69	27	43	44	49	50	73	36	60	78	64	59	96	82	84	24	43	87	88	78	90	68	68	61	63	68	90	101	98	68	66	95	107	108	0	111	112	1	1	1	1	1	2	1	2	2	3	2	1	2	1	1	2	1	1	2	2	1	2	3	1	1	3	2	1	1	2	1	3	1	2	1	3	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	1	3	1	2	1	1	1	3	4	2	1	2	1	3	3	1	2	1	2	2	1	2	2	3	2	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	5	4	1	1	1	2	3	2	3	4	2	1	1	1	1	3	1	1	2	1	1	1
26500	-591.664804972099319	-598.520292923058719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573111392737267	0	-1	0	1	2	3	3	3	4	5	5	5	5	6	6	6	6	7	8	7	6	7	8	8	11	9	8	8	8	8	8	9	9	9	9	11	9	11	10	10	8	11	10	10	8	10	10	10	9	9	10	11	10	11	11	10	12	9	12	13	11	11	11	14	11	13	12	13	11	12	12	11	12	12	12	12	10	13	14	14	13	12	15	13	15	14	12	14	14	12	16	16	16	15	16	12	14	16	14	16	16	14	16	17	17	17	18	18	19	19	18	20	21	2	0	2	1	3	3	4	1	6	8	7	9	8	11	11	8	8	11	14	7	11	13	12	14	49	14	14	14	21	21	21	22	27	14	41	51	20	31	50	35	10	46	27	20	21	33	34	34	24	31	26	16	41	41	49	49	49	18	47	48	49	27	77	43	44	69	63	39	19	69	42	48	62	61	42	50	33	47	51	65	73	50	63	61	86	63	43	25	96	39	86	86	86	87	86	25	90	90	82	61	88	68	76	95	97	97	20	101	100	101	0	111	112	1	1	1	1	2	1	2	3	1	2	2	1	2	1	1	2	2	2	2	2	1	2	1	2	2	2	2	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	4	2	3	1	1	2	2	2	1	2	2	1	3	1	2	1	3	3	1	1	1	1	1	1	2	1	3	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	3	2	2	2	1	2	1	3	1	9	2	2	3	1	2	1
27000	-542.889020953467707	-549.744508904427107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668221256958082	1	0	1	2	2	3	3	3	4	5	6	5	3	4	6	6	6	7	8	7	7	7	8	8	11	9	8	8	7	9	8	9	10	10	8	10	9	11	10	11	9	10	10	10	9	10	9	10	10	9	11	11	11	11	11	8	12	11	12	13	11	11	11	14	13	13	12	13	12	11	12	9	12	12	12	13	13	13	13	14	10	12	15	12	15	14	14	13	14	15	16	16	15	16	16	15	14	14	15	16	15	16	16	17	17	17	17	18	19	18	19	20	21	2	0	2	2	3	3	4	2	6	13	14	9	4	7	14	13	13	11	20	14	11	13	9	20	26	14	20	20	15	21	21	35	47	72	22	26	28	21	50	41	16	19	27	11	21	47	28	20	27	31	36	32	32	41	26	11	47	26	33	34	81	26	81	79	44	72	49	39	63	34	58	20	62	26	63	39	67	63	43	44	26	50	74	61	72	61	79	33	36	97	89	75	36	87	78	89	50	39	97	20	67	98	99	95	98	99	93	101	100	95	0	111	112	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	3	2	2	2	1	1	1	2	1	2	1	3	1	2	1	2	1	2	2	1	3	2	1	3	2	1	1	3	4	2	1	1	2	3	1	5	2	2	1	1	3	2	2	2	3	2	1	1	1
27500	-560.692427185224233	-567.547915136183633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600447942773223	1	0	1	1	2	3	3	3	4	5	6	5	5	4	6	6	6	7	8	8	7	7	8	8	11	6	8	7	8	9	8	9	10	10	9	11	9	11	10	10	10	11	10	10	9	10	10	9	9	9	10	11	11	11	10	11	11	11	12	11	11	11	11	14	11	13	12	13	12	9	12	12	12	12	11	13	13	13	13	14	13	13	15	13	15	13	12	14	13	15	15	16	15	16	15	15	14	16	14	13	16	16	16	17	16	17	16	18	19	19	19	20	21	2	0	2	2	3	3	4	4	6	4	14	6	8	7	14	13	13	11	14	28	15	16	9	11	11	14	14	11	15	21	21	16	20	48	22	51	28	21	50	22	22	18	14	11	21	70	20	20	19	31	18	40	41	32	19	19	19	33	60	48	49	49	49	79	44	74	27	39	26	20	33	46	62	26	33	39	36	49	87	65	49	31	73	26	47	67	43	69	42	97	74	86	67	79	33	74	76	82	82	69	95	90	76	88	97	97	46	101	107	101	0	111	112	1	1	1	1	1	1	2	2	1	3	2	2	1	1	2	1	1	1	3	1	1	1	4	1	3	2	2	1	2	2	1	3	2	1	1	1	1	3	1	3	1	3	6	3	2	1	2	1	1	1	3	1	1	2	1	1	3	1	1	2	2	1	2	1	1	1	2	3	3	1	2	1	1	4	1	1	1	2	1	2	2	3	2	5	3	1	1	2	2	1	2	2	2	2	2	2	1	3	1	1	1	1	3	1	2	3	4	2	2	3	1	1	1
28000	-548.574423649106279	-555.429911600065680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665563952420388	1	0	1	2	2	3	3	3	4	5	5	5	5	5	6	6	6	7	8	8	7	6	8	7	10	9	8	8	8	9	8	9	9	10	7	11	9	11	10	11	9	11	10	10	10	10	10	9	10	9	10	11	10	11	11	11	12	11	11	13	9	10	11	14	13	13	11	13	12	11	12	10	12	12	12	13	13	13	14	14	13	13	13	13	15	14	13	12	14	15	16	16	16	16	16	15	14	16	15	13	15	15	16	17	17	14	17	18	19	16	19	20	21	2	0	2	1	3	3	4	4	6	8	7	9	4	7	11	10	8	11	11	11	15	8	9	14	18	24	14	24	21	21	21	22	28	19	16	51	20	45	50	41	16	25	27	19	21	33	33	20	61	31	27	32	13	41	25	46	70	34	28	19	20	20	49	43	44	11	47	50	27	26	58	20	62	67	67	50	36	46	87	65	67	45	19	74	86	81	19	63	73	97	84	67	86	67	101	89	82	102	82	47	88	68	99	95	98	68	100	101	107	101	0	111	112	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	3	1	3	2	1	2	3	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	3	1	1	1	1	1	4	1	3	2	1	1	2	2	1	1	3	1	3	1	1	1	3	2	1	1	1	3	1	2	1	2	2	1	3	1	1	1	1	2	3	2	2	1	1	1	1	4	2	2	1	1	1	1
28500	-580.239988055617687	-587.095476006577087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569017807260515	1	0	1	2	2	3	3	3	4	5	5	5	3	6	6	5	6	7	8	8	7	7	8	8	10	9	7	8	8	8	8	9	7	9	8	10	9	10	10	10	10	11	10	10	10	10	10	8	9	9	10	11	11	11	9	11	12	11	12	13	11	10	11	14	12	12	10	12	12	12	12	12	12	11	12	12	12	12	14	14	13	13	15	13	13	14	14	14	14	14	15	16	15	16	16	13	14	16	15	16	16	15	16	17	17	17	18	18	19	18	18	20	21	2	0	2	1	3	3	4	4	6	8	7	6	4	11	11	13	16	11	14	33	15	16	9	14	26	27	14	18	21	21	21	16	14	48	22	14	28	30	50	35	35	25	26	14	30	37	18	18	14	31	24	40	41	32	24	46	46	46	36	36	67	19	51	61	44	47	11	39	36	14	47	51	62	47	67	39	27	33	36	65	63	39	96	61	73	81	43	73	77	39	84	93	36	64	51	49	39	102	68	77	61	97	97	95	98	99	100	88	107	101	0	111	112	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	3	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	2	1	5	2	2	2	1	1	2	2	4	4	1	2	3	2	2	1	1	3	2	1	2	2	1	4	1	4	2	2	1	2	2	4	1	2	1	1	2	2	3	1	2	1	2	1
29000	-545.833511370134602	-552.688999321094002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641953779159933	1	0	1	2	2	2	3	3	3	4	5	5	4	6	6	6	6	7	8	8	7	6	7	8	8	9	8	7	8	9	8	8	8	9	9	11	9	11	10	10	10	10	10	10	9	9	10	10	10	9	11	11	11	11	11	10	12	11	11	11	11	10	11	14	13	11	12	12	12	11	12	12	12	12	12	13	13	13	13	14	13	13	15	13	15	14	14	14	14	15	16	14	16	15	16	13	12	16	15	15	15	16	14	16	17	17	18	15	19	19	19	20	21	2	0	2	1	3	3	4	4	6	8	7	9	8	11	11	13	13	14	14	11	15	13	12	14	18	27	14	11	21	21	21	22	28	27	32	20	24	21	50	32	35	25	26	19	21	33	46	27	11	31	26	41	16	40	42	20	36	33	19	34	47	14	49	79	44	48	61	50	51	26	58	60	62	62	48	39	42	59	36	44	63	50	88	49	81	67	79	47	96	39	84	61	81	79	88	69	39	82	82	51	49	82	76	88	97	76	100	88	107	108	0	111	112	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	3	1	3	1	2	1	2	1	2	2	1	1	2	2	1	2	1	3	1	1	1	1	2	2	2	1	3	1	1	2	1	1	2	1	1	1	1	2	1	1	3	3	1	2	2	2	2	1	2	2	2	1	1	1	3	3	2	1	2	2	1	1	1	2	1	3	2	1	2	2	1	2	1	1	2	1	1	1
29500	-574.992926736168556	-581.848414687127956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676367982876118	1	0	1	2	2	3	3	3	4	4	5	5	6	6	6	6	6	7	7	8	7	7	8	8	10	9	7	7	8	9	8	9	10	9	9	9	8	8	10	11	10	11	10	10	9	9	10	10	10	9	11	11	11	9	11	10	12	11	12	13	10	11	11	14	11	11	12	12	11	12	12	12	12	12	11	13	13	12	13	13	13	12	15	13	14	14	14	14	14	15	16	16	16	16	16	13	14	16	14	16	15	15	16	17	17	16	17	16	19	18	18	20	21	2	0	2	2	3	3	4	4	6	8	7	9	10	11	11	10	10	14	14	14	15	16	12	19	46	19	11	11	21	21	21	22	14	24	16	27	28	21	50	22	13	33	27	11	21	27	20	34	11	31	24	32	35	13	36	26	49	46	58	34	20	14	20	79	44	33	47	39	43	51	56	63	61	49	27	31	61	26	49	65	67	31	75	74	67	67	79	70	96	82	81	77	60	87	101	74	82	90	76	77	49	97	90	108	98	68	100	88	107	108	0	111	112	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	4	1	3	2	1	1	1	3	4	1	3	2	2	2	2	1	2	1	3	1	2	2	1	1	2	1	1	2	2	3	3	1	1	1	2	2	1	1	2	1	2	2	3	3	1	3	2	2	1	1	4	1	2	2	1	2	1	2	1	3	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	1	2	1
30000	-568.876608326451333	-575.732096277410733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500219316162737	1	0	1	2	2	2	3	3	3	4	5	5	5	6	6	6	6	7	7	8	7	7	7	8	11	9	8	8	8	9	8	9	10	10	8	11	9	11	10	10	10	9	10	10	9	10	10	9	9	9	11	11	11	11	11	11	11	11	12	13	11	11	11	14	13	13	12	13	10	11	12	11	12	12	12	13	12	13	13	14	13	12	13	13	13	14	14	13	14	15	16	14	16	16	15	15	15	15	15	16	15	16	16	17	17	17	18	17	19	19	18	20	21	2	0	2	2	3	3	4	4	6	4	7	9	8	11	11	13	13	14	14	11	15	16	12	14	42	19	14	11	21	15	21	16	37	48	22	28	28	30	50	16	32	18	27	27	21	24	26	14	27	31	26	32	13	40	42	69	24	28	51	48	42	26	49	79	44	48	14	50	24	33	57	19	49	46	49	39	26	36	43	44	25	50	77	73	27	47	61	20	75	82	67	62	36	87	88	86	39	39	82	48	88	90	90	88	98	50	46	101	107	108	0	111	112	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	2	1	1	1	2	1	2	1	3	1	2	2	2	2	2	1	1	1	1	2	1	4	1	2	1	2	2	1	4	2	2	2	1	1	3	4	2	1	1	1	1	2	2	2	2	2	1	2	3	2	2	1	1	4	3	3	4	2	3	4	1	3	2	2	1	3	2	2	4	2	1	1	2	2	5	5	2	1	1	1	2	1
30500	-512.611343888347960	-519.466831839307360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626030289379235	1	0	1	2	2	3	3	3	4	5	5	5	5	6	6	6	6	7	8	8	7	7	8	8	11	9	7	8	8	9	8	9	9	10	9	11	9	10	10	8	10	10	10	10	10	10	10	9	10	9	11	10	11	10	11	11	12	11	12	13	9	10	11	13	12	11	12	13	12	12	12	12	9	11	12	13	13	13	14	14	12	13	14	13	12	12	14	14	14	15	15	16	14	15	16	15	14	16	15	16	16	15	16	17	17	16	18	18	18	18	19	20	21	2	0	2	2	3	3	4	4	6	8	7	9	8	7	11	13	10	14	14	11	15	16	12	27	19	27	14	11	21	21	21	22	28	48	40	46	28	30	50	16	16	27	19	33	21	33	33	19	27	31	14	40	32	32	19	46	51	33	46	47	14	73	61	43	44	34	63	50	63	51	58	36	19	20	51	39	74	81	64	65	74	39	51	63	49	74	64	49	24	97	84	60	67	87	88	93	68	39	97	77	88	82	99	92	90	99	100	101	100	101	0	111	112	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	3	1	3	1	1	1	2	1	1	2	2	3	2	1	2	2	2	1	1	3	1	1	1	1	1	2	1	3	2	1	1	2	1	3	3	2	2	1	1	3	3	1	2	3	2	1	1	1	1	3	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1
31000	-531.115114096516436	-537.970602047475836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587975178061915	1	0	1	2	2	3	3	3	4	5	4	5	5	6	6	6	6	7	8	8	7	7	8	6	11	9	8	8	8	9	8	9	10	10	8	11	9	10	10	10	10	11	9	9	9	10	10	9	10	9	10	11	10	11	11	11	12	11	12	13	11	11	11	13	13	12	12	13	12	12	12	11	12	12	12	13	11	13	14	14	13	13	15	13	15	14	14	14	13	15	16	16	15	16	16	15	14	16	15	16	14	15	16	17	17	17	18	17	19	19	19	20	21	2	0	2	1	3	3	4	4	6	8	7	9	8	11	11	10	13	11	14	18	15	16	12	11	19	11	11	14	14	21	15	16	27	48	10	19	28	30	50	22	22	27	14	18	21	20	18	20	19	31	11	40	35	41	47	47	37	33	47	34	51	49	49	51	44	26	63	39	36	26	58	49	62	47	36	39	46	77	64	65	63	39	62	36	36	75	64	75	33	97	84	86	26	87	88	63	82	102	97	70	51	82	99	95	76	68	58	85	107	108	0	111	112	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	2	3	4	1	2	2	2	2	2	1	1	2	2	1	1	1	3	2	1	2	1	2	2	3	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	3	1	2	1	1	1	2	1	2	1	2	1	1	2	3	3	1	4	1	1	2	2	1	2	1	4	2	1	2	1	1	1	2	4	2	1	1	2	1	5	1	1	2	1	1	1
31500	-534.488543501290451	-541.344031452249851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615915763173825	1	0	1	2	2	2	3	3	3	5	4	5	6	6	6	6	6	7	8	8	7	7	7	6	10	9	8	8	8	9	8	9	10	9	9	11	9	11	10	11	10	11	10	10	10	10	9	10	10	9	10	11	10	11	11	11	12	11	12	13	11	11	11	11	13	13	12	13	12	11	11	12	12	12	12	13	13	13	13	14	13	13	15	13	15	14	13	13	13	15	16	14	15	14	15	14	15	16	15	16	15	16	16	16	17	17	18	16	19	19	19	20	21	2	0	2	1	3	3	4	4	6	8	7	9	8	11	11	10	8	14	11	18	15	16	9	11	19	28	11	24	21	21	21	22	20	19	22	26	19	45	50	32	32	26	27	28	21	47	28	27	26	31	34	32	35	41	19	19	36	47	46	71	33	33	49	19	44	48	14	50	24	33	19	61	49	61	51	39	36	61	64	65	74	50	62	74	86	63	33	48	67	76	84	81	78	87	81	75	76	76	68	72	88	68	97	95	102	90	93	101	107	88	0	111	112	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	3	1	1	1	3	2	1	1	4	2	1	2	1	2	2	1	2	2	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	3	3	3	2	1	2	1	1	1	2	2	2	2	2	1	1	4	2	1	1	2	2	1	1	2	3	1	1	1	1	2	2	2	1	2	2	3	1	1	1	1	3	1	1	3	1	1	1
32000	-581.067572840242860	-587.923060791202261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558848796932807	0	-1	1	1	2	3	2	3	4	5	4	5	6	6	5	5	6	7	7	8	7	7	8	7	10	9	8	8	8	9	8	9	8	9	9	11	9	11	10	8	10	11	10	10	8	8	10	10	9	9	11	11	10	11	11	10	12	11	11	13	8	10	11	12	12	13	12	13	12	11	12	11	12	12	12	12	11	11	13	14	13	13	15	13	15	14	14	14	14	15	13	16	16	16	16	15	15	14	15	16	16	16	16	17	17	17	17	18	19	19	19	20	21	2	0	1	1	3	3	4	4	1	9	7	9	16	11	11	8	16	14	14	11	15	13	12	14	33	27	11	11	15	21	21	16	11	20	22	26	28	30	50	16	32	25	11	33	15	14	45	34	20	31	26	17	32	41	25	33	70	25	47	48	19	61	25	25	44	33	20	39	14	43	58	33	43	77	63	50	11	49	64	44	19	50	73	77	69	78	64	46	73	76	67	73	77	87	88	18	68	68	68	96	88	98	68	95	90	68	60	101	107	101	0	111	112	1	1	1	1	1	2	1	2	3	1	1	1	1	2	1	1	1	1	1	2	2	1	3	1	2	1	1	1	2	2	1	2	3	1	1	2	1	2	1	2	1	1	5	2	3	2	2	1	1	1	1	5	1	1	1	1	1	1	1	2	1	1	1	2	2	4	4	2	2	1	1	3	1	1	1	2	4	1	1	4	3	2	3	2	2	3	1	3	2	2	1	3	3	2	2	6	2	1	1	1	2	1	3	1	1	1	4	2	2	3	1	1	1
32500	-596.766174393102233	-603.621662344061633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614393113355792	1	0	1	1	2	3	3	3	3	2	4	5	5	6	5	6	6	7	8	8	7	7	7	8	11	9	7	8	8	9	8	9	7	10	9	11	9	11	10	9	10	10	10	10	10	10	7	9	10	9	11	10	11	11	11	10	12	11	12	11	11	10	11	12	13	13	9	12	11	12	12	12	12	12	12	13	11	12	13	14	13	13	15	13	15	14	14	13	14	15	16	14	16	16	16	15	13	15	14	15	16	16	16	17	17	17	16	18	18	19	19	20	21	2	0	2	2	3	5	4	10	5	4	4	9	10	7	11	13	13	11	14	33	11	13	12	47	26	27	14	47	21	21	21	13	14	26	13	67	28	26	50	13	22	24	32	48	15	33	11	47	67	31	46	35	16	35	27	20	46	48	46	19	62	26	49	69	44	69	18	50	11	51	42	48	61	36	63	50	27	49	64	44	61	39	86	72	36	45	79	60	78	97	84	67	77	87	86	48	39	76	97	34	77	98	90	95	98	82	86	101	107	101	0	111	112	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	4	1	1	3	1	1	2	1	3	3	2	1	1	3	3	3	2	1	1	1	1	2	2	3	2	2	2	1	3	1	1	1	1	2	1	2	2	5	1	2	3	1	1	1	3	2	2	1	3	1	2	1	1	1	1	1	1	2	1	2	3	3	2	2	3	2	2	1	3	2	1	1	1	2	3	1	2	2	2	1	1	1
33000	-552.928690439619118	-559.784178390578518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632795346627816	1	0	1	1	2	3	3	3	4	2	5	5	5	6	6	6	6	7	8	8	7	7	5	7	10	9	7	7	8	9	8	9	10	9	8	11	9	11	10	9	10	11	10	10	10	9	10	10	10	9	10	9	11	11	11	11	11	11	12	12	9	11	11	14	13	13	11	13	12	12	11	11	12	12	12	13	12	13	13	13	13	13	15	13	14	14	14	14	14	12	16	15	16	16	15	14	15	15	15	14	16	16	16	17	16	17	17	18	19	19	18	19	21	2	0	2	2	3	3	4	10	6	4	7	9	10	7	11	13	13	11	14	14	15	16	9	14	19	14	15	11	21	21	21	22	37	27	13	48	14	45	50	22	32	25	19	19	21	20	19	20	61	31	24	35	40	35	18	19	51	27	51	48	27	26	49	79	44	58	61	50	36	57	46	46	63	63	25	39	37	36	20	44	61	50	86	19	77	78	79	78	34	39	84	75	49	87	26	78	90	68	76	60	95	98	97	88	97	82	100	101	107	101	0	111	112	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	3	1	2	2	3	2	1	3	1	2	1	2	1	1	2	1	2	3	1	1	1	2	1	1	1	3	3	2	4	2	2	2	1	3	2	1	1	1	2	1	3	2	4	2	2	1	2	2	2	2	1	1	1	2	1	4	3	2	2	2	1	1	2
