step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24000	-876.769305779084334	-883.624793730043734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626049407797528	1	1	10	9	11	19	9	19	19	21	27	13	29	21	22	23	26	28	34	25	30	26	30	36	32	30	34	32	30	31	34	35	39	36	34	37	44	38	43	30	38	42	46	43	39	37	33	39	40	41	46	39	47	49	45	45	47	47	54	52	64	50	53	51	57	54	60	60	55	63	66	67	66	62	67	69	65	64	64	66	68	73	69	65	71	77	71	68	73	79	82	81	80	75	96	82	85	88	96	83	94	90	89	92	100	0	0	2	1	2	3	2	5	7	9	14	5	8	3	5	6	5	14	11	12	16	0	10	22	23	9	15	17	20	16	40	26	35	16	22	26	52	27	20	16	34	22	37	25	19	21	16	35	34	40	47	31	49	50	47	47	45	55	51	43	51	58	34	57	47	57	63	58	56	56	66	74	69	67	0	69	63	63	6	69	47	87	84	67	54	81	77	68	80	79	77	89	0	88	100	88	100	93	97	94	102	97	96	100	95	1	1	2	2	2	2	2	1	2	1	1	1	2	1	2	1	3	2	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	2	2	1	1	1	2	2	1	4	1	2	1	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	2	1	1	2	2	3	2	1	1	1	1	3	2	2	8	2	7	1	1	1	3	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	2	2	1
24500	-809.001854980847156	-815.857342931806556	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683983267357224	-2	4	12	5	16	15	8	20	20	24	27	23	32	23	25	25	26	29	34	28	29	25	37	36	28	33	32	32	32	33	29	36	41	41	33	36	42	36	44	38	39	38	46	42	36	43	38	41	47	40	42	46	45	50	49	52	48	47	54	52	54	46	54	54	58	51	62	60	63	64	57	63	65	66	63	70	69	61	70	66	63	71	66	60	72	77	80	75	73	79	74	86	79	78	96	80	86	91	92	88	97	91	94	95	91	0	0	7	1	2	3	2	5	7	6	14	8	20	9	5	9	5	3	14	8	16	0	6	22	6	18	15	15	20	21	7	26	35	47	22	26	18	27	29	16	16	22	37	31	19	34	21	35	53	30	47	37	41	34	51	55	36	30	51	37	55	30	56	66	61	57	63	58	63	84	64	63	72	84	0	63	84	63	62	69	55	63	56	63	79	82	83	68	80	79	63	89	0	85	88	79	94	93	96	88	96	97	94	94	100	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	4	3	2	1	1	1	1	1	4	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	3	3	2	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	2	1	2	2	3	1	1	1	2	2	1	1	2	3	1	1	3	1	2	2	2	2	1	1	3	2	1
25000	-839.075974737024239	-845.931462687983640	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624653819410475	-1	2	10	4	10	20	16	14	17	15	25	20	32	22	22	21	24	31	36	26	30	28	38	37	30	36	35	28	31	38	34	35	40	40	38	39	35	34	41	39	40	38	40	39	42	43	40	42	47	42	43	47	44	50	47	53	46	48	51	52	54	53	55	52	59	56	58	59	64	60	67	66	69	67	64	69	65	68	65	63	62	70	62	69	72	74	76	76	71	75	73	82	83	87	92	82	80	92	86	90	91	81	89	89	97	0	0	2	1	2	3	10	5	3	3	14	8	8	3	12	6	15	6	14	8	16	0	6	22	3	25	28	17	20	16	25	11	35	40	22	26	18	15	29	6	21	22	37	18	32	34	21	24	41	40	41	44	30	40	51	55	32	40	47	52	59	54	55	57	61	57	63	54	70	67	66	56	77	56	0	67	70	83	68	63	55	63	67	70	68	82	83	85	84	79	69	89	0	97	94	79	88	93	96	97	104	79	99	97	94	1	1	2	1	1	2	1	1	2	1	1	2	3	1	1	1	1	2	3	2	2	1	2	2	3	1	2	1	1	2	1	2	1	1	2	1	1	2	3	1	2	1	1	2	1	1	2	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	3	1	3	1	2	1	1	1	1	3	2	1	1	2	1	4	1	1	1	2	2	1	2	1	3	2	2	1	2	1	2	1	2	1
25500	-836.555370528274921	-843.410858479234321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682357036700881	-2	3	10	5	16	18	16	23	15	22	24	21	32	18	20	21	29	27	34	27	31	30	30	37	30	33	33	29	33	32	32	35	39	40	39	37	35	35	42	37	36	41	44	43	37	45	39	44	46	45	43	44	44	53	46	45	50	44	50	51	62	50	48	56	59	55	59	61	63	57	64	62	67	67	65	69	70	64	69	65	66	60	69	71	73	67	78	76	75	78	78	84	78	89	97	83	84	92	87	86	95	94	90	94	100	0	0	2	1	3	9	3	5	3	6	14	5	20	3	5	9	15	6	14	8	16	0	16	22	6	11	15	15	8	16	18	26	22	41	22	23	31	17	13	23	21	33	37	25	32	21	41	35	41	40	47	31	40	62	47	47	36	16	55	43	67	50	56	66	56	57	63	46	70	63	66	63	72	82	0	69	82	82	54	69	34	63	69	82	79	82	83	68	84	79	83	89	0	96	97	88	88	93	88	97	94	94	96	97	95	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	2	1	3	1	2	2	1	1	1	1	2	2	1	1	1	2	3	1	2	2	1	2	2	1	2	1	2	1	2	1	2	1	2	4	1	1	1	1	1	1	2	1	2	3	1	2	2	2	1	2	1	1	2	1	2	1	3	2	1	2	1	1	2	5	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	2	1
26000	-817.366827399421368	-824.222315350380768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638255896776696	2	3	12	6	13	21	17	22	22	22	28	18	24	26	23	22	16	28	30	27	28	27	38	36	32	23	35	32	33	37	29	34	36	44	37	30	33	37	46	37	38	39	43	41	41	43	35	43	49	42	43	43	44	52	45	49	52	46	50	52	63	50	51	55	58	56	60	56	64	65	65	64	68	60	65	66	70	68	64	63	69	73	67	66	73	75	80	74	76	79	79	86	82	86	94	82	84	92	94	89	96	87	91	94	101	0	0	2	1	2	7	3	12	3	7	14	5	8	6	17	7	5	26	11	13	16	0	25	22	31	3	15	15	20	21	6	19	22	40	22	26	9	28	29	16	47	33	37	25	32	47	16	35	53	6	47	37	41	21	47	51	36	51	51	52	65	30	56	57	56	57	63	46	74	63	66	63	70	63	0	63	69	67	58	67	79	74	69	63	79	74	84	62	80	88	69	89	0	96	88	88	88	93	103	97	100	85	96	85	94	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	1	2	1	1	1	1	1	1	3	2	1	1	4	2	2	3	1	1	1	1	1	1	1	2	1	2	2	1	3	2	2	1	2	1	2	1	1	2	1	1	1	1	3	2	3	2	3	2	1	2	2	1	1	3	2	2	2	1	1	1	1	2	5	3
26500	-832.604640468378761	-839.460128419338162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616518753220541	1	5	9	3	13	15	13	21	17	19	27	18	29	25	17	24	24	27	34	26	29	31	26	38	30	33	35	32	33	35	33	39	41	43	39	35	39	38	38	38	32	39	46	43	40	38	39	42	44	37	44	48	41	52	48	48	49	50	52	52	54	47	54	53	60	58	57	61	64	64	67	68	64	61	65	64	66	69	68	67	64	72	69	69	73	77	80	74	75	78	75	80	81	87	89	79	79	90	94	83	95	80	84	95	100	0	0	2	1	2	3	3	5	3	3	3	5	8	10	5	10	15	3	11	8	23	0	10	22	23	25	17	17	20	21	18	26	22	40	22	14	25	27	29	21	16	24	37	31	26	30	41	22	53	21	47	43	46	30	47	51	36	62	51	37	56	21	56	57	56	64	56	58	63	63	66	61	74	63	0	63	69	70	23	70	67	63	67	63	54	74	72	68	80	88	72	80	0	100	100	88	88	93	88	96	94	85	96	94	104	1	1	1	1	2	1	1	2	2	2	4	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	3	1	1	3	1	3	2	2	2	2	2	1	2	1	2	1	1	6	1	1	2	2	2	3	3	2	3	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2
27000	-858.384771417550837	-865.240259368510237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548147489707565	0	3	10	8	10	16	13	20	22	22	25	17	31	25	22	22	26	30	31	22	27	25	32	38	27	29	30	30	33	33	32	38	42	42	35	37	41	36	46	38	33	38	46	42	38	46	42	41	46	35	32	44	44	38	43	43	45	49	51	52	58	53	53	50	54	56	54	58	65	63	65	61	67	67	61	71	66	63	68	62	69	73	68	63	72	77	76	75	76	76	79	86	84	87	94	84	85	89	90	92	99	92	92	87	100	0	0	2	1	2	3	3	12	3	6	3	5	20	3	5	3	15	6	25	8	16	0	6	22	6	14	15	17	20	21	6	19	35	40	22	26	23	27	29	21	18	35	37	23	23	34	51	24	53	21	21	37	34	16	51	51	32	40	54	23	65	31	56	57	47	64	56	34	67	56	66	67	70	67	0	67	63	63	68	63	47	72	67	67	68	76	76	85	80	30	69	82	0	88	100	88	85	93	96	94	102	97	96	88	97	1	1	2	1	1	1	1	1	2	1	2	1	3	3	1	3	1	2	1	1	1	1	3	2	2	1	1	1	2	2	2	2	1	1	2	2	2	2	3	3	1	1	1	1	1	1	2	1	1	2	1	1	1	3	3	2	2	2	2	2	1	3	2	2	3	1	1	2	2	3	2	2	1	2	1	3	2	2	2	1	4	2	2	2	2	1	1	1	2	6	2	2	1	2	1	2	2	2	2	2	2	2	2	3	2
27500	-818.959493118113414	-825.814981069072815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691431797000140	0	1	5	6	14	20	16	20	17	16	27	23	29	23	20	23	28	30	32	24	27	30	31	38	25	33	33	28	26	36	34	38	43	40	36	36	39	39	44	37	35	41	43	39	39	38	43	43	42	41	39	46	44	47	45	49	49	46	48	46	61	54	56	55	53	52	52	59	66	63	65	64	68	66	66	71	69	69	68	63	59	73	60	69	73	74	80	75	76	78	75	83	82	87	92	85	83	89	93	88	94	93	88	92	101	0	0	2	1	2	10	3	5	3	3	14	8	8	6	5	7	15	9	14	8	16	0	11	22	3	11	17	15	20	21	23	26	22	46	22	19	31	27	29	16	16	24	44	30	18	41	51	24	30	21	40	37	46	40	47	51	36	30	50	44	67	58	67	36	56	57	56	58	63	67	66	67	80	63	0	72	83	69	40	83	59	63	67	63	68	69	84	85	70	54	72	89	0	88	94	79	88	93	103	97	103	94	85	97	104	1	1	1	1	2	1	2	1	3	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	3	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	3	1	2	2	2	1	2	2	3	1	2	1	1	1	6	1	1	1	2	2	2	2	2	1	2	1	2	1	1	4	1	2	2	2	2	2	1	1	1	2	4	1	2	1	2	2	2	1	2	1	1	1	1	3	2	1
28000	-886.793276247634935	-893.648764198594336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549663271958870	2	3	6	9	13	13	12	21	13	25	26	23	30	27	21	22	21	32	33	29	30	29	35	34	25	33	31	26	34	32	34	35	39	40	40	36	41	36	42	39	30	36	46	41	43	44	38	41	40	42	36	38	45	44	46	51	46	44	52	52	62	55	58	53	48	56	55	59	63	61	68	62	67	63	64	72	67	68	62	66	65	73	58	69	75	76	71	73	64	74	77	86	81	86	95	83	83	90	90	88	94	93	93	95	97	0	0	2	1	2	3	3	5	3	6	3	5	8	25	5	9	5	11	14	8	25	0	31	22	9	14	17	15	20	41	25	11	24	41	22	26	52	27	29	21	16	22	9	10	26	30	25	42	41	40	41	18	46	50	51	47	36	30	51	37	63	40	47	57	47	64	47	21	83	47	66	83	61	47	0	72	83	69	54	74	34	72	56	83	79	87	72	68	56	79	76	80	0	96	97	88	88	93	94	88	100	97	94	96	94	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	2	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	2	3	3	1	2	2	1	2	1	2	1	1	1	2	3	1	2	3	2	1	2	3	2	1	1	2	4	2	3	1	1	2	4	1	2	2	2	3	1	4	1	1	1	2	1	1	2	3	2	1	5	1	1	2	2	1	2	1	2	2	1	1	2	2
28500	-853.095906294750989	-859.951394245710389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681565437728484	-1	-3	10	4	8	20	17	18	16	23	26	21	26	21	21	24	28	29	33	29	30	27	38	32	31	32	32	31	33	37	31	34	39	37	36	37	40	36	38	34	41	39	46	43	41	46	42	44	47	38	40	47	46	53	50	49	47	49	51	52	63	55	52	50	55	57	57	56	62	66	63	65	63	68	64	62	68	67	70	67	69	74	60	71	71	74	79	75	73	77	74	77	81	87	91	82	81	89	95	83	92	91	92	93	100	0	0	2	1	2	7	3	5	3	3	10	5	8	3	5	3	8	10	11	5	16	0	6	22	6	11	15	17	20	31	6	18	24	40	22	19	25	28	29	18	34	24	10	23	32	34	51	33	41	16	34	37	50	50	51	51	36	30	34	37	67	53	56	36	55	64	63	54	67	63	66	76	63	67	0	67	67	69	54	73	72	76	63	56	68	84	82	54	74	85	84	74	0	97	97	88	88	93	96	79	94	100	96	97	95	1	1	3	1	2	1	1	2	1	3	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	1	1	3	1	2	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	2	2	2	1	3	2	3	1	1	3	1	2	1	2	1	1	2	4	1	1	1	2	1	1	2	1	4	1	1	2	2	4	2	1	1	4	1	1	1	3	1	1	2	2	1	2	1	3	1	2	2	2	1
29000	-848.216878462184582	-855.072366413143982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553419774624256	-2	1	10	5	8	21	16	14	14	24	18	21	34	25	22	22	27	30	33	24	29	29	33	36	29	33	29	26	33	32	31	36	35	36	39	37	41	36	44	37	35	39	36	39	40	45	41	42	44	38	46	46	38	53	44	52	41	43	51	55	65	53	54	53	59	58	59	56	67	66	68	63	67	64	64	71	67	65	69	64	59	74	64	68	68	73	78	70	74	78	82	80	81	86	94	81	88	93	87	89	95	88	94	82	97	0	0	2	1	2	9	3	5	3	6	3	8	8	11	5	3	15	6	11	8	16	0	9	22	6	18	15	15	20	6	6	23	22	21	22	26	43	28	29	30	21	33	23	25	32	41	21	24	53	40	47	10	30	40	47	55	36	21	47	43	81	58	56	57	46	64	63	58	63	63	66	63	72	63	0	56	83	72	68	67	59	70	63	78	54	83	73	85	80	79	77	89	0	88	94	88	88	93	104	88	97	88	100	88	103	1	1	2	2	1	2	1	1	1	1	1	2	4	2	2	2	2	2	2	2	2	1	3	3	2	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	1	3	1	2	1	1	2	1	1	4	1	3	1	1	1	2	1	5	1	2	1	2	1	1	2	2	2	2	2	2	1	2	1	4	1	1	2	1	2	2	2	1	2	1	2	1	2	2	2	1	1	2	2	3	2	2	1	3	1	2	1	3	1
29500	-858.505056946635250	-865.360544897594650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552766242968352	2	3	12	5	16	17	17	19	20	23	28	23	25	24	22	22	29	29	36	25	31	28	34	31	32	31	31	27	33	36	32	39	36	42	37	36	44	37	41	38	42	36	47	37	34	33	41	40	40	35	43	41	45	50	49	48	46	49	54	52	64	49	55	52	54	56	52	60	63	62	66	61	69	69	66	67	68	63	70	64	65	73	68	65	70	75	77	73	76	74	75	88	81	88	94	83	87	91	96	79	98	93	94	93	97	0	0	2	1	2	3	3	5	6	6	14	8	8	6	5	6	15	10	14	12	16	0	31	22	3	6	28	15	20	16	11	26	24	46	22	26	25	27	29	16	40	24	37	3	11	16	40	33	44	16	44	18	49	40	47	47	36	40	47	44	70	30	67	57	56	64	56	30	67	56	66	67	72	63	0	63	67	67	30	70	59	74	63	63	81	84	77	54	80	85	83	89	0	88	100	88	100	93	96	85	88	94	100	100	95	1	1	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	1	1	3	2	1	1	1	2	1	2	1	1	2	2	3	2	3	1	1	1	1	5	1	2	1	2	1	2	1	2	1	3	2	1	2	2	2	3	1	2	1	1	1	2	1	3	2	4	2	2	1	2	1	2	3	1	4	1	3	1	2	2	1	1	1	3	2	1	2	1	1	2	3	2	2	2	3	1	4	1	4	2	1
30000	-871.890095997994763	-878.745583948954163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525268862659582	1	3	11	9	15	24	15	21	15	19	23	19	25	25	19	22	29	32	32	29	30	28	35	36	29	27	30	28	33	37	32	40	36	38	37	35	39	37	42	35	39	40	43	43	40	32	37	43	45	42	39	35	41	42	47	49	49	51	53	48	60	53	46	54	51	57	54	61	60	57	63	62	66	62	62	69	70	67	68	67	67	71	65	69	73	76	75	73	70	78	81	80	80	78	96	81	86	89	95	81	95	93	89	93	96	0	0	2	1	3	10	2	5	3	7	7	5	5	7	5	7	15	6	14	8	16	0	6	22	6	11	28	15	20	9	9	14	22	46	22	31	52	27	13	31	46	24	37	18	26	21	46	24	53	16	47	31	30	40	47	63	45	54	55	37	70	21	51	57	34	57	63	40	63	56	66	63	67	55	0	63	70	72	58	72	83	56	63	69	58	82	73	68	73	79	78	89	0	88	100	88	88	93	103	88	94	103	96	97	94	1	1	1	2	1	1	3	2	1	1	2	1	2	2	1	2	2	2	1	2	2	1	2	2	1	1	1	2	1	4	4	2	2	1	3	1	1	2	3	1	1	1	1	2	4	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	4	1	2	3	1	2	5	2	1	2	2	2	4	1	3	2	1	2	1	1	3	2	2	3	2	3	2	1	2	3	2	1	1	3	1	3	2	2	1	2	1	2	2	3
30500	-820.688688161914911	-827.544176112874311	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682958776525147	-3	2	7	7	12	15	13	23	21	16	27	17	34	17	15	24	24	26	32	25	30	27	36	32	27	33	29	30	31	32	26	36	35	42	34	34	35	37	41	36	36	38	44	42	42	39	38	45	47	37	42	41	46	50	46	51	48	47	49	53	64	54	49	53	58	57	58	55	68	63	66	63	61	57	64	70	70	66	69	64	63	66	57	67	70	72	75	78	75	78	80	85	79	88	89	85	81	93	94	91	94	87	86	82	97	0	0	2	1	2	3	3	12	3	3	14	5	20	3	5	9	15	14	6	8	18	0	31	22	6	25	17	15	20	9	9	19	24	21	22	11	6	27	29	16	21	33	52	30	32	41	21	24	34	16	47	37	41	58	51	34	36	50	55	37	74	58	34	57	56	57	63	54	82	63	66	63	74	56	0	63	69	67	68	73	51	70	63	72	68	76	76	85	70	85	84	89	0	88	97	88	88	93	96	97	103	97	88	79	104	1	1	1	2	2	1	1	1	3	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	3	1	1	2	1	3	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	1	2	3	3
31000	-841.296629348248530	-848.152117299207930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573579277317520	2	2	12	9	12	22	17	20	21	23	24	21	19	21	21	25	18	29	36	28	31	20	33	32	24	33	34	26	31	34	28	40	40	41	33	36	43	38	44	39	41	38	41	40	39	45	40	43	44	39	43	38	46	49	46	51	47	44	52	56	60	53	54	57	59	55	63	59	61	63	66	58	66	67	64	68	62	68	70	60	59	72	70	64	64	78	73	75	72	78	79	84	80	79	91	81	86	92	91	93	97	91	93	83	97	0	0	2	1	2	3	5	5	3	7	14	5	5	3	17	9	5	14	14	13	16	0	9	22	6	18	28	15	20	16	6	23	42	30	22	26	23	27	29	21	40	35	18	31	26	34	30	35	41	16	47	3	49	50	47	55	36	21	47	43	72	58	56	57	56	57	63	54	63	63	64	63	69	72	0	72	72	84	30	63	34	72	72	63	54	76	67	79	69	85	82	89	0	79	94	88	104	93	96	104	97	97	88	94	103	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	4	1	1	1	2	4	2	2	2	1	2	1	2	1	2	2	2	2	2	2	1	1	2	1	2	1	1	3	1	3	2	2	2	2	2	1	1	3	2	1	2	1	2	2	1	1	2	3	2	1	1	4	1	1
31500	-812.626310225382099	-819.481798176341499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702017476903163	3	1	12	7	7	18	16	20	21	25	27	21	33	24	18	24	22	30	34	27	30	29	34	38	21	30	31	26	28	36	27	34	42	40	36	36	42	36	44	36	39	42	45	38	42	45	35	39	45	43	44	46	43	51	46	47	48	50	55	48	56	46	54	54	60	53	56	59	64	61	64	66	68	64	62	71	68	64	68	65	66	74	67	67	66	76	75	73	72	78	81	85	81	86	93	81	88	91	92	84	98	92	89	86	94	0	0	2	1	2	3	3	5	6	6	14	5	20	6	5	3	15	25	31	8	16	0	10	22	3	14	17	17	20	21	3	26	22	21	22	26	44	27	29	16	21	35	37	25	32	34	21	22	53	16	47	6	41	62	47	51	36	30	51	23	51	40	56	57	61	57	63	54	63	63	66	63	72	63	0	63	74	67	68	70	55	81	67	63	58	70	72	85	80	68	76	89	0	100	97	90	100	93	88	88	94	97	96	96	100	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	3	1	1	1	3	2	1	1	2	1	2	2	7	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	3	1	2	1	2	1	1	2	1	2	2	2	3	2	2	2	2	1	2	2	2	1	1	2	1	1	2	3	2	1	1	2	1	2
32000	-833.807725331563120	-840.663213282522520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594435309425684	2	-4	12	6	9	22	16	17	20	24	25	17	31	21	22	20	27	29	34	25	31	26	34	34	32	29	30	26	34	34	34	33	38	36	37	36	38	38	44	38	41	40	45	36	38	45	39	44	42	41	44	45	44	48	43	51	48	41	52	53	53	53	55	55	56	54	60	56	63	62	67	62	67	64	63	63	69	70	70	62	59	71	67	70	69	71	76	76	76	73	73	84	81	86	94	82	83	92	98	90	96	94	92	94	99	0	0	5	1	2	3	3	5	5	6	14	5	20	3	5	3	15	3	14	8	16	0	18	22	7	6	17	5	20	21	18	26	24	30	22	32	25	28	29	16	21	24	37	31	32	34	34	35	21	30	47	37	49	58	47	47	36	21	47	52	56	50	56	57	61	57	63	41	63	63	66	63	56	63	0	63	70	76	81	63	55	83	63	74	50	70	72	79	80	58	74	89	0	88	100	79	68	93	96	97	97	97	96	100	101	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	4	2	2	2	1	2	1	2	2	1	3	1	2	2	4	2	2	1	1	3	2	2	1	2	1	2	3	2	3	2	1	1	2	1	1
