step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
24000	-431.169368985775691	-438.024856936735091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762220717838720	1	3	5	8	9	7	9	12	10	14	15	13	14	13	15	16	17	16	17	18	20	19	18	19	22	25	26	25	27	24	25	29	32	35	34	34	36	36	38	36	39	38	38	37	36	38	39	37	39	40	39	40	38	40	39	39	43	42	40	40	40	40	41	40	42	41	41	41	40	41	41	43	42	43	42	44	44	44	45	44	44	45	44	47	44	45	46	46	45	46	46	48	47	45	48	51	48	47	52	52	0	1	2	6	4	3	6	9	4	14	13	5	8	9	14	14	13	9	12	19	15	11	18	16	17	15	28	19	26	23	30	28	32	36	33	32	33	35	38	35	42	38	48	45	35	34	48	38	42	48	44	42	38	39	42	40	46	51	55	41	34	56	59	38	61	62	42	51	53	45	41	68	60	46	70	46	70	60	73	71	63	56	64	87	55	57	77	61	49	89	85	78	83	85	98	95	83	94	86	97	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	1	2	2	1	1	2	4	1	4	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	2	1	1	2	1	1	1	4	1	2	1	2	1	1	2	4	1	1	2	1	1	3	2	1	1	2	1	1	1	2	2	1	3	2
24500	-396.294633146524745	-403.150121097484146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.799352788618408	0	3	5	9	8	9	7	12	10	13	15	11	13	14	15	15	17	16	18	19	20	20	21	21	22	23	26	25	26	25	26	28	30	35	35	33	37	36	38	37	39	37	38	38	37	38	39	39	39	38	39	40	39	39	40	40	42	42	40	40	41	38	41	41	42	41	41	41	40	42	42	42	41	43	42	44	43	44	43	45	44	44	44	46	46	44	46	47	44	45	46	48	47	46	47	50	48	48	50	54	0	1	2	7	7	5	3	9	4	12	10	7	12	8	14	14	14	15	11	17	19	20	19	21	23	24	26	18	23	19	26	27	32	36	36	27	36	36	38	38	42	35	40	40	38	38	44	39	42	35	62	62	42	37	50	44	39	59	39	44	46	34	50	47	73	69	43	49	53	44	43	68	48	50	52	38	68	71	63	55	72	65	43	79	83	58	58	85	75	77	82	91	80	48	67	92	87	94	88	92	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	1	1	4	1	1	1	2	1	1	1	1	1	2	3	2	1	1	1	1	2
25000	-417.077165338943246	-423.932653289902646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.836590654598101	0	2	5	8	9	8	7	12	10	14	15	12	13	14	13	16	15	16	17	18	19	20	21	20	23	25	26	24	26	26	26	28	31	35	34	33	38	37	38	37	39	37	39	39	39	38	40	38	39	36	40	39	39	40	40	39	43	41	38	41	40	40	40	42	42	41	40	41	40	41	41	43	42	43	43	44	42	45	45	44	45	43	44	47	45	44	46	46	45	46	46	49	47	47	48	51	47	49	49	53	0	1	2	3	6	3	3	6	6	15	12	4	8	13	8	14	14	13	8	19	19	20	21	20	24	28	28	23	23	28	25	30	32	36	33	33	34	34	40	36	39	34	46	38	39	42	59	34	50	36	44	37	40	44	59	42	51	54	50	49	56	48	48	48	55	53	37	53	59	69	43	69	47	41	71	73	37	72	82	57	72	70	70	91	68	65	61	83	57	64	76	90	89	66	94	64	87	95	84	96	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	3	1	3	1	1	1	1
25500	-432.934597772560323	-439.790085723519724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.813445036235732	0	3	5	9	7	9	8	11	10	12	15	14	15	15	14	14	16	18	17	19	18	18	19	21	22	24	26	25	25	26	26	29	32	35	34	33	37	37	39	38	40	37	37	38	38	39	40	37	37	39	40	40	35	39	40	39	42	41	40	40	41	39	41	41	41	41	41	41	40	41	41	42	41	42	40	45	43	43	45	44	44	44	44	46	44	44	47	47	45	43	47	49	47	47	46	51	48	47	50	54	0	1	2	5	2	5	3	6	5	7	15	8	10	9	4	4	16	19	17	18	17	11	19	22	18	25	26	24	24	26	29	30	32	36	36	32	53	53	38	33	43	36	34	53	53	37	34	36	36	40	44	56	36	49	48	42	44	38	50	40	42	43	62	39	41	56	40	44	40	44	62	68	75	63	42	78	58	64	90	90	77	50	60	89	90	68	82	95	80	75	73	87	89	67	80	92	95	67	81	92	1	1	1	1	3	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3
26000	-378.730259854365613	-385.585747805325013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.854088971850422	0	3	6	8	7	8	9	11	11	13	15	14	13	15	16	15	15	17	17	18	19	21	19	20	22	24	27	24	26	26	24	28	31	35	35	33	38	36	36	37	39	38	38	37	39	39	39	39	38	39	39	41	38	39	40	40	41	41	41	40	40	40	41	41	42	42	41	42	40	41	42	43	42	43	43	44	44	44	42	44	44	45	44	47	45	45	46	45	46	47	47	49	47	47	48	51	49	48	50	55	0	1	2	3	3	5	6	4	7	9	12	13	8	13	10	10	13	14	14	19	19	21	19	17	24	23	31	25	31	31	22	27	32	33	33	33	34	35	36	38	42	35	38	34	40	35	37	49	36	44	44	53	44	37	50	49	69	50	45	42	41	42	53	54	69	69	46	50	42	45	62	63	56	69	70	69	68	74	59	68	59	75	65	85	72	40	77	47	58	88	85	72	86	85	64	98	86	94	97	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	2	2	1	1	2	1	1	4	1	2	1	1	4
26500	-392.618359472137740	-399.473847423097141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731557168061208	1	3	5	9	7	8	9	12	11	13	15	14	14	15	16	15	16	18	17	17	19	21	19	20	22	24	26	25	26	26	25	27	31	35	35	33	37	36	38	36	39	37	39	39	39	39	39	39	38	39	39	41	39	40	40	39	42	41	40	41	39	40	42	40	41	42	41	42	40	42	42	42	41	44	43	45	43	44	44	43	44	43	45	45	46	44	46	46	45	43	47	48	45	45	48	52	48	46	52	55	0	1	2	6	3	5	2	4	7	5	12	10	8	12	13	10	11	12	13	14	14	21	20	21	18	23	31	22	26	26	22	31	32	33	36	33	35	34	38	36	37	34	42	42	37	39	42	39	40	42	42	44	39	44	49	37	44	39	37	48	39	39	35	49	46	73	56	44	49	44	48	62	41	63	55	60	67	52	57	47	72	70	75	80	78	63	76	74	66	60	74	87	86	75	94	98	98	57	90	99	1	1	1	1	1	1	4	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	5	1
27000	-446.082926244938676	-452.938414195898076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631547268463072	0	2	6	8	7	9	8	12	11	14	15	13	14	15	16	16	17	15	17	18	19	20	20	21	22	24	26	25	25	26	25	29	31	35	35	34	38	36	37	38	39	37	38	38	38	39	39	38	38	39	39	40	37	39	41	40	42	40	40	39	40	41	39	42	41	42	41	42	40	41	41	43	43	43	42	44	44	44	44	43	44	43	45	46	46	44	46	46	46	46	48	48	46	46	47	51	48	49	51	56	0	1	2	3	3	4	2	7	5	8	13	9	12	10	11	10	14	3	11	18	20	20	19	17	22	25	26	26	21	26	20	30	32	33	33	32	53	36	36	42	34	36	35	38	38	39	44	34	36	42	39	45	36	39	69	54	63	53	49	53	36	46	39	47	53	38	40	37	54	41	53	67	65	65	58	65	67	72	69	55	37	75	70	74	57	52	74	65	78	62	60	84	37	62	94	88	57	95	97	99	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	3	2	2	1	1	3	1	1	1	1	2	1	1	2	1	4	1	2	1	2	2	2	3	2	2	3	1	3	3	1	2	3	1	1	3
27500	-437.927763213830929	-444.783251164790329	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647808812790469	0	3	6	9	8	9	8	11	11	12	16	14	14	14	15	16	16	18	16	18	18	20	19	21	22	24	26	25	27	24	25	29	31	35	34	34	37	37	39	37	39	38	39	39	39	38	40	39	37	39	38	39	38	40	41	39	41	42	40	40	41	41	41	39	42	40	42	41	39	42	41	42	43	42	41	44	44	43	45	44	43	44	44	44	45	44	46	47	44	46	47	49	47	48	47	51	48	49	52	53	0	1	2	3	3	7	3	4	7	9	10	9	10	9	12	12	14	17	7	19	19	23	17	18	22	22	26	30	27	25	22	30	26	36	32	33	35	35	51	34	37	49	53	46	37	34	37	51	34	37	34	53	35	40	42	37	48	63	56	40	46	56	59	49	59	56	37	45	51	60	46	75	62	56	64	75	57	72	59	72	60	54	73	74	77	58	45	90	60	85	86	79	78	78	58	97	73	95	90	98	1	2	2	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	1	2	1	1	2	1	4	3	2	2	1	2	1
28000	-459.105450143088547	-465.960938094047947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788629458291196	1	3	5	7	8	9	8	13	10	12	16	12	14	14	14	16	17	18	18	18	19	20	21	20	22	24	26	24	25	25	27	29	31	35	35	33	37	37	39	37	39	37	37	38	38	38	40	38	39	39	38	41	39	40	41	40	42	40	40	40	41	40	38	42	42	41	42	41	41	41	41	42	42	44	42	42	42	45	45	44	45	43	43	45	45	45	46	46	44	47	48	49	47	47	49	51	48	49	51	56	0	1	2	3	4	3	4	9	6	6	15	6	7	10	10	10	13	17	11	11	19	16	21	10	18	25	28	24	28	23	25	27	32	36	36	33	35	36	51	35	43	34	35	38	42	40	37	35	37	63	40	44	37	44	50	42	61	45	46	49	60	63	35	52	62	53	41	59	49	45	45	55	54	55	60	38	44	57	70	72	55	61	62	72	59	73	71	57	41	86	87	55	86	75	64	92	90	88	87	96	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	2	2	3	1	1	3	1	3	3	1	1	1	2	2
28500	-407.717326218329845	-414.572814169289245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746405096394481	0	3	5	9	8	9	8	11	11	13	15	13	14	14	15	14	16	17	17	18	20	20	21	20	23	24	27	25	26	26	27	29	31	35	34	32	37	37	38	36	39	38	37	38	39	38	39	38	38	39	40	40	38	40	39	39	42	42	40	40	40	41	40	40	41	40	40	41	40	41	42	43	42	44	43	45	44	44	44	44	44	42	44	46	46	42	45	46	45	45	45	47	47	47	49	51	47	48	51	55	0	1	2	2	3	5	3	7	4	6	13	8	8	8	10	9	15	17	15	17	20	13	20	18	22	18	26	21	28	28	26	31	32	33	36	32	33	35	37	35	40	40	34	40	44	34	38	37	40	40	48	39	34	49	35	53	55	55	44	55	50	52	48	42	42	38	37	44	42	47	41	73	60	58	69	66	59	58	75	75	82	62	62	80	58	59	72	62	81	77	51	72	87	58	98	95	52	94	90	96	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	2	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	1	2	1	1	3	1	3	2
29000	-395.958028683178497	-402.813516634137898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.905442333148659	1	4	6	8	6	9	7	11	9	13	16	13	15	15	15	15	13	17	17	18	19	20	19	20	21	23	26	25	25	27	26	29	32	34	35	31	38	36	38	37	40	37	39	39	37	39	39	38	38	38	40	40	37	39	41	38	42	42	40	40	39	41	40	42	42	42	40	41	40	41	41	43	42	44	41	44	43	43	43	45	43	42	44	46	46	45	44	47	45	47	47	48	46	47	49	51	49	46	51	54	0	1	2	3	2	7	5	9	3	4	12	8	10	12	17	17	8	14	11	16	18	18	18	18	21	21	29	26	21	28	28	27	32	33	34	32	38	35	40	38	40	34	42	40	35	50	56	40	35	42	42	44	35	53	37	35	43	46	56	45	40	47	37	68	69	54	50	60	56	43	61	64	60	69	52	65	68	66	55	81	73	70	66	72	77	55	57	84	55	87	83	94	78	98	75	95	86	78	97	99	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	4	1	1	1	1	1
29500	-412.045636632015032	-418.901124582974433	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.901781891857233	0	2	5	8	8	7	8	12	10	14	16	13	15	11	16	15	16	17	18	17	19	20	19	20	21	25	26	22	24	27	25	29	31	35	34	33	38	37	37	37	39	36	39	38	38	38	38	38	38	39	40	40	36	39	41	40	42	40	40	40	41	40	40	42	41	41	41	41	40	41	41	44	43	42	43	43	42	44	44	45	45	45	44	46	45	44	46	46	45	47	46	47	47	47	46	52	49	48	51	56	0	1	2	3	6	3	6	9	7	8	10	8	9	4	14	12	12	15	11	17	15	15	18	17	24	29	26	24	28	31	29	30	32	36	36	33	40	53	42	42	39	34	40	38	39	34	42	53	35	34	45	50	35	53	62	43	60	44	38	45	62	43	53	69	49	60	45	44	45	43	56	75	55	66	70	62	68	71	69	72	57	57	64	86	74	77	75	86	57	88	78	95	89	95	78	99	92	94	78	96	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1
30000	-379.940364368772407	-386.795852319731807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.948299070297987	0	3	5	8	7	8	7	12	11	13	15	13	15	14	16	16	14	17	17	17	18	20	18	19	20	23	27	24	26	27	25	28	30	34	35	32	38	36	38	37	40	37	38	36	39	38	39	38	39	39	40	40	38	39	41	40	42	42	40	39	40	41	40	41	41	42	40	41	41	38	42	43	41	43	43	44	43	44	44	43	44	43	45	44	45	44	46	47	45	45	48	48	46	47	48	51	46	46	49	55	0	1	2	5	3	7	3	9	6	9	10	8	10	8	14	14	8	11	11	15	11	20	16	23	20	24	28	26	26	28	28	27	32	36	34	32	38	35	35	38	70	44	38	35	39	38	39	40	43	44	40	40	42	44	54	37	41	64	42	42	45	46	46	45	37	52	43	45	59	42	46	55	60	58	53	46	68	62	56	64	77	71	64	71	66	82	81	77	86	76	97	98	80	69	98	99	78	58	87	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
30500	-453.591594844120266	-460.447082795079666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789371640353735	1	4	6	8	7	9	8	12	10	13	15	13	14	14	15	15	16	17	16	19	18	19	20	19	22	24	24	25	26	26	26	28	31	34	34	33	36	35	38	37	40	38	38	37	38	38	39	37	38	39	39	40	37	39	40	40	42	42	41	37	38	40	42	41	40	40	40	41	41	40	42	43	43	42	42	44	43	43	42	44	44	45	44	47	42	42	46	47	45	47	48	48	45	47	49	51	48	45	51	55	0	1	2	3	3	7	3	9	7	4	10	9	6	8	14	8	11	19	11	21	19	19	18	15	24	25	24	24	25	26	27	29	32	33	33	30	34	35	44	37	42	60	53	38	60	40	53	38	37	53	44	39	37	45	47	46	66	60	61	38	36	42	62	61	46	43	51	44	47	49	66	58	65	40	67	75	68	75	50	68	69	73	69	83	56	62	55	87	48	87	74	83	50	98	98	97	88	55	81	99	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	1	2	1	2	1	2	1	3	1	2	1	1	2	3	2
31000	-401.848115073582107	-408.703603024541508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826090992643399	1	3	5	8	8	7	9	12	9	13	15	14	14	13	15	16	16	18	17	18	19	19	20	20	22	24	26	25	27	25	25	29	31	34	34	33	37	36	38	36	38	35	38	38	39	37	37	37	39	40	39	40	39	40	41	39	42	40	40	41	39	40	42	41	42	42	41	41	40	41	41	44	42	43	40	45	42	44	44	43	44	45	43	45	45	43	46	47	45	45	47	49	47	45	49	51	50	46	51	55	0	1	1	6	6	3	6	6	3	8	12	8	14	8	10	6	12	16	15	16	17	17	21	18	24	23	30	22	28	25	25	27	32	36	36	32	42	35	40	36	37	32	38	40	43	38	42	38	37	48	48	40	42	56	39	44	68	46	47	56	46	38	67	69	75	55	44	62	39	50	50	63	47	53	39	50	67	80	80	62	41	80	70	80	81	66	86	98	80	83	63	91	89	45	88	84	92	84	92	95	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	5	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	3
31500	-442.320013079718706	-449.175501030678106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761347896457085	0	4	6	8	8	9	9	11	10	13	14	12	12	15	15	16	15	17	16	19	18	20	20	20	22	23	26	25	24	25	27	28	30	35	35	33	38	36	37	36	38	37	37	38	39	38	39	38	39	38	39	41	38	39	40	40	42	41	40	41	40	41	41	41	41	40	41	41	41	40	38	43	43	42	43	44	44	45	44	45	44	45	44	45	45	45	46	44	46	47	48	47	47	45	48	52	49	47	50	55	0	1	2	2	2	3	5	9	4	8	6	9	8	13	9	17	10	10	11	18	18	18	17	21	23	20	30	26	26	26	29	30	32	36	36	33	34	33	34	34	43	34	35	35	50	35	53	38	50	43	39	45	39	39	46	49	56	56	71	61	71	41	66	43	50	53	61	49	51	51	34	74	63	59	60	60	58	49	41	68	46	73	64	83	37	68	65	50	58	94	81	82	86	62	94	95	95	78	85	99	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	2	2	3	2	1	1	1	1	1	1	3	1	1	4	2
32000	-416.411596760434747	-423.267084711394148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760689473928489	1	3	5	9	8	8	7	11	10	12	14	13	15	13	14	16	16	17	18	16	20	18	19	20	23	24	27	25	27	25	26	29	31	34	34	33	37	36	37	36	39	37	39	38	38	39	40	39	39	38	39	40	38	39	41	39	43	41	41	40	40	41	40	41	40	42	42	40	41	41	41	43	41	43	44	44	43	44	44	44	45	45	44	45	46	42	46	46	45	47	48	48	47	48	48	51	49	48	51	55	0	1	2	6	3	7	3	6	7	5	12	9	15	10	14	11	14	12	20	14	18	8	16	19	21	21	28	26	28	26	30	31	32	36	33	32	35	34	27	36	38	40	39	38	39	37	37	45	37	40	38	44	38	40	39	42	70	45	68	53	56	48	50	61	42	65	68	43	68	56	61	69	45	63	86	64	69	55	37	67	77	74	67	57	72	55	75	81	55	89	81	76	89	87	79	94	90	78	85	96	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	4	1
32500	-435.709824948415587	-442.565312899374987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751685914205505	1	4	4	8	7	7	9	12	11	12	14	13	15	14	15	15	16	17	18	18	19	21	21	19	23	24	27	23	26	25	26	29	31	35	33	33	36	37	38	37	39	38	38	36	39	38	39	37	39	39	39	40	38	39	41	38	42	41	39	40	39	40	41	41	42	42	42	42	39	40	41	43	43	44	44	44	43	43	45	44	43	45	45	46	45	44	45	46	45	43	47	48	46	47	48	51	48	49	52	55	0	1	1	5	2	3	6	9	5	9	8	9	8	9	10	4	14	13	13	15	20	13	24	17	23	18	25	23	28	23	30	29	32	36	33	27	34	44	48	34	46	34	40	35	56	34	38	44	39	46	38	49	44	48	51	36	52	39	46	44	34	48	47	50	69	69	61	45	48	46	50	58	64	78	68	65	46	62	77	78	39	65	60	81	90	57	81	80	57	69	85	88	89	89	83	92	77	94	90	99	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	5	1
