"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"d7086e5070","zuper",58,0.736842105263158,0.720285087719298,3.00775862068966,NA,0,1,0.0183377780967706
