step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-422.977839574142251	-432.028682954593592	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977995908276923	5	17	13	19	35	35	34	37	37	45	41	47	51	43	43	41	32	49	46	39	49	41	53	39	48	49	49	47	44	60	42	42	58	54	38	52	53	49	53	43	52	44	47	48	52	51	45	47	55	39	54	49	49	53	53	47	53	41	51	57	60	43	56	48	59	59	59	55	58	59	57	61	58	65	59	48	74	66	76	0	1	1	3	17	17	4	7	5	40	7	24	32	8	20	17	4	47	14	7	9	5	18	8	50	31	31	42	35	25	11	24	64	36	5	42	26	29	12	7	48	9	32	62	53	76	11	32	56	5	64	14	40	31	11	58	52	35	12	36	51	50	23	58	46	24	13	53	38	16	13	63	11	13	54	32	78	37	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-418.130462731168052	-427.181306111619392	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994843683324004	6	13	18	23	41	34	37	32	40	43	41	48	59	38	40	45	32	41	47	35	47	43	57	48	47	50	46	45	41	65	43	48	54	53	41	53	50	47	52	47	44	49	42	38	54	47	49	53	51	40	53	49	49	53	54	52	51	59	49	63	47	54	61	50	50	64	62	51	52	61	59	52	59	66	67	63	72	72	65	0	1	2	3	6	4	20	3	6	14	7	18	53	17	17	15	4	17	9	8	29	17	69	22	14	46	10	18	7	63	4	28	25	19	6	28	50	35	21	5	35	15	8	6	65	44	44	26	9	8	10	31	29	25	24	5	44	34	28	62	35	16	51	11	12	41	39	5	40	65	59	21	26	48	34	55	71	73	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-408.547612247742450	-417.598455628193790	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986173582347655	6	14	9	22	38	40	39	28	38	37	44	46	56	39	32	46	43	50	40	40	50	43	54	46	46	42	50	39	45	60	47	51	53	56	43	47	55	45	52	47	48	42	46	53	49	49	47	53	52	47	54	51	56	54	53	54	55	56	51	53	62	56	61	57	59	64	63	58	56	58	58	68	62	62	62	66	65	73	70	0	1	1	3	15	5	8	4	15	8	10	6	43	10	3	26	20	17	15	9	11	10	49	20	28	20	43	8	7	69	26	47	42	60	6	6	27	7	9	19	42	9	20	10	50	17	6	47	41	35	16	14	47	18	16	33	45	17	12	18	49	27	24	51	37	56	60	54	44	53	48	69	56	70	55	64	52	73	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-422.499075653563523	-431.549919034014863	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973417983152333	4	10	14	24	39	40	40	33	28	39	34	43	56	39	37	43	33	45	43	43	39	38	53	44	44	40	48	50	46	45	47	34	55	50	45	48	58	40	42	44	46	47	44	51	36	49	47	55	51	50	55	54	48	47	46	51	55	54	48	59	61	52	62	54	60	61	66	57	59	57	63	52	58	65	53	60	76	64	73	0	1	2	3	17	45	45	4	4	4	9	38	50	8	32	14	9	22	15	10	11	32	55	26	21	11	11	24	5	16	6	4	22	40	11	24	62	8	6	10	6	32	17	39	8	26	40	55	16	35	50	41	6	38	26	25	56	36	7	28	57	12	29	55	6	31	66	62	44	36	57	53	29	65	50	75	79	13	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-422.158987047971152	-431.209830428422492	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986484699475351	5	12	17	18	32	37	33	24	32	37	35	45	54	42	40	41	33	50	45	36	37	40	54	48	41	52	40	37	29	49	40	48	50	54	41	43	55	30	52	44	48	45	45	44	44	51	46	52	56	49	55	48	53	55	54	52	44	55	53	61	51	54	59	51	56	66	66	57	62	63	59	63	66	65	61	67	76	67	67	0	1	1	2	8	9	29	4	29	29	5	6	61	21	17	20	3	44	21	7	17	21	57	42	6	45	11	7	3	36	5	31	32	33	17	21	30	8	47	10	57	11	6	15	15	57	14	42	48	19	43	35	35	46	39	57	28	56	42	30	41	33	52	57	42	60	12	55	51	23	39	62	23	69	40	63	69	23	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-407.495052222556296	-416.545895603007637	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984677758069291	-1	10	18	22	38	41	36	31	39	33	45	39	57	36	42	44	44	45	45	44	42	45	54	45	45	43	41	48	47	60	46	42	58	51	37	55	52	46	47	41	47	48	44	51	42	52	49	47	59	44	49	48	49	52	52	55	54	55	51	62	60	53	58	56	57	67	65	56	61	55	62	58	69	62	66	53	72	74	75	0	1	2	3	8	10	10	3	10	8	32	8	76	10	14	12	35	14	45	8	7	6	21	32	27	9	7	26	27	51	40	8	28	16	10	52	27	21	11	7	43	9	12	48	14	26	43	5	11	9	19	21	7	38	31	39	59	20	45	36	46	59	76	19	57	13	49	38	56	16	46	31	30	11	13	40	73	74	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-426.688067962029322	-435.738911342480662	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999452107993488	5	12	15	23	40	44	35	29	44	37	43	49	55	37	40	42	42	50	45	38	43	45	51	50	47	48	42	44	43	63	46	49	53	56	42	49	46	42	46	40	34	45	48	47	54	46	46	43	53	50	56	52	48	37	52	54	55	56	47	55	58	50	57	54	60	61	65	53	66	60	65	63	59	61	60	69	69	68	73	0	1	1	2	20	7	8	4	15	8	41	38	53	41	54	41	10	40	54	8	7	48	32	48	38	19	20	5	7	18	54	35	18	27	10	22	35	54	7	2	8	48	5	48	37	9	16	14	16	46	33	15	27	3	39	39	33	9	22	49	36	37	22	19	13	60	39	39	57	58	57	73	58	51	55	61	30	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-409.157293733701351	-418.208137114152692	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958979020097289	2	15	20	22	34	33	30	34	39	37	43	42	55	44	39	41	43	45	46	44	46	38	54	48	46	51	49	46	42	59	43	48	51	50	43	38	49	38	48	47	51	45	47	45	47	49	39	47	48	48	50	55	52	52	51	50	53	52	53	52	57	47	58	52	62	66	58	56	58	62	61	52	63	64	64	64	69	67	73	0	1	2	2	4	3	4	7	7	6	7	8	27	22	5	38	5	35	9	15	38	8	50	20	12	50	29	5	7	54	22	17	44	28	8	8	45	7	12	9	19	22	11	22	11	22	6	36	12	22	9	35	62	28	25	35	9	25	21	43	72	20	42	44	23	30	17	34	44	48	27	15	61	23	23	72	74	63	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-410.993852741658202	-420.044696122109542	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992826107493764	7	14	21	24	37	37	41	37	38	43	35	33	57	41	27	31	43	49	46	38	47	41	48	42	44	50	45	48	47	64	45	49	56	47	43	50	56	48	51	44	44	45	40	50	51	47	45	54	55	50	42	46	59	54	54	55	50	48	51	64	52	51	54	55	52	67	64	59	54	59	62	61	59	58	54	63	61	67	73	0	1	2	2	16	12	6	12	16	5	16	15	23	9	3	15	9	17	17	15	43	6	52	5	43	14	24	25	24	69	9	14	35	20	11	25	58	47	41	9	12	6	11	31	51	24	51	36	22	46	5	43	28	42	58	38	43	22	14	77	40	20	42	41	52	60	56	23	45	58	48	62	75	54	38	37	28	26	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-411.017087169567446	-420.067930550018787	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972423211184498	-3	11	11	22	39	42	29	37	32	43	40	47	56	43	36	35	42	46	43	34	48	40	42	51	44	51	41	32	44	59	46	50	57	43	46	47	56	44	52	44	47	42	49	50	51	49	49	52	55	47	47	52	57	54	55	49	49	56	54	53	58	46	61	59	49	62	63	55	63	63	65	55	69	66	57	59	69	68	76	0	1	1	2	7	20	4	20	4	7	15	5	24	22	7	7	8	34	16	7	34	15	15	41	15	19	8	4	16	45	8	40	50	28	23	8	24	8	18	15	20	9	17	62	14	38	29	34	43	27	11	50	40	21	52	5	42	31	41	19	50	40	13	39	35	57	58	21	52	52	61	50	37	54	21	57	64	72	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-411.510187359976669	-420.561030740428009	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992882355822113	4	9	18	25	35	43	39	33	36	34	38	40	50	41	31	44	35	47	39	40	48	39	48	45	48	46	48	46	41	64	47	42	57	53	43	52	48	48	53	45	50	44	44	49	48	47	48	48	58	50	46	48	58	51	53	54	50	51	44	61	61	53	59	55	59	66	60	47	57	62	63	66	66	56	67	67	71	67	74	0	1	2	2	15	5	15	15	8	4	15	17	19	15	4	4	15	7	17	5	20	17	29	7	24	6	5	22	5	63	20	5	34	32	8	24	11	10	46	7	27	19	9	40	19	29	17	9	74	29	8	16	50	26	54	40	6	40	19	49	68	22	39	31	39	33	57	43	54	69	65	59	67	44	70	31	66	58	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-411.034493901919518	-420.085337282370858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997665120277828	6	11	15	24	41	44	30	38	36	43	42	48	56	38	41	36	40	51	43	39	47	44	55	34	42	44	48	31	47	53	47	48	56	55	44	54	56	41	55	39	49	47	47	53	51	45	44	46	51	46	51	50	52	52	47	52	53	56	50	60	55	53	50	47	62	65	60	48	54	56	57	59	61	65	60	51	70	76	77	0	1	2	3	40	28	4	16	24	40	9	16	52	4	16	7	7	29	14	9	7	14	52	4	9	8	15	4	20	55	46	26	48	12	8	31	31	9	59	24	35	10	11	46	42	17	11	14	47	16	35	19	43	11	5	48	12	57	5	30	6	47	25	11	58	13	42	6	25	51	76	59	57	58	42	68	74	65	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-404.347570231462726	-413.398413611914066	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997028275452167	7	13	22	25	43	38	35	29	43	42	34	48	41	43	42	43	36	48	45	30	45	40	54	45	39	48	49	45	44	56	48	49	51	55	44	52	58	39	53	42	54	49	51	49	54	45	44	52	56	45	51	52	53	52	54	54	57	43	52	63	60	53	60	52	55	63	61	56	57	46	58	68	66	59	65	64	69	75	71	0	1	2	2	8	20	20	4	20	6	4	22	11	22	17	17	8	47	13	4	25	17	47	7	17	14	35	25	17	39	16	16	25	59	22	44	62	7	31	25	26	16	16	5	36	25	6	31	48	40	28	28	44	22	27	14	62	11	35	23	48	50	12	16	16	30	56	46	27	38	44	56	49	53	39	52	37	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-416.759694536321604	-425.810537916772944	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997676477272142	6	13	17	23	38	33	28	35	37	43	42	43	59	41	40	39	46	44	46	36	47	40	44	50	50	52	51	42	44	59	47	41	55	56	46	44	51	45	47	43	53	43	46	49	49	53	43	50	56	47	46	54	55	51	39	46	58	55	47	59	54	53	61	58	52	65	58	53	54	61	58	68	59	68	56	60	68	64	63	0	1	2	3	7	7	4	6	7	9	15	20	59	9	5	5	12	55	20	7	32	8	9	12	19	12	19	16	22	25	36	20	65	44	15	7	35	14	28	15	42	16	11	12	29	50	9	43	59	16	55	51	19	17	5	14	50	18	18	69	25	21	69	31	40	30	35	39	50	34	24	61	37	57	40	59	78	53	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-402.641604272986456	-411.692447653437796	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984819217602063	3	12	19	25	40	39	36	37	39	44	44	49	52	42	33	44	41	45	41	36	50	44	46	42	46	50	52	49	39	64	48	47	53	45	38	42	57	49	52	45	49	46	50	52	50	52	50	47	52	49	50	52	54	52	56	46	55	46	54	57	64	53	58	54	57	54	63	59	61	50	59	63	61	64	60	66	68	73	72	0	1	2	3	8	15	4	15	8	17	6	56	51	20	4	8	20	36	15	4	16	8	35	15	17	29	18	40	15	62	34	24	36	17	15	8	49	34	11	14	36	5	9	10	9	23	17	19	11	16	32	11	58	19	47	6	43	8	52	45	52	40	49	25	22	45	55	33	52	19	31	53	49	59	53	66	39	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-427.163585164452854	-436.214428544904194	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964066752597884	-2	15	12	22	39	42	38	35	41	44	35	39	49	45	39	40	46	48	46	38	46	40	52	41	50	46	44	49	47	60	48	48	56	52	27	47	51	42	54	45	41	46	48	47	50	49	52	41	51	50	48	52	49	49	54	55	48	53	50	53	52	53	60	56	55	68	67	43	58	62	63	60	60	63	59	56	65	69	67	0	1	1	2	11	8	11	35	8	11	35	11	41	48	11	11	24	26	6	11	9	20	43	7	29	8	12	19	22	33	48	9	36	36	4	6	48	7	41	9	7	16	10	40	36	9	32	4	6	19	12	18	68	16	32	45	21	29	10	14	25	48	14	31	49	69	55	22	31	50	31	18	64	23	25	18	70	72	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-398.997540387383424	-408.048383767834764	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999500741661062	5	11	17	13	42	43	34	28	31	40	36	41	55	37	38	45	44	43	43	44	44	38	53	42	48	49	51	48	42	61	49	52	53	54	33	53	57	49	50	38	55	50	46	51	50	52	45	52	54	47	47	49	50	56	52	48	56	51	49	52	62	51	57	49	57	67	61	59	60	55	63	63	57	65	57	65	72	70	75	0	1	4	1	15	14	8	2	8	15	9	11	39	9	9	14	35	9	40	22	10	8	27	22	29	29	28	12	35	25	22	6	28	38	8	15	36	20	16	11	59	47	6	24	16	28	24	5	29	12	29	29	10	33	51	24	60	64	18	47	73	43	48	21	32	65	73	32	46	53	33	49	32	57	47	68	70	69	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-414.194478023540910	-423.245321403992250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999811896481987	5	11	18	22	38	41	32	27	40	44	39	43	57	41	41	41	44	46	45	40	50	35	52	36	38	49	40	35	44	66	46	47	58	51	44	52	54	49	50	40	52	40	49	44	55	52	45	50	56	49	56	53	56	47	52	46	54	57	44	56	63	53	55	53	61	63	57	60	61	59	62	67	61	63	64	67	76	67	67	0	1	1	2	7	22	4	3	5	16	24	25	39	20	5	24	11	24	42	28	59	7	18	4	8	29	28	7	11	58	11	28	29	9	28	56	15	5	32	24	44	8	59	27	26	47	6	44	36	59	23	43	50	14	5	16	12	29	20	43	29	32	54	6	60	41	19	55	41	55	55	74	64	54	23	21	76	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-420.553959601174597	-429.604802981625937	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988676991294674	6	11	15	25	42	33	39	37	29	42	41	44	60	44	36	37	40	43	39	42	48	33	54	36	44	45	52	45	33	62	48	49	57	56	42	47	49	44	51	47	48	45	48	53	56	50	50	50	50	45	51	48	51	52	52	57	46	55	54	58	59	52	57	53	57	64	61	60	51	58	59	70	55	63	65	59	61	67	76	0	1	1	3	16	9	6	9	4	19	29	17	55	18	29	4	15	24	9	22	19	9	38	9	11	18	35	11	9	64	7	50	55	28	4	19	17	11	20	17	12	7	10	43	54	10	26	17	26	19	11	18	36	41	38	37	38	69	28	46	57	12	43	62	58	60	44	69	25	46	46	68	47	65	62	23	23	67	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-407.504684582078482	-416.555527962529823	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976189427720925	6	15	11	23	32	40	36	33	40	40	38	41	55	35	38	40	45	42	46	32	49	47	53	46	40	47	42	31	46	63	43	52	56	51	38	50	56	45	43	39	54	39	49	52	51	49	46	47	57	44	51	48	55	51	52	53	48	45	51	60	60	56	60	50	61	60	61	57	57	60	55	65	66	62	66	63	64	68	73	0	1	1	2	4	28	28	20	11	28	28	5	48	8	5	7	20	15	10	4	58	25	48	10	11	11	11	4	31	62	6	19	21	18	28	29	34	35	9	14	27	20	39	47	47	11	27	18	29	20	16	31	57	58	21	10	31	10	48	57	52	51	69	18	41	34	34	36	36	71	64	63	37	17	60	70	61	63	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-408.242868345119120	-417.293711725570461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989793387221639	6	9	16	16	34	37	37	34	38	46	29	31	57	38	38	44	45	45	43	40	45	44	51	45	48	41	46	48	42	52	49	47	56	48	42	51	55	44	54	45	52	44	51	51	50	45	51	49	48	47	55	54	52	53	48	52	56	57	46	61	57	55	57	56	52	57	65	59	60	63	63	58	58	66	54	69	64	70	66	0	1	2	2	11	11	5	12	5	19	3	4	10	8	8	15	9	14	7	12	26	15	20	7	17	7	14	22	9	18	16	22	56	14	9	21	16	5	19	7	24	8	59	19	21	15	42	24	9	22	45	48	32	32	35	14	16	75	12	53	35	48	36	52	49	43	56	37	51	62	66	48	53	69	31	45	66	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-419.244683968417689	-428.295527348869030	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977449749572806	7	13	20	22	38	39	26	33	36	48	35	41	58	44	37	42	32	52	47	42	45	44	50	48	40	52	45	39	47	62	43	47	58	52	38	48	55	47	54	45	51	47	47	53	50	46	48	53	53	44	44	48	57	52	41	55	55	54	50	58	61	49	60	47	42	61	64	51	49	58	61	67	66	63	68	59	70	62	72	0	1	2	2	8	9	3	4	7	15	7	3	21	12	17	15	4	43	65	35	12	9	27	35	17	14	28	9	12	58	11	6	54	40	17	14	62	31	24	35	31	11	20	42	11	16	9	45	42	17	9	65	45	31	9	5	59	52	47	58	23	27	40	22	7	49	33	29	21	39	34	74	45	41	54	54	61	49	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-402.584105181943471	-411.634948562394811	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987643419159569	4	18	9	25	46	45	29	38	33	43	41	45	52	41	38	34	41	51	44	38	47	43	52	51	47	44	52	36	47	66	46	50	44	50	42	53	52	40	50	45	54	51	50	47	51	47	49	56	58	52	48	49	52	55	52	52	52	53	53	62	63	53	58	58	56	61	61	58	58	59	66	59	67	64	69	66	71	67	75	0	3	1	2	8	8	2	9	7	16	16	20	40	28	9	7	9	20	14	16	22	15	26	34	35	28	33	7	20	66	11	22	20	11	20	46	5	28	46	15	19	5	33	26	11	17	15	62	36	44	14	31	21	13	40	11	26	43	26	62	70	29	59	56	5	48	57	52	52	32	63	43	63	37	49	59	76	64	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
