"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"7c1aa28364","zuper",79,0.653846153846154,0.676442307692308,3.3381329113924,NA,1,1,0.0125315480591762
