step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
5000	-479.764520626653109	-477.986998145270945	-1.777522481382181	0.000013388628680	0.000023879656301	1.783577457481118	0.686174469390386	0	2	4	2	3	4	3	5	4	5	4	5	5	7	7	7	9	6	7	8	6	8	7	7	9	11	9	10	8	8	11	12	9	9	10	12	11	10	9	11	10	11	12	11	12	13	13	12	14	11	13	14	13	14	13	11	13	15	13	12	14	12	13	15	15	15	15	16	15	16	14	12	15	14	16	17	18	16	16	16	17	15	13	17	17	17	17	18	18	19	16	16	18	18	17	20	19	20	21	0	1	4	1	4	4	1	5	5	4	2	11	2	6	21	12	29	11	8	8	11	14	3	10	23	27	24	16	3	16	34	29	29	13	27	3	20	14	15	41	12	29	8	30	41	27	17	20	51	17	24	36	40	48	42	27	31	61	50	33	19	17	25	46	50	23	41	55	55	67	57	40	46	26	83	82	70	17	82	54	45	57	19	19	74	65	67	35	95	92	55	45	92	45	70	88	8	77	85	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	2	1	1	2	1	4	2	1	2	3	2	1	1	3	1	2	1	1	1	1	1	1	1	5	1	3	1	2	4	3	1	1	1	1	1	1	1	1	1	1	2	1	1	4	2	2	3	1	2	1	4	1	2	1	2	1	3	1	1	5	1	3
5500	-515.143734170188850	-513.377732442561523	-1.766001727627336	0.000020280733392	0.000035602182144	1.755468180330715	0.627028034496478	0	2	4	2	3	4	4	4	6	6	3	6	6	7	7	8	8	6	6	6	5	9	8	8	8	11	10	10	10	8	11	11	10	10	8	11	10	11	10	10	11	10	13	12	12	12	14	13	14	12	13	14	14	14	13	12	13	15	14	12	14	15	13	15	15	15	13	15	15	16	15	14	17	14	16	15	17	15	17	16	16	14	14	16	17	17	17	17	18	17	14	19	18	19	17	20	19	20	22	0	1	2	1	1	11	11	2	21	3	1	8	8	10	19	20	12	11	5	3	3	30	11	20	19	15	24	11	24	15	24	8	16	21	13	25	7	25	13	23	42	18	21	9	42	39	31	25	44	36	31	45	34	32	44	11	50	38	32	40	8	43	29	54	52	63	16	36	51	64	91	29	40	33	52	67	65	82	22	28	36	12	15	50	69	25	70	16	59	62	60	25	58	86	71	73	26	83	85	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	1	3	1	2	1	1	3	2	1	1	1	2	5	2	1	1	2	4	1	1	1	1	3	1	1	5	1	2	1	1	5	1	3	1	1	1	2	2	1	1	1	1	4	2	1	1	1	1	4	3	3	4	6	1	1	6	1	4	2	1	1	3	2	1	1	2	3	3	2
6000	-419.358240298113458	-417.477221276879334	-1.881019021234131	0.000034921606425	0.000071206900004	2.039049954847311	0.568334922384068	1	2	3	3	4	4	5	4	5	6	3	5	6	5	6	7	8	7	7	6	6	7	7	8	9	10	10	9	9	8	11	13	9	9	10	11	8	9	10	8	11	10	11	12	13	13	13	12	14	11	13	13	14	13	12	13	12	14	14	10	16	14	14	16	15	15	12	15	16	15	14	13	17	15	13	16	17	18	15	16	16	13	15	15	17	16	18	17	19	19	17	16	19	19	19	20	20	22	21	0	1	1	1	1	1	11	11	11	8	1	3	8	11	6	8	21	14	14	12	6	1	4	4	22	22	24	20	4	5	17	11	16	8	33	37	5	21	40	21	42	37	24	38	31	50	11	34	67	13	50	40	34	39	39	14	38	55	67	28	62	34	47	45	67	57	37	50	58	44	48	33	41	19	16	70	41	66	11	47	31	5	46	29	82	12	59	70	69	84	65	51	79	83	83	78	1	96	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	2	1	3	2	1	6	1	2	1	2	2	2	1	1	1	1	2	1	1	1	5	2	1	2	1	2	3	2	1	5	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	4	2	1	3	1	5	1	3	2	1	3	2	6	2	1	2	2	1	3	2	2	2	1	8	2	1
6500	-458.921316446933702	-457.396391412058335	-1.524925034875369	0.000092918772289	0.000025871236659	0.278428524416047	0.664194405012131	0	1	4	2	3	5	4	4	6	6	4	5	5	6	7	7	9	6	6	7	7	9	9	8	9	9	11	10	10	8	9	12	10	9	9	11	10	11	11	11	9	7	11	13	12	12	12	12	14	11	12	14	13	14	13	12	12	13	14	12	14	14	13	16	15	14	16	15	15	15	15	12	14	14	17	16	18	17	15	16	16	15	15	18	15	16	17	17	18	18	17	18	19	19	18	20	19	20	21	0	1	4	2	4	5	4	4	3	11	2	5	5	8	13	14	8	5	2	18	8	16	6	18	24	8	23	23	20	42	18	3	34	20	1	18	8	34	25	23	20	1	1	56	26	15	26	43	39	22	28	45	8	33	40	18	36	39	32	42	23	40	43	57	53	22	17	73	55	45	73	22	56	46	83	58	61	83	72	59	26	62	72	16	46	54	64	31	67	79	68	68	63	85	82	81	59	73	86	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	5	2	3	1	1	1	1	3	5	1	2	2	1	1	1	1	1	2	3	2	1	3	1	1	1	2	1	1	1	2	1	2	3	1	1	2	1	1	1	1	1	1	2	1	3	1	3	1	2	4	1	1	1	3	1	1	1	2	3	2	1	2	2	3	3
7000	-401.810331509519528	-399.866842887084488	-1.943488622435037	0.000121238931747	0.000017919551776	0.147803609928255	0.774664444665021	0	2	4	1	3	5	4	4	5	5	3	5	5	6	7	7	9	7	6	7	7	8	8	6	9	11	10	9	11	8	10	12	9	9	9	11	9	12	11	10	11	10	12	12	12	11	11	12	15	12	13	13	13	14	13	13	13	14	13	11	15	14	14	16	14	15	15	14	16	17	14	14	15	14	17	15	17	15	16	17	13	15	15	15	18	15	18	16	18	18	16	18	17	16	17	19	19	21	21	0	1	2	1	4	4	4	2	1	4	4	11	5	3	14	2	14	14	13	11	7	7	13	13	18	34	37	30	33	24	10	17	15	19	20	20	19	16	25	35	34	34	60	40	29	33	20	31	52	35	32	47	43	42	39	28	36	32	36	25	16	44	50	81	26	51	25	52	54	49	33	29	63	40	45	54	51	40	39	82	19	34	74	45	77	62	50	41	91	49	59	64	62	29	48	70	65	96	87	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	3	1	2	2	1	2	1	2	1	5	3	1	1	1	1	2	2	1	2	1	1	1	2	2	1	3	1	2
7500	-436.426530407205973	-434.363821236309889	-2.062709170896103	0.000167708490772	0.000021730692142	0.129574191756654	0.658024626523802	0	2	3	3	4	4	4	4	5	4	5	6	5	6	7	8	8	6	7	6	7	8	9	5	8	10	10	10	10	7	9	11	9	9	10	9	10	12	11	11	10	11	12	11	12	13	13	11	14	11	12	13	13	15	12	13	13	15	13	12	15	13	14	15	15	14	15	15	16	16	14	14	17	14	16	16	17	18	14	16	16	15	16	17	17	16	17	17	18	16	18	18	18	18	18	20	18	21	20	0	1	2	2	4	1	4	4	7	2	7	5	8	11	5	8	14	5	7	11	20	18	8	5	20	22	14	16	16	12	20	36	22	15	16	10	34	36	14	33	12	1	14	8	27	27	4	1	15	23	36	41	48	59	40	22	55	23	35	41	52	38	46	52	38	39	51	51	71	79	52	24	79	27	29	46	61	70	37	27	65	71	57	58	81	28	58	68	62	65	54	42	88	67	66	97	60	77	92	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	2	1	2	4	2	3	1	1	3	4	3	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	4	2	1	2	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	3	1	1	2	1	3	2	1
8000	-479.144504807331145	-477.101805477225412	-2.042699330105710	0.000108485831141	0.000014359066247	0.132358908953611	0.651370068408522	0	2	4	3	4	3	4	3	5	6	5	5	5	7	7	8	8	7	6	7	6	9	6	6	9	10	10	10	10	8	11	10	9	8	11	12	10	11	11	10	10	11	12	12	13	12	11	13	13	11	13	14	13	15	14	12	12	14	14	13	15	14	13	15	15	12	15	16	15	16	13	15	15	14	16	15	17	17	16	16	16	15	15	18	18	17	17	18	19	16	18	16	17	17	18	21	19	21	21	0	1	4	2	4	1	1	1	5	3	1	7	3	24	2	13	3	7	12	3	11	13	5	12	15	34	3	24	17	10	23	15	16	10	25	20	15	27	14	20	19	22	13	26	9	40	18	41	27	30	38	66	16	63	25	33	25	47	60	31	49	43	42	60	46	27	52	62	48	59	38	52	71	41	62	71	75	76	55	35	57	52	17	15	77	50	63	5	93	52	20	73	56	80	92	90	69	61	55	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	3	1	2	1	2	1	3	1	1	2	2	2	1	1	3	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	7	1	3	2	6	1	1	4	1	2	1	1	2	3	2	3
8500	-403.480019424037380	-402.100411582043591	-1.379607841993814	0.000110901378078	0.000049596172069	0.447209700445095	0.780796515555785	1	2	4	3	3	3	4	4	6	5	4	6	5	6	7	6	9	6	5	7	6	8	7	8	9	10	10	9	8	8	10	12	10	10	8	11	9	11	11	10	11	9	11	12	13	13	12	12	15	11	12	13	12	14	13	12	12	14	12	12	14	15	13	16	15	15	16	15	14	16	14	14	17	14	15	17	18	15	16	17	14	14	15	18	16	15	18	18	19	18	17	16	16	17	18	20	19	20	20	0	1	5	1	2	1	2	2	8	1	2	8	5	5	14	7	7	3	4	13	7	16	16	7	18	37	7	20	16	15	9	24	24	30	1	29	9	17	25	23	29	18	3	25	51	57	43	27	56	25	27	34	15	56	57	28	26	50	26	34	60	58	27	54	60	23	46	54	43	71	32	44	86	44	63	83	85	44	38	78	19	57	30	92	51	39	62	51	62	67	68	46	74	58	93	84	84	77	79	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	4	1	3	1	2	1	1	3	2	1	1	2	1	1	1	2	1	1	2
9000	-400.901794660326800	-398.784610124198309	-2.117184536128516	0.000123214259977	0.000015089874088	0.122468568908224	0.689618924410568	0	2	3	2	1	5	5	4	3	5	4	6	5	7	8	7	8	6	6	7	7	9	9	7	8	10	11	9	11	6	11	13	10	9	11	11	11	8	12	10	10	10	11	12	12	12	14	12	15	10	13	13	13	14	12	12	12	14	13	12	13	15	13	14	15	15	15	16	15	16	14	14	17	12	15	17	16	18	16	17	14	15	15	16	17	15	18	17	19	18	17	18	18	18	18	19	19	18	20	0	1	4	1	1	3	3	2	4	5	3	11	8	10	11	13	20	9	7	7	19	25	16	5	9	13	34	15	18	13	34	41	20	3	34	28	15	21	34	24	38	30	34	22	41	26	38	27	55	14	41	55	33	21	27	12	16	35	31	31	11	72	27	29	47	55	15	67	58	42	31	59	64	40	72	59	69	66	27	62	33	52	12	47	82	60	79	72	83	84	72	34	67	67	56	82	33	83	88	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	2	1	1	2	1	1	3	1	3	1	1	2	1	1	2	1	3	1	1	1	1	4	1	1	1	1	1	2	3	1	2	2	2	1	1	3	1	1	2	1	1	5	1	1	2	1	1	1	2	1	2	1	2	4	1	2	2	5	1	1	1	1	1	1	1	2	3	1	2	2	2	2	1	1
9500	-445.357104259363666	-443.927124900944591	-1.429979358419088	0.000148744353766	0.000053243695299	0.357954395920949	0.551994918984034	0	2	3	2	4	5	2	4	4	5	5	6	6	6	7	8	8	5	7	7	6	8	8	8	8	9	10	9	10	8	9	10	10	8	9	12	10	11	11	10	9	9	12	12	13	12	13	13	15	11	12	13	12	15	12	12	13	13	13	12	15	13	13	15	16	15	14	15	13	16	14	15	16	14	16	15	16	17	15	16	17	15	14	18	16	15	17	16	19	18	17	19	18	18	19	21	18	20	21	0	1	1	1	7	1	1	2	4	2	4	3	6	2	12	9	20	3	6	2	10	4	4	9	21	25	22	20	30	13	23	22	25	9	4	32	11	35	15	8	9	4	37	40	32	21	6	18	36	42	27	46	8	45	34	15	46	50	35	14	53	28	50	46	16	63	20	57	50	64	44	48	32	29	51	69	64	18	41	15	58	5	15	43	20	25	66	40	87	85	61	36	67	67	69	97	24	90	95	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	3	4	2	1	1	1	1	1	1	1	1	1	2	4	1	2	1	2	3	3	3	1	1	1	3	3	5	1	1	1	1	4	2	2	4	1	1	2	2	2	2	1	2	4	1	4	2	1	1	1	1	3	2	2	1	1	5	4	6	2	5	2	4	5	4	1	3	1	1	1	4	2	2	3	2	5	1	1
10000	-413.349281430659573	-411.760048523726823	-1.589232906932758	0.000336189513455	0.000082297130903	0.244793866583680	0.679586809902329	1	3	4	2	2	4	5	4	5	6	5	6	4	6	7	8	9	6	7	8	6	8	7	8	8	10	11	10	11	9	10	12	9	9	10	11	11	12	10	10	11	9	12	13	12	11	14	13	14	11	12	14	12	14	13	9	12	14	13	10	14	14	14	16	16	14	14	15	16	16	13	15	16	15	16	14	17	16	15	15	16	16	13	18	16	15	17	17	18	17	18	19	18	18	19	21	17	21	20	0	5	4	1	1	5	8	4	8	5	4	6	5	6	21	7	15	2	9	21	13	21	21	8	15	23	26	22	22	25	42	19	25	24	30	8	23	56	12	14	34	20	26	36	29	17	46	30	27	33	18	36	15	38	17	22	42	51	51	42	30	45	28	22	45	71	19	47	44	62	36	21	45	71	48	37	66	76	49	30	32	30	37	31	49	60	73	80	86	73	83	20	78	66	87	84	54	82	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	2	3	3	1	3	1	1	1	1	2	2	2	1	1	1	1	1	3	1	3	1	4	1	2	1	2	1	1	2	4	1	2	1	2	3	2	2
10500	-448.203159255084245	-446.626909004457900	-1.576250250626349	0.000087732016304	0.000022005894492	0.250830830288966	0.515989671060964	0	2	3	2	2	4	4	5	5	4	3	5	5	7	7	8	8	6	6	6	6	8	8	6	9	10	10	9	11	6	10	11	9	9	10	11	9	12	11	11	10	11	12	13	13	10	14	12	14	10	12	13	13	13	11	11	12	15	13	11	14	14	13	15	15	13	15	15	16	17	14	14	17	15	14	17	17	17	14	17	14	15	15	17	16	15	16	16	18	18	16	18	18	18	16	20	19	22	18	0	1	1	1	1	5	3	1	4	4	1	3	5	4	18	18	8	7	7	11	6	7	3	13	16	17	23	17	33	9	21	22	14	11	33	23	8	32	24	15	17	16	28	56	48	21	46	12	56	21	41	34	46	42	12	4	37	44	56	26	4	40	36	42	63	23	4	49	62	62	36	27	82	41	59	86	79	29	13	18	28	13	38	5	38	37	67	60	88	87	75	40	53	91	44	76	80	93	64	1	1	3	1	1	1	1	2	1	1	2	1	2	5	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	3	1	2	1	2	1	1	3	3	1	1	2	1	5	1	1	2	1	3	6	1	1	2	1	2	1	1	1	1	2	2	4	7	1	5	1	7	2	4	1	2	1	1	1	4	2	1	2	3	2	2	2
11000	-401.819341960250995	-400.111699161363390	-1.707642798887602	0.000106566503823	0.000021439178461	0.201181212592726	0.690468251535887	0	3	3	2	3	5	4	4	6	2	4	5	5	6	8	8	8	6	7	7	5	9	8	7	7	10	11	9	9	8	11	11	9	9	10	11	9	10	11	9	10	11	12	13	13	13	11	11	14	12	11	13	14	15	13	12	13	13	13	12	14	13	14	15	16	14	15	16	16	17	14	13	17	14	17	15	18	18	16	16	15	15	15	17	17	16	16	18	18	18	18	17	19	17	18	19	18	18	22	0	1	10	1	1	5	5	10	1	1	4	5	4	21	9	6	3	11	18	12	2	20	13	7	6	15	35	12	20	19	25	33	17	19	40	20	14	23	18	15	34	13	10	32	41	51	16	20	46	24	37	39	46	72	40	11	36	33	31	32	51	22	56	58	76	43	40	52	72	59	43	51	68	31	83	31	80	65	41	53	58	28	30	18	45	46	61	51	80	64	62	54	44	50	86	97	46	69	93	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	3	4	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	1	3	2	1	2	1	1	1	1	1	2	1	1	3	1	1	2	4	6	2	1	1	4	1	1	2	1	4	2	2	1	2	1	1
11500	-456.350775686964027	-454.605928854957483	-1.744846832006527	0.000152242009754	0.000029006074515	0.190526087783285	0.613258531833981	0	2	4	2	3	3	5	3	3	5	4	4	6	6	8	8	8	6	5	7	7	9	8	8	8	9	11	10	10	9	11	12	9	7	10	10	10	12	11	8	11	10	11	10	13	13	13	12	15	10	11	12	13	13	14	11	13	15	13	12	13	14	14	16	14	15	15	14	15	15	12	13	16	14	16	15	17	15	15	15	16	16	14	17	18	15	17	16	17	19	17	17	17	18	18	21	19	21	19	0	1	2	1	2	4	8	1	4	12	9	2	3	12	5	10	8	8	5	5	14	14	6	34	13	20	33	25	23	20	33	17	18	10	21	25	30	39	30	18	40	16	12	18	44	23	40	41	36	25	26	30	37	43	52	13	51	46	17	20	29	60	48	60	45	39	12	45	72	61	41	44	49	19	57	35	78	35	51	72	65	33	27	36	83	20	68	8	75	74	73	37	66	73	73	73	57	73	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	3	2	1	2	3	1	2	1	1	2	2	1	1	2	1	1	2	3	1	1	2	1	1	2	6	1	2	1	1	1	1	5	1	1	2	3	2	1	1	3	1	5	2	4	1	6	1	2	1	2	1	1	1	2	2	3	2
12000	-422.290630745414774	-420.837667504820331	-1.452963240594456	0.000105669742073	0.000035207047020	0.333180022293009	0.563756510092535	0	2	4	1	3	5	4	4	5	5	4	5	6	6	7	7	8	6	6	6	7	7	9	6	8	9	10	8	9	7	11	11	9	8	10	12	11	11	10	10	11	11	12	12	13	12	12	12	15	10	12	14	14	11	13	11	12	14	13	12	15	14	13	16	13	15	16	15	14	15	14	12	17	14	13	17	16	17	17	16	17	15	14	14	18	17	18	18	18	18	17	15	18	18	18	19	19	20	22	0	1	4	1	1	1	4	1	5	2	2	8	7	2	18	6	20	8	12	12	9	19	16	3	6	16	11	20	20	8	13	4	21	14	19	24	29	39	4	33	33	24	7	10	42	18	24	5	27	26	54	65	8	22	3	20	39	46	56	28	37	57	57	74	54	27	44	72	43	45	50	28	53	5	26	92	45	82	69	44	55	5	63	16	64	30	75	49	23	81	75	17	80	36	73	67	28	86	98	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	6	1	1	2	3	1	1	3	1	1	3	3	3	1	3	3	3	1	1	1	1	3	3	3	3	1	1	1	2	2	1	1	1	1	3	3	1	1	1	2	2	2	5	2	1	1	2	1	2	2	4	1	3	1	5	2	2	4	1	1	3	1	3	1	1	6	1	1
12500	-479.294041814991886	-477.780184606539251	-1.513857208452655	0.000117005034957	0.000033387926860	0.285354616336611	0.533376946342115	0	2	4	2	3	4	3	5	5	5	4	6	6	6	7	6	8	6	6	7	7	8	8	7	7	11	11	10	10	9	10	10	10	9	11	11	10	10	11	10	10	11	11	11	13	11	13	11	13	11	12	13	12	14	14	12	12	13	14	11	15	15	13	15	14	13	16	16	14	14	14	13	15	15	16	17	17	17	16	16	16	14	13	17	17	15	17	18	16	18	18	18	18	18	18	19	18	21	22	0	1	1	1	2	2	1	7	1	6	2	11	11	11	6	9	25	2	6	11	11	5	8	10	8	19	33	34	9	13	11	17	23	15	21	24	25	3	4	17	14	14	20	9	60	25	57	24	51	22	34	37	4	52	26	33	50	10	36	41	38	46	39	19	66	50	41	54	53	52	60	34	45	25	74	55	40	29	25	49	22	35	1	52	64	45	27	65	45	71	79	10	79	76	81	89	43	88	97	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	3	1	1	1	2	2	2	3	4	2	1	3	1	3	1	2	1	3	1	1	1	1	3	1	2	1	1	4	2	1	2	2	1	4	1	1	3	2	1	1	1	1	1	2	1	2	3	4	4	1	3	1	6	2	1	1	2	2	2	3	1	5	1	1	1	1	3	1	2
13000	-464.886437720855156	-463.236171799732347	-1.650265921122805	0.000172465945764	0.000037964741665	0.220128915865256	0.631423978474411	0	2	4	2	4	5	3	5	5	5	5	5	6	7	7	7	8	7	6	7	7	8	9	7	8	11	10	9	10	7	10	12	8	10	10	11	8	9	12	9	10	10	12	13	11	13	13	13	14	10	13	14	12	14	13	9	12	14	14	11	14	14	12	16	16	15	15	14	15	16	15	15	17	14	16	15	18	18	16	15	14	14	14	17	18	15	16	16	17	18	18	18	19	18	17	20	19	18	21	0	1	1	1	4	5	4	2	4	4	7	7	8	6	9	6	20	8	9	8	10	7	37	12	8	29	24	25	18	13	15	17	11	21	25	16	24	14	18	24	19	11	19	34	40	40	20	40	32	16	17	57	24	55	33	15	56	36	37	17	24	55	60	32	83	40	34	51	43	76	51	74	66	18	66	49	59	35	74	52	4	38	16	48	88	29	59	68	64	76	64	47	79	65	51	84	84	73	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	3	1	1	3	1	1	3	1	2	1	2	1	1	2	3	1	2	1	3	1	2	1	2	1	1	2	2	2	5	1	1	2	1	2	3	1	1	1	1	1	1	4	1	1	3	4	1	1	4	3	3	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	2
13500	-489.360372440774654	-487.417543108292818	-1.942829332481820	0.000132359101441	0.000019578097891	0.147916521626814	0.535056523158886	0	2	4	2	4	4	5	4	5	6	5	5	5	6	7	8	8	6	6	7	7	8	8	6	8	8	10	10	10	8	11	12	9	10	10	12	10	10	12	9	11	10	11	13	10	13	13	12	13	11	13	13	14	14	13	12	11	15	14	12	13	14	13	15	16	13	15	16	15	17	13	13	16	15	15	14	17	15	16	16	16	15	16	16	17	17	18	16	17	18	17	19	18	18	17	21	18	21	20	0	1	2	1	2	4	8	4	8	8	4	5	8	11	2	11	6	5	5	9	18	21	5	3	15	3	16	25	17	2	15	21	19	18	20	1	40	5	28	3	24	14	38	60	20	31	19	38	38	30	38	43	34	48	6	20	30	30	13	45	41	39	43	32	62	45	50	54	21	80	30	11	61	28	59	45	74	33	75	47	71	5	45	33	27	76	49	66	33	51	52	55	53	64	53	54	38	93	84	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	2	2	1	3	1	3	1	3	2	2	1	1	1	1	3	1	2	1	2	1	2	1	3	3	2	4	4	1	1	1	1	1	1	1	2	1	2	1	1	3	2	2	1	3	1	2	1	1	1	3	3	3	3	1	3	1	4	3	2	3	2	1	1	3	3	1	2
