step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
25500	-799.212310402828166	-796.624938161304954	-2.587372241523201	0.000174131686043	0.000014006517718	0.080436352720009	0.510914596902965	-1	3	2	4	6	6	7	8	10	8	10	10	9	11	12	12	12	12	13	13	12	13	15	12	14	14	14	14	16	15	15	14	14	16	16	16	16	15	17	16	17	17	17	17	18	17	18	17	20	18	20	19	19	18	18	18	19	18	19	18	19	21	21	19	19	20	21	22	22	20	20	23	21	21	23	22	22	23	22	23	23	23	22	24	23	25	23	25	25	24	25	25	23	23	25	26	26	27	25	27	26	26	27	26	27	30	27	31	31	31	32	34	35	0	1	1	2	2	4	4	6	4	7	8	8	3	7	9	11	13	12	17	9	12	15	16	6	9	12	24	14	20	7	14	16	15	26	27	17	14	32	12	21	34	18	28	32	38	21	20	38	42	42	9	32	54	40	30	48	17	17	28	46	43	36	48	44	21	17	65	51	52	50	50	54	41	55	61	66	71	30	32	67	28	47	54	43	51	30	67	45	54	73	80	71	65	63	49	90	45	104	38	81	70	65	79	85	91	78	75	90	96	75	96	110	90	1	2	2	1	1	1	2	2	3	1	1	1	3	2	1	1	2	2	1	2	1	1	2	3	2	2	1	2	2	4	2	1	2	1	1	2	2	1	3	1	1	3	2	1	2	2	3	2	2	1	6	3	1	1	1	1	4	3	3	1	1	3	2	2	3	4	1	1	2	1	1	4	2	2	3	1	1	4	3	1	3	2	1	3	2	4	1	3	3	3	1	2	2	1	2	1	4	1	4	2	3	3	3	1	1	4	2	5	2	3	2	2	5
26000	-813.168223821193124	-811.057156164389312	-2.111067656803760	0.000230134494548	0.000028360360031	0.123233851085506	0.491577585039073	1	2	5	4	5	5	7	8	10	9	9	11	7	10	11	11	11	11	13	13	13	13	16	13	12	15	15	14	14	12	16	14	15	14	17	17	16	15	16	17	17	17	17	18	18	17	17	17	19	19	20	18	17	19	18	19	20	19	18	19	20	20	19	20	21	20	22	21	20	21	22	22	21	22	23	22	21	23	21	22	21	22	22	23	23	25	22	23	24	25	27	26	25	24	25	25	27	27	23	25	25	27	26	27	27	29	30	31	32	31	33	33	36	0	1	2	2	2	4	4	6	7	6	13	10	4	4	7	7	3	14	9	12	11	14	10	9	6	29	18	25	12	18	9	30	19	9	34	13	25	7	30	31	38	21	14	29	8	32	21	34	48	42	23	28	30	29	39	36	50	38	19	46	16	45	32	29	60	52	39	61	53	27	48	53	41	55	73	73	62	61	63	60	39	65	69	70	45	45	48	65	55	75	88	62	66	54	78	75	94	85	69	88	62	71	78	43	87	45	90	96	110	90	90	110	107	1	1	2	1	2	1	1	2	2	2	1	1	2	3	3	2	2	1	1	1	2	2	4	2	4	1	1	1	2	1	3	1	1	2	1	4	2	3	2	1	1	1	2	2	5	1	2	1	2	1	2	2	2	2	1	2	1	2	2	1	5	1	2	2	1	1	3	1	1	4	4	3	2	2	2	1	1	1	2	2	1	1	1	1	3	3	3	2	2	1	2	3	3	2	1	1	1	2	1	1	3	2	2	5	2	7	3	3	1	3	3	2	4
26500	-733.003088365659778	-730.849960569938617	-2.153127795721166	0.000145975465653	0.000017243437250	0.118125584821224	0.542321280888504	0	2	4	4	5	5	6	8	10	10	9	11	8	10	9	10	11	11	12	12	12	13	16	12	10	13	14	14	15	15	16	14	14	16	14	16	16	16	16	16	17	16	18	17	18	18	16	17	19	19	19	18	19	20	18	17	20	18	19	19	19	20	21	19	21	20	22	22	21	21	21	23	21	22	23	20	22	24	20	22	23	22	23	24	23	26	23	25	25	24	26	25	23	25	26	25	26	26	25	26	26	27	27	27	28	29	29	31	30	32	33	32	36	0	1	2	2	2	4	6	6	15	8	6	9	7	2	6	8	8	9	7	13	13	15	22	8	8	18	19	26	19	12	21	19	25	27	18	18	20	13	30	30	27	18	56	37	32	32	19	21	39	31	38	31	39	39	19	36	19	38	44	30	18	43	52	44	45	53	54	45	53	50	36	57	61	49	61	41	57	63	45	55	39	40	69	43	42	85	63	78	68	61	60	43	45	49	82	75	66	92	54	82	85	87	94	85	74	93	96	96	107	108	96	107	112	1	1	1	1	2	1	1	2	1	1	2	1	2	3	2	1	2	1	3	2	2	2	2	2	1	1	1	1	1	2	2	1	3	1	2	4	2	4	1	1	2	2	1	1	2	3	2	2	2	2	1	1	2	2	3	1	3	1	1	2	3	1	1	2	2	1	2	2	1	1	3	1	1	2	2	2	1	2	1	2	5	2	1	3	3	2	1	1	2	3	3	3	3	3	2	1	3	1	2	2	1	2	1	2	3	3	2	3	1	1	4	2	3
27000	-731.382264392398724	-729.612147893618157	-1.770116498780592	0.000097609277276	0.000017949057783	0.183886801382264	0.498418696173503	0	2	4	3	6	5	7	8	10	10	10	11	10	10	11	10	11	12	13	13	13	14	16	12	13	14	14	15	15	14	16	12	15	14	18	15	15	16	14	17	17	16	18	18	18	16	18	17	19	20	17	20	19	19	18	19	19	19	18	18	20	21	20	21	19	20	19	22	22	20	22	23	21	20	23	23	21	24	21	22	23	22	23	23	23	25	21	25	25	23	26	23	24	25	26	25	26	26	25	26	26	26	25	24	27	30	29	32	31	33	33	34	35	0	1	2	2	2	4	4	4	7	7	6	7	4	7	8	6	14	14	13	17	32	24	16	16	11	18	12	9	20	32	39	14	15	13	42	9	20	30	13	12	27	27	36	20	12	12	17	38	7	42	36	48	39	39	23	36	42	59	37	46	34	43	39	29	38	60	38	53	54	28	57	49	61	55	61	61	43	67	52	38	49	9	69	70	49	92	63	72	74	61	68	71	79	81	78	90	68	104	82	103	86	99	82	50	72	95	96	90	107	107	96	111	108	1	1	1	1	2	1	2	3	2	3	2	2	4	1	2	2	1	1	2	1	1	1	5	1	2	1	3	3	1	2	1	1	2	3	1	3	2	2	2	3	2	2	2	2	2	2	3	1	5	2	1	1	2	4	1	1	1	1	2	1	3	2	2	6	2	1	2	1	1	2	1	2	1	1	1	2	2	3	1	2	2	6	1	2	3	2	1	2	2	1	2	1	2	2	1	1	2	1	2	1	1	1	2	2	2	2	2	3	1	2	4	1	2
27500	-704.345110255364375	-701.776270801442479	-2.568839453921842	0.000160059449693	0.000013067176270	0.081639517659040	0.637613150115933	0	1	3	5	4	6	6	8	11	8	11	11	8	10	12	12	11	11	13	13	13	14	16	12	13	14	14	14	14	14	16	15	14	15	17	16	15	16	16	16	16	17	17	17	18	17	17	17	19	19	19	19	19	20	17	18	19	18	19	19	18	21	20	20	20	21	21	22	22	22	21	23	22	21	24	22	21	22	21	21	23	22	24	23	24	24	22	25	25	24	26	25	25	23	25	25	26	26	25	27	26	25	26	27	27	29	29	30	31	32	34	33	34	0	1	2	3	2	4	4	6	7	6	6	14	7	13	10	8	14	13	9	14	18	16	15	10	8	12	12	14	14	21	30	28	16	27	19	14	17	21	18	14	27	9	9	17	28	37	37	26	55	56	43	39	36	49	36	43	35	40	29	46	35	43	48	47	45	52	53	53	55	57	48	28	34	55	76	41	57	53	63	63	87	38	78	71	70	62	32	87	83	73	83	77	31	48	82	90	68	86	67	103	92	87	39	98	91	103	96	96	107	108	96	107	107	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	3	4	3	2	3	3	1	3	3	4	2	1	1	2	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	3	1	1	1	1	3	2	2	3	4	2	1	2	1	2	1	1	1	2	1	2	1	2	4	1	1	1	1	3	4	3	2	1	2	1	2	1	1	1	5	1	1	1	3	3	1	1	5	2	2
28000	-689.222412263160777	-686.544764148863123	-2.677648114297617	0.000119303234977	0.000008940663653	0.074940664054554	0.549680032113577	0	2	4	3	3	6	6	9	10	10	9	10	8	10	10	10	12	11	13	13	10	14	16	12	13	15	14	15	15	14	15	14	14	16	17	15	16	13	17	16	17	17	16	17	18	17	17	17	19	20	19	20	19	19	18	18	18	17	19	18	19	20	20	21	20	21	22	20	20	21	22	23	22	22	24	22	22	24	21	23	24	22	22	21	23	23	23	25	25	24	26	25	24	24	25	25	25	25	25	26	27	26	27	26	28	29	29	30	31	33	34	33	35	0	1	2	2	2	4	4	7	7	6	6	13	4	6	8	6	9	12	13	9	13	8	33	11	11	14	18	19	17	21	18	7	11	32	18	38	20	7	9	38	9	36	38	37	30	30	29	21	45	57	28	45	21	31	39	42	43	29	29	46	41	57	30	29	45	45	68	31	55	57	57	39	61	49	61	61	43	39	48	45	53	65	69	43	70	62	52	67	69	32	49	86	66	52	65	90	68	86	67	95	84	78	82	98	32	103	75	96	107	108	96	108	111	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	3	1	1	2	1	1	2	1	2	2	2	1	1	2	2	2	4	2	1	3	1	2	4	3	1	5	1	2	1	2	2	1	4	1	1	2	1	4	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	3	2	2	1	2	3	2	2	4	2	3	2	1	2	2	1	1	1	1	2	3	4	1	2	2	2	1	2	1	2	1	3	1	3	1	7	1	2	3	1	2	5	2	1
28500	-761.485790753055426	-758.941624269417957	-2.544166483637460	0.000157019567027	0.000013077232867	0.083284097100906	0.549959498446344	0	3	2	4	5	6	5	9	10	10	10	10	8	10	11	11	12	11	13	13	13	13	15	12	14	14	14	14	16	14	16	13	14	16	17	16	16	15	14	14	17	18	17	17	18	15	14	17	19	20	20	19	19	18	19	18	19	18	19	17	18	20	21	20	21	20	21	22	22	21	21	22	21	22	23	21	21	23	21	21	24	22	23	22	23	24	23	26	26	23	25	23	24	24	26	26	26	26	25	26	27	27	27	28	28	30	30	30	32	31	32	34	33	0	3	1	3	2	4	4	6	7	6	6	13	7	13	8	6	13	13	14	14	13	15	11	8	8	14	14	18	12	16	9	4	24	17	31	27	17	39	21	13	27	36	36	20	38	12	17	39	45	27	27	38	39	39	54	32	43	30	44	27	32	42	52	30	48	45	45	53	53	56	26	63	61	31	73	61	36	67	32	53	52	48	30	50	43	32	63	67	52	61	80	51	52	78	87	76	79	86	81	82	36	48	95	98	83	103	96	96	108	96	75	96	110	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	3	3	2	2	2	3	1	2	2	3	2	2	1	2	1	3	5	1	2	1	2	3	1	1	2	2	2	1	2	2	3	1	2	1	3	4	2	2	2	1	3	1	2	1	1	2	1	1	3	2	1	2	2	2	2	4	1	2	2	2	2	2	2	5	1	2	4	4	1	3	4	2	3	3	4	3	2	3	1	2	2	3	1	1	2	6	4	1	1	2	1	2	2	1	2	3	5	1
29000	-769.476849571439629	-767.117808667237227	-2.359040904202346	0.000200493441171	0.000019532866048	0.097423965260280	0.464098338820441	0	2	4	5	5	6	6	8	10	10	11	10	9	11	12	10	10	12	12	12	12	14	17	12	14	14	13	15	16	15	16	13	14	15	17	16	16	16	16	17	18	16	17	16	19	18	17	17	18	19	18	19	19	19	18	18	20	17	17	19	19	20	20	20	19	21	22	22	20	21	22	22	21	21	23	21	20	22	21	23	22	21	23	23	24	26	21	25	25	24	27	26	23	25	25	25	26	26	26	27	26	27	25	27	27	29	28	31	31	31	30	33	35	0	1	2	3	2	4	4	6	8	8	8	7	7	6	10	6	7	7	12	12	9	8	16	16	8	13	9	12	12	32	26	14	16	25	9	26	20	13	30	29	30	17	28	20	30	27	12	39	40	43	12	42	20	39	39	43	28	17	25	51	41	38	52	51	26	46	49	74	55	50	43	54	34	55	76	41	36	23	12	73	31	54	49	78	57	36	53	31	83	75	45	85	45	51	82	73	49	53	54	35	70	14	53	98	83	95	61	73	107	75	107	111	111	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	4	1	1	1	3	3	1	5	2	2	2	3	2	1	1	1	1	3	1	2	4	1	1	1	3	1	2	2	2	3	1	1	1	5	2	5	2	1	1	2	4	2	1	1	2	1	1	2	2	2	1	1	1	2	1	5	2	1	2	1	3	4	1	2	2	2	1	2	6	1	5	1	1	3	1	2	4	3	2	6	4	4	5	2	7	3	1	2	3	3	5	2	4	1	1	3
29500	-718.149684286555953	-715.478458280433301	-2.671226006122628	0.000156814361704	0.000011810119575	0.075312742066701	0.525079045415464	0	2	5	4	5	6	5	8	9	9	10	11	9	10	11	12	10	12	14	12	12	14	17	12	14	14	13	14	15	15	15	14	14	15	16	16	17	16	16	17	17	17	17	16	18	17	14	17	19	20	19	19	19	16	18	19	18	19	17	17	19	19	19	20	21	21	22	21	19	21	21	22	22	22	24	21	22	24	21	21	23	22	23	23	24	26	20	25	25	22	25	25	24	23	25	26	26	26	24	27	27	26	27	26	29	29	28	31	30	32	33	33	36	0	1	2	2	2	4	4	6	7	6	8	7	7	7	11	11	9	9	18	17	4	11	25	9	21	13	21	18	13	32	14	27	16	21	14	28	17	31	21	39	34	36	12	47	38	27	14	38	21	36	21	13	54	31	39	36	12	29	29	26	27	35	48	47	48	45	45	39	55	56	42	68	61	55	76	61	50	48	87	37	65	80	69	62	57	92	35	99	74	61	53	84	79	38	82	90	78	70	81	49	70	53	95	92	72	103	96	107	96	96	107	107	108	1	1	2	1	2	1	1	2	2	2	1	3	2	2	1	1	1	2	1	1	4	2	2	1	1	2	1	1	3	1	1	1	1	2	2	1	3	1	3	1	1	1	3	1	1	2	1	1	3	2	3	5	2	1	1	2	4	1	1	1	3	1	1	4	2	1	2	2	1	1	1	1	1	2	1	1	1	4	1	2	1	1	2	3	3	1	2	1	2	1	2	1	2	3	2	2	1	2	1	4	3	3	2	1	3	1	1	2	2	3	2	3	2
30000	-674.358627491769312	-672.165546354669232	-2.193081137100101	0.000115556984290	0.000013125683849	0.113586244306999	0.573073027082620	-1	0	3	4	5	6	6	8	10	10	10	10	8	10	12	11	12	11	11	13	12	13	16	12	12	15	13	11	16	14	15	14	14	16	17	16	15	16	17	16	17	16	17	17	18	18	17	17	19	20	19	19	19	18	19	18	19	18	18	16	19	20	20	20	21	20	23	23	21	21	22	22	21	22	22	22	21	23	22	21	23	21	23	23	24	25	22	24	25	24	26	24	21	24	25	26	26	26	24	26	26	27	26	26	28	29	29	32	31	31	32	33	34	0	1	2	3	3	3	4	6	7	8	8	7	7	7	11	11	12	3	9	17	9	11	27	16	11	30	7	13	17	21	27	14	16	18	38	13	9	32	30	30	34	18	42	29	31	60	37	28	54	36	9	45	39	39	48	36	43	20	47	32	41	57	38	29	45	45	66	49	55	43	57	46	61	49	61	34	43	66	63	48	87	63	55	71	70	70	66	45	74	76	67	36	32	87	67	61	83	86	38	82	85	87	82	86	97	103	96	107	107	107	110	109	110	1	1	2	1	1	2	1	1	3	1	1	2	2	2	1	1	1	4	1	1	1	1	2	1	1	1	3	1	2	2	1	3	1	2	1	4	2	1	1	1	1	2	1	1	1	1	1	3	1	2	4	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	3	2	1	2	2	1	1	2	1	1	2	2	2	2	1	2	5	2	1	1	3	2	1	4	3	1	2	3	1	1	1	2	2	2	1	1	2	2
30500	-658.074877284335571	-656.010811569906309	-2.064065714429232	0.000131673285229	0.000017037070503	0.129388968105034	0.612830782480104	0	2	4	4	6	6	6	8	10	9	11	10	9	8	10	12	11	12	13	13	13	13	16	13	13	14	14	15	15	15	15	14	14	15	17	16	16	16	17	16	17	18	17	17	19	16	17	16	20	19	17	19	20	19	18	19	20	19	18	18	19	20	19	19	20	20	23	23	19	21	22	21	21	22	23	21	21	23	22	22	23	22	23	24	22	25	21	25	25	24	27	24	23	25	24	24	26	26	25	27	24	27	26	28	26	30	30	31	32	32	33	34	35	0	1	2	2	3	4	4	6	7	8	15	14	4	4	8	15	14	12	12	9	7	11	33	15	15	9	18	18	20	12	26	19	11	26	26	9	20	32	32	32	13	36	36	29	48	21	29	20	54	42	28	38	54	60	39	43	43	44	29	20	41	36	38	29	52	48	45	45	39	62	43	39	61	55	61	13	57	63	52	49	82	38	69	85	70	50	48	45	74	76	80	71	45	67	82	75	80	86	66	95	62	78	95	92	39	103	96	90	108	107	96	111	107	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1	1	2	1	2	2	2	1	1	2	2	2	1	1	1	3	1	1	2	1	2	3	2	1	2	1	3	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	1	2	2	1	2	2	6	1	2	2	1	1	3	2	1	1	3	2	3	2	1	2	1	1	1	1	1	2	1	3	2	2	1	1	2	4	2	2	2	1	1	2	1	2
31000	-678.413229687918943	-676.227276940903039	-2.185952747015906	0.000129052973032	0.000014760452504	0.114375145006227	0.589359527594762	0	2	4	4	5	6	6	9	11	9	10	10	9	10	12	11	11	11	14	12	12	12	14	12	13	15	15	15	15	13	16	13	14	15	17	14	15	16	17	17	17	17	17	18	19	18	18	17	20	19	20	19	18	18	19	18	20	17	19	19	19	19	20	21	20	21	22	22	22	21	22	22	21	22	23	22	21	22	22	22	23	22	24	23	22	25	23	25	26	24	27	26	25	23	25	26	26	27	24	27	25	25	27	28	28	30	29	32	30	33	33	34	36	0	1	2	2	2	4	4	6	12	6	6	13	7	13	16	8	14	13	14	12	12	6	6	11	16	18	16	36	20	21	30	21	22	18	27	12	23	9	31	30	27	36	36	37	30	39	37	23	54	43	28	46	38	31	53	43	43	37	37	46	41	43	18	44	32	65	52	54	63	50	43	60	61	55	61	61	28	52	45	54	65	52	69	70	70	51	39	67	74	75	80	70	38	63	82	90	53	86	48	95	85	52	95	98	88	103	96	90	107	96	107	107	110	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	4	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	3	1	1	2	2	5	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	4	2	4	1	2	1	1	1	2	1	2	2	2	2	3	1	1	2	1	1	2	1	1	2	2	2	2	1	2	3	5	1	2	1	3	1	4	1	2	2	1	1	1	1	2	3	1	2	2	2	1
31500	-750.997825168100121	-749.108119463695402	-1.889705704404717	0.000112798817200	0.000017770154904	0.157538486173952	0.542962428780630	-1	1	3	4	6	5	6	8	10	9	10	9	10	9	11	11	11	11	12	13	10	14	17	13	12	14	14	15	15	13	15	15	15	16	18	17	16	15	16	16	17	17	15	17	18	18	16	18	19	20	19	20	20	19	18	18	20	18	19	15	19	20	19	21	20	18	22	21	20	21	22	21	22	22	24	22	21	22	22	23	22	22	24	23	23	24	22	26	23	24	27	24	24	25	26	26	26	26	24	27	27	26	27	25	28	29	29	31	31	33	34	34	36	0	1	2	2	3	4	4	6	12	8	6	7	8	8	11	8	14	9	7	12	14	15	16	16	16	12	18	9	17	21	13	21	24	18	32	26	17	12	26	26	26	18	13	37	27	60	19	26	19	56	26	21	38	19	43	43	36	37	44	30	35	63	7	44	60	60	45	38	63	57	62	31	61	54	41	61	42	54	53	68	30	48	74	70	57	62	52	99	55	61	68	71	78	52	45	75	67	62	78	82	70	52	95	86	49	95	75	107	107	108	108	108	112	1	1	1	1	2	1	1	2	1	1	3	2	2	1	1	1	1	1	4	2	1	2	3	1	1	2	2	2	2	1	4	2	1	2	2	2	2	2	1	1	2	3	3	1	3	2	2	2	4	1	3	4	3	3	2	3	2	1	1	1	1	1	6	2	2	1	2	2	1	1	1	3	2	1	3	3	2	1	2	1	4	3	2	1	2	1	1	1	2	3	3	1	1	4	4	1	3	3	1	2	4	2	1	1	5	2	3	2	1	1	2	1	1
32000	-714.157540396995046	-712.157942239349495	-1.999598157645571	0.000128988693809	0.000017892384233	0.138712810439415	0.679402352292685	-1	2	5	4	5	5	6	8	10	9	11	8	10	10	12	12	12	11	13	13	13	10	16	11	13	14	14	12	15	14	14	15	15	16	17	16	17	15	16	17	17	16	17	18	18	18	17	18	19	19	18	20	18	19	18	18	20	18	18	17	20	20	19	20	21	20	22	20	21	22	23	22	22	20	23	23	22	23	21	22	23	22	23	23	22	25	22	25	26	25	25	24	24	24	25	25	26	26	25	27	24	26	27	27	26	29	29	31	31	32	33	34	36	0	1	1	2	4	4	4	6	12	8	22	5	7	12	22	24	14	13	14	17	13	8	15	8	16	18	21	18	20	28	14	30	25	27	42	21	21	31	31	32	34	18	21	30	38	60	20	14	30	36	42	32	39	39	19	42	50	47	37	32	41	50	60	44	13	38	46	45	55	42	57	32	61	30	61	41	62	82	52	68	45	38	49	57	57	84	31	78	69	75	69	70	52	63	65	76	83	71	87	95	85	72	82	84	74	82	96	90	107	107	107	110	112	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	2	4	3	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	3	2	3	1	2	4	2	4	1	4	2	2	1	1	1	1	1	2	3	2	1	1	4	1	2	1	1	2	3	3	1	1	2	2	2	1	1	2	3	1	3	4	2	3	2	1	2	1	1
32500	-705.905241662156072	-703.800106981092540	-2.105134681063553	0.000154973324427	0.000019214167275	0.123983707171556	0.528715625049823	1	2	4	4	5	6	6	7	10	8	11	10	9	11	10	10	11	11	14	13	12	13	16	12	12	15	13	13	15	14	15	14	15	15	17	15	16	15	16	16	18	16	17	17	18	17	17	18	19	19	19	18	18	19	18	18	20	18	19	17	19	20	19	20	20	19	21	22	21	22	23	22	22	20	24	22	21	24	22	23	20	22	23	24	23	26	21	25	26	24	26	26	23	24	25	26	26	25	24	27	27	26	25	27	25	30	29	30	32	31	33	34	35	0	1	2	2	3	4	4	6	4	6	8	13	7	13	8	8	12	7	9	17	9	15	24	16	16	12	7	12	17	21	18	21	24	27	27	27	18	30	31	21	34	30	27	29	38	26	37	21	32	36	48	38	39	38	31	36	43	37	29	32	26	43	23	44	45	52	49	74	54	43	35	63	19	32	73	61	50	45	48	68	52	26	74	57	77	70	45	82	69	73	68	43	63	45	93	90	68	93	67	82	62	78	82	98	74	103	96	75	107	107	110	107	111	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	3	3	1	3	1	3	1	2	1	2	2	2	1	1	2	2	1	2	1	2	2	1	4	2	2	1	2	2	2	1	2	2	1	2	2	2	3	2	2	1	1	1	1	1	3	3	1	3	3	1	2	1	4	2	1	1	4	2	2	1	2	2	3	3	1	2	4	3	2	1	1	2	1	2	3	4	1	1	1	3	4	1	2	1	1	1	2	1
