step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-484.818199015304856	-493.869042395756196	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989667025354922	-7	11	26	19	19	23	29	35	30	26	32	33	33	48	35	40	30	30	37	23	31	31	37	38	36	29	41	41	38	53	40	40	35	43	37	35	33	38	43	43	47	52	30	45	39	49	42	44	43	46	50	49	57	52	42	53	39	50	40	49	40	39	42	44	48	45	57	54	51	50	52	54	49	59	61	47	52	51	48	52	47	47	52	55	57	47	57	57	58	62	63	59	65	65	0	1	4	2	2	5	20	3	3	4	20	10	9	40	43	35	5	20	13	5	20	6	7	13	6	20	11	29	37	12	26	18	26	45	13	7	26	43	29	36	31	23	10	35	15	62	13	23	24	45	62	48	66	14	33	46	43	40	18	49	37	33	23	59	25	19	51	48	64	37	57	48	61	69	82	61	76	27	40	70	16	55	86	65	42	49	83	78	58	77	42	72	80	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-493.373092929687061	-502.423936310138401	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990818792833819	-2	8	21	14	29	23	33	39	32	29	27	31	41	45	26	36	35	34	37	33	29	27	33	31	33	38	42	42	33	40	30	36	23	38	38	48	43	37	42	39	47	45	35	45	44	49	47	41	42	32	43	49	44	48	46	49	48	49	46	54	41	41	45	51	47	45	57	55	61	51	47	53	54	58	64	51	49	47	46	56	49	47	52	51	61	55	54	54	58	62	59	51	70	63	0	1	4	2	15	4	33	29	11	3	3	22	12	26	33	21	22	10	10	21	3	3	33	22	5	50	19	43	21	25	6	5	4	25	15	35	13	50	38	24	39	29	50	48	19	42	8	23	19	15	40	37	16	29	23	19	34	35	23	78	40	16	13	66	20	48	55	76	87	59	45	41	64	48	63	18	28	51	27	78	59	26	53	41	60	46	48	49	56	89	65	44	94	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-486.731123393659232	-495.781966774110572	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999473399342913	-2	16	25	18	28	25	23	35	31	31	32	31	36	49	32	40	35	26	27	33	31	24	32	42	39	32	39	35	40	51	40	39	41	48	27	48	40	36	41	41	44	52	37	45	37	48	52	38	41	45	50	48	55	46	43	54	45	44	49	55	43	50	48	48	55	49	53	51	57	55	54	54	47	49	65	46	52	50	52	52	48	52	60	56	67	53	55	63	48	65	56	57	69	58	0	1	2	2	22	2	4	19	5	19	2	7	20	44	19	20	5	7	7	22	6	2	7	13	5	3	28	11	10	43	17	6	38	41	7	50	21	23	45	38	13	25	35	49	21	41	52	9	28	21	61	40	63	28	37	24	61	17	24	81	38	31	57	39	30	43	64	31	81	77	66	63	33	37	60	45	57	55	74	14	29	34	65	68	84	74	50	70	41	91	47	42	83	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-487.159253099699356	-496.210096480150696	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992838611944591	-7	12	20	17	25	23	23	33	26	32	27	30	37	48	34	33	31	26	32	31	30	25	33	35	37	38	39	42	28	42	42	33	38	40	34	36	43	38	44	43	39	54	38	49	39	49	42	39	39	47	40	45	45	52	49	47	41	40	53	53	48	41	45	54	47	48	56	47	59	55	48	48	50	44	62	51	51	45	54	49	52	57	52	55	61	57	56	59	59	60	60	60	71	71	0	1	2	2	2	3	4	22	3	6	3	7	32	63	21	11	11	4	9	9	11	4	18	11	12	12	16	36	4	32	27	9	9	25	9	7	26	8	48	23	9	45	21	51	20	63	33	20	18	39	24	57	15	58	38	41	15	18	55	65	52	15	57	45	78	26	54	28	78	55	51	57	30	62	79	78	47	41	23	31	63	61	48	73	82	76	14	72	84	53	64	64	90	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-502.380504670222308	-511.431348050673648	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990779278628874	1	10	19	21	27	23	27	37	30	30	25	27	34	47	25	32	33	31	44	36	36	33	32	40	30	31	41	40	32	54	34	40	40	43	37	45	47	40	42	36	46	41	32	40	44	50	47	39	45	43	43	42	55	48	43	37	39	47	49	51	43	49	46	51	47	52	53	47	54	52	44	45	50	58	57	52	51	52	50	50	53	56	62	41	57	47	55	56	58	64	46	59	56	64	0	1	1	2	6	3	11	9	4	4	2	4	9	56	4	25	12	15	8	25	23	5	5	26	3	5	43	31	7	79	11	29	18	84	23	84	51	43	43	10	24	56	11	31	31	52	55	16	16	13	40	57	39	23	29	22	16	42	72	91	10	42	38	71	42	51	80	24	66	44	21	51	38	37	58	8	61	20	71	41	71	54	85	23	58	50	54	67	72	93	35	47	30	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-476.584665086733310	-485.635508467184650	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997328321275447	-1	10	16	23	25	23	30	37	26	35	31	32	37	47	34	34	33	30	31	32	29	31	34	41	27	37	39	43	40	48	36	38	38	41	37	45	36	42	47	42	44	49	40	47	40	51	46	37	43	42	47	46	54	47	39	52	33	42	47	53	46	46	44	52	45	52	45	53	56	58	51	50	49	57	60	53	52	54	52	54	52	46	58	49	56	55	52	57	45	52	64	61	72	64	0	1	2	3	6	3	6	22	4	5	4	5	20	40	9	9	7	5	5	5	6	3	22	16	4	25	16	12	57	63	17	9	20	16	15	43	7	16	8	20	35	52	26	35	23	55	35	12	37	15	31	37	90	26	22	52	7	26	27	42	27	27	31	41	48	84	48	51	89	76	51	52	89	35	80	39	39	46	84	72	58	55	47	50	60	65	44	30	43	62	14	78	91	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-488.052245335433440	-497.103088715884780	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979693795438139	-3	11	16	19	25	17	27	39	30	30	26	30	39	41	32	33	33	26	39	34	27	34	37	34	38	34	44	45	38	53	32	42	39	45	31	42	47	41	40	34	44	38	38	39	43	43	50	43	42	48	46	36	50	48	46	54	41	40	51	46	46	48	51	50	41	48	51	54	52	56	44	55	45	53	61	47	47	50	44	50	50	55	61	51	66	61	53	60	51	57	61	65	67	65	0	1	2	2	6	2	6	31	18	7	4	21	16	52	21	5	18	4	10	12	4	12	10	21	11	9	19	24	35	54	21	23	43	33	7	40	36	17	35	4	12	31	40	9	29	9	55	35	17	65	39	16	79	48	14	54	10	20	34	39	58	58	23	37	33	22	34	76	8	63	13	55	29	79	78	8	29	48	38	44	27	53	59	28	68	82	55	48	44	69	56	80	83	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-487.733872848801639	-496.784716229252979	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964425719300860	0	12	22	20	26	22	26	30	32	30	18	30	36	46	31	36	33	28	40	33	28	35	38	40	39	38	34	40	32	43	40	38	40	44	34	42	42	39	47	28	48	50	35	43	39	50	50	34	43	45	45	49	48	53	48	46	37	52	50	53	42	43	41	55	53	51	52	36	55	54	53	55	48	57	60	49	50	51	53	56	49	48	60	52	60	45	53	60	55	60	65	63	69	65	0	1	11	2	6	11	3	5	6	4	2	5	6	32	18	29	10	11	27	18	7	29	9	21	21	48	8	17	21	22	48	6	40	13	10	17	57	29	86	4	36	25	15	27	35	82	49	9	23	49	12	38	36	50	28	34	10	61	36	17	22	10	43	66	41	55	62	40	45	42	81	49	33	65	72	28	49	23	76	82	50	63	78	30	46	68	81	87	61	89	90	47	92	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-488.045186318751632	-497.096029699202973	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995496507289260	1	13	24	17	26	22	30	36	31	34	33	30	38	43	35	38	32	25	42	37	33	30	33	37	40	35	41	35	36	53	36	28	30	41	40	47	47	37	40	40	46	57	35	47	39	48	44	41	42	50	48	42	53	48	49	52	44	44	51	50	35	43	48	52	50	50	51	55	55	50	57	48	47	55	56	50	53	39	57	56	47	57	61	53	61	52	44	63	51	61	66	57	72	64	0	1	4	2	4	2	5	9	3	17	32	5	9	21	23	12	22	2	15	22	18	32	12	7	10	33	61	32	9	24	5	3	5	17	20	52	49	32	11	33	35	58	5	78	28	45	19	9	38	14	45	21	41	35	24	58	8	22	14	48	12	43	49	51	27	51	19	50	66	62	86	52	13	63	84	25	62	26	41	67	24	47	53	14	84	81	15	70	37	84	83	54	91	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-481.966967880354616	-491.017811260805956	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984764798773080	0	8	14	22	24	29	33	35	29	28	30	32	40	45	33	38	33	33	40	24	34	31	37	35	35	29	29	44	39	47	29	42	38	42	34	38	35	42	39	40	47	51	38	46	41	51	46	41	44	42	45	39	52	51	47	45	39	46	41	48	46	47	43	47	50	51	50	48	54	53	55	52	51	37	60	49	50	55	55	54	55	45	59	52	63	59	52	61	58	59	65	62	67	65	0	1	2	3	4	4	10	22	5	3	20	4	26	39	4	18	26	26	21	3	22	4	37	7	22	5	4	24	7	57	20	74	12	17	4	8	10	33	12	20	13	43	27	21	43	32	38	11	29	18	8	24	60	30	38	48	8	63	74	33	32	36	13	59	28	52	34	19	62	51	58	16	47	9	54	39	56	42	44	60	77	21	67	51	84	70	58	81	53	71	75	70	75	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-490.687778255227386	-499.738621635678726	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995504416031419	1	13	23	18	21	28	30	33	26	29	29	32	33	44	36	33	33	29	38	26	22	32	38	36	17	37	44	46	37	46	40	34	39	38	36	48	43	38	41	42	45	55	42	34	43	46	43	43	47	50	43	45	49	52	49	53	43	52	51	51	43	43	49	48	51	47	57	49	61	50	46	49	47	51	53	51	41	51	47	54	53	56	55	54	63	60	50	57	57	54	66	62	58	65	0	1	4	1	4	4	5	20	3	9	21	10	20	26	11	11	6	9	10	25	4	18	5	10	2	7	44	57	8	40	13	21	6	10	13	48	23	16	26	38	16	53	7	20	16	52	34	38	41	14	34	29	19	45	37	27	15	36	61	66	24	38	39	23	50	62	74	19	53	39	19	19	45	57	57	51	12	71	24	55	45	53	28	73	88	78	52	64	65	28	67	88	70	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-482.133092001817204	-491.183935382268544	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994882152021492	-5	13	22	20	29	26	33	32	32	31	30	28	39	41	28	39	32	31	35	29	29	36	26	37	34	37	43	44	31	52	40	30	40	47	40	46	43	42	38	41	39	54	40	46	42	45	52	43	43	43	43	45	55	50	50	48	44	51	50	51	43	49	48	47	38	46	51	46	59	57	49	55	48	52	49	46	43	52	51	49	45	46	59	53	62	58	48	63	47	58	61	52	63	67	0	1	2	2	3	4	12	23	12	23	15	3	5	39	4	11	12	6	20	23	3	29	3	9	21	23	7	8	12	76	11	23	26	16	25	31	26	10	15	22	7	80	11	39	8	24	66	16	39	16	40	35	87	57	50	26	10	65	28	63	17	38	28	16	11	38	34	45	74	64	61	63	77	71	43	43	13	36	68	65	37	27	84	87	53	44	28	84	43	27	86	51	83	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-485.817486427579411	-494.868329808030751	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993399338981212	2	12	21	21	29	21	32	28	24	34	29	31	33	46	33	38	32	36	33	32	27	28	37	33	42	34	40	44	31	45	38	32	35	42	34	45	43	42	41	42	44	50	38	48	41	49	52	43	46	34	42	45	57	51	45	54	37	47	38	52	30	49	49	46	46	50	54	52	56	51	51	51	52	60	61	54	47	51	52	45	56	57	57	49	61	55	53	62	57	60	65	60	64	65	0	1	2	2	3	2	9	4	4	5	3	4	8	34	9	10	5	21	8	3	6	6	50	22	43	5	18	18	9	59	7	11	3	33	11	16	5	12	35	19	57	10	22	20	33	49	30	20	57	11	18	15	78	27	43	84	21	36	17	40	21	39	37	51	38	27	66	84	44	49	84	34	26	69	76	62	10	41	63	35	36	42	71	43	86	46	58	67	64	64	90	53	87	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-479.410192171958499	-488.461035552409840	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981649041076997	0	14	20	22	25	21	27	30	28	30	27	27	36	48	35	31	19	30	44	27	32	32	27	36	39	37	45	43	39	51	43	36	39	38	37	45	44	37	45	40	42	57	40	46	33	48	44	41	46	49	41	45	48	49	40	54	46	49	47	52	49	40	37	50	52	49	58	50	53	55	45	46	48	53	63	50	49	48	47	49	54	49	55	45	61	58	49	58	57	65	63	59	66	67	0	1	2	2	17	2	17	20	5	5	17	3	20	15	11	5	2	17	32	17	11	12	5	22	15	11	16	62	45	26	10	12	12	5	11	38	29	18	35	16	24	60	10	51	10	71	26	13	26	47	32	26	52	48	22	14	32	44	63	53	19	35	9	36	28	84	78	26	57	62	22	29	48	61	86	49	34	41	48	31	59	36	72	13	89	82	49	54	64	70	60	68	74	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-488.397154547622847	-497.447997928074187	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995691920240870	-3	7	24	20	21	27	34	35	24	31	33	31	38	36	29	33	29	29	38	31	29	26	35	38	35	34	44	43	39	52	34	36	34	42	39	45	42	37	46	41	39	51	38	42	44	49	46	45	38	48	44	43	56	46	42	56	42	42	48	43	48	38	45	48	52	48	55	45	56	49	48	56	52	49	59	51	50	51	51	55	43	54	59	57	66	57	51	53	58	60	58	64	67	65	0	1	4	2	2	5	22	16	4	9	10	3	8	31	4	18	6	6	7	9	22	5	4	8	6	22	38	20	7	44	17	21	18	24	17	38	32	25	19	14	24	68	17	29	38	55	44	41	17	13	32	19	66	29	13	58	8	13	34	49	41	11	32	28	81	44	39	33	30	81	44	87	43	63	42	54	45	36	63	74	62	45	39	52	90	80	12	46	79	59	59	89	65	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-483.816540161521857	-492.867383541973197	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988787102722202	-1	11	23	18	27	21	25	39	30	33	29	25	40	44	28	39	34	33	42	33	35	35	36	41	33	36	39	44	33	49	43	40	35	29	35	28	47	42	42	38	49	51	38	47	44	50	42	44	42	46	43	45	55	47	48	52	40	46	45	38	43	50	53	53	54	49	55	50	60	53	53	50	46	60	58	48	49	50	55	57	44	56	48	59	59	57	53	62	55	59	60	63	56	66	0	1	4	2	3	4	4	10	12	7	3	4	4	43	6	25	5	15	27	9	36	15	9	29	3	12	33	43	12	58	33	22	12	4	5	4	51	16	27	22	51	61	5	21	29	45	20	19	36	13	13	60	56	33	13	61	10	19	12	10	60	38	66	83	61	39	66	61	64	47	58	76	24	63	46	61	49	52	87	46	8	77	60	71	62	45	83	93	50	38	93	63	76	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-470.351581398348799	-479.402424778800139	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999923833127305	-1	12	24	19	29	27	28	38	24	30	26	28	34	34	27	35	27	33	44	32	31	34	34	36	38	34	38	42	37	46	41	41	37	43	37	48	45	38	42	42	44	49	40	38	42	51	48	40	44	45	44	51	54	40	46	45	46	50	43	55	46	46	52	49	55	49	58	52	52	58	53	51	46	56	63	50	38	53	57	55	51	52	62	54	64	57	43	60	60	61	61	63	72	66	0	1	2	2	11	2	4	14	4	11	3	4	7	12	9	21	4	11	24	17	15	12	15	12	21	17	21	24	23	51	17	24	7	26	13	27	43	21	43	25	29	41	13	12	18	87	45	16	29	44	27	34	56	14	44	27	24	43	48	64	54	77	30	45	68	50	55	47	45	63	61	30	18	62	67	49	26	30	64	45	50	56	53	30	57	30	27	86	74	73	68	72	53	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-504.550295864499219	-513.601139244950559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989897621724637	-2	12	16	15	23	25	28	31	22	23	33	30	36	45	32	37	31	30	32	29	29	25	33	34	36	39	43	42	38	45	42	37	40	41	34	47	41	35	47	32	42	54	33	41	45	53	45	39	44	39	47	45	52	52	47	47	46	45	49	54	44	47	52	52	47	49	55	50	47	44	39	45	43	55	62	45	50	50	57	53	43	50	58	41	68	57	58	53	58	45	61	49	71	59	0	1	2	2	4	9	3	5	3	4	20	22	5	34	9	40	7	9	10	10	5	9	10	20	17	35	32	48	9	81	19	20	24	24	12	43	43	11	72	7	71	82	3	13	81	52	23	19	16	25	28	33	81	39	73	48	26	16	73	77	20	18	56	45	37	81	54	41	33	32	19	23	32	78	42	35	25	45	77	32	17	36	64	13	91	72	67	90	72	32	64	52	75	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-500.203630551606807	-509.254473932058147	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984475724869532	-6	5	21	21	22	17	26	30	34	29	28	29	33	41	31	35	34	29	44	28	32	33	32	39	40	38	40	40	32	50	40	31	38	37	39	41	42	38	38	44	47	46	26	42	39	50	47	42	38	42	43	33	52	46	39	52	35	49	42	52	48	43	46	47	51	40	47	50	54	54	50	49	52	57	58	51	47	49	54	52	53	53	61	51	64	49	53	56	57	44	59	58	69	64	0	1	6	6	6	2	6	5	29	4	6	4	3	57	20	13	3	7	27	4	7	3	43	43	43	29	29	17	12	51	49	5	23	21	15	33	55	21	23	59	37	35	4	33	16	9	19	49	23	49	57	43	64	49	21	49	8	42	57	63	62	17	55	34	42	17	51	24	71	59	50	31	38	81	69	42	15	45	14	63	46	51	75	77	47	19	59	26	77	49	78	87	76	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
