step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
6500	-451.563160697513695	-458.418648648473095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658709355500256	1	-1	0	3	3	2	2	1	2	3	3	3	3	3	3	5	4	4	6	5	6	5	5	5	4	4	6	8	7	6	7	7	8	8	8	8	9	9	8	8	9	10	10	10	12	11	11	11	9	10	10	10	13	13	12	14	14	15	16	14	16	18	18	17	22	21	20	22	22	23	22	21	23	23	25	26	26	26	25	25	25	30	27	29	32	33	32	2	0	2	1	1	2	2	3	1	7	1	1	1	6	2	26	15	13	1	25	24	14	14	7	11	11	17	12	26	7	22	16	29	21	31	32	32	29	30	32	33	33	35	22	19	32	19	41	24	36	33	39	49	37	43	36	48	44	45	54	52	43	59	58	66	63	64	63	63	69	64	59	66	65	72	71	66	68	74	74	74	81	77	81	84	84	77	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	2	3	1	3	1	2	1	2	2	1	3	2	3	2	1	3	5	2	2	1	2	2	2	2	1	3	3	2	1	2	2	2	2	1	1	1	3	1	2	1	2	2
7000	-491.633019566569772	-498.488507517529172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581927741083769	1	0	1	3	2	1	2	2	2	3	3	3	3	3	3	3	5	4	7	6	6	5	5	3	4	3	7	8	6	6	7	6	8	10	6	9	9	9	8	10	9	11	9	9	11	9	10	11	10	12	10	10	13	11	14	14	13	15	15	14	15	18	18	16	21	21	19	24	23	22	22	24	23	21	26	24	25	26	26	28	26	29	27	29	31	34	32	2	0	2	7	2	2	1	3	1	6	2	1	7	1	3	3	15	13	23	5	14	14	14	8	9	3	17	22	16	22	23	16	29	31	14	32	32	16	30	32	33	33	23	5	20	29	11	41	31	36	38	30	45	38	44	36	42	49	49	54	52	61	58	52	62	61	64	69	74	58	63	74	58	62	72	67	68	70	77	77	68	77	72	81	84	82	78	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	5	1	2	1	2	2	4	4	1	3	2	2	2	1	2	2	1	2	3	1	3	2	1	3	2	2	2	2	3	1	1	1	4	2	2	3	2	1	2	1	3	1	2	1	2	2	1	1	4	2
7500	-519.075439091464204	-525.930927042423605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540972334476720	0	-1	0	3	1	3	2	1	2	4	2	3	3	2	4	5	3	5	4	5	6	5	4	5	4	4	5	8	7	5	8	7	8	9	8	8	8	9	8	9	9	10	11	9	12	10	9	11	8	11	9	10	12	13	15	14	14	14	16	14	16	17	18	18	22	20	21	23	23	23	21	23	23	24	25	25	25	25	26	27	27	30	29	29	31	33	32	2	0	2	2	3	7	1	3	2	17	1	3	3	8	9	26	8	4	7	7	25	14	14	23	2	7	17	21	16	4	24	16	24	32	21	16	16	29	30	16	33	41	27	35	35	32	9	41	4	16	16	30	39	23	40	54	48	43	34	40	44	34	55	62	61	61	64	59	63	59	64	66	61	72	73	64	72	68	74	72	72	74	65	74	81	81	77	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	3	1	2	2	4	1	1	4	1	2	1	5	1	1	2	2	2	2	5	3	1	1	2	3	2	4	4	2	1	4	2	2	3	2	2	3	1	4	1	1	3	1	1	1	3	2	3	2	2	2	3	3
8000	-468.701990785650196	-475.557478736609596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530023479092622	1	0	1	3	3	2	2	2	2	4	4	2	3	2	4	4	4	5	6	5	7	3	4	4	4	5	7	8	6	5	7	6	7	9	7	8	9	9	9	8	9	10	10	9	8	10	11	11	10	10	11	10	12	11	12	12	15	15	15	14	16	17	18	18	23	20	20	23	21	22	21	23	22	23	24	24	26	25	26	28	26	30	27	30	32	33	31	2	0	2	1	8	2	2	3	2	5	1	3	1	3	7	4	4	13	22	11	22	14	22	14	3	16	17	15	16	23	23	16	29	23	23	32	32	29	30	19	33	33	11	31	22	29	35	41	44	36	29	22	30	32	52	50	48	14	43	37	53	61	61	59	69	63	64	59	63	63	67	73	69	73	68	67	72	72	65	79	72	80	74	72	79	74	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	2	3	1	2	2	3	2	1	1	2	4	3	3	2	1	2	5	2	2	2	1	1	2	2	2	2	4	2	2	1	1	1	1	1	2	2	1	2	1	2	1	2	4	3	4	1
8500	-480.344031793577074	-487.199519744536474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571036795748564	1	-2	0	0	2	3	3	0	2	3	3	3	2	2	3	4	3	3	7	5	6	5	4	5	4	5	6	8	6	6	7	7	8	9	7	9	8	9	7	9	9	9	11	10	12	11	10	11	10	10	10	10	12	12	15	13	13	14	16	13	15	17	18	18	22	20	20	20	23	22	22	24	23	23	26	25	25	26	25	26	26	31	28	29	32	34	33	8	0	2	2	4	8	1	2	4	5	2	8	8	3	9	9	9	13	15	7	13	8	14	14	4	16	17	15	16	11	3	26	7	31	7	32	32	29	30	37	33	33	7	23	52	32	28	41	15	36	38	30	52	40	47	36	48	30	45	54	44	52	55	43	66	63	64	61	70	59	67	74	63	65	73	52	62	77	74	72	74	74	81	79	84	85	82	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	2	2	1	1	3	1	3	2	3	1	1	2	1	1	1	1	4	3	1	2	1	2	4	1	1	2	2	2	2	2	1	4	2	1	2	3	1	3	2	1	1	2	1	3	1	1	2	1	2	7	4	1	2	1	2	3	2	2	2	1	2
9000	-527.465376767126713	-534.320864718086113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487755753733439	1	-1	0	2	3	3	2	1	2	3	3	3	3	3	2	5	5	4	6	5	6	6	4	5	4	3	7	9	5	7	7	7	7	10	7	9	5	8	9	9	10	9	10	9	12	10	10	12	10	12	7	11	12	13	14	14	14	15	16	14	14	17	18	19	22	19	20	22	22	24	22	24	23	23	26	27	24	25	26	27	26	31	28	29	32	33	33	2	0	2	3	4	1	2	2	3	3	1	3	1	9	3	26	11	7	11	12	23	14	9	23	6	8	6	11	26	7	22	37	37	21	21	37	26	51	21	32	29	33	22	7	14	32	27	41	23	36	29	39	1	40	49	37	48	52	35	36	3	49	45	34	66	34	58	62	45	49	67	74	62	68	66	58	74	74	68	73	72	81	69	72	84	82	69	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	2	1	2	2	1	1	1	3	1	2	3	3	2	1	1	2	2	1	1	5	2	2	5	1	2	5	3	9	4	2	4	1	4	3	3	6	7	1	1	3	1	4	5	1	1	2	3	1	3	2	2	1	1	5
9500	-541.505232669219936	-548.360720620179336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526276261860004	0	-1	0	2	2	2	2	1	2	3	4	3	3	2	4	4	4	5	5	5	6	5	4	4	3	3	6	8	6	7	4	8	7	9	9	8	7	10	7	9	10	10	10	7	11	10	10	11	9	11	11	10	12	13	14	13	14	14	16	13	14	18	18	16	22	21	20	24	23	21	21	23	22	24	25	26	24	26	24	28	25	29	29	29	32	33	32	2	0	2	1	2	3	3	3	1	14	9	14	8	2	6	26	4	14	11	8	8	31	1	14	4	4	17	19	26	14	4	26	16	7	19	26	29	29	20	16	29	33	30	3	8	14	28	41	30	37	32	39	47	46	7	50	48	30	45	32	53	43	47	34	62	62	64	73	70	63	58	62	62	49	74	67	73	77	73	73	73	68	72	81	80	73	65	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	1	2	2	2	1	4	2	3	3	3	1	2	1	4	2	2	2	4	4	2	2	1	2	2	2	2	1	1	5	1	2	3	3	2	1	3	3	3	2	2	2	1	1	2	3	3	1	7	1	2	1	1	1	2	2	2	3	2	2	6	5
10000	-482.495504855021181	-489.350992805980582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557004961855724	0	-1	0	2	1	2	2	2	3	3	4	3	2	2	3	4	4	4	7	5	7	4	4	4	3	5	7	7	6	6	6	7	9	9	8	9	7	9	9	8	10	10	10	9	12	9	10	11	8	12	11	10	13	12	15	11	15	13	15	14	17	17	18	19	23	20	20	23	22	21	23	24	24	24	26	26	26	25	25	27	26	29	28	29	32	32	32	2	0	2	2	3	1	5	5	5	8	14	7	3	2	4	5	8	13	6	15	9	14	14	14	3	16	31	5	3	23	23	16	19	15	12	29	26	29	14	37	33	33	31	35	21	37	25	41	3	56	38	30	34	40	44	36	48	49	30	54	24	49	61	58	55	63	64	70	62	62	67	62	68	68	72	67	61	65	72	72	68	74	77	80	82	72	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	3	3	1	1	2	1	3	2	2	1	2	3	1	1	1	2	1	2	2	2	1	3	1	1	1	2	2	2	1	2	3	3	1	5	3	1	3	3	1	1	1	2	2	2	3	1	1	1	3	4	1	1	2	1	2	1	1	1	3	2
10500	-540.518336225256803	-547.373824176216203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532288917270428	0	-1	0	1	3	3	1	1	2	4	3	2	2	2	3	3	4	4	7	4	6	4	5	5	5	5	7	8	6	6	7	7	8	9	9	8	8	9	8	9	9	10	10	9	12	9	10	12	10	11	10	9	12	13	14	13	14	15	14	14	16	16	17	18	22	20	18	23	20	24	21	24	24	21	24	26	24	26	26	25	27	30	28	30	33	33	32	2	0	2	2	14	13	2	2	7	11	4	3	7	2	7	9	3	13	15	9	1	8	8	9	2	16	4	15	16	5	22	26	26	20	31	16	29	21	21	16	33	33	19	19	31	32	28	41	22	36	33	30	14	40	31	36	48	11	4	37	55	39	62	27	62	63	58	74	63	62	67	66	63	66	68	64	69	73	72	65	74	63	68	79	81	65	77	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	2	3	1	3	1	4	2	2	2	2	2	2	3	1	2	1	2	2	3	1	1	2	1	2	2	1	2	3	2	1	1	5	2	2	4	2	4	8	3	1	3	1	6	2	2	1	2	2	3	2	2	4	1	1	3	2	1	2	2	2	5	3	2	3	5	5
11000	-507.333210821788725	-514.188698772748126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591915001077761	-1	-2	1	1	-1	2	2	0	3	3	0	3	2	2	3	5	5	5	5	4	4	4	4	5	4	4	6	8	7	6	7	7	7	10	7	9	8	9	9	9	9	11	10	10	11	10	10	10	9	12	10	8	12	12	14	13	14	15	15	14	16	17	19	19	22	20	21	20	22	24	23	23	24	23	25	26	25	25	25	27	27	31	28	27	33	33	33	2	0	1	5	2	11	1	5	7	4	5	6	11	3	11	26	15	12	7	7	14	3	14	21	3	15	22	15	16	21	14	22	26	35	23	37	16	29	30	32	33	33	15	49	28	16	28	41	27	32	37	30	43	32	47	37	41	44	44	40	31	44	59	60	63	59	64	62	59	65	67	61	49	68	72	71	74	74	72	66	74	81	80	68	82	82	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	2	1	2	1	1	1	3	1	1	2	1	2	4	1	1	3	1	1	1	3	1	2	1	2	3	3	2	3	2	4	4	2	1	3	1	3	1	1	3	1	2	2	6	2	1	2	2	1	2	4	2	2	1	2	1	1	3
11500	-455.715699417831047	-462.571187368790447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623408715371810	0	-2	1	1	2	3	2	0	2	3	4	3	2	2	4	4	4	5	6	5	5	4	5	5	4	5	6	8	7	7	6	7	8	9	7	8	8	9	9	9	10	9	10	8	12	10	10	11	10	11	11	11	12	10	14	11	14	15	14	13	17	17	19	18	22	19	20	23	22	23	23	23	23	23	25	27	25	24	26	27	27	30	28	30	32	33	33	2	0	8	2	8	5	1	2	4	9	5	3	3	1	5	3	8	4	22	7	14	14	14	15	4	16	17	20	26	22	25	16	26	31	31	32	32	32	30	16	33	33	11	23	44	37	19	41	44	36	29	39	47	37	43	40	41	31	49	40	49	49	34	62	62	61	64	66	61	66	67	65	58	69	73	71	69	74	74	74	74	80	72	80	79	82	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	2	1	1	1	1	3	1	2	4	2	2	3	3	5	1	2	1	1	2	2	2	2	1	4	1	1	2	2	1	2	2	2	2	2	1	3	2	1
12000	-453.402646627085630	-460.258134578045031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678742924949903	0	-1	1	2	2	1	2	0	1	4	4	1	4	2	3	4	4	5	6	6	6	5	4	4	5	3	7	7	7	6	8	7	8	9	8	9	9	8	8	9	10	10	10	9	11	11	10	12	7	11	11	10	11	13	15	13	15	14	13	14	17	16	18	18	19	20	21	24	22	24	23	24	22	23	24	25	25	26	25	26	26	30	27	29	31	33	32	2	0	8	8	8	2	1	2	1	12	7	2	4	8	9	15	3	15	1	11	23	14	14	14	4	3	17	15	19	23	23	16	29	35	9	32	16	29	30	26	33	33	11	49	21	40	15	41	22	40	38	30	52	37	58	36	41	45	35	40	45	45	62	59	61	61	64	74	65	66	67	74	65	73	73	64	73	77	73	72	73	79	77	74	81	77	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	3	1	2	1	1	3	1	1	3	1	2	1	3	1	1	1	2	1	1	2	1	3	2	2	2	3	2	3	1	2	1	2	2	1	2	2	2	1	2	1	1	3	2	1	1	1	2	3	1	2	3	3	3
12500	-475.258549339332092	-482.114037290291492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597810119950352	-1	-2	0	2	1	1	2	2	1	3	3	3	3	3	4	4	4	5	5	5	6	6	4	4	4	5	6	9	6	7	7	7	8	9	8	9	7	8	9	10	9	11	7	10	12	10	11	12	10	11	10	10	12	11	15	13	12	13	15	14	16	17	19	15	22	19	20	21	22	23	23	23	23	23	26	27	25	25	25	27	26	30	26	29	31	32	32	2	0	2	3	3	2	9	3	3	8	5	4	2	1	8	8	1	8	4	3	23	23	11	7	11	16	19	9	9	21	7	16	32	31	4	37	16	29	23	37	33	33	22	21	35	32	39	41	35	36	38	30	52	40	52	50	41	34	58	40	39	44	61	43	45	61	64	66	66	66	67	68	62	62	73	67	72	73	74	77	68	77	77	77	73	82	85	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	2	2	1	1	1	1	1	1	1	5	2	1	3	2	1	1	2	1	2	1	3	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	2	3	2	4	5	1	2	1	2	3	2	1	3	2	1	3	2	1	1	1	2	3	1	2	3	1	1
13000	-522.085606608086323	-528.941094559045723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576470481595562	1	-1	1	2	3	3	0	1	2	4	2	1	3	2	3	4	4	4	6	4	5	5	5	5	4	3	6	8	7	6	8	6	8	9	7	9	7	9	8	10	9	10	9	10	10	9	11	12	9	12	11	10	9	13	13	13	14	13	16	14	15	16	19	18	22	17	21	24	23	23	22	22	23	23	25	26	26	25	25	28	26	30	28	28	31	33	31	2	0	2	8	9	3	2	2	1	15	7	2	7	7	1	11	11	13	15	4	14	5	14	14	15	7	22	16	32	14	23	26	26	15	14	32	26	29	19	5	33	38	24	27	49	37	52	33	14	36	29	13	39	36	44	36	48	23	52	40	35	31	66	34	63	59	64	70	63	63	64	59	66	59	74	67	72	72	65	77	70	75	73	68	68	85	68	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	4	1	1	2	2	1	1	1	2	2	2	2	3	1	2	2	2	1	4	3	2	3	4	2	4	1	1	2	1	2	2	3	2	3	5	2	2	2	2	1	1	3	2	2	2	2	1	4
13500	-511.849453346140649	-518.704941297100049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563449111393585	1	-1	0	1	2	2	2	1	2	3	4	2	3	3	4	2	4	5	6	5	6	5	4	3	4	5	6	8	6	7	7	7	7	8	8	9	7	9	8	9	9	10	9	10	10	11	10	11	8	11	10	11	12	12	14	14	14	14	16	15	15	15	18	18	22	19	20	23	22	22	23	22	23	24	24	26	25	26	26	27	27	31	28	29	32	32	32	2	0	2	2	1	2	2	2	2	8	6	8	8	5	2	2	8	13	13	15	15	23	14	5	8	16	13	21	16	22	14	6	29	20	11	32	26	29	12	29	33	38	22	20	7	37	28	41	14	37	38	30	45	32	43	40	41	54	43	46	21	39	45	43	66	61	63	59	61	66	67	63	70	72	62	67	73	74	73	77	77	77	72	77	74	65	75	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	3	3	2	1	2	2	3	2	1	2	3	2	1	2	1	3	3	3	2	1	2	2	6	4	4	4	1	2	1	3	3	1	2	2	1	2	4	3	1	1	1	1	2	2	3	2	5	5	2
14000	-480.590076143998886	-487.445564094958286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736711649323426	0	-1	0	0	2	2	3	1	2	3	4	3	2	2	2	5	4	4	6	5	6	4	5	4	5	4	6	7	6	6	8	6	8	9	9	9	9	10	8	9	10	11	11	10	10	11	11	12	8	11	10	9	12	13	14	12	14	13	15	14	16	17	18	18	23	20	20	24	22	24	22	24	23	21	26	25	26	26	26	26	26	29	28	29	32	33	32	2	0	2	2	1	4	2	3	1	15	7	4	3	4	2	26	9	15	16	3	14	14	22	14	9	2	20	20	26	22	11	26	32	11	23	26	32	29	30	32	33	33	21	49	11	37	49	41	22	37	29	30	30	40	58	36	48	44	58	26	55	35	43	61	74	63	64	74	44	73	67	63	74	66	72	67	74	72	68	65	74	78	77	70	82	82	72	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	3	2	2	2	2	1	2	1	2	3	1	3	1	1	2	2	2	1	2	2	2	1	2	1	2	1	4	1	5	2	2	1	2	1	2	6	1	1	3	2	1	1	2	2	1	1	2	3	1	1	3	1	1	4
14500	-496.089950124200243	-502.945438075159643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589131954308090	1	-1	0	1	3	2	2	1	2	4	3	1	3	2	3	4	4	5	6	5	7	6	4	5	5	3	7	9	7	7	6	8	8	8	9	8	9	9	9	10	10	10	9	9	12	10	11	11	9	11	9	9	13	12	14	13	14	15	15	14	16	18	19	17	22	21	21	23	21	22	21	23	23	21	26	26	26	25	24	27	25	29	29	29	30	32	33	2	0	2	3	8	1	3	2	8	3	2	2	9	8	8	26	2	13	13	15	25	23	14	14	11	4	31	7	26	7	3	26	29	13	13	26	29	29	22	36	33	29	22	22	7	32	52	33	22	32	29	23	52	40	45	50	48	34	15	40	59	55	45	59	74	63	64	74	63	45	64	74	58	63	74	67	74	72	74	81	74	80	77	74	80	77	84	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	4	2	4	3	2	1	3	3	2	1	1	2	1	2	2	2	2	3	1	1	1	2	2	1	3	2	1	1	2	2	3	8	2	1	2	4	1	1	1	3	2	1	5	2	2	4	1	3	3	3	1	2	1	1	1	2	3	2	2	2
15000	-538.077863423943313	-544.933351374902713	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520984183669299	0	-2	1	3	2	1	2	2	0	4	3	3	2	3	3	3	4	4	4	6	7	6	4	5	4	4	6	9	7	6	7	8	7	9	8	9	6	8	6	8	9	11	11	10	11	10	9	12	9	11	10	10	13	13	14	14	14	14	13	14	16	14	18	18	23	20	20	24	20	23	21	20	24	22	25	26	23	26	25	25	27	31	27	29	32	33	32	2	0	2	8	1	1	6	6	2	1	9	7	9	3	1	5	8	5	1	8	5	11	14	15	1	16	11	19	16	14	23	5	26	14	1	37	26	27	4	37	33	33	22	31	23	35	32	41	15	32	38	31	35	40	49	36	41	49	21	40	62	30	58	59	69	21	64	72	63	66	64	63	72	72	77	63	63	72	68	74	79	84	77	81	81	82	82	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	1	2	2	3	2	1	1	1	1	1	2	2	2	1	3	2	2	5	2	2	1	1	1	1	3	3	3	4	1	1	2	3	2	1	3	3	3	3	2	2	2	4	2	1	3	2	2	2	8	2	2	1	2	2	2	2	1	1	5	2	4	1	1	1	2	2	1	2	1	1
15500	-480.747040014336790	-487.602527965296190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536066713877005	0	-2	0	2	2	3	2	1	0	3	3	2	3	2	3	3	4	5	3	5	7	5	4	4	4	4	6	7	6	5	8	7	8	9	6	8	9	9	7	10	9	11	11	9	11	11	10	11	9	10	9	9	13	13	15	14	14	14	16	14	14	18	18	17	21	21	18	22	22	23	23	22	23	24	26	26	24	25	25	26	27	30	28	29	32	33	31	2	0	2	8	1	7	3	9	2	7	9	3	2	9	4	9	5	13	9	4	23	23	14	12	7	16	17	8	16	23	7	16	29	7	23	8	26	29	30	37	33	33	20	21	22	36	20	41	14	37	29	22	52	37	45	36	41	45	61	54	34	61	59	45	63	59	64	65	66	63	67	63	65	73	74	67	68	62	68	77	68	68	81	77	72	81	84	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	3	1	3	3	2	1	1	1	2	2	1	3	2	3	2	3	1	2	2	1	2	2	4	2	1	1	1	2	2	1	3	2	2	1	1	1	2	3	2	1	1	1	5	1	4	2	2	2	5	1	2	6	4	1
16000	-516.965688451364372	-523.821176402323772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543381975506246	0	-1	0	1	1	2	2	0	2	3	4	2	3	2	1	3	5	5	5	5	6	5	4	5	4	4	7	7	6	6	8	6	7	10	8	8	8	8	8	10	9	10	8	10	11	10	9	11	7	10	11	10	11	12	13	13	13	14	15	14	15	16	17	17	21	21	20	23	22	24	23	24	24	22	25	25	26	26	26	27	26	30	28	29	31	32	32	2	0	2	8	3	4	8	2	3	15	4	2	9	5	1	4	13	1	7	4	19	14	14	23	13	3	19	22	22	23	22	16	26	39	6	32	29	29	30	32	33	33	49	31	43	32	20	41	14	37	38	9	39	47	43	36	48	34	22	32	17	58	55	58	63	63	64	65	63	66	64	74	68	63	68	67	65	68	74	73	68	72	78	63	80	68	77	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	2	1	2	1	2	1	2	2	2	2	1	1	4	1	3	2	3	1	3	6	5	5	1	3	1	2	2	2	1	2	1	4	2	1	2	1	3	3	3	2	2	2	3	1	5	2	3	2
16500	-469.352809847415529	-476.208297798374929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654362597639591	0	-2	0	2	3	1	1	1	1	4	3	3	3	1	3	4	5	4	7	5	6	5	5	4	4	5	5	7	6	7	7	7	7	9	8	8	9	7	9	9	9	11	9	10	11	10	10	11	9	12	10	11	11	12	15	14	15	15	14	15	17	18	18	17	21	21	20	24	23	23	22	24	24	23	25	26	26	25	25	27	25	31	28	28	32	34	31	2	0	2	7	8	3	1	2	1	5	9	9	1	1	1	5	9	7	11	15	27	15	14	14	5	16	13	20	20	23	21	26	29	30	22	32	32	29	30	32	33	41	21	49	22	32	23	41	31	36	38	43	30	40	45	36	41	43	49	54	43	22	49	34	63	59	64	74	65	63	67	74	66	66	68	71	74	70	68	72	74	81	77	79	81	82	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	4	1	2	1	1	2	1	1	2	2	2	3	2	2	2	2	3	5	4	4	2	3	2	1	1	3	1	1	2	1	1	2	2	1	1	2	2	2	1	1	2	1	1
