"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"d66a99acee","R-4-fixedMu",189,0.556149732620321,0.379886968085106,0.665641534391534,0.814880952380952,NA,1,1,1,0.272613000699036,2331
