step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-460.746740875482203	-469.797584255933543	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977679327082803	-6	6	4	6	6	-1	6	5	1	7	6	12	15	10	12	10	10	18	14	11	2	5	10	20	10	10	12	12	18	14	16	18	6	13	12	13	8	4	16	8	18	12	13	13	12	29	17	12	29	17	12	17	18	17	17	12	19	23	25	23	28	26	21	26	23	23	29	19	23	26	34	22	21	23	11	39	27	34	25	29	30	42	50	30	35	45	45	48	0	21	1	21	21	1	9	3	1	9	21	3	15	11	21	9	2	36	16	33	1	9	10	50	7	7	2	16	34	21	9	16	9	2	2	3	2	1	2	21	35	10	14	8	40	79	20	5	58	56	4	28	12	51	43	5	44	36	54	34	68	66	6	5	56	24	24	26	75	50	67	27	52	54	10	85	60	84	30	29	59	78	88	73	81	71	62	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-463.454228775480146	-472.505072155931487	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975072523397476	-7	6	-2	10	7	5	12	-1	7	7	9	2	14	12	6	2	11	12	15	14	15	13	12	22	12	14	12	13	23	11	16	16	6	11	4	11	8	17	24	3	19	12	15	14	10	25	21	7	27	17	14	16	20	14	23	8	24	28	20	23	25	24	19	22	19	24	22	25	17	13	28	24	23	25	30	17	15	28	24	35	30	39	44	36	30	38	39	45	0	1	1	35	3	16	37	1	3	16	12	3	34	35	12	8	11	56	34	45	42	10	48	69	35	37	56	5	31	8	23	18	12	33	1	6	2	30	69	8	31	3	30	9	16	70	48	3	29	25	14	15	52	37	36	8	64	43	36	70	21	41	13	54	23	31	34	64	11	9	66	51	43	52	57	2	33	79	26	74	31	58	84	66	44	75	81	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-450.605247256158009	-459.656090636609349	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996302639488705	-7	3	-4	8	7	-1	13	2	9	4	5	15	1	11	7	7	12	13	11	10	1	9	11	14	12	9	6	17	23	17	14	14	8	7	10	6	15	13	20	12	19	9	17	13	17	24	14	14	26	14	20	14	14	21	15	17	24	22	20	26	18	23	21	27	22	19	28	21	19	19	23	20	26	30	31	37	31	29	24	20	35	44	40	36	37	39	40	51	0	1	1	21	13	1	22	1	34	6	13	42	3	16	2	8	11	4	16	2	6	3	34	20	16	2	13	17	17	31	11	16	2	21	10	6	38	36	31	36	19	8	40	34	19	41	40	26	68	22	38	9	22	14	4	32	59	8	48	37	25	35	47	61	7	7	29	45	38	25	24	56	65	49	63	49	54	70	50	43	60	81	29	77	64	71	67	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-470.742558661556870	-479.793402042008211	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996214475175761	-9	8	-4	6	5	-1	10	1	2	10	6	6	17	13	5	-1	14	18	7	13	15	10	10	7	9	6	4	14	25	8	10	15	6	8	10	10	14	15	19	13	19	3	13	15	19	27	21	12	24	18	21	15	20	19	17	19	24	18	24	25	25	27	21	26	21	18	23	23	18	21	31	30	29	32	27	27	19	26	29	35	26	32	50	37	32	45	40	45	0	6	1	3	42	1	11	3	3	6	3	3	34	15	42	3	30	28	15	25	25	26	24	9	6	9	6	22	25	15	6	33	8	42	3	2	12	12	2	10	10	8	12	26	52	18	14	25	56	14	22	23	52	14	34	22	42	37	39	36	54	68	32	10	24	31	50	32	2	54	64	63	66	53	13	41	10	49	45	69	50	46	86	65	29	80	72	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-454.071150153808333	-463.121993534259673	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996404489810137	-9	2	0	8	10	1	0	5	7	7	6	10	17	13	7	9	5	13	12	9	7	10	10	21	11	14	3	16	17	15	15	10	3	7	13	11	14	14	20	13	12	11	18	15	20	21	23	13	30	17	13	16	21	21	23	16	24	25	19	22	25	25	19	19	25	25	22	26	24	29	32	29	29	20	20	37	22	25	30	31	29	37	42	30	33	47	44	36	0	3	1	6	17	1	1	7	27	6	2	33	32	34	7	3	3	15	4	7	7	34	8	13	3	23	3	51	48	32	32	11	3	7	23	9	22	12	40	2	9	6	37	36	37	38	38	33	45	6	23	9	43	40	19	10	28	13	40	42	38	39	20	35	13	13	20	50	63	29	72	54	24	41	40	84	22	34	58	61	65	55	76	13	70	62	71	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-462.765792668952542	-471.816636049403883	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976943235441721	-4	4	-1	8	10	3	9	3	8	3	3	15	16	12	6	13	11	14	8	7	10	6	8	18	1	11	17	17	19	17	13	15	3	13	7	12	12	14	11	12	13	14	17	12	16	28	21	12	24	20	20	10	18	23	16	18	21	24	25	23	27	19	27	26	17	15	26	25	24	22	29	24	27	26	33	30	29	27	31	35	36	31	43	33	42	47	37	26	0	1	1	6	2	3	20	25	2	1	3	5	35	4	8	8	8	22	33	25	25	10	3	42	1	11	20	52	38	38	21	11	25	8	10	22	4	39	10	8	22	33	19	22	37	49	37	35	34	41	23	35	18	31	19	35	38	9	51	45	54	7	16	44	21	2	51	51	39	41	54	17	27	13	88	47	58	21	70	46	58	73	75	41	79	84	80	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-469.788775519314243	-478.839618899765583	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991949632552153	-8	-1	2	9	7	4	8	-5	-2	3	9	3	16	6	9	8	12	17	8	12	10	8	3	12	4	10	13	7	26	9	15	13	3	13	7	7	5	14	20	6	11	1	15	16	12	25	22	14	29	23	19	16	15	22	24	20	22	18	21	27	17	24	20	17	19	16	26	14	11	24	30	14	28	27	30	29	27	22	30	36	31	37	49	37	38	39	41	37	0	8	1	8	42	9	3	1	8	8	37	42	15	33	25	6	3	48	25	16	37	8	8	5	9	35	23	42	50	37	4	33	8	3	12	3	2	26	69	9	10	8	16	11	25	47	31	28	55	72	22	26	4	41	45	58	16	22	43	56	69	45	17	12	68	26	65	20	5	39	70	37	72	65	67	67	39	53	56	46	18	60	81	81	60	71	88	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-450.180122708410352	-459.230966088861692	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997964267882351	-5	5	1	10	6	1	12	-1	6	10	8	4	10	12	8	6	5	15	10	7	14	10	9	14	1	5	15	15	18	17	16	16	7	11	13	10	14	17	15	10	19	12	16	16	16	25	20	15	26	22	19	10	13	24	19	18	19	17	17	19	26	29	22	25	25	27	28	24	23	15	34	27	23	31	31	36	28	31	31	24	33	36	49	38	31	42	42	46	0	8	8	3	1	1	16	1	3	3	6	1	8	16	2	3	8	22	26	6	16	25	12	5	1	1	34	12	39	34	16	5	17	17	20	8	2	36	10	20	42	16	25	16	35	38	38	40	28	58	27	17	40	58	70	19	52	6	10	28	47	58	43	55	51	68	68	37	51	4	38	13	51	47	66	69	57	72	80	47	74	79	77	66	58	81	75	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-460.420935282984487	-469.471778663435828	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998441399370206	-7	-2	2	4	8	-1	9	0	-1	9	8	10	14	4	13	5	10	9	11	13	14	13	5	10	5	13	12	14	20	13	13	9	8	12	8	8	8	16	19	14	20	15	14	15	18	20	14	8	22	20	16	11	21	21	17	3	25	27	21	15	23	22	24	27	20	20	27	16	22	24	30	30	25	23	30	28	34	28	27	30	23	29	39	35	39	46	40	46	0	1	1	8	9	1	4	1	1	23	3	23	33	9	8	2	25	8	4	52	36	24	8	2	9	14	4	24	3	23	16	14	56	35	56	6	25	27	32	27	30	5	35	12	21	44	35	56	5	52	18	9	19	42	7	2	66	53	65	30	68	51	65	51	42	25	70	19	22	43	81	51	20	26	47	59	79	62	61	39	45	70	78	78	75	84	58	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-465.327688158341573	-474.378531538792913	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961077593693443	-5	5	2	1	0	1	10	2	4	4	8	10	17	-2	3	11	6	17	9	13	12	14	7	22	5	9	10	13	17	9	13	15	10	4	8	13	13	18	20	13	17	12	15	14	18	30	21	9	24	18	13	11	21	24	17	14	25	24	16	9	27	23	22	23	17	26	30	26	27	25	30	27	22	18	28	27	32	26	30	27	29	40	33	37	34	41	35	55	0	1	1	14	1	1	34	14	14	1	5	9	17	1	14	14	5	21	17	10	25	48	34	45	14	9	23	11	40	34	5	33	2	6	2	33	23	30	42	3	27	35	42	48	7	61	59	14	18	7	48	15	56	59	22	42	29	45	33	15	45	56	31	51	22	12	53	74	41	31	45	62	40	12	43	49	55	45	65	54	24	75	70	77	83	71	69	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-461.701494545842593	-470.752337926293933	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997816767792055	-7	5	0	11	-1	4	5	-4	7	3	5	11	12	13	2	8	12	17	13	16	15	5	-2	9	5	14	14	13	20	12	16	17	3	11	4	6	14	16	27	2	15	6	15	11	16	28	23	17	30	24	8	16	22	24	23	14	20	28	15	25	25	24	23	19	14	30	23	25	20	23	34	17	24	25	33	36	32	26	34	23	32	36	42	42	22	39	42	45	0	10	1	11	1	15	33	1	15	23	15	33	22	22	1	35	3	30	16	9	24	3	1	40	40	12	6	51	21	11	51	44	23	3	3	23	51	4	29	23	44	33	9	42	36	68	52	59	68	21	6	28	48	53	32	22	17	54	42	69	43	16	41	44	24	72	48	45	30	52	68	34	65	29	61	70	60	21	49	41	29	70	82	77	38	77	74	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-452.504405618311523	-461.555248998762863	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993884823612004	-6	0	1	8	5	3	6	-3	8	7	13	10	15	11	9	3	3	13	12	10	13	12	12	17	6	4	16	17	21	11	10	17	1	9	2	7	15	18	25	16	15	11	18	12	10	29	19	12	32	18	17	16	25	19	18	21	23	24	24	22	29	27	25	22	24	25	20	24	22	21	20	26	27	22	34	29	31	29	23	30	15	38	48	33	40	49	45	52	0	1	1	6	35	8	16	1	35	16	34	2	4	34	7	1	1	17	3	6	35	7	6	6	1	33	11	20	9	7	16	22	1	3	1	33	4	30	71	25	6	36	36	26	8	64	11	7	57	44	34	34	18	81	42	48	47	24	56	51	29	44	64	81	71	70	44	41	22	13	51	40	71	20	58	69	58	32	9	53	20	57	84	76	53	84	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-454.282350941631137	-463.333194322082477	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997949095997179	-6	2	-3	4	9	1	12	2	6	8	9	11	9	-2	11	11	6	20	11	11	11	8	3	18	10	12	12	16	16	18	11	12	3	9	11	5	17	17	21	9	19	14	15	5	16	28	13	16	32	15	19	12	16	13	21	11	21	22	20	27	20	26	28	29	22	28	20	24	18	18	29	24	23	30	23	29	27	28	24	32	26	35	47	38	36	42	36	54	0	1	1	2	2	14	9	3	33	6	23	5	44	1	1	40	2	32	14	36	22	2	3	26	14	13	9	47	32	32	17	13	1	23	9	1	47	13	26	14	15	21	32	2	26	51	13	44	18	10	54	11	52	5	28	9	51	12	31	65	25	24	73	72	35	59	30	37	52	47	59	59	38	41	53	81	75	65	30	67	50	49	87	80	68	60	55	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-456.173598190194809	-465.224441570646150	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995445653950640	-8	3	2	12	6	-2	5	2	7	2	12	9	10	9	10	6	15	10	13	10	11	9	9	22	7	6	8	18	24	15	18	14	10	10	5	12	16	18	22	11	18	8	15	9	16	24	16	14	30	22	23	17	21	18	20	15	26	17	24	24	26	25	20	26	21	26	27	27	27	19	31	29	24	30	26	35	27	32	35	33	27	36	45	30	38	40	48	54	0	6	6	14	8	1	10	6	6	6	25	8	5	3	26	8	5	35	22	7	9	35	8	54	10	3	6	4	11	42	27	44	6	2	2	23	12	33	30	44	22	16	4	26	11	55	7	42	32	17	47	25	11	48	19	44	42	42	47	41	56	51	4	21	26	15	31	20	39	45	58	51	54	42	19	66	47	49	74	46	28	72	82	24	82	75	85	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-461.846895881123089	-470.897739261574429	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989274661174836	-5	-2	-2	9	8	0	3	4	5	3	11	-1	3	9	7	9	8	19	14	15	15	11	12	19	5	15	15	12	25	17	11	15	9	9	11	10	14	11	16	8	16	7	16	10	16	25	20	4	16	19	22	13	22	25	18	8	21	24	13	19	26	28	21	28	25	24	29	30	16	18	32	28	24	22	32	34	30	30	25	20	37	33	47	34	39	44	33	55	0	1	1	25	25	3	12	1	3	6	48	1	3	25	8	6	48	33	8	35	4	8	13	37	2	22	17	7	30	44	42	33	40	10	40	10	38	33	42	3	37	13	44	9	36	55	6	1	42	30	21	8	47	26	36	10	27	47	36	41	20	45	20	74	37	32	54	24	22	69	65	41	21	37	29	57	24	24	30	43	75	54	67	46	87	76	57	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-452.052001862147620	-461.102845242598960	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997925789971280	-9	4	0	10	7	3	9	1	10	-3	-2	13	14	14	10	8	7	18	4	13	12	13	14	20	5	11	13	9	17	19	9	14	4	-1	9	9	13	16	20	13	18	16	14	13	19	28	12	17	24	19	19	10	24	23	14	17	22	27	17	15	27	25	20	26	15	27	25	25	20	22	28	30	23	28	31	31	31	26	28	33	27	32	42	38	42	47	38	54	0	8	10	2	8	3	2	1	19	1	1	16	4	8	2	3	8	22	10	15	17	26	6	42	34	34	33	25	47	26	2	25	11	1	34	17	35	36	59	3	31	20	7	11	32	39	36	37	48	55	26	6	48	30	16	28	42	14	52	9	55	50	48	51	21	50	41	32	23	22	24	62	55	24	62	20	64	51	38	61	48	58	77	80	78	71	29	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-462.816374152493722	-471.867217532945062	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987483532877343	-6	1	-1	11	10	7	8	3	3	5	6	11	4	9	9	9	5	14	13	11	13	13	6	17	3	6	14	11	26	13	14	16	0	8	11	10	15	14	24	16	13	12	16	11	14	22	15	16	25	19	20	14	25	19	23	13	23	21	18	26	25	18	23	25	9	26	31	25	22	17	24	20	20	23	22	32	21	34	27	30	36	37	51	31	40	40	36	48	0	1	1	2	8	2	2	33	1	2	33	9	2	17	2	6	2	9	6	34	13	4	33	15	3	13	44	7	50	3	20	15	1	8	3	13	14	25	27	65	17	8	10	9	11	62	26	14	41	12	37	5	50	26	27	9	38	18	44	56	75	5	70	58	3	30	70	62	70	11	62	70	22	15	28	68	18	60	50	68	72	67	67	42	81	67	66	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-491.579240866885584	-500.630084247336924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989087291992665	-11	-1	-1	10	9	4	10	5	11	3	8	4	15	-2	9	11	9	11	15	7	6	14	13	10	6	3	9	15	27	14	16	16	6	5	3	12	16	13	19	15	16	2	18	13	11	28	21	15	22	20	8	12	19	22	18	18	22	26	26	20	25	30	30	26	22	29	26	23	27	25	17	21	31	23	26	27	24	23	33	23	24	38	51	37	37	46	45	45	0	1	1	10	6	14	12	3	10	14	34	3	21	1	42	35	26	12	17	12	42	20	8	26	10	1	10	11	39	33	17	17	26	42	2	34	12	4	48	30	9	14	27	24	35	81	11	25	9	44	35	25	23	19	8	8	41	13	48	19	12	64	76	19	3	14	72	40	57	13	44	71	59	55	39	80	17	34	74	23	41	58	29	58	73	85	68	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-463.279084632606896	-472.329928013058236	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998236111953541	-7	3	2	4	-3	1	6	-2	9	4	10	13	7	10	9	11	14	19	15	3	10	9	-1	17	10	12	10	16	14	17	10	20	8	10	13	9	15	17	21	10	16	4	18	13	17	28	12	13	25	19	19	15	16	26	11	21	20	27	17	17	20	25	26	25	19	20	24	23	18	26	26	29	23	19	27	36	30	29	27	32	35	34	47	28	28	41	38	47	0	8	8	3	1	1	3	1	3	23	5	36	8	8	20	13	55	47	14	8	7	20	1	11	5	7	20	35	7	35	33	31	3	23	4	4	27	52	40	13	7	23	36	7	9	69	10	7	57	28	59	21	22	65	9	33	12	54	11	33	52	53	32	17	37	15	69	52	19	39	53	52	26	28	64	75	18	45	51	46	77	79	87	73	50	87	71	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-462.848612144715105	-471.899455525166445	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995213430678167	-6	3	-2	6	9	1	11	2	8	5	5	9	11	9	6	10	1	15	7	10	13	10	13	17	7	10	6	15	23	16	10	11	6	12	10	6	8	16	15	13	19	9	18	12	15	23	17	16	27	16	12	16	18	18	21	20	25	21	20	15	26	26	26	21	15	16	27	24	14	28	31	28	30	23	29	15	34	32	16	25	37	35	43	37	39	36	44	57	0	1	1	8	3	3	2	3	17	1	3	15	33	17	6	37	3	7	6	27	5	2	35	31	17	6	3	34	40	9	25	42	1	27	27	6	17	23	2	20	38	6	13	6	36	34	33	44	55	27	5	42	19	48	60	39	36	18	34	25	50	55	79	28	27	37	29	56	9	56	56	30	70	79	7	35	58	62	32	44	71	73	75	67	61	58	77	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
