step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-937.339510264464366	-935.683236504441084	-1.656273760023235	0.000025970454488	0.000038679944717	1.489382664999539	0.547071582707486	-1	1	1	3	4	6	4	5	6	6	7	7	8	10	9	10	11	10	9	10	9	7	12	9	11	11	12	11	13	11	13	14	14	12	14	14	14	14	13	14	14	14	15	16	16	17	16	19	18	17	20	20	21	21	22	22	22	24	22	23	24	27	24	26	25	25	25	26	27	26	26	28	27	28	27	28	27	27	30	30	31	29	28	31	31	32	35	38	41	38	0	1	1	2	1	3	4	4	8	0	3	9	6	22	6	19	22	19	8	24	22	5	11	22	24	21	18	19	17	6	26	14	23	21	26	30	34	39	11	39	31	29	25	38	27	42	38	43	38	29	47	48	48	49	52	52	51	59	52	59	60	71	59	58	61	59	59	66	61	61	57	58	70	71	66	66	60	61	83	62	75	67	67	83	75	79	79	6	90	6	1	1	1	1	3	2	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	3	2	2	1	1	1	2	1	1	3	1	1	1	2	1	2	2	1	2	2	2	2	1	1	3	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	2	2	1	2	2	2	2	2	1	2	1	3	15	2	8
5500	-827.326821641290621	-825.837037526675431	-1.489784114615142	0.000048453529229	0.000052086634042	1.074981221616878	0.591673641572340	-1	1	1	3	4	5	4	5	6	5	7	7	8	9	5	10	10	11	9	9	9	7	11	8	12	11	11	11	11	10	12	11	12	14	15	13	14	15	14	13	14	15	16	16	17	18	16	20	18	17	19	20	20	20	21	22	22	26	22	23	24	25	26	25	25	26	26	27	25	26	24	27	27	27	28	27	29	28	30	30	32	29	28	32	32	32	34	39	40	38	0	1	1	2	2	3	4	4	8	0	6	9	15	22	3	19	14	16	8	24	22	5	30	22	20	21	16	19	22	6	21	14	6	32	21	30	26	39	40	33	31	32	35	38	27	31	38	43	38	42	47	43	43	49	52	52	47	59	52	59	60	71	64	59	61	64	64	64	61	61	57	59	61	62	66	67	65	61	83	62	66	67	67	83	66	83	84	33	90	46	1	1	1	1	2	2	1	1	1	1	2	1	2	2	3	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	3	2	3	3	2	1	1	1	1	2	1	1	4	3	1	2	2	1	2	2	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	3	2	1	2	4	2	1	15	1	10
6000	-748.553662347599129	-747.143400954656954	-1.410261392942227	0.000138496854942	0.000053267438810	0.384611180033426	0.528854562328673	-1	0	2	3	5	6	4	5	6	4	8	7	8	8	8	11	9	9	10	10	10	10	10	11	12	9	12	12	13	12	13	13	13	13	15	15	14	15	14	14	13	15	15	15	17	16	17	21	18	18	20	20	20	21	21	23	22	24	22	23	24	26	24	25	25	26	27	26	26	26	25	27	26	27	28	27	28	27	29	29	31	29	28	32	29	32	34	38	40	41	0	1	1	2	4	2	2	4	7	0	3	8	6	4	6	18	14	9	18	14	26	14	13	5	24	14	18	19	24	23	26	17	23	14	26	30	31	39	23	23	26	17	20	6	27	26	40	32	39	46	47	25	43	38	52	52	51	60	46	59	60	57	52	53	60	58	48	64	61	61	51	58	64	71	66	66	64	61	83	74	66	66	67	79	66	67	84	44	88	46	1	1	2	2	1	3	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	3	2	2	2	2	1	1	2	2	2	3	2	4	3	3	2	5	1	1	2	2	4	3	1	2	2	1	3	1	1	2	2	2	1	1	3	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	2	3	1	8	1	13
6500	-816.758127730406500	-815.183326948254717	-1.574800782151810	0.000235753259922	0.000059297918169	0.251525337076857	0.385846972481324	-1	0	2	2	4	5	4	6	5	5	7	7	9	10	7	11	9	11	11	8	11	9	10	10	11	10	11	13	12	13	12	13	14	14	15	14	14	14	13	14	14	15	15	15	16	17	16	20	18	17	19	20	20	21	22	23	21	24	22	24	24	27	25	24	26	26	26	27	27	26	27	28	27	27	27	27	25	27	30	28	30	29	28	29	31	30	33	38	40	41	0	1	2	2	2	3	3	5	5	0	3	8	5	4	7	8	2	17	9	3	11	7	20	20	20	20	17	16	11	3	20	25	23	25	26	19	29	31	23	23	24	32	5	17	27	9	38	31	39	35	47	25	24	51	52	55	49	55	42	53	43	49	61	59	60	52	64	66	77	60	47	60	52	57	52	70	46	64	72	49	58	60	75	64	68	84	67	30	88	30	1	1	1	1	2	1	1	1	1	1	2	1	2	5	1	3	6	1	4	3	2	3	1	1	2	1	2	1	3	7	3	1	2	1	2	2	1	2	2	2	1	1	4	3	2	6	1	4	3	1	2	4	3	1	1	1	3	1	3	2	5	4	1	1	1	3	2	1	1	1	4	2	2	2	3	1	4	1	1	6	3	2	1	3	2	1	4	8	1	16
7000	-842.943686344216303	-841.440853172097377	-1.502833172118939	0.000259351092925	0.000075908945320	0.292687971596956	0.356772266520512	-1	0	1	4	5	6	4	5	7	5	7	5	7	10	9	12	10	11	10	9	9	11	12	10	12	11	12	12	12	11	12	14	14	13	14	15	15	13	11	14	13	15	15	16	18	18	16	20	18	17	19	18	20	20	21	23	20	25	22	24	23	26	25	26	25	25	26	27	26	26	26	27	27	27	26	28	28	27	29	28	32	28	28	30	30	31	34	38	41	41	0	1	1	2	2	3	2	4	12	0	5	7	4	6	11	7	1	8	4	2	1	1	4	6	6	24	21	22	18	4	26	30	17	18	31	15	26	15	6	3	25	14	33	13	28	35	15	14	21	34	49	37	24	36	23	32	32	37	53	53	46	51	61	59	56	46	52	64	55	66	49	43	59	36	46	68	61	64	64	49	79	70	46	69	82	65	82	72	88	40	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	4	5	4	4	4	5	5	3	2	3	1	2	1	1	3	1	3	3	1	1	3	3	2	2	7	1	2	1	5	2	3	4	6	4	1	1	1	5	2	5	4	3	5	1	2	3	4	1	2	1	4	3	1	2	1	4	6	2	5	6	1	4	1	1	4	3	1	5	2	1	2	3	10	1	13
7500	-901.963756904208026	-900.505021801371072	-1.458735102836983	0.000370082335686	0.000121279865286	0.327710494642161	0.336806654389771	-1	1	1	3	4	6	4	6	5	6	8	7	6	9	8	11	9	10	10	10	11	10	12	10	12	10	11	12	11	12	12	11	13	13	16	14	15	14	14	15	14	16	14	16	17	18	17	21	19	17	18	20	21	21	22	20	21	25	22	22	22	25	26	25	25	22	27	27	25	26	25	28	26	27	28	28	28	28	29	27	31	27	29	29	29	31	35	38	40	40	0	1	1	2	2	7	3	9	4	0	13	9	3	12	13	8	13	12	8	13	14	4	26	12	26	5	18	9	8	22	29	17	20	20	6	2	15	13	17	1	31	4	17	13	8	33	15	14	22	33	33	31	32	43	44	44	43	45	44	36	22	11	46	26	37	46	56	63	56	45	54	56	69	54	16	55	50	63	73	33	56	63	82	80	47	76	25	42	35	40	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	3	1	2	1	2	1	3	1	3	2	1	1	1	2	2	6	6	4	6	3	6	1	6	3	5	7	2	6	7	4	3	2	3	5	4	4	2	3	3	4	5	4	6	3	6	6	2	4	1	2	4	3	5	1	2	9	2	6	1	1	7	5	1	2	2	4	2	11	10	8	10
8000	-921.167574163364975	-919.712833942447560	-1.454740220917426	0.000386983804199	0.000128272980996	0.331468603090596	0.240065573914448	0	1	2	3	5	5	5	5	6	6	7	6	8	10	7	11	9	10	10	10	11	11	10	10	9	11	12	12	13	12	12	13	13	14	15	11	13	14	14	15	11	15	15	16	18	17	16	20	19	17	19	19	21	21	20	23	21	25	23	23	23	26	26	26	26	24	26	27	26	25	26	27	27	25	28	28	29	28	28	30	30	28	29	32	32	29	34	38	41	39	0	1	1	2	2	3	4	4	1	0	5	2	3	1	1	7	1	12	9	12	7	11	9	2	2	1	25	18	23	5	15	5	1	15	41	5	36	6	3	1	23	41	7	29	26	6	25	38	21	13	43	39	15	45	13	39	46	41	23	34	39	60	30	16	35	30	22	38	50	14	66	29	45	23	42	42	48	42	22	65	29	32	47	73	86	73	77	33	58	58	1	1	1	1	2	2	1	1	3	1	1	3	3	5	3	4	4	2	2	3	3	2	2	5	5	5	1	2	2	5	4	5	6	4	2	3	1	4	4	9	1	2	5	1	5	6	5	5	3	4	2	5	7	2	8	6	2	7	5	5	5	2	5	8	5	5	7	5	6	7	1	9	3	7	5	5	4	4	8	2	7	8	6	3	2	1	3	15	9	4
8500	-888.458963996627631	-886.971932345845744	-1.487031650781922	0.000413263266280	0.000125661663290	0.304071698462576	0.256797015928843	-1	1	1	3	5	6	4	5	7	5	6	6	9	10	9	11	9	11	10	9	11	11	11	10	11	12	11	11	12	12	11	13	13	13	15	13	14	15	12	14	14	15	15	16	16	16	17	21	17	18	19	18	21	20	20	22	21	25	22	22	25	25	26	25	24	26	25	28	26	25	26	27	25	28	28	26	28	28	29	29	31	28	29	30	31	31	34	39	39	41	0	1	1	1	2	3	2	1	12	0	3	2	1	11	8	20	7	20	12	11	7	3	14	20	12	2	13	4	28	14	2	39	25	29	1	28	29	12	19	14	32	34	28	28	26	43	4	34	17	7	3	46	46	14	52	44	15	25	55	49	20	49	43	38	54	54	43	47	60	43	58	59	57	22	52	21	60	22	24	76	60	60	47	13	73	13	77	31	64	79	1	1	1	2	2	2	2	3	1	1	3	2	5	2	2	1	2	1	2	2	4	3	1	1	3	5	1	4	1	1	6	1	1	1	8	1	1	6	1	2	1	1	2	1	2	1	5	3	3	6	7	1	3	6	1	2	6	7	1	2	5	4	5	5	1	2	5	8	2	3	1	3	2	10	4	6	2	8	11	2	5	4	6	8	4	10	4	17	8	6
9000	-923.272720551800262	-921.809717842759596	-1.463002709040719	0.000400510722098	0.000129695453198	0.323825171318156	0.253417484010689	-1	1	2	2	4	6	5	5	7	5	8	6	8	10	9	11	11	9	10	9	10	10	11	10	12	11	11	11	12	12	13	13	14	14	15	15	13	15	13	15	13	16	14	15	17	17	15	20	19	18	19	21	21	17	22	22	22	25	23	22	25	26	25	25	23	26	26	27	27	26	26	27	27	28	28	28	28	28	30	29	31	28	29	32	31	31	34	37	39	41	0	1	1	2	4	2	4	4	6	0	2	3	4	1	2	4	19	8	3	7	12	1	21	11	17	3	15	15	6	1	8	4	7	15	4	12	15	5	7	3	12	39	5	41	8	44	26	6	26	24	46	42	21	3	25	31	39	31	11	13	38	48	22	33	30	25	57	31	30	34	38	34	52	50	13	46	29	73	41	50	78	46	52	46	55	41	33	36	64	75	1	2	1	1	1	2	1	1	1	1	3	3	4	5	4	4	1	2	3	3	2	5	1	1	1	4	1	2	4	6	4	6	4	2	7	5	1	5	2	8	3	1	4	1	6	2	2	5	4	4	1	2	5	5	4	6	6	7	6	6	4	3	6	5	6	7	2	8	7	7	7	7	2	5	9	5	8	1	9	5	2	4	3	8	4	7	10	10	6	6
9500	-875.958421855453025	-874.452724350608491	-1.505697504844582	0.000306846703077	0.000089211962668	0.290737888896962	0.250804248779364	-1	1	1	3	4	6	5	5	7	5	7	6	8	9	8	11	8	9	10	8	11	11	11	10	11	11	11	13	11	10	11	13	14	13	15	14	14	15	12	14	14	16	15	15	16	17	16	19	18	17	19	17	19	20	22	22	22	26	22	24	24	26	25	24	26	25	26	26	24	27	26	26	28	28	27	27	29	27	30	29	30	27	29	30	32	29	34	38	39	41	0	1	1	2	2	8	5	3	1	0	3	4	8	9	3	9	5	17	18	2	2	14	17	11	11	7	19	9	15	20	8	25	9	14	11	3	9	11	17	28	26	30	22	31	9	12	23	33	15	5	26	43	38	5	42	52	33	30	31	36	33	49	36	54	63	48	49	36	32	56	35	52	48	42	61	64	82	53	61	68	61	61	52	29	26	32	35	36	87	87	1	1	1	1	1	1	1	2	3	1	2	2	1	1	3	2	3	1	1	4	6	1	2	2	2	3	1	3	2	2	3	2	4	2	5	6	4	5	2	1	1	3	1	3	4	7	2	3	6	6	3	2	2	7	3	4	3	9	4	6	4	3	4	2	1	4	6	6	4	4	5	4	4	8	2	1	1	4	3	1	3	2	8	9	9	8	12	13	2	5
10000	-895.995039891052556	-894.538090710823553	-1.456949180228991	0.000364395680999	0.000120023050973	0.329375613465793	0.270823576028849	-1	1	1	3	3	7	5	5	7	6	7	6	9	9	9	12	9	10	7	8	11	11	8	11	11	11	9	13	12	12	11	14	14	14	13	14	13	13	14	14	12	15	16	16	16	16	16	21	19	16	19	19	19	20	22	23	21	25	22	24	25	25	25	23	25	25	26	28	25	27	27	27	28	27	27	27	29	27	28	28	31	29	29	30	31	31	33	38	40	41	0	1	1	1	3	4	1	3	2	0	8	4	8	11	7	27	2	7	4	9	14	3	2	9	4	1	12	27	6	9	15	37	6	29	14	11	30	18	8	41	3	14	6	1	9	37	4	32	6	32	40	37	46	11	20	46	38	9	21	49	31	49	33	4	32	53	36	35	20	60	13	53	43	67	48	48	48	53	60	69	53	48	79	25	9	36	70	47	85	85	1	1	1	2	1	2	3	2	3	1	1	2	1	1	3	2	5	3	2	1	2	4	3	2	4	5	1	2	2	2	1	1	4	1	2	5	1	1	4	1	4	2	4	8	3	1	8	3	6	1	2	2	1	8	6	4	3	10	5	2	9	3	6	8	7	3	7	6	7	3	10	5	5	1	4	2	3	3	2	2	6	3	1	8	9	7	4	14	3	7
10500	-917.614480140204478	-916.156788310803336	-1.457691829401176	0.000367991260396	0.000120951481442	0.328680309722245	0.327063435303102	-1	0	1	3	4	6	5	4	6	5	7	5	8	7	8	10	10	10	11	9	10	11	10	11	12	12	11	12	10	12	13	14	13	12	16	14	14	13	12	13	13	15	15	15	17	15	17	19	18	18	19	21	20	19	20	22	22	23	22	21	25	26	26	25	24	25	27	27	23	26	26	27	27	28	27	27	28	28	30	27	31	29	29	31	29	32	34	37	40	41	0	1	1	2	3	7	4	4	5	0	4	8	3	2	3	13	9	4	5	15	9	4	11	4	2	13	4	27	13	16	20	33	16	1	1	8	6	11	2	7	20	32	6	23	27	11	17	42	4	45	24	29	38	14	20	36	31	46	47	26	15	37	31	9	37	17	62	69	48	39	55	15	24	70	56	65	50	41	68	3	40	48	69	65	54	79	67	34	62	49	1	1	1	2	2	1	1	1	2	1	2	1	4	4	3	2	2	2	3	1	1	5	1	4	6	3	2	1	1	1	3	1	2	7	9	5	4	3	7	4	3	1	5	2	4	3	5	2	9	1	3	6	3	4	5	4	5	4	3	5	8	8	6	10	4	8	1	2	2	7	3	11	10	1	3	1	5	7	1	10	9	6	4	5	6	1	4	15	7	12
11000	-898.842441370031565	-897.406541420788926	-1.435899949242673	0.000360756501527	0.000126641634042	0.351044634001271	0.259491542102359	-1	1	1	2	4	6	3	6	6	5	8	7	9	8	9	12	11	10	10	9	10	11	9	10	12	11	11	13	11	13	12	13	14	13	15	14	15	14	14	14	13	14	16	16	17	17	16	21	18	16	19	20	19	20	21	22	21	25	22	21	23	27	25	25	26	26	25	26	26	27	27	24	28	28	26	28	28	28	29	29	31	27	29	32	31	31	33	37	40	42	0	1	1	2	4	3	4	3	2	0	2	7	2	7	5	24	12	11	11	12	23	9	2	7	21	21	14	18	8	8	21	2	22	25	20	9	5	12	3	8	21	34	28	33	37	42	1	2	12	34	50	40	20	36	42	5	44	43	46	22	49	15	35	22	36	55	25	17	46	17	58	43	25	53	22	40	62	25	72	54	25	25	46	73	47	17	65	39	56	70	1	1	1	1	1	3	1	2	2	1	4	3	4	1	3	1	2	1	1	1	1	3	4	4	1	1	2	3	3	4	1	6	2	1	3	3	6	5	7	3	1	1	1	1	1	2	9	10	7	2	2	3	5	2	3	10	3	6	3	6	2	9	4	8	6	4	6	7	3	9	1	3	8	4	8	6	1	9	3	5	10	7	7	2	8	10	5	16	9	8
11500	-882.372144409632597	-880.917203979486203	-1.454940430146384	0.000432415228967	0.000143249370234	0.331277347877416	0.212356611507629	-2	1	1	3	3	7	4	6	6	4	6	6	8	10	8	11	10	11	9	9	11	8	12	10	11	10	11	12	12	11	13	12	13	13	14	15	13	13	12	15	14	16	15	14	17	18	15	19	19	17	20	19	21	19	21	21	20	23	22	23	24	27	24	23	25	25	27	26	26	27	27	27	27	28	27	27	28	27	29	29	30	28	29	29	32	30	33	38	40	42	0	1	1	3	2	8	2	5	1	0	1	4	6	3	2	12	22	19	12	2	22	11	2	8	5	22	19	8	24	12	9	1	17	17	6	31	22	17	24	39	26	26	17	21	15	4	3	22	6	30	25	50	45	20	35	15	33	29	30	47	54	55	42	49	54	47	25	9	54	31	60	54	52	55	47	42	64	54	51	78	11	43	30	77	34	35	84	32	68	49	1	1	2	1	1	1	2	2	4	1	3	2	1	4	4	2	2	1	1	4	1	1	6	2	4	1	1	3	1	2	4	7	2	2	3	1	3	1	1	1	2	3	3	2	3	5	6	6	6	2	5	1	3	6	4	8	5	5	4	4	2	3	3	2	3	4	7	13	6	8	2	3	3	4	5	5	3	5	4	2	13	6	11	1	11	10	2	14	6	12
12000	-856.233583659834039	-854.748309733580413	-1.485273926253601	0.000439471328238	0.000134218549075	0.305409114203946	0.284540042557060	-1	1	1	4	5	7	5	5	3	5	8	6	8	10	8	10	10	10	11	10	9	7	12	10	11	11	12	12	10	13	12	14	13	14	14	14	13	12	13	15	14	16	16	14	15	17	15	20	18	17	19	21	20	20	22	23	21	26	22	23	24	26	25	26	25	25	26	28	27	25	26	28	26	27	28	25	28	28	29	27	32	28	28	32	31	32	34	38	40	42	0	1	1	9	9	8	2	2	2	0	2	4	7	3	8	11	4	11	11	3	15	4	4	7	21	3	14	17	2	13	21	16	8	23	31	13	11	24	2	17	11	41	37	14	27	40	20	42	40	44	3	35	41	40	50	34	3	36	43	53	52	56	43	22	20	36	61	22	73	42	24	25	61	47	61	46	41	55	61	53	53	42	53	69	48	48	55	39	74	64	1	1	1	1	1	1	2	2	1	1	3	1	1	4	2	2	3	1	1	4	1	1	4	3	1	4	1	1	5	4	1	2	5	2	1	4	3	1	7	2	2	2	2	3	2	1	2	2	2	1	10	3	3	3	2	4	10	7	3	1	1	2	5	6	8	7	1	11	1	4	7	8	1	9	3	4	7	4	3	3	9	4	3	2	5	7	6	15	6	10
12500	-887.644491895232704	-886.143644876508120	-1.500847018724623	0.000394951678795	0.000116139298486	0.294059513408216	0.294581069778497	-1	1	2	4	4	7	3	5	6	4	7	5	9	11	7	11	10	11	9	8	10	8	11	9	11	12	12	11	12	13	11	13	14	13	16	15	15	15	13	12	12	15	15	16	16	17	16	20	18	17	19	20	21	19	21	22	19	25	23	23	25	26	25	26	25	26	27	27	25	27	26	28	27	26	27	26	28	25	30	30	31	28	29	32	31	32	34	39	40	41	0	1	1	3	3	8	2	2	2	0	8	3	6	15	4	8	3	7	8	11	8	8	11	15	4	24	28	17	21	22	4	18	15	22	20	14	23	4	8	3	5	24	34	5	16	8	33	13	13	21	11	24	29	42	42	51	15	14	34	14	51	55	49	43	18	63	51	51	53	42	54	49	63	30	35	20	35	51	50	64	44	25	63	38	44	44	57	40	87	48	1	1	2	1	1	1	1	2	3	1	1	1	2	2	2	3	3	5	1	1	2	2	1	1	4	2	1	1	1	2	4	1	2	2	4	2	1	6	6	7	5	2	1	5	3	4	1	7	5	4	5	5	5	2	2	1	7	5	4	6	3	3	3	6	6	1	4	3	2	5	5	6	1	5	4	8	7	5	5	2	7	8	2	6	8	6	10	13	6	10
13000	-866.840850324224334	-865.381638017348109	-1.459212306876226	0.000377617434182	0.000123582692825	0.327269563420918	0.249644292812359	-1	1	2	3	4	6	4	4	6	5	8	6	8	11	8	11	9	10	11	9	11	9	12	10	10	12	12	12	12	12	13	13	13	13	16	13	14	11	11	14	14	15	16	15	18	18	16	20	18	17	19	21	20	19	21	23	21	26	22	23	24	26	25	25	23	25	26	27	27	26	26	24	27	26	27	28	28	26	30	28	30	29	30	32	32	32	34	39	40	42	0	1	1	3	3	7	3	4	1	0	6	8	4	8	1	11	4	9	22	9	1	8	8	7	2	11	9	17	3	11	7	13	29	11	29	27	30	17	6	2	20	3	22	24	23	18	41	2	38	30	13	35	26	39	37	50	29	34	32	50	50	21	65	54	46	51	24	32	32	57	44	56	51	50	65	41	74	50	41	13	70	20	72	73	20	62	55	48	80	80	1	2	2	1	1	1	2	1	4	1	1	1	3	3	5	1	3	3	1	2	5	2	4	3	3	2	3	2	4	1	5	2	1	3	2	1	2	1	2	8	3	5	3	2	2	4	1	11	4	3	5	2	4	4	3	2	4	5	4	3	4	7	2	3	2	3	7	7	7	2	6	1	3	4	2	5	1	6	8	10	2	11	3	4	11	2	7	14	4	10
13500	-938.410372610090917	-936.935338496536360	-1.475034113554569	0.000409607636412	0.000128419757350	0.313518953100658	0.257852713499921	-2	-1	1	2	5	5	5	4	6	5	7	6	8	11	9	12	10	10	11	10	10	10	11	9	11	11	11	13	10	13	12	12	13	13	16	15	13	14	13	15	14	15	16	15	15	18	16	21	18	17	19	19	21	20	21	23	22	26	23	24	25	25	25	24	25	26	26	27	25	27	26	27	28	27	28	27	28	27	28	30	31	28	29	31	29	31	35	37	40	40	0	1	1	3	8	1	3	4	3	0	2	7	3	7	5	4	5	12	8	5	7	3	2	1	7	13	8	9	7	26	1	19	5	7	29	15	14	1	15	34	14	32	19	7	17	4	39	51	47	9	42	28	16	49	51	20	33	37	57	22	42	54	55	26	36	52	54	35	35	36	22	67	66	46	67	57	63	34	16	35	36	55	67	75	6	78	44	23	68	58	1	1	2	1	1	4	3	1	1	1	4	1	4	2	1	5	3	2	4	2	2	5	8	6	2	2	4	3	2	1	8	1	3	3	3	4	1	9	2	1	1	2	3	6	2	7	1	1	1	4	2	4	5	1	1	6	5	7	1	7	5	2	2	8	5	4	2	7	6	6	8	1	1	3	1	3	2	6	8	5	5	3	2	1	14	3	9	11	7	7
14000	-898.687087297690141	-897.201748368161475	-1.485338929528686	0.000383544862426	0.000117119022192	0.305359382084673	0.255310223056439	-1	1	1	3	5	6	4	6	6	5	8	6	9	10	8	10	9	11	10	9	9	9	12	10	8	11	10	13	13	13	12	13	13	12	15	15	14	14	12	13	11	14	15	15	16	18	16	20	18	18	19	20	19	19	22	22	22	26	21	24	24	26	25	25	25	26	27	25	26	27	26	27	28	27	26	27	28	26	29	29	31	26	28	31	31	31	33	39	40	40	0	1	1	3	3	3	3	5	1	0	1	4	5	20	7	9	7	21	25	9	2	5	26	8	1	12	12	13	23	2	1	12	21	7	12	23	20	7	9	21	13	14	29	22	16	1	14	13	33	26	23	14	15	25	14	17	50	39	54	39	57	36	50	42	22	56	30	38	48	35	36	38	71	35	51	39	63	44	34	49	50	39	61	22	17	80	66	76	46	82	1	1	1	1	3	3	1	1	4	1	4	2	2	1	2	2	3	2	2	1	4	2	1	2	4	2	2	2	1	6	6	3	2	4	4	2	3	6	4	2	1	2	1	4	3	9	3	5	3	5	3	4	6	4	5	4	3	7	1	8	1	4	2	7	10	4	7	5	3	7	6	6	1	6	4	8	1	6	8	5	5	9	2	11	10	1	5	6	9	6
14500	-893.794552994333117	-892.295057905536510	-1.499495088796588	0.000332702313869	0.000098147970439	0.295002368024853	0.207673362999516	-1	0	1	3	5	5	3	5	7	5	7	6	9	10	8	11	11	10	11	9	10	11	10	10	11	11	11	11	12	12	13	13	14	13	15	14	14	15	13	15	14	15	15	15	16	17	13	20	18	17	18	20	20	20	22	22	20	26	22	23	24	26	24	25	25	25	27	28	27	25	26	27	27	27	26	27	27	27	29	30	31	29	29	31	32	31	34	38	38	40	0	1	1	2	7	7	1	2	12	0	5	4	4	1	3	11	7	5	13	2	4	13	5	5	4	13	11	15	3	17	2	1	34	13	15	5	11	36	3	3	15	9	34	34	21	4	29	41	38	11	47	34	22	38	15	39	36	23	50	17	32	38	50	11	39	45	63	15	39	40	48	15	35	14	35	24	52	37	21	82	52	35	63	77	11	32	50	85	40	76	1	1	1	2	1	1	1	2	1	1	2	1	4	6	4	2	4	2	1	3	4	1	3	2	5	1	2	2	6	1	6	6	1	2	4	3	4	1	5	8	3	4	1	2	4	5	1	5	1	4	2	3	5	2	8	5	2	8	2	5	7	6	4	8	6	5	2	9	7	6	4	10	5	9	7	10	4	9	11	1	5	8	4	1	14	6	8	4	14	6
