step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
29500	-187.518821159520542	-185.281158459880345	-2.237662699640184	0.000415045415881	0.000045175934197	0.108845761133500	0.641505359247497	9	10	11	13	11	11	13	13	13	14	13	15	15	15	14	17	15	17	18	17	19	18	21	21	21	24	0	1	1	3	1	1	3	3	5	5	1	9	10	10	9	10	5	5	4	17	17	16	10	14	3	21	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	3	4	2	1	2	1	3	2	4	4
30000	-178.285611100548664	-175.400116861940091	-2.885494238608567	0.000366512065162	0.000023540965518	0.064229715079040	0.735972070612589	8	10	10	14	12	11	13	13	12	14	13	14	17	14	16	16	15	17	17	16	20	19	20	22	22	25	0	1	1	9	3	1	1	9	3	5	5	9	7	9	7	7	3	17	20	4	22	13	14	22	17	24	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	4	1	3	2
30500	-187.371289009274619	-185.706736385336797	-1.664552623937814	0.000325338323976	0.000069974739108	0.215082988849395	0.444706207438287	8	10	10	14	11	10	12	12	13	13	13	14	15	14	16	16	15	18	17	16	19	20	22	22	21	25	0	1	1	8	1	1	3	1	8	5	1	11	10	3	14	9	3	16	17	10	15	9	10	4	17	23	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	2	3	1	1	1	2	3	3	4	3	2
31000	-194.246281967894276	-192.003906648670494	-2.242375319223771	0.000442278206492	0.000047926724957	0.108363297700985	0.563470335174423	9	10	11	13	13	12	14	12	13	14	13	15	16	13	15	17	15	18	15	15	18	17	18	20	21	25	0	1	2	3	3	1	11	2	3	5	3	9	9	1	2	2	14	6	3	3	12	19	3	13	6	8	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	1	2	1	2	2	1	3	2	5	7
31500	-173.689800388230793	-171.468666345428858	-2.221134042801927	0.000298281045563	0.000032979585238	0.110565474166231	0.762438611499545	9	10	11	12	12	11	13	12	12	14	11	15	15	15	14	16	14	17	17	16	19	18	22	21	23	25	0	1	1	1	3	1	5	3	1	5	1	15	9	1	8	11	3	14	17	3	15	1	22	18	22	24	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	4	1	1	3	1
32000	-187.198355400040100	-185.457552365822437	-1.740803034217657	0.000328229133323	0.000062898911627	0.191631105351621	0.503459988087114	9	11	11	13	12	12	13	12	13	14	13	14	17	15	16	15	14	18	17	16	17	17	22	21	23	26	0	1	1	3	1	3	3	1	1	5	1	1	1	12	8	11	3	5	12	8	14	14	3	18	14	24	1	1	1	1	2	1	1	1	4	1	2	3	4	1	2	1	2	3	2	2	1	1	4	2	4	3
32500	-169.624289975534822	-167.417230902518071	-2.207059073016748	0.000397484118564	0.000044543917443	0.112064647021148	0.682989836324350	9	11	10	13	11	11	13	12	13	13	13	15	14	14	15	16	15	17	17	17	19	20	21	22	23	25	0	1	1	3	1	1	3	3	1	5	3	2	10	11	3	11	4	9	17	9	18	12	20	18	22	25	1	1	1	2	1	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	2	1	2	2	1
33000	-175.658123388902652	-173.890090870684872	-1.768032518217781	0.000298225127713	0.000054997990347	0.184417694003367	0.864068529597922	9	11	10	12	12	12	13	12	13	14	12	15	14	14	15	16	16	17	17	15	18	18	19	20	22	24	0	1	1	3	3	1	3	3	3	5	3	9	4	8	9	11	3	6	3	4	15	19	19	17	23	24	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2
33500	-164.440285625603138	-161.091424625417801	-3.348861000185324	0.000225954576359	0.000010647521549	0.047122398319578	0.653390964167075	8	11	10	13	12	11	14	11	13	14	13	15	15	14	16	16	14	17	17	17	18	19	22	22	22	25	0	3	1	1	3	1	11	3	3	5	3	17	1	4	17	11	3	3	17	13	15	13	13	13	22	23	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	2	3	3	2	1	1	3	3	3	2	1
34000	-191.528319783794842	-189.350701252142358	-2.177618531652492	0.000314169860402	0.000036226558867	0.115308829498555	0.666373967494599	9	11	11	13	12	11	13	12	13	13	14	15	16	15	13	15	15	17	18	17	20	19	21	21	21	26	0	1	1	1	1	1	3	3	1	3	7	3	17	15	6	2	6	17	17	9	14	14	22	17	20	23	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	2	2
34500	-191.912466909006241	-190.090296240742248	-1.822170668264006	0.000372583606940	0.000063896231499	0.171495015639805	0.637841511657248	8	11	10	11	11	9	14	12	11	14	13	15	17	15	15	15	16	17	17	17	19	20	21	21	22	24	0	1	1	3	3	1	1	1	1	8	1	9	16	11	4	3	9	14	16	11	9	13	12	21	12	21	1	2	1	1	1	1	4	2	1	1	3	2	1	1	2	3	2	1	1	2	4	2	2	1	3	3
35000	-178.849297955959145	-176.902821528286097	-1.946476427673057	0.000415227754070	0.000061160467932	0.147293785959372	0.639475210238340	9	10	11	12	12	11	14	12	13	13	13	14	17	13	15	16	14	17	17	15	17	17	21	21	22	25	0	1	1	1	1	1	11	3	3	4	1	9	14	4	9	3	3	16	11	10	3	3	19	13	9	23	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	1	3	3	2	2	4	2
35500	-186.907347263014742	-183.324341736779161	-3.583005526235584	0.000294156649124	0.000012018053596	0.040855964439103	0.526874979595960	8	11	10	14	12	12	13	12	12	13	14	13	17	14	16	16	16	17	16	17	19	19	20	20	21	26	0	1	1	9	3	3	9	3	1	9	7	1	9	1	12	11	14	14	14	3	15	14	12	17	9	20	1	1	1	1	1	1	1	1	2	1	1	2	2	4	2	2	1	1	2	2	2	3	3	2	4	6
36000	-193.889163812315758	-191.022749277640685	-2.866414534675072	0.000337468391112	0.000021974513303	0.065115767526973	0.557689480859765	8	10	10	13	12	11	12	12	14	13	14	15	16	12	14	16	15	17	17	17	19	20	19	18	22	23	0	1	1	1	1	1	3	1	1	5	7	5	9	6	3	11	9	13	14	12	5	12	20	12	23	22	1	1	1	2	2	1	2	1	2	1	1	2	2	1	2	1	1	1	3	2	2	3	1	2	2	2
36500	-195.621829698773979	-193.506351464782796	-2.115478233991170	0.000415310357694	0.000050950795159	0.122681253223675	0.392259049021113	9	11	11	14	12	12	13	13	12	14	12	14	17	14	16	16	14	17	17	16	19	18	22	20	21	24	0	1	1	6	1	1	3	5	1	3	1	9	16	6	10	2	3	20	17	6	20	16	17	20	13	14	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	2	2	1	1	3	2	1	3	2	3	6
37000	-191.513740864843072	-189.304502002725741	-2.209238862117328	0.000396587933309	0.000044350560095	0.111830331611288	0.419784268178076	9	11	10	13	12	12	13	12	13	14	13	15	16	14	14	16	15	17	17	15	19	19	21	21	22	25	0	1	1	5	1	1	1	1	1	5	6	15	15	9	3	7	4	17	4	9	9	12	9	12	24	8	1	1	1	1	1	3	2	2	1	1	1	1	1	1	2	2	2	2	2	1	3	2	4	5	1	8
37500	-187.414502352103710	-185.261093008198117	-2.153409343905582	0.000319276575971	0.000037704190430	0.118092566971607	0.617298033229287	8	11	10	13	10	10	14	12	13	13	13	14	15	15	15	15	15	17	18	15	20	20	21	21	22	25	0	3	1	6	1	1	11	3	1	5	3	3	3	1	1	7	11	14	6	3	9	15	20	6	9	25	1	1	1	1	1	1	1	1	3	1	2	2	3	3	2	1	1	1	3	2	3	2	3	4	4	2
38000	-188.553643575236379	-185.650502469484451	-2.903141105751921	0.000370568385449	0.000023503583862	0.063425766429898	0.511530642295342	9	11	10	12	12	12	13	12	13	14	13	14	14	13	14	17	16	17	17	16	19	19	21	22	23	25	0	1	1	1	1	3	1	3	3	14	1	2	8	3	14	7	3	4	9	1	18	9	14	23	21	14	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	4	3	2	4	1	3	5	1	3	6
38500	-160.238406653096376	-157.593654899680018	-2.644751753416354	0.000427420526878	0.000032858434451	0.076876126402061	0.690910661914643	8	11	10	13	13	11	14	12	13	12	12	15	16	14	16	16	15	15	16	15	19	18	21	21	22	23	0	3	1	1	8	1	11	1	2	3	3	6	5	4	14	7	4	4	17	4	13	13	4	6	12	23	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	4	3	1
39000	-172.654476849928216	-170.471198534718951	-2.183278315209252	0.000260362700855	0.000029856681463	0.114673420443711	0.598716033947417	9	11	10	13	11	11	11	12	13	13	13	13	15	12	15	16	16	17	17	14	18	19	20	21	22	24	0	3	1	5	3	1	3	3	1	14	7	3	5	1	12	11	13	9	2	9	15	9	9	18	22	23	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	3	3	1	2	3	4	2	1	2
39500	-192.407465113783701	-190.695314308875197	-1.712150804908515	0.000446593829629	0.000089242387842	0.199828976401927	0.502538563293750	9	11	10	13	12	11	13	12	14	14	13	15	15	15	15	15	15	17	18	16	20	20	20	21	22	25	0	1	1	3	1	1	3	3	1	8	8	7	3	11	8	8	11	20	15	9	8	19	19	7	14	17	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	5	1	1	3	3	4
40000	-184.662771688690299	-182.618658430623782	-2.044113258066516	0.000417380717816	0.000055160552954	0.132158843471830	0.677289710493780	8	10	10	13	12	10	12	13	11	11	14	14	14	15	15	17	15	17	17	16	19	16	20	20	22	25	0	1	1	3	3	1	1	9	3	1	7	9	7	13	12	11	4	13	12	3	14	13	4	6	9	25	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	3	4	4	1
40500	-180.961115905126036	-179.218129497652995	-1.742986407473054	0.000377113192361	0.000072041046352	0.191032951937918	0.644893079819441	9	11	11	13	11	11	14	12	12	13	13	13	16	13	15	16	14	18	18	17	18	19	20	22	22	25	0	1	1	1	1	1	8	1	3	1	2	9	17	5	8	10	8	14	17	3	14	1	2	18	16	19	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	2	4	3	2	2	3
41000	-171.990225530516511	-169.434831281397322	-2.555394249119195	0.000425786308227	0.000035139945786	0.082529534434185	0.608104997548994	9	10	10	13	11	10	14	12	13	13	12	15	16	15	16	16	15	17	17	16	19	19	21	21	23	25	0	1	1	3	1	1	11	2	1	5	1	8	12	9	14	11	1	12	17	3	13	9	13	6	21	18	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	3	3	5	2	3
41500	-192.195650550109008	-190.087619529932056	-2.108031020176942	0.000298220658977	0.000036865055178	0.123616704839170	0.589236421578993	8	11	10	13	12	10	14	12	14	13	12	13	17	15	16	15	15	15	16	17	19	19	19	18	21	25	0	3	1	1	3	1	3	1	1	1	1	1	15	12	14	11	10	4	4	4	15	4	14	4	15	24	1	1	1	3	1	1	2	2	2	3	2	1	1	1	1	2	2	1	1	2	1	3	2	1	2	2
42000	-164.956187035794358	-163.005602414247136	-1.950584621547231	0.000261502914653	0.000038335741443	0.146597759699108	0.647740515109390	9	11	11	13	13	11	13	12	13	14	14	15	14	15	15	16	15	15	17	15	18	20	19	21	23	25	0	1	1	1	3	1	3	3	3	4	7	9	3	9	9	11	9	6	17	3	15	12	5	23	22	18	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	4	1	2	5
42500	-185.900425532261437	-184.037825742046522	-1.862599790214903	0.000375728597277	0.000061200746333	0.162885515706141	0.563293069591280	9	10	10	12	13	12	12	13	13	12	14	14	15	14	16	17	15	17	16	15	18	16	21	22	23	25	0	1	1	3	2	3	1	3	1	3	9	3	3	3	3	5	5	12	14	6	9	13	12	15	22	25	1	1	1	1	2	1	1	2	2	1	1	2	2	2	3	1	2	1	1	1	2	1	5	3	4	1
43000	-167.926518071249404	-165.689148704415487	-2.237369366833909	0.000195272177672	0.000021260435158	0.108875905473382	0.624847634174276	8	11	10	13	12	12	13	13	12	13	13	15	16	14	15	15	15	17	16	16	19	19	20	22	22	24	0	3	1	5	3	3	2	9	3	3	5	9	5	9	9	11	3	13	3	17	15	13	20	18	13	24	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	3	1	2	2	2	2	2	1
43500	-179.958270548706878	-177.001647687195145	-2.956622861511729	0.000366855249343	0.000022406309600	0.061076704342189	0.432286903952224	9	10	11	14	12	12	14	11	13	14	12	14	15	13	16	16	16	15	18	17	19	19	21	20	23	23	0	1	1	3	1	2	11	1	6	5	3	9	14	1	9	11	13	14	4	3	6	9	3	6	9	22	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	3	2	5	4	5	2
44000	-184.221893189501628	-182.222599845682623	-1.999293343818994	0.000253708632100	0.000035204504245	0.138759583992246	0.546877067444472	9	11	11	12	11	10	13	13	13	13	14	14	15	15	15	16	15	14	16	16	19	19	21	21	22	24	0	1	1	1	1	1	1	3	3	5	7	9	1	3	9	11	1	1	1	13	9	13	20	6	21	14	1	1	1	2	1	1	2	1	1	2	1	1	3	4	2	1	2	2	3	1	4	1	2	6	1	3
44500	-198.135852794676140	-196.136739522904861	-1.999113271771278	0.000412372551212	0.000057232043546	0.138787228630789	0.609223705323395	8	9	11	12	12	10	14	13	13	13	14	14	15	15	16	16	16	17	17	17	17	19	19	22	21	25	0	1	2	6	3	1	4	1	3	6	8	9	7	9	12	1	10	17	12	9	4	13	18	17	19	19	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	4	2	1	1	2	2	2	1	4	1	5
45000	-176.144860262880428	-173.643494338555371	-2.501365924325048	0.000332789898300	0.000028706135134	0.086259033945940	0.539103642544382	8	10	9	13	12	11	13	13	14	13	14	14	15	15	16	17	16	18	16	15	19	18	21	20	22	25	0	1	1	2	6	1	6	1	3	5	7	3	4	12	12	11	13	4	12	6	18	14	12	6	15	18	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	4	1	2	1	2	4	4	3	5
45500	-206.499309195143098	-204.103784453917427	-2.395524741225662	0.000416251425374	0.000039276237300	0.094357003737399	0.615842946598152	9	10	11	12	13	11	12	11	13	14	13	13	16	11	15	16	14	17	16	16	18	16	21	22	21	25	0	1	1	6	3	1	6	1	14	5	7	3	3	1	3	10	1	13	17	14	15	7	17	8	1	20	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	5	3	3	5
46000	-193.834863569143209	-191.913606463537121	-1.921257105606081	0.000406198740123	0.000061618674264	0.151695877356480	0.643312929575658	9	11	10	12	12	11	12	12	13	13	14	14	13	13	16	16	15	16	18	15	20	19	20	22	22	25	0	3	1	3	3	1	1	3	1	1	3	14	7	1	10	7	13	8	4	2	19	14	15	23	9	16	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	3	1	1	3	3	1	3	4
46500	-165.800345104338277	-163.668942387255981	-2.131402717082308	0.000363162246904	0.000043840840316	0.120719707760834	0.696326858804595	8	11	10	13	12	12	14	12	13	13	14	15	17	15	15	16	16	18	17	16	18	19	21	21	23	25	0	1	1	3	3	2	3	3	3	5	3	9	9	7	9	4	3	20	17	3	15	13	12	20	9	23	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	3	3	2
47000	-183.852257410737195	-181.328883170367135	-2.523374240370056	0.000395530857131	0.000033505191976	0.084709426259796	0.734451333285594	9	11	10	13	11	11	14	11	12	13	14	13	14	14	15	16	12	17	16	15	20	19	22	22	20	25	0	1	1	3	1	3	9	3	3	1	1	9	17	9	14	13	1	10	13	3	10	13	21	21	15	25	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	3	2
47500	-171.472437391391423	-169.129301198780240	-2.343136192611171	0.000506432552975	0.000050040622237	0.098810042804244	0.781065610020413	9	11	10	12	13	11	13	12	13	13	13	14	16	14	14	16	16	18	17	17	18	18	21	22	22	25	0	1	1	1	2	3	4	3	3	3	2	9	15	5	4	3	12	13	9	16	15	2	19	19	17	18	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	2	3	3
48000	-189.456734493878770	-186.362973700856514	-3.093760793022266	0.000411135339416	0.000022858448273	0.055598354316921	0.532009009101053	9	11	10	13	12	11	13	13	12	13	12	14	16	15	16	16	14	16	18	17	19	20	21	22	22	24	0	1	1	6	1	1	11	9	3	1	3	9	4	9	10	10	10	6	13	5	5	3	21	1	17	17	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	4	6	1	5	3	5
48500	-204.530857733963330	-202.270067642698336	-2.260790091264995	0.000265281507766	0.000028255261777	0.106510483957286	0.617598478760523	8	11	9	13	12	12	14	11	10	13	14	14	15	14	15	16	16	18	18	16	20	20	21	21	21	24	0	1	1	3	1	2	4	1	1	8	4	8	6	4	4	4	13	1	17	6	4	4	12	6	5	24	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	7	1	2	2	2	2	3	3	2
49000	-179.552110783384222	-177.281183027468586	-2.270927755915648	0.000457143606132	0.000048234124109	0.105511973615407	0.785738997566667	8	10	10	12	13	11	13	12	12	12	13	14	17	13	15	16	15	18	18	16	19	20	22	22	21	23	0	1	1	3	3	3	6	6	3	1	3	9	5	9	11	7	5	8	17	12	15	15	20	18	13	18	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	3	2	1	1	2	2	2	2	3
49500	-169.982846876111040	-168.200240539982929	-1.782606336128109	0.000221867977901	0.000040105813677	0.180764317845819	0.652266970675786	9	10	10	13	11	11	13	13	12	13	14	15	16	14	15	15	13	18	17	16	20	18	22	22	22	25	0	1	1	1	1	3	1	9	1	5	7	9	5	9	9	7	1	3	20	14	22	9	14	18	22	24	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	4	1	2	1	3	3	1	2	2
50000	-185.793407827585384	-183.176058443180835	-2.617349384404547	0.000456917290294	0.000035889083676	0.078546127359305	0.485875708031366	9	11	10	14	12	12	12	11	12	13	11	15	16	14	15	16	15	17	17	16	20	19	21	21	23	24	0	1	1	1	3	2	11	1	3	5	1	9	3	9	1	11	1	4	4	12	20	16	3	20	24	24	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	3	1	2	1	2	1	5	3	1	1
50500	-169.457434504472587	-167.165999304937145	-2.291435199535445	0.000412520481816	0.000042711168917	0.103537086761351	0.694043580962506	8	10	9	14	11	10	11	12	12	14	14	14	17	14	16	16	15	18	17	16	19	20	21	21	23	24	0	1	1	9	3	1	3	3	3	9	7	8	17	8	4	9	9	9	17	12	12	12	20	21	21	22	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	3	3	2	1	2	1
51000	-188.636886070025298	-186.918404141148187	-1.718481928877125	0.000489290944114	0.000096859831136	0.197959582741991	0.586427173979773	7	10	10	13	12	11	13	13	14	13	11	14	16	14	16	15	15	17	18	16	19	19	21	21	21	25	0	1	1	3	3	3	3	3	11	5	1	3	7	4	11	14	10	17	12	4	14	12	7	13	18	23	1	2	1	2	1	1	2	1	1	1	2	2	1	1	3	1	1	1	2	2	3	2	3	2	2	3
51500	-176.427514205652045	-173.870159096007001	-2.557355109645053	0.000301633526939	0.000024854246609	0.082398819723165	0.685666680496483	8	10	10	13	10	11	12	12	13	14	14	15	16	15	15	16	15	16	17	16	20	19	22	20	20	25	0	1	1	1	1	1	3	6	2	4	7	8	5	1	6	7	4	3	4	2	22	14	22	20	14	23	1	1	1	3	1	2	1	1	1	1	1	1	2	2	2	3	1	2	2	4	1	2	2	2	2	2
52000	-180.224411097371672	-178.353426658020396	-1.870984439351285	0.000297510027362	0.000047957790498	0.161197223916725	0.555809383519661	8	10	10	13	12	12	13	12	12	14	14	15	15	14	15	16	14	17	17	16	20	19	21	22	22	23	0	1	1	3	1	1	3	3	3	3	1	5	5	9	14	7	1	3	17	1	9	17	14	20	22	13	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	3	2	2	3	3	3	3	3	2	3
52500	-170.230287182216614	-167.712688692003184	-2.517598490213437	0.000288574047188	0.000024561102431	0.085111958854225	0.713369423276489	9	11	10	14	11	11	13	12	13	13	14	14	15	13	15	16	15	17	18	16	20	19	18	21	20	26	0	1	1	14	1	3	3	3	2	5	7	3	4	1	9	11	9	17	13	1	14	9	12	18	23	24	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	4	3	2	1	2	1	2
53000	-184.440410659594676	-182.538265057972723	-1.902145601621942	0.000390202786351	0.000060554846458	0.155188144666552	0.585528833245537	8	10	10	12	12	12	12	12	14	13	13	15	14	15	15	15	16	17	16	17	19	18	21	20	21	24	0	1	1	1	3	3	3	3	11	5	7	3	3	13	6	7	13	14	6	4	12	5	24	18	12	24	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	3	1	2	4	2
53500	-184.381937710601818	-182.106719612053610	-2.275218098548202	0.000446418018448	0.000046915802144	0.105093881083661	0.690644176678895	8	11	10	13	13	12	12	10	13	11	12	15	16	15	15	16	15	17	17	15	19	19	21	19	23	26	0	1	1	1	10	3	1	1	3	1	1	5	5	5	3	7	9	4	4	3	11	20	12	18	13	23	1	2	1	2	1	1	1	1	2	1	3	1	1	1	2	2	1	2	3	2	3	2	3	1	5	3
54000	-177.813277780392582	-175.759857126394479	-2.053420653998113	0.000347726216033	0.000045501535685	0.130854487199063	0.701686009195394	9	11	11	12	13	12	13	13	14	14	11	14	17	13	16	16	15	18	16	16	19	19	21	21	23	25	0	1	1	3	3	3	11	2	2	5	1	3	17	1	9	3	14	9	6	9	16	18	20	14	23	18	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	1	1	2	1	2	4	1	3
54500	-170.888908491203182	-168.714082838577752	-2.174825652625432	0.000476880734926	0.000055139092008	0.115624490507073	0.619224925235713	9	10	11	13	13	11	13	12	14	11	12	15	16	14	15	17	15	18	18	16	18	19	21	21	22	26	0	1	2	3	3	1	11	1	3	1	3	9	2	3	9	11	3	13	14	15	17	16	4	6	9	25	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	1	2	1	1	1	4	5	3	2
55000	-182.726120364527532	-179.930194292011237	-2.795926072516299	0.000421800141599	0.000028914059434	0.068549193284099	0.578933884006113	8	10	11	12	12	11	13	13	11	14	13	14	16	14	15	15	16	16	17	16	19	20	20	21	21	25	0	1	1	1	1	1	4	3	2	5	3	5	16	6	9	11	5	4	13	4	20	17	15	1	22	22	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	3	6	1	3
55500	-171.670843868221226	-168.841624212523641	-2.829219655697597	0.000364223203214	0.000024364792439	0.066895223103515	0.678281407826703	8	10	10	12	12	11	13	13	13	14	14	15	16	15	14	16	16	18	18	17	19	19	21	21	23	25	0	1	1	3	3	1	3	6	3	5	7	4	5	15	9	11	12	13	12	13	15	19	22	22	17	6	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	7
56000	-165.830894943140748	-163.528993126496403	-2.301901816644341	0.000303527100167	0.000031127208184	0.102551660681489	0.565029216720958	8	10	11	12	11	11	14	12	13	13	13	14	16	14	15	15	14	18	17	16	19	19	21	22	21	25	0	1	1	5	1	1	11	6	4	6	3	9	5	5	4	11	5	13	13	12	13	14	13	13	21	23	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	3	2	3	1	2
56500	-169.027657150302531	-166.561015326661249	-2.466641823641288	0.000282458644889	0.000025080554368	0.088793721920685	0.535940520858744	8	10	11	13	12	11	14	13	12	13	13	14	16	13	15	16	14	18	17	15	18	19	22	22	21	25	0	1	1	3	2	1	11	3	3	5	6	6	2	6	14	11	3	13	13	3	15	5	3	22	5	24	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	3	4	2	4	2
57000	-183.198917473777243	-180.782985694765159	-2.415931779012087	0.000273006063526	0.000025309462464	0.092706594634071	0.497722552156918	8	10	11	13	13	11	14	11	13	14	14	13	15	13	15	17	15	17	17	15	19	18	20	21	22	23	0	1	1	1	6	1	5	1	8	14	14	6	1	1	4	11	4	6	4	5	22	8	3	23	17	19	1	1	1	3	1	2	1	1	1	1	1	1	3	3	1	1	1	2	2	1	1	3	4	1	3	3
57500	-177.483691904603546	-175.072638693483100	-2.411053211120453	0.000415240739559	0.000038657686289	0.093097046137632	0.795916756765353	9	11	11	13	13	11	14	13	13	14	13	13	16	14	15	17	16	18	17	16	17	18	20	20	23	23	0	1	1	3	3	1	4	6	3	5	1	3	10	1	8	14	5	21	13	14	7	14	22	14	24	17	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	4
58000	-182.302719422686550	-180.255122990318370	-2.047596432368173	0.000400256536107	0.000052701039203	0.131668153919527	0.538213012082846	9	10	11	11	13	11	13	13	12	14	12	13	15	14	16	16	16	18	17	17	19	19	21	21	22	25	0	1	1	1	11	1	1	9	1	5	1	9	3	9	9	7	1	15	13	16	12	16	18	9	21	18	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	3	1	1	1	3	1	1	5	1	4
58500	-175.355887173524877	-172.600485332298803	-2.755401841226072	0.000379261528897	0.000026792885360	0.070644880428843	0.718673391044503	9	10	10	13	11	10	12	12	13	13	14	14	16	15	15	16	14	16	18	15	19	16	18	22	22	26	0	1	1	2	3	1	1	3	1	5	7	8	4	12	4	11	4	17	17	1	15	15	13	21	18	24	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2
59000	-178.318008041372423	-176.298590853808719	-2.019417187563716	0.000420340530303	0.000057052090597	0.135728264310786	0.593415609877474	9	10	10	13	12	11	12	13	12	13	14	14	14	14	15	16	15	18	18	17	18	20	21	21	21	25	0	1	1	3	3	1	3	9	3	5	7	9	1	9	9	11	12	17	3	17	8	9	14	19	5	19	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	3	4	2	5	2
59500	-196.068341658364801	-194.285893530589163	-1.782448127775638	0.000320912706072	0.000058022059538	0.180803247862632	0.632027916243677	9	10	11	14	12	11	11	13	13	13	14	14	15	15	16	15	16	17	16	17	17	20	21	21	23	26	0	1	1	1	6	1	1	3	6	5	7	9	1	9	9	3	9	11	3	17	9	5	17	17	22	20	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	3	3	2	2	3
