"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"dc16814a73","zuper",86,0.729411764705882,0.700073529411765,1.13626453488372,NA,0,0,0.0121684874106809
